EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,2pt And 1 Free Throw Trips,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SelfOReb,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,SelfORebPct,PenaltyCorner3FGM,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,BlockingFouls,Charge Fouls,Clear Path Fouls,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,DefensiveGoaltends,Travels,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,SecondChanceArc3PctAssisted,HeaveAttempts,BlockedLongMidRange,Defensive 3 Seconds Violations,Arc3PctBlocked,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
201144-201188-201573-201589-201948,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Darrell Arthur, Austin Daye","Conley, Gasol, Bayless, Arthur, Daye",201144-201188-201573-201589-201948,MEM,368.0,3,6.0,-4.0,11.0,12.0,1.0,23.0,1.0,1.0,,,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,10.0,14.0,,,,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,3.0,1.0,10.0,0.5,0.5,1.0,0.5,0.5,0.5,,0.5833333333333334,,0.625,,0.3333333333333333,1.0,0.5,,1.0,0.3333333333333333,,,,,90.0,18.727272727272727,13.5,18.636363636363637,13.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,0.5,0.5,0.46694166666666664,,,11.95,25.15,3.0,1.0,,,,1.0,,,,,3.0,,,,,1.0,1.0,,,,,4.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,6.0,4.0,2.0,,,,,,,1.0,3.0,,,,,,0.5,,,,0.75,,1.0,,,,0.5,0.5,,,,,,,,,,,0.25,0.3333333333333333,0.1,0.2727272727272727,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-201589-201961,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Darrell Arthur, Wayne Ellington","Conley, Gasol, Bayless, Arthur, Ellington",201144-201188-201573-201589-201961,MEM,198.0,1,3.0,2.0,5.0,6.0,,11.0,2.0,2.0,,,,,,2.0,2.0,2.0,,2.0,6.0,4.0,,,,4.0,,,,2.0,,2.0,,2.0,,2.0,4.0,,,2.0,2.0,,2.0,,,,,2.0,,6.0,1.0,1.0,,,,1.0,,0.5,,0.6,,0.5,0.5,,,0.5,,,0.3333333333333333,1.0,,80.0,16.6,19.166666666666668,16.6,18.666666666666668,0.5,1.0,1.0,1.0,,,0.5,,,,,,1.0,,0.6392,,,0.5,25.85,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,1610612763,2013,2012-13,True
201144-201188-201573-201589-202347,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Darrell Arthur, Quincy Pondexter","Conley, Gasol, Bayless, Arthur, Pondexter",201144-201188-201573-201589-202347,MEM,509.0,5,8.0,-7.0,14.0,15.0,,29.0,1.0,3.0,,,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,10.0,17.0,,,,2.0,,3.0,,5.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,3.0,4.0,,4.0,,1.0,2.0,,5.0,,10.0,1.0,1.0,1.0,0.2,0.2,0.2,,0.25,,0.38461538461538464,,0.5,0.3333333333333333,,1.0,0.4,,,0.25,0.5,1.0,82.04322200392929,14.928571428571429,20.0,14.928571428571429,16.666666666666668,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,0.1,0.5,0.2,0.2,1.0,,,0.8,0.2,0.499735,,,5.659999999999999,25.3,4.0,4.0,1.0,1.0,,,,,,1.0,5.0,1.0,2.0,,1.0,1.0,3.0,,,,,3.0,3.0,,1.0,,1.0,1.0,1.0,5.0,6.0,3.0,,2.0,2.0,2.0,1.0,,3.0,4.0,,,,0.5,0.3333333333333333,0.375,,,,0.5,,0.3333333333333333,0.5,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.5112333333333333,0.23076923076923078,0.375,0.3,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-201589-2216,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Darrell Arthur, Zach Randolph","Conley, Gasol, Bayless, Arthur, Randolph",201144-201188-201573-201589-2216,MEM,373.0,1,6.0,,11.0,12.0,,23.0,1.0,2.0,,,3.0,1.0,,1.0,4.0,6.0,1.0,2.0,15.0,15.0,,,,2.0,6.0,3.0,,1.0,,1.0,1.0,2.0,,1.0,5.0,,1.0,4.0,5.0,,5.0,,,1.0,,2.0,,15.0,0.25,0.25,1.0,0.5,0.5,0.6666666666666666,,0.6875,,0.75,,0.25,0.5714285714285714,,1.0,0.625,,,1.0,0.3333333333333333,,88.79356568364611,13.454545454545455,18.75,13.454545454545455,16.833333333333332,0.25,0.5,1.0,1.0,0.375,0.125,0.125,,,,,,0.5,,0.4931625,,,8.966666666666667,23.5,6.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,4.0,2.0,3.0,,1.0,4.0,8.0,1.0,1.0,,,,,,1.0,1.0,,,,3.0,5.0,3.0,,3.0,3.0,3.0,3.0,,8.0,6.0,,,,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.5,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.125,1.0,1.0,1.0,,,0.25,,0.4435625,0.3,0.375,0.5333333333333333,0.5454545454545454,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-201589-2419,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Darrell Arthur, Tayshaun Prince","Conley, Gasol, Bayless, Arthur, Prince",201144-201188-201573-201589-2419,MEM,1556.0,11,26.0,12.0,44.0,42.0,4.0,86.0,7.0,10.0,2.0,3.0,9.0,16.0,4.0,7.0,19.0,35.0,4.0,7.0,54.0,42.0,2.0,3.0,7.0,24.0,14.0,9.0,2.0,7.0,4.0,12.0,3.0,15.0,3.0,5.0,33.0,4.0,3.0,16.0,19.0,4.0,23.0,,3.0,4.0,,8.0,1.0,47.0,0.631578947368421,0.6666666666666666,0.75,0.5714285714285714,0.5714285714285714,0.5428571428571428,0.6666666666666666,0.5952380952380952,0.875,0.6,0.875,0.16666666666666666,1.0,0.25,0.75,0.95,0.21052631578947367,0.25,1.0,1.0,0.5,79.58868894601542,18.477272727272727,17.69047619047619,18.15909090909091,17.642857142857142,0.23809523809523808,0.7,0.7777777777777778,0.7142857142857143,0.21428571428571427,0.38095238095238093,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.75,0.75,0.6666666666666666,0.40476190476190477,0.5714285714285714,0.4505702380952381,0.5721625,0.12962962962962962,11.217142857142857,25.314285714285713,9.0,20.0,2.0,2.0,4.0,8.0,,,,1.0,4.0,3.0,7.0,,1.0,2.0,8.0,1.0,,5.0,,,,,1.0,1.0,,1.0,1.0,9.0,7.0,4.0,,1.0,1.0,1.0,1.0,,8.0,9.0,1.0,,,0.42857142857142855,0.375,0.4444444444444444,0.02857142857142857,0.1,,0.25,,1.0,1.0,0.4444444444444444,0.4444444444444444,0.5,0.5,0.625,,,,,0.25,1.0,0.125,,0.45296875,0.08888888888888889,0.10526315789473684,0.14814814814814814,0.20454545454545456,1.0,,1.0,1.0,,3.0,2.0,,,,1.0,1.0,,,,,0.3333333333333333,0.2,,,1.0,0.5,0.25,,,2.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-201589-2754,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Darrell Arthur, Tony Allen","Conley, Gasol, Bayless, Arthur, Allen",201144-201188-201573-201589-2754,MEM,78.0,2,1.0,2.0,2.0,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,,2.0,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,,1.0,1.0,,0.5,1.0,1.0,,,,55.38461538461538,24.5,29.0,21.5,15.0,,,,,,1.0,,,,,,,,,0.3247,,1.0,19.1,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-201948-202334,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Austin Daye, Ed Davis","Conley, Gasol, Bayless, Daye, Davis",201144-201188-201573-201948-202334,MEM,459.0,5,8.0,3.0,16.0,14.0,3.0,30.0,4.0,6.0,1.0,2.0,1.0,4.0,1.0,4.0,6.0,11.0,1.0,4.0,20.0,17.0,1.0,3.0,2.0,6.0,6.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,2.0,2.0,3.0,6.0,4.0,10.0,,2.0,3.0,1.0,5.0,,18.0,0.5,0.6,1.0,0.25,0.25,0.5454545454545454,0.3333333333333333,0.5,0.3333333333333333,0.5882352941176471,0.3333333333333333,0.26666666666666666,1.0,0.4,1.0,1.0,0.5,,1.0,1.0,1.0,94.11764705882352,14.4375,16.285714285714285,14.0625,16.285714285714285,0.4,0.6666666666666666,0.8,0.75,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.25,0.25,1.0,0.6666666666666666,0.5,0.6666666666666666,0.25,0.54822,0.6082,0.1,8.081818181818182,25.5,,9.0,,,1.0,1.0,,,,,5.0,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,4.0,5.0,6.0,4.0,,,,,,,,,,,,,,,0.18181818181818182,0.16666666666666666,0.25,0.3333333333333333,1.0,1.0,,1.0,1.0,0.25,0.3333333333333333,,,,,,,,,,,0.23529411764705882,0.3076923076923077,,,2.0,,,,,,,2.0,,,,,,,,0.6666666666666666,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-201948-202347,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Austin Daye, Quincy Pondexter","Conley, Gasol, Bayless, Daye, Pondexter",201144-201188-201573-201948-202347,MEM,71.0,2,1.0,-1.0,2.0,4.0,,6.0,1.0,2.0,,,,,,,1.0,2.0,,,3.0,4.0,,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,2.0,,3.0,1.0,1.0,,,,0.5,,0.5,,0.75,,,,,,,,,,,,121.69014084507042,6.5,14.5,6.5,14.5,1.0,0.5,0.5,1.0,,,,,,,,,1.0,,0.77035,,,1.35,,1.0,3.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.6487,0.5,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-201948-2216,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Austin Daye, Zach Randolph","Conley, Gasol, Bayless, Daye, Randolph",201144-201188-201573-201948-2216,MEM,1039.0,9,17.0,-3.0,35.0,32.0,6.0,67.0,4.0,5.0,1.0,1.0,12.0,8.0,1.0,6.0,11.0,25.0,1.0,7.0,29.0,32.0,3.0,3.0,7.0,12.0,10.0,3.0,,6.0,1.0,6.0,1.0,7.0,1.0,2.0,15.0,4.0,4.0,11.0,15.0,5.0,20.0,,3.0,8.0,2.0,6.0,,22.0,0.5454545454545454,0.5454545454545454,1.0,0.14285714285714285,0.14285714285714285,0.44,1.0,0.390625,0.75,0.4393939393939394,0.875,0.21875,0.7333333333333333,0.2857142857142857,0.6666666666666666,0.7142857142857143,0.2631578947368421,0.5,0.75,0.3333333333333333,0.5,92.8585178055823,15.914285714285715,15.0625,14.742857142857142,14.1875,0.15625,0.8,0.8,0.5,0.375,0.25,0.1875,0.16666666666666666,0.16666666666666666,1.0,0.25,1.0,0.375,0.16666666666666666,0.4756578125,0.5687,0.2413793103448276,10.4,25.085714285714285,10.0,20.0,,1.0,1.0,6.0,,1.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,,5.0,1.0,,4.0,,1.0,1.0,,5.0,4.0,1.0,4.0,3.0,5.0,4.0,3.0,,1.0,1.0,1.0,1.0,,5.0,10.0,,,0.5,0.14285714285714285,0.2777777777777778,0.2777777777777778,0.04,,,0.625,,1.0,1.0,0.08333333333333333,0.09090909090909091,0.75,0.75,0.6666666666666666,0.03125,,,,0.1111111111111111,,0.2222222222222222,0.5,0.46325,0.09090909090909091,0.11538461538461539,0.1724137931034483,0.2857142857142857,2.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,0.08333333333333333,,0.2,1.0,0.18181818181818182,0.25,,0.75,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-201948-2419,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Austin Daye, Tayshaun Prince","Conley, Gasol, Bayless, Daye, Prince",201144-201188-201573-201948-2419,MEM,560.0,6,9.0,-16.0,18.0,23.0,,41.0,2.0,3.0,,,1.0,2.0,1.0,6.0,3.0,6.0,1.0,7.0,10.0,26.0,,,,4.0,2.0,3.0,,6.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,4.0,2.0,9.0,1.0,10.0,,,5.0,,8.0,,10.0,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.14285714285714285,0.5,,0.34615384615384615,,0.35714285714285715,,0.5384615384615384,0.6666666666666666,,1.0,0.8571428571428571,0.1111111111111111,,0.5,1.0,1.0,105.42857142857142,16.77777777777778,11.217391304347826,16.77777777777778,11.130434782608695,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,0.15384615384615385,0.46153846153846156,0.16666666666666666,0.2,1.0,,,0.7692307692307693,0.16666666666666666,0.5513192307692308,,,7.683333333333334,25.17142857142857,10.0,12.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,2.0,3.0,,2.0,1.0,5.0,,,1.0,3.0,1.0,1.0,,5.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,,,,,,,5.0,10.0,2.0,,,0.6666666666666666,0.4,0.4166666666666667,,,,1.0,1.0,,,,,0.5,0.5,1.0,0.07692307692307693,,,,0.2,1.0,0.4,,0.48285,0.07142857142857142,0.14285714285714285,0.5,0.5555555555555556,,,,,,,,1.0,,,1.0,,,,,0.16666666666666666,,,,1.0,,,,,,,,,,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-201961-2216,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Wayne Ellington, Zach Randolph","Conley, Gasol, Bayless, Ellington, Randolph",201144-201188-201573-201961-2216,MEM,70.0,1,1.0,,3.0,2.0,1.0,5.0,,,,,,2.0,,,1.0,2.0,,,2.0,2.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,102.85714285714285,17.333333333333332,9.0,15.0,9.0,,,,,,1.0,,,,,,,,,0.4358,0.4376,1.0,15.75,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-202334-202347,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Ed Davis, Quincy Pondexter","Conley, Gasol, Bayless, Davis, Pondexter",201144-201188-201573-202334-202347,MEM,1084.0,7,18.0,-18.0,33.0,35.0,8.0,68.0,4.0,8.0,,1.0,6.0,8.0,2.0,6.0,8.0,22.0,2.0,8.0,27.0,45.0,,3.0,2.0,6.0,10.0,3.0,,6.0,2.0,3.0,1.0,4.0,1.0,2.0,9.0,6.0,3.0,6.0,11.0,9.0,20.0,,2.0,8.0,4.0,11.0,1.0,25.0,0.375,0.375,0.5,0.25,0.25,0.36363636363636365,,0.36666666666666664,,0.39705882352941174,0.25,0.26666666666666666,0.5454545454545454,0.42857142857142855,0.6,0.5625,0.4,0.2,0.42857142857142855,1.0,0.6666666666666666,90.33210332103322,16.424242424242426,15.485714285714286,15.393939393939394,14.428571428571429,0.26666666666666666,0.5,0.5714285714285714,0.5,0.2,0.26666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,0.5333333333333333,0.3333333333333333,0.5186499999999999,0.5139,0.07407407407407407,9.6,25.0875,10.0,14.0,2.0,4.0,1.0,3.0,,2.0,,2.0,5.0,3.0,7.0,,2.0,1.0,7.0,1.0,,1.0,2.0,3.0,3.0,,6.0,2.0,4.0,3.0,6.0,6.0,8.0,3.0,1.0,3.0,3.0,3.0,1.0,,7.0,10.0,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3181818181818182,0.045454545454545456,0.125,,0.75,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.375,0.375,0.3333333333333333,0.06666666666666667,,,,0.4444444444444444,0.5,0.2222222222222222,,0.5607500000000001,0.09090909090909091,0.12,0.25925925925925924,0.30303030303030304,,,,,2.0,3.0,,2.0,1.0,,1.0,,,,1.0,0.3333333333333333,0.5,0.6,0.25,0.5,0.5,,,,2.0,1.0,,0.10526315789473684,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,True
201144-201188-201573-202334-2419,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Ed Davis, Tayshaun Prince","Conley, Gasol, Bayless, Davis, Prince",201144-201188-201573-202334-2419,MEM,1230.0,12,20.0,-2.0,34.0,34.0,5.0,68.0,3.0,8.0,1.0,5.0,6.0,8.0,1.0,7.0,9.0,22.0,1.0,9.0,32.0,34.0,1.0,5.0,2.0,10.0,8.0,3.0,,7.0,1.0,5.0,1.0,6.0,1.0,2.0,13.0,5.0,1.0,13.0,16.0,8.0,24.0,,1.0,6.0,2.0,8.0,,30.0,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,0.1111111111111111,0.4090909090909091,0.2,0.3387096774193548,0.2,0.43243243243243246,0.2,0.2903225806451613,0.7647058823529411,0.38461538461538464,1.0,0.7777777777777778,0.38095238095238093,,0.5,0.3333333333333333,1.0,79.60975609756098,20.205882352941178,15.970588235294118,19.294117647058822,15.705882352941176,0.25806451612903225,0.375,0.42857142857142855,0.6666666666666666,0.1935483870967742,0.25806451612903225,0.22580645161290322,0.14285714285714285,0.14285714285714285,1.0,1.0,0.2,0.5483870967741935,0.14285714285714285,0.4941548387096774,0.626425,0.0625,10.372727272727273,24.955555555555556,4.0,12.0,1.0,1.0,1.0,5.0,,2.0,,2.0,11.0,2.0,2.0,,2.0,1.0,5.0,2.0,,2.0,2.0,3.0,1.0,2.0,5.0,3.0,2.0,,3.0,13.0,13.0,6.0,,3.0,1.0,3.0,1.0,,5.0,4.0,3.0,,,1.0,0.5,0.5,0.09090909090909091,0.125,,0.8333333333333334,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2,0.625,0.625,0.4,0.06451612903225806,,,,0.25,1.0,0.5,,0.477675,0.1891891891891892,0.21428571428571427,0.15625,0.11764705882352941,,,,,,,1.0,3.0,,,2.0,1.0,,0.16666666666666666,,0.375,0.6,0.4,0.3333333333333333,0.5,,1.0,,,1.0,,2.0,0.05263157894736842,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,,1.0,,1610612763,2013,2012-13,True
201144-201188-201573-202334-2754,1610612763,"Mike Conley, Marc Gasol, Jerryd Bayless, Ed Davis, Tony Allen","Conley, Gasol, Bayless, Davis, Allen",201144-201188-201573-202334-2754,MEM,174.0,1,3.0,-6.0,4.0,4.0,,8.0,,1.0,,,1.0,,,3.0,1.0,2.0,,3.0,2.0,8.0,,,,2.0,,,,3.0,,1.0,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,0.5,,0.2,,0.2,,0.6,,,,,0.25,,,,,66.20689655172414,26.75,16.75,26.0,16.0,0.2,,,,0.2,,0.6,,,,,,0.8,,0.52687,,,7.75,24.333333333333332,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,True
