EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,FtPoints,SecondChanceFtPoints,SecondChancePoints,ShortMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceTsPct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGA,OffThreePtRebounds,Steals,LostBallSteals,ShootingFouls,2pt And 1 Free Throw Trips,BlockedAtRim,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PtsPutbacks,BadPassSteals,Corner3Frequency,FTDefRebounds,BadPassTurnovers,Travels,DefFTReboundPct,PenaltyDefPoss,LongMidRangeFGM,PenaltyFtPoints,Fg3aBlocked,LongMidRangeAssists,PenaltyTurnovers,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,Corner3Assists,BlockingFoulsDrawn,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,SecondChanceTurnovers,OffCorner3ReboundPct,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,BlockingFouls,HeaveAttempts,SelfOReb,Loose Ball Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffLongMidRangeReboundPct,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
1712-201947-202721-202726-2200,1610612747,"Antawn Jamison, Earl Clark, Darius Morris, Andrew Goudelock, Pau Gasol","Jamison, Clark, Morris, Goudelock, Gasol",1712-201947-202721-202726-2200,LAL,116.0,1,2.0,,4.0,4.0,,8.0,,,1.0,1.0,2.0,2.0,4.0,4.0,,,4.0,,,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,4.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,,,,1.0,99.3103448275862,17.0,12.0,17.0,12.0,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.44775000000000004,,14.55,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,25.0,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-201947-202721-2200-2581,1610612747,"Antawn Jamison, Earl Clark, Darius Morris, Pau Gasol, Steve Blake","Jamison, Clark, Morris, Gasol, Blake",1712-201947-202721-2200-2581,LAL,263.0,1,4.0,1.0,8.0,7.0,2.0,15.0,,1.0,1.0,2.0,2.0,5.0,7.0,6.0,1.0,2.0,2.0,,1.0,1.0,,2.0,,1.0,3.0,5.0,1.0,6.0,,1.0,1.0,,2.0,,5.0,0.5,0.5,0.4,0.3333333333333333,0.4375,,,1.0,,1.0,1.0,0.25,,1.0,1.0,82.12927756653991,16.75,18.428571428571427,15.0,18.428571428571427,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.45531666666666665,,9.72,3.0,,2.0,,1.0,1.0,4.0,1.0,,,,,1.0,1.0,1.0,,,,0.14285714285714285,0.16666666666666666,0.2857142857142857,8.0,,,,1.0,2.0,,,,1.0,1.0,,2.0,5.0,1.0,7.0,,1.0,,,1.0,,,7.0,8.0,1.0,0.4,1.0,0.3333333333333333,0.4375,0.16666666666666666,,1.0,,,,0.3333333333333333,,,,,0.16666666666666666,,,0.45531666666666665,1.0,22.7,1.0,1.0,,,0.16666666666666666,1.0,,,1.0,2.0,1.0,3.0,,1.0,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-201947-202721-2200-2768,1610612747,"Antawn Jamison, Earl Clark, Darius Morris, Pau Gasol, Chris Duhon","Jamison, Clark, Morris, Gasol, Duhon",1712-201947-202721-2200-2768,LAL,364.0,2,6.0,-2.0,12.0,11.0,,23.0,4.0,4.0,,1.0,6.0,10.0,14.0,16.0,,6.0,6.0,,3.0,3.0,2.0,6.0,,1.0,2.0,3.0,,3.0,1.0,2.0,,,2.0,,14.0,0.5,0.5,0.6,0.6,0.65,,,1.0,,1.0,1.0,,,1.0,1.0,90.98901098901099,16.5,15.090909090909092,16.5,15.090909090909092,0.4,1.0,1.0,0.5,0.1,,,0.4,0.49916,,10.9,2.0,,,,1.0,,2.0,1.0,,,,,,0.5,,,,,0.1,0.1,,6.0,,,3.0,3.0,5.0,,,,,,,3.0,4.0,,7.0,,,,,,1.0,,7.0,6.0,,0.75,,0.75,0.875,,,,,,1.0,0.5,,,,,0.75,1.0,,0.565375,0.5,,0.5,,,,,,1.0,,,,2.0,1.0,,1.0,2.0,,,0.4,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-201947-202721-2200-959,1610612747,"Antawn Jamison, Earl Clark, Darius Morris, Pau Gasol, Steve Nash","Jamison, Clark, Morris, Gasol, Nash",1712-201947-202721-2200-959,LAL,57.0,1,1.0,3.0,2.0,1.0,,3.0,,,1.0,1.0,1.0,1.0,3.0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,3.0,,,1.0,1.0,0.75,,,1.0,,,1.0,,,,,75.78947368421053,16.0,25.0,16.0,25.0,,,,,1.0,1.0,1.0,,0.3956,,10.6,1.0,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-201947-202721-2581-2730,1610612747,"Antawn Jamison, Earl Clark, Darius Morris, Steve Blake, Dwight Howard","Jamison, Clark, Morris, Blake, Howard",1712-201947-202721-2581-2730,LAL,236.0,1,4.0,1.0,7.0,6.0,,13.0,1.0,1.0,,1.0,2.0,4.0,9.0,8.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,,3.0,3.0,,3.0,,,2.0,,1.0,,9.0,0.5,0.5,0.5,0.5833333333333334,0.6428571428571429,,,0.75,,,0.75,,,1.0,,79.3220338983051,13.714285714285714,23.333333333333332,13.714285714285714,23.333333333333332,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,0.5,0.5269,,10.85,2.0,,,,,,2.0,1.0,,,,,,,0.5,,,,0.14285714285714285,0.2,,4.0,,,1.0,1.0,2.0,1.0,,1.0,2.0,,,2.0,3.0,1.0,7.0,1.0,,,,,,,7.0,4.0,,0.6666666666666666,,0.875,0.875,0.3333333333333333,,,,,,0.3333333333333333,0.16666666666666666,,,,0.25,1.0,0.25,0.5350125,0.7777777777777778,23.85,0.5714285714285714,1.0,,,0.16666666666666666,,,,,1.0,1.0,,,,,,,0.5,0.5,,1.0,1.0,1.0,1.0,,3.0,1.0,,,,,,1.0,,,0.5,1.0,0.5,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-201947-202721-2730-2768,1610612747,"Antawn Jamison, Earl Clark, Darius Morris, Dwight Howard, Chris Duhon","Jamison, Clark, Morris, Howard, Duhon",1712-201947-202721-2730-2768,LAL,203.0,1,3.0,2.0,6.0,6.0,,12.0,2.0,2.0,,,2.0,5.0,6.0,4.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,1.0,,1.0,,6.0,0.5,0.5,0.4,0.4,0.5,,,,,,,,,,,85.1231527093596,15.0,18.833333333333332,15.0,18.833333333333332,0.4,1.0,1.0,0.5,,,,0.4,0.47519999999999996,,10.559999999999999,2.0,,,,,,2.0,1.0,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,3.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-201947-202721-2730-959,1610612747,"Antawn Jamison, Earl Clark, Darius Morris, Dwight Howard, Steve Nash","Jamison, Clark, Morris, Howard, Nash",1712-201947-202721-2730-959,LAL,182.0,1,3.0,7.0,6.0,6.0,,12.0,2.0,2.0,,,3.0,4.0,9.0,2.0,,6.0,,1.0,3.0,4.0,2.0,9.0,,1.0,1.0,3.0,,3.0,,1.0,1.0,,,,9.0,1.0,1.0,0.75,0.9,0.9,0.25,,0.3333333333333333,,1.0,0.5,,,1.0,1.0,94.94505494505495,11.666666666666666,18.666666666666668,11.666666666666666,17.166666666666668,0.4,1.0,1.0,1.0,,,,0.6,0.4667,,9.225,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,2.0,,,,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,3.0,1.0,,1.0,,,,1.0,3.0,2.0,,,,0.75,0.75,0.2,,,,,,0.4,0.2,,,,,,0.5,0.4218,0.3333333333333333,25.1,0.3333333333333333,,,1.0,,1.0,1.0,,1.0,2.0,1.0,,,1.0,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-201947-202726-2200-2768,1610612747,"Antawn Jamison, Earl Clark, Andrew Goudelock, Pau Gasol, Chris Duhon","Jamison, Clark, Goudelock, Gasol, Duhon",1712-201947-202726-2200-2768,LAL,241.0,2,4.0,7.0,7.0,7.0,1.0,14.0,2.0,3.0,,1.0,2.0,4.0,11.0,4.0,1.0,2.0,2.0,,1.0,3.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,5.0,,,1.0,,1.0,,9.0,0.5,1.0,0.5,0.7142857142857143,0.6875,,,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,83.65145228215768,17.142857142857142,17.285714285714285,17.142857142857142,16.714285714285715,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,0.8571428571428571,0.5056714285714285,0.5446,4.15,1.0,,2.0,,,,2.0,1.0,,,,,1.0,,,,,,0.125,0.2,0.18181818181818182,4.0,1.0,1.0,1.0,2.0,,3.0,,2.0,3.0,1.0,,1.0,2.0,2.0,6.0,3.0,,1.0,1.0,,,,6.0,4.0,1.0,0.5,1.0,0.625,0.6,0.42857142857142855,,,,,,,0.42857142857142855,1.0,1.0,,0.5,0.5,0.5,0.550925,0.5454545454545454,25.733333333333334,0.5714285714285714,,2.0,,,,,,,3.0,,1.0,,,,,,,,,2.0,1.0,2.0,1.0,6.0,,2.0,2.0,2.0,,,,,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-202721-202726-2200-2768,1610612747,"Antawn Jamison, Darius Morris, Andrew Goudelock, Pau Gasol, Chris Duhon","Jamison, Morris, Goudelock, Gasol, Duhon",1712-202721-202726-2200-2768,LAL,410.0,1,7.0,3.0,13.0,16.0,2.0,29.0,3.0,5.0,1.0,2.0,5.0,8.0,15.0,12.0,2.0,4.0,6.0,1.0,2.0,3.0,1.0,7.0,2.0,1.0,6.0,7.0,2.0,9.0,2.0,2.0,1.0,,2.0,,11.0,0.4,0.5,0.625,0.5416666666666666,0.5769230769230769,0.125,0.2,0.75,0.6666666666666666,0.5,0.7,0.3333333333333333,1.0,1.0,0.5,101.85365853658537,12.307692307692308,15.625,11.615384615384615,13.5625,0.4166666666666667,0.6,0.75,0.3333333333333333,0.16666666666666666,0.5,0.5,0.75,0.5312545454545454,0.48895,6.275,2.0,,4.0,1.0,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,0.75,,0.5,1.0,0.07692307692307693,0.1111111111111111,0.26666666666666666,,1.0,1.0,,,1.0,2.0,,,4.0,2.0,,,,,,2.0,,4.0,2.0,,,1.0,,,1.0,,1.0,,,0.3333333333333333,,,,,0.5,0.08333333333333333,0.16666666666666666,0.5,1.0,,,,,,,24.95,,2.0,2.0,2.0,0.16666666666666666,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,3.0,,1.0,1.0,1.0,,,,,,1.0,0.25,,0.25,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-202721-202726-2730-2768,1610612747,"Antawn Jamison, Darius Morris, Andrew Goudelock, Dwight Howard, Chris Duhon","Jamison, Morris, Goudelock, Howard, Duhon",1712-202721-202726-2730-2768,LAL,90.0,1,2.0,,3.0,4.0,,7.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,,2.0,2.0,,1.0,1.0,,2.0,,,,1.0,,1.0,,,2.0,,,,4.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,112.0,14.333333333333334,11.75,14.333333333333334,11.25,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.39168333333333333,,7.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,0.2,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,25.9,,,,,,1.0,,,0.5,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1712-2200-2581-2730-959,1610612747,"Antawn Jamison, Pau Gasol, Steve Blake, Dwight Howard, Steve Nash","Jamison, Gasol, Blake, Howard, Nash",1712-2200-2581-2730-959,LAL,161.0,1,3.0,1.0,5.0,6.0,,11.0,,,,2.0,,2.0,3.0,2.0,,,,,,1.0,,3.0,,,3.0,4.0,,4.0,1.0,1.0,1.0,,,,3.0,,,,0.375,0.375,,,1.0,,,1.0,,,1.0,,98.38509316770187,18.4,11.5,18.4,11.5,,,,,0.5,,,0.5,0.4959125,,10.85,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,23.1,,2.0,,,0.5,1.0,,1.0,1.0,6.0,,,,,,,,,,,,,1.0,,3.0,,,1.0,,,,,1.0,,1.0,0.5,,0.5,,,,,,,1.0,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1897-201941-202721-202726-2730,1610612747,"Metta World Peace, Jordan Hill, Darius Morris, Andrew Goudelock, Dwight Howard","World Peace, Hill, Morris, Goudelock, Howard",1897-201941-202721-202726-2730,LAL,14.0,1,,-2.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1897-201947-202721-202726-2200,1610612747,"Metta World Peace, Earl Clark, Darius Morris, Andrew Goudelock, Pau Gasol","World Peace, Clark, Morris, Goudelock, Gasol",1897-201947-202721-202726-2200,LAL,65.0,1,1.0,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,0.5,,,0.5,,,,,66.46153846153847,11.5,42.0,11.5,42.0,,,,,,,,1.0,0.620175,,,,,,,,,,,1.0,1.0,1.0,1.0,,,0.5,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,23.1,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1897-201947-202721-202726-2730,1610612747,"Metta World Peace, Earl Clark, Darius Morris, Andrew Goudelock, Dwight Howard","World Peace, Clark, Morris, Goudelock, Howard",1897-201947-202721-202726-2730,LAL,152.0,1,3.0,-1.0,4.0,5.0,,9.0,,,2.0,2.0,2.0,2.0,4.0,5.0,,4.0,,,2.0,2.0,,4.0,,,2.0,3.0,,3.0,1.0,1.0,2.0,,2.0,,4.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,1.0,,,0.6666666666666666,,,,,85.26315789473685,14.25,19.0,14.25,15.2,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,0.44143333333333334,,7.9,,,,2.0,,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,0.3333333333333333,,,,,1.0,,0.3333333333333333,,,,,,,,,25.9,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1897-201947-202726-2730-2768,1610612747,"Metta World Peace, Earl Clark, Andrew Goudelock, Dwight Howard, Chris Duhon","World Peace, Clark, Goudelock, Howard, Duhon",1897-201947-202726-2730-2768,LAL,49.0,1,1.0,1.0,2.0,2.0,,4.0,,,,,2.0,2.0,4.0,3.0,,2.0,2.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,4.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,117.55102040816327,12.5,12.0,12.5,12.0,,,,,,,,,0.40545,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1897-201975-202721-2200-2581,1610612747,"Metta World Peace, Jodie Meeks, Darius Morris, Pau Gasol, Steve Blake","World Peace, Meeks, Morris, Gasol, Blake",1897-201975-202721-2200-2581,LAL,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1897-201975-2200-2581-2730,1610612747,"Metta World Peace, Jodie Meeks, Pau Gasol, Steve Blake, Dwight Howard","World Peace, Meeks, Gasol, Blake, Howard",1897-201975-2200-2581-2730,LAL,138.0,1,2.0,-2.0,4.0,5.0,,9.0,,,,,1.0,3.0,4.0,6.0,,,2.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,4.0,,,0.3333333333333333,0.3333333333333333,0.5,,,1.0,,,1.0,,,,,93.91304347826087,16.0,14.8,16.0,14.8,,,,,,,,,0.41910000000000003,,19.099999999999998,2.0,,,,,,2.0,1.0,,,,,,,1.0,,,,0.25,0.25,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
1897-201975-2200-2730-959,1610612747,"Metta World Peace, Jodie Meeks, Pau Gasol, Dwight Howard, Steve Nash","World Peace, Meeks, Gasol, Howard, Nash",1897-201975-2200-2730-959,LAL,333.0,1,6.0,-4.0,9.0,11.0,1.0,20.0,1.0,2.0,,5.0,3.0,10.0,6.0,10.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,,,3.0,,4.0,1.0,6.0,0.3333333333333333,0.3333333333333333,0.3,0.2727272727272727,0.2727272727272727,0.1,,1.0,0.14285714285714285,0.3333333333333333,0.6,0.25,,,0.5,86.48648648648648,19.11111111111111,14.636363636363637,17.11111111111111,14.181818181818182,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,,,0.2727272727272727,0.4813545454545455,0.5364,9.76,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,3.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,0.09090909090909091,0.2,1.0,0.2,1.0,,0.2727272727272727,0.09090909090909091,,,0.5,,,,,,24.9,,,,,,,,,,,2.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,1610612747,2013,2012-13,True
1897-202721-202726-2200-2730,1610612747,"Metta World Peace, Darius Morris, Andrew Goudelock, Pau Gasol, Dwight Howard","World Peace, Morris, Goudelock, Gasol, Howard",1897-202721-202726-2200-2730,LAL,337.0,1,6.0,3.0,9.0,10.0,,19.0,1.0,1.0,,2.0,4.0,8.0,11.0,8.0,,6.0,2.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,3.0,5.0,1.0,6.0,,,1.0,,2.0,,11.0,0.75,0.75,0.5,0.5,0.55,0.125,,0.42857142857142855,0.25,1.0,0.5,0.25,,1.0,1.0,81.18694362017804,16.444444444444443,18.9,16.444444444444443,16.7,0.125,1.0,1.0,1.0,0.25,,,0.125,0.4604125,,12.3625,3.0,,,,,,4.0,2.0,1.0,,1.0,1.0,,,0.25,,1.0,,0.2,0.2,,,,,,,5.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.5,,0.5,,0.5,0.625,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,3.0,,,2.0,,,,0.6,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,True
