EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,ShortMidRangeFGM,ShortMidRangeAssists,Travels,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceFg3Pct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,LostBallTurnovers,PenaltyTurnovers,DefFTReboundPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Technical Free Throw Trips,SecondChanceTurnovers,LongMidRangePctBlocked,PtsUnassisted3s,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceFtPoints,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101114-101154-201572-202705-2222,1610612751,"Deron Williams, Andray Blatche, Brook Lopez, MarShon Brooks, Gerald Wallace","Williams, Blatche, Lopez, Brooks, Wallace",101114-101154-201572-202705-2222,BKN,203.0,1,3.0,6,5,1.0,1.0,1.0,11,1.0,2.0,1.0,2.0,,,1.0,2.0,4.0,,,1.0,,3.0,7.0,1.0,,9.0,7.0,1.0,2.0,,2.0,1.0,1.0,,2.0,2.0,4.0,2.0,1.0,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,2.0,3.0,,,1.0,2.0,,,1.0,,,,,,,,,,7.0,2.0,1.0,,,0.3333333333333333,0.5,0.42857142857142855,0.5,1.0,0.5625,0.5,1.0,0.5625,0.5,1.0,0.125,,,,,1.0,0.5,,,1.0,0.5,1.0,,,,,1.0,,,78.0295566502463,,17.833333333333332,19.2,15.333333333333334,19.2,0.25,0.5,0.5,,0.125,0.5,0.5,0.5,,0.125,1.0,0.5,,,,,0.375,0.44453125,0.4991,0.3182,,,0.2222222222222222,0.2222222222222222,11.714285714285714,24.4,0.16666666666666666,2.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201572-2207-2222,1610612751,"Deron Williams, Andray Blatche, Brook Lopez, Joe Johnson, Gerald Wallace","Williams, Blatche, Lopez, Johnson, Wallace",101114-101154-201572-2207-2222,BKN,621.0,5,10.0,19,19,4.0,11.0,2.0,38,4.0,8.0,,,2.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,,6.0,11.0,6.0,3.0,24.0,21.0,,,1.0,3.0,3.0,4.0,2.0,8.0,4.0,8.0,,3.0,2.0,2.0,5.0,2.0,13.0,1.0,2.0,,1.0,6.0,7.0,3.0,10.0,1.0,3.0,3.0,5.0,,,3.0,4.0,,1.0,1.0,2.0,1.0,,2.0,2.0,21.0,8.0,4.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,,0.75,0.6176470588235294,1.5,0.75,0.631578947368421,1.5,0.8,0.35294117647058826,0.18181818181818182,0.25,,,0.8571428571428571,0.4,1.0,0.3333333333333333,0.875,0.375,0.5,,,1.0,1.0,0.8,1.0,,88.11594202898551,1.0,16.0,16.68421052631579,15.789473684210526,16.0,0.47058823529411764,0.5,0.6666666666666666,0.5,0.058823529411764705,0.11764705882352941,0.5,0.5,0.17647058823529413,0.17647058823529413,,,1.0,,0.75,0.6666666666666666,0.8235294117647058,0.49354117647058826,0.49455,0.47075,0.05555555555555555,0.08333333333333333,0.125,0.3333333333333333,5.9,24.316666666666666,0.21052631578947367,3.0,,1.0,,,3.0,,,9.0,1.0,3.0,1.0,,,1.0,0.5,,0.5,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,2.0,2.0,0.6666666666666666,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-201572-2222-711,1610612751,"Deron Williams, Andray Blatche, Brook Lopez, Gerald Wallace, Jerry Stackhouse","Williams, Blatche, Lopez, Wallace, Stackhouse",101114-101154-201572-2222-711,BKN,45.0,1,1.0,2,2,,2.0,1.0,4,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,2.0,,,2.0,4.0,1.0,1.0,,2.0,,,,,,2.0,2.0,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,128.0,,10.5,12.0,10.0,11.0,0.5,1.0,1.0,,,0.5,,,,,1.0,1.0,,,,,0.5,0.45835,0.4819,,,,1.0,,9.2,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-101154-2207-2222-2501,1610612751,"Deron Williams, Andray Blatche, Joe Johnson, Gerald Wallace, Reggie Evans","Williams, Blatche, Johnson, Wallace, Evans",101114-101154-2207-2222-2501,BKN,154.0,2,3.0,5,5,5.0,3.0,,10,,,,,,,,1.0,2.0,,,2.0,,1.0,2.0,2.0,,2.0,8.0,,,,,1.0,2.0,,2.0,2.0,,,1.0,,1.0,1.0,,2.0,,,,2.0,,2.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,2.0,2.0,5.0,,,1.0,1.0,0.5,,0.5,0.25,,0.25,0.2,,0.2,0.5,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,93.5064935064935,,14.6,16.2,14.6,16.2,,,,,,0.5,0.5,0.5,,0.5,,,,,,,0.5,0.4335833333333334,,0.4335833333333334,0.2,0.3333333333333333,,1.0,19.1,32.85,1.0,-6.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-202705-2207,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, MarShon Brooks, Joe Johnson","Williams, Watson, Lopez, Brooks, Johnson",101114-201228-201572-202705-2207,BKN,20.0,3,,2,3,2.0,1.0,,5,,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,3.0,3.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,3.0,6.0,,,3.0,,,,,,3.0,1.0,,,1.0,,,,,,,,,0.5,,0.5,,,,,,,,1.0,,1.0,,,,,,,,1.0,,360.0,,1.5,5.666666666666667,1.5,5.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2207-2222,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Gerald Wallace","Williams, Watson, Lopez, Johnson, Wallace",101114-201228-201572-2207-2222,BKN,139.0,6,2.0,5,10,5.0,9.0,,15,1.0,1.0,,,1.0,1.0,,2.0,2.0,,,,,3.0,3.0,,5.0,11.0,8.0,,,,,3.0,3.0,5.0,11.0,2.0,4.0,,,,1.0,1.0,,2.0,,,,,2.0,3.0,,3.0,,,,1.0,,,3.0,5.0,,,1.0,1.0,1.0,,1.0,,11.0,11.0,5.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,,1.0,1.1,,1.1,,,,,,0.6666666666666666,,,,0.6666666666666666,,,,,1.0,,1.0,,,155.3956834532374,,8.2,9.8,8.2,9.6,0.3333333333333333,1.0,1.0,,,0.6666666666666666,1.0,1.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.4801333333333333,,0.4801333333333333,0.25,,,1.0,10.6,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2207-2501,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Reggie Evans","Williams, Watson, Lopez, Johnson, Evans",101114-201228-201572-2207-2501,BKN,606.0,4,10.0,19,18,6.0,8.0,5.0,37,4.0,8.0,1.0,5.0,2.0,3.0,5.0,3.0,5.0,1.0,,4.0,1.0,8.0,18.0,5.0,1.0,20.0,13.0,1.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,12.0,4.0,,4.0,2.0,6.0,7.0,4.0,15.0,2.0,5.0,,6.0,3.0,11.0,7.0,18.0,2.0,3.0,4.0,6.0,,1.0,2.0,1.0,,,,,,,,,18.0,10.0,6.0,1.0,,0.75,0.75,0.4444444444444444,0.16666666666666666,0.6,0.41304347826086957,0.14285714285714285,0.6428571428571429,0.41304347826086957,0.14285714285714285,0.6428571428571429,0.21739130434782608,0.1111111111111111,,0.4,,0.75,0.5555555555555556,0.75,0.5,0.75,0.5384615384615384,0.25,1.0,0.5,,,0.75,0.5,1.0,87.92079207920793,,15.473684210526315,17.333333333333332,14.368421052631579,16.0,0.34782608695652173,0.5,0.5,1.0,0.21739130434782608,0.21739130434782608,0.6,0.6,0.043478260869565216,0.17391304347826086,0.7142857142857143,0.2,,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.5652173913043478,0.4286369565217391,0.40573999999999993,0.5095642857142857,,,0.1,0.5,8.13888888888889,25.36,0.3157894736842105,7.0,1.0,,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,1.0,0.2,0.5,0.2,,,,,0.14285714285714285,0.14285714285714285,,,1.0,1.0,1.0,,0.3333333333333333,1.0,,,,,0.2,0.3333333333333333,,1.0,,,2.0,,1.0,1.0,,0.5,0.6666666666666666,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2207-2743,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Kris Humphries","Williams, Watson, Lopez, Johnson, Humphries",101114-201228-201572-2207-2743,BKN,471.0,2,8.0,14,15,7.0,12.0,1.0,29,3.0,3.0,,,2.0,2.0,2.0,1.0,5.0,,,2.0,1.0,5.0,10.0,2.0,2.0,15.0,19.0,,,1.0,3.0,4.0,5.0,2.0,10.0,6.0,4.0,,2.0,,3.0,4.0,2.0,9.0,,1.0,,,4.0,5.0,1.0,6.0,,2.0,,,,,2.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,12.0,10.0,7.0,,1.0,0.6,0.6,0.5,,0.8,0.5416666666666666,1.5,0.8,0.5769230769230769,1.5,0.8333333333333334,0.16666666666666666,,,,,0.6666666666666666,0.2,,,0.6666666666666666,0.16666666666666666,,,,0.5,1.0,0.6666666666666666,,,88.6624203821656,1.0,19.714285714285715,13.0,19.214285714285715,11.933333333333334,0.25,1.0,1.0,0.6666666666666666,0.16666666666666666,0.4166666666666667,0.2,0.2,,0.16666666666666666,,,,1.0,0.4,1.0,0.4166666666666667,0.46221666666666666,0.55425,0.46529999999999994,,,0.2,0.6666666666666666,10.28,25.0,0.5,-4.0,,1.0,,,1.0,,,3.0,1.0,1.0,1.0,,,1.0,0.5,,0.5,,0.5,0.5,1.0,,,,0.5,,,2.0,1.0,1.0,1.0,,,,,0.5,0.5,,,1.0,1.0,1.0,,,,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2222-2501,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Gerald Wallace, Reggie Evans","Williams, Watson, Lopez, Wallace, Evans",101114-201228-201572-2222-2501,BKN,712.0,4,12.0,20,22,11.0,4.0,2.0,42,1.0,5.0,,,1.0,2.0,3.0,4.0,8.0,,,1.0,,6.0,16.0,1.0,4.0,19.0,34.0,2.0,2.0,,4.0,3.0,7.0,4.0,13.0,6.0,6.0,,1.0,3.0,3.0,4.0,,9.0,,2.0,,,2.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,,,5.0,4.0,,1.0,1.0,,,,,,15.0,13.0,11.0,,1.0,0.5,0.5,0.375,1.0,0.42857142857142855,0.4411764705882353,1.0,0.5625,0.5,1.0,0.65,0.058823529411764705,0.1875,0.4,,,0.5,0.2,,,0.5,0.2,0.25,,,,0.6666666666666666,,,,84.9438202247191,,19.4,14.727272727272727,18.7,14.636363636363637,0.29411764705882354,0.2,0.3333333333333333,,0.17647058823529413,0.47058823529411764,0.5,0.5714285714285714,,0.058823529411764705,,,,,0.25,0.5,0.35294117647058826,0.47946470588235296,0.43925,0.4859,0.05555555555555555,0.058823529411764705,0.21052631578947367,0.6842105263157895,11.11875,25.2,0.55,-15.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.125,1.0,1.0,3.0,,2.0,2.0,0.6666666666666666,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,2.0,3.0,,,,0.25,0.5,,,,,2.0,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2222-2743,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Gerald Wallace, Kris Humphries","Williams, Watson, Lopez, Wallace, Humphries",101114-201228-201572-2222-2743,BKN,70.0,2,1.0,3,2,3.0,1.0,,5,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714285,,16.333333333333332,10.5,16.333333333333332,10.5,1.0,,,,,,,,,,,,,,1.0,,1.0,0.5987,,0.5987,,,,,1.8,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-2207-2501-2743,1610612751,"Deron Williams, C.J. Watson, Joe Johnson, Reggie Evans, Kris Humphries","Williams, Watson, Johnson, Evans, Humphries",101114-201228-2207-2501-2743,BKN,40.0,1,1.0,2,2,,,,4,1.0,1.0,,,,,,1.0,1.0,,,,,2.0,2.0,,,4.0,,,,,,,,,,2.0,2.0,,,,1.0,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,0.5,0.5,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,144.0,,11.0,9.0,11.0,9.0,0.5,1.0,1.0,,,0.5,1.0,1.0,,,,,,,,,0.5,0.5199,,,,,,,11.25,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-2222-2501-2743,1610612751,"Deron Williams, C.J. Watson, Gerald Wallace, Reggie Evans, Kris Humphries","Williams, Watson, Wallace, Evans, Humphries",101114-201228-2222-2501-2743,BKN,241.0,1,4.0,8,7,,,1.0,15,2.0,2.0,1.0,1.0,,,2.0,,,,,1.0,,2.0,4.0,1.0,2.0,9.0,8.0,1.0,1.0,,2.0,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,4.0,4.0,1.0,5.0,3.0,3.0,1.0,2.0,,1.0,2.0,2.0,,1.0,,,,,,,7.0,,,,,0.5,1.0,0.5,1.0,,0.7,1.0,,0.75,1.0,,0.2,,,,,0.8,0.5,,,0.8,0.5,,0.5,,1.0,,0.75,,,89.6265560165975,,13.625,18.857142857142858,13.625,17.285714285714285,0.4,1.0,1.0,0.5,0.4,,,,,0.2,1.0,1.0,,,,,0.6,0.48529,0.5704,,0.16666666666666666,0.2,0.2222222222222222,,3.525,24.7,,1.0,,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,0.5,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201572-202705-2207-2501,1610612751,"Deron Williams, Brook Lopez, MarShon Brooks, Joe Johnson, Reggie Evans","Williams, Lopez, Brooks, Johnson, Evans",101114-201572-202705-2207-2501,BKN,269.0,2,4.0,8,9,4.0,5.0,1.0,17,2.0,2.0,,,1.0,1.0,,2.0,3.0,,,3.0,,4.0,5.0,3.0,,14.0,7.0,,1.0,,,2.0,2.0,,7.0,6.0,2.0,,3.0,,3.0,4.0,1.0,9.0,1.0,,,,4.0,4.0,1.0,5.0,,,,2.0,,,2.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,14.0,7.0,4.0,1.0,1.0,0.75,0.75,0.8,,1.0,0.875,,1.1666666666666667,0.7777777777777778,,0.875,0.375,,,,,0.8,,,1.0,0.8,0.5,,,1.0,0.6666666666666666,1.0,1.0,,,91.00371747211896,1.0,14.25,17.22222222222222,13.625,16.333333333333332,0.25,1.0,1.0,0.5,,0.375,0.6666666666666666,0.6666666666666666,,0.375,,,,,0.3333333333333333,1.0,0.625,0.49828125,,0.5074166666666667,,,,0.5,11.559999999999999,25.7,0.5,7.0,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,0.5,0.6666666666666666,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5,,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201572-2207-2222-2501,1610612751,"Deron Williams, Brook Lopez, Joe Johnson, Gerald Wallace, Reggie Evans","Williams, Lopez, Johnson, Wallace, Evans",101114-201572-2207-2222-2501,BKN,8223.0,11,137.0,250,249,29.0,44.0,33.0,499,40.0,79.0,12.0,23.0,7.0,12.0,32.0,40.0,84.0,15.0,,23.0,2.0,93.0,195.0,38.0,32.0,251.0,260.0,15.0,28.0,2.0,36.0,9.0,20.0,11.0,35.0,96.0,90.0,16.0,23.0,14.0,48.0,55.0,22.0,117.0,7.0,30.0,2.0,25.0,66.0,94.0,39.0,133.0,18.0,37.0,27.0,54.0,1.0,6.0,46.0,49.0,5.0,19.0,5.0,19.0,14.0,5.0,19.0,12.0,215.0,35.0,29.0,3.0,3.0,0.5161290322580645,0.5647058823529412,0.47692307692307695,0.5357142857142857,0.45,0.4699570815450644,0.55,0.48,0.49209486166007904,0.5454545454545454,0.546875,0.1630901287553648,0.07179487179487179,0.1518987341772152,0.0625,0.2857142857142857,0.7021276595744681,0.3,0.7575757575757576,0.25925925925925924,0.7165354330708661,0.29133858267716534,0.46153846153846156,0.17647058823529413,0.1875,0.625,0.75,0.7647058823529411,0.8636363636363636,0.5454545454545454,87.38416636264137,0.631578947368421,17.152,15.803212851405622,16.5,15.116465863453815,0.33905579399141633,0.5063291139240507,0.5970149253731343,0.55,0.13733905579399142,0.3605150214592275,0.47619047619047616,0.47619047619047616,0.06437768240343347,0.09871244635193133,0.7666666666666667,0.5217391304347826,,0.06666666666666667,0.48,0.5833333333333334,0.5021459227467812,0.4737886266094421,0.5128803571428572,0.483412,0.08064516129032258,0.09090909090909091,0.14342629482071714,0.1394422310756972,10.030256410256412,24.90263157894737,0.116,-9.0,3.0,7.0,1.0,2.0,11.0,2.0,5.0,21.0,7.0,7.0,3.0,2.0,2.0,0.6363636363636364,0.2894736842105263,0.4,0.2894736842105263,0.017857142857142856,0.30434782608695654,0.3181818181818182,0.42857142857142855,0.12,0.08,0.5,0.30434782608695654,20.0,13.0,19.0,12.0,0.5135135135135135,13.0,4.0,2.0,3.0,3.0,0.40625,0.43333333333333335,0.3076923076923077,0.25,1.0,1.0,22.0,7.0,1.0,1.0,0.5,0.20454545454545456,0.55,0.5,1.0,3.0,7.0,3.0,1.0,4.0,4.0,0.26666666666666666,0.2857142857142857,1.0,3.0,6.0,,12.0,,1.0,1.0,,0.36363636363636365,,,,,1.0,0.02564102564102564,1.0,0.3333333333333333,3.0,2.0,1.0,0.05263157894736842,0.06666666666666667,0.043478260869565216,1610612751,2013,2012-13,True
101114-201572-2207-2222-2743,1610612751,"Deron Williams, Brook Lopez, Joe Johnson, Gerald Wallace, Kris Humphries","Williams, Lopez, Johnson, Wallace, Humphries",101114-201572-2207-2222-2743,BKN,237.0,2,4.0,6,7,1.0,5.0,1.0,13,,2.0,,,,,,2.0,3.0,1.0,,,,2.0,5.0,1.0,3.0,10.0,6.0,,,,2.0,1.0,1.0,,2.0,2.0,2.0,,,2.0,1.0,2.0,,5.0,,1.0,,,4.0,4.0,1.0,5.0,,,,,,,2.0,4.0,,2.0,,,,,,,8.0,2.0,1.0,,,0.5,0.5,0.4,,1.0,0.5833333333333334,,1.0,0.625,1.0,1.0,0.16666666666666666,0.4,1.0,,,0.5714285714285714,0.3333333333333333,,,0.5,0.3333333333333333,0.5,,,0.6666666666666666,,1.0,,,78.9873417721519,,17.666666666666668,18.714285714285715,17.5,13.142857142857142,0.3333333333333333,,,,,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,,0.5,0.476475,,0.4311,0.25,0.2857142857142857,0.2,0.2,11.08,22.9,0.16666666666666666,4.0,,,,,1.0,,,3.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1610612751,2013,2012-13,True
101114-201572-2207-2501-2586,1610612751,"Deron Williams, Brook Lopez, Joe Johnson, Reggie Evans, Keith Bogans","Williams, Lopez, Johnson, Evans, Bogans",101114-201572-2207-2501-2586,BKN,276.0,1,5.0,9,9,6.0,9.0,1.0,18,2.0,3.0,1.0,1.0,2.0,3.0,,2.0,4.0,,,1.0,,4.0,7.0,1.0,1.0,9.0,11.0,1.0,1.0,,2.0,3.0,5.0,,6.0,4.0,4.0,2.0,1.0,,2.0,2.0,1.0,4.0,,1.0,,2.0,,2.0,1.0,3.0,,1.0,,2.0,,,1.0,1.0,,,1.0,,,,,,7.0,6.0,6.0,1.0,,0.5,0.6666666666666666,0.5714285714285714,1.0,0.6,0.5,1.0,0.5,0.5,1.0,0.5,0.125,,,,,,0.3333333333333333,1.0,,0.6666666666666666,0.25,1.0,,,,,,1.0,,93.91304347826087,,14.555555555555555,16.11111111111111,14.444444444444445,14.222222222222221,0.375,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.5,0.5,,0.125,1.0,1.0,,,0.5,0.6666666666666666,0.5,0.52090625,0.5448,0.5516083333333334,,,0.2222222222222222,0.6666666666666666,10.614285714285714,24.8,0.6666666666666666,-2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.16666666666666666,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
