EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,FtPoints,HeaveAttempts,AtRimAssists,LostBallTurnovers,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefCorner3ReboundPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,Charge Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Travels,PenaltyTurnovers,Technical Free Throw Trips,BlockedShortMidRange,Arc3Assists,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,AtRimPctBlocked,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,DefFTReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,LostBallSteals,BlockingFouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,Loose Ball Fouls,BlockingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,OffArc3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101109-202697-2030-2747-467,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, JR Smith, Jason Kidd","Felton, Shumpert, Martin, Smith, Kidd",101109-202697-2030-2747-467,NYK,70.0,2,1.0,-2.0,3.0,2.0,,5.0,,,,,,,2.0,,,,2.0,,2.0,,,,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,0.5,,,0.5,,,,1.0,,102.85714285714285,13.333333333333334,15.0,13.333333333333334,14.5,,,,,,,,,1.0,,,1.0,,0.298125,,27.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.24165,,0.3333333333333333,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-2747-948,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, JR Smith, Marcus Camby","Felton, Shumpert, Martin, Smith, Camby",101109-202697-2030-2747-948,NYK,12.0,1,,3.0,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,3.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,1.5,1.5,1.0,,,,,,,,,,,,,120.0,10.0,,10.0,,,,,,,,,1.0,,,,1.0,,0.4365,,22.8,,,,,,,,,,,,,1.0,,,,1.0,,,,3.0,3.0,1.0,1.0,,,,3.0,1.0,,1.0,,1.5,1.5,1.0,1.0,1.0,,,0.4365,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-203142-2199-2546,1610612752,"Raymond Felton, Iman Shumpert, Chris Copeland, Tyson Chandler, Carmelo Anthony","Felton, Shumpert, Copeland, Chandler, Anthony",101109-202697-203142-2199-2546,NYK,657.0,2,11.0,-9.0,19.0,20.0,,39.0,2.0,2.0,2.0,6.0,2.0,,2.0,4.0,9.0,1.0,4.0,13.0,22.0,6.0,2.0,,2.0,,,3.0,4.0,2.0,9.0,,4.0,6.0,10.0,,10.0,3.0,,2.0,5.0,,2.0,4.0,3.0,3.0,4.0,13.0,0.75,0.75,0.25,0.25,0.4444444444444444,0.4230769230769231,0.4642857142857143,0.3076923076923077,,,0.6,0.6,,0.8,0.6666666666666666,,,0.4,1.0,0.75,85.47945205479452,16.210526315789473,17.45,16.210526315789473,16.45,0.15384615384615385,1.0,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,0.15384615384615385,,,0.46153846153846156,,0.48259615384615384,12.466666666666667,24.975,2.0,,1.0,3.0,1.0,2.0,2.0,,1.0,0.5,,,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,,,1.0,4.0,4.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,1.0,0.5,1.0,0.603425,0.3076923076923077,0.21052631578947367,,1.0,1.0,,,,,1.0,,,,,,,0.07692307692307693,,,0.5,,,,1.0,,,,,,1.0,,3.0,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-203142-2546-2747,1610612752,"Raymond Felton, Iman Shumpert, Chris Copeland, Carmelo Anthony, JR Smith","Felton, Shumpert, Copeland, Anthony, Smith",101109-202697-203142-2546-2747,NYK,68.0,1,1.0,-3.0,2.0,4.0,,6.0,,,,,1.0,,,,,,1.0,2.0,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,1.0,1.0,,,,2.0,,,,,,,0.5,1.0,,,,,,1.0,1.0,,,,,1.0,127.05882352941177,16.0,9.0,16.0,9.0,,,,,,,,1.0,,,,1.0,,0.543,,24.3,2.0,,,,,1.0,2.0,,,,,,2.0,2.0,,,,,,2.0,2.0,,,,,,1.0,2.0,2.0,1.0,,,,0.5,,,,,,0.543,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-203142-2747-467,1610612752,"Raymond Felton, Iman Shumpert, Chris Copeland, JR Smith, Jason Kidd","Felton, Shumpert, Copeland, Smith, Kidd",101109-202697-203142-2747-467,NYK,,1,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,70.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-203143-2199-2546,1610612752,"Raymond Felton, Iman Shumpert, Pablo Prigioni, Tyson Chandler, Carmelo Anthony","Felton, Shumpert, Prigioni, Chandler, Anthony",101109-202697-203143-2199-2546,NYK,6938.0,10,116.0,-15.0,203.0,202.0,25.0,405.0,34.0,56.0,10.0,38.0,12.0,15.0,35.0,54.0,135.0,20.0,47.0,194.0,209.0,50.0,58.0,12.0,35.0,15.0,10.0,25.0,41.0,4.0,98.0,25.0,17.0,66.0,84.0,30.0,114.0,17.0,9.0,18.0,35.0,2.0,15.0,39.0,6.0,5.0,6.0,160.0,0.46296296296296297,0.5102040816326531,0.425531914893617,0.425531914893617,0.4,0.46153846153846156,0.48484848484848486,0.25824175824175827,0.07407407407407407,,0.4857142857142857,0.7857142857142857,0.30864197530864196,0.8095238095238095,0.7904761904761904,0.26851851851851855,0.21428571428571427,0.5833333333333334,0.8648648648648649,0.7894736842105263,84.05880657249928,16.88177339901478,17.38118811881188,16.11822660098522,16.594059405940595,0.3076923076923077,0.6071428571428571,0.68,0.2087912087912088,0.2631578947368421,0.2631578947368421,0.4,0.06593406593406594,0.19230769230769232,0.42857142857142855,0.42857142857142855,0.5659340659340659,0.42857142857142855,0.5105991758241758,8.289629629629628,25.095744680851062,26.0,,18.0,8.0,7.0,51.0,37.0,15.0,1.0,0.5294117647058824,0.07653061224489796,0.10067114093959731,14.0,10.0,2.0,3.0,5.0,4.0,8.0,6.0,20.0,48.0,16.0,5.0,,4.0,2.0,20.0,14.0,,0.8,0.5,0.6363636363636364,0.6333333333333333,0.4166666666666667,0.4166666666666667,1.0,0.2727272727272727,0.6666666666666666,0.5145181818181818,0.10309278350515463,0.06896551724137931,10.0,41.0,3.0,9.0,16.0,7.0,34.0,3.0,,0.5625,0.6136363636363636,0.6538461538461539,0.2903225806451613,0.8695652173913043,0.22527472527472528,0.24390243902439024,0.2702702702702703,0.2727272727272727,0.5745368421052631,0.17525773195876287,2.0,1.0,4.0,1.0,11.0,12.0,8.0,7.0,1.0,2.0,,,0.10714285714285714,0.3333333333333333,0.7333333333333333,8.0,12.0,3.0,1.0,,0.5,0.45454545454545453,0.3,0.5454545454545454,0.6666666666666666,0.375,,10.0,4.0,1.0,4.0,1.0,,2.0,0.0975609756097561,0.25,0.14814814814814814,0.14285714285714285,,,2.0,2.0,4.0,4.0,0.6666666666666666,0.6666666666666666,,,,,1.0,3.0,5.0,3.0,6.0,3.0,1.0,1.0,2.0,0.5,0.15,0.030612244897959183,0.045454545454545456,0.22727272727272727,0.6,1.0,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2199-2546-2747,1610612752,"Raymond Felton, Iman Shumpert, Tyson Chandler, Carmelo Anthony, JR Smith","Felton, Shumpert, Chandler, Anthony, Smith",101109-202697-2199-2546-2747,NYK,4313.0,12,72.0,-37.0,130.0,131.0,10.0,261.0,15.0,29.0,10.0,28.0,5.0,8.0,22.0,28.0,66.0,12.0,27.0,119.0,156.0,24.0,32.0,9.0,22.0,8.0,3.0,12.0,21.0,5.0,51.0,6.0,16.0,23.0,42.0,9.0,51.0,16.0,10.0,15.0,31.0,2.0,14.0,32.0,5.0,5.0,5.0,103.0,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.42424242424242425,0.4946236559139785,0.5462962962962963,0.2903225806451613,0.045454545454545456,,0.5161290322580645,0.5227272727272727,0.15789473684210525,0.8,0.609375,0.16981132075471697,0.1111111111111111,0.3684210526315789,0.6111111111111112,0.75,87.14120102017156,15.792307692307693,17.251908396946565,15.153846153846153,16.061068702290076,0.3118279569892473,0.5172413793103449,0.5769230769230769,0.3010752688172043,0.35714285714285715,0.35714285714285715,0.5,0.053763440860215055,0.23655913978494625,0.36363636363636365,0.36363636363636365,0.6021505376344086,0.36363636363636365,0.4852623655913978,9.924242424242424,24.82962962962963,27.0,,6.0,6.0,5.0,33.0,33.0,12.0,1.0,0.4,0.12380952380952381,0.15584415584415584,56.0,31.0,6.0,9.0,4.0,10.0,23.0,14.0,49.0,27.0,9.0,3.0,2.0,3.0,3.0,49.0,56.0,3.0,0.75,0.43478260869565216,0.5147058823529411,0.5833333333333334,0.8,0.8,0.75,0.2647058823529412,0.6666666666666666,0.47059117647058823,0.4117647058823529,0.4307692307692308,3.0,9.0,8.0,4.0,6.0,5.0,16.0,11.0,1.0,0.6666666666666666,0.7857142857142857,0.8333333333333334,,0.7142857142857143,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.49971666666666664,0.13445378151260504,2.0,17.0,2.0,,6.0,8.0,5.0,3.0,1.0,3.0,1.0,,0.10344827586206896,0.6,0.75,1.0,3.0,1.0,3.0,,1.0,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,3.0,,3.0,,3.0,,1.0,1.0,,,0.2,,0.08823529411764706,0.03571428571428571,2.0,5.0,,2.0,0.45454545454545453,0.25,3.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.21428571428571427,0.02,0.14285714285714285,,,,1.0,1.0,1.0,1.0,,,,,,1610612752,2013,2012-13,True
101109-202697-2199-2546-467,1610612752,"Raymond Felton, Iman Shumpert, Tyson Chandler, Carmelo Anthony, Jason Kidd","Felton, Shumpert, Chandler, Anthony, Kidd",101109-202697-2199-2546-467,NYK,1289.0,8,21.0,17.0,39.0,37.0,5.0,76.0,7.0,9.0,6.0,12.0,1.0,2.0,8.0,14.0,24.0,2.0,9.0,43.0,26.0,16.0,12.0,,8.0,2.0,1.0,8.0,10.0,5.0,22.0,4.0,6.0,11.0,18.0,6.0,24.0,6.0,4.0,2.0,8.0,,5.0,8.0,3.0,3.0,3.0,34.0,0.5714285714285714,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.5833333333333334,0.5151515151515151,0.581081081081081,0.2727272727272727,0.041666666666666664,,0.75,0.7333333333333333,0.4,0.75,0.7391304347826086,0.35294117647058826,0.3333333333333333,0.6,0.8,0.7142857142857143,84.90302560124127,15.948717948717949,18.027027027027028,15.692307692307692,15.72972972972973,0.2727272727272727,0.7777777777777778,0.875,0.36363636363636365,0.5,0.5,0.8333333333333334,0.030303030303030304,0.24242424242424243,0.25,0.25,0.5454545454545454,0.25,0.47982272727272723,11.329166666666666,25.46666666666667,9.0,,3.0,2.0,1.0,9.0,9.0,3.0,1.0,0.42857142857142855,0.08571428571428572,0.11538461538461539,15.0,7.0,2.0,2.0,,5.0,8.0,4.0,17.0,6.0,2.0,,,1.0,2.0,17.0,15.0,2.0,1.0,0.625,0.5,0.5666666666666667,,,,0.15384615384615385,1.0,0.46401923076923074,0.3953488372093023,0.38461538461538464,1.0,3.0,4.0,2.0,2.0,2.0,9.0,5.0,,1.0,0.875,0.9,0.5,0.8,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.561175,0.20930232558139536,,2.0,,,2.0,3.0,2.0,1.0,1.0,1.0,,,0.1111111111111111,0.3333333333333333,1.0,2.0,2.0,,1.0,,1.0,0.5,,0.5,1.0,,1.0,4.0,2.0,,1.0,1.0,,,,,0.2857142857142857,1.0,0.07692307692307693,,1.0,1.0,,1.0,0.2,0.25,,,,,,1.0,2.0,1.0,2.0,,,,,0.5,0.16666666666666666,,,0.5,0.5,1.0,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2199-2747-467,1610612752,"Raymond Felton, Iman Shumpert, Tyson Chandler, JR Smith, Jason Kidd","Felton, Shumpert, Chandler, Smith, Kidd",101109-202697-2199-2747-467,NYK,11.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2546-2747-467,1610612752,"Raymond Felton, Iman Shumpert, Carmelo Anthony, JR Smith, Jason Kidd","Felton, Shumpert, Anthony, Smith, Kidd",101109-202697-2546-2747-467,NYK,4.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2546-467-948,1610612752,"Raymond Felton, Iman Shumpert, Carmelo Anthony, Jason Kidd, Marcus Camby","Felton, Shumpert, Anthony, Kidd, Camby",101109-202697-2546-467-948,NYK,57.0,1,1.0,1.0,2.0,2.0,,4.0,,,,1.0,1.0,,,,1.0,1.0,1.0,3.0,2.0,,,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,3.0,,,1.0,1.0,,0.75,0.75,0.5,,,,0.5,,,0.5,,,,,,101.05263157894737,13.0,15.5,13.0,15.5,,,,0.5,,,,0.5,,,,0.5,,0.42835,19.9,23.0,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,3.0,,,,,,,3.0,2.0,,,,0.75,0.75,1.0,1.0,,,,0.42835,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-2030-203142-2546-2747,1610612752,"Raymond Felton, Kenyon Martin, Chris Copeland, Carmelo Anthony, JR Smith","Felton, Martin, Copeland, Anthony, Smith",101109-2030-203142-2546-2747,NYK,544.0,1,9.0,-1.0,18.0,17.0,3.0,35.0,1.0,3.0,1.0,1.0,2.0,,3.0,5.0,7.0,1.0,5.0,21.0,22.0,6.0,4.0,,3.0,,2.0,3.0,4.0,,9.0,1.0,,2.0,2.0,3.0,5.0,3.0,2.0,1.0,4.0,,1.0,1.0,,,,15.0,0.6,0.6,0.2,0.2,0.7142857142857143,0.5416666666666666,0.65625,0.4166666666666667,0.2857142857142857,,0.75,0.6666666666666666,0.5,,0.4,0.5,,,1.0,,92.64705882352942,15.333333333333334,15.764705882352942,14.555555555555555,15.294117647058824,0.25,0.3333333333333333,1.0,0.08333333333333333,1.0,1.0,,0.16666666666666666,0.25,,,0.6666666666666666,,0.5111125,5.771428571428571,24.06,8.0,,1.0,1.0,,8.0,9.0,2.0,,1.0,0.15384615384615385,0.25,13.0,5.0,1.0,3.0,1.0,4.0,6.0,5.0,13.0,3.0,1.0,1.0,,,3.0,13.0,13.0,3.0,1.0,0.6666666666666666,0.4444444444444444,0.5416666666666666,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5140833333333333,0.6190476190476191,0.7222222222222222,3.0,3.0,2.0,2.0,2.0,2.0,6.0,3.0,,1.0,1.0,1.0,,1.0,0.25,1.0,1.0,0.2222222222222222,0.3563,0.2857142857142857,1.0,3.0,,,,1.0,1.0,,1.0,,,,0.6666666666666666,,,1.0,1.0,2.0,,,,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,,2.0,,,,,,,,0.5,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,3.0,,0.6666666666666666,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-2030-203142-2747-467,1610612752,"Raymond Felton, Kenyon Martin, Chris Copeland, JR Smith, Jason Kidd","Felton, Martin, Copeland, Smith, Kidd",101109-2030-203142-2747-467,NYK,379.0,3,6.0,-2.0,11.0,10.0,2.0,21.0,1.0,2.0,,2.0,1.0,,3.0,1.0,5.0,1.0,4.0,8.0,10.0,,2.0,,3.0,,1.0,,1.0,,3.0,,3.0,2.0,5.0,2.0,7.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,5.0,,,0.25,0.25,0.2,0.2777777777777778,0.36363636363636365,0.4444444444444444,0.2,,0.5,1.0,,0.6,0.7142857142857143,0.2857142857142857,,,1.0,0.6,79.78891820580475,15.636363636363637,20.7,15.272727272727273,18.9,0.2222222222222222,0.5,1.0,0.2222222222222222,,,,0.1111111111111111,0.3333333333333333,,,0.6666666666666666,,0.46799999999999997,10.58,24.75,3.0,,,1.0,,2.0,4.0,,,,,,8.0,,1.0,2.0,1.0,1.0,3.0,3.0,8.0,3.0,1.0,1.0,,,2.0,8.0,8.0,2.0,1.0,0.3333333333333333,0.4166666666666667,0.5,1.0,1.0,1.0,0.3333333333333333,0.5,0.4874833333333333,1.0,0.7272727272727273,,1.0,2.0,,,,3.0,3.0,,,1.5,1.5,,,0.1111111111111111,,,0.3333333333333333,,0.375,,1.0,,,,1.0,1.0,,,,,,0.5,,,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,,0.6666666666666666,,0.16666666666666666,,,1.0,,,0.3333333333333333,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,1.0,0.6666666666666666,,1.0,,,,1.0,,1.0,1.0,,,,,,1610612752,2013,2012-13,True
101109-2030-203143-2546-2747,1610612752,"Raymond Felton, Kenyon Martin, Pablo Prigioni, Carmelo Anthony, JR Smith","Felton, Martin, Prigioni, Anthony, Smith",101109-2030-203143-2546-2747,NYK,367.0,3,6.0,-4.0,10.0,10.0,,20.0,,,1.0,2.0,1.0,,1.0,3.0,4.0,1.0,2.0,11.0,15.0,2.0,4.0,,1.0,,,1.0,2.0,1.0,5.0,,2.0,1.0,3.0,,3.0,1.0,1.0,2.0,3.0,,1.0,2.0,,,,11.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,0.75,0.6875,0.3333333333333333,,,0.3333333333333333,1.0,,1.0,1.0,,,,,1.0,78.4741144414169,18.0,18.7,18.0,17.0,,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,,,0.3333333333333333,,0.44306666666666666,12.0,24.4,2.0,,,,1.0,4.0,6.0,2.0,,,0.42857142857142855,0.4,8.0,2.0,,,1.0,2.0,3.0,2.0,9.0,3.0,1.0,1.0,,,1.0,9.0,8.0,1.0,1.0,0.6666666666666666,0.875,0.9,1.0,1.0,1.0,,,0.429575,0.8181818181818182,0.8,2.0,2.0,,,,,,1.0,,,,,,1.0,0.3333333333333333,1.0,1.0,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,0.25,0.5,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612752,2013,2012-13,True
101109-2030-203143-2546-467,1610612752,"Raymond Felton, Kenyon Martin, Pablo Prigioni, Carmelo Anthony, Jason Kidd","Felton, Martin, Prigioni, Anthony, Kidd",101109-2030-203143-2546-467,NYK,57.0,1,1.0,1.0,2.0,2.0,,4.0,1.0,1.0,,1.0,,,,1.0,2.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,101.05263157894737,10.5,18.0,10.5,18.0,0.5,1.0,1.0,0.5,,,,,,,,0.5,,0.59275,8.5,,,,,,,1.0,,,,,,,2.0,2.0,1.0,1.0,,1.0,2.0,,2.0,,,,,,,2.0,2.0,,,0.5,0.5,0.5,,,,0.5,1.0,0.59275,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-2030-2199-2546-2747,1610612752,"Raymond Felton, Kenyon Martin, Tyson Chandler, Carmelo Anthony, JR Smith","Felton, Martin, Chandler, Anthony, Smith",101109-2030-2199-2546-2747,NYK,523.0,2,9.0,-2.0,17.0,17.0,2.0,34.0,,1.0,,1.0,1.0,,4.0,2.0,5.0,,5.0,13.0,15.0,,4.0,,4.0,,,,,,,,5.0,3.0,8.0,3.0,11.0,2.0,1.0,1.0,3.0,,2.0,3.0,3.0,3.0,3.0,9.0,,,,,0.4,0.2,0.43333333333333335,0.5,,,0.6666666666666666,0.6,,1.0,0.8,0.375,,0.3333333333333333,1.0,1.0,93.61376673040152,15.0,15.764705882352942,13.235294117647058,14.764705882352942,0.1,,,0.1,,,,0.1,0.4,,,0.6,,0.48178,10.559999999999999,25.7,9.0,,,1.0,,7.0,10.0,3.0,,,0.23076923076923078,0.375,6.0,5.0,,1.0,,,2.0,4.0,4.0,,,,,1.0,2.0,4.0,6.0,2.0,,,,0.3333333333333333,,,,0.25,,0.51105,0.3076923076923077,0.35294117647058826,2.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,,1.0,0.5,0.6666666666666666,,,0.3,0.6666666666666666,0.6666666666666666,0.5,,0.3076923076923077,,,,,,1.0,1.0,1.0,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,3.0,,,,,,,,0.6,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.75,,,0.5,,,,,,,,,,,,1610612752,2013,2012-13,True
