EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,BlockingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FtPoints,PtsUnassisted3s,AtRimAssists,OffThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,OffLongMidRangeReboundPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,BadPassSteals,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeAssists,Loose Ball Fouls,3SecondViolations,ShortMidRangePctAssisted,Travels,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,DefFTReboundPct,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,HeaveAttempts,OffCorner3ReboundPct,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,OffensiveGoaltends,BlockedLongMidRange,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1712-201941-2581-2730-977,1610612747,"Antawn Jamison, Jordan Hill, Steve Blake, Dwight Howard, Kobe Bryant","Jamison, Hill, Blake, Howard, Bryant",1712-201941-2581-2730-977,LAL,280.0,2,5.0,-2.0,8.0,8.0,1.0,16.0,,1.0,,1.0,3.0,1.0,2.0,,,2.0,6.0,,,6.0,8.0,1.0,2.0,3.0,2.0,2.0,,2.0,,,,1.0,,1.0,,1.0,2.0,2.0,1.0,3.0,4.0,2.0,6.0,,5.0,,3.0,0.5,1.0,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.75,,,,1.0,0.5,1.0,1.0,0.5,1.0,,1.0,,1.0,,82.28571428571428,21.875,13.125,21.375,13.125,0.16666666666666666,,,0.5,0.3333333333333333,0.5,0.5,1.0,,,,,0.5,,0.16666666666666666,,0.4294833333333334,0.54735,0.5,10.299999999999999,,1.0,,,2.0,,,,,,1.0,1.0,2.0,,3.0,,,1.0,1.0,5.0,1.0,3.0,,,,,,,0.3333333333333333,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,0.375,0.375,4.0,1.0,2.0,,1.0,,,,,2.0,4.0,1.0,5.0,,,5.0,2.0,,,0.5,0.5,0.5,,,,0.25,,0.45875,0.8333333333333334,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-2730-2768-977,1610612747,"Antawn Jamison, Jordan Hill, Dwight Howard, Chris Duhon, Kobe Bryant","Jamison, Hill, Howard, Duhon, Bryant",1712-201941-2730-2768-977,LAL,402.0,5,7.0,7.0,15.0,13.0,3.0,28.0,3.0,4.0,2.0,2.0,2.0,,3.0,3.0,4.0,3.0,9.0,3.0,4.0,19.0,12.0,2.0,3.0,4.0,,6.0,6.0,4.0,4.0,3.0,1.0,,2.0,2.0,2.0,,6.0,1.0,1.0,5.0,6.0,2.0,8.0,,3.0,,15.0,,,0.6666666666666666,0.75,0.75,0.3333333333333333,0.6666666666666666,0.5769230769230769,0.6666666666666666,0.6,0.6666666666666666,0.3076923076923077,0.1111111111111111,,0.625,0.16666666666666666,1.0,0.6666666666666666,0.2857142857142857,,0.5,1.0,1.0,,,100.29850746268656,12.466666666666667,16.53846153846154,11.533333333333333,15.538461538461538,0.3076923076923077,0.75,1.0,0.15384615384615385,0.23076923076923078,,,,0.3076923076923077,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,0.6153846153846154,0.75,0.5052423076923077,0.53535,0.21052631578947367,8.277777777777779,25.85,,,,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,3.0,,6.0,1.0,3.0,1.0,1.0,,1.0,,0.25,1.0,1.0,1.0,0.5,0.6,,,,,,,,0.2,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-202721-2581,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Darius Morris, Steve Blake","Jamison, Clark, Meeks, Morris, Blake",1712-201947-201975-202721-2581,LAL,22.0,1,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,65.45454545454545,,22.0,,22.0,,,,,,,,,1.0,,,,,,1.0,,,,,,66.7,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-202721-2730,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Darius Morris, Dwight Howard","Jamison, Clark, Meeks, Morris, Howard",1712-201947-201975-202721-2730,LAL,86.0,1,1.0,-1.0,5.0,5.0,,10.0,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,3.0,,3.0,,,,,,,,,,0.5,,,,,1.0,,,1.0,,,,1.0,,,,167.44186046511626,3.6,13.6,3.6,13.6,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,1.0,1.0,,,,,6.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,5.0,,5.0,,,,,,,,,3.0,3.0,,3.0,3.0,5.0,,,,,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-202721-2768,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Darius Morris, Chris Duhon","Jamison, Clark, Meeks, Morris, Duhon",1712-201947-201975-202721-2768,LAL,147.0,1,2.0,,4.0,5.0,,9.0,1.0,1.0,,,,1.0,2.0,,1.0,2.0,3.0,,1.0,5.0,5.0,,,,4.0,,,,1.0,,,2.0,,2.0,,1.0,4.0,,,,1.0,,1.0,,1.0,,5.0,1.0,1.0,,,,0.6666666666666666,,0.5,,0.625,,0.25,,,,,,,,,,,,,,88.16326530612244,15.25,17.2,15.25,16.4,0.25,1.0,1.0,,0.5,0.5,0.5,1.0,0.25,,,,,,0.5,,0.5235125,,,12.433333333333332,26.1,,,,1.0,,1.0,,1.0,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-203135-2581,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Robert Sacre, Steve Blake","Jamison, Clark, Meeks, Sacre, Blake",1712-201947-201975-203135-2581,LAL,221.0,1,4.0,-2.0,6.0,7.0,1.0,13.0,,,,,1.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,7.0,9.0,,1.0,,,4.0,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,2.0,3.0,1.0,4.0,,,,7.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,0.42857142857142855,0.25,1.0,0.6666666666666666,,0.5,0.6,0.25,,,1.0,0.5,,,84.70588235294119,17.5,16.571428571428573,16.666666666666668,16.0,,,,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.42857142857142855,0.3333333333333333,0.48401428571428573,0.4118,,14.95,24.366666666666664,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-2200-2581,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Pau Gasol, Steve Blake","Jamison, Clark, Meeks, Gasol, Blake",1712-201947-201975-2200-2581,LAL,881.0,4,15.0,11.0,27.0,28.0,2.0,55.0,2.0,4.0,,1.0,8.0,2.0,6.0,5.0,8.0,6.0,18.0,6.0,10.0,30.0,19.0,,2.0,3.0,6.0,6.0,18.0,,8.0,5.0,2.0,3.0,6.0,9.0,5.0,1.0,24.0,4.0,2.0,15.0,17.0,4.0,21.0,,2.0,,27.0,0.5,0.5,1.0,0.6,0.6,0.3333333333333333,,0.5357142857142857,0.5,0.5357142857142857,0.5,0.35714285714285715,0.1111111111111111,0.25,0.8823529411764706,0.3333333333333333,1.0,0.8947368421052632,0.25,0.5,0.3333333333333333,0.7142857142857143,1.0,,,89.89784335981838,16.11111111111111,15.928571428571429,15.37037037037037,15.714285714285714,0.14285714285714285,0.5,0.5,0.2857142857142857,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,0.625,0.625,1.0,0.3333333333333333,,0.5,0.625,0.4985875,0.53015,0.1,9.033333333333333,25.119999999999997,2.0,1.0,2.0,,,1.0,,,,2.0,2.0,1.0,,3.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,,0.6666666666666666,,,1.0,1.0,1.0,0.5,0.25,0.3333333333333333,0.07142857142857142,0.5,0.5,,,,0.25,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,0.3333333333333333,1.0,1.0,,,,,,1.0,1.0,,0.5,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-2200-977,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Pau Gasol, Kobe Bryant","Jamison, Clark, Meeks, Gasol, Bryant",1712-201947-201975-2200-977,LAL,1749.0,6,29.0,2.0,52.0,51.0,5.0,103.0,8.0,13.0,1.0,3.0,5.0,7.0,14.0,6.0,11.0,17.0,32.0,8.0,16.0,62.0,60.0,1.0,3.0,6.0,16.0,18.0,21.0,,11.0,6.0,1.0,8.0,7.0,15.0,5.0,2.0,37.0,2.0,7.0,11.0,18.0,6.0,24.0,,9.0,,56.0,0.47058823529411764,0.47058823529411764,0.875,0.5,0.5,0.53125,0.3333333333333333,0.6041666666666666,0.5,0.62,0.6,0.3333333333333333,0.03125,,0.8461538461538461,0.14285714285714285,0.875,0.8571428571428571,0.3,0.25,,,1.0,0.75,,84.80274442538594,18.076923076923077,15.862745098039216,17.28846153846154,15.372549019607844,0.2708333333333333,0.6153846153846154,0.6666666666666666,0.10416666666666667,0.2916666666666667,0.5,0.5,0.2857142857142857,0.22916666666666666,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.6,0.3333333333333333,0.6041666666666666,0.5454545454545454,0.4605802083333333,0.405725,0.0967741935483871,10.503125,24.58125,2.0,2.0,5.0,4.0,3.0,5.0,4.0,2.0,1.0,3.0,,4.0,3.0,7.0,1.0,2.0,8.0,,6.0,1.0,3.0,3.0,3.0,,4.0,4.0,0.07692307692307693,0.42857142857142855,0.6666666666666666,0.75,1.0,1.0,1.0,0.625,0.4,0.4,0.10416666666666667,0.4,0.4,0.06,0.08823529411764706,6.0,0.14285714285714285,14.0,,3.0,1.0,1.0,1.0,2.0,1.0,7.0,,11.0,1.0,,11.0,14.0,,0.5,0.14285714285714285,0.34375,0.34375,0.2,1.0,1.0,0.1875,,0.4598875,0.1774193548387097,0.2692307692307692,1.0,1.0,1.0,0.5,,1.0,4.0,2.0,5.0,3.0,9.0,2.0,,,,1.0,1.0,,,0.3333333333333333,,1.0,1.0,0.2,0.25,0.3125,0.4,,,1.0,,0.25,,0.5,,,,1.0,2.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-2581-2730,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Steve Blake, Dwight Howard","Jamison, Clark, Meeks, Blake, Howard",1712-201947-201975-2581-2730,LAL,2935.0,14,49.0,2.0,94.0,93.0,8.0,187.0,15.0,22.0,3.0,6.0,11.0,3.0,11.0,7.0,23.0,23.0,44.0,10.0,27.0,99.0,97.0,3.0,8.0,7.0,26.0,20.0,24.0,6.0,23.0,7.0,2.0,13.0,8.0,21.0,5.0,2.0,50.0,6.0,8.0,25.0,33.0,10.0,43.0,3.0,24.0,1.0,92.0,0.5652173913043478,0.65,0.8,0.37037037037037035,0.37037037037037035,0.5227272727272727,0.375,0.5352112676056338,0.3333333333333333,0.5697674418604651,0.3888888888888889,0.38028169014084506,0.045454545454545456,,0.7142857142857143,0.2857142857142857,0.6666666666666666,0.7021276595744681,0.23684210526315788,0.5714285714285714,0.16666666666666666,0.75,0.875,0.25,0.08333333333333333,91.74787052810903,14.96808510638298,16.43010752688172,14.574468085106384,15.817204301075268,0.30985915492957744,0.6818181818181818,0.75,0.15492957746478872,0.15492957746478872,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.323943661971831,0.30434782608695654,0.30434782608695654,0.7142857142857143,0.6666666666666666,0.5,0.6901408450704225,0.30434782608695654,0.5258859154929578,0.6103928571428572,0.0707070707070707,6.988636363636363,25.37777777777778,5.0,3.0,4.0,23.0,6.0,8.0,3.0,12.0,5.0,5.0,2.0,14.0,3.0,19.0,1.0,6.0,20.0,3.0,33.0,1.0,14.0,4.0,2.0,2.0,4.0,3.0,0.09090909090909091,0.2631578947368421,0.17647058823529413,0.1875,0.9090909090909091,0.5625,0.75,0.5333333333333333,0.45454545454545453,0.45454545454545453,0.056338028169014086,0.75,0.75,0.17647058823529413,0.24561403508771928,,0.125,,,,,1.0,,1.0,,,,,7.0,1.0,,,,,,,,0.1111111111111111,,,,,,,,3.0,2.0,1.0,0.6,2.0,,,,,,,3.0,,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,0.03571428571428571,2.0,,,,,,,1.0,0.25,1.0,4.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1610612747,2013,2012-13,False
1712-201947-201975-2581-959,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Steve Blake, Steve Nash","Jamison, Clark, Meeks, Blake, Nash",1712-201947-201975-2581-959,LAL,143.0,1,2.0,1.0,5.0,5.0,,10.0,2.0,2.0,,,,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,6.0,,,,2.0,2.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,5.0,,,,1.0,,1.0,,2.0,,7.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,,0.7,,0.7,,0.4,,,,,,,,,,,,,,100.69930069930071,18.0,10.6,18.0,9.0,0.4,1.0,1.0,,0.2,,,,0.4,0.5,0.5,1.0,,,0.8,0.5,0.59049,,,6.166666666666667,24.7,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-2581-977,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Steve Blake, Kobe Bryant","Jamison, Clark, Meeks, Blake, Bryant",1712-201947-201975-2581-977,LAL,2506.0,14,42.0,-13.0,87.0,84.0,10.0,171.0,13.0,25.0,5.0,7.0,10.0,7.0,18.0,8.0,18.0,24.0,53.0,12.0,27.0,94.0,107.0,7.0,10.0,14.0,20.0,28.0,33.0,12.0,17.0,8.0,6.0,10.0,11.0,21.0,7.0,3.0,53.0,11.0,6.0,16.0,23.0,12.0,35.0,1.0,18.0,,80.0,0.4166666666666667,0.5555555555555556,0.9166666666666666,0.4444444444444444,0.46153846153846156,0.4528301886792453,0.7,0.525,0.7,0.5402298850574713,0.7,0.3375,0.11320754716981132,0.1,0.6666666666666666,0.3793103448275862,0.75,0.6875,0.28205128205128205,0.5833333333333334,0.16666666666666666,0.5,0.6666666666666666,1.0,0.030303030303030304,98.26017557861134,14.942528735632184,14.357142857142858,14.459770114942529,13.666666666666666,0.3125,0.52,0.65,0.125,0.225,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.225,0.4444444444444444,0.4444444444444444,0.875,0.7,0.7142857142857143,0.65,0.47058823529411764,0.4941416666666667,0.57567,0.14893617021276595,8.696226415094339,26.659259259259258,4.0,4.0,9.0,10.0,3.0,5.0,,3.0,2.0,7.0,5.0,4.0,2.0,11.0,1.0,14.0,21.0,3.0,16.0,2.0,6.0,,,,,,0.2,0.6363636363636364,,,0.6666666666666666,0.8333333333333334,,0.38461538461538464,0.4,0.4444444444444444,0.1125,0.4444444444444444,0.4444444444444444,0.07142857142857142,0.10526315789473684,30.0,0.2727272727272727,51.0,7.0,15.0,,,,,14.0,30.0,7.0,59.0,1.0,3.0,59.0,51.0,3.0,,0.4666666666666667,0.5531914893617021,0.5673076923076923,,,,0.3191489361702128,0.4666666666666667,0.4938670212765957,0.6276595744680851,0.5862068965517241,2.0,1.0,,0.5,,,6.0,5.0,11.0,8.0,17.0,4.0,1.0,1.0,5.0,2.0,,,1.0,0.47058823529411764,0.5,1.0,,,0.1276595744680851,0.23404255319148937,0.45454545454545453,,,3.0,,0.5,1.0,,1.0,1.0,0.25,,,,,1.0,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-2730-2768,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Dwight Howard, Chris Duhon","Jamison, Clark, Meeks, Howard, Duhon",1712-201947-201975-2730-2768,LAL,58.0,1,1.0,-4.0,2.0,2.0,,4.0,,,,,,,,,1.0,,,,1.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,99.3103448275862,19.0,10.0,19.0,10.0,,,,,,,,,1.0,,,,,,1.0,,0.47205,,,,26.0,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.47205,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-2730-977,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Dwight Howard, Kobe Bryant","Jamison, Clark, Meeks, Howard, Bryant",1712-201947-201975-2730-977,LAL,576.0,2,10.0,4.0,17.0,15.0,6.0,32.0,6.0,11.0,5.0,8.0,2.0,,3.0,1.0,4.0,6.0,16.0,1.0,8.0,18.0,14.0,5.0,9.0,11.0,6.0,6.0,3.0,6.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,,9.0,7.0,2.0,4.0,6.0,9.0,15.0,3.0,3.0,,7.0,0.5,1.0,1.0,0.125,0.125,0.375,0.5555555555555556,0.3125,0.5555555555555556,0.36,0.6111111111111112,0.3333333333333333,0.0625,,0.5714285714285714,0.7,0.5,0.5454545454545454,0.5294117647058824,0.8,1.0,1.0,0.6666666666666666,,0.1875,80.0,19.352941176470587,16.466666666666665,16.88235294117647,15.733333333333333,0.4583333333333333,0.5454545454545454,0.6,0.08333333333333333,0.125,,,,0.16666666666666666,0.25,0.25,1.0,0.8888888888888888,0.625,0.7916666666666666,0.25,0.4956125,0.5279285714285714,0.6111111111111112,6.2,24.5625,,,4.0,3.0,,3.0,2.0,3.0,2.0,1.0,,,1.0,1.0,,2.0,3.0,,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,0.09090909090909091,1.0,0.2857142857142857,0.3333333333333333,0.5,0.5,1.0,0.5,,,0.16666666666666666,,,0.08,0.11764705882352941,5.0,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201947-201975-2768-977,1610612747,"Antawn Jamison, Earl Clark, Jodie Meeks, Chris Duhon, Kobe Bryant","Jamison, Clark, Meeks, Duhon, Bryant",1712-201947-201975-2768-977,LAL,603.0,3,10.0,5.0,22.0,21.0,2.0,43.0,3.0,5.0,1.0,1.0,4.0,3.0,5.0,2.0,5.0,8.0,14.0,3.0,7.0,26.0,21.0,2.0,2.0,4.0,8.0,8.0,6.0,,5.0,2.0,,4.0,2.0,6.0,1.0,3.0,14.0,2.0,2.0,6.0,8.0,2.0,10.0,2.0,2.0,,22.0,0.5,0.5,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,0.5952380952380952,1.0,0.6190476190476191,1.0,0.3333333333333333,,,0.6666666666666666,0.3333333333333333,1.0,0.7272727272727273,0.2222222222222222,0.5,0.5,0.75,1.0,,0.2222222222222222,102.6865671641791,13.181818181818182,14.904761904761905,12.909090909090908,14.238095238095237,0.23809523809523808,0.6,0.6,0.19047619047619047,0.23809523809523808,0.6,0.6,1.0,0.23809523809523808,0.4,0.4,0.5,0.5,1.0,0.5714285714285714,0.4,0.5328571428571428,0.60365,0.15384615384615385,10.12142857142857,25.057142857142857,2.0,1.0,2.0,1.0,3.0,,,2.0,1.0,2.0,,1.0,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,0.6666666666666666,,,,1.0,0.5,,0.5,0.5,0.09523809523809523,0.5,0.5,0.047619047619047616,0.07142857142857142,4.0,,8.0,2.0,4.0,,,,,4.0,7.0,,8.0,1.0,,8.0,8.0,,,0.5714285714285714,0.5,0.5,,,,0.5,0.5,0.5888375,0.3076923076923077,0.36363636363636365,1.0,,,0.5,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
