EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LiveBallTurnovers,BadPassTurnovers,BlockingFouls,LiveBallTurnoverPct,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,Fg2aBlocked,LostBallTurnovers,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceFtPoints,ShootingFouls,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Corner3Assists,Offensive Fouls,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedAtRim,3SecondViolations,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffArc3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s,BlockingFoulsDrawn,LongMidRangePctBlocked,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
101108-1497-1885-201599-2406,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, DeAndre Jordan, Caron Butler","Paul, Billups, Odom, Jordan, Butler",101108-1497-1885-201599-2406,LAC,537.0,2,9.0,11.0,18,18.0,,,36,6.0,7.0,,,,,1.0,,9.0,14.0,1.0,5.0,23.0,12.0,,,,,,14.0,1.0,7.0,7.0,5.0,14.0,2.0,7.0,9.0,3.0,1.0,2.0,4.0,7.0,10.0,,4.0,1.0,20.0,,,,,0.7777777777777778,0.875,0.6428571428571429,,0.6,,0.575,,0.06666666666666667,1.0,1.0,1.0,96.53631284916202,13.722222222222221,16.11111111111111,13.722222222222221,16.11111111111111,0.4666666666666667,0.8571428571428571,0.8571428571428571,0.8333333333333334,,0.06666666666666667,,,,,0.5333333333333333,0.5552266666666666,,0.21052631578947367,0.2222222222222222,,5.685714285714285,27.1,,2.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,0.75,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.13333333333333333,0.5,0.5,1.0,0.5275,0.13043478260869565,,,,,,,5.0,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,2.0,,,,1.0,0.3333333333333333,0.5,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-1885-201933-202339,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Blake Griffin, Eric Bledsoe","Paul, Billups, Odom, Griffin, Bledsoe",101108-1497-1885-201933-202339,LAC,151.0,1,3.0,-2.0,4,4.0,,,8,1.0,2.0,,,,,1.0,,1.0,3.0,1.0,,2.0,4.0,,,,,,,1.0,,,,,1.0,2.0,4.0,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,0.25,,0.25,,0.25,1.0,1.0,1.0,76.29139072847683,22.75,15.0,21.75,15.0,0.5,0.5,0.5,,,0.25,,,,,0.75,0.4959,,,,,4.8,24.9,,2.0,,1.0,,,1.0,1.0,2.0,2.0,,2.0,2.0,1.0,0.5,0.5,1.0,0.6666666666666666,1.0,0.25,,,,,,,0.5595,1.0,,,,,,,1.0,,,2.0,,,,,,,1.0,,1.0,,,,,2.0,1.0,,1.0,,,,1.0,,,,,0.3333333333333333,,,1.0,,,1.0,1.0,2.0,1.0,0.5,1.0,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-1885-201933-2037,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Blake Griffin, Jamal Crawford","Paul, Billups, Odom, Griffin, Crawford",101108-1497-1885-201933-2037,LAC,253.0,3,4.0,6.0,8,7.0,8.0,,15,3.0,3.0,3.0,3.0,,,,,5.0,7.0,,2.0,12.0,6.0,5.0,7.0,,2.0,12.0,6.0,,3.0,3.0,1.0,6.0,2.0,3.0,3.0,,,,1.0,2.0,3.0,1.0,1.0,1.0,12.0,12.0,8.0,,1.0,0.6,0.6,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.75,0.75,,1.0,1.0,1.0,85.37549407114625,12.25,22.142857142857142,12.25,22.142857142857142,0.42857142857142855,1.0,1.0,0.3333333333333333,,,0.42857142857142855,1.0,,,0.42857142857142855,0.4505,0.4505,0.14285714285714285,0.14285714285714285,1.0,6.314285714285714,,1.0,,1.0,3.0,1.0,1.0,,,,4.0,1.0,,,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-1885-201933-2406,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Blake Griffin, Caron Butler","Paul, Billups, Odom, Griffin, Butler",101108-1497-1885-201933-2406,LAC,57.0,1,1.0,2.0,2,1.0,,,3,,,,,2.0,,,,,,2.0,,3.0,1.0,,,,,,,,,1.0,,3.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,0.75,,0.75,,1.0,,,,75.78947368421053,19.0,19.0,14.5,19.0,,,,,1.0,,,,,,1.0,0.6072,,,,,,23.55,,1.0,,,,,,,3.0,,,,1.0,,1.5,1.5,,1.0,,,,,,,,,,1.0,,1.0,3.0,,1.0,,,1.0,,1.0,,,,1.0,0.5,0.5,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-1885-201933-2440,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Blake Griffin, Matt Barnes","Paul, Billups, Odom, Griffin, Barnes",101108-1497-1885-201933-2440,LAC,56.0,1,1.0,-1.0,1,2.0,,,3,,,,,,,,,1.0,1.0,,1.0,3.0,4.0,,,,,,2.0,,1.0,1.0,,2.0,,,,,,,1.0,1.0,2.0,1.0,1.0,,3.0,,,,,1.0,1.0,1.0,,1.0,,1.5,,,,,,77.14285714285714,17.0,19.5,17.0,19.5,,,,,,,,,,,,0.4099,,1.0,1.0,,9.1,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-1885-2406-2440,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Caron Butler, Matt Barnes","Paul, Billups, Odom, Butler, Barnes",101108-1497-1885-2406-2440,LAC,21.0,1,,2.0,1,,1.0,,1,,,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,2.0,,1.0,,2.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,68.57142857142857,21.0,,21.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-200797-2037-2440,1610612746,"Chris Paul, Chauncey Billups, Ryan Hollins, Jamal Crawford, Matt Barnes","Paul, Billups, Hollins, Crawford, Barnes",101108-1497-200797-2037-2440,LAC,18.0,1,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,80.0,18.0,,18.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-200797-2406-2440,1610612746,"Chris Paul, Chauncey Billups, Ryan Hollins, Caron Butler, Matt Barnes","Paul, Billups, Hollins, Butler, Barnes",101108-1497-200797-2406-2440,LAC,53.0,1,1.0,-2.0,1,2.0,1.0,2.0,3,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,2.0,4.0,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,81.50943396226415,14.0,19.5,14.0,19.5,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,0.6206,0.6206,,,1.0,1.4,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-201599-201933-202339,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Blake Griffin, Eric Bledsoe","Paul, Billups, Jordan, Griffin, Bledsoe",101108-1497-201599-201933-202339,LAC,39.0,1,1.0,-2.0,1,2.0,1.0,2.0,3,,,,,,,,,1.0,1.0,,1.0,3.0,5.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.5,1.5,,,,,110.76923076923076,22.0,8.5,22.0,8.5,,,,,,,,,,,,0.3837,0.3837,1.0,1.0,1.0,4.3,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-201599-201933-2037,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Blake Griffin, Jamal Crawford","Paul, Billups, Jordan, Griffin, Crawford",101108-1497-201599-201933-2037,LAC,157.0,1,3.0,,4,5.0,4.0,,9,,1.0,,1.0,,,1.0,1.0,1.0,3.0,1.0,4.0,6.0,6.0,1.0,3.0,1.0,4.0,6.0,,1.0,,,,,,1.0,2.0,1.0,,1.0,2.0,2.0,5.0,,,2.0,6.0,6.0,4.0,,2.0,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.4166666666666667,0.4166666666666667,0.25,,1.0,,82.54777070063695,18.0,17.0,16.75,17.0,0.25,,,,,0.25,0.25,,,0.25,0.5,0.3848,0.3848,,,1.0,4.933333333333334,28.2,1.0,1.0,1.0,2.0,,,,,,2.0,,1.0,1.0,,,,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,,,,,0.3717,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-201599-201933-2406,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Blake Griffin, Caron Butler","Paul, Billups, Jordan, Griffin, Butler",101108-1497-201599-201933-2406,LAC,4244.0,5,71.0,21.0,124,122.0,9.0,6.0,246,30.0,46.0,,,3.0,1.0,8.0,,58.0,112.0,11.0,15.0,146.0,125.0,2.0,6.0,1.0,,7.0,54.0,8.0,27.0,32.0,11.0,69.0,9.0,50.0,68.0,6.0,1.0,5.0,27.0,24.0,16.0,2.0,8.0,,116.0,7.0,9.0,2.0,,0.46551724137931033,0.5192307692307693,0.5178571428571429,0.3333333333333333,0.532520325203252,0.5,0.5581395348837209,0.5,0.08943089430894309,0.75,0.7424242424242424,0.625,83.4684260131951,16.508064516129032,18.008196721311474,15.685483870967742,17.237704918032787,0.37398373983739835,0.6521739130434783,0.75,0.36666666666666664,0.024390243902439025,0.06504065040650407,,,0.14285714285714285,,0.4634146341463415,0.4699231707317073,0.4356714285714286,0.06201550387596899,0.06779661016949153,0.04794520547945205,9.003571428571428,25.154545454545453,0.07258064516129033,18.0,14.0,35.0,14.0,31.0,13.0,16.0,30.0,62.0,10.0,17.0,18.0,0.8125,0.8055555555555556,0.8055555555555556,0.3148148148148148,0.3,0.19047619047619047,0.2845528455284553,0.4,0.4666666666666667,0.25203252032520324,0.45161290322580644,0.45161290322580644,0.7142857142857143,0.48152352941176474,0.2054794520547945,3.0,5.0,15.0,3.0,5.0,3.0,40.0,6.0,1.0,11.0,,,2.0,1.0,0.45454545454545453,0.45454545454545453,0.7407407407407407,0.4117647058823529,0.7142857142857143,0.375,0.375,1.0,0.375,5.0,2.0,1.0,0.45454545454545453,6.0,1.0,1.0,1.0,1.0,0.16666666666666666,,0.75,0.02040816326530612,0.42857142857142855,11.0,3.0,0.09821428571428571,0.13043478260869565,8.0,11.0,12.0,0.375,0.6111111111111112,0.7272727272727273,1.0,0.75,1.0,1.0,9.0,1.0,8.0,3.0,9.0,7.0,0.7777777777777778,2.0,2.0,0.1111111111111111,2.0,,,1.0,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,2.0,4.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,0.2,0.5,1.0,1.0,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-201599-2037-2440,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Jamal Crawford, Matt Barnes","Paul, Billups, Jordan, Crawford, Barnes",101108-1497-201599-2037-2440,LAC,64.0,1,1.0,-2.0,2,2.0,2.0,1.0,4,,1.0,,1.0,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,90.0,11.5,20.5,8.0,15.5,1.0,,,,,,1.0,,,,1.0,0.3723,0.3723,,,,3.4,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-201599-2406-2440,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Caron Butler, Matt Barnes","Paul, Billups, Jordan, Butler, Barnes",101108-1497-201599-2406-2440,LAC,106.0,2,2.0,4.0,3,3.0,3.0,2.0,6,,,,,,,,,2.0,4.0,,2.0,6.0,2.0,2.0,4.0,,2.0,6.0,,,,,,,,1.0,3.0,,,,1.0,3.0,3.0,1.0,1.0,1.0,4.0,6.0,3.0,1.0,1.0,,,0.5,0.5,0.5,0.5,0.6,0.6,,,,,81.50943396226415,25.666666666666668,9.666666666666666,19.666666666666668,9.666666666666666,,,,,,,,,,,,0.39935,0.39935,0.25,0.25,1.0,8.375,,1.0,1.0,2.0,4.0,,,,1.0,2.0,4.0,,2.0,2.0,,,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,,,,0.4015,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-201933-202339-2440,1610612746,"Chris Paul, Chauncey Billups, Blake Griffin, Eric Bledsoe, Matt Barnes","Paul, Billups, Griffin, Bledsoe, Barnes",101108-1497-201933-202339-2440,LAC,8.0,1,,2.0,1,,1.0,,1,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,2.0,,1.0,1.0,,,2.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,180.0,8.0,,8.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,0.4653,0.4653,,,1.0,2.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-201933-2037-2440,1610612746,"Chris Paul, Chauncey Billups, Blake Griffin, Jamal Crawford, Matt Barnes","Paul, Billups, Griffin, Crawford, Barnes",101108-1497-201933-2037-2440,LAC,98.0,4,2.0,-6.0,1,4.0,1.0,3.0,5,,,,,,,,,,1.0,,,,6.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,73.46938775510205,26.0,18.0,26.0,18.0,,,,,,,,,,,,0.364,0.364,,,,8.7,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-2406-2440-255,1610612746,"Chris Paul, Chauncey Billups, Caron Butler, Matt Barnes, Grant Hill","Paul, Billups, Butler, Barnes, Hill",101108-1497-2406-2440-255,LAC,311.0,1,5.0,-5.0,8,9.0,6.0,5.0,17,,,,,1.0,1.0,4.0,3.0,,2.0,5.0,1.0,7.0,12.0,,2.0,4.0,,6.0,,4.0,,2.0,,6.0,,3.0,4.0,,,,3.0,2.0,2.0,,1.0,,6.0,6.0,6.0,,,,,,,0.42857142857142855,0.5,0.4375,0.5,0.7142857142857143,,1.0,,78.71382636655949,21.0,15.88888888888889,20.875,15.88888888888889,,,,,0.14285714285714285,0.5714285714285714,,,0.16666666666666666,0.5,0.7142857142857143,0.4789857142857143,0.4700166666666667,0.125,0.3333333333333333,0.8571428571428571,10.0,25.18,0.75,1.0,,1.0,,1.0,,,1.0,,,,1.0,,,0.5,,0.2,,0.14285714285714285,,,0.14285714285714285,,,,,0.14285714285714285,1.0,2.0,6.0,1.0,2.0,1.0,3.0,1.0,,1.0,,,,1.0,0.4,0.4,1.0,,1.0,0.25,0.25,1.0,0.25,,,,,,1.0,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,2.0,,,,,,,,0.5,0.3333333333333333,,,1.0,1.0,0.3333333333333333,,,,,,,,,1610612746,2013,2012-13,True
101108-1885-200797-202339-2037,1610612746,"Chris Paul, Lamar Odom, Ryan Hollins, Eric Bledsoe, Jamal Crawford","Paul, Odom, Hollins, Bledsoe, Crawford",101108-1885-200797-202339-2037,LAC,62.0,1,1.0,,2,2.0,2.0,1.0,4,,,,,1.0,1.0,,,1.0,2.0,1.0,,2.0,2.0,1.0,2.0,1.0,,2.0,,,,,,,,1.0,2.0,,,,1.0,,,,,,,2.0,2.0,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,92.9032258064516,12.5,18.5,12.0,18.5,,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,0.3565,0.3565,,,1.0,13.25,23.5,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,0.5,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1885-200797-2037-2440,1610612746,"Chris Paul, Lamar Odom, Ryan Hollins, Jamal Crawford, Matt Barnes","Paul, Odom, Hollins, Crawford, Barnes",101108-1885-200797-2037-2440,LAC,103.0,2,2.0,,5,4.0,4.0,3.0,9,1.0,2.0,1.0,2.0,,,,,2.0,4.0,,3.0,7.0,7.0,2.0,4.0,,1.0,5.0,2.0,,1.0,1.0,,2.0,,1.0,2.0,,,,1.0,2.0,4.0,,1.0,1.0,6.0,5.0,4.0,,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.5,,,1.0,,125.8252427184466,12.2,10.5,12.2,10.5,0.5,0.5,0.5,,,,0.5,0.5,,,0.5,0.45245,0.45245,0.2,0.2,0.7142857142857143,11.25,,0.8,1.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,0.5,0.5,0.5,,,,,0.5,0.5,0.5,1.0,,0.14285714285714285,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1885-201599-2037-2406,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Jamal Crawford, Caron Butler","Paul, Odom, Jordan, Crawford, Butler",101108-1885-201599-2037-2406,LAC,317.0,2,5.0,2.0,10,9.0,5.0,4.0,19,2.0,2.0,1.0,1.0,,,1.0,1.0,3.0,6.0,1.0,4.0,10.0,8.0,2.0,3.0,1.0,4.0,8.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,,3.0,2.0,4.0,,1.0,1.0,8.0,8.0,5.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.42857142857142855,0.5,0.5555555555555556,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.5,0.3333333333333333,86.30914826498423,16.2,17.22222222222222,15.9,15.222222222222221,0.2857142857142857,1.0,1.0,0.5,,0.14285714285714285,0.25,1.0,,0.25,0.42857142857142855,0.5032357142857143,0.4895375,0.125,0.14285714285714285,0.8,11.299999999999999,25.9,0.5,1.0,1.0,1.0,,3.0,,,2.0,2.0,,1.0,1.0,,,1.0,0.3333333333333333,0.25,,0.14285714285714285,1.0,1.0,0.42857142857142855,,,,,0.2,,,,,,,2.0,1.0,,2.0,,,1.0,,,,0.6666666666666666,0.3333333333333333,0.5,,,,,1.0,1.0,,0.5,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
