EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,ShortMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,ShootingFouls,OffTwoPtReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PtsUnassisted3s,PtsPutbacks,Corner3Assists,DefThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeAssists,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,Offensive Fouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockingFouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceFtPoints,Charge Fouls,Technical Free Throw Trips,3SecondViolations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,BlockedLongMidRange,SelfORebPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101162-200769-200782-201162-201609,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Jared Dudley, Goran Dragic","Gortat, Brown, Tucker, Dudley, Dragic",101162-200769-200782-201162-201609,PHX,12.0,1,-2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,360.0,5.0,2.0,5.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.3996,0.3996,1.1,25.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201162-202693,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Jared Dudley, Markieff Morris","Gortat, Brown, Tucker, Dudley, Morris",101162-200769-200782-201162-202693,PHX,53.0,1,-2.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,0.5,,1.0,,81.50943396226415,18.5,16.0,8.5,16.0,,0.5,,,0.5,0.5,0.394075,0.394075,13.7,25.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.37005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201162-2742,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Jared Dudley, Sebastian Telfair","Gortat, Brown, Tucker, Dudley, Telfair",101162-200769-200782-201162-2742,PHX,358.0,6,-1.0,11.0,12.0,8.0,10.0,3.0,23.0,3.0,1.0,2.0,6.0,3.0,6.0,6.0,12.0,2.0,4.0,3.0,6.0,1.0,3.0,7.0,5.0,8.0,1.0,0.5,0.25,0.42857142857142855,0.25,92.51396648044692,16.181818181818183,15.0,12.818181818181818,15.0,0.25,0.5,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.75,0.4556166666666666,0.4573999999999999,8.816666666666665,25.633333333333336,0.7272727272727273,6.0,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,,0.08333333333333333,0.3333333333333333,0.47218333333333334,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,11.0,2.0,1.0,7.0,2.0,1.0,2.0,9.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,9.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.5,1.0,0.5,0.375,1.1666666666666667,0.5,0.4230769230769231,1.1666666666666667,0.5625,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,0.07692307692307693,0.14285714285714285,0.6363636363636364,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201563-201609,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Michael Beasley, Goran Dragic","Gortat, Brown, Tucker, Beasley, Dragic",101162-200769-200782-201563-201609,PHX,831.0,8,12.0,30.0,30.0,8.0,17.0,5.0,60.0,9.0,2.0,1.0,6.0,3.0,19.0,7.0,28.0,5.0,2.0,3.0,6.0,,6.0,18.0,4.0,8.0,1.0,0.2692307692307692,,0.5,,103.971119133574,14.133333333333333,13.566666666666666,13.166666666666666,13.433333333333334,0.34615384615384615,0.23076923076923078,0.4,0.2,0.6,0.6153846153846154,0.512526923076923,0.43904,8.994736842105263,25.314285714285713,0.26666666666666666,14.0,2.0,,,6.0,1.0,0.75,1.0,0.07692307692307693,,0.49916,7.0,1.0,,3.0,8.0,2.0,,1.0,11.0,3.0,9.0,40.0,3.0,,6.0,,1.0,5.0,8.0,16.0,6.0,6.0,2.0,,8.0,2.0,10.0,1.0,5.0,3.0,22.0,10.0,,12.0,1.0,,1.0,,4.0,2.0,8.0,,13.0,4.0,34.0,8.0,0.7272727272727273,0.8,0.6666666666666666,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.5789473684210527,0.6,,0.5961538461538461,0.6,0.3,0.625,0.6,0.5,,,,0.7142857142857143,0.75,0.5,0.8,1.0,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.3076923076923077,0.375,0.375,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,0.13793103448275862,0.18181818181818182,0.15,0.2,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,0.75,1.0,0.7142857142857143,0.6,1.0,1.0,0.5,0.5,0.038461538461538464,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201563-203088,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Michael Beasley, Kendall Marshall","Gortat, Brown, Tucker, Beasley, Marshall",101162-200769-200782-201563-203088,PHX,327.0,2,-3.0,11.0,9.0,11.0,3.0,3.0,20.0,2.0,,2.0,1.0,1.0,8.0,1.0,11.0,,8.0,1.0,1.0,,3.0,6.0,2.0,11.0,,0.1111111111111111,,0.5,,88.07339449541284,13.545454545454545,19.77777777777778,13.363636363636363,15.666666666666666,0.2222222222222222,0.1111111111111111,,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3938,0.3938,7.9,25.1,1.0,5.0,5.0,,,3.0,1.0,0.6,0.75,0.5555555555555556,,,1.0,,1.0,1.0,1.0,,,,3.0,,2.0,8.0,,,,3.0,,2.0,8.0,6.0,,,,1.0,3.0,,3.0,,1.0,1.0,6.0,1.0,,3.0,,,,,,,3.0,1.0,6.0,1.0,8.0,8.0,1.0,1.0,,,,,,0.375,,0.375,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.125,,,0.25,0.5,,,0.5,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,,,0.5,,,0.1,0.1111111111111111,,1.0,1.0,,,,,,2.0,,,,,,,,,2.0,,,,,2.0,,1.0,,,1.0,,0.2,0.25,,,,,1.0,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201563-2742,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Michael Beasley, Sebastian Telfair","Gortat, Brown, Tucker, Beasley, Telfair",101162-200769-200782-201563-2742,PHX,441.0,5,1.0,15.0,16.0,5.0,6.0,1.0,31.0,3.0,,,2.0,1.0,8.0,4.0,15.0,,3.0,2.0,2.0,,1.0,5.0,5.0,5.0,,0.3333333333333333,,0.2,,101.22448979591837,13.4,15.0,12.933333333333334,13.625,0.25,0.16666666666666666,,,0.2,0.5833333333333334,0.4706166666666667,0.41048999999999997,13.174999999999999,24.625,0.3333333333333333,7.0,,1.0,1.0,1.0,3.0,0.2,,,1.0,0.29085,2.0,,,1.0,5.0,1.0,,,3.0,3.0,1.0,16.0,,,,1.0,1.0,1.0,6.0,2.0,4.0,6.0,1.0,,1.0,2.0,3.0,,1.0,,8.0,1.0,1.0,4.0,4.0,3.0,3.0,,3.0,,2.0,,2.0,,16.0,6.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,,0.5,0.75,0.375,,0.3333333333333333,0.625,,0.5,0.6153846153846154,,0.5,,,1.0,0.3333333333333333,0.6,,0.25,,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.2,0.2,,0.5,0.5,,,,,,,0.5,,,,0.375,,2.0,2.0,3.0,,2.0,2.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,0.16666666666666666,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,2.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201609-202693,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Goran Dragic, Markieff Morris","Gortat, Brown, Tucker, Dragic, Morris",101162-200769-200782-201609-202693,PHX,2687.0,18,-37.0,85.0,89.0,27.0,43.0,13.0,174.0,23.0,4.0,8.0,9.0,5.0,71.0,11.0,103.0,9.0,19.0,5.0,8.0,2.0,12.0,36.0,22.0,27.0,7.0,0.13414634146341464,0.25,0.24,0.3333333333333333,93.24897655377745,15.847058823529412,15.0561797752809,15.270588235294118,14.157303370786517,0.2804878048780488,0.10975609756097561,0.4,0.3333333333333333,0.20833333333333334,0.4146341463414634,0.4767993827160494,0.4971625,9.939436619718311,29.663636363636364,0.3176470588235294,45.0,20.0,,1.0,10.0,10.0,0.23809523809523808,0.3333333333333333,0.24390243902439024,,0.4903,13.0,4.0,6.0,10.0,28.0,2.0,,1.0,28.0,2.0,4.0,66.0,6.0,,12.0,12.0,1.0,,27.0,20.0,36.0,6.0,2.0,10.0,10.0,2.0,12.0,2.0,4.0,5.0,26.0,17.0,1.0,24.0,7.0,6.0,7.0,,15.0,5.0,9.0,,4.0,2.0,54.0,27.0,0.35714285714285715,0.4166666666666667,1.0,0.18181818181818182,,0.2,0.2,0.39436619718309857,0.6666666666666666,0.631578947368421,0.3780487804878049,0.6,0.5625,0.39285714285714285,0.6,0.5625,0.14084507042253522,0.2608695652173913,1.0,0.68,0.71875,0.1,0.23529411764705882,0.7142857142857143,0.5652173913043478,0.7647058823529411,0.3076923076923077,0.34146341463414637,0.35714285714285715,0.35714285714285715,0.5,0.2222222222222222,0.2222222222222222,1.0,1.0,,,0.75,0.2,0.25,0.023809523809523808,0.0273972602739726,0.18181818181818182,0.4090909090909091,5.0,,2.0,,8.0,,6.0,1.0,8.0,5.0,2.0,3.0,1.0,1.0,,,7.0,6.0,7.0,4.0,,0.5333333333333333,0.8571428571428571,0.75,0.6,0.8571428571428571,0.5714285714285714,0.25,0.3125,0.024390243902439025,,,,1.0,1.0,0.2,,0.2,,,,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201609-2449,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Goran Dragic, Luis Scola","Gortat, Brown, Tucker, Dragic, Scola",101162-200769-200782-201609-2449,PHX,3206.0,16,-1.0,105.0,105.0,15.0,18.0,13.0,210.0,26.0,2.0,2.0,15.0,3.0,74.0,20.0,112.0,9.0,9.0,4.0,14.0,4.0,15.0,56.0,21.0,15.0,2.0,0.2127659574468085,0.3333333333333333,0.3191489361702128,0.3333333333333333,94.3231441048035,15.58095238095238,14.952380952380953,14.742857142857142,14.380952380952381,0.2765957446808511,0.1595744680851064,0.16666666666666666,0.15384615384615385,0.23076923076923078,0.48936170212765956,0.5030236559139785,0.5099958333333333,10.212162162162162,26.48,0.14285714285714285,53.0,17.0,2.0,3.0,11.0,9.0,0.3142857142857143,0.2857142857142857,0.18085106382978725,0.16666666666666666,0.476265,17.0,1.0,1.0,11.0,31.0,5.0,,1.0,37.0,7.0,16.0,111.0,5.0,1.0,15.0,4.0,1.0,5.0,16.0,40.0,34.0,15.0,5.0,4.0,20.0,5.0,25.0,3.0,8.0,9.0,55.0,30.0,4.0,41.0,8.0,8.0,10.0,,18.0,2.0,20.0,2.0,27.0,10.0,96.0,16.0,0.5405405405405406,0.5882352941176471,0.7142857142857143,0.35,0.3333333333333333,0.25,0.3684210526315789,0.5,0.5555555555555556,0.4444444444444444,0.5053191489361702,0.5416666666666666,0.4230769230769231,0.5188679245283019,0.5357142857142857,0.4444444444444444,0.05405405405405406,0.11538461538461539,1.0,0.7142857142857143,0.74,0.2222222222222222,0.3684210526315789,0.7222222222222222,0.6538461538461539,0.7391304347826086,0.47058823529411764,0.32978723404255317,0.3548387096774194,0.36666666666666664,0.8181818181818182,0.3333333333333333,0.3333333333333333,0.6,0.5,,,0.5,0.3333333333333333,0.35714285714285715,0.09803921568627451,0.12195121951219512,0.13513513513513514,0.14414414414414414,9.0,2.0,5.0,6.0,6.0,2.0,7.0,,8.0,4.0,,1.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,0.4444444444444444,0.875,0.6923076923076923,0.7272727272727273,0.8571428571428571,0.75,0.5294117647058824,0.5294117647058824,0.05319148936170213,0.4,0.4,1.0,3.0,,,1.0,0.3333333333333333,,1.0,2.0,1.0,0.07692307692307693,,1.0,1.0,2.0,4.0,,,1.0,2.0,0.08333333333333333,1.0,2.0,1.0,2.0,1.0,0.03225806451612903,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201609-2742,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Goran Dragic, Sebastian Telfair","Gortat, Brown, Tucker, Dragic, Telfair",101162-200769-200782-201609-2742,PHX,224.0,3,-4.0,6.0,7.0,,2.0,,13.0,2.0,,,1.0,,4.0,2.0,11.0,,,,1.0,,,1.0,1.0,,,0.3333333333333333,,,,83.57142857142857,19.5,15.285714285714286,19.5,14.285714285714286,0.3333333333333333,0.16666666666666666,,,,0.6666666666666666,0.49646666666666667,,8.275,24.05,,4.0,1.0,,,,,,,0.16666666666666666,,,2.0,,,,1.0,1.0,,,2.0,1.0,,7.0,,,,,,,,2.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,1.0,,,,,,,,,,,7.0,,0.5,0.5,1.0,0.5,,,0.5,0.5,,,0.5833333333333334,,,0.5833333333333334,,,,,,,0.25,,,,1.0,1.0,0.5,0.16666666666666666,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.5,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-202693-2742,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Markieff Morris, Sebastian Telfair","Gortat, Brown, Tucker, Morris, Telfair",101162-200769-200782-202693-2742,PHX,1157.0,10,2.0,39.0,41.0,10.0,14.0,5.0,80.0,9.0,1.0,3.0,5.0,2.0,27.0,6.0,34.0,2.0,6.0,3.0,5.0,,4.0,23.0,6.0,10.0,1.0,0.18181818181818182,,0.19047619047619047,,99.56784788245461,14.179487179487179,14.731707317073171,13.025641025641026,14.487804878048781,0.2727272727272727,0.15151515151515152,0.2,0.3333333333333333,0.2222222222222222,0.45454545454545453,0.4939363636363637,0.48326111111111114,10.44074074074074,24.46666666666667,0.2564102564102564,19.0,5.0,2.0,3.0,4.0,3.0,0.2222222222222222,0.3333333333333333,0.15151515151515152,0.4,0.51848,6.0,,,1.0,13.0,2.0,,,9.0,3.0,9.0,36.0,,1.0,3.0,,1.0,4.0,7.0,10.0,8.0,6.0,2.0,1.0,5.0,2.0,7.0,1.0,3.0,1.0,16.0,11.0,,19.0,3.0,3.0,3.0,,5.0,1.0,12.0,2.0,11.0,6.0,33.0,7.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,0.4090909090909091,0.3,0.16666666666666666,0.47368421052631576,0.3,0.3181818181818182,0.037037037037037035,,,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3939393939393939,0.07692307692307693,0.07692307692307693,1.0,0.4,0.4,0.5,,,,,,0.4,0.15789473684210525,0.1875,0.08333333333333333,0.19444444444444445,2.0,1.0,1.0,3.0,,1.0,8.0,,2.0,2.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,2.0,,0.4,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.030303030303030304,1.0,1.0,1.0,1.0,,0.2,1.0,0.5,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,,1.0,1.0,0.2,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
