EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,FtPoints,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffThreePtReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyArc3FGM,SecondChanceFtPoints,LostBallTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,ShortMidRangePctBlocked,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyArc3Accuracy,BlockedLongMidRange,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,Travels,Charge Fouls Drawn,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
101108-1885-200797-202339-255,1610612746,"Chris Paul, Lamar Odom, Ryan Hollins, Eric Bledsoe, Grant Hill","Paul, Odom, Hollins, Bledsoe, Hill",101108-1885-200797-202339-255,LAC,243.0,2,4.0,7.0,7.0,,14.0,3.0,4.0,,1.0,1.0,1.0,4.0,6.0,2.0,2.0,14.0,4.0,2.0,6.0,,1.0,1.0,1.0,3.0,1.0,8.0,4.0,4.0,5.0,,,1.0,,,,12.0,0.25,0.3333333333333333,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,0.8,0.8,1.0,82.96296296296296,14.714285714285714,20.0,14.714285714285714,20.0,0.5,0.75,1.0,0.3333333333333333,0.125,,,0.125,1.0,1.0,0.75,1.0,0.5686,,,6.566666666666667,24.5,10.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,0.125,1.0,1.0,1.0,1.0,0.5605,0.14285714285714285,,,,,6.0,1.0,2.0,1.0,,,,,,,2.0,1.0,2.0,2.0,1.0,,0.16666666666666666,0.25,,0.75,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,0.125,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-200797-2037-2406,1610612746,"Chris Paul, Lamar Odom, Ryan Hollins, Jamal Crawford, Caron Butler","Paul, Odom, Hollins, Crawford, Butler",101108-1885-200797-2037-2406,LAC,161.0,1,3.0,4.0,4.0,4.0,8.0,,,,1.0,,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,1.0,,1.0,1.0,,2.0,1.0,2.0,2.0,,1.0,,,,,2.0,1.0,1.0,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,,71.55279503105591,15.75,24.5,15.75,22.5,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,0.4491833333333333,,,14.85,24.0,,,,2.0,,2.0,,0.3333333333333333,1.0,,1.0,,2.0,,2.0,,0.5,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,4.0,,,,,,,1.0,1.0,2.0,,1.0,,,1.0,,4.0,,,0.5,0.3333333333333333,,,1.0,,,,,,,,,0.3333333333333333,0.4491833333333333,1.0,,,,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-200797-2037-2440,1610612746,"Chris Paul, Lamar Odom, Ryan Hollins, Jamal Crawford, Matt Barnes","Paul, Odom, Hollins, Crawford, Barnes",101108-1885-200797-2037-2440,LAC,1804.0,15,30.0,55.0,58.0,21.0,113.0,6.0,8.0,6.0,12.0,3.0,12.0,21.0,36.0,4.0,16.0,65.0,31.0,20.0,22.0,3.0,12.0,3.0,10.0,13.0,3.0,29.0,17.0,27.0,35.0,1.0,10.0,8.0,11.0,,2.0,57.0,0.47619047619047616,0.5263157894736842,0.25,0.25,0.5833333333333334,0.5192307692307693,0.5614035087719298,0.3076923076923077,0.8947368421052632,0.8571428571428571,1.0,90.19955654101996,17.10909090909091,14.879310344827585,15.909090909090908,14.39655172413793,0.15384615384615385,0.75,0.8571428571428571,0.5,0.23076923076923078,0.5,0.6666666666666666,0.23076923076923078,0.25,0.25,0.46153846153846156,0.25,0.4608875,0.037037037037037035,0.05263157894736842,10.697222222222223,25.4375,34.0,11.0,9.0,33.0,3.0,33.0,3.0,0.5333333333333333,0.5076923076923077,4.0,7.0,3.0,4.0,,6.0,1.0,0.7777777777777778,0.875,0.6666666666666666,7.0,2.0,3.0,9.0,16.0,3.0,5.0,8.0,4.0,5.0,8.0,5.0,4.0,,1.0,0.6,0.5,0.5714285714285714,0.38461538461538464,0.36363636363636365,0.5,0.5,0.2857142857142857,,0.3076923076923077,0.5625,0.5625,0.5,0.6666666666666666,0.409675,0.12307692307692308,,1.0,,1.0,9.0,4.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.75,,0.1111111111111111,0.125,0.3333333333333333,1.0,,1.0,0.6666666666666666,0.16666666666666666,,,26.0,3.0,4.0,1.0,4.0,1.0,2.0,7.0,9.0,17.0,2.0,9.0,,1.0,3.0,3.0,26.0,3.0,0.2222222222222222,0.5294117647058824,0.46153846153846156,0.3333333333333333,,0.3333333333333333,0.07692307692307693,0.25,0.25,1.0,0.15384615384615385,0.75,0.07692307692307693,0.5,0.2692307692307692,0.4470115384615384,0.4727272727272727,1.0,2.0,1.0,3.0,,,1.0,,,1.0,0.25,0.42857142857142855,0.8333333333333334,0.14285714285714285,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-200797-2037-255,1610612746,"Chris Paul, Lamar Odom, Ryan Hollins, Jamal Crawford, Grant Hill","Paul, Odom, Hollins, Crawford, Hill",101108-1885-200797-2037-255,LAC,80.0,1,1.0,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,,4.0,2.0,4.0,,,,,2.0,2.0,1.0,4.0,1.0,1.0,1.0,,1.0,,,,,4.0,1.0,1.0,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,,72.0,8.5,31.5,8.5,28.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,0.5,,0.61185,,,4.85,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-200797-2440-2584,1610612746,"Chris Paul, Lamar Odom, Ryan Hollins, Matt Barnes, Willie Green","Paul, Odom, Hollins, Barnes, Green",101108-1885-200797-2440-2584,LAC,12.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,120.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-201599-201933-2037,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Blake Griffin, Jamal Crawford","Paul, Odom, Jordan, Griffin, Crawford",101108-1885-201599-201933-2037,LAC,135.0,1,2.0,4.0,4.0,4.0,8.0,,,,,,1.0,,2.0,1.0,2.0,4.0,3.0,,,,1.0,,,1.0,,3.0,1.0,2.0,2.0,,,,1.0,,,4.0,,,0.5,0.5,,0.375,0.375,0.5,1.0,1.0,,85.33333333333333,19.5,14.25,19.5,14.25,,,,,,,,0.25,,,0.5,,0.4153625,,,15.6,23.35,1.0,1.0,1.0,4.0,,4.0,,0.375,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,0.5,,,1.0,,,,,,,4.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,,1.0,,,4.0,,0.5,,0.375,,,,0.25,1.0,1.0,1.0,,,0.25,1.0,0.25,0.4153625,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-201599-202339-2037,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Eric Bledsoe, Jamal Crawford","Paul, Odom, Jordan, Bledsoe, Crawford",101108-1885-201599-202339-2037,LAC,346.0,2,6.0,10.0,8.0,5.0,18.0,3.0,4.0,,1.0,,1.0,4.0,8.0,2.0,3.0,16.0,11.0,4.0,4.0,,1.0,,2.0,4.0,1.0,10.0,3.0,3.0,6.0,,1.0,2.0,2.0,,,10.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6363636363636364,0.6666666666666666,0.2727272727272727,0.6,0.6,,74.91329479768787,18.6,20.0,17.4,19.0,0.36363636363636365,0.75,0.75,0.3333333333333333,0.09090909090909091,,,0.09090909090909091,,,0.6363636363636364,,0.5469272727272728,,,8.3625,25.099999999999998,5.0,2.0,2.0,8.0,1.0,8.0,1.0,0.5,0.5,,,,,,1.0,,,,,3.0,2.0,2.0,1.0,3.0,2.0,2.0,6.0,2.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,0.75,0.6,1.0,1.0,0.5,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,0.61755,0.375,,,,,6.0,,2.0,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,6.0,2.0,3.0,2.0,2.0,,,1.0,3.0,6.0,,1.0,,2.0,1.0,,6.0,,,0.5,0.42857142857142855,,,1.0,0.18181818181818182,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,,,0.14285714285714285,0.5630785714285714,0.6,,2.0,1.0,,,,,1.0,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-201599-202339-2440,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Eric Bledsoe, Matt Barnes","Paul, Odom, Jordan, Bledsoe, Barnes",101108-1885-201599-202339-2440,LAC,181.0,1,3.0,6.0,5.0,5.0,11.0,3.0,4.0,,3.0,,,3.0,8.0,,1.0,7.0,2.0,2.0,4.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,6.0,,,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.5,,,0.375,0.3333333333333333,0.3888888888888889,0.1111111111111111,1.0,1.0,1.0,87.51381215469614,19.333333333333332,13.0,13.666666666666666,13.0,0.4444444444444444,0.75,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.5555555555555556,,0.46477777777777773,0.1111111111111111,0.125,5.975,22.7,5.0,1.0,,2.0,,2.0,,0.5,0.2857142857142857,,,,,,1.0,,,,,3.0,2.0,2.0,,1.0,2.0,3.0,5.0,2.0,3.0,4.0,1.0,,,,0.6666666666666666,0.5,0.625,0.6,0.6666666666666666,1.0,0.3333333333333333,1.0,,0.1111111111111111,,,0.5,1.0,0.5307666666666667,0.7142857142857143,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,,,0.125,,1.0,,0.2,1.0,,,,,2.0,1.0,1.0,,1.0,,,,1.0,2.0,,,,,,1.0,2.0,,,0.5,0.5,1.0,1.0,,0.1111111111111111,,,,0.5,1.0,,,,0.42155,0.3333333333333333,,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-201599-202339-255,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Eric Bledsoe, Grant Hill","Paul, Odom, Jordan, Bledsoe, Hill",101108-1885-201599-202339-255,LAC,81.0,2,1.0,2.0,2.0,,4.0,,,,1.0,,,,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,71.1111111111111,22.0,18.5,22.0,17.5,,,,,0.5,,,,,,0.5,,0.522625,,,5.5,23.7,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-201599-2037-2406,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Jamal Crawford, Caron Butler","Paul, Odom, Jordan, Crawford, Butler",101108-1885-201599-2037-2406,LAC,645.0,5,11.0,21.0,24.0,20.0,45.0,3.0,5.0,3.0,3.0,,3.0,7.0,11.0,,6.0,18.0,25.0,6.0,8.0,,3.0,,3.0,3.0,2.0,6.0,4.0,8.0,11.0,2.0,3.0,5.0,9.0,1.0,4.0,14.0,0.42857142857142855,0.42857142857142855,,,0.6363636363636364,0.4117647058823529,0.42857142857142855,0.35294117647058826,0.6666666666666666,0.75,,100.46511627906976,15.285714285714286,13.5,14.761904761904763,12.208333333333334,0.29411764705882354,0.6,0.6,0.6666666666666666,0.17647058823529413,1.0,1.0,0.17647058823529413,,,0.6470588235294118,,0.5609529411764705,0.2,0.2857142857142857,8.154545454545454,24.383333333333336,-7.0,4.0,2.0,4.0,1.0,4.0,1.0,0.4,0.2222222222222222,1.0,2.0,2.0,2.0,1.0,6.0,0.6666666666666666,1.0,1.0,0.3333333333333333,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,,,3.0,4.0,1.0,,,1.0,0.5,0.6666666666666666,,0.3333333333333333,,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.2222222222222222,,1.0,,1.0,,,,,1.0,3.0,4.0,3.0,,,,,,,,,,,0.6666666666666666,0.8,0.1111111111111111,,,0.5,,,6.0,1.0,1.0,,3.0,,2.0,,1.0,1.0,,2.0,,,,3.0,6.0,1.0,,1.0,0.3333333333333333,0.6,0.6666666666666666,,0.17647058823529413,,,,0.3333333333333333,1.0,0.6666666666666666,,,0.6215833333333333,0.2857142857142857,,2.0,1.0,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-201599-2037-2440,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Jamal Crawford, Matt Barnes","Paul, Odom, Jordan, Crawford, Barnes",101108-1885-201599-2037-2440,LAC,1511.0,15,25.0,47.0,50.0,17.0,97.0,7.0,12.0,4.0,11.0,1.0,10.0,14.0,30.0,3.0,14.0,45.0,54.0,6.0,22.0,3.0,9.0,1.0,3.0,5.0,1.0,12.0,6.0,16.0,27.0,4.0,11.0,9.0,12.0,2.0,6.0,34.0,0.21428571428571427,0.2727272727272727,0.21428571428571427,0.23076923076923078,0.4666666666666667,0.42045454545454547,0.45918367346938777,0.3181818181818182,0.6666666666666666,0.7894736842105263,,92.44209133024486,16.893617021276597,14.34,15.425531914893616,14.02,0.2727272727272727,0.5833333333333334,0.7,0.14285714285714285,0.25,0.36363636363636365,0.6666666666666666,0.22727272727272727,0.1,0.1,0.5909090909090909,0.1111111111111111,0.4852093023255814,0.125,0.17647058823529413,8.063333333333334,27.285714285714285,-9.0,8.0,3.0,14.0,1.0,14.0,1.0,0.5384615384615384,0.3111111111111111,2.0,9.0,1.0,5.0,1.0,8.0,1.0,0.9,0.8571428571428571,0.5,9.0,3.0,4.0,3.0,7.0,5.0,8.0,11.0,6.0,7.0,11.0,4.0,2.0,1.0,,0.625,0.5,0.55,0.4375,0.4,0.2,0.5714285714285714,0.5,1.0,0.1590909090909091,0.42857142857142855,0.42857142857142855,0.4,0.75,0.42349375,0.24444444444444444,,1.0,,2.0,6.0,7.0,2.0,,1.0,2.0,3.0,3.0,1.0,,,,1.0,1.0,0.6666666666666666,,0.23333333333333334,0.16666666666666666,0.375,1.0,0.05555555555555555,1.0,,0.1,,,12.0,2.0,2.0,2.0,4.0,,,4.0,4.0,7.0,1.0,4.0,1.0,2.0,,3.0,12.0,3.0,0.25,0.5714285714285714,0.5,0.3333333333333333,0.5,,0.09090909090909091,0.5,0.5,1.0,0.18181818181818182,1.0,,,0.36363636363636365,0.44812,0.2553191489361702,1.0,1.0,,1.0,,,1.0,,,,0.45454545454545453,0.2857142857142857,0.6,0.25,,,1.0,1.0,,,,0.1,,1.0,0.25,1.0,,,,,,,,,,,,,,1.0,1.0,,,1610612746,2013,2012-13,False
101108-1885-201599-2406-2440,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Caron Butler, Matt Barnes","Paul, Odom, Jordan, Butler, Barnes",101108-1885-201599-2406-2440,LAC,323.0,3,5.0,10.0,14.0,10.0,24.0,1.0,2.0,2.0,4.0,,,5.0,10.0,,,12.0,19.0,4.0,6.0,,,,2.0,2.0,1.0,4.0,,4.0,6.0,5.0,8.0,3.0,3.0,1.0,2.0,10.0,0.4,0.4,,,0.5,0.5,0.5454545454545454,,,0.3333333333333333,,106.99690402476779,16.0,11.642857142857142,14.8,11.428571428571429,0.2,0.5,0.5,1.0,0.4,0.5,0.5,,,,0.2,,0.39901,0.18181818181818182,0.18181818181818182,11.48,,-7.0,2.0,1.0,9.0,,9.0,,0.5,0.75,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,0.5,2.0,,,2.0,4.0,1.0,2.0,2.0,,2.0,2.0,1.0,,,1.0,0.5,0.5,0.5,0.4,0.4,,0.5,0.5,,0.4,0.5,0.5,,,0.3862,0.16666666666666666,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,8.0,1.0,2.0,,,,,,4.0,8.0,,,,,,,8.0,3.0,,0.5,0.5,,,,,,,,0.25,0.5,,,,0.4136625,0.8,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-201599-2406-2584,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Caron Butler, Willie Green","Paul, Odom, Jordan, Butler, Green",101108-1885-201599-2406-2584,LAC,563.0,5,9.0,19.0,19.0,17.0,38.0,3.0,4.0,,,1.0,2.0,6.0,9.0,1.0,2.0,20.0,22.0,8.0,4.0,,2.0,1.0,4.0,5.0,3.0,11.0,3.0,5.0,5.0,1.0,5.0,4.0,9.0,,3.0,20.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6818181818181818,0.6333333333333333,0.18181818181818182,0.6,0.6666666666666666,1.0,97.1936056838366,12.68421052631579,16.94736842105263,12.68421052631579,15.631578947368421,0.36363636363636365,0.75,1.0,1.0,,,,0.18181818181818182,0.5,0.5,0.5454545454545454,0.5,0.5419818181818182,0.21428571428571427,0.25,11.633333333333333,25.4,-2.0,5.0,1.0,7.0,1.0,7.0,,0.42857142857142855,0.35,,1.0,1.0,2.0,,3.0,1.0,1.0,1.0,,,,,3.0,5.0,,,,,,,3.0,3.0,,,,,,,,,,,,0.45454545454545453,0.6,0.6,,,,,,,,,3.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,0.1111111111111111,0.25,0.3333333333333333,1.0,,,1.0,,,,9.0,3.0,3.0,,,,,1.0,3.0,5.0,,1.0,,,1.0,,9.0,1.0,,0.6,0.5,,,0.3333333333333333,,,,,0.5,1.0,,,0.16666666666666666,0.5547833333333333,0.47368421052631576,,,1.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-201599-2440-2584,1610612746,"Chris Paul, Lamar Odom, DeAndre Jordan, Matt Barnes, Willie Green","Paul, Odom, Jordan, Barnes, Green",101108-1885-201599-2440-2584,LAC,117.0,2,2.0,4.0,4.0,4.0,8.0,,,,,1.0,1.0,,,3.0,4.0,9.0,6.0,,,,1.0,1.0,,3.0,,9.0,,,,1.0,1.0,,,,,9.0,,,0.75,0.75,,1.125,1.125,1.0,,,,98.46153846153847,10.25,19.0,10.25,19.0,,,,,,,,0.25,1.0,1.0,1.0,1.0,0.596775,,,,23.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,3.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-201933-202339-2037,1610612746,"Chris Paul, Lamar Odom, Blake Griffin, Eric Bledsoe, Jamal Crawford","Paul, Odom, Griffin, Bledsoe, Crawford",101108-1885-201933-202339-2037,LAC,684.0,7,11.0,23.0,27.0,13.0,50.0,1.0,8.0,3.0,4.0,,2.0,6.0,16.0,2.0,7.0,23.0,29.0,4.0,8.0,,2.0,,2.0,4.0,,10.0,5.0,8.0,12.0,3.0,8.0,7.0,7.0,,2.0,19.0,0.3333333333333333,0.4,0.2857142857142857,0.2857142857142857,0.375,0.391304347826087,0.42592592592592593,0.30434782608695654,0.625,0.7,1.0,105.26315789473684,14.695652173913043,12.814814814814815,14.173913043478262,11.25925925925926,0.34782608695652173,0.125,0.14285714285714285,,0.17391304347826086,0.75,0.75,0.08695652173913043,,,0.6521739130434783,,0.508975,0.08,0.1111111111111111,7.0875,25.657142857142855,-6.0,5.0,3.0,7.0,2.0,7.0,1.0,0.35,0.30434782608695654,1.0,2.0,1.0,,,1.0,0.5,1.0,1.0,0.3333333333333333,4.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,,2.0,0.5,0.5,0.5,0.2,0.2857142857142857,0.2857142857142857,,,,0.17391304347826086,0.5,0.5,0.75,0.3333333333333333,0.5339333333333333,0.17391304347826086,,,,,6.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,0.0625,0.125,1.0,0.3333333333333333,,,,,,,9.0,,3.0,2.0,5.0,,,1.0,2.0,7.0,,1.0,,2.0,1.0,2.0,9.0,1.0,,0.2857142857142857,0.25,0.5,0.6666666666666666,0.5,0.21739130434782608,0.4,0.4,1.0,0.375,,,,0.125,0.4196571428571429,0.391304347826087,,,,,,,,1.0,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
