EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,OffThreePtRebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Loose Ball Fouls,LongMidRangePctBlocked,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyDefPoss,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,LostBallSteals,BadPassTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceFtPoints,Travels,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimPctBlocked,OffAtRimReboundPct,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PtsUnassisted3s,ShortMidRangeAssists,BlockedAtRim,ShortMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,DefensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SelfOReb,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,SelfORebPct,Clear Path Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,HeaveAttempts,BlockedLongMidRange,BlockedCorner3,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,3SecondViolations,team_id,year,season,team_vs
101126-1737-201959-202710-2736,1610612741,"Nate Robinson, Nazr Mohammed, Taj Gibson, Jimmy Butler, Luol Deng","Robinson, Mohammed, Gibson, Butler, Deng",101126-1737-201959-202710-2736,CHI,72.0,1,1.0,2.0,2.0,2.0,,4.0,,,,2.0,,,2.0,,3.0,1.0,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,3.0,,,,0.75,0.75,1.0,,,,1.0,,1.0,,,,1.0,80.0,22.5,13.5,22.5,13.5,,,,,,1.0,1.0,0.387675,,,,,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,0.5,,0.5,,,,,,,,0.5,0.5,,,,0.5,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1737-201959-2550-2736,1610612741,"Nate Robinson, Nazr Mohammed, Taj Gibson, Kirk Hinrich, Luol Deng","Robinson, Mohammed, Gibson, Hinrich, Deng",101126-1737-201959-2550-2736,CHI,673.0,2,11.0,-4.0,20.0,20.0,1.0,40.0,4.0,2.0,5.0,5.0,6.0,11.0,5.0,5.0,23.0,27.0,1.0,10.0,5.0,,5.0,6.0,2.0,13.0,1.0,4.0,5.0,1.0,6.0,2.0,,1.0,2.0,3.0,6.0,,7.0,9.0,4.0,21.0,0.8333333333333334,0.8333333333333334,0.5454545454545454,0.5625,0.575,0.3125,,,1.0,0.6666666666666666,0.2,0.625,0.125,,1.0,0.6666666666666666,85.58692421991084,15.3,18.35,14.5,17.0,0.25,0.3125,0.4,0.4,1.0,0.3125,0.4375,0.47160625,0.4345,0.21052631578947367,0.2857142857142857,11.79090909090909,26.060000000000002,1.0,2.0,2.0,,,2.0,,,,,,,,,1.0,2.0,,1.0,,1.0,1.0,,,0.5,,,0.125,1.0,1.0,0.5,0.5,,,,,,,,0.043478260869565216,0.05,1.0,,1.0,1.0,1.0,,1.0,,,,2.0,,2.0,1.0,2.0,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,,0.4,1.0,1.0,1.0,0.5,,0.5,0.5,0.4,0.4,0.5,,,0.4,0.08695652173913043,,,,0.3333333333333333,0.5,,,2.0,,2.0,1.0,0.5,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1737-202710-2430-2736,1610612741,"Nate Robinson, Nazr Mohammed, Jimmy Butler, Carlos Boozer, Luol Deng","Robinson, Mohammed, Butler, Boozer, Deng",101126-1737-202710-2430-2736,CHI,459.0,3,8.0,,15.0,15.0,,30.0,1.0,1.0,2.0,2.0,5.0,7.0,4.0,3.0,16.0,16.0,,4.0,2.0,,2.0,3.0,,7.0,,3.0,4.0,,4.0,2.0,,2.0,2.0,,,,3.0,6.0,2.0,16.0,0.4,0.4,0.7142857142857143,0.5909090909090909,0.6153846153846154,0.36363636363636365,,,1.0,0.6,,0.6666666666666666,,,,0.6666666666666666,94.11764705882352,13.8,16.8,13.8,16.533333333333335,0.09090909090909091,0.18181818181818182,0.5,0.5,,0.18181818181818182,0.7272727272727273,0.5420045454545455,,0.16666666666666666,0.25,7.771428571428571,23.325,11.0,4.0,4.0,3.0,3.0,,2.0,,2.0,2.0,,4.0,5.0,4.0,13.0,6.0,,2.0,1.0,13.0,11.0,0.8,0.6111111111111112,0.65,,,0.36363636363636365,1.0,1.0,,,0.18181818181818182,,0.3333333333333333,1.0,0.2222222222222222,0.2222222222222222,0.5462722222222223,0.8125,0.7333333333333333,,,2.0,1.0,1.0,1.0,1.0,1.0,10.0,,,,1.0,,,1.0,3.0,,,1.0,,2.0,1.0,1.0,,1.0,0.25,0.25,0.25,,,,1.0,,1.0,0.5,,,,,,,,,,,,0.5,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1737-2430-2550-2736,1610612741,"Nate Robinson, Nazr Mohammed, Carlos Boozer, Kirk Hinrich, Luol Deng","Robinson, Mohammed, Boozer, Hinrich, Deng",101126-1737-2430-2550-2736,CHI,202.0,1,3.0,1.0,7.0,6.0,1.0,13.0,1.0,,3.0,2.0,2.0,6.0,2.0,,7.0,6.0,1.0,,2.0,,,1.0,,3.0,1.0,2.0,3.0,1.0,4.0,,,,,,,,1.0,,,5.0,,,0.3333333333333333,0.4375,0.4375,0.25,,,,0.6666666666666666,0.25,0.75,0.25,1.0,,1.0,92.67326732673267,10.714285714285714,21.166666666666668,10.714285714285714,21.166666666666668,0.125,0.375,,,,0.25,0.5,0.422275,0.5192,,,11.5,26.2,,2.0,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,0.5,,0.5,1.0,1.0,1.0,1.0,,1.0,,0.5,0.5,1.0,1.0,,0.5,0.2857142857142857,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1888-201149-201959-202710,1610612741,"Nate Robinson, Richard Hamilton, Joakim Noah, Taj Gibson, Jimmy Butler","Robinson, Hamilton, Noah, Gibson, Butler",101126-1888-201149-201959-202710,CHI,124.0,2,2.0,5.0,3.0,3.0,1.0,6.0,,,,1.0,1.0,1.0,3.0,,5.0,,,2.0,1.0,,1.0,2.0,,5.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,0.625,0.625,0.75,,,,0.5,,0.5,0.5,,,1.0,69.6774193548387,20.666666666666668,20.666666666666668,16.666666666666668,18.666666666666668,,,,,,0.25,1.0,0.62285,,,,0.1,23.866666666666664,,1.0,1.0,,,,2.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,0.5,1.0,0.25,1.0,1.0,,,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,3.0,,3.0,,,1.0,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,1.5,1.5,,,,1.0,,,,,,,0.6,,,,,,,,,,,,,,,,,1.0,,1.0,,0.5,0.5,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1888-201149-202710-2430,1610612741,"Nate Robinson, Richard Hamilton, Joakim Noah, Jimmy Butler, Carlos Boozer","Robinson, Hamilton, Noah, Butler, Boozer",101126-1888-201149-202710-2430,CHI,1906.0,3,32.0,-14.0,60.0,60.0,7.0,120.0,7.0,5.0,11.0,12.0,16.0,33.0,14.0,11.0,55.0,69.0,3.0,14.0,12.0,2.0,7.0,11.0,2.0,26.0,4.0,15.0,23.0,7.0,30.0,6.0,7.0,1.0,13.0,10.0,17.0,,12.0,17.0,5.0,47.0,0.4375,0.4666666666666667,0.48484848484848486,0.46808510638297873,0.5092592592592593,0.2978723404255319,0.06060606060606061,,0.46153846153846156,0.7894736842105263,0.25,0.6785714285714286,0.2692307692307692,,0.6666666666666666,1.0,90.6610703043022,15.3,16.466666666666665,14.283333333333333,15.95,0.14893617021276595,0.23404255319148937,0.45454545454545453,0.45454545454545453,0.4,0.2553191489361702,0.6170212765957447,0.5272872340425532,0.5048333333333334,0.09803921568627451,0.13513513513513514,8.563636363636364,25.12142857142857,30.0,7.0,15.0,4.0,8.0,4.0,2.0,,2.0,6.0,1.0,8.0,17.0,8.0,30.0,18.0,3.0,4.0,1.0,30.0,30.0,0.47058823529411764,0.5,0.5172413793103449,0.3,0.2222222222222222,0.3191489361702128,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.0425531914893617,,0.32,0.5,0.08,0.24,0.5255799999999999,0.5454545454545454,0.5,1.0,,5.0,3.0,3.0,4.0,1.0,2.0,22.0,2.0,3.0,2.0,4.0,2.0,8.0,3.0,12.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,1.0,0.2857142857142857,0.375,0.2857142857142857,0.6666666666666666,0.875,0.8,0.4444444444444444,1.0,0.2857142857142857,0.7142857142857143,0.25,0.25,1.0,0.5,0.3333333333333333,0.25,0.14545454545454545,1.0,2.0,,0.16666666666666666,0.75,0.13333333333333333,0.42857142857142855,3.0,1.0,5.0,1.0,0.2,,,2.0,,1.0,1.0,1.0,,0.5,0.5,1.0,0.5,2.0,1.0,,1.0,1.0,,,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1888-201959-202710-2430,1610612741,"Nate Robinson, Richard Hamilton, Taj Gibson, Jimmy Butler, Carlos Boozer","Robinson, Hamilton, Gibson, Butler, Boozer",101126-1888-201959-202710-2430,CHI,132.0,1,2.0,2.0,3.0,3.0,1.0,6.0,1.0,,,,,1.0,1.0,3.0,6.0,4.0,,,,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,5.0,1.0,3.0,,,,0.75,0.75,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,65.45454545454545,21.666666666666668,22.333333333333332,18.333333333333332,22.333333333333332,0.5,,,,,,0.5,0.4923,0.6,0.5,0.5,5.1,22.9,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,3.0,,,1.0,,,,,,1.0,1.0,,1.0,,1.5,1.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-1888-201959-202710-2736,1610612741,"Nate Robinson, Richard Hamilton, Taj Gibson, Jimmy Butler, Luol Deng","Robinson, Hamilton, Gibson, Butler, Deng",101126-1888-201959-202710-2736,CHI,92.0,1,2.0,3.0,3.0,3.0,,6.0,1.0,,,,2.0,3.0,,1.0,5.0,2.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,5.0,,,0.6666666666666666,0.6666666666666666,0.8333333333333334,,0.3333333333333333,,,,,1.0,,,,,93.91304347826086,14.333333333333334,16.333333333333332,14.333333333333334,16.333333333333332,0.3333333333333333,,,,,,0.6666666666666666,0.43473333333333336,,0.3333333333333333,0.3333333333333333,4.533333333333333,,,1.0,2.0,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,0.6666666666666666,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-201161-2430,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Daequan Cook, Carlos Boozer","Robinson, Noah, Belinelli, Cook, Boozer",101126-201149-201158-201161-2430,CHI,41.0,1,1.0,2.0,2.0,2.0,,4.0,,,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,2.0,1.0,2.0,,,,,0.5,,,,,,,1.0,,,,,140.4878048780488,6.5,14.0,6.5,14.0,,1.0,,,,,,0.4292,,0.5,0.5,16.6,,2.0,,,,,,,,,,,,1.0,,2.0,,,1.0,,2.0,2.0,,,0.5,,,,,,,,,,,,,,0.4292,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-201959-202710,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Taj Gibson, Jimmy Butler","Robinson, Noah, Belinelli, Gibson, Butler",101126-201149-201158-201959-202710,CHI,3073.0,10,51.0,-17.0,93.0,93.0,15.0,186.0,10.0,3.0,20.0,13.0,24.0,57.0,21.0,28.0,91.0,108.0,10.0,26.0,13.0,4.0,13.0,18.0,2.0,41.0,9.0,25.0,32.0,17.0,49.0,8.0,8.0,3.0,16.0,13.0,29.0,2.0,25.0,34.0,12.0,81.0,0.5416666666666666,0.5416666666666666,0.42105263157894735,0.40384615384615385,0.483695652173913,0.2692307692307692,0.07017543859649122,,0.5,0.7142857142857143,0.28125,0.7142857142857143,0.3541666666666667,0.25,0.6666666666666666,0.7777777777777778,87.15912788805727,16.258064516129032,16.78494623655914,14.881720430107526,16.129032258064516,0.1282051282051282,0.2564102564102564,0.15,0.15,0.6666666666666666,0.16666666666666666,0.6153846153846154,0.4914217948717949,0.4992625,0.13953488372093023,0.18461538461538463,8.77543859649123,24.447619047619046,50.0,15.0,27.0,5.0,13.0,6.0,8.0,1.0,6.0,6.0,3.0,7.0,27.0,12.0,45.0,22.0,8.0,4.0,2.0,45.0,50.0,0.25925925925925924,0.3333333333333333,0.44,0.5,0.45454545454545453,0.34615384615384615,0.5555555555555556,0.6521739130434783,0.6,0.6,0.10256410256410256,0.07692307692307693,0.3333333333333333,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.48525256410256407,0.4945054945054945,0.5376344086021505,2.0,,19.0,6.0,6.0,10.0,4.0,2.0,40.0,9.0,2.0,2.0,5.0,3.0,10.0,4.0,15.0,,2.0,5.0,2.0,9.0,5.0,2.0,5.0,1.0,0.23809523809523808,0.3333333333333333,0.23809523809523808,0.3,0.23076923076923078,0.3333333333333333,0.7142857142857143,0.6,0.5,0.6,0.15384615384615385,0.15384615384615385,1.0,0.6923076923076923,0.3333333333333333,0.15384615384615385,0.10989010989010989,4.0,,,0.3125,0.6428571428571429,0.14814814814814814,0.25,6.0,1.0,6.0,4.0,0.6666666666666666,,2.0,5.0,0.3333333333333333,3.0,2.0,3.0,,0.375,0.375,1.0,0.3333333333333333,3.0,0.3333333333333333,,,,,,,2.0,2.0,2.0,3.0,1.0,,,,6.0,0.6666666666666666,1.0,0.3333333333333333,0.15384615384615385,,,,,1.0,1.0,3.0,1.0,0.022727272727272728,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-202710-2430,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Jimmy Butler, Carlos Boozer","Robinson, Noah, Belinelli, Butler, Boozer",101126-201149-201158-202710-2430,CHI,8887.0,13,148.0,58.0,259.0,265.0,22.0,524.0,34.0,30.0,67.0,36.0,102.0,183.0,52.0,41.0,311.0,253.0,19.0,120.0,36.0,12.0,60.0,79.0,17.0,177.0,20.0,64.0,99.0,27.0,126.0,15.0,14.0,1.0,29.0,21.0,57.0,1.0,62.0,59.0,21.0,284.0,0.5882352941176471,0.6122448979591837,0.5573770491803278,0.574468085106383,0.5945945945945946,0.22127659574468084,0.06557377049180328,0.11764705882352941,0.5172413793103449,0.6213592233009708,0.25,0.6375838926174496,0.24545454545454545,0.2222222222222222,0.6451612903225806,0.675,84.90604253403848,15.706563706563706,18.184905660377357,15.11969111969112,17.237735849056605,0.14468085106382977,0.2851063829787234,0.44776119402985076,0.45454545454545453,0.5666666666666667,0.15319148936170213,0.5702127659574469,0.5098317021276595,0.533725,0.09126984126984126,0.10552763819095477,9.07431693989071,24.694230769230767,37.0,56.0,82.0,7.0,9.0,16.0,16.0,2.0,4.0,6.0,4.0,11.0,20.0,10.0,54.0,84.0,7.0,27.0,19.0,54.0,37.0,0.55,0.7166666666666667,0.7297297297297297,0.23333333333333334,0.21052631578947367,0.34893617021276596,0.6829268292682927,0.7466666666666667,0.47058823529411764,0.5333333333333333,0.06808510638297872,0.08695652173913043,0.3,0.7777777777777778,0.13333333333333333,0.2,0.5058816666666667,0.17363344051446947,0.14285714285714285,9.0,0.014925373134328358,11.0,7.0,7.0,4.0,5.0,4.0,41.0,13.0,17.0,4.0,22.0,10.0,27.0,7.0,57.0,8.0,17.0,19.0,14.0,37.0,31.0,8.0,14.0,0.8636363636363636,0.4230769230769231,0.7,0.4230769230769231,0.5263157894736842,0.5,0.52,0.6739130434782609,0.2727272727272727,0.6571428571428571,0.6607142857142857,0.4722222222222222,0.4722222222222222,0.8235294117647058,0.5652173913043478,0.6666666666666666,0.4722222222222222,0.08681672025723473,4.0,3.0,4.0,0.16666666666666666,0.53125,0.08536585365853659,0.38461538461538464,12.0,5.0,12.0,6.0,0.5,9.0,6.0,7.0,0.375,5.0,3.0,5.0,,0.3125,0.3125,1.0,0.75,7.0,0.5384615384615384,1.0,1.0,0.25,0.5,1.0,,2.0,4.0,5.0,2.0,,3.0,,,4.0,0.8,0.7272727272727273,0.42857142857142855,0.08695652173913043,,,2.0,0.03773584905660377,1.0,2.0,5.0,5.0,0.01020408163265306,1.0,2.0,1.0,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-2430-2550,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Carlos Boozer, Kirk Hinrich","Robinson, Noah, Belinelli, Boozer, Hinrich",101126-201149-201158-2430-2550,CHI,50.0,1,1.0,-2.0,1.0,2.0,,3.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,86.39999999999999,30.0,10.0,30.0,10.0,,,,,,,1.0,0.4937,,,,2.6,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-2430-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Carlos Boozer, Luol Deng","Robinson, Noah, Belinelli, Boozer, Deng",101126-201149-201158-2430-2736,CHI,247.0,2,4.0,7.0,8.0,7.0,,15.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,13.0,6.0,,,2.0,,,1.0,,3.0,,3.0,3.0,,3.0,,,,,,,,4.0,6.0,3.0,13.0,,,1.0,0.7,0.8125,0.6,,,,1.0,,1.0,,,1.0,1.0,87.44939271255062,16.25,16.714285714285715,16.25,16.714285714285715,0.2,0.2,1.0,1.0,,0.4,0.6,0.47329999999999994,,0.375,0.6,13.7,24.7,2.0,,,,,1.0,1.0,,,1.0,,,,1.0,5.0,4.0,,,,5.0,2.0,,1.5,1.25,,,,,,1.0,1.0,0.2,,,,,1.0,0.49455,0.38461538461538464,0.25,,,2.0,,,,,,2.0,,1.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,0.5,0.5,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201161-201959-202710,1610612741,"Nate Robinson, Joakim Noah, Daequan Cook, Taj Gibson, Jimmy Butler","Robinson, Noah, Cook, Gibson, Butler",101126-201149-201161-201959-202710,CHI,17.0,1,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,84.70588235294117,17.0,,17.0,,,,,,,,1.0,0.2383,,,,2.3,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,0.2383,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201161-202710-2430,1610612741,"Nate Robinson, Joakim Noah, Daequan Cook, Jimmy Butler, Carlos Boozer","Robinson, Noah, Cook, Butler, Boozer",101126-201149-201161-202710-2430,CHI,276.0,2,5.0,-1.0,8.0,6.0,,14.0,,2.0,3.0,2.0,5.0,6.0,2.0,,10.0,11.0,,8.0,2.0,,4.0,4.0,1.0,8.0,,,,,,,,,,,1.0,,1.0,,,10.0,0.8,0.8,0.8333333333333334,0.625,0.625,0.25,,,,,,,,,,,73.04347826086958,19.375,20.166666666666668,19.375,20.166666666666668,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,0.625,0.5034875,,,,9.366666666666667,24.45,2.0,3.0,3.0,1.0,1.0,,,,,,,2.0,2.0,,4.0,2.0,,1.0,,4.0,2.0,1.0,1.0,1.0,,,0.375,1.0,1.0,,,,,0.5,1.0,,,0.5317,0.4,0.25,,,,,,,,,5.0,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
