EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,FG2M,FG2A,FtPoints,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,Avg2ptShotDistance,AtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,AtRimAssists,FTDefRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,Travels,HeaveAttempts,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,Arc3PctBlocked,team_id,year,season,team_vs
1713-1717-201564-201958-203109,1610612742,"Vince Carter, Dirk Nowitzki, O.J. Mayo, Rodrigue Beaubois, Jae Crowder","Carter, Nowitzki, Mayo, Beaubois, Crowder",1713-1717-201564-201958-203109,DAL,163.0,2,-1.0,6.0,1.0,10.0,,,,2.0,,1.0,,2.0,4.0,,1.0,,,2.0,,,2.0,,4.0,4.0,,1.0,,,,,0.4,,0.4,,0.4,88.34355828220859,13.666666666666666,13.666666666666666,,0.4,,,,,1.0,,0.6,,0.48656,0.36975,,26.1,0.16666666666666666,3.0,4.0,,,1.0,,,1.0,2.0,,,2.0,3.0,,5.0,,,,,4.0,,2.0,,1.0,,,2.0,,2.0,,1.0,1.0,2.0,3.0,1.0,,,,1.0,1.0,0.6666666666666666,,,,,,1.0,,,,,20.25,20.25,0.2,,0.4,0.5,0.5,1.0,,,,,,,13.133333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201564-201958-2549,1610612742,"Vince Carter, Dirk Nowitzki, O.J. Mayo, Rodrigue Beaubois, Chris Kaman","Carter, Nowitzki, Mayo, Beaubois, Kaman",1713-1717-201564-201958-2549,DAL,332.0,3,-5.0,11.0,4.0,23.0,,,,,,,,,9.0,,,4.0,,,,,2.0,,4.0,9.0,4.0,4.0,,,,,0.4,,0.5625,1.0,,99.75903614457832,14.909090909090908,14.909090909090908,,,,,,,,,0.4,,0.48586,,0.4444444444444444,,0.36363636363636365,6.0,12.0,11.0,,2.0,,2.0,,1.0,,,2.0,5.0,5.0,14.0,,,,4.0,4.0,,2.0,,,,1.0,4.0,,4.0,1.0,4.0,4.0,2.0,6.0,5.0,6.0,2.0,2.0,1.0,1.0,0.4,,,,,1.0,1.0,,,1.0,,14.0,14.0,0.4,0.4,0.2,,,,,,,,,,8.82,2.0,,,,,,,,,2.0,,,,,,,2.0,,1.0,,,,,,3.0,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201564-202346-2549,1610612742,"Vince Carter, Dirk Nowitzki, O.J. Mayo, Dominique Jones, Chris Kaman","Carter, Nowitzki, Mayo, Jones, Kaman",1713-1717-201564-202346-2549,DAL,122.0,2,,5.0,1.0,9.0,,,,,,,,,6.0,,,2.0,,,,,,,,6.0,2.0,1.0,,,,,0.5,1.0,0.6,1.0,,106.22950819672131,13.8,13.8,,,,,,,,,0.5,,0.508275,0.6107,0.3333333333333333,,0.2,2.0,4.0,4.0,,2.0,1.0,1.0,,1.0,,,2.0,4.0,2.0,6.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,0.5,1.0,,,,,0.5,,,,,13.25,12.25,0.5,0.25,0.25,,,,,,,1.0,,,6.175,2.0,,,,,4.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,0.5,,,,,1.0,,1.0,1.0,,,,0.2,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201564-203108-2229,1610612742,"Vince Carter, Dirk Nowitzki, O.J. Mayo, Bernard James, Mike James","Carter, Nowitzki, Mayo, James, James",1713-1717-201564-203108-2229,DAL,129.0,2,2.0,5.0,5.0,9.0,,,,,,,,,6.0,,,6.0,,,,,,,,4.0,6.0,5.0,,,,,0.4,0.4,0.5,0.5,,100.46511627906978,9.0,8.8,,,,,,,,,1.0,,0.50984,0.50984,1.0,,1.0,2.0,4.0,,1.0,5.0,5.0,,,,,,2.0,5.0,2.0,4.0,1.0,2.0,5.0,2.0,,3.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,1.0,3.0,,,,,0.4,0.4,0.6,,0.3333333333333333,1.0,1.0,0.3333333333333333,,1.0,,21.0,21.0,1.0,,,,,,,,,1.0,,0.3751,2.7800000000000002,2.0,,1.0,,2.0,4.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,0.6,,,,0.3333333333333333,,,,,0.4,1.0,,,,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201564-2229-2549,1610612742,"Vince Carter, Dirk Nowitzki, O.J. Mayo, Mike James, Chris Kaman","Carter, Nowitzki, Mayo, James, Kaman",1713-1717-201564-2229-2549,DAL,378.0,4,6.0,14.0,3.0,25.0,1.0,,,,,,1.0,1.0,16.0,,,,3.0,,,1.0,2.0,,5.0,12.0,,3.0,1.0,1.0,,1.0,0.5,,0.5714285714285714,,0.07692307692307693,95.23809523809524,15.214285714285714,14.785714285714286,0.07692307692307693,,,,,,,,0.23076923076923078,,0.4557076923076923,0.4068,,23.3,0.21428571428571427,6.0,11.0,5.0,2.0,2.0,,5.0,2.0,5.0,1.0,,5.0,12.0,3.0,10.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,2.0,,2.0,2.0,4.0,,,2.0,1.0,3.0,3.0,3.0,,,0.2,0.25,0.4166666666666667,,,,0.2857142857142857,,0.6666666666666666,0.2857142857142857,0.25,,,15.0,15.0,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.4,0.4,0.5,1.0,1.0,1.0,,,0.5664,10.966666666666667,2.0,1.0,1.0,2.0,4.0,8.0,2.0,,,2.0,2.0,1.0,2.0,,,,2.0,,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,,,,1.0,,1.0,1.0,0.2,0.2,,0.14285714285714285,0.15384615384615385,0.25,1.0,1.0,,,,,,,,,1.0,2.0,,,,1.0,,,1.0,,1.0,,,0.3333333333333333,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201627-201954-2549,1610612742,"Vince Carter, Dirk Nowitzki, Anthony Morrow, Darren Collison, Chris Kaman","Carter, Nowitzki, Morrow, Collison, Kaman",1713-1717-201627-201954-2549,DAL,101.0,1,-3.0,3.0,,6.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.25,,,85.54455445544555,15.333333333333334,15.333333333333334,,,,,,,,,,,0.4315,,,,,2.0,3.0,,,,,,,1.0,,,,1.0,1.0,4.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,0.3333333333333333,,,1.0,,18.333333333333332,15.666666666666666,,,1.0,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201954-201958-203108,1610612742,"Vince Carter, Dirk Nowitzki, Darren Collison, Rodrigue Beaubois, Bernard James","Carter, Nowitzki, Collison, Beaubois, James",1713-1717-201954-201958-203108,DAL,108.0,1,1.0,3.0,,6.0,,,2.0,2.0,,,2.0,2.0,6.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,,,1.0,1.0,,1.0,1.0,,1.0,,0.6666666666666666,80.0,19.333333333333332,17.0,,0.6666666666666666,1.0,1.0,1.0,,,,1.0,1.0,0.5244333333333333,,,25.55,,2.0,3.0,3.0,1.0,1.0,,,,,,,,1.0,,5.0,,,,,,,,,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,16.666666666666668,16.666666666666668,0.3333333333333333,,,,,,,,,,,,2.6,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201954-201958-2549,1610612742,"Vince Carter, Dirk Nowitzki, Darren Collison, Rodrigue Beaubois, Chris Kaman","Carter, Nowitzki, Collison, Beaubois, Kaman",1713-1717-201954-201958-2549,DAL,94.0,1,-1.0,3.0,2.0,8.0,,,,,,,,,5.0,,,2.0,,,,,1.0,,2.0,5.0,2.0,2.0,,,,,0.6666666666666666,0.5,0.8333333333333334,0.5,,122.55319148936171,12.0,12.0,,,,,,,,,,,0.41746666666666665,0.41105,0.4,,0.6666666666666666,2.0,5.0,3.0,,,,1.0,1.0,2.0,,,2.0,3.0,1.0,6.0,,1.0,2.0,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,2.0,2.0,1.0,1.0,,,0.5,0.5,0.6666666666666666,0.5,,,,,0.3333333333333333,,,,,11.6,7.4,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,,,,12.966666666666667,,1.0,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,1.0,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201954-203108-203109,1610612742,"Vince Carter, Dirk Nowitzki, Darren Collison, Bernard James, Jae Crowder","Carter, Nowitzki, Collison, James, Crowder",1713-1717-201954-203108-203109,DAL,12.0,1,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201954-203109-2229,1610612742,"Vince Carter, Dirk Nowitzki, Darren Collison, Jae Crowder, Mike James","Carter, Nowitzki, Collison, Crowder, James",1713-1717-201954-203109-2229,DAL,130.0,1,1.0,4.0,,8.0,1.0,,1.0,2.0,,,2.0,3.0,8.0,,,,3.0,2.0,1.0,1.0,1.0,,3.0,8.0,,,0.5,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,1.0,88.61538461538463,14.25,14.25,0.3333333333333333,0.6666666666666666,0.5,0.5,,,,,1.0,0.5,0.56755,,,23.8,,2.0,4.0,,,,,,,,1.0,,,,2.0,7.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,18.25,18.25,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201954-203109-2549,1610612742,"Vince Carter, Dirk Nowitzki, Darren Collison, Jae Crowder, Chris Kaman","Carter, Nowitzki, Collison, Crowder, Kaman",1713-1717-201954-203109-2549,DAL,873.0,5,12.0,28.0,,55.0,1.0,,,5.0,,,1.0,6.0,35.0,,,,3.0,5.0,,1.0,5.0,,11.0,35.0,,,1.0,0.16666666666666666,,0.16666666666666666,0.5869565217391305,,0.6481481481481481,,0.2608695652173913,90.72164948453607,14.357142857142858,13.857142857142858,0.043478260869565216,0.21739130434782608,,,,,,,0.5217391304347826,,0.49670869565217396,,,25.566666666666666,,15.0,27.0,,2.0,6.0,,4.0,5.0,7.0,1.0,,12.0,17.0,8.0,23.0,,,,,8.0,,4.0,1.0,2.0,,2.0,13.0,2.0,15.0,,,3.0,2.0,3.0,10.0,9.0,,,0.3333333333333333,0.3333333333333333,0.7058823529411765,,,,,1.0,0.8125,0.2,,1.0,1.0,17.444444444444443,17.11111111111111,0.2608695652173913,0.17391304347826086,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.4,1.0,1.0,1.0,,,,11.13529411764706,4.0,3.0,,,,16.0,,,2.0,11.0,2.0,,3.0,2.0,,1.0,,,5.0,1.0,,1.0,1.0,,,,,,,1.0,0.7857142857142857,0.4,,0.4,1.0,0.8,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,,0.18518518518518517,0.23809523809523808,,,,,,1.0,1.0,,2.0,,,2.0,1.0,,,,,,,1.0,,1.0,,,,,0.5,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201954-2229-2549,1610612742,"Vince Carter, Dirk Nowitzki, Darren Collison, Mike James, Chris Kaman","Carter, Nowitzki, Collison, James, Kaman",1713-1717-201954-2229-2549,DAL,104.0,2,2.0,4.0,2.0,7.0,,,,,,,,,4.0,,,4.0,,,,,2.0,,4.0,4.0,4.0,2.0,,,,,0.5,1.0,0.5,1.0,,96.92307692307692,13.0,11.75,,,,,,,,,0.5,,0.542975,0.6392,1.0,,0.5,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,4.0,,2.0,1.0,2.0,2.0,,4.0,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,,,,1.0,1.0,0.5,1.0,,,0.5,1.0,1.0,0.5,,1.0,,17.333333333333332,17.333333333333332,0.5,0.25,0.25,1.0,1.0,1.0,,,,0.5,,0.4681,7.225,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,1.0,0.5,0.5,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.5,1.0,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201954-2549-2563,1610612742,"Vince Carter, Dirk Nowitzki, Darren Collison, Chris Kaman, Dahntay Jones","Carter, Nowitzki, Collison, Kaman, Jones",1713-1717-201954-2549-2563,DAL,108.0,2,,4.0,,7.0,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,0.25,,0.25,,,93.33333333333333,19.75,19.75,,,,,,,,,,,0.3817,,,,,2.0,3.0,3.0,,,,1.0,,3.0,,,1.0,4.0,,2.0,,,,,,1.0,,,,,,2.0,,2.0,,,,1.0,2.0,,,,,,,0.25,,0.25,,,,1.0,,,,,9.666666666666666,9.666666666666666,,0.25,0.75,,,,,,,,,,16.7,,1.0,,,,2.0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201958-203108-203109,1610612742,"Vince Carter, Dirk Nowitzki, Rodrigue Beaubois, Bernard James, Jae Crowder","Carter, Nowitzki, Beaubois, James, Crowder",1713-1717-201958-203108-203109,DAL,67.0,1,2.0,2.0,,4.0,,,,2.0,,,,2.0,2.0,,,,,1.0,,,,,,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,85.97014925373134,12.0,12.0,,0.6666666666666666,,,,,,,1.0,,0.5846,,,49.7,,1.0,2.0,2.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,21.5,21.5,0.3333333333333333,,,,,,,,,,,,1.2,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201958-203108-2563,1610612742,"Vince Carter, Dirk Nowitzki, Rodrigue Beaubois, Bernard James, Dahntay Jones","Carter, Nowitzki, Beaubois, James, Jones",1713-1717-201958-203108-2563,DAL,87.0,1,-1.0,3.0,,5.0,,,,,,,,,4.0,,,,,,,,1.0,,2.0,4.0,,,,,,,1.0,,1.0,,,82.75862068965517,15.666666666666666,15.666666666666666,,,,,,,,,,,0.39115,,,,,1.0,2.0,,,,,,2.0,2.0,,,2.0,2.0,,5.0,,,,,2.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,20.0,20.0,,,1.0,1.0,1.0,0.5,,,,,,,17.1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201958-203109-2549,1610612742,"Vince Carter, Dirk Nowitzki, Rodrigue Beaubois, Jae Crowder, Chris Kaman","Carter, Nowitzki, Beaubois, Crowder, Kaman",1713-1717-201958-203109-2549,DAL,295.0,4,-11.0,9.0,,20.0,,,,1.0,,,,1.0,7.0,,,,,1.0,,,1.0,,2.0,6.0,,,,,,,0.5,,0.5,,0.16666666666666666,97.62711864406779,15.777777777777779,15.444444444444445,,0.16666666666666666,,,,,,,0.3333333333333333,,0.43854166666666666,,,24.5,,5.0,11.0,,1.0,1.0,,2.0,1.0,2.0,,,3.0,5.0,1.0,18.0,,,,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,3.0,3.0,3.0,1.0,2.0,,,0.3333333333333333,0.3333333333333333,0.6,,,,0.5,1.0,1.0,0.3333333333333333,,,1.0,13.909090909090908,13.909090909090908,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,,,12.1,,2.0,,1.0,1.0,4.0,,,,,1.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,,0.5,,1.0,,,,,,,,,,1.0,1.0,,0.14285714285714285,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-201958-2549-2563,1610612742,"Vince Carter, Dirk Nowitzki, Rodrigue Beaubois, Chris Kaman, Dahntay Jones","Carter, Nowitzki, Beaubois, Kaman, Jones",1713-1717-201958-2549-2563,DAL,88.0,1,-2.0,4.0,3.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,,,,,3.0,3.0,3.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,114.54545454545455,18.0,16.75,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.46399999999999997,0.46399999999999997,1.0,24.2,0.75,1.0,3.0,2.0,1.0,,,1.0,,1.0,,,,2.0,,5.0,1.0,,2.0,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,0.5,,,0.5,1.0,,,5.333333333333333,5.333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.4632,12.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
1713-1717-203109-2229-2549,1610612742,"Vince Carter, Dirk Nowitzki, Jae Crowder, Mike James, Chris Kaman","Carter, Nowitzki, Crowder, James, Kaman",1713-1717-203109-2229-2549,DAL,1062.0,4,11.0,33.0,2.0,66.0,1.0,,1.0,4.0,,,2.0,5.0,37.0,,,1.0,6.0,4.0,1.0,2.0,6.0,1.0,14.0,33.0,1.0,2.0,1.0,0.4,,0.4,0.5151515151515151,,0.5285714285714286,0.16666666666666666,0.15151515151515152,89.49152542372882,14.93939393939394,14.787878787878787,0.030303030303030304,0.12121212121212122,0.25,0.25,1.0,,,,0.45454545454545453,0.25,0.4898848484848485,0.4406,0.02702702702702703,24.68,0.06060606060606061,18.0,33.0,1.0,4.0,10.0,1.0,2.0,6.0,16.0,1.0,,14.0,28.0,3.0,26.0,4.0,,2.0,1.0,8.0,1.0,4.0,1.0,,3.0,6.0,16.0,4.0,20.0,,1.0,2.0,4.0,6.0,4.0,4.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.5,,0.03571428571428571,,0.21428571428571427,1.0,0.8125,0.23529411764705882,1.0,1.0,1.0,17.242424242424242,16.87878787878788,0.30303030303030304,0.06060606060606061,0.48484848484848486,0.375,0.375,,1.0,1.0,1.0,0.5,,0.5460333333333333,11.360714285714286,7.0,1.0,2.0,,4.0,20.0,4.0,,1.0,7.0,2.0,1.0,1.0,1.0,,,,,1.0,2.0,,2.0,2.0,,,0.5,0.5,0.5,0.1,0.5,0.7,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.75,1.0,0.7,0.7777777777777778,0.5,0.5,,0.029411764705882353,0.034482758620689655,0.10810810810810811,2.0,4.0,,,,,,4.0,3.0,1.0,1.0,,,,1.0,,,1.0,,,2.0,,1.0,0.2,,0.6666666666666666,0.0625,0.5714285714285714,1.0,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612742,2013,2012-13,False
