EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Fouls,Loose Ball Fouls,FoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,AtRimAssists,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,ShortMidRangeFGA,Corner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted2s,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGA,FtPoints,PenaltyFG3A,PenaltyFtPoints,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ShortMidRangePctBlocked,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFGM,Corner3FGM,Corner3Assists,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceFtPoints,PtsPutbacks,Offensive Fouls,PtsUnassisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,HeaveAttempts,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3FGA,DefensiveGoaltends,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
201202-202708-2203-2544-951,1610612748,"Joel Anthony, Norris Cole, Shane Battier, LeBron James, Ray Allen","Anthony, Cole, Battier, James, Allen",201202-202708-2203-2544-951,MIA,265.0,1,4.0,5.0,6.0,6.0,2.0,1.0,12.0,,1.0,1.0,2.0,,2.0,4.0,2.0,3.0,10.0,5.0,,2.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,,8.0,1.0,1.0,3.0,1.0,,2.0,10.0,,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.5,0.3333333333333333,1.0,65.20754716981132,21.5,22.666666666666668,21.0,19.333333333333332,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,0.7142857142857143,0.5,0.5356,0.6641,7.175,25.46666666666667,1.0,2.0,,1.0,,1.0,,,,,,0.2857142857142857,0.5,1.0,,1.0,,,,1.0,1.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,0.25,0.5,,,0.3333333333333333,,,,0.14285714285714285,0.14285714285714285,,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,0.3902,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201202-202708-2544-2547-2548,1610612748,"Joel Anthony, Norris Cole, LeBron James, Chris Bosh, Dwyane Wade","Anthony, Cole, James, Bosh, Wade",201202-202708-2544-2547-2548,MIA,293.0,1,5.0,-2.0,11.0,9.0,,3.0,20.0,,1.0,,1.0,1.0,4.0,10.0,,1.0,9.0,11.0,1.0,2.0,,1.0,,1.0,,1.0,,,2.0,3.0,3.0,6.0,1.0,,3.0,6.0,,0.25,0.3333333333333333,,,,0.4,0.36363636363636365,0.375,0.09090909090909091,0.5,0.42857142857142855,,98.29351535836177,17.454545454545453,11.222222222222221,15.272727272727273,11.222222222222221,0.09090909090909091,,,,0.09090909090909091,,,,0.3333333333333333,0.6363636363636364,,0.50765,0.628325,5.36,25.8,3.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,0.5,0.3333333333333333,0.375,0.5454545454545454,0.5,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,3.0,,,,6.0,1.0,,3.0,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,,0.1,0.16666666666666666,1.0,,0.75,0.6666666666666666,,,0.2727272727272727,,,,10.0,3.0,6.0,4.0,9.0,9.0,3.0,,,2.0,,,,9.0,10.0,0.4444444444444444,0.4444444444444444,0.45,0.75,,,0.6666666666666666,0.5,0.5165777777777778,1.0,0.9090909090909091,,1.0,,1.0,,2.0,1.0,,,0.08333333333333333,0.09090909090909091,,,,,,,,,,,2.0,,,,,,,0.5,,1.0,0.5,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201202-202708-2544-2547-951,1610612748,"Joel Anthony, Norris Cole, LeBron James, Chris Bosh, Ray Allen","Anthony, Cole, James, Bosh, Allen",201202-202708-2544-2547-951,MIA,30.0,1,,2.0,1.0,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,1.0,,,,,96.0,7.0,23.0,7.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201202-202708-2544-2548-2617,1610612748,"Joel Anthony, Norris Cole, LeBron James, Dwyane Wade, Udonis Haslem","Anthony, Cole, James, Wade, Haslem",201202-202708-2544-2548-2617,MIA,7.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,205.71428571428572,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,1.0,1.0,,2.0,,2.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201202-202708-2544-2548-951,1610612748,"Joel Anthony, Norris Cole, LeBron James, Dwyane Wade, Ray Allen","Anthony, Cole, James, Wade, Allen",201202-202708-2544-2548-951,MIA,224.0,1,4.0,1.0,6.0,7.0,4.0,1.0,13.0,,,,,,4.0,6.0,,,8.0,7.0,,4.0,,,,2.0,,2.0,,,4.0,1.0,1.0,4.0,4.0,,,6.0,,0.5,0.6666666666666666,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,1.0,,83.57142857142857,18.0,16.571428571428573,18.0,16.571428571428573,,,,,,,,,,0.8333333333333334,,0.6384833333333334,0.5922,2.433333333333333,,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6,0.75,0.3333333333333333,1.0,1.0,,0.25,1.0,,,,4.0,1.0,1.0,3.0,,,,,2.0,2.0,,,,,,,0.16666666666666666,0.2,,1.0,1.0,1.0,1.0,,0.16666666666666666,,,,6.0,3.0,5.0,4.0,6.0,8.0,1.0,,2.0,2.0,,,,8.0,6.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,0.8333333333333334,0.6,0.6384833333333334,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201202-202708-2544-2617-951,1610612748,"Joel Anthony, Norris Cole, LeBron James, Udonis Haslem, Ray Allen","Anthony, Cole, James, Haslem, Allen",201202-202708-2544-2617-951,MIA,2.0,1,,-2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1440.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201202-202708-2547-2548-951,1610612748,"Joel Anthony, Norris Cole, Chris Bosh, Dwyane Wade, Ray Allen","Anthony, Cole, Bosh, Wade, Allen",201202-202708-2547-2548-951,MIA,277.0,1,5.0,-9.0,8.0,9.0,,,17.0,1.0,1.0,,1.0,,1.0,5.0,,1.0,2.0,11.0,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,5.0,,,,2.0,,1.0,1.0,,,,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.2,,88.37545126353791,21.125,12.0,20.625,11.777777777777779,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,0.5,,0.517475,,8.26,27.2,,2.0,,,,,,,,,,0.3333333333333333,,,,,,,,2.0,,,,,1.0,,4.0,,,2.0,2.0,3.0,,,,1.0,1.0,1.0,,0.2,0.5,0.6666666666666666,,0.8,,,,0.3333333333333333,,,,,,,,,,4.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201596-202708-2547-2617-951,1610612748,"Mario Chalmers, Norris Cole, Chris Bosh, Udonis Haslem, Ray Allen","Chalmers, Cole, Bosh, Haslem, Allen",201596-202708-2547-2617-951,MIA,1.0,1,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201596-2034-2203-2547-2548,1610612748,"Mario Chalmers, Mike Miller, Shane Battier, Chris Bosh, Dwyane Wade","Chalmers, Miller, Battier, Bosh, Wade",201596-2034-2203-2547-2548,MIA,34.0,1,1.0,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,84.70588235294117,19.0,15.0,19.0,15.0,,,,,,,,,,1.0,,0.7235,,0.5,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201596-2034-2365-2544-2548,1610612748,"Mario Chalmers, Mike Miller, Chris Andersen, LeBron James, Dwyane Wade","Chalmers, Miller, Andersen, James, Wade",201596-2034-2365-2544-2548,MIA,131.0,3,2.0,6.0,4.0,3.0,3.0,1.0,7.0,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,1.0,2.0,,5.0,5.0,,,,,,,,,0.875,,,,,76.94656488549619,12.0,27.666666666666668,11.75,21.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,0.2857142857142857,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,0.25,,,,,,,,4.0,,,,,7.0,1.0,,,,,,,7.0,4.0,,,0.875,0.25,0.3333333333333333,,,,,1.0,1.0,,7.0,,7.0,,8.0,2.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201596-2034-2365-2544-951,1610612748,"Mario Chalmers, Mike Miller, Chris Andersen, LeBron James, Ray Allen","Chalmers, Miller, Andersen, James, Allen",201596-2034-2365-2544-951,MIA,974.0,5,16.0,-26.0,30.0,28.0,7.0,5.0,58.0,,1.0,1.0,7.0,2.0,4.0,15.0,1.0,8.0,21.0,47.0,2.0,2.0,,7.0,1.0,1.0,,1.0,,,2.0,3.0,6.0,13.0,6.0,,10.0,17.0,,0.25,0.25,,0.125,0.125,0.26666666666666666,0.2391304347826087,0.35,0.34782608695652173,0.2727272727272727,0.29411764705882354,,85.74948665297741,18.366666666666667,15.107142857142858,17.233333333333334,15.071428571428571,0.043478260869565216,,,,0.30434782608695654,0.14285714285714285,0.14285714285714285,,0.5,0.5217391304347826,0.14285714285714285,0.4855586956521739,0.51185,7.093333333333334,24.9875,,4.0,,1.0,1.0,2.0,4.0,,0.5,0.25,0.4,0.17391304347826086,,,,0.25,,,0.19047619047619047,10.0,1.0,,,6.0,3.0,2.0,7.0,1.0,1.0,4.0,2.0,7.0,3.0,,,,,,,0.2,0.25,0.5714285714285714,1.0,0.8571428571428571,0.25,1.0,,0.43478260869565216,0.043478260869565216,,,10.0,,3.0,1.0,6.0,10.0,4.0,1.0,3.0,2.0,,,,10.0,10.0,0.16666666666666666,0.3125,0.45454545454545453,0.8,0.5,,0.375,,0.48715625,0.47619047619047616,0.3333333333333333,2.0,10.0,2.0,5.0,,14.0,5.0,0.2,0.25,0.17857142857142858,0.25,1.0,1.0,,2.0,2.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.4,1.0,1.0,0.07142857142857142,4.0,,,1.0,0.4,0.5,0.25,,,,2.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201596-2034-2544-2547-2548,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Chris Bosh, Dwyane Wade","Chalmers, Miller, James, Bosh, Wade",201596-2034-2544-2547-2548,MIA,4218.0,10,70.0,3.0,131.0,134.0,9.0,14.0,265.0,4.0,14.0,10.0,24.0,3.0,44.0,88.0,13.0,30.0,138.0,135.0,6.0,36.0,33.0,24.0,10.0,18.0,11.0,29.0,9.0,1.0,69.0,14.0,19.0,72.0,29.0,1.0,21.0,119.0,1.0,0.4090909090909091,0.42857142857142855,0.8461538461538461,0.43333333333333335,0.43333333333333335,0.5,0.538135593220339,0.552,0.2542372881355932,0.3181818181818182,0.29508196721311475,0.3,90.46941678520626,16.450381679389313,15.395522388059701,15.557251908396946,14.873134328358208,0.11864406779661017,0.2857142857142857,0.2857142857142857,0.25,0.2033898305084746,0.4166666666666667,0.4166666666666667,0.9,0.2,0.5677966101694916,0.4166666666666667,0.5230474576271187,0.5355045454545455,6.9625,24.65,26.0,37.0,3.0,6.0,3.0,9.0,19.0,11.0,0.3333333333333333,0.6,0.59375,0.3135593220338983,0.7027027027027027,0.7428571428571429,0.4230769230769231,0.4,0.5,,0.13768115942028986,37.0,6.0,2.0,4.0,52.0,7.0,16.0,53.0,10.0,5.0,18.0,7.0,25.0,12.0,1.0,,6.0,6.0,7.0,0.6666666666666666,0.07954545454545454,0.05405405405405406,0.72,0.8421052631578947,0.7761194029850746,0.18181818181818182,0.9166666666666666,0.7142857142857143,0.3135593220338983,0.05084745762711865,0.6666666666666666,1.0,7.0,,,,5.0,1.0,36.0,,7.0,2.0,,4.0,,1.0,7.0,,,0.07142857142857142,0.75,0.6,0.5714285714285714,,,0.413025,0.007246376811594203,0.05343511450381679,1.0,11.0,1.0,1.0,4.0,17.0,9.0,0.13513513513513514,0.16666666666666666,0.07258064516129033,0.09574468085106383,,,5.0,1.0,1.0,,,4.0,1.0,,11.0,1.0,1.0,3.0,,1.0,0.23529411764705882,0.391304347826087,0.21428571428571427,0.5789473684210527,1.0,,14.0,3.0,2.0,6.0,0.3783783783783784,0.4375,0.42857142857142855,0.5,0.5,0.6666666666666666,1.0,4.0,2.0,6.0,1.0,3.0,,0.3333333333333333,2.0,3.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.2,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201596-2034-2544-2547-2617,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Chris Bosh, Udonis Haslem","Chalmers, Miller, James, Bosh, Haslem",201596-2034-2544-2547-2617,MIA,994.0,1,17.0,-5.0,29.0,29.0,,6.0,58.0,2.0,5.0,,5.0,1.0,7.0,21.0,1.0,7.0,22.0,27.0,1.0,8.0,3.0,5.0,,4.0,1.0,5.0,,1.0,11.0,5.0,6.0,17.0,4.0,,5.0,16.0,,0.5714285714285714,0.8,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.30357142857142855,0.36666666666666664,0.25,0.38461538461538464,0.3157894736842105,0.5,84.02414486921529,17.75862068965517,16.517241379310345,17.344827586206897,15.413793103448276,0.17857142857142858,0.4,0.5,0.5,0.17857142857142858,,,,0.2,0.7142857142857143,,0.5404767857142857,0.514375,6.019047619047619,25.642857142857142,5.0,13.0,2.0,2.0,2.0,4.0,6.0,3.0,0.5,0.4,0.5,0.4642857142857143,0.38461538461538464,0.5,0.6,0.4,1.0,,0.2727272727272727,3.0,2.0,,,6.0,4.0,5.0,11.0,3.0,1.0,2.0,,6.0,2.0,1.0,,4.0,4.0,4.0,,0.19047619047619047,0.23076923076923078,0.3333333333333333,0.8333333333333334,0.6470588235294118,0.5,1.0,,0.10714285714285714,0.07142857142857142,,,,,,,,,6.0,1.0,4.0,,,2.0,,,,,,,0.5454545454545454,1.0,0.5,,,,,,,5.0,,,,5.0,3.0,,,0.1,0.13043478260869565,,,2.0,,,,,1.0,,1.0,2.0,1.0,,1.0,,,0.16666666666666666,,0.2,0.3333333333333333,0.75,0.06666666666666667,,1.0,1.0,,,,,0.5,0.5,1.0,2.0,4.0,,,,,2.0,,,,,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201596-2034-2544-2547-951,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Chris Bosh, Ray Allen","Chalmers, Miller, James, Bosh, Allen",201596-2034-2544-2547-951,MIA,932.0,7,16.0,-12.0,27.0,27.0,4.0,5.0,54.0,,5.0,2.0,4.0,1.0,5.0,19.0,2.0,4.0,23.0,35.0,1.0,8.0,3.0,4.0,2.0,4.0,1.0,5.0,1.0,,11.0,4.0,4.0,11.0,5.0,,11.0,17.0,,0.8,0.8,0.5,0.5,0.5,0.2631578947368421,0.34782608695652173,0.4423076923076923,0.17391304347826086,0.2857142857142857,0.25,0.4,83.43347639484979,18.62962962962963,15.88888888888889,16.40740740740741,15.74074074074074,0.21739130434782608,,,,0.17391304347826086,0.5,0.5,0.5,0.25,0.5217391304347826,0.5,0.46344347826086957,0.4299375,8.078947368421053,24.5,3.0,8.0,,,1.0,3.0,6.0,3.0,0.3333333333333333,0.25,0.5,0.34782608695652173,0.375,0.6,1.0,,,,0.2608695652173913,6.0,,,,2.0,5.0,4.0,7.0,,,4.0,1.0,4.0,4.0,,1.0,,,,,0.2631578947368421,0.375,1.0,1.0,0.7,0.2,1.0,1.0,0.2608695652173913,,,,9.0,2.0,5.0,2.0,6.0,9.0,3.0,,,1.0,,,,9.0,9.0,0.3333333333333333,0.3333333333333333,0.5625,0.5,0.5,,0.8333333333333334,0.4,0.4532,0.391304347826087,0.3333333333333333,,7.0,,5.0,2.0,7.0,4.0,0.3333333333333333,,0.15384615384615385,0.18181818181818182,,,,,,,,,,,3.0,,1.0,,,,,0.25,,,1.0,,2.0,,,1.0,0.3333333333333333,0.5,0.5,,,,4.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201596-2034-2544-2548-951,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Dwyane Wade, Ray Allen","Chalmers, Miller, James, Wade, Allen",201596-2034-2544-2548-951,MIA,53.0,5,1.0,-9.0,1.0,4.0,3.0,,5.0,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,,,,,135.8490566037736,7.0,11.5,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,0.5,,,,,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
201596-2203-2365-2544-2548,1610612748,"Mario Chalmers, Shane Battier, Chris Andersen, LeBron James, Dwyane Wade","Chalmers, Battier, Andersen, James, Wade",201596-2203-2365-2544-2548,MIA,556.0,3,9.0,-4.0,16.0,17.0,6.0,5.0,33.0,,3.0,2.0,5.0,1.0,2.0,10.0,2.0,6.0,12.0,16.0,1.0,,3.0,4.0,2.0,,1.0,1.0,1.0,,3.0,2.0,5.0,13.0,4.0,,3.0,5.0,1.0,,,0.5,0.3333333333333333,0.4,0.2,0.3125,0.35294117647058826,0.375,0.2857142857142857,0.5,,85.46762589928056,16.0,17.647058823529413,15.125,16.88235294117647,0.1875,,,,0.3125,0.4,0.4,0.5,0.2,0.4375,0.5,0.43978666666666666,0.35323333333333334,9.98,30.933333333333334,1.0,1.0,1.0,1.0,2.0,4.0,7.0,,0.5,0.7,0.7,0.0625,1.0,1.0,,0.2,1.0,,0.5833333333333334,6.0,1.0,1.0,1.0,4.0,1.0,3.0,8.0,,,3.0,3.0,4.0,2.0,,,1.0,1.0,1.0,1.0,0.1,,0.75,0.75,0.5833333333333334,,0.6666666666666666,1.0,0.375,0.0625,1.0,1.0,5.0,,,,2.0,5.0,4.0,,1.0,,,,,5.0,5.0,,0.3,0.4166666666666667,0.5,1.0,,,,0.4830625,0.4166666666666667,0.3125,3.0,2.0,3.0,2.0,,2.0,,0.16666666666666666,0.6,,,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,3.0,1.0,,,,,1.0,,1.0,1.0,0.4,1.0,,0.5,,1.0,,,,0.16666666666666666,0.2,,,,,,4.0,,3.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
