EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,Minutes,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,LongMidRangeAssists,DeadBallTurnovers,Offensive Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,BadPassSteals,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,Travels,BlockedShortMidRange,AtRimPctBlocked,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,PtsUnassisted3s,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,Blocked3s,BlockedCorner3,SecondChanceArc3FGA,NonShootingPenaltyNonTakeFouls,SecondChanceArc3Frequency,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,StepOutOfBoundsTurnovers,Clear Path Fouls,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
101107-200751-200794-201960-202692,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, DeMarre Carroll, Alec Burks","Williams, Foye, Millsap, Carroll, Burks",101107-200751-200794-201960-202692,UTA,21.0,2,4.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,205.71428571428572,3.0,15.0,3.0,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
101107-200751-200794-201960-2590,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, DeMarre Carroll, Mo Williams","Williams, Foye, Millsap, Carroll, Williams",101107-200751-200794-201960-2590,UTA,246.0,2,-1.0,9.0,8.0,5.0,5.0,17.0,1.0,7.0,1.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,7.0,5.0,5.0,1.0,0.3888888888888889,0.4166666666666667,0.3333333333333333,0.6,1.0,99.51219512195122,13.444444444444445,15.625,13.444444444444445,15.375,0.7142857142857143,0.5555555555555556,4.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0,2.0,8.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.375,0.4,0.25,1.0,1.0,1.0,0.375,0.6666666666666666,0.6666666666666666,1.0,0.375,0.3333333333333333,0.3333333333333333,0.25,0.6,0.6666666666666666,0.4,0.625,0.5593625,0.64638,10.733333333333334,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
101107-200751-200794-202324-202330,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, Derrick Favors, Gordon Hayward","Williams, Foye, Millsap, Favors, Hayward",101107-200751-200794-202324-202330,UTA,232.0,2,-4.0,5.0,6.0,,3.0,11.0,,4.0,,,1.0,2.0,4.0,1.0,,,2.0,,,,0.3333333333333333,,0.3333333333333333,0.5,,68.27586206896552,21.4,20.833333333333332,20.6,16.333333333333332,,,4.0,2.0,2.0,,,,2.0,2.0,,2.0,4.0,2.0,8.0,,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,2.0,0.5,1.0,0.5,,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,,,0.3333333333333333,,,,0.6666666666666666,0.54265,,9.125,25.15,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
101107-200751-200794-202324-202692,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, Derrick Favors, Alec Burks","Williams, Foye, Millsap, Favors, Burks",101107-200751-200794-202324-202692,UTA,193.0,1,2.0,6.0,7.0,,,13.0,1.0,8.0,,,,3.0,3.0,,1.0,,8.0,,,,0.875,,,1.0,,96.99481865284974,17.5,12.571428571428571,17.5,12.571428571428571,,,3.0,1.0,1.0,,,1.0,2.0,,,2.0,3.0,1.0,6.0,,,,2.0,2.0,,1.0,2.0,,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.6666666666666666,,0.875,,0.25,0.5,1.0,1.0,0.25,1.0,1.0,,0.5,0.5,0.5,,,,,0.5,0.5179875,,12.1,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
101107-200751-200794-202324-2224,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, Derrick Favors, Jamaal Tinsley","Williams, Foye, Millsap, Favors, Tinsley",101107-200751-200794-202324-2224,UTA,830.0,7,5.0,22.0,25.0,5.0,7.0,47.0,6.0,33.0,5.0,8.0,5.0,8.0,13.0,4.0,7.0,2.0,29.0,8.0,5.0,2.0,0.64,1.1666666666666667,0.8333333333333334,0.7,0.5,81.54216867469879,18.136363636363637,17.24,17.545454545454547,15.92,0.24242424242424243,0.22727272727272727,14.0,7.0,11.0,,,1.0,3.0,2.0,,9.0,17.0,5.0,28.0,,,1.0,12.0,6.0,2.0,6.0,9.0,5.0,21.0,2.0,4.0,3.0,2.0,1.0,3.0,6.0,0.6666666666666666,0.8571428571428571,0.5294117647058824,,0.6136363636363636,1.5,0.22727272727272727,0.6666666666666666,0.5,0.5,0.5,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,0.7272727272727273,0.5496522727272727,0.6477,6.105882352941176,24.46,3.0,2.0,4.0,2.0,4.0,4.0,4.0,,,5.0,5.0,1.0,,,0.5,0.5,0.5,,,0.625,,0.5,0.5,,1.0,1.0,0.5,0.12121212121212122,2.0,3.0,3.0,9.0,3.0,2.0,,1.0,1.0,1.0,1.0,0.6,0.6,,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.562375,0.043478260869565216,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
101107-200751-200794-202324-2248,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, Derrick Favors, Earl Watson","Williams, Foye, Millsap, Favors, Watson",101107-200751-200794-202324-2248,UTA,1055.0,3,-5.0,32.0,30.0,,,62.0,2.0,23.0,,,10.0,12.0,23.0,3.0,2.0,,15.0,,,,0.3194444444444444,,0.6666666666666666,0.7058823529411765,0.5714285714285714,84.62559241706161,18.65625,15.266666666666667,16.96875,14.833333333333334,,,18.0,6.0,15.0,,,,6.0,3.0,,9.0,31.0,4.0,28.0,,,,8.0,10.0,3.0,4.0,5.0,3.0,11.0,2.0,6.0,2.0,4.0,4.0,8.0,1.0,0.4444444444444444,0.5714285714285714,0.2903225806451613,,0.3,,0.11428571428571428,0.5,1.0,1.0,0.42857142857142855,0.4,0.5,0.5,0.17142857142857143,,,0.08571428571428572,,,,0.5428571428571428,0.5233371428571428,,6.938709677419355,24.875,6.0,3.0,7.0,4.0,10.0,8.0,4.0,5.0,,11.0,11.0,,1.0,,0.4,0.4,0.4,0.16129032258064516,,0.5238095238095238,,0.4583333333333333,0.5,,0.6666666666666666,0.7,0.42857142857142855,0.34782608695652173,,1.0,1.0,3.0,1.0,,,4.0,,,1.0,0.25,0.25,,0.02857142857142857,,,,3.0,10.0,,,1.0,,1.0,1.0,1.0,,3.0,4.0,,1.0,,,1.0,3.0,2.0,3.0,2.0,,,0.625,0.42857142857142855,0.8,0.15789473684210525,0.6666666666666666,0.2857142857142857,0.3,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.53498,0.027777777777777776,0.03125,1.0,2.0,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
101107-200751-200794-202324-2590,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, Derrick Favors, Mo Williams","Williams, Foye, Millsap, Favors, Williams",101107-200751-200794-202324-2590,UTA,384.0,5,9.0,13.0,11.0,1.0,3.0,24.0,3.0,17.0,,,2.0,3.0,4.0,4.0,4.0,,14.0,,1.0,,0.7083333333333334,,0.4,0.3333333333333333,,90.0,13.307692307692308,19.181818181818183,11.923076923076923,18.636363636363637,,0.07692307692307693,6.0,2.0,2.0,,,2.0,4.0,2.0,,4.0,7.0,3.0,8.0,,1.0,,4.0,4.0,2.0,2.0,4.0,2.0,10.0,,2.0,,1.0,,2.0,4.0,0.5,0.5,0.5714285714285714,,0.7,,0.3,0.5,,,0.2,1.0,1.0,1.0,0.4,0.5,0.5,0.2,,,,0.5,0.52688,0.4322,11.714285714285714,24.833333333333332,2.0,,,,1.0,3.0,,,,1.0,1.0,1.0,,,,0.75,0.75,,,0.3333333333333333,,0.25,0.5,,1.0,,,0.17647058823529413,1.0,1.0,2.0,6.0,2.0,1.0,,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,,0.1,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,2.0,,1.0,,,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,,0.1,,,,0.5,0.5,1.0,,,0.5,0.529075,0.16666666666666666,0.2222222222222222,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
101107-200751-200794-202330-2590,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, Gordon Hayward, Mo Williams","Williams, Foye, Millsap, Hayward, Williams",101107-200751-200794-202330-2590,UTA,10.0,1,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,144.0,10.0,,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
101107-200751-200794-202330-2744,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, Gordon Hayward, Al Jefferson","Williams, Foye, Millsap, Hayward, Jefferson",101107-200751-200794-202330-2744,UTA,291.0,6,,10.0,9.0,8.0,8.0,19.0,2.0,15.0,2.0,13.0,2.0,2.0,3.0,1.0,2.0,1.0,11.0,13.0,8.0,1.0,0.8333333333333334,0.8125,1.0,1.0,1.0,94.02061855670104,15.1,15.555555555555555,13.3,15.555555555555555,0.8666666666666667,0.8,5.0,1.0,2.0,,1.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,15.0,1.0,4.0,3.0,4.0,,3.0,2.0,4.0,1.0,10.0,,,,1.0,,2.0,1.0,1.0,1.0,0.4,0.25,0.8125,0.7857142857142857,0.375,0.5,,,0.25,0.5,1.0,1.0,0.25,0.5,1.0,0.375,0.14285714285714285,,0.42857142857142855,0.625,0.438,0.43952857142857144,9.58,24.733333333333334,2.0,1.0,1.0,2.0,2.0,4.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.4,0.5,0.5,,0.5,,,,0.5,1.0,0.26666666666666666,,,3.0,6.0,2.0,,1.0,1.0,,,0.6666666666666666,1.0,1.0,1.0,,,,,,1.0,,,3.0,3.0,3.0,2.0,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,0.125,,,,1.0,1.0,0.6666666666666666,,,1.0,0.42625,,,1.0,,,0.5,,,,,,,,,,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
101107-200751-200794-202683-2224,1610612762,"Marvin Williams, Randy Foye, Paul Millsap, Enes Kanter, Jamaal Tinsley","Williams, Foye, Millsap, Kanter, Tinsley",101107-200751-200794-202683-2224,UTA,80.0,2,,2.0,2.0,,,4.0,,2.0,,,1.0,1.0,2.0,,,,,,,,0.3333333333333333,,1.0,1.0,,72.0,9.5,30.5,3.5,30.5,,,1.0,,1.0,,,,1.0,,,1.0,3.0,,2.0,,,,,2.0,,,,,,,,,,,,3.0,,,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.494,,6.733333333333333,,1.0,,,1.0,2.0,2.0,,,,1.0,1.0,,,,0.5,0.5,0.5,,,0.5,,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,,0.38325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,False
