EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,ShortMidRangeFGA,FG2A,OpponentPoints,Fg2aBlocked,OffTwoPtRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,Charge Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Avg2ptShotDistance,AtRimFGM,AtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,FG2M,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,DefTwoPtRebounds,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,LiveBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,LongMidRangePctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceFG2M,LongMidRangeAssists,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,OffAtRimReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFGM,PtsPutbacks,BadPassTurnovers,BlockedShortMidRange,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,SelfORebPct,HeaveAttempts,Charge Fouls,FTOffRebounds,Offensive Fouls Drawn,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Arc3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
200755-201167-201177-202696-202734,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, Nikola Vucevic, E'Twaun Moore","Redick, Afflalo, McRoberts, Vucevic, Moore",200755-201167-201177-202696-202734,ORL,1301.0,10,16.0,47.0,30.0,6.0,92.0,1.0,,,8.0,4.0,9.0,15.0,60.0,1.0,,8.0,4.0,12.0,43.0,8.0,,7.0,24.0,12.0,,21.0,6.0,43.0,30.0,5.0,0.6020408163265306,0.5714285714285714,0.65625,0.23076923076923078,,0.4117647058823529,,,101.8293620292083,13.382978723404255,12.914893617021276,0.02564102564102564,0.20512820512820512,,,0.16666666666666666,0.5384615384615384,0.5067628205128205,0.4877708333333333,0.13333333333333333,0.7166666666666667,26.055555555555557,0.6382978723404256,22.0,45.0,16.0,8.0,30.0,44.0,1.0,7.0,2.0,5.0,,2.0,7.0,,,0.03333333333333333,0.125,0.5833333333333334,0.75,14.933333333333334,14.466666666666667,0.20512820512820512,8.736666666666668,9.0,12.0,4.0,10.0,18.0,20.0,16.0,10.0,12.0,1.0,26.0,4.0,17.0,4.0,4.0,,,,52.0,0.5555555555555556,0.5882352941176471,0.6,0.5769230769230769,0.8,0.6956521739130435,0.8,0.3076923076923077,0.75,0.75,0.5,0.5714285714285714,0.25,0.2564102564102564,3.0,5.0,7.0,5.0,3.0,1.0,3.0,6.0,14.0,20.0,1.0,3.0,3.0,7.0,12.0,1.0,4.0,0.3333333333333333,0.25,0.3333333333333333,0.7,0.6458333333333334,0.6666666666666666,0.4,0.6,0.7777777777777778,0.5,0.5,0.375,0.375,0.42857142857142855,0.2916666666666667,0.7142857142857143,0.25,0.375,0.5199428571428572,0.09302325581395349,0.11764705882352941,,6.0,2.0,2.0,,3.0,1.0,2.0,4.0,,,5.0,,,4.0,5.0,2.0,2.0,0.6666666666666666,,0.6,0.4,0.875,,0.4,,,,0.6666666666666666,4.0,2.0,0.6666666666666666,0.5714285714285714,,0.6666666666666666,0.4,1.0,2.0,2.0,,0.3333333333333333,,1.0,,,,,,,,,1.0,,,0.14285714285714285,,,1.0,1.0,,,,2.0,0.125,,,,,1.0,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-202696-2045,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, Nikola Vucevic, Hedo Turkoglu","Redick, Afflalo, McRoberts, Vucevic, Turkoglu",200755-201167-201177-202696-2045,ORL,1579.0,6,-11.0,45.0,6.0,7.0,90.0,3.0,2.0,,10.0,1.0,13.0,13.0,53.0,3.0,1.0,11.0,1.0,2.0,6.0,9.0,1.0,8.0,21.0,11.0,,16.0,2.0,6.0,6.0,1.0,0.5,0.6875,0.42857142857142855,0.28888888888888886,0.125,0.32,,1.0,82.07726409119697,18.2,17.333333333333332,0.06666666666666667,0.2222222222222222,0.2857142857142857,,0.16666666666666666,0.6222222222222222,0.49035454545454543,0.47074,0.20754716981132076,0.11320754716981132,27.592307692307692,0.13333333333333333,26.0,45.0,2.0,9.0,32.0,64.0,4.0,7.0,,2.0,,8.0,12.0,,,0.125,0.1111111111111111,0.4117647058823529,0.3333333333333333,16.88888888888889,16.355555555555554,0.2,7.968749999999999,8.0,15.0,3.0,8.0,14.0,14.0,14.0,7.0,8.0,1.0,17.0,5.0,13.0,4.0,3.0,1.0,,,42.0,0.5,0.5,0.4375,0.4444444444444444,0.5,0.4782608695652174,0.5714285714285714,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.17777777777777778,2.0,2.0,3.0,3.0,2.0,,4.0,4.0,2.0,5.0,,9.0,2.0,5.0,6.0,,6.0,0.3076923076923077,,0.3333333333333333,0.4,0.3333333333333333,0.46153846153846156,0.5,0.25,0.625,0.375,0.375,0.2,0.2,0.2857142857142857,0.5,0.6666666666666666,,0.2222222222222222,0.5201428571428571,0.11764705882352941,0.15789473684210525,2.0,3.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,0.25,,1.0,0.5,1.0,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.5,,2.0,1.0,0.5,0.7142857142857143,0.2,0.42857142857142855,0.3333333333333333,1.0,,1.0,,0.5,,,,,,,,,,1.0,1.0,2.0,0.6666666666666666,0.14285714285714285,1.0,,2.0,0.6666666666666666,1.0,0.5,,2.0,0.09523809523809523,1.0,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-202696-2749,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, Nikola Vucevic, Jameer Nelson","Redick, Afflalo, McRoberts, Vucevic, Nelson",200755-201167-201177-202696-2749,ORL,5374.0,23,-31.0,167.0,58.0,18.0,336.0,14.0,2.0,5.0,20.0,10.0,34.0,24.0,179.0,3.0,7.0,27.0,15.0,16.0,53.0,20.0,3.0,21.0,75.0,34.0,3.0,33.0,6.0,53.0,58.0,5.0,0.5144508670520231,0.675,0.4344262295081967,0.21518987341772153,0.15789473684210525,0.24705882352941178,0.07692307692307693,0.3333333333333333,90.0334946036472,16.35928143712575,15.664670658682635,0.08860759493670886,0.12658227848101267,0.13333333333333333,0.1,0.2,0.5316455696202531,0.5057848101265823,0.502576,0.15083798882681565,0.29608938547486036,24.594117647058823,0.3473053892215569,90.0,169.0,52.0,34.0,124.0,210.0,6.0,18.0,8.0,16.0,1.0,17.0,37.0,5.0,,0.04838709677419355,0.029411764705882353,0.2727272727272727,0.3,15.633136094674557,15.218934911242604,0.21518987341772153,8.904032258064515,27.0,50.0,14.0,40.0,58.0,62.0,54.0,31.0,42.0,3.0,95.0,26.0,54.0,9.0,7.0,2.0,1.0,1.0,152.0,0.5344827586206896,0.5740740740740741,0.46774193548387094,0.49050632911392406,0.7647058823529411,0.75,0.7692307692307693,0.31645569620253167,0.54,0.6,0.4117647058823529,0.42424242424242425,0.21428571428571427,0.25316455696202533,10.0,5.0,14.0,17.0,5.0,3.0,13.0,12.0,11.0,35.0,5.0,6.0,5.0,19.0,25.0,3.0,11.0,0.38235294117647056,0.3333333333333333,0.38235294117647056,0.3142857142857143,0.37,0.7352941176470589,0.21739130434782608,0.6,0.7037037037037037,0.425,0.425,0.25,0.25,0.6666666666666666,0.28,0.35714285714285715,0.3,0.25,0.5587142857142857,0.0658682634730539,0.08270676691729323,8.0,33.0,11.0,3.0,8.0,8.0,6.0,1.0,6.0,2.0,2.0,9.0,,,5.0,9.0,5.0,5.0,0.8461538461538461,,0.5,0.6666666666666666,1.0,0.75,0.5555555555555556,0.5714285714285714,0.5714285714285714,1.0,0.6,7.0,9.0,0.5833333333333334,0.6666666666666666,0.1,0.30434782608695654,0.5294117647058824,7.0,8.0,2.0,4.0,0.7,,,,0.14285714285714285,,,,,,,1.0,2.0,0.6666666666666666,0.06666666666666667,,,3.0,1.0,2.0,1.0,1.0,5.0,0.06329113924050633,,,,2.0,1.0,1.0,,,1.0,2.0,0.4,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-202734-202970,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, E'Twaun Moore, Gustavo Ayon","Redick, Afflalo, McRoberts, Moore, Ayon",200755-201167-201177-202734-202970,ORL,39.0,1,2.0,3.0,3.0,,6.0,,,,1.0,1.0,1.0,,4.0,,,,1.0,,4.0,1.0,,,1.0,,,,,4.0,3.0,,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,,,221.53846153846152,6.666666666666667,6.666666666666667,,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.4249833333333333,0.4249833333333333,,1.0,25.5,1.0,1.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,6.333333333333333,6.333333333333333,0.3333333333333333,3.45,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,4.0,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-202734-203094,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, E'Twaun Moore, Andrew Nicholson","Redick, Afflalo, McRoberts, Moore, Nicholson",200755-201167-201177-202734-203094,ORL,323.0,5,1.0,11.0,5.0,1.0,23.0,1.0,,,,,1.0,2.0,13.0,,,,,1.0,5.0,,,1.0,6.0,2.0,,4.0,1.0,5.0,5.0,1.0,0.5909090909090909,,0.5,0.1111111111111111,,0.25,,,102.53869969040247,12.727272727272727,11.636363636363637,0.1111111111111111,,,,,0.5555555555555556,0.5131166666666667,0.529175,,0.38461538461538464,22.5,0.45454545454545453,5.0,12.0,2.0,3.0,8.0,12.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,0.25,0.3333333333333333,0.25,0.5,15.25,14.166666666666666,0.3333333333333333,6.075,2.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,,7.0,4.0,5.0,1.0,,1.0,,,13.0,0.5,0.5,0.5,0.6111111111111112,1.0,1.0,1.0,0.4444444444444444,0.5,0.6666666666666666,0.3333333333333333,0.5,,0.1111111111111111,,1.0,3.0,1.0,,,1.0,,2.0,4.0,,,,2.0,1.0,,1.0,1.0,,1.0,0.5,0.5,1.0,,,1.0,1.0,1.0,,,,0.75,0.3333333333333333,,,,0.1,0.1111111111111111,1.0,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-202734-203199,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, E'Twaun Moore, DeQuan Jones","Redick, Afflalo, McRoberts, Moore, Jones",200755-201167-201177-202734-203199,ORL,8.0,1,2.0,2.0,2.0,,3.0,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,540.0,3.5,3.5,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-202734-2749,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, E'Twaun Moore, Jameer Nelson","Redick, Afflalo, McRoberts, Moore, Nelson",200755-201167-201177-202734-2749,ORL,23.0,3,4.0,3.0,3.0,1.0,4.0,,,,,,,6.0,6.0,,2.0,2.0,,6.0,6.0,,,1.0,1.0,3.0,,6.0,1.0,6.0,3.0,1.0,0.75,1.0,0.75,,,1.0,,,250.43478260869563,7.333333333333333,7.333333333333333,,,,,,1.0,0.6363,0.6363,0.3333333333333333,1.0,,1.0,,1.0,1.0,,1.0,2.0,,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,,1.9,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-202970-2045,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, Gustavo Ayon, Hedo Turkoglu","Redick, Afflalo, McRoberts, Ayon, Turkoglu",200755-201167-201177-202970-2045,ORL,52.0,1,3.0,1.0,,,3.0,,,,1.0,,1.0,,3.0,,,,,,,1.0,,,1.0,,,,,,,,1.5,,,1.0,,,,,83.07692307692308,18.0,18.0,,1.0,,,,1.0,0.57285,,,,25.0,,1.0,2.0,,,,,,,,,,,,,,,,,,17.0,17.0,,,,,,,,,,,1.0,,3.0,,1.0,,,,,,3.0,,,,1.5,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-202970-2749,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, Gustavo Ayon, Jameer Nelson","Redick, Afflalo, McRoberts, Ayon, Nelson",200755-201167-201177-202970-2749,ORL,182.0,3,5.0,5.0,3.0,,9.0,1.0,,,,,1.0,,7.0,,,,,,2.0,,,,1.0,,,,,2.0,3.0,,0.7,,0.3333333333333333,0.2,,,,,71.20879120879121,18.0,18.0,0.2,,,,,0.4,0.42759,0.4035666666666667,,0.2857142857142857,23.4,0.6,3.0,4.0,2.0,,4.0,2.0,,,,,,,1.0,,,,,,,23.0,22.25,,15.4,,1.0,,3.0,2.0,2.0,2.0,1.0,2.0,,5.0,1.0,1.0,,,,,,7.0,0.5,0.5,0.5,0.7,1.0,0.5,1.0,0.2,,,,,,0.6,,,1.0,2.0,,,1.0,,1.0,3.0,,,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0.6666666666666666,,,,0.3333333333333333,,,,,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-203094-2045,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, Andrew Nicholson, Hedo Turkoglu","Redick, Afflalo, McRoberts, Nicholson, Turkoglu",200755-201167-201177-203094-2045,ORL,117.0,1,1.0,3.0,3.0,,7.0,,,,,,,1.0,5.0,,,,,1.0,5.0,,,,,1.0,,1.0,,5.0,3.0,,0.8333333333333334,,0.8333333333333334,,,,,,86.15384615384616,19.666666666666668,19.666666666666668,,,,,,0.3333333333333333,0.47103333333333336,0.47103333333333336,,1.0,,1.0,2.0,4.0,,,3.0,4.0,,,,,,,,,,,,,,14.5,14.25,,13.033333333333333,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,,,,5.0,0.5,0.5,0.6666666666666666,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,,1.0,1.0,1.0,,,,,2.0,3.0,,,,1.0,,,1.0,,,,0.6666666666666666,0.6666666666666666,,,,1.0,0.5,0.5,,,,0.3333333333333333,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-203094-2749,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, Andrew Nicholson, Jameer Nelson","Redick, Afflalo, McRoberts, Nicholson, Nelson",200755-201167-201177-203094-2749,ORL,338.0,2,7.0,10.0,1.0,2.0,20.0,,,,,,,2.0,16.0,,1.0,5.0,,1.0,3.0,,,5.0,9.0,2.0,,2.0,,3.0,1.0,,0.5769230769230769,0.625,0.375,,,0.6666666666666666,,,85.20710059171597,16.5,15.0,,,,,,0.6153846153846154,0.5352307692307693,0.5936,0.3125,0.1875,,0.1,6.0,10.0,,1.0,13.0,9.0,1.0,4.0,,1.0,,1.0,2.0,,,0.07692307692307693,,0.6666666666666666,,17.3,17.0,0.07692307692307693,7.084615384615384,5.0,8.0,1.0,4.0,7.0,10.0,4.0,5.0,5.0,1.0,10.0,1.0,4.0,,,,,,11.0,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.5384615384615384,1.0,0.8,1.0,0.6153846153846154,0.625,0.7142857142857143,1.0,1.0,1.0,0.3076923076923077,4.0,1.0,4.0,1.0,,,,4.0,1.0,4.0,,,,3.0,3.0,,1.0,,,,0.25,0.25,0.75,0.3333333333333333,0.75,0.6,0.25,0.25,,,1.0,1.0,0.25,,,0.6029,0.07692307692307693,0.07692307692307693,,,,,,1.0,,,,,1.0,2.0,,,2.0,2.0,2.0,,,,1.0,,,,1.0,,,,,2.0,1.0,0.5,0.5,0.125,1.0,1.0,2.0,2.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,2.0,0.4,,,1.0,,1.0,,,1.0,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-203124-2749,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, Kyle O'Quinn, Jameer Nelson","Redick, Afflalo, McRoberts, O'Quinn, Nelson",200755-201167-201177-203124-2749,ORL,173.0,2,,5.0,,,11.0,,,,,,,,6.0,,,,,,,,,,2.0,3.0,1.0,1.0,,,,,0.75,,,,,,,,91.5606936416185,16.8,16.8,,,,,,0.25,0.503175,,,,,,3.0,6.0,4.0,1.0,4.0,6.0,,,,1.0,,,,,,,,,,14.833333333333334,12.333333333333334,0.25,12.1,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,,,6.0,0.3333333333333333,0.3333333333333333,0.75,0.75,1.0,1.0,,0.25,1.0,1.0,1.0,1.0,,0.5,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,0.5,0.5,,,,,,,,,0.25,0.25,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-203199-2045,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, DeQuan Jones, Hedo Turkoglu","Redick, Afflalo, McRoberts, Jones, Turkoglu",200755-201167-201177-203199-2045,ORL,150.0,1,10.0,6.0,,2.0,10.0,,,,1.0,,1.0,1.0,12.0,,,2.0,,,,1.0,,2.0,3.0,1.0,,2.0,,,,,0.75,0.5,,0.14285714285714285,,0.5,,,96.0,15.666666666666666,14.166666666666666,,0.14285714285714285,,,,0.42857142857142855,0.50895,,0.16666666666666666,,25.1,,2.0,4.0,,1.0,6.0,2.0,1.0,1.0,,,,2.0,2.0,,,0.16666666666666666,1.0,0.5,,14.0,14.0,0.14285714285714285,12.15,2.0,2.0,,3.0,4.0,2.0,6.0,1.0,2.0,,5.0,1.0,1.0,1.0,,1.0,,,10.0,0.25,0.3333333333333333,0.6666666666666666,0.7857142857142857,1.0,1.0,,0.2857142857142857,1.0,1.0,,,,0.42857142857142855,1.0,,,2.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,,,,1.0,0.52695,0.125,0.14285714285714285,,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,0.5,0.5,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-203199-2749,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, DeQuan Jones, Jameer Nelson","Redick, Afflalo, McRoberts, Jones, Nelson",200755-201167-201177-203199-2749,ORL,46.0,2,,4.0,4.0,1.0,7.0,,,,,,,,4.0,,,2.0,,,4.0,,,,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.6666666666666666,1.0,0.6666666666666666,,,,,,219.1304347826087,6.5,6.0,,,,,,1.0,0.7509,0.7509,0.5,1.0,,1.0,1.0,3.0,,,2.0,4.0,,,1.0,1.0,,1.0,1.0,,,,,,,6.666666666666667,6.666666666666667,,0.65,2.0,2.0,,,2.0,2.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,2.0,0.5,0.5,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,2.0,2.0,,,,,1.0,2.0,2.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,0.5,,,,,1.0,1.0,1.0,,,0.7877,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2013,2012-13,True
200755-201167-201177-2045-2749,1610612753,"JJ Redick, Arron Afflalo, Josh McRoberts, Hedo Turkoglu, Jameer Nelson","Redick, Afflalo, McRoberts, Turkoglu, Nelson",200755-201167-201177-2045-2749,ORL,312.0,2,4.0,9.0,1.0,,19.0,1.0,,,3.0,,4.0,2.0,13.0,,,,,,,3.0,,,5.0,3.0,,2.0,,,1.0,,0.7222222222222222,,,0.5,,,,,87.6923076923077,16.22222222222222,16.22222222222222,0.125,0.375,,,,0.625,0.50315,0.4228,,,25.425,0.1111111111111111,5.0,10.0,,,4.0,9.0,,,,,,,1.0,,,,,,,16.6,15.4,,13.95,1.0,1.0,,3.0,1.0,2.0,,1.0,3.0,,8.0,2.0,5.0,,,,,,13.0,1.0,1.0,0.25,0.6875,0.5,0.7142857142857143,0.3333333333333333,0.125,1.0,1.0,,,,0.375,,,,,2.0,,3.0,,,1.0,,3.0,2.0,1.0,3.0,,1.0,0.75,,0.75,,,1.0,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,,0.6666666666666666,,0.1111111111111111,0.2,1.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,0.6666666666666666,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612753,2013,2012-13,True
