EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,Fg2aBlocked,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefShortMidRangeReboundPct,LostBallTurnovers,Offensive Fouls,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,OffTwoPtRebounds,SelfOReb,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,PtsUnassisted3s,SecondChanceTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,OffCorner3ReboundPct,Charge Fouls,RecoveredBlocks,BlocksRecoveredPct,SecondChanceFtPoints,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,Travels,NonShootingPenaltyNonTakeFouls,Technical Free Throw Trips,BlockedArc3,Defensive 3 Seconds Violations,HeaveAttempts,Loose Ball Fouls,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1628365-1629021-1629643-1630181-1630532,1610612753,"Markelle Fultz, Moritz Wagner, Chuma Okeke, R.J. Hampton, Franz Wagner","Fultz, Wagner, Okeke, Hampton, Wagner",1628365-1629021-1629643-1630181-1630532,ORL,84.0,1,1.0,1.0,3.0,3.0,,,6.0,2.0,2.0,,,,1.0,,,,,,,2.0,3.0,,,,4.0,3.0,,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,1.0,,1.0,2.0,2.0,,,,2.0,3.0,,,,,,,,4.0,,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,,1.0,1.0,,,1.0,,102.85714285714286,11.666666666666666,16.333333333333332,11.666666666666666,16.333333333333332,0.6666666666666666,1.0,1.0,0.5,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,,0.5758666666666666,,,,,7.5,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629643-1630181-1630591,1610612753,"Markelle Fultz, Moritz Wagner, Chuma Okeke, R.J. Hampton, Jalen Suggs","Fultz, Wagner, Okeke, Hampton, Suggs",1628365-1629021-1629643-1630181-1630591,ORL,136.0,1,2.0,2.0,5.0,5.0,5.0,2.0,10.0,,,,,1.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,8.0,6.0,1.0,1.0,2.0,2.0,,8.0,,3.0,2.0,2.0,,1.0,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,1.0,2.0,,1.0,,,,8.0,8.0,5.0,,,0.5,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,,1.0,1.0,,,,1.0,105.88235294117648,10.6,16.6,10.6,16.2,,,,,0.3333333333333333,,,,,,0.6666666666666666,1.0,1.0,0.5,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5151,0.5151,0.25,0.5,1.0,11.2,25.25,1.0,,1.0,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629643-1630181-203082,1610612753,"Markelle Fultz, Moritz Wagner, Chuma Okeke, R.J. Hampton, Terrence Ross","Fultz, Wagner, Okeke, Hampton, Ross",1628365-1629021-1629643-1630181-203082,ORL,551.0,4,9.0,-11.0,19.0,20.0,5.0,6.0,39.0,4.0,5.0,,,4.0,2.0,,1.0,1.0,5.0,,2.0,7.0,11.0,1.0,6.0,,17.0,28.0,1.0,2.0,,2.0,,2.0,6.0,3.0,5.0,1.0,3.0,1.0,4.0,1.0,,2.0,9.0,5.0,3.0,,8.0,9.0,,,,4.0,5.0,1.0,,,,,,,17.0,2.0,5.0,0.42857142857142855,0.42857142857142855,1.0,0.16666666666666666,,0.16666666666666666,0.6363636363636364,0.5,0.5,0.25,0.5,0.25,0.35294117647058826,,1.0,0.7142857142857143,0.8,1.0,1.0,0.6,1.0,101.92377495462794,14.157894736842104,14.1,13.263157894736842,13.85,0.29411764705882354,0.8,0.8,0.5,0.23529411764705882,0.11764705882352941,0.058823529411764705,,,,0.29411764705882354,0.2,0.2,1.0,,,0.5,,0.6470588235294118,0.2,0.4971441176470588,0.4680625,,,0.11764705882352941,6.845454545454545,25.25,0.2631578947368421,1.0,2.0,1.0,,,,8.0,1.0,,,1.0,,,,,,0.1111111111111111,,0.5,0.6666666666666666,0.5,0.5,0.5,,,1.0,1.0,,2.0,0.09090909090909091,,1.0,,0.5,,1.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,0.25,1.0,,,,,,,,,0.5571,,,,,,0.25,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629643-1630181-203914,1610612753,"Markelle Fultz, Moritz Wagner, Chuma Okeke, R.J. Hampton, Gary Harris","Fultz, Wagner, Okeke, Hampton, Harris",1628365-1629021-1629643-1630181-203914,ORL,569.0,1,9.0,-6.0,19.0,19.0,3.0,5.0,38.0,2.0,3.0,,,4.0,1.0,,1.0,2.0,7.0,,1.0,5.0,8.0,2.0,8.0,6.0,22.0,28.0,,1.0,,1.0,2.0,2.0,4.0,6.0,7.0,2.0,2.0,2.0,4.0,2.0,,1.0,10.0,4.0,1.0,2.0,7.0,9.0,1.0,1.0,,1.0,2.0,5.0,6.0,,2.0,,,,22.0,2.0,3.0,0.4,0.4,1.0,0.25,,0.25,0.625,,0.5,,0.5789473684210527,0.3333333333333333,0.5,1.0,0.5,1.0,0.8333333333333334,,,1.0,,96.16871704745168,18.0,11.947368421052632,17.842105263157894,11.894736842105264,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.25,0.0625,0.0625,,,,0.4375,0.2857142857142857,0.2857142857142857,1.0,,,0.5,,0.6875,0.2857142857142857,0.525959375,0.437625,0.1111111111111111,0.2,0.09090909090909091,6.975,25.75,0.15789473684210525,2.0,2.0,1.0,,1.0,,6.0,1.0,,1.0,2.0,,,,,0.16666666666666666,0.2222222222222222,0.2,0.5,0.5,0.5,1.0,1.0,,,,,,2.0,,,2.0,2.0,1.0,0.5,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,0.3333333333333333,,0.5,0.1111111111111111,1.0,,,,,,0.6463,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629643-1630532-203914,1610612753,"Markelle Fultz, Moritz Wagner, Chuma Okeke, Franz Wagner, Gary Harris","Fultz, Wagner, Okeke, Wagner, Harris",1628365-1629021-1629643-1630532-203914,ORL,148.0,1,2.0,4.0,5.0,4.0,,4.0,9.0,1.0,1.0,,,2.0,,,,1.0,3.0,,,1.0,3.0,1.0,3.0,,5.0,1.0,,,,,,,2.0,,3.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,2.0,4.0,1.0,1.0,,,2.0,,,,,,,,5.0,,,1.0,1.0,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.4166666666666667,,0.4166666666666667,,0.5,,0.5,1.0,0.6666666666666666,,,1.0,,87.56756756756756,16.6,16.25,11.8,16.25,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.6666666666666666,0.3333333333333333,0.5382,,,,,4.8,24.866666666666664,,2.0,,,,1.0,,,,,1.0,2.0,,,,,0.5,0.5,0.5,,,,,,,,,,,1.0,,,1.0,1.0,1.0,0.5,,,1.0,1.0,0.5,,,,,,,,1.0,1.0,,,,,,0.5,,0.5,0.25,,,,,,,0.4234,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629643-203082-203914,1610612753,"Markelle Fultz, Moritz Wagner, Chuma Okeke, Terrence Ross, Gary Harris","Fultz, Wagner, Okeke, Ross, Harris",1628365-1629021-1629643-203082-203914,ORL,475.0,1,8.0,-6.0,17.0,17.0,4.0,1.0,34.0,3.0,4.0,2.0,3.0,8.0,,,1.0,1.0,3.0,,,5.0,12.0,1.0,4.0,2.0,15.0,21.0,2.0,5.0,,,2.0,6.0,10.0,3.0,3.0,1.0,5.0,1.0,6.0,1.0,,3.0,13.0,3.0,5.0,,8.0,11.0,,,,4.0,7.0,2.0,2.0,,,3.0,,3.0,13.0,6.0,4.0,1.0,1.0,1.0,0.25,,0.25,0.4166666666666667,0.4,0.40625,0.4,0.4411764705882353,0.5,0.25,,0.8333333333333334,1.0,0.8888888888888888,,1.0,1.0,,103.07368421052631,14.470588235294118,13.470588235294118,13.764705882352942,13.411764705882353,0.25,0.75,0.75,1.0,0.5,,0.0625,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6666666666666666,,,0.5,0.3333333333333333,0.485171875,0.53806,,,0.4,5.266666666666667,25.3,0.23529411764705882,2.0,2.0,,1.0,2.0,2.0,,2.0,,1.0,3.0,3.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,,0.25,0.2857142857142857,1.0,,,,0.13333333333333333,1.0,,,3.0,0.08333333333333333,,3.0,2.0,1.0,0.8,1.0,,1.0,1.0,0.3333333333333333,1.0,2.0,,,,,,2.0,,,,1.0,1.0,,0.2857142857142857,1.0,0.16666666666666666,,0.6666666666666666,0.5,,,,,0.60425,,,,,,0.125,1.0,,2.0,0.6666666666666666,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629649-1629678-1630288,1610612753,"Markelle Fultz, Moritz Wagner, Ignas Brazdeikis, Admiral Schofield, Jeff Dowtin","Fultz, Wagner, Brazdeikis, Schofield, Dowtin",1628365-1629021-1629649-1629678-1630288,ORL,365.0,1,6.0,-3.0,14.0,14.0,5.0,3.0,28.0,3.0,3.0,,,4.0,2.0,1.0,2.0,,3.0,,2.0,5.0,9.0,1.0,5.0,2.0,15.0,18.0,,1.0,,3.0,2.0,2.0,6.0,3.0,3.0,,3.0,1.0,4.0,,1.0,2.0,9.0,2.0,1.0,1.0,4.0,7.0,1.0,1.0,,3.0,5.0,4.0,2.0,,,1.0,,1.0,10.0,2.0,5.0,0.6,0.75,1.0,0.2,,0.2,0.5555555555555556,,0.4642857142857143,,0.5,0.2,0.35714285714285715,1.0,0.2,1.0,0.42857142857142855,,,1.0,1.0,110.46575342465754,13.785714285714286,12.285714285714286,13.214285714285714,11.642857142857142,0.21428571428571427,1.0,1.0,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,,,,,,0.5,,0.5714285714285714,,0.5025035714285714,0.4361,,,0.13333333333333333,7.077777777777778,25.72,0.35714285714285715,3.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,,,3.0,1.0,1.0,1.25,1.25,,0.42857142857142855,,0.25,0.3333333333333333,1.0,0.5,0.5,,0.3333333333333333,1.0,,,2.0,0.1111111111111111,,2.0,1.0,1.0,0.25,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,1.0,0.75,,1.0,,0.5,1.0,,,0.25,,0.596825,,1.0,,,,0.25,,,1.0,1.0,,,,,1.0,,0.5,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629649-1629678-1630532,1610612753,"Markelle Fultz, Moritz Wagner, Ignas Brazdeikis, Admiral Schofield, Franz Wagner","Fultz, Wagner, Brazdeikis, Schofield, Wagner",1628365-1629021-1629649-1629678-1630532,ORL,55.0,1,1.0,2.0,2.0,1.0,2.0,,3.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,2.0,2.0,,,1.0,,2.0,2.0,2.0,,,1.0,,,,,,,,,1.0,,,1.0,3.0,,,,,,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,0.25,0.25,0.6666666666666666,,,1.0,1.0,,,1.0,,78.54545454545455,22.5,10.0,17.5,10.0,,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.6666666666666666,,0.53225,0.53225,,,1.0,17.1,24.15,1.0,1.0,,,,,2.0,,,,2.0,2.0,,,,0.5,1.0,0.6666666666666666,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629649-1630181-1630532,1610612753,"Markelle Fultz, Moritz Wagner, Ignas Brazdeikis, R.J. Hampton, Franz Wagner","Fultz, Wagner, Brazdeikis, Hampton, Wagner",1628365-1629021-1629649-1630181-1630532,ORL,15.0,1,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,0.5,,,,,1.0,1.0,,,1.0,,192.0,9.0,6.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629649-1630181-203082,1610612753,"Markelle Fultz, Moritz Wagner, Ignas Brazdeikis, R.J. Hampton, Terrence Ross","Fultz, Wagner, Brazdeikis, Hampton, Ross",1628365-1629021-1629649-1630181-203082,ORL,204.0,1,3.0,4.0,7.0,9.0,,1.0,16.0,1.0,1.0,,,1.0,,,,1.0,3.0,,,1.0,2.0,1.0,3.0,3.0,8.0,4.0,,,,,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,5.0,,6.0,6.0,1.0,,1.0,,,2.0,3.0,1.0,2.0,1.0,,1.0,8.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,0.6666666666666666,,0.6,,1.0,1.0,1.0,,1.0,1.0,,112.94117647058823,10.285714285714286,14.666666666666666,10.285714285714286,14.666666666666666,0.2,1.0,1.0,,0.2,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.8,0.3333333333333333,0.53796,,0.3333333333333333,0.6666666666666666,,4.3,26.400000000000002,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629649-1630591-201577,1610612753,"Markelle Fultz, Moritz Wagner, Ignas Brazdeikis, Jalen Suggs, Robin Lopez","Fultz, Wagner, Brazdeikis, Suggs, Lopez",1628365-1629021-1629649-1630591-201577,ORL,235.0,2,4.0,-2.0,8.0,8.0,,,16.0,,1.0,,,2.0,,,,1.0,2.0,,,1.0,3.0,1.0,2.0,2.0,7.0,9.0,,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,2.0,,,2.0,2.0,1.0,,1.0,,1.0,3.0,2.0,,1.0,,,,7.0,,,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.5,,0.5833333333333334,,0.4,,,1.0,1.0,,,1.0,,98.04255319148936,16.75,12.625,16.75,12.625,0.2,,,,0.4,,,,,,0.4,0.5,0.5,1.0,,,,,0.6,0.5,0.46212,,0.16666666666666666,0.25,,4.133333333333334,27.5,,,1.0,,,,,,1.0,,,,,,,,,,,0.5,0.5,1.0,,,,,,1.0,,2.0,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629649-201577-203082,1610612753,"Markelle Fultz, Moritz Wagner, Ignas Brazdeikis, Robin Lopez, Terrence Ross","Fultz, Wagner, Brazdeikis, Lopez, Ross",1628365-1629021-1629649-201577-203082,ORL,765.0,2,13.0,-4.0,24.0,24.0,,,48.0,2.0,6.0,,,8.0,2.0,1.0,3.0,1.0,6.0,,,8.0,16.0,2.0,9.0,2.0,24.0,28.0,,,,,,,8.0,6.0,6.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,14.0,5.0,6.0,,11.0,16.0,1.0,,1.0,3.0,4.0,1.0,2.0,,1.0,2.0,,2.0,20.0,,,0.5,0.6666666666666666,1.0,0.2222222222222222,,0.2222222222222222,0.5,,0.44,,0.46153846153846156,,0.36,,0.8571428571428571,0.7142857142857143,0.7857142857142857,,1.0,0.6666666666666666,1.0,90.3529411764706,16.583333333333332,15.291666666666666,16.0,14.166666666666666,0.24,0.3333333333333333,0.3333333333333333,0.5,0.32,0.08,0.12,0.3333333333333333,0.3333333333333333,1.0,0.24,0.16666666666666666,0.16666666666666666,1.0,,,,,0.6,0.16666666666666666,0.504202,,0.038461538461538464,0.058823529411764705,,6.96875,25.355555555555554,,4.0,6.0,,2.0,4.0,4.0,8.0,3.0,,2.0,5.0,1.0,0.5,0.5,0.5,0.2857142857142857,0.3333333333333333,0.4,0.75,0.75,0.5,,,,0.16666666666666666,1.0,1.0,1.0,3.0,0.0625,,2.0,2.0,0.6666666666666666,0.75,,,,,,1.0,3.0,,,,,4.0,3.0,2.0,,,,,,0.375,0.5,0.5,0.14285714285714285,0.75,0.3333333333333333,,,,,0.5848666666666666,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629678-1629962-1630175,1610612753,"Markelle Fultz, Moritz Wagner, Admiral Schofield, Devin Cannady, Cole Anthony","Fultz, Wagner, Schofield, Cannady, Anthony",1628365-1629021-1629678-1629962-1630175,ORL,143.0,1,2.0,4.0,6.0,5.0,,,11.0,,,,,1.0,,,1.0,2.0,3.0,,,,1.0,2.0,4.0,2.0,8.0,4.0,,,,,,,,6.0,3.0,2.0,,2.0,2.0,2.0,,,6.0,2.0,1.0,,3.0,3.0,,,,,,1.0,2.0,,1.0,,,,8.0,,,,,1.0,0.5,,0.5,,,0.6,,0.6666666666666666,,0.8,,1.0,1.0,1.0,,,1.0,1.0,110.76923076923077,12.833333333333334,13.2,12.833333333333334,13.2,,,,,0.2,,0.2,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,0.8,0.6666666666666666,0.52342,,0.16666666666666666,0.5,,12.8,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629678-1629962-1630181,1610612753,"Markelle Fultz, Moritz Wagner, Admiral Schofield, Devin Cannady, R.J. Hampton","Fultz, Wagner, Schofield, Cannady, Hampton",1628365-1629021-1629678-1629962-1630181,ORL,120.0,1,2.0,5.0,4.0,3.0,,,7.0,1.0,1.0,,,,,1.0,3.0,,1.0,,,1.0,1.0,1.0,4.0,,5.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,2.0,3.0,1.0,1.0,,,,,,,,1.0,,1.0,5.0,,,,,,0.25,,0.25,1.0,,0.5,,0.5,,0.8,,1.0,,1.0,,,,,84.0,15.25,19.666666666666668,13.0,19.666666666666668,0.2,1.0,1.0,,,,0.6,0.3333333333333333,0.3333333333333333,,0.2,,,,,,,,1.0,,0.60935,,,,,2.2,25.1,,1.0,,,,,,2.0,,,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629678-1629962-201577,1610612753,"Markelle Fultz, Moritz Wagner, Admiral Schofield, Devin Cannady, Robin Lopez","Fultz, Wagner, Schofield, Cannady, Lopez",1628365-1629021-1629678-1629962-201577,ORL,408.0,1,7.0,-6.0,14.0,15.0,,4.0,29.0,1.0,1.0,,,3.0,3.0,,3.0,,1.0,,,4.0,7.0,,4.0,2.0,10.0,16.0,,,,,,,4.0,,1.0,,2.0,,2.0,,,1.0,4.0,2.0,3.0,,5.0,5.0,3.0,2.0,1.0,1.0,7.0,2.0,3.0,1.0,2.0,1.0,,1.0,10.0,,,0.5,0.5,,,,,0.5714285714285714,,0.36363636363636365,,0.4166666666666667,,0.36363636363636365,,0.6,0.5,0.5555555555555556,,1.0,0.3333333333333333,1.0,102.3529411764706,12.928571428571429,15.133333333333333,12.928571428571429,13.0,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,,,,0.09090909090909091,,,,,,,,0.45454545454545453,,0.49484999999999996,,0.16666666666666666,0.25,,10.957142857142857,24.525,,,1.0,2.0,,,,4.0,,1.0,,,1.0,,,,,,,0.3333333333333333,0.5,,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,,2.0,0.14285714285714285,,1.0,,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
1628365-1629021-1629678-1630181-203082,1610612753,"Markelle Fultz, Moritz Wagner, Admiral Schofield, R.J. Hampton, Terrence Ross","Fultz, Wagner, Schofield, Hampton, Ross",1628365-1629021-1629678-1630181-203082,ORL,186.0,1,3.0,-3.0,7.0,7.0,,7.0,14.0,1.0,1.0,,,,1.0,,,2.0,4.0,,,1.0,2.0,2.0,4.0,2.0,10.0,13.0,,,,,,,,6.0,4.0,2.0,,2.0,2.0,2.0,,,6.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,7.0,,,,,1.0,0.5,,0.5,0.5,,0.6666666666666666,,0.7142857142857143,,0.6666666666666666,,,,,,,,,108.38709677419355,14.857142857142858,11.714285714285714,14.428571428571429,11.714285714285714,0.16666666666666666,1.0,1.0,,,0.16666666666666666,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.8333333333333334,0.5,0.5269083333333333,,0.14285714285714285,0.3333333333333333,,9.6,26.2,,1.0,,,,,3.0,2.0,,,,1.0,,,1.5,1.5,,0.3333333333333333,,,,,,,,0.3,,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,0.5511,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,True
