EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,OpponentPoints,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,DefFTReboundPct,FtPoints,Points,DefTwoPtRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Minutes,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Avg2ptShotDistance,AtRimFGM,AtRimFGA,AtRimAssists,ShortMidRangeAssists,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyFtPoints,PenaltyPoints,Travels,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyTsPct,PenaltyPointsPct,SecondChanceOffPoss,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsExcludingTakeFouls,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,AtRimPctBlocked,Charge Fouls Drawn,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1627854-1628420-1630538-201145-203210,1610612743,"Bryn Forbes, Monte Morris, Bones Hyland, Jeff Green, JaMychal Green","Forbes, Morris, Hyland, Green, Green",1627854-1628420-1630538-201145-203210,DEN,29.0,1,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.3103448275862,15.0,14.0,15.0,14.0,1.0,1.0,1.0,0.46815,0.46815,29.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1630538-202326-203932,1610612743,"Bryn Forbes, Monte Morris, Bones Hyland, DeMarcus Cousins, Aaron Gordon","Forbes, Morris, Hyland, Cousins, Gordon",1627854-1628420-1630538-202326-203932,DEN,13.0,1,,1.0,,,1,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1630538-203932-203999,1610612743,"Bryn Forbes, Monte Morris, Bones Hyland, Aaron Gordon, Nikola Jokic","Forbes, Morris, Hyland, Gordon, Jokic",1627854-1628420-1630538-203932-203999,DEN,29.0,1,1.0,1.0,,,2,,,,,,,,99.3103448275862,6.0,23.0,6.0,23.0,,,,,,,,2.0,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-202326-203085-203210,1610612743,"Bryn Forbes, Monte Morris, DeMarcus Cousins, Austin Rivers, JaMychal Green","Forbes, Morris, Cousins, Rivers, Green",1627854-1628420-202326-203085-203210,DEN,116.0,1,4.0,3.0,,,7,,,1.0,,,,0.25,86.89655172413794,14.25,19.666666666666668,14.25,19.666666666666668,,,0.25,0.4633875,,24.6,,1.0,3.0,,2.0,2.0,2.0,2.0,,,4.0,1.0,,,,4.0,0.5,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.25,1.0,1.0,1.0,0.25,11.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-202326-203115-203210,1610612743,"Bryn Forbes, Monte Morris, DeMarcus Cousins, Will Barton, JaMychal Green","Forbes, Morris, Cousins, Barton, Green",1627854-1628420-202326-203115-203210,DEN,355.0,3,12.0,12.0,,,24,,,,,,,,97.35211267605634,16.333333333333332,13.25,16.333333333333332,13.0,,,0.2,0.40359,,,,-9.0,19.0,1.0,2.0,2.0,1.0,1.0,1.0,,10.0,,4.0,,,10.0,0.5,,0.5,,,,6.0,3.0,7.0,,1.0,,5.0,10.0,8.0,2.0,,4.0,4.0,,8.0,1.0,1.0,1.0,1.0,,0.8,0.8,0.5,0.5,,,1.0,,,0.7,0.42857142857142855,0.42857142857142855,0.1,,,,,8.14,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.2,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-203085-203115-203999,1610612743,"Bryn Forbes, Monte Morris, Austin Rivers, Will Barton, Nikola Jokic","Forbes, Morris, Rivers, Barton, Jokic",1627854-1628420-203085-203115-203999,DEN,49.0,1,2.0,2.0,,2.0,4,,,1.0,,,,0.5,117.55102040816327,9.0,15.5,9.0,15.5,,,1.0,0.575225,,25.0,,5.0,,,1.0,1.0,,,,,5.0,1.0,,,,5.0,1.25,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,2.0,,,1.0,2.0,,5.0,,,,,,1.0,1.0,1.0,1.25,,,,,,,,,,,,,0.5,2.4,1.0,1.0,1.0,,,,,,,,,,,0.5,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-203085-203932-203999,1610612743,"Bryn Forbes, Monte Morris, Austin Rivers, Aaron Gordon, Nikola Jokic","Forbes, Morris, Rivers, Gordon, Jokic",1627854-1628420-203085-203932-203999,DEN,82.0,1,1.0,2.0,,2.0,3,,,,,,,,52.68292682926829,44.0,19.0,44.0,19.0,,,,0.3895,,,,1.0,2.0,,,,,,,1.0,3.0,,1.0,2.0,1.0,3.0,0.75,,,,0.5,0.5,1.0,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,21.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-203115-203932-203999,1610612743,"Bryn Forbes, Monte Morris, Will Barton, Aaron Gordon, Nikola Jokic","Forbes, Morris, Barton, Gordon, Jokic",1627854-1628420-203115-203932-203999,DEN,50.0,3,4.0,1.0,3.0,1.0,5,,,,,,2.0,,144.0,9.25,13.0,9.25,13.0,,,,0.364,,,0.75,4.0,,,1.0,1.0,,,,2.0,4.0,,1.0,3.0,,4.0,0.75,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,4.2,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1630267-1630538-202326-203085,1610612743,"Bryn Forbes, Facundo Campazzo, Bones Hyland, DeMarcus Cousins, Austin Rivers","Forbes, Campazzo, Hyland, Cousins, Rivers",1627854-1630267-1630538-202326-203085,DEN,65.0,1,3.0,2.0,,,5,,,,,,,,110.76923076923077,13.333333333333334,12.5,13.333333333333334,12.5,,,1.0,0.5437,,,,1.0,3.0,,,,,,,,4.0,,,,,4.0,1.0,,,,,,1.0,,,,,,2.0,2.0,4.0,,,2.0,2.0,,4.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,3.2,2.0,2.0,2.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1630267-1630538-202326-203210,1610612743,"Bryn Forbes, Facundo Campazzo, Bones Hyland, DeMarcus Cousins, JaMychal Green","Forbes, Campazzo, Hyland, Cousins, Green",1627854-1630267-1630538-202326-203210,DEN,187.0,1,5.0,5.0,,,10,2.0,,2.0,,2.0,,0.3333333333333333,77.00534759358288,15.4,22.0,15.2,22.0,0.3333333333333333,,0.5,0.417025,,27.85,,1.0,5.0,,3.0,4.0,,,,,6.0,,2.0,,,4.0,0.5,,1.0,,,,3.0,3.0,3.0,,,,3.0,4.0,2.0,4.0,,1.0,1.0,,2.0,3.0,,,,,0.3333333333333333,0.5,0.75,0.5,,,1.0,1.0,,0.5,1.0,1.0,,,,,,4.65,,1.0,,1.0,,,,,,,,,1.0,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.2985,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
