EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,HeaveAttempts,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
1626172-1629673-201939-203110-203952,1610612744,"Kevon Looney, Jordan Poole, Stephen Curry, Draymond Green, Andrew Wiggins","Looney, Poole, Curry, Green, Wiggins",1626172-1629673-201939-203110-203952,GSW,20617.0,29,344,50.0,717,720,54.0,39.0,78.0,1437,142.0,196.0,20.0,34.0,12.0,15.0,46.0,109.0,20.0,57.0,28.0,78.0,3.0,6.0,2.0,7.0,71.0,182.0,7.0,15.0,6.0,13.0,208.0,362.0,99.0,260.0,104.0,817.0,767.0,28.0,55.0,10.0,21.0,9.0,95.0,14.0,27.0,8.0,20.0,7.0,59.0,290.0,126.0,237.0,60.0,30.0,182.0,71.0,28.0,3.0,145.0,79.0,224.0,53.0,26.0,104.0,29.0,12.0,527.0,37.0,52.0,4.0,136.0,143.0,7.0,286.0,93.0,379.0,11.0,62.0,39.0,23.0,72.0,20.0,60.0,56.0,7.0,12.0,6.0,128.0,12.0,8.0,70.0,147.0,5.0,2.0,4.0,11.0,128.0,2.0,6.0,6.0,149.0,13.0,6.0,67.0,4.0,5.0,45.0,2.0,1.0,13.0,1.0,4.0,28.0,47.0,31.0,1.0,722.0,59.0,54.0,1.0,4.0,0.6971153846153846,0.7512953367875648,0.797979797979798,0.38076923076923075,0.47619047619047616,0.4,0.38076923076923075,0.574585635359116,0.509090909090909,0.5185185185185185,0.5731511254019293,0.5657894736842105,0.5531914893617021,0.5927007299270073,0.59375,0.5566037735849056,0.4180064308681672,0.011538461538461539,0.07734806629834254,0.08163265306122448,0.09174311926605505,0.03508771929824561,0.01282051282051282,0.01098901098901099,0.5625,1.0,0.2222222222222222,0.7114427860696517,0.33986928104575165,0.85,0.22981366459627328,0.7728531855955678,0.28343949044585987,0.3148148148148148,0.4126984126984127,0.25,0.1891891891891892,0.32,0.7450980392156863,0.6818181818181818,0.75,0.8548387096774194,0.8333333333333334,0.038869257950530034,100.36765775816073,0.6595744680851063,13.449093444909344,15.241666666666667,12.881450488145049,14.609722222222222,0.31511254019292606,0.7244897959183674,0.7888888888888889,0.7323943661971831,0.1752411575562701,0.42201834862385323,0.46464646464646464,0.6304347826086957,0.09163987138263666,0.3508771929824561,0.36363636363636365,0.6,0.12540192926045016,0.358974358974359,0.36363636363636365,0.9285714285714286,0.29260450160771706,0.3901098901098901,0.39444444444444443,0.7464788732394366,0.4473684210526316,0.5882352941176471,0.25,0.07894736842105263,0.5,1.0,0.19736842105263158,0.4666666666666667,0.5714285714285714,0.3191489361702128,0.8,0.14893617021276595,0.2857142857142857,0.2765957446808511,0.46153846153846156,0.7331189710610932,0.3901098901098901,0.5378282958199357,0.5461265306122449,0.5440223404255319,0.10441176470588236,0.16105769230769232,0.015151515151515152,0.11627906976744186,0.07221542227662178,6.138397790055248,25.57576923076923,0.07531380753138076,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-201939-203490-203952,1610612744,"Kevon Looney, Jordan Poole, Stephen Curry, Otto Porter Jr., Andrew Wiggins","Looney, Poole, Curry, Porter Jr., Wiggins",1626172-1629673-201939-203490-203952,GSW,4818.0,16,80,29.0,153,156,17.0,33.0,19.0,309,18.0,26.0,3.0,6.0,,,17.0,28.0,8.0,21.0,10.0,23.0,2.0,2.0,1.0,3.0,18.0,53.0,1.0,6.0,1.0,9.0,43.0,75.0,28.0,76.0,22.0,192.0,163.0,7.0,11.0,3.0,8.0,4.0,27.0,2.0,5.0,2.0,12.0,2.0,12.0,44.0,42.0,69.0,15.0,6.0,53.0,18.0,5.0,1.0,22.0,23.0,45.0,13.0,10.0,9.0,10.0,3.0,113.0,13.0,10.0,1.0,28.0,34.0,3.0,65.0,24.0,89.0,1.0,14.0,10.0,4.0,11.0,3.0,8.0,8.0,,3.0,,19.0,2.0,1.0,12.0,30.0,1.0,,3.0,1.0,31.0,,2.0,1.0,29.0,5.0,2.0,13.0,2.0,,11.0,,,2.0,,,9.0,11.0,9.0,,165.0,12.0,17.0,4.0,,0.5116279069767442,0.55,0.8214285714285714,0.3684210526315789,0.375,0.16666666666666666,0.3684210526315789,0.5733333333333334,0.6363636363636364,0.4,0.5629139072847682,0.6052631578947368,0.29411764705882354,0.5900621118012422,0.65,0.3333333333333333,0.5033112582781457,0.013157894736842105,0.06666666666666667,0.15384615384615385,0.03571428571428571,,,0.018867924528301886,0.5789473684210527,1.0,0.5,0.7555555555555555,0.3125,0.6666666666666666,0.2826086956521739,0.7126436781609196,0.2948717948717949,0.75,0.18181818181818182,0.15384615384615385,0.24242424242424243,0.38461538461538464,0.7,0.7142857142857143,1.0,0.6333333333333333,0.75,0.013888888888888888,92.35367372353674,0.8181818181818182,15.758169934640524,15.429487179487179,14.797385620915033,14.66025641025641,0.17218543046357615,0.6923076923076923,0.8181818181818182,0.5,0.18543046357615894,0.6071428571428571,0.6296296296296297,0.5882352941176471,0.1390728476821192,0.38095238095238093,0.38095238095238093,0.375,0.152317880794702,0.43478260869565216,0.43478260869565216,1.0,0.3509933774834437,0.33962264150943394,0.34615384615384615,0.7222222222222222,0.3157894736842105,0.5,,0.10526315789473684,1.0,1.0,0.3157894736842105,0.16666666666666666,1.0,,,0.17647058823529413,0.3333333333333333,0.5294117647058824,0.1111111111111111,0.6754966887417219,0.33962264150943394,0.5034990066225166,0.517725,0.4693529411764706,0.09316770186335403,0.1566265060240964,0.02564102564102564,0.140625,0.0625,8.675999999999998,26.11578947368421,0.1111111111111111,1.0,,,,,,,1610612744,2022,2021-22,False
1626172-201939-202691-203490-203952,1610612744,"Kevon Looney, Stephen Curry, Klay Thompson, Otto Porter Jr., Andrew Wiggins","Looney, Curry, Thompson, Porter Jr., Wiggins",1626172-201939-202691-203490-203952,GSW,4646.0,14,77,22.0,166,165,29.0,26.0,20.0,331,23.0,34.0,7.0,10.0,4.0,7.0,10.0,33.0,9.0,17.0,5.0,11.0,,,,,22.0,52.0,2.0,5.0,3.0,7.0,42.0,84.0,27.0,63.0,25.0,190.0,168.0,8.0,13.0,2.0,5.0,4.0,26.0,8.0,16.0,3.0,7.0,10.0,35.0,40.0,44.0,57.0,24.0,14.0,52.0,22.0,8.0,1.0,20.0,19.0,39.0,15.0,4.0,13.0,3.0,4.0,97.0,5.0,15.0,,29.0,28.0,1.0,58.0,20.0,78.0,4.0,25.0,15.0,10.0,14.0,3.0,11.0,10.0,2.0,3.0,,24.0,1.0,3.0,17.0,32.0,1.0,,3.0,2.0,26.0,1.0,,1.0,34.0,4.0,,13.0,,6.0,7.0,,,3.0,,,4.0,7.0,4.0,,164.0,33.0,28.0,4.0,3.0,0.47619047619047616,0.5714285714285714,0.7037037037037037,0.42857142857142855,0.4,0.42857142857142855,0.42857142857142855,0.5,0.6153846153846154,0.5,0.5612244897959183,0.6111111111111112,0.5434782608695652,0.5864197530864198,0.65,0.5833333333333334,0.42857142857142855,0.015873015873015872,0.09523809523809523,0.14705882352941177,0.09090909090909091,,,0.019230769230769232,0.5833333333333334,0.5,,0.6222222222222222,0.35714285714285715,0.8285714285714286,0.14285714285714285,0.7125,0.2597402597402597,0.2727272727272727,0.391304347826087,0.375,0.13793103448275862,0.16666666666666666,0.6875,0.5909090909090909,0.5714285714285714,0.8666666666666667,0.6,0.058823529411764705,102.59147653895823,0.5714285714285714,13.421686746987952,14.654545454545454,12.927710843373495,14.006060606060606,0.23129251700680273,0.6764705882352942,0.7931034482758621,0.5652173913043478,0.22448979591836735,0.30303030303030304,0.3333333333333333,0.3,0.11564625850340136,0.5294117647058824,0.5294117647058824,0.4444444444444444,0.07482993197278912,0.45454545454545453,0.45454545454545453,0.8,0.35374149659863946,0.4230769230769231,0.43137254901960786,0.6818181818181818,0.5555555555555556,0.7,0.14285714285714285,,,,0.2777777777777778,0.4,0.5,0.30434782608695654,0.5714285714285714,,,0.30434782608695654,0.42857142857142855,0.6598639455782312,0.4230769230769231,0.49970993150684934,0.5479933333333334,0.45213043478260867,0.08333333333333333,0.13978494623655913,,0.1368421052631579,0.18421052631578946,7.566666666666667,26.26984126984127,0.1746987951807229,1.0,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-202691-203110-203952,1610612744,"Kevon Looney, Jordan Poole, Klay Thompson, Draymond Green, Andrew Wiggins","Looney, Poole, Thompson, Green, Wiggins",1626172-1629673-202691-203110-203952,GSW,3174.0,5,53,-39.0,108,110,4.0,9.0,9.0,218,7.0,13.0,2.0,4.0,,,13.0,34.0,10.0,18.0,4.0,7.0,,,1.0,2.0,9.0,25.0,1.0,3.0,,,30.0,65.0,13.0,32.0,8.0,107.0,146.0,3.0,7.0,1.0,3.0,2.0,11.0,1.0,2.0,1.0,2.0,2.0,7.0,44.0,16.0,33.0,6.0,2.0,25.0,9.0,3.0,,22.0,11.0,33.0,7.0,4.0,6.0,8.0,8.0,77.0,4.0,8.0,,17.0,23.0,2.0,42.0,12.0,54.0,2.0,3.0,2.0,1.0,11.0,3.0,7.0,8.0,1.0,4.0,,19.0,1.0,1.0,17.0,30.0,,,1.0,2.0,15.0,,,,10.0,,,4.0,,1.0,2.0,1.0,1.0,,,,2.0,3.0,1.0,,96.0,7.0,4.0,,1.0,0.7333333333333333,0.7586206896551724,0.8461538461538461,0.40625,0.3333333333333333,0.5,0.40625,0.46153846153846156,0.42857142857142855,0.5,0.5103092783505154,0.45,0.625,0.5245098039215687,0.5,0.7,0.32989690721649484,,0.046153846153846156,0.07692307692307693,0.058823529411764705,,,,0.5789473684210527,1.0,,0.7666666666666667,0.22857142857142856,0.7083333333333334,0.21052631578947367,0.7407407407407407,0.2222222222222222,0.5,0.19047619047619047,0.125,0.125,0.6666666666666666,1.0,0.75,0.75,0.7,0.75,0.0392156862745098,98.90359168241966,0.3333333333333333,14.037037037037036,15.072727272727272,13.481481481481481,14.1,0.13402061855670103,0.5384615384615384,0.5833333333333334,0.8571428571428571,0.35051546391752575,0.38235294117647056,0.40625,0.6153846153846154,0.18556701030927836,0.5555555555555556,0.5555555555555556,0.8,0.07216494845360824,0.5714285714285714,0.5714285714285714,1.0,0.25773195876288657,0.36,0.36,0.7777777777777778,0.4,0.5,0.5,,,,0.3,0.3333333333333333,,,,0.5,0.5,,,0.4639175257731959,0.36,0.4729030927835052,0.48437142857142856,0.5012625,0.039603960396039604,0.057971014492753624,,0.102803738317757,0.06542056074766354,9.343076923076922,26.10625,0.037037037037037035,,,,,,,,1610612744,2022,2021-22,False
1626172-1630228-201939-202691-203952,1610612744,"Kevon Looney, Jonathan Kuminga, Stephen Curry, Klay Thompson, Andrew Wiggins","Looney, Kuminga, Curry, Thompson, Wiggins",1626172-1630228-201939-202691-203952,GSW,3102.0,5,52,-9.0,107,105,6.0,2.0,7.0,212,9.0,14.0,1.0,1.0,1.0,2.0,14.0,27.0,6.0,13.0,1.0,4.0,,,,,12.0,34.0,1.0,3.0,,,29.0,54.0,13.0,38.0,21.0,118.0,127.0,2.0,2.0,1.0,3.0,4.0,11.0,2.0,4.0,,,1.0,5.0,36.0,22.0,36.0,3.0,2.0,34.0,12.0,5.0,,18.0,12.0,30.0,11.0,1.0,7.0,8.0,3.0,72.0,4.0,2.0,1.0,17.0,22.0,4.0,43.0,7.0,50.0,1.0,5.0,3.0,2.0,6.0,1.0,5.0,6.0,1.0,1.0,,12.0,,2.0,10.0,17.0,,,3.0,1.0,18.0,,1.0,2.0,24.0,2.0,1.0,11.0,1.0,,3.0,,,1.0,,,2.0,3.0,2.0,,107.0,5.0,6.0,,,0.6206896551724138,0.6428571428571429,0.9230769230769231,0.34210526315789475,0.3333333333333333,,0.34210526315789475,0.5370370370370371,1.0,0.5,0.5271739130434783,0.7,0.5,0.5735294117647058,0.7857142857142857,0.5,0.41304347826086957,,0.09259259259259259,0.14285714285714285,0.1111111111111111,,,,0.5,1.0,1.0,0.7096774193548387,0.08,0.6296296296296297,0.16,0.6724137931034483,0.12,0.2,0.07692307692307693,,0.13636363636363635,0.3333333333333333,0.5714285714285714,0.7142857142857143,0.8,0.7272727272727273,0.2,0.022222222222222223,98.41392649903288,0.6666666666666666,14.233644859813085,15.038095238095238,14.02803738317757,14.19047619047619,0.15217391304347827,0.6428571428571429,0.75,0.7777777777777778,0.29347826086956524,0.5185185185185185,0.5833333333333334,0.5714285714285714,0.14130434782608695,0.46153846153846156,0.46153846153846156,0.5,0.043478260869565216,0.25,0.25,1.0,0.3695652173913043,0.35294117647058826,0.35294117647058826,0.9166666666666666,0.2,1.0,,,,,0.6,0.3333333333333333,1.0,0.5,0.5,,,,,0.5652173913043478,0.35294117647058826,0.4856402173913043,0.4770375,0.388575,0.11764705882352941,0.1746031746031746,0.02564102564102564,0.09322033898305085,0.0423728813559322,8.972222222222221,26.61578947368421,0.056074766355140186,1.0,1.0,1.0,,,,,1610612744,2022,2021-22,False
1626172-1627780-201939-202691-203952,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Klay Thompson, Andrew Wiggins","Looney, Payton II, Curry, Thompson, Wiggins",1626172-1627780-201939-202691-203952,GSW,2831.0,9,47,17.0,99,104,,7.0,11.0,203,23.0,29.0,5.0,6.0,,,5.0,13.0,2.0,7.0,5.0,13.0,,,,,13.0,29.0,,4.0,,,30.0,49.0,18.0,42.0,11.0,125.0,108.0,5.0,6.0,,4.0,,10.0,,,,,,,38.0,22.0,45.0,9.0,8.0,29.0,13.0,1.0,,19.0,15.0,34.0,10.0,5.0,16.0,2.0,1.0,83.0,5.0,6.0,,15.0,18.0,1.0,34.0,11.0,45.0,,17.0,11.0,6.0,7.0,,5.0,6.0,1.0,2.0,2.0,13.0,1.0,,11.0,17.0,1.0,,,,16.0,1.0,1.0,,12.0,,,6.0,,,3.0,,,2.0,,,1.0,3.0,3.0,1.0,115.0,,,,,0.6333333333333333,0.7307692307692307,0.8333333333333334,0.42857142857142855,,,0.42857142857142855,0.6122448979591837,0.8333333333333334,,0.6263736263736264,0.5,,0.6443298969072165,0.5,,0.46153846153846156,,0.02040816326530612,0.034482758620689655,,,,,0.5384615384615384,1.0,,0.782608695652174,0.3157894736842105,0.7142857142857143,0.20833333333333334,0.75,0.2558139534883721,0.5,0.375,,0.1875,0.25,0.875,0.75,0.6666666666666666,0.7692307692307693,0.625,,103.25679971741435,1.0,12.868686868686869,14.971153846153847,12.616161616161616,14.548076923076923,0.31868131868131866,0.7931034482758621,0.8214285714285714,0.6956521739130435,0.14285714285714285,0.38461538461538464,0.38461538461538464,0.4,0.07692307692307693,0.2857142857142857,0.2857142857142857,0.5,0.14285714285714285,0.38461538461538464,0.38461538461538464,1.0,0.31868131868131866,0.4482758620689655,0.4482758620689655,0.7692307692307693,0.6,0.8333333333333334,,,,,0.4,,,,,,,,,0.7802197802197802,0.4482758620689655,0.5448175824175825,0.606225,,0.061855670103092786,0.10909090909090909,,0.08,,5.7693877551020405,25.288095238095234,,2.0,,,,,,,1610612744,2022,2021-22,False
1626172-1630541-201939-202691-203952,1610612744,"Kevon Looney, Moses Moody, Stephen Curry, Klay Thompson, Andrew Wiggins","Looney, Moody, Curry, Thompson, Wiggins",1626172-1630541-201939-202691-203952,GSW,2798.0,7,47,-1.0,96,99,8.0,6.0,8.0,195,16.0,24.0,4.0,8.0,2.0,3.0,6.0,14.0,5.0,14.0,4.0,9.0,,,,,12.0,27.0,1.0,1.0,1.0,1.0,27.0,52.0,16.0,36.0,5.0,107.0,108.0,4.0,9.0,1.0,1.0,1.0,12.0,3.0,5.0,1.0,1.0,,9.0,36.0,18.0,45.0,3.0,4.0,27.0,12.0,2.0,,18.0,15.0,33.0,11.0,4.0,13.0,3.0,2.0,81.0,5.0,5.0,,19.0,21.0,3.0,43.0,10.0,53.0,3.0,6.0,1.0,5.0,12.0,1.0,7.0,3.0,,5.0,,15.0,,2.0,14.0,25.0,,,1.0,1.0,10.0,2.0,2.0,,7.0,1.0,,4.0,,,4.0,,,4.0,,,,4.0,1.0,,95.0,9.0,8.0,,,0.6666666666666666,0.72,0.9375,0.4444444444444444,1.0,1.0,0.4444444444444444,0.5192307692307693,0.4444444444444444,0.6,0.5795454545454546,0.55,0.75,0.5879120879120879,0.6,0.75,0.4090909090909091,,0.038461538461538464,,0.14285714285714285,,,,0.8,1.0,,0.65625,0.2,0.9047619047619048,0.25,0.7547169811320755,0.2222222222222222,0.375,0.125,0.1111111111111111,0.3333333333333333,,0.38461538461538464,0.8571428571428571,0.8,0.9375,0.8,0.06976744186046512,100.35739814152967,0.25,14.864583333333334,13.848484848484848,14.552083333333334,13.363636363636363,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.8125,0.1590909090909091,0.42857142857142855,0.5,0.5,0.1590909090909091,0.35714285714285715,0.35714285714285715,0.4,0.10227272727272728,0.4444444444444444,0.4444444444444444,1.0,0.3068181818181818,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.8,0.5,0.5,,,,0.1,1.0,1.0,0.5,0.6666666666666666,,,0.16666666666666666,1.0,0.6818181818181818,0.4444444444444444,0.5324977272727273,0.5965,0.5792583333333333,0.04395604395604396,0.07272727272727272,,0.11214953271028037,0.08411214953271028,7.788461538461538,25.37222222222222,0.08333333333333333,1.0,,,,,,,1610612744,2022,2021-22,False
1627780-1629673-203110-203490-203952,1610612744,"Gary Payton II, Jordan Poole, Draymond Green, Otto Porter Jr., Andrew Wiggins","Payton II, Poole, Green, Porter Jr., Wiggins",1627780-1629673-203110-203490-203952,GSW,2503.0,11,42,43.0,89,85,13.0,28.0,11.0,174,12.0,17.0,1.0,3.0,,2.0,9.0,19.0,3.0,9.0,2.0,5.0,2.0,2.0,,,14.0,27.0,2.0,6.0,5.0,7.0,24.0,45.0,16.0,32.0,16.0,112.0,69.0,2.0,5.0,4.0,8.0,1.0,17.0,,3.0,5.0,7.0,8.0,23.0,28.0,20.0,42.0,6.0,2.0,27.0,14.0,3.0,,14.0,14.0,28.0,12.0,2.0,7.0,4.0,3.0,70.0,4.0,8.0,1.0,18.0,21.0,2.0,41.0,13.0,54.0,3.0,12.0,8.0,4.0,6.0,2.0,4.0,9.0,,2.0,3.0,15.0,,1.0,2.0,17.0,,,2.0,4.0,19.0,,1.0,,22.0,1.0,1.0,9.0,,2.0,5.0,,,1.0,,,4.0,5.0,5.0,1.0,95.0,23.0,13.0,4.0,2.0,0.5833333333333334,0.6086956521739131,0.875,0.5,0.5,0.7142857142857143,0.5,0.5333333333333333,0.4,,0.6233766233766234,0.6153846153846154,0.75,0.6379310344827587,0.6153846153846154,0.7857142857142857,0.4155844155844156,,0.06666666666666667,0.11764705882352941,0.05263157894736842,,,,0.4,1.0,0.3333333333333333,0.9545454545454546,0.38095238095238093,0.782608695652174,0.25,0.8666666666666667,0.32432432432432434,0.4,0.4,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.5,1.0,1.0,0.8235294117647058,0.6666666666666666,0.08823529411764706,100.1038753495805,1.0,12.9438202247191,15.894117647058824,12.112359550561798,15.435294117647059,0.22077922077922077,0.7058823529411765,0.8,0.5833333333333334,0.24675324675324675,0.47368421052631576,0.5,0.4444444444444444,0.11688311688311688,0.3333333333333333,0.3333333333333333,1.0,0.06493506493506493,0.4,0.4,1.0,0.35064935064935066,0.5185185185185185,0.5185185185185185,0.8571428571428571,0.23076923076923078,0.3333333333333333,,0.15384615384615385,1.0,1.0,0.46153846153846156,0.3333333333333333,1.0,0.2,,,,0.7,0.7142857142857143,0.6363636363636364,0.5185185185185185,0.5100798701298701,0.5531166666666666,0.514935,0.10588235294117647,0.16981132075471697,,0.15178571428571427,0.20535714285714285,7.275555555555555,25.853125,0.14606741573033707,,,,,,,,1610612744,2022,2021-22,False
1626172-1627780-201939-203490-203952,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Otto Porter Jr., Andrew Wiggins","Looney, Payton II, Curry, Porter Jr., Wiggins",1626172-1627780-201939-203490-203952,GSW,2483.0,10,41,16.0,85,86,27.0,15.0,10.0,171,14.0,18.0,,2.0,3.0,3.0,5.0,19.0,4.0,13.0,3.0,8.0,,1.0,2.0,3.0,12.0,22.0,1.0,2.0,4.0,9.0,23.0,50.0,15.0,30.0,9.0,100.0,84.0,,8.0,1.0,3.0,,3.0,8.0,14.0,6.0,12.0,,34.0,36.0,10.0,30.0,15.0,,22.0,12.0,,,18.0,10.0,28.0,7.0,3.0,12.0,2.0,4.0,66.0,1.0,8.0,1.0,23.0,15.0,,38.0,10.0,48.0,3.0,8.0,6.0,2.0,6.0,,5.0,4.0,1.0,1.0,1.0,10.0,,3.0,7.0,18.0,,,4.0,2.0,11.0,,2.0,1.0,13.0,1.0,,5.0,2.0,,4.0,1.0,1.0,1.0,,1.0,2.0,5.0,4.0,,97.0,34.0,27.0,1.0,,0.782608695652174,0.782608695652174,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.46,,0.5714285714285714,0.56875,0.13636363636363635,0.6538461538461539,0.5882352941176471,0.13636363636363635,0.6538461538461539,0.375,,,,,,,,0.6,,0.3333333333333333,0.625,0.2962962962962963,0.7931034482758621,0.06666666666666667,0.7169811320754716,0.21428571428571427,0.25,0.35714285714285715,0.2222222222222222,0.1,,0.3333333333333333,0.7142857142857143,0.75,0.7916666666666666,0.8,0.07142857142857142,99.17035843737415,0.8,13.48235294117647,15.546511627906977,12.741176470588234,14.94186046511628,0.225,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.2375,0.2631578947368421,0.2631578947368421,0.4,0.1625,0.3076923076923077,0.3076923076923077,1.0,0.1,0.375,0.375,1.0,0.275,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.18181818181818182,,,0.09090909090909091,,,0.18181818181818182,0.5,1.0,0.11538461538461539,1.0,0.11538461538461539,0.6666666666666666,0.34615384615384615,0.4444444444444444,0.6,0.5454545454545454,0.524571875,0.51094,0.5150307692307693,0.08235294117647059,0.09259259259259259,0.06451612903225806,0.03,0.34,8.442,25.643333333333334,0.3176470588235294,,,,1.0,,,,1610612744,2022,2021-22,False
