EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DeadBallTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SelfOReb,SelfORebPct,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFtPoints,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls Drawn,AtRimPctBlocked,OffAtRimReboundPct,RecoveredBlocks,BlocksRecoveredPct,Charge Fouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Blocked3s,BlockedCorner3,HeaveAttempts,BlockedArc3,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
1627783-1627832-1628449-1629018-201152,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Gary Trent Jr., Thaddeus Young","Siakam, VanVleet, Boucher, Trent Jr., Young",1627783-1627832-1628449-1629018-201152,TOR,153.0,1,3.0,3.0,5,5.0,,2.0,10,1.0,2.0,,,,1.0,4.0,1.0,1.0,3.0,4.0,7.0,4.0,1.0,2.0,4.0,,1.0,3.0,,3.0,3.0,6.0,,,,1.0,2.0,2.0,0.3333333333333333,0.35714285714285715,0.4375,0.5714285714285714,,,,,0.5,1.0,1.0,0.6,,,1.0,1.0,94.11764705882354,13.2,17.4,10.8,17.4,0.2857142857142857,0.5,0.5,,,,0.14285714285714285,,,0.5714285714285714,0.3333333333333333,0.8571428571428571,0.5645714285714286,0.6019,7.0,26.125,1.0,2.0,1.0,2.0,5.0,2.0,2.0,,,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.7142857142857143,,,,,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,3.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,1.0,0.25,1.0,,0.25,,,,,,,,,,,,,,,0.25,0.25,1.0,,,,,,,,,,0.25,,0.125,0.25,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1627832-1628449-1630173-1630201,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Precious Achiuwa, Malachi Flynn","Siakam, VanVleet, Boucher, Achiuwa, Flynn",1627783-1627832-1628449-1630173-1630201,TOR,87.0,1,1.0,3.0,3,3.0,3.0,,6,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,7.0,4.0,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,7.0,1.0,1.25,1.1666666666666667,0.5,,,,,,1.0,1.0,,,,,1.0,99.3103448275862,12.666666666666666,16.333333333333332,12.666666666666666,16.333333333333332,,,,0.5,1.0,1.0,,,,0.5,,0.5,0.482,,6.3,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,3.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,2.0,,2.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1627832-1628449-1630201-203920,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Malachi Flynn, Khem Birch","Siakam, VanVleet, Boucher, Flynn, Birch",1627783-1627832-1628449-1630201-203920,TOR,171.0,1,3.0,-2.0,5,5.0,5.0,2.0,10,1.0,1.0,,1.0,,2.0,2.0,,1.0,4.0,2.0,5.0,7.0,,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,3.0,,,1.0,1.0,2.0,3.0,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.25,1.0,,1.0,0.6666666666666666,,1.0,0.5,0.5,1.0,,,84.21052631578947,21.6,12.6,20.4,12.6,0.16666666666666666,1.0,1.0,0.16666666666666666,,,0.3333333333333333,,,0.3333333333333333,,0.5,0.49265000000000003,0.6669,10.925,26.1,1.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.4,,,,,,,,,,1.0,,,1.0,,,,,,,,,,3.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,0.5,,,,,,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612761,2022,2021-22,False
1627783-1627832-1629018-1630173-1630567,1610612761,"Pascal Siakam, Fred VanVleet, Gary Trent Jr., Precious Achiuwa, Scottie Barnes","Siakam, VanVleet, Trent Jr., Achiuwa, Barnes",1627783-1627832-1629018-1630173-1630567,TOR,412.0,2,7.0,1.0,13,13.0,5.0,2.0,26,,,1.0,1.0,1.0,2.0,7.0,1.0,2.0,3.0,7.0,18.0,17.0,1.0,2.0,7.0,,1.0,1.0,5.0,6.0,2.0,8.0,2.0,1.0,4.0,,2.0,15.0,0.6666666666666666,0.8,0.8181818181818182,0.7,,,0.5,0.7142857142857143,1.0,1.0,0.75,0.5,1.0,0.6666666666666666,1.0,,90.873786407767,12.384615384615385,19.307692307692307,12.153846153846153,17.384615384615383,,,,0.1,1.0,1.0,0.2,0.5,0.5,0.7,1.0,0.7,0.50496,,15.5,26.400000000000002,,,,,3.0,,1.0,2.0,,,1.5,1.5,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,5.0,,,,,,,,,4.0,3.0,4.0,4.0,2.0,1.0,,1.0,3.0,4.0,,9.0,2.0,9.0,3.0,4.0,1.0,3.0,4.0,3.0,,,,11.0,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,9.0,5.0,,0.5,0.5,0.75,0.5714285714285714,1.0,0.75,0.5714285714285714,,0.9,0.9,,,,,1.0,,,,,,,0.5714285714285714,0.5714285714285714,0.75,,,,,,,,0.8,0.75,0.5714285714285714,0.5047900000000001,0.09090909090909091,0.25,0.5,0.38461538461538464,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1610612761,2022,2021-22,False
1627783-1627832-1629018-1630173-201152,1610612761,"Pascal Siakam, Fred VanVleet, Gary Trent Jr., Precious Achiuwa, Thaddeus Young","Siakam, VanVleet, Trent Jr., Achiuwa, Young",1627783-1627832-1629018-1630173-201152,TOR,321.0,2,5.0,-9.0,11,10.0,,,21,2.0,3.0,1.0,2.0,,1.0,,,3.0,6.0,,6.0,15.0,,2.0,,1.0,,3.0,,3.0,,3.0,1.0,1.0,4.0,1.0,4.0,6.0,0.5,0.5,0.5,,0.16666666666666666,0.5,0.25,,,1.0,1.0,,,,1.0,,94.20560747663552,13.909090909090908,16.8,13.909090909090908,16.8,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,1.0,0.16666666666666666,,,,,0.5,0.5083,,7.183333333333334,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,2.0,,,1.0,,4.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1610612761,2022,2021-22,False
1627783-1627832-1629018-1630567-203920,1610612761,"Pascal Siakam, Fred VanVleet, Gary Trent Jr., Scottie Barnes, Khem Birch","Siakam, VanVleet, Trent Jr., Barnes, Birch",1627783-1627832-1629018-1630567-203920,TOR,175.0,1,3.0,-1.0,5,5.0,,,10,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,3.0,2.0,5.0,6.0,,2.0,2.0,,,1.0,1.0,2.0,,2.0,,,,2.0,3.0,5.0,0.6666666666666666,0.4,0.5,0.4,,,,1.0,,0.3333333333333333,0.5,,,1.0,1.0,,82.28571428571429,16.0,19.0,16.0,17.4,0.2,1.0,1.0,0.2,1.0,1.0,0.2,,,0.4,,0.6,0.53006,,7.7,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,1.0,,,,,2.0,,,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1628449-1629018-1630173,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Gary Trent Jr., Precious Achiuwa","Siakam, Anunoby, Boucher, Trent Jr., Achiuwa",1627783-1628384-1628449-1629018-1630173,TOR,407.0,3,7.0,,13,14.0,12.0,,27,4.0,4.0,,,1.0,1.0,3.0,,5.0,5.0,4.0,13.0,13.0,,6.0,3.0,,,2.0,1.0,4.0,,4.0,1.0,1.0,1.0,1.0,4.0,13.0,1.0,0.5555555555555556,0.5909090909090909,0.4444444444444444,,,1.0,0.5,,0.6666666666666666,0.6,,,0.5,0.6666666666666666,,95.52825552825553,15.923076923076923,14.285714285714286,15.923076923076923,13.928571428571429,0.4444444444444444,1.0,1.0,,,,0.1111111111111111,1.0,1.0,0.3333333333333333,,0.8888888888888888,0.598388888888889,,5.0200000000000005,25.225,,,,,,,,,,,,,,,,,,6.0,,,,1.0,,,,1.0,,,1.0,,3.0,,,,,2.0,3.0,3.0,4.0,,,,2.0,,2.0,,,2.0,,4.0,1.0,2.0,1.0,1.0,,,5.0,,4.0,,1.0,1.0,1.0,,1.0,,,3.0,6.0,1.0,0.4,0.4,,,,,,,,0.375,,1.0,,,,0.5,,0.1111111111111111,,,,,,,,,,,,0.5,,0.5,,,0.56745,0.1,0.16666666666666666,0.23076923076923078,0.46153846153846156,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1628449-1629018-1630567,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Gary Trent Jr., Scottie Barnes","Siakam, Anunoby, Boucher, Trent Jr., Barnes",1627783-1628384-1628449-1629018-1630567,TOR,144.0,1,2.0,-2.0,4,4.0,,1.0,8,,,,2.0,,,1.0,,,2.0,3.0,3.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,1.0,,,0.3,0.3,0.6,0.5,0.5,,1.0,0.5,0.5,0.6666666666666666,0.25,,1.0,,1.0,80.0,16.25,19.75,14.25,16.75,,,,0.4,,,,,,0.2,,0.6,0.45305999999999996,0.39015,7.8,24.2,,,,,3.0,,,,,,1.5,1.5,,,,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,3.0,,,,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,,,,,,0.5,,,,,0.4,0.5,0.5,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1628449-1629018-201152,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Gary Trent Jr., Thaddeus Young","Siakam, Anunoby, Boucher, Trent Jr., Young",1627783-1628384-1628449-1629018-201152,TOR,259.0,2,4.0,-3.0,9,8.0,3.0,1.0,17,1.0,2.0,,1.0,,1.0,2.0,,1.0,4.0,4.0,10.0,13.0,,,2.0,,,,,,1.0,1.0,,,1.0,,,8.0,0.25,0.5,0.5555555555555556,0.5,,,,,,,,0.2,,,,,94.51737451737452,16.88888888888889,13.375,15.777777777777779,13.375,0.25,0.5,0.5,0.125,,,0.125,,,0.25,,0.75,0.5607375,,6.375,24.625,,,,,2.0,,1.0,1.0,,,,1.0,0.5,1.0,,,0.2,,,,1.0,2.0,,,,,1.0,,,2.0,2.0,,,,,,,,2.0,6.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,1.0,1.0,,,,3.0,,2.0,,1.0,,,,,,,,,,1.0,1.0,1.0,0.5,,,0.5,,,,,,,,,1.0,,0.25,0.5,0.5,1.0,0.5,0.5,1.0,,,,,,,,,,0.5,,0.1111111111111111,0.2,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1628449-1630173-1630201,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Precious Achiuwa, Malachi Flynn","Siakam, Anunoby, Boucher, Achiuwa, Flynn",1627783-1628384-1628449-1630173-1630201,TOR,346.0,1,6.0,6.0,12,12.0,,,24,3.0,3.0,2.0,5.0,,,2.0,,5.0,8.0,3.0,14.0,8.0,,4.0,2.0,1.0,,,3.0,3.0,,3.0,1.0,,1.0,1.0,2.0,14.0,0.625,0.5909090909090909,0.6363636363636364,0.2727272727272727,0.125,0.2,1.0,1.0,,,0.75,,,1.0,,,99.88439306358381,13.5,15.333333333333334,13.5,15.333333333333334,0.2727272727272727,1.0,1.0,0.45454545454545453,0.4,0.5,,,,0.18181818181818182,,0.5454545454545454,0.5066454545454545,,5.4,26.633333333333336,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,6.0,3.0,,,3.0,1.0,4.0,,1.0,3.0,,9.0,,1.0,1.0,,,1.0,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.6,0.6,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,1.0,,1.0,,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,,,,,,0.09090909090909091,0.125,,,,,,,,,,1.0,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1628449-1630173-1630567,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Precious Achiuwa, Scottie Barnes","Siakam, Anunoby, Boucher, Achiuwa, Barnes",1627783-1628384-1628449-1630173-1630567,TOR,170.0,1,3.0,,6,5.0,5.0,1.0,11,2.0,2.0,,1.0,2.0,3.0,,,4.0,6.0,1.0,9.0,9.0,1.0,4.0,,,1.0,1.0,,1.0,1.0,2.0,,,,2.0,2.0,9.0,0.6666666666666666,0.5714285714285714,0.6428571428571429,0.14285714285714285,,,,,1.0,1.0,1.0,0.5,,,1.0,,93.17647058823529,15.5,15.4,14.333333333333334,15.4,0.2857142857142857,1.0,1.0,0.14285714285714285,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,0.42857142857142855,0.47937142857142856,0.6048,11.033333333333333,22.8,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,,3.0,5.0,,1.0,,6.0,4.0,,,,2.0,,2.0,,,2.0,,4.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,6.0,5.0,,0.5,0.5,,,,,,0.6,0.5,0.5,,,1.0,,,1.0,,0.14285714285714285,,,,,,,1.0,,,0.16666666666666666,1.0,0.16666666666666666,,,,,0.4607833333333333,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1628449-1630173-201152,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Precious Achiuwa, Thaddeus Young","Siakam, Anunoby, Boucher, Achiuwa, Young",1627783-1628384-1628449-1630173-201152,TOR,516.0,3,9.0,11.0,16,16.0,,2.0,32,2.0,3.0,2.0,4.0,2.0,2.0,,,6.0,9.0,2.0,21.0,10.0,1.0,10.0,,,1.0,5.0,2.0,7.0,2.0,9.0,1.0,,2.0,2.0,4.0,19.0,0.6666666666666666,0.5454545454545454,0.6176470588235294,0.18181818181818182,,,0.5,0.6666666666666666,0.3333333333333333,1.0,0.875,0.4,,,1.0,1.0,89.30232558139535,14.4375,17.8125,13.6875,17.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.5,0.5,0.18181818181818182,1.0,1.0,,,0.45454545454545453,0.5227090909090909,0.5751,7.955555555555555,23.3,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,0.5,0.5,0.5,,0.5,1.0,0.09523809523809523,4.0,,,,2.0,,1.0,,,,,,,9.0,,,2.0,,,2.0,2.0,2.0,,,,1.0,,1.0,,,1.0,,2.0,,3.0,3.0,,,1.0,9.0,,13.0,1.0,6.0,,1.0,1.0,2.0,,,2.0,4.0,,0.16666666666666666,0.2,,,,,,,,0.3333333333333333,,,,1.0,,0.5,,0.18181818181818182,,,,,,,0.5,,,,,,,,,,0.3985,0.4117647058823529,0.42857142857142855,0.09523809523809523,0.25,1.0,0.2,,,,,,,,,0.5,,,1.0,,1.0,2.0,1.0,,,1.0,0.3333333333333333,,,,1.0,1.0,1.0,,,,1610612761,2022,2021-22,False
1627783-1628384-1628449-1630201-201152,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Malachi Flynn, Thaddeus Young","Siakam, Anunoby, Boucher, Flynn, Young",1627783-1628384-1628449-1630201-201152,TOR,105.0,1,2.0,-2.0,3,3.0,,,6,,,1.0,1.0,,,,,1.0,1.0,,2.0,4.0,,2.0,,,,,,,,,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,0.5,,,,,,,,,,82.28571428571429,18.333333333333332,16.666666666666668,18.333333333333332,16.666666666666668,,,,1.0,1.0,1.0,,,,,,,0.4559,,12.4,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1628449-1630567-201152,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Scottie Barnes, Thaddeus Young","Siakam, Anunoby, Boucher, Barnes, Young",1627783-1628384-1628449-1630567-201152,TOR,517.0,2,9.0,5.0,18,17.0,4.0,1.0,35,5.0,6.0,,1.0,,,7.0,1.0,5.0,7.0,10.0,15.0,10.0,1.0,4.0,7.0,,,5.0,6.0,11.0,1.0,12.0,1.0,1.0,1.0,1.0,3.0,15.0,0.7142857142857143,0.38235294117647056,0.4166666666666667,0.5882352941176471,,,1.0,1.0,,1.0,1.0,0.09090909090909091,,1.0,1.0,1.0,97.48549323017407,14.666666666666666,14.882352941176471,13.333333333333334,14.882352941176471,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.058823529411764705,,,,,,0.4117647058823529,1.0,0.9411764705882353,0.5875911764705882,,2.8285714285714287,26.05,,,,,,,1.0,,,,,,0.1111111111111111,,,,,,,,,3.0,,,,,1.0,,,1.0,2.0,,,,,,,,6.0,3.0,,1.0,3.0,1.0,4.0,1.0,,3.0,,9.0,,1.0,1.0,,,,3.0,,2.0,,1.0,,,,,,,,,,0.6,0.6,1.0,0.1,,,0.1,,,,,,,1.0,1.0,0.6,,0.17647058823529413,,,,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,,0.14285714285714285,,0.05555555555555555,0.125,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1629018-1630173-1630567,1610612761,"Pascal Siakam, OG Anunoby, Gary Trent Jr., Precious Achiuwa, Scottie Barnes","Siakam, Anunoby, Trent Jr., Achiuwa, Barnes",1627783-1628384-1629018-1630173-1630567,TOR,1456.0,3,24.0,-9.0,47,49.0,2.0,4.0,96,9.0,11.0,2.0,7.0,2.0,5.0,19.0,1.0,13.0,23.0,21.0,46.0,55.0,2.0,18.0,19.0,2.0,1.0,13.0,7.0,20.0,4.0,24.0,2.0,2.0,5.0,7.0,9.0,44.0,0.5652173913043478,0.4659090909090909,0.5,0.4772727272727273,0.08695652173913043,0.2857142857142857,0.4,0.7777777777777778,0.1,0.9285714285714286,0.8695652173913043,0.16,,0.8,0.8571428571428571,1.0,94.94505494505495,16.04255319148936,14.326530612244898,15.829787234042554,14.061224489795919,0.25,0.8181818181818182,0.8181818181818182,0.1590909090909091,0.2857142857142857,0.4,0.11363636363636363,0.4,0.4,0.4318181818181818,0.25,0.7272727272727273,0.5287568181818182,0.5114,7.765217391304348,26.14761904761905,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,,0.5,0.25,0.25,0.2,0.23076923076923078,0.25,1.0,0.043478260869565216,4.0,,,,2.0,,1.0,,,5.0,2.0,4.0,5.0,5.0,,,1.0,2.0,4.0,,6.0,8.0,15.0,,5.0,4.0,5.0,9.0,5.0,,4.0,,23.0,,2.0,2.0,,,,12.0,1.0,6.0,2.0,4.0,,3.0,2.0,3.0,,,6.0,4.0,,0.3076923076923077,0.3333333333333333,1.0,0.23809523809523808,,0.5,0.23809523809523808,,0.6,0.6,,,0.2,0.75,,0.4444444444444444,,0.045454545454545456,,,,0.2631578947368421,0.2631578947368421,1.0,0.25,,,,,,,0.8,0.5,0.2631578947368421,0.48143,0.08695652173913043,0.16,0.13043478260869565,0.0851063829787234,1.0,0.043478260869565216,,,,,,1.0,,1.0,,,,1.0,,,2.0,0.6666666666666666,1.0,1.0,,,,,1.0,,,,,,,1610612761,2022,2021-22,False
1627783-1628384-1629018-1630173-201152,1610612761,"Pascal Siakam, OG Anunoby, Gary Trent Jr., Precious Achiuwa, Thaddeus Young","Siakam, Anunoby, Trent Jr., Achiuwa, Young",1627783-1628384-1629018-1630173-201152,TOR,164.0,2,3.0,6.0,7,6.0,1.0,,13,,,,,,1.0,3.0,,,1.0,3.0,8.0,2.0,,,3.0,,,,4.0,4.0,,4.0,,,,1.0,1.0,8.0,,0.375,0.5714285714285714,0.75,,,,1.0,,,0.8,,,1.0,,,114.14634146341463,13.714285714285714,11.333333333333334,13.714285714285714,10.833333333333334,,,,,,,0.25,,,0.75,,0.75,0.4414125,,20.5,26.833333333333332,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,1.0,1.0,3.0,1.0,5.0,,,1.0,1.0,3.0,5.0,8.0,,3.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,4.0,,6.0,,2.0,1.0,,,,,,8.0,7.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.375,0.5714285714285714,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,0.4414125,0.3333333333333333,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,False
