EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2A,PtsUnassisted2s,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DeadBallTurnovers,Travels,PtsUnassisted3s,AtRimAssists,DefAtRimReboundPct,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,HeaveAttempts,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,team_id,year,season,team_vs
101108-1626164-1628969-201580-203109,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, JaVale McGee, Jae Crowder","Paul, Booker, Bridges, McGee, Crowder",101108-1626164-1628969-201580-203109,PHX,254.0,1,7.0,,15.0,1.0,1.0,1.0,,,1.0,85.03937007874016,14.714285714285714,13.714285714285714,,4.0,2.0,8.0,6.0,4.0,,,,1.0,3.0,4.0,,2.0,8.0,6.0,6.0,,1.0,,,3.0,,3.0,,,6.0,3.0,4.0,5.0,1.0,5.0,8.0,,1.0,1.0,,,,0.75,0.5,0.5714285714285714,0.3333333333333333,,,0.75,0.6666666666666666,0.6666666666666666,18.875,15.625,0.6666666666666666,,,,,0.16666666666666666,,,,1.0,,0.627475,1.95,24.4,1.0,3.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.75,0.75,,0.6219,0.14285714285714285,0.2,,,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,0.5,,,,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626164-1628969-202687-203109,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Bismack Biyombo, Jae Crowder","Paul, Booker, Bridges, Biyombo, Crowder",101108-1626164-1628969-202687-203109,PHX,591.0,4,16.0,8.0,32.0,,,1.0,,8.0,,77.96954314720813,15.4375,14.75,0.5,10.0,,16.0,6.0,4.0,,2.0,1.0,4.0,6.0,9.0,2.0,6.0,22.0,22.0,8.0,6.0,4.0,1.0,,4.0,2.0,6.0,1.0,,14.0,3.0,6.0,8.0,3.0,5.0,22.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6,0.6470588235294118,0.4,,,1.0,1.0,1.0,21.5,21.5,0.26666666666666666,0.13333333333333333,,,,0.26666666666666666,0.25,0.25,1.0,0.6666666666666666,0.25,0.5522666666666667,7.344444444444444,24.983333333333334,2.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,,,3.0,4.0,1.0,1.0,0.3333333333333333,0.2857142857142857,,1.0,1.0,1.0,1.0,0.2,0.527725,0.0625,0.1,1.0,,,3.0,,0.75,,,3.0,3.0,2.0,1.0,2.0,2.0,,,3.0,5.0,3.0,2.0,11.0,,1.0,1.0,,,,,,,,1.0,,,,,,,11.0,,,0.6,,0.5625,,0.6111111111111112,,,0.5,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.13333333333333333,0.5,0.5,1.0,,,0.375,1.0,0.25,0.57074375,,0.5,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.25,,1.0,,,,0.5,,0.125,,0.5,,,,,,,,,1610612756,2022,2021-22,False
101108-1626164-1629013-1629028-203109,1610612756,"Chris Paul, Devin Booker, Landry Shamet, Deandre Ayton, Jae Crowder","Paul, Booker, Shamet, Ayton, Crowder",101108-1626164-1629013-1629028-203109,PHX,38.0,1,1.0,1.0,2.0,,,,,1.0,,75.78947368421053,19.0,19.0,1.0,1.0,-2.0,1.0,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,19.0,19.0,,1.0,,,,,,,,,,0.4506,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626164-1629013-1629661-201580,1610612756,"Chris Paul, Devin Booker, Landry Shamet, Cameron Johnson, JaVale McGee","Paul, Booker, Shamet, Johnson, McGee",101108-1626164-1629013-1629661-201580,PHX,75.0,1,2.0,,4.0,,,,,,,76.8,18.0,16.0,,1.0,,2.0,,,,1.0,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,1.0,2.0,,3.0,,,,,,,,,,,0.3333333333333333,,,,1.0,,19.5,19.5,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,0.3816333333333333,11.0,26.8,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,,0.3333333333333333,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626164-1629013-1629661-202687,1610612756,"Chris Paul, Devin Booker, Landry Shamet, Cameron Johnson, Bismack Biyombo","Paul, Booker, Shamet, Johnson, Biyombo",101108-1626164-1629013-1629661-202687,PHX,141.0,1,5.0,,10.0,,,2.0,,,,102.12765957446808,12.6,12.6,,2.0,-1.0,5.0,,1.0,1.0,1.0,,,2.0,3.0,,,4.0,5.0,2.0,,,,,1.0,,1.0,,,2.0,,3.0,3.0,,2.0,4.0,,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,0.75,,15.6,15.6,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,0.492,9.799999999999999,,,1.0,1.0,,,2.0,,3.0,,,,2.0,,,0.75,,,,,,1.0,1.0,0.3333333333333333,,,,2.0,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626164-1629028-1629661-203109,1610612756,"Chris Paul, Devin Booker, Deandre Ayton, Cameron Johnson, Jae Crowder","Paul, Booker, Ayton, Johnson, Crowder",101108-1626164-1629028-1629661-203109,PHX,202.0,2,7.0,2.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,92.67326732673267,15.714285714285714,15.285714285714286,0.2857142857142857,3.0,3.0,6.0,2.0,3.0,,1.0,,,3.0,6.0,1.0,2.0,11.0,8.0,4.0,3.0,,,,2.0,1.0,3.0,,,7.0,1.0,2.0,4.0,,3.0,9.0,2.0,0.6666666666666666,1.0,1.0,0.5,0.5,0.5,0.5625,0.6111111111111112,0.25,,,1.0,0.6666666666666666,1.0,15.333333333333334,13.5,0.375,0.125,,,,,,,,0.625,,0.537025,6.533333333333334,22.7,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,2.0,2.0,1.0,0.5,0.3333333333333333,0.5,,1.0,,0.6666666666666666,0.6666666666666666,0.25,0.562,0.1111111111111111,0.14285714285714285,,,,1.0,,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,2.0,,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,,1.0,,,,0.5,0.5,1.0,0.25,0.5,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,,0.5384666666666666,0.18181818181818182,0.18181818181818182,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626164-1629028-1630688-203109,1610612756,"Chris Paul, Devin Booker, Deandre Ayton, Ish Wainright, Jae Crowder","Paul, Booker, Ayton, Wainright, Crowder",101108-1626164-1629028-1630688-203109,PHX,67.0,1,3.0,3.0,7.0,,,3.0,3.0,3.0,,150.44776119402985,9.333333333333334,9.333333333333334,1.0,1.0,-5.0,4.0,,,,,,,,,,,,5.0,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,1.0,1.0,,9.75,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626164-1629661-201580-202687,1610612756,"Chris Paul, Devin Booker, Cameron Johnson, JaVale McGee, Bismack Biyombo","Paul, Booker, Johnson, McGee, Biyombo",101108-1626164-1629661-201580-202687,PHX,18.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626166-1628969-1629028-1629661,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Deandre Ayton, Cameron Johnson","Paul, Payne, Bridges, Ayton, Johnson",101108-1626166-1628969-1629028-1629661,PHX,46.0,1,1.0,,3.0,,,,,,,93.91304347826086,16.0,16.0,,1.0,-2.0,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,15.0,15.0,,,,,,,,,,1.0,,0.5721,,23.3,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626166-1628969-1629028-203109,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Deandre Ayton, Jae Crowder","Paul, Payne, Bridges, Ayton, Crowder",101108-1626166-1628969-1629028-203109,PHX,938.0,6,30.0,19.0,58.0,,,1.0,1.0,19.0,,89.0405117270789,14.5,13.833333333333334,0.6333333333333333,16.0,19.0,28.0,22.0,4.0,5.0,8.0,2.0,8.0,12.0,19.0,3.0,9.0,39.0,20.0,12.0,6.0,8.0,2.0,,6.0,2.0,8.0,1.0,2.0,18.0,5.0,10.0,12.0,2.0,9.0,39.0,5.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.631578947368421,0.5892857142857143,0.6290322580645161,0.32142857142857145,,,0.5555555555555556,0.5,0.5,17.964285714285715,16.892857142857142,0.14285714285714285,0.2857142857142857,0.625,0.625,0.4,0.2857142857142857,0.25,0.2857142857142857,0.5,0.4642857142857143,0.25,0.4624375,11.547368421052632,26.200000000000003,2.0,3.0,7.0,6.0,1.0,12.0,,4.0,2.0,5.0,2.0,6.0,6.0,,0.4444444444444444,,0.15384615384615385,,,0.5714285714285714,0.75,0.75,0.25,0.4074,,,1.0,,3.0,2.0,0.3333333333333333,0.6666666666666666,,,3.0,4.0,4.0,1.0,1.0,2.0,,,9.0,14.0,2.0,6.0,27.0,,1.0,2.0,1.0,3.0,,,,,,3.0,2.0,2.0,2.0,1.0,,,27.0,3.0,,0.6428571428571429,,0.65625,,0.7105263157894737,1.0,,,0.6666666666666666,0.5,0.5714285714285714,0.5714285714285714,0.5,0.03571428571428571,1.0,1.0,1.0,,,0.25,0.75,0.125,0.443484375,,0.6923076923076923,,,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,,2.0,,,,,,,,,,0.5,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,,,,,0.5,,,,0.5,,0.125,,,,,,,1610612756,2022,2021-22,False
101108-1626166-1628969-1629661-201580,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Cameron Johnson, JaVale McGee","Paul, Payne, Bridges, Johnson, McGee",101108-1626166-1628969-1629661-201580,PHX,257.0,2,9.0,,17.0,,,2.0,,,,95.25291828793775,16.555555555555557,15.88888888888889,,4.0,2.0,8.0,,5.0,,1.0,,2.0,5.0,6.0,,2.0,10.0,8.0,10.0,,2.0,,,5.0,,5.0,,,10.0,,2.0,3.0,1.0,3.0,10.0,,1.0,1.0,,,,0.8333333333333334,0.625,0.625,0.25,,,,0.5,,13.5,13.125,0.625,0.125,,,,0.25,,,,0.875,,0.595925,4.366666666666666,27.35,1.0,5.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,0.5,,0.3333333333333333,,1.0,,1.0,1.0,,,,,2.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626166-1628969-1629661-202687,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Cameron Johnson, Bismack Biyombo","Paul, Payne, Bridges, Johnson, Biyombo",101108-1626166-1628969-1629661-202687,PHX,73.0,1,3.0,,6.0,1.0,1.0,1.0,,,1.0,118.35616438356165,10.333333333333334,6.333333333333333,,1.0,-1.0,3.0,,1.0,,,,,,2.0,,,,1.0,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,14.0,14.0,0.5,,,,,,,,,0.5,,0.52505,6.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626166-1628969-201580-203109,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, JaVale McGee, Jae Crowder","Paul, Payne, Bridges, McGee, Crowder",101108-1626166-1628969-201580-203109,PHX,93.0,1,2.0,,5.0,,,1.0,,,,77.41935483870968,18.5,16.0,,2.0,,3.0,,,,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,1.0,2.0,3.0,,1.0,,,,,,,,,,,1.0,,,1.0,0.6666666666666666,1.0,18.666666666666668,18.333333333333332,,,,,,0.5,,,,1.0,,0.54645,,26.4,1.0,,,,,,,1.0,1.0,,,,,,0.5,,0.5,,,,,,,,,,1.0,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,1.0,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626166-1628969-202687-203109,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Bismack Biyombo, Jae Crowder","Paul, Payne, Bridges, Biyombo, Crowder",101108-1626166-1628969-202687-203109,PHX,20.0,1,,,1.0,,,,,,,72.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626166-1629013-1629661-201580,1610612756,"Chris Paul, Cameron Payne, Landry Shamet, Cameron Johnson, JaVale McGee","Paul, Payne, Shamet, Johnson, McGee",101108-1626166-1629013-1629661-201580,PHX,185.0,1,6.0,,12.0,1.0,1.0,2.0,,,0.5,93.4054054054054,18.833333333333332,18.833333333333332,,3.0,-2.0,6.0,,1.0,,1.0,,1.0,,3.0,,1.0,,2.0,,,1.0,,,,,,,,,2.0,5.0,5.0,,,,,,,,,,,,,0.25,,,1.0,0.8333333333333334,,12.0,12.0,0.25,0.25,,,,0.25,,,,0.5,,0.4881375,8.433333333333334,25.8,,,1.0,,,,,3.0,,,,3.0,,,0.75,,,,,1.0,,,0.25,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1626166-1629013-201580-203109,1610612756,"Chris Paul, Cameron Payne, Landry Shamet, JaVale McGee, Jae Crowder","Paul, Payne, Shamet, McGee, Crowder",101108-1626166-1629013-201580-203109,PHX,113.0,1,4.0,2.0,7.0,,,1.0,,2.0,,89.20353982300885,16.0,15.0,0.5,2.0,-4.0,3.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,4.0,8.0,2.0,,1.0,,,1.0,,1.0,,,2.0,,,1.0,,2.0,2.0,,1.0,1.0,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,,,,,,16.333333333333332,15.666666666666666,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,,0.5757333333333333,8.35,25.4,1.0,1.0,,2.0,,,1.0,,1.0,,,4.0,2.0,,,1.0,0.5,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,2.0,,,1.0,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,2.0,1.0,,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,1.0,0.5463,0.5,0.5,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1628470-1628969-1629661-201580,1610612756,"Chris Paul, Torrey Craig, Mikal Bridges, Cameron Johnson, JaVale McGee","Paul, Craig, Bridges, Johnson, McGee",101108-1628470-1628969-1629661-201580,PHX,47.0,1,,,1.0,,,,,,,30.638297872340427,,,,1.0,-2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1628470-1628969-1629661-203109,1610612756,"Chris Paul, Torrey Craig, Mikal Bridges, Cameron Johnson, Jae Crowder","Paul, Craig, Bridges, Johnson, Crowder",101108-1628470-1628969-1629661-203109,PHX,28.0,1,3.0,3.0,6.0,,,,,3.0,,308.57142857142856,3.3333333333333335,3.3333333333333335,1.0,,1.0,3.0,3.0,,,,,,,,,,6.0,5.0,,,,,,,,,,,,1.0,1.0,1.0,,,6.0,,,,,,,,,1.0,,,,1.0,1.0,,6.0,6.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,3.0,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,3.0,,,,,,,6.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1628470-1629013-1629028-203109,1610612756,"Chris Paul, Torrey Craig, Landry Shamet, Deandre Ayton, Jae Crowder","Paul, Craig, Shamet, Ayton, Crowder",101108-1628470-1629013-1629028-203109,PHX,43.0,1,,,1.0,,,,,,,33.48837209302326,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
101108-1628470-1629013-1629661-201580,1610612756,"Chris Paul, Torrey Craig, Landry Shamet, Cameron Johnson, JaVale McGee","Paul, Craig, Shamet, Johnson, McGee",101108-1628470-1629013-1629661-201580,PHX,173.0,1,6.0,,12.0,,,1.0,,,,99.88439306358381,12.166666666666666,12.166666666666666,,3.0,-2.0,6.0,,2.0,,,,1.0,2.0,4.0,,1.0,5.0,7.0,2.0,,1.0,,1.0,1.0,,1.0,,,2.0,2.0,3.0,4.0,1.0,2.0,3.0,,0.5,1.0,,,,0.5,0.4,0.4166666666666667,0.2,0.25,,1.0,1.0,1.0,16.666666666666668,16.666666666666668,0.4,,,,,0.2,,,,0.6,,0.45121,4.5,25.3,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,,0.3333333333333333,,,1.0,1.0,1.0,0.4,0.4698,0.16666666666666666,0.2,1.0,,,1.0,1.0,0.5,1.0,1.0,,,,,,,1.0,2.0,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,0.4,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1610612756,2022,2021-22,False
101108-1628470-1629661-201580-203109,1610612756,"Chris Paul, Torrey Craig, Cameron Johnson, JaVale McGee, Jae Crowder","Paul, Craig, Johnson, McGee, Crowder",101108-1628470-1629661-201580-203109,PHX,53.0,1,1.0,,3.0,,,,,,,81.50943396226415,34.0,34.0,,1.0,-2.0,2.0,,,,,,1.0,,,,1.0,,2.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,9.5,9.5,,,,,,1.0,,,,1.0,,0.3804,,32.6,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,False
