EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffArc3ReboundPct,SecondChanceArc3FGA,Travels,SecondChanceArc3Frequency,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,SecondChanceAtRimPctAssisted,Charge Fouls,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,Arc3PctBlocked,BlockedArc3,OffensiveGoaltends,LongMidRangePctBlocked,3SecondViolations,team_id,year,season,team_vs
1626162-1626179-1628970-1629023-1629667,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, P.J. Washington, Jalen McDaniels","Oubre Jr., Rozier, Bridges, Washington, McDaniels",1626162-1626179-1628970-1629023-1629667,CHA,187.0,1,3.0,-1.0,6.0,6.0,,,1.0,12.0,2.0,2.0,,,,,1.0,2.0,,,,,,,,1.0,2.0,,,3.0,4.0,1.0,2.0,1.0,10.0,11.0,,,,1.0,,,,,,,,,,6.0,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,10.0,,,,,,,1.0,0.5,,,0.5,0.75,,,0.75,,,0.8333333333333334,,,0.3333333333333333,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,92.40641711229947,,16.666666666666668,14.5,14.5,14.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.5,0.5,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,0.6666666666666666,0.5,0.5132583333333333,0.52485,,0.16666666666666666,0.25,,,3.25,25.45,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629023-1630163,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, P.J. Washington, LaMelo Ball","Oubre Jr., Rozier, Bridges, Washington, Ball",1626162-1626179-1628970-1629023-1630163,CHA,3482.0,23,58.0,6.0,129.0,128.0,61.0,42.0,13.0,257.0,25.0,42.0,4.0,8.0,10.0,18.0,9.0,14.0,1.0,8.0,3.0,16.0,,3.0,8.0,13.0,41.0,9.0,23.0,35.0,64.0,16.0,57.0,26.0,144.0,138.0,4.0,9.0,1.0,6.0,1.0,12.0,13.0,25.0,11.0,31.0,18.0,77.0,38.0,32.0,39.0,9.0,6.0,39.0,13.0,8.0,19.0,13.0,32.0,11.0,2.0,17.0,2.0,,77.0,3.0,13.0,18.0,21.0,5.0,44.0,16.0,60.0,1.0,11.0,5.0,6.0,6.0,3.0,4.0,7.0,1.0,2.0,13.0,,5.0,10.0,25.0,1.0,24.0,3.0,29.0,2.0,1.0,9.0,5.0,4.0,1.0,3.0,4.0,3.0,132.0,77.0,61.0,5.0,4.0,0.5428571428571428,0.59375,0.8125,0.2807017543859649,0.16666666666666666,0.3548387096774194,0.2909090909090909,0.546875,0.4444444444444444,0.52,0.48760330578512395,0.36666666666666664,0.5267857142857143,0.5375939849624061,0.375,0.59375,0.47107438016528924,0.125,0.16666666666666666,0.07142857142857142,0.46153846153846156,1.0,0.875,0.4642857142857143,0.72,0.07692307692307693,0.7959183673469388,0.23880597014925373,0.5294117647058824,0.6,0.16666666666666666,0.07692307692307693,0.8,0.8333333333333334,1.0,0.7368421052631579,0.6666666666666666,0.017241379310344827,106.2837449741528,0.75,12.852713178294573,14.25,12.178294573643411,13.9140625,0.34710743801652894,0.5952380952380952,0.7142857142857143,0.68,0.11570247933884298,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.06611570247933884,0.125,0.125,,0.1322314049586777,0.1875,0.1875,0.6666666666666666,0.33884297520661155,0.3170731707317073,0.325,0.8461538461538461,0.5333333333333333,0.5,0.2,,,0.32142857142857145,0.5555555555555556,0.14285714285714285,0.4107142857142857,0.391304347826087,0.8181818181818182,0.3333333333333333,0.535159243697479,0.5502124999999999,0.5298657407407408,0.0703125,0.1267605633802817,0.08333333333333333,0.5347222222222222,5.140625,26.31052631578947,0.4728682170542636,1.0,0.017543859649122806,,0.07692307692307693,3.0,2.0,0.2,2.0,2.0,,,0.25,,2.0,0.25,,,,,,1.0,0.3333333333333333,1.0,5.0,1.0,,,,,0.024390243902439025,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629023-1630547,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, P.J. Washington, James Bouknight","Oubre Jr., Rozier, Bridges, Washington, Bouknight",1626162-1626179-1628970-1629023-1630547,CHA,199.0,3,3.0,-2.0,5.0,6.0,3.0,3.0,,11.0,,,,,,,1.0,3.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,5.0,7.0,,,,,,,,2.0,1.0,1.0,,3.0,,2.0,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,1.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,5.0,3.0,3.0,,,,,1.0,0.5,,1.0,0.5,0.3333333333333333,,,0.5,,0.5,0.5,,0.5,0.4,,,,,1.0,,,0.5,,0.5,,,,,,,,,0.5,,,79.59798994974874,,20.2,16.333333333333332,20.2,15.666666666666666,,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.4,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,1.0,0.4,0.5,0.4044,,0.36528333333333335,,,,0.6,5.033333333333333,26.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629023-1630550,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, P.J. Washington, JT Thor","Oubre Jr., Rozier, Bridges, Washington, Thor",1626162-1626179-1628970-1629023-1630550,CHA,30.0,1,,2.0,2.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,0.5,,0.5,1.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,144.0,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,0.46875,,0.46875,0.5,1.0,,1.0,,26.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629023-202330,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, P.J. Washington, Gordon Hayward","Oubre Jr., Rozier, Bridges, Washington, Hayward",1626162-1626179-1628970-1629023-202330,CHA,1290.0,8,22.0,5.0,39.0,43.0,15.0,16.0,7.0,82.0,11.0,12.0,2.0,2.0,6.0,7.0,2.0,9.0,2.0,3.0,3.0,7.0,,,2.0,3.0,11.0,,4.0,15.0,24.0,6.0,18.0,6.0,54.0,49.0,4.0,6.0,,,1.0,9.0,7.0,9.0,1.0,6.0,3.0,20.0,18.0,12.0,15.0,3.0,,10.0,3.0,2.0,9.0,5.0,14.0,2.0,3.0,7.0,1.0,1.0,33.0,5.0,2.0,10.0,7.0,,17.0,7.0,24.0,,3.0,2.0,1.0,2.0,,1.0,,,1.0,2.0,,,6.0,10.0,,8.0,,9.0,1.0,,3.0,2.0,3.0,2.0,1.0,3.0,2.0,45.0,20.0,15.0,1.0,2.0,0.6,0.6,0.8333333333333334,0.3333333333333333,,0.16666666666666666,0.35294117647058826,0.625,0.6666666666666666,0.7777777777777778,0.5714285714285714,0.6666666666666666,0.5666666666666667,0.5869565217391305,0.6428571428571429,0.5882352941176471,0.42857142857142855,0.08333333333333333,,0.2222222222222222,1.0,,0.5384615384615384,0.2222222222222222,1.0,0.45454545454545453,0.7391304347826086,0.35,,0.2857142857142857,,0.5,0.7142857142857143,0.25,0.5,1.0,1.0,,91.53488372093024,0.6666666666666666,16.153846153846153,15.348837209302326,14.666666666666666,15.093023255813954,0.2857142857142857,0.9166666666666666,0.9166666666666666,0.6363636363636364,0.21428571428571427,0.2222222222222222,0.2857142857142857,0.5,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.42857142857142855,0.42857142857142855,1.0,0.2619047619047619,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.3333333333333333,1.0,,,,0.4666666666666667,0.8571428571428571,0.13333333333333333,0.26666666666666666,,0.7142857142857143,0.3,0.5265048780487804,0.36195,0.549175,0.06818181818181818,0.11538461538461539,0.16666666666666666,0.37037037037037035,6.095833333333334,26.466666666666665,0.38461538461538464,,,,0.42857142857142855,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629023-202397,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, P.J. Washington, Ish Smith","Oubre Jr., Rozier, Bridges, Washington, Smith",1626162-1626179-1628970-1629023-202397,CHA,834.0,5,14.0,-16.0,28.0,28.0,1.0,4.0,2.0,56.0,4.0,6.0,,,,,,5.0,2.0,3.0,1.0,2.0,,,,1.0,6.0,,,6.0,14.0,2.0,8.0,1.0,19.0,35.0,,,,1.0,,,,1.0,,,,,8.0,4.0,6.0,,,6.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,1.0,1.0,5.0,3.0,1.0,9.0,2.0,11.0,1.0,2.0,1.0,1.0,3.0,2.0,,4.0,1.0,3.0,7.0,1.0,,1.0,4.0,,3.0,,2.0,,,1.0,,1.0,,1.0,1.0,,19.0,,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.25,,,0.25,0.42857142857142855,,,0.4090909090909091,,,0.41304347826086957,,,0.36363636363636365,0.21428571428571427,0.16666666666666666,0.4,0.42857142857142855,1.0,0.375,0.14285714285714285,1.0,0.16666666666666666,0.6153846153846154,0.15384615384615385,,0.2,,1.0,1.0,0.16666666666666666,1.0,1.0,,0.1,96.69064748201438,,14.785714285714286,15.0,13.964285714285714,14.535714285714286,0.2727272727272727,0.6666666666666666,0.8,0.75,0.22727272727272727,,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.09090909090909091,0.5,0.5,1.0,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,0.6363636363636364,0.16666666666666666,0.5193931818181818,0.4779,0.2988,0.043478260869565216,0.06666666666666667,,,7.307142857142857,25.35,0.03571428571428571,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629023-202738,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, P.J. Washington, Isaiah Thomas","Oubre Jr., Rozier, Bridges, Washington, Thomas",1626162-1626179-1628970-1629023-202738,CHA,62.0,1,1.0,5.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,5.0,,,,,,,,,,,,,,2.0,,3.0,,,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,5.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.25,,,1.25,,,0.5,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,92.9032258064516,1.0,7.0,24.0,7.0,24.0,0.5,1.0,1.0,1.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.64605,,,,,,,1.3,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629023-203486,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, P.J. Washington, Mason Plumlee","Oubre Jr., Rozier, Bridges, Washington, Plumlee",1626162-1626179-1628970-1629023-203486,CHA,1363.0,11,23.0,-22.0,43.0,46.0,7.0,5.0,9.0,89.0,8.0,11.0,1.0,1.0,,,3.0,7.0,,2.0,2.0,5.0,1.0,1.0,1.0,,13.0,,2.0,11.0,20.0,2.0,18.0,13.0,41.0,63.0,1.0,2.0,1.0,2.0,9.0,14.0,1.0,2.0,,3.0,3.0,5.0,14.0,8.0,6.0,,,13.0,,,7.0,2.0,9.0,,2.0,7.0,,,20.0,7.0,2.0,4.0,8.0,3.0,15.0,10.0,25.0,3.0,2.0,,2.0,3.0,2.0,3.0,3.0,,,6.0,1.0,,4.0,10.0,1.0,13.0,2.0,19.0,,1.0,8.0,1.0,3.0,2.0,1.0,5.0,2.0,27.0,5.0,7.0,1.0,1.0,0.6363636363636364,0.6363636363636364,1.0,0.1111111111111111,0.5,,0.1111111111111111,0.55,0.5,0.5,0.3684210526315789,0.625,0.2,0.425531914893617,0.7777777777777778,0.3125,0.47368421052631576,,,,0.5,1.0,0.6666666666666666,0.2222222222222222,0.5,0.4666666666666667,0.6,0.375,0.3333333333333333,0.25,,,0.75,0.3333333333333333,1.0,0.5,0.5,0.125,94.0278796771827,0.4,15.627906976744185,15.021739130434783,15.093023255813954,14.630434782608695,0.2894736842105263,0.7272727272727273,0.7272727272727273,0.875,0.18421052631578946,0.42857142857142855,0.42857142857142855,,0.05263157894736842,,,,0.13157894736842105,0.4,0.4,1.0,0.34210526315789475,,,,0.25,1.0,0.25,1.0,1.0,,,0.2,0.4,,0.7631578947368421,,0.5288144736842105,,0.45511,0.17391304347826086,0.2857142857142857,0.34146341463414637,0.12195121951219512,5.6899999999999995,25.077777777777776,0.16279069767441862,,,,0.5833333333333334,1.0,,0.25,,,,,,,,1.0,,1.0,1.0,0.5,,,,,,,,2.0,2.0,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629667-1630163,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, Jalen McDaniels, LaMelo Ball","Oubre Jr., Rozier, Bridges, McDaniels, Ball",1626162-1626179-1628970-1629667-1630163,CHA,277.0,3,5.0,-5.0,10.0,11.0,4.0,4.0,2.0,21.0,2.0,3.0,,1.0,2.0,3.0,1.0,2.0,,,,,,,,2.0,6.0,,1.0,3.0,5.0,2.0,6.0,,12.0,17.0,,1.0,,1.0,,,2.0,4.0,,1.0,,4.0,6.0,,3.0,3.0,,6.0,2.0,,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,1.0,1.0,1.0,,1.0,2.0,2.0,4.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,1.0,2.0,3.0,,,,,,,,,1.0,,1.0,1.0,,12.0,4.0,4.0,,,1.0,1.0,0.5,0.3333333333333333,,,0.3333333333333333,0.6,,0.5,0.5454545454545454,,0.4,0.5454545454545454,,0.4,0.5454545454545454,,,,0.5,1.0,,0.5,1.0,0.3333333333333333,0.5,0.4,,1.0,,,,,,,1.0,,109.16967509025272,,14.5,12.0,14.0,10.818181818181818,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,,0.6,0.6666666666666666,,0.2,,0.8181818181818182,0.3333333333333333,0.5266,0.625,0.55815,,,,0.3333333333333333,3.8,28.383333333333336,0.4,,,,0.3333333333333333,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629667-1630208,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, Jalen McDaniels, Nick Richards","Oubre Jr., Rozier, Bridges, McDaniels, Richards",1626162-1626179-1628970-1629667-1630208,CHA,275.0,2,5.0,9.0,9.0,8.0,,2.0,2.0,17.0,1.0,3.0,,,,,1.0,1.0,,,,1.0,,,,1.0,4.0,,,2.0,4.0,1.0,5.0,2.0,9.0,,1.0,1.0,,1.0,1.0,3.0,,,,,,,4.0,,3.0,,,4.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,,2.0,5.0,,7.0,2.0,9.0,,,,,2.0,,1.0,,,1.0,2.0,,,,1.0,,3.0,,2.0,2.0,,2.0,,2.0,2.0,,2.0,2.0,6.0,,,,,1.0,1.0,1.0,0.2,,,0.2,0.5,1.0,,0.3888888888888889,0.5,,0.5,0.75,,0.5555555555555556,,,,1.0,,1.0,,0.5,0.6666666666666666,0.7777777777777778,0.4,,,,1.0,1.0,1.0,1.0,0.5,0.5,,89.01818181818183,1.0,16.0,16.375,14.666666666666666,15.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,0.1111111111111111,,,,0.4444444444444444,0.25,0.25,1.0,,,,,,,,,,,0.8888888888888888,0.25,0.5765777777777777,0.4168,,0.2222222222222222,0.5,0.3333333333333333,,2.475,25.860000000000003,,,,,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629667-202330,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, Jalen McDaniels, Gordon Hayward","Oubre Jr., Rozier, Bridges, McDaniels, Hayward",1626162-1626179-1628970-1629667-202330,CHA,1162.0,6,19.0,6.0,40.0,39.0,7.0,12.0,2.0,79.0,6.0,11.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,5.0,4.0,8.0,,1.0,2.0,1.0,4.0,,2.0,11.0,24.0,5.0,12.0,11.0,48.0,42.0,1.0,1.0,,1.0,,2.0,1.0,2.0,,4.0,3.0,5.0,10.0,12.0,15.0,,2.0,4.0,1.0,3.0,5.0,5.0,10.0,1.0,4.0,3.0,1.0,1.0,25.0,,3.0,7.0,6.0,2.0,15.0,3.0,18.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,,3.0,,,6.0,11.0,1.0,9.0,,12.0,2.0,2.0,6.0,,1.0,,1.0,1.0,1.0,46.0,5.0,7.0,1.0,,0.45454545454545453,0.5,1.0,0.4166666666666667,,,0.4166666666666667,0.4583333333333333,1.0,0.5,0.5138888888888888,0.5,0.16666666666666666,0.575,0.5,0.35714285714285715,0.3333333333333333,0.125,0.18181818181818182,0.125,0.3333333333333333,1.0,0.6666666666666666,0.23076923076923078,0.6363636363636364,,0.65,0.15789473684210525,,0.5,,,0.6666666666666666,1.0,0.3333333333333333,0.625,0.6666666666666666,0.0625,97.90017211703959,1.0,14.9,14.512820512820513,14.875,14.307692307692308,0.3055555555555556,0.5454545454545454,0.6666666666666666,0.5,0.2222222222222222,0.25,0.2857142857142857,0.5,0.1388888888888889,0.6,0.6,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.25,0.25,1.0,0.5,1.0,0.5,,,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.6388888888888888,0.25,0.49255138888888894,0.562,0.44658333333333333,0.15,0.21428571428571427,0.041666666666666664,0.10416666666666667,7.5874999999999995,24.791666666666668,0.175,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629667-202738,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, Jalen McDaniels, Isaiah Thomas","Oubre Jr., Rozier, Bridges, McDaniels, Thomas",1626162-1626179-1628970-1629667-202738,CHA,41.0,1,1.0,,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2439024390244,,22.0,19.0,22.0,19.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,False
1626162-1626179-1628970-1629667-203486,1610612766,"Kelly Oubre Jr., Terry Rozier, Miles Bridges, Jalen McDaniels, Mason Plumlee","Oubre Jr., Rozier, Bridges, McDaniels, Plumlee",1626162-1626179-1628970-1629667-203486,CHA,833.0,4,14.0,-3.0,27.0,29.0,2.0,,6.0,56.0,6.0,9.0,3.0,4.0,,1.0,3.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,,1.0,10.0,22.0,2.0,6.0,3.0,29.0,32.0,3.0,5.0,2.0,2.0,,12.0,,1.0,,1.0,,,10.0,10.0,3.0,3.0,6.0,5.0,1.0,3.0,5.0,1.0,6.0,1.0,,3.0,2.0,,13.0,,7.0,7.0,1.0,1.0,9.0,7.0,16.0,1.0,5.0,3.0,2.0,4.0,,4.0,1.0,,,5.0,,,1.0,3.0,1.0,4.0,,3.0,1.0,,2.0,,,,,,,17.0,,2.0,,,0.5,0.7142857142857143,0.5,0.3333333333333333,1.0,,0.3333333333333333,0.45454545454545453,0.6,,0.4642857142857143,0.8571428571428571,,0.5,0.8571428571428571,,0.21428571428571427,0.13636363636363635,,0.25,0.8,1.0,0.3333333333333333,0.5833333333333334,0.6363636363636364,,0.5714285714285714,0.4375,0.3333333333333333,0.6666666666666666,,,0.5,,,0.7142857142857143,0.5,0.08333333333333333,96.80672268907563,,16.296296296296298,13.551724137931034,15.88888888888889,12.620689655172415,0.32142857142857145,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.25,0.3333333333333333,0.6666666666666666,0.03571428571428571,1.0,1.0,,0.03571428571428571,1.0,1.0,,0.17857142857142858,0.2,0.25,1.0,0.5714285714285714,0.75,0.14285714285714285,1.0,,0.5,,,0.5,,0.5357142857142857,0.2,0.5066928571428572,0.5507642857142857,0.6214,0.06896551724137931,0.08695652173913043,0.41379310344827586,,6.245454545454546,24.95,0.07407407407407407,1.0,0.16666666666666666,,,1.0,,0.14285714285714285,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,0.2,,,,,1610612766,2022,2021-22,False
