EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,DeadBallTurnovers,Turnovers,3SecondViolations,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimAssists,2pt And 1 Free Throw Trips,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PtsPutbacks,Fg2aBlocked,Corner3Assists,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimAccuracy,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Offensive Fouls Drawn,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,FTOffRebounds,LostBallTurnovers,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,OffFTReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,LongMidRangePctAssisted,PenaltyCorner3FGA,PtsUnassisted3s,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,Charge Fouls,PenaltyCorner3FGM,Travels,Blocked3s,BlockedArc3,OffensiveGoaltends,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Clear Path Fouls,Corner3PctBlocked,BlockedLongMidRange,BlockedCorner3,team_id,year,season,team_vs
1626159-1629599-1629875-1630553-202339,1610612746,"Justise Winslow, Amir Coffey, Xavier Moon, Keon Johnson, Eric Bledsoe","Winslow, Coffey, Moon, Johnson, Bledsoe",1626159-1629599-1629875-1630553-202339,LAC,40.0,1,1.0,,1.0,1.0,2.0,,,,,,,,72.0,12.0,28.0,12.0,28.0,,,0.58845,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,23.2,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629599-1629875-1630553-202694,1610612746,"Justise Winslow, Amir Coffey, Xavier Moon, Keon Johnson, Marcus Morris Sr.","Winslow, Coffey, Moon, Johnson, Morris Sr.",1626159-1629599-1629875-1630553-202694,LAC,95.0,1,2.0,-3.0,4.0,3.0,7.0,,,,5.0,1.0,2.0,,106.10526315789474,12.5,15.0,12.5,9.333333333333334,,,0.53325,,,,,,,,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,0.5,,,1.0,0.5,,,0.5,,0.3333333333333333,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,0.5,1.0,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629599-1629875-1630553-203516,1610612746,"Justise Winslow, Amir Coffey, Xavier Moon, Keon Johnson, James Ennis III","Winslow, Coffey, Moon, Johnson, Ennis III",1626159-1629599-1629875-1630553-203516,LAC,295.0,1,5.0,2.0,9.0,9.0,18.0,1.0,4.0,5.0,15.0,,1.0,,87.86440677966101,16.666666666666668,16.11111111111111,16.0,14.88888888888889,0.125,0.5,0.47079375,15.6,,1.0,,,,,3.0,3.0,3.0,,,3.0,3.0,3.0,2.0,17.0,1.0,1.0,,2.0,,,,,,,,6.0,6.0,3.0,3.0,,2.0,2.0,2.0,,6.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,,15.0,,,,,,0.6666666666666666,1.0,,1.0,0.6,1.0,,0.9375,1.0,,0.9444444444444444,1.0,,0.375,1.0,0.5,0.5,,,0.25,0.5,,,,1.0,,,,,,,,,0.75,0.75,0.375,1.0,1.0,0.6666666666666666,,,,,0.375,1.0,0.4185,,0.1111111111111111,0.16666666666666666,0.11764705882352941,,26.633333333333336,,,,,,,,,,,,1.0,,1.0,,1.0,,,0.2,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,2.0,1.0,1.0,2.0,1.0,,,0.5,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629599-1629875-202704-203516,1610612746,"Justise Winslow, Amir Coffey, Xavier Moon, Reggie Jackson, James Ennis III","Winslow, Coffey, Moon, Jackson, Ennis III",1626159-1629599-1629875-202704-203516,LAC,84.0,1,1.0,4.0,3.0,3.0,6.0,,1.0,5.0,,,,,102.85714285714286,9.666666666666666,18.333333333333332,8.0,18.333333333333332,,0.2,0.6112,4.9399999999999995,,1.0,4.0,1.0,,,,,,,,2.0,,,,4.0,,2.0,,,,,,,,,4.0,,,,,2.0,,2.0,,,4.0,,2.0,2.0,,2.0,2.0,4.0,,,,,,,,,,,4.0,,,,1.0,1.0,,,,,0.4,,,0.4,,,0.4,,,,,,0.6666666666666666,1.0,,1.0,0.6666666666666666,1.0,,,,,,1.0,,0.8,,,,,,,,,,0.5,,,,0.8,,0.4135,,,,,,,,2.0,2.0,,0.5,0.6666666666666666,1.0,,,,,1.0,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629599-1630527-1630553-201586,1610612746,"Justise Winslow, Amir Coffey, Brandon Boston Jr., Keon Johnson, Serge Ibaka","Winslow, Coffey, Boston Jr., Johnson, Ibaka",1626159-1629599-1630527-1630553-201586,LAC,550.0,3,9.0,-3.0,19.0,19.0,38.0,4.0,4.0,14.0,21.0,1.0,2.0,,99.4909090909091,13.210526315789474,15.736842105263158,11.894736842105264,14.68421052631579,0.23529411764705882,0.23529411764705882,0.49119705882352943,8.807142857142857,6.0,2.0,6.0,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,6.0,1.0,3.0,3.0,18.0,,2.0,,,,4.0,1.0,2.0,,3.0,8.0,4.0,,3.0,1.0,4.0,,4.0,,1.0,8.0,,2.0,6.0,4.0,10.0,2.0,12.0,,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,,18.0,3.0,6.0,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,,,0.4411764705882353,,0.25,0.47368421052631576,,0.25,0.17647058823529413,0.5,1.0,0.25,0.75,,0.8333333333333334,0.2,0.3333333333333333,,,1.0,1.0,1.0,0.6666666666666666,,0.35294117647058826,0.25,0.3333333333333333,1.0,0.5,0.5,0.17647058823529413,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,0.3333333333333333,0.5,0.5294117647058824,0.3333333333333333,0.3312,0.46645833333333336,0.10526315789473684,0.125,,0.16666666666666666,25.066666666666666,0.3157894736842105,3.0,1.0,,0.5,0.75,0.3333333333333333,,,,,3.0,,1.0,1.0,,1.0,,0.21428571428571427,0.3333333333333333,,0.5,1.0,,,,,,6.0,,,,1.0,,0.25,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629599-1630527-201586-202339,1610612746,"Justise Winslow, Amir Coffey, Brandon Boston Jr., Serge Ibaka, Eric Bledsoe","Winslow, Coffey, Boston Jr., Ibaka, Bledsoe",1626159-1629599-1630527-201586-202339,LAC,43.0,1,1.0,-1.0,2.0,1.0,3.0,1.0,,1.0,2.0,,,,100.46511627906976,9.0,25.0,9.0,25.0,1.0,,0.4092,9.9,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629599-1630527-201587-202339,1610612746,"Justise Winslow, Amir Coffey, Brandon Boston Jr., Nicolas Batum, Eric Bledsoe","Winslow, Coffey, Boston Jr., Batum, Bledsoe",1626159-1629599-1630527-201587-202339,LAC,301.0,2,5.0,-9.0,10.0,11.0,21.0,4.0,2.0,6.0,13.0,2.0,3.0,,100.46511627906978,15.9,12.909090909090908,15.3,11.818181818181818,0.5,0.25,0.41789375,11.666666666666666,1.0,1.0,,,,1.0,1.0,,2.0,,,2.0,,2.0,,4.0,,1.0,,,1.0,1.0,,,,2.0,2.0,2.0,,2.0,,1.0,,1.0,,1.0,2.0,,1.0,,2.0,3.0,1.0,4.0,,1.0,,,1.0,2.0,1.0,,,,4.0,2.0,1.0,,0.5,0.5,,,,,0.3333333333333333,,1.0,0.25,,1.0,0.25,,1.0,0.25,0.3333333333333333,0.6666666666666666,0.25,,,0.6666666666666666,0.16666666666666666,,0.3333333333333333,,,0.6666666666666666,,,,,0.25,0.5,1.0,0.5,0.5,0.25,,,,,,,,0.25,,0.2833,0.39,,,,0.5,24.75,0.1,,,,,,,,,,,2.0,,2.0,1.0,1.0,2.0,,0.3333333333333333,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,2.0,,2.0,2.0,1.0,,,0.5,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629599-1630527-202339-202704,1610612746,"Justise Winslow, Amir Coffey, Brandon Boston Jr., Eric Bledsoe, Reggie Jackson","Winslow, Coffey, Boston Jr., Bledsoe, Jackson",1626159-1629599-1630527-202339-202704,LAC,350.0,1,6.0,4.0,12.0,13.0,25.0,3.0,2.0,7.0,10.0,,1.0,,102.85714285714286,9.666666666666666,18.0,9.666666666666666,16.46153846153846,0.2727272727272727,0.18181818181818182,0.4601545454545455,8.314285714285715,,,2.0,,,2.0,1.0,1.0,4.0,,,5.0,1.0,4.0,1.0,14.0,,,,,,,,,,,6.0,4.0,3.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,9.0,,,3.0,3.0,6.0,,6.0,,1.0,,,1.0,5.0,1.0,1.0,1.0,,14.0,,,,0.6,0.6,1.0,0.25,,0.25,0.7142857142857143,,,0.5909090909090909,,,0.6363636363636364,,,0.36363636363636365,1.0,0.42857142857142855,,1.0,,0.6,,,,,1.0,0.4,,1.0,,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.36363636363636365,0.25,0.25,1.0,,,,,0.5454545454545454,0.25,,,0.09090909090909091,0.14285714285714285,,,26.65,,2.0,1.0,1.0,1.0,1.0,0.5,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629599-1630553-202339-202694,1610612746,"Justise Winslow, Amir Coffey, Keon Johnson, Eric Bledsoe, Marcus Morris Sr.","Winslow, Coffey, Johnson, Bledsoe, Morris Sr.",1626159-1629599-1630553-202339-202694,LAC,181.0,3,3.0,1.0,4.0,5.0,9.0,2.0,,2.0,8.0,,,,71.60220994475138,20.5,19.8,18.75,18.8,0.3333333333333333,,0.4986,5.4,,2.0,,,,,,3.0,4.0,,,,3.0,4.0,,9.0,,1.0,,3.0,,,,,,,,,9.0,4.0,3.0,,3.0,3.0,3.0,,9.0,1.0,1.0,1.0,,1.0,2.0,3.0,1.0,,,,1.0,2.0,1.0,,,,6.0,,,,,,1.0,0.75,,0.75,,,,0.75,0.75,,0.75,0.75,,0.6666666666666666,,,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,,0.5,1.0,,,,0.5,0.5,,,,,,,0.6666666666666666,0.75,0.75,1.0,,,,,0.6666666666666666,0.75,0.3762,,,,0.3333333333333333,,25.475,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629599-201587-202339-202704,1610612746,"Justise Winslow, Amir Coffey, Nicolas Batum, Eric Bledsoe, Reggie Jackson","Winslow, Coffey, Batum, Bledsoe, Jackson",1626159-1629599-201587-202339-202704,LAC,236.0,2,4.0,-3.0,8.0,8.0,16.0,1.0,,4.0,13.0,,1.0,,97.6271186440678,14.375,15.125,13.375,15.125,0.1111111111111111,,0.4696166666666666,3.375,,2.0,3.0,1.0,,,,2.0,5.0,,,2.0,2.0,5.0,,10.0,1.0,1.0,,2.0,,,,,,,,4.0,6.0,5.0,2.0,,2.0,2.0,2.0,,6.0,1.0,1.0,,2.0,2.0,2.0,4.0,,1.0,1.0,,,2.0,,,,,8.0,,,,,,1.0,0.4,,0.4,0.5,1.0,,0.5555555555555556,1.0,,0.5555555555555556,1.0,,0.5555555555555556,1.0,1.0,0.5,,0.3333333333333333,1.0,0.4,1.0,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,,,,0.5555555555555556,0.4,0.4,1.0,1.0,,,,0.8888888888888888,0.4,,,,,0.2,,26.660000000000004,,2.0,,,0.6666666666666666,1.0,,1.0,,,2.0,2.0,,,,,,,0.5,0.3333333333333333,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629611-1629875-1630553-203516,1610612746,"Justise Winslow, Terance Mann, Xavier Moon, Keon Johnson, James Ennis III","Winslow, Mann, Moon, Johnson, Ennis III",1626159-1629611-1629875-1630553-203516,LAC,108.0,1,2.0,-1.0,4.0,4.0,8.0,2.0,,3.0,5.0,,1.0,,106.66666666666666,14.5,12.5,14.5,12.25,0.6666666666666666,,0.5316,7.433333333333334,,,1.0,,,1.0,,,,,,2.0,,,,4.0,,,,,,,,,,,4.0,,,,,2.0,,2.0,,1.0,4.0,,,,2.0,2.0,,2.0,,1.0,1.0,,,1.0,,,,,4.0,,,,1.0,1.0,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,1.0,1.0,,,,0.6666666666666666,,,,,1.0,1.0,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629611-1629875-202339-202694,1610612746,"Justise Winslow, Terance Mann, Xavier Moon, Eric Bledsoe, Marcus Morris Sr.","Winslow, Mann, Moon, Bledsoe, Morris Sr.",1626159-1629611-1629875-202339-202694,LAC,160.0,1,3.0,-3.0,5.0,4.0,9.0,1.0,,1.0,3.0,2.0,2.0,,81.0,19.8,15.25,19.8,15.25,0.3333333333333333,,0.48808333333333337,5.7,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,0.6666666666666666,,,,,,,,0.6666666666666666,,,,,,,,25.7,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629611-1630527-1630553-202339,1610612746,"Justise Winslow, Terance Mann, Brandon Boston Jr., Keon Johnson, Eric Bledsoe","Winslow, Mann, Boston Jr., Johnson, Bledsoe",1626159-1629611-1630527-1630553-202339,LAC,7.0,1,,,,1.0,1.0,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629611-1630527-201586-202339,1610612746,"Justise Winslow, Terance Mann, Brandon Boston Jr., Serge Ibaka, Eric Bledsoe","Winslow, Mann, Boston Jr., Ibaka, Bledsoe",1626159-1629611-1630527-201586-202339,LAC,192.0,1,3.0,-4.0,7.0,7.0,14.0,,1.0,1.0,8.0,,3.0,,105.0,12.142857142857142,15.285714285714286,12.142857142857142,15.142857142857142,,0.25,0.5023,15.6,2.0,,,,,,1.0,,3.0,,2.0,1.0,,3.0,2.0,4.0,,,,,1.0,1.0,,2.0,1.0,3.0,,2.0,,2.0,,,,,,,,,,2.0,1.0,3.0,,3.0,,3.0,2.0,,1.0,1.0,2.0,3.0,2.0,,4.0,3.0,2.0,,,,,,,,1.0,,1.0,0.25,,0.3333333333333333,0.4,,0.5,0.75,1.0,0.5,,1.0,,0.75,,,,,,0.5,,1.0,,,,,,1.0,1.0,0.75,,,,,,0.6666666666666666,,0.75,,,0.483525,0.4,1.0,,0.75,39.166666666666664,0.2857142857142857,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629611-1630527-201586-202704,1610612746,"Justise Winslow, Terance Mann, Brandon Boston Jr., Serge Ibaka, Reggie Jackson","Winslow, Mann, Boston Jr., Ibaka, Jackson",1626159-1629611-1630527-201586-202704,LAC,153.0,2,3.0,-5.0,6.0,5.0,11.0,1.0,1.0,2.0,5.0,1.0,2.0,,103.52941176470588,13.333333333333334,14.6,13.333333333333334,13.4,0.25,0.25,0.493025,10.15,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,0.25,,,,,,,,0.5,,,,,,,,25.75,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629611-1630527-201587-202339,1610612746,"Justise Winslow, Terance Mann, Brandon Boston Jr., Nicolas Batum, Eric Bledsoe","Winslow, Mann, Boston Jr., Batum, Bledsoe",1626159-1629611-1630527-201587-202339,LAC,136.0,1,2.0,3.0,5.0,5.0,10.0,1.0,,4.0,5.0,,,,105.88235294117648,15.4,11.8,14.8,11.8,0.16666666666666666,,0.5731916666666667,3.275,,1.0,3.0,1.0,,,,2.0,2.0,,,1.0,2.0,2.0,,8.0,1.0,1.0,,2.0,,,,,,,,2.0,6.0,2.0,2.0,,2.0,2.0,2.0,,6.0,,1.0,,1.0,2.0,1.0,3.0,,,,,,1.0,2.0,,,,6.0,,,,,,1.0,1.0,,1.0,0.25,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.3333333333333333,,0.5,0.3333333333333333,,,0.5,0.3333333333333333,0.5,,,,1.0,,,,0.5,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,0.8333333333333334,1.0,0.6422,,,,0.25,,26.7,,1.0,,,0.3333333333333333,0.5,,1.0,,,,1.0,,1.0,1.0,,,,0.25,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629611-1630527-202339-202694,1610612746,"Justise Winslow, Terance Mann, Brandon Boston Jr., Eric Bledsoe, Marcus Morris Sr.","Winslow, Mann, Boston Jr., Bledsoe, Morris Sr.",1626159-1629611-1630527-202339-202694,LAC,324.0,2,5.0,7.0,10.0,10.0,20.0,,,5.0,11.0,,,,88.88888888888889,14.3,18.1,13.8,16.8,,,0.5395,1.6800000000000002,10.0,1.0,5.0,2.0,5.0,,,1.0,3.0,1.0,3.0,3.0,2.0,4.0,6.0,18.0,1.0,2.0,,2.0,3.0,5.0,2.0,4.0,6.0,18.0,4.0,2.0,6.0,3.0,1.0,2.0,2.0,4.0,1.0,,10.0,1.0,1.0,3.0,,3.0,2.0,5.0,1.0,,,,,,4.0,7.0,2.0,1.0,16.0,18.0,10.0,1.0,0.6666666666666666,1.0,1.0,0.5,0.5,0.5,0.6,0.5,0.6,0.6666666666666666,0.5,0.6666666666666666,0.7083333333333334,0.5,0.7083333333333334,0.4444444444444444,,,0.5,0.6,0.5,0.5,0.5,0.5,,0.5,,,,0.5,0.3333333333333333,0.5555555555555556,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6393,0.5395,0.18181818181818182,0.2857142857142857,0.1111111111111111,1.0,25.825,1.0,3.0,2.0,,0.6,0.75,0.6666666666666666,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.2,0.2,,,0.6666666666666666,0.1111111111111111,1.0,1.0,1.0,0.5,9.0,3.0,0.6,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.1111111111111111,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1610612746,2022,2021-22,False
1626159-1629611-1630527-202339-202704,1610612746,"Justise Winslow, Terance Mann, Brandon Boston Jr., Eric Bledsoe, Reggie Jackson","Winslow, Mann, Boston Jr., Bledsoe, Jackson",1626159-1629611-1630527-202339-202704,LAC,88.0,1,1.0,-3.0,3.0,4.0,7.0,1.0,1.0,2.0,5.0,,,,114.54545454545455,15.333333333333334,10.5,15.333333333333334,10.5,0.3333333333333333,0.3333333333333333,0.45953333333333335,12.4,,,,,,1.0,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,2.0,,,,1.0,1.0,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,24.7,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2022,2021-22,False
