EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,TsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,DefLongMidRangeReboundPct,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGM,Arc3FGM,FG3M,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,DefShortMidRangeReboundPct,LongMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Steals,LostBallSteals,BlockedShortMidRange,BadPassSteals,LostBallTurnovers,LongMidRangeFGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,LongMidRangeAssists,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,AtRimPctBlocked,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Charge Fouls,OffensiveGoaltends,SecondChanceArc3PctAssisted,HeaveAttempts,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1626220-1627823-1627863-201144-203497,1610612762,"Royce O'Neale, Juancho Hernangomez, Danuel House Jr., Mike Conley, Rudy Gobert","O'Neale, Hernangomez, House Jr., Conley, Gobert",1626220-1627823-1627863-201144-203497,UTA,22.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.45454545454545,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
1626220-1627823-201144-203497-203903,1610612762,"Royce O'Neale, Juancho Hernangomez, Mike Conley, Rudy Gobert, Jordan Clarkson","O'Neale, Hernangomez, Conley, Gobert, Clarkson",1626220-1627823-201144-203497-203903,UTA,151.0,1,4.0,7.0,,2.0,5.0,,1.0,,66.75496688741723,19.5,19.5,3.0,-5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2,0.5,1.0,1.0,0.5,1.0,0.75,0.5,1.0,1.0,1.0,1.0,24.333333333333332,17.0,0.5,0.25,0.25,0.5,0.5,1.0,0.566375,0.6066,0.2,0.3333333333333333,2.45,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
1626220-1627863-1628378-201144-202355,1610612762,"Royce O'Neale, Danuel House Jr., Donovan Mitchell, Mike Conley, Hassan Whiteside","O'Neale, House Jr., Mitchell, Conley, Whiteside",1626220-1627863-1628378-201144-202355,UTA,23.0,1,1.0,1.0,,1.0,1.0,,1.0,,62.60869565217391,14.0,14.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
1626220-1627863-1628378-201144-203497,1610612762,"Royce O'Neale, Danuel House Jr., Donovan Mitchell, Mike Conley, Rudy Gobert","O'Neale, House Jr., Mitchell, Conley, Gobert",1626220-1627863-1628378-201144-203497,UTA,91.0,1,4.0,8.0,1.0,1.0,1.0,1.0,1.0,,126.5934065934066,11.25,11.25,2.0,-2.0,4.0,,1.0,,,,,2.0,,,2.0,4.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,2.0,0.5,,,,,,,,,,,,11.5,11.5,0.5,,,,,0.5,0.4114,,,,4.05,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.4114,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
1626220-1627863-1628378-202355-202711,1610612762,"Royce O'Neale, Danuel House Jr., Donovan Mitchell, Hassan Whiteside, Bojan Bogdanovic","O'Neale, House Jr., Mitchell, Whiteside, Bogdanovic",1626220-1627863-1628378-202355-202711,UTA,467.0,2,15.0,30.0,5.0,8.0,11.0,0.8333333333333334,0.8,0.8,92.50535331905782,15.2,13.933333333333334,8.0,,15.0,2.0,4.0,1.0,1.0,,4.0,10.0,5.0,1.0,17.0,17.0,2.0,,4.0,,3.0,3.0,,3.0,1.0,2.0,,2.0,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,15.0,0.53125,0.3333333333333333,,0.75,0.6,,0.375,,,,1.0,1.0,15.933333333333334,15.733333333333333,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.5,,0.6,0.49502999999999997,0.50695,0.0625,0.09090909090909091,5.88,25.5,,,,3.0,,,6.0,5.0,,,,4.0,2.0,4.0,1.0,10.0,1.0,1.0,,,,,0.4,0.5,0.5,,0.5333333333333333,,,0.5,1.0,0.75,0.75,0.3333333333333333,0.4,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.4,0.4,0.5,0.5,0.5,0.1,0.16666666666666666,0.75,0.3333333333333333,0.4,0.5,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.25,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
1626220-1627863-1628378-202711-203497,1610612762,"Royce O'Neale, Danuel House Jr., Donovan Mitchell, Bojan Bogdanovic, Rudy Gobert","O'Neale, House Jr., Mitchell, Bogdanovic, Gobert",1626220-1627863-1628378-202711-203497,UTA,227.0,3,6.0,11.0,,1.0,2.0,,1.0,,69.77973568281938,17.833333333333332,17.833333333333332,4.0,-3.0,5.0,,,,,,1.0,5.0,1.0,,9.0,12.0,,,1.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,9.0,0.75,0.16666666666666666,,1.0,0.5,,0.5,,,,,,24.0,24.0,,,0.16666666666666666,,,0.16666666666666666,0.39576666666666666,,,,7.06,24.8,,,5.0,,,,5.0,3.0,,,,,,1.0,,3.0,,,,,,,,,0.6,,0.75,,,,,,,,0.8333333333333334,,,,,,,3.0,,1.0,1.0,,,6.0,3.0,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,0.5,0.6,0.6,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
1626220-1627863-201144-202355-203903,1610612762,"Royce O'Neale, Danuel House Jr., Mike Conley, Hassan Whiteside, Jordan Clarkson","O'Neale, House Jr., Conley, Whiteside, Clarkson",1626220-1627863-201144-202355-203903,UTA,100.0,1,2.0,4.0,,1.0,1.0,,0.5,,57.599999999999994,35.5,31.5,2.0,3.0,2.0,,,,,,1.0,1.0,1.0,,5.0,2.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,5.0,1.25,0.5,,0.5,,,,,,,0.5,,14.5,14.5,,,0.5,,,0.5,0.5023,,,,12.8,24.6,,,,,,,1.0,1.0,,,,,,1.0,,3.0,,,,,,,,,1.0,,1.25,,,,,,,,0.5,,,,,,,1.0,,1.0,1.0,,,2.0,3.0,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
1626220-1627863-201144-203497-203903,1610612762,"Royce O'Neale, Danuel House Jr., Mike Conley, Rudy Gobert, Jordan Clarkson","O'Neale, House Jr., Conley, Gobert, Clarkson",1626220-1627863-201144-203497-203903,UTA,176.0,1,6.0,12.0,,,1.0,,,,98.18181818181819,15.0,15.0,3.0,-4.0,6.0,1.0,1.0,,,,2.0,2.0,2.0,5.0,10.0,14.0,,1.0,2.0,,1.0,,,1.0,1.0,1.0,,2.0,1.0,4.0,,5.0,,,,,,10.0,0.8333333333333334,0.5,,,1.0,,0.5,,,,,,14.333333333333334,13.166666666666666,0.25,,0.5,,,0.75,0.5035,0.5166,0.25,,10.7,27.0,,6.0,6.0,1.0,1.0,1.0,,1.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,10.0,6.0,1.0,1.0,0.5,0.5,0.625,0.625,0.8333333333333334,,,1.0,1.0,1.0,,0.25,1.0,0.5035,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,,,,0.5,0.5,,,0.5,,,1.0,1.0,1.0,2.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.25,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
1626220-1628378-1629672-201144-202711,1610612762,"Royce O'Neale, Donovan Mitchell, Eric Paschall, Mike Conley, Bojan Bogdanovic","O'Neale, Mitchell, Paschall, Conley, Bogdanovic",1626220-1628378-1629672-201144-202711,UTA,225.0,2,7.0,14.0,1.0,2.0,2.0,1.0,1.0,1.0,89.6,12.571428571428571,12.571428571428571,4.0,-4.0,7.0,,,,,,5.0,1.0,5.0,2.0,7.0,11.0,,,5.0,,,,1.0,,,,,,,1.0,,2.0,1.0,,,,,7.0,0.5,0.8333333333333334,1.0,,,,,,,,,,19.571428571428573,19.571428571428573,,,0.8333333333333334,,,0.8333333333333334,0.49138333333333334,,0.14285714285714285,0.5,4.6,25.46,,4.0,5.0,,,,1.0,1.0,,,5.0,,,1.0,,3.0,,,,,5.0,4.0,,,1.0,,0.4166666666666667,0.5,0.625,,,,,,0.16666666666666666,,,0.53045,0.7142857142857143,0.5714285714285714,,1.0,,1.0,1.0,,,2.0,3.0,,1.0,,1.0,1.0,,,,,1.0,0.2,0.2,,,,,,,1.0,1.0,,,,,0.2,0.2,1.0,,0.2,,,,,1.0,3.0,1.0,3.0,2.0,,,,,,,0.3333333333333333,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
1626220-1628378-1629672-201144-203903,1610612762,"Royce O'Neale, Donovan Mitchell, Eric Paschall, Mike Conley, Jordan Clarkson","O'Neale, Mitchell, Paschall, Conley, Clarkson",1626220-1628378-1629672-201144-203903,UTA,162.0,1,5.0,10.0,1.0,2.0,4.0,1.0,1.0,1.0,88.88888888888889,17.8,17.8,3.0,1.0,5.0,2.0,2.0,1.0,,,2.0,4.0,2.0,2.0,6.0,5.0,2.0,,2.0,1.0,1.0,1.0,,2.0,,,1.0,3.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,4.0,0.42857142857142855,0.3333333333333333,,1.0,0.5,0.5,0.5,1.0,0.5,,,1.0,14.6,12.2,0.3333333333333333,,0.3333333333333333,0.5,,0.6666666666666666,0.4615,0.531,0.14285714285714285,0.2,4.25,26.5,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,,,0.5,0.5,,0.3333333333333333,,,,,,1.0,1.0,,,,1.0,2.0,4.0,,2.0,,,,,,,,,,,,0.5,0.5,0.5,,,,0.5,0.5,,,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2022,2021-22,False
