EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeAssists,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassSteals,BadPassOutOfBoundsTurnovers,PtsUnassisted3s,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,BadPassTurnovers,Loose Ball Fouls,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3FGM,Charge Fouls,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,SecondChanceFtPoints,Fg3aBlocked,Charge Fouls Drawn,BlockedAtRim,FG3APctBlocked,Corner3PctBlocked,SecondChanceTurnovers,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Offensive Fouls,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,ShortMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,Arc3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1626153-1627789-1628381-1629027-201568,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, John Collins, Trae Young, Danilo Gallinari","Wright, Luwawu-Cabarrot, Collins, Young, Gallinari",1626153-1627789-1628381-1629027-201568,ATL,138.0,1,2.0,5.0,4.0,5.0,4.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,93.91304347826087,15.6,15.0,15.6,15.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.4669,0.4669,1.0,2.8,26.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1627789-1628381-1629631-203991,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, John Collins, De'Andre Hunter, Clint Capela","Wright, Luwawu-Cabarrot, Collins, Hunter, Capela",1626153-1627789-1628381-1629631-203991,ATL,3.0,1,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1627789-1628989-1629631-1630168,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, Kevin Huerter, De'Andre Hunter, Onyeka Okongwu","Wright, Luwawu-Cabarrot, Huerter, Hunter, Okongwu",1626153-1627789-1628989-1629631-1630168,ATL,26.0,1,,1.0,1.0,1.0,1.0,2,,,,,,,1.0,1.0,,,2.0,,1.0,1.0,,,2.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,110.76923076923076,2.0,24.0,2.0,24.0,,,,,,,,,,0.2912,0.2912,1.0,4.1,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1627789-1629027-1630168-201568,1610612737,"Delon Wright, Timothe Luwawu-Cabarrot, Trae Young, Onyeka Okongwu, Danilo Gallinari","Wright, Luwawu-Cabarrot, Young, Okongwu, Gallinari",1626153-1627789-1629027-1630168-201568,ATL,31.0,1,1.0,1.0,1.0,1.0,1.0,2,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,92.9032258064516,8.0,23.0,8.0,23.0,,,,,,,,,,,,,,,1.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1628381-1628989-1629027-1629631,1610612737,"Delon Wright, John Collins, Kevin Huerter, Trae Young, De'Andre Hunter","Wright, Collins, Huerter, Young, Hunter",1626153-1628381-1628989-1629027-1629631,ATL,67.0,2,1.0,2.0,1.0,1.0,,3,,,,,,,1.0,1.0,,1.0,3.0,,1.0,1.0,,1.0,3.0,2.0,,1.0,1.0,,2.0,,,,1.0,,,1.0,1.0,,,,3.0,1.0,,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,,1.0,,,,,64.4776119402985,27.5,12.0,27.5,12.0,,,,,,,,,,0.3844,0.3844,1.0,5.9,,0.5,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1628381-1628989-1629027-1630168,1610612737,"Delon Wright, John Collins, Kevin Huerter, Trae Young, Onyeka Okongwu","Wright, Collins, Huerter, Young, Okongwu",1626153-1628381-1628989-1629027-1630168,ATL,116.0,1,2.0,4.0,5.0,,3.0,9,,1.0,,,,,,2.0,,,,7.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,1.0,,,111.72413793103448,15.5,10.8,15.5,8.8,0.5,,,,,,,,0.5,0.39745,,,5.1,,,-7.0,,1.0,,1.0,1.0,1.0,0.5,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1628381-1628989-1629027-201568,1610612737,"Delon Wright, John Collins, Kevin Huerter, Trae Young, Danilo Gallinari","Wright, Collins, Huerter, Young, Gallinari",1626153-1628381-1628989-1629027-201568,ATL,273.0,2,5.0,9.0,8.0,3.0,6.0,17,3.0,5.0,1.0,2.0,4.0,2.0,6.0,9.0,5.0,,15.0,9.0,2.0,3.0,2.0,,4.0,,4.0,,1.0,,3.0,,3.0,8.0,,,,,,,2.0,4.0,1.0,,,9.0,4.0,3.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.5357142857142857,0.4,0.5357142857142857,0.4,0.35714285714285715,,,1.0,,,89.67032967032968,17.333333333333332,14.625,16.333333333333332,14.625,0.35714285714285715,0.6,0.75,,0.2857142857142857,0.4,0.5,0.4,0.7142857142857143,0.5164928571428572,0.53612,0.26666666666666666,6.300000000000001,27.060000000000002,0.3333333333333333,6.0,1.0,2.0,,2.0,1.0,1.0,0.14285714285714285,0.5,0.5,,,,,,1.0,0.1111111111111111,0.2,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,6.0,12.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.75,0.75,0.75,1.0,1.0,0.5,0.7142857142857143,1.0,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,0.14285714285714285,1.0,1.0,0.07142857142857142,0.25,0.25,1.0,1.0,0.75,0.25,0.6025666666666667,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1628381-1628989-1629631-1630168,1610612737,"Delon Wright, John Collins, Kevin Huerter, De'Andre Hunter, Onyeka Okongwu","Wright, Collins, Huerter, Hunter, Okongwu",1626153-1628381-1628989-1629631-1630168,ATL,42.0,1,1.0,2.0,1.0,,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,102.85714285714286,15.5,11.0,15.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1628381-1628989-201568-203992,1610612737,"Delon Wright, John Collins, Kevin Huerter, Danilo Gallinari, Bogdan Bogdanovic","Wright, Collins, Huerter, Gallinari, Bogdanovic",1626153-1628381-1628989-201568-203992,ATL,240.0,1,4.0,7.0,7.0,,,14,1.0,3.0,,,1.0,,3.0,5.0,3.0,,9.0,10.0,,,,,,6.0,1.0,3.0,3.0,1.0,6.0,,2.0,3.0,,,,,,,2.0,2.0,2.0,,,7.0,,,,,1.0,1.0,0.6,,0.5625,,0.5625,,0.375,,,0.3333333333333333,,,84.0,17.0,17.285714285714285,16.714285714285715,15.571428571428571,0.375,0.3333333333333333,0.5,1.0,0.125,,,,0.75,0.54754375,,,6.92,24.599999999999998,,-1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.125,1.0,1.0,1.0,,,,,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,0.5,0.25,,,,0.5,1.0,,0.125,1.0,1.0,0.25,1.0,1.0,,1.0,1.0,1.0,,0.2222222222222222,2.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
1626153-1628381-1629027-1629631-1630168,1610612737,"Delon Wright, John Collins, Trae Young, De'Andre Hunter, Onyeka Okongwu","Wright, Collins, Young, Hunter, Okongwu",1626153-1628381-1629027-1629631-1630168,ATL,33.0,1,1.0,2.0,1.0,2.0,,3,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,2.0,,1.0,,,,,,,,,,1.0,,,,,130.9090909090909,10.5,12.0,10.5,12.0,,,,,,,,,,,,,,,1.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2022,2021-22,False
