EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Loose Ball Fouls,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,StepOutOfBoundsTurnovers,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyTurnovers,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimFrequency,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,PtsPutbacks,Fg3aBlocked,SelfOReb,LostBallTurnovers,Loose Ball Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,OffLongMidRangeReboundPct,BlockedArc3,LongMidRangePctBlocked,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3SecondViolations,DefensiveGoaltends,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,BlockedLongMidRange,team_id,year,season,team_vs
1628389-1628997-1629130-1629216-1629622,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Gabe Vincent, Max Strus","Adebayo, Martin, Robinson, Vincent, Strus",1628389-1628997-1629130-1629216-1629622,MIA,1385.0,5,23.0,4.0,44.0,45.0,1.0,2.0,89.0,12.0,13.0,3.0,4.0,1.0,4.0,6.0,1.0,5.0,13.0,15.0,18.0,9.0,19.0,1.0,58.0,54.0,1.0,20.0,10.0,24.0,3.0,13.0,5.0,1.0,10.0,8.0,18.0,4.0,4.0,9.0,1.0,44.0,2.0,6.0,8.0,1.0,15.0,2.0,17.0,4.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,5.0,14.0,1.0,4.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,58.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.47368421052631576,0.47368421052631576,0.8333333333333334,0.7702702702702703,0.7631578947368421,0.5135135135135135,0.05555555555555555,0.07692307692307693,0.125,0.5,0.8,0.75,0.2,0.7777777777777778,0.15384615384615385,0.25,0.5,0.8571428571428571,1.0,1.0,0.3333333333333333,92.53429602888087,0.6666666666666666,12.863636363636363,18.2,12.5,17.533333333333335,0.35135135135135137,0.9230769230769231,1.0,0.75,0.10810810810810811,0.75,0.75,0.3333333333333333,0.02702702702702703,0.16216216216216217,0.6666666666666666,0.6666666666666666,1.0,0.35135135135135137,0.38461538461538464,0.38461538461538464,0.8,1.0,0.8648648648648649,0.38461538461538464,0.5842324324324324,0.02631578947368421,0.05263157894736842,4.066666666666666,25.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629130-1629216-1629639,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Gabe Vincent, Tyler Herro","Adebayo, Martin, Robinson, Vincent, Herro",1628389-1628997-1629130-1629216-1629639,MIA,413.0,6,7.0,-1.0,16.0,19.0,1.0,1.0,35.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,10.0,2.0,2.0,,20.0,21.0,1.0,12.0,2.0,6.0,,1.0,1.0,1.0,6.0,2.0,8.0,1.0,1.0,4.0,,18.0,,3.0,1.0,1.0,5.0,,5.0,2.0,1.0,1.0,1.0,,1.0,3.0,,4.0,,,5.0,1.0,1.0,3.0,,,,1.0,,,,1.0,1.0,17.0,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.7,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.1,0.16666666666666666,0.25,1.0,0.5,1.0,,0.8,,,0.5,,,1.0,1.0,122.03389830508473,1.0,10.3125,13.052631578947368,10.1875,13.052631578947368,0.5,0.6666666666666666,0.8,1.0,0.16666666666666666,0.5,0.5,,0.16666666666666666,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5175916666666667,,,6.7299999999999995,24.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5763,0.7366,0.15,0.2,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629130-1629216-200768,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Gabe Vincent, Kyle Lowry","Adebayo, Martin, Robinson, Vincent, Lowry",1628389-1628997-1629130-1629216-200768,MIA,164.0,3,3.0,2.0,5.0,5.0,,,10.0,1.0,1.0,,,1.0,,1.0,,1.0,2.0,2.0,2.0,1.0,3.0,,7.0,5.0,,4.0,,3.0,,2.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,7.0,,,2.0,,2.0,,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,7.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.7,0.7,0.6,,,,,1.0,,,0.6666666666666666,,,,1.0,,,,87.80487804878048,,13.4,19.4,13.4,17.4,0.2,1.0,1.0,1.0,,,,,0.2,0.2,,,,0.4,0.5,0.5,1.0,,0.8,0.5,0.5117700000000001,,,8.4,25.066666666666666,4.0,1.0,1.0,1.0,,,,2.0,2.0,7.0,1.0,,,,7.0,4.0,,,1.0,,0.875,,0.875,1.0,1.0,1.0,,,0.25,1.0,,0.513375,,1.0,0.8,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629130-1629216-200782,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Gabe Vincent, P.J. Tucker","Adebayo, Martin, Robinson, Vincent, Tucker",1628389-1628997-1629130-1629216-200782,MIA,406.0,1,7.0,,13.0,12.0,,,25.0,1.0,1.0,,1.0,2.0,,1.0,,2.0,4.0,2.0,4.0,2.0,5.0,2.0,12.0,12.0,,2.0,2.0,3.0,3.0,4.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,2.0,2.0,,4.0,,4.0,2.0,2.0,,1.0,,1.0,2.0,,3.0,,1.0,3.0,,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,12.0,0.5,0.5,0.5,0.4,0.4,0.5,0.5555555555555556,0.6,0.5555555555555556,,,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,1.0,0.5,,0.5,1.0,88.66995073891626,1.0,14.692307692307692,17.916666666666668,14.692307692307692,17.916666666666668,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,0.2222222222222222,0.1111111111111111,,,,0.4444444444444444,0.5,0.5,0.5,,0.6666666666666666,0.5,0.4904722222222222,0.1,0.2,12.1,25.28,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629130-1629216-202710,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Gabe Vincent, Jimmy Butler","Adebayo, Martin, Robinson, Vincent, Butler",1628389-1628997-1629130-1629216-202710,MIA,298.0,3,5.0,4.0,10.0,10.0,8.0,1.0,20.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,2.0,2.0,2.0,5.0,3.0,4.0,2.0,15.0,11.0,1.0,2.0,2.0,9.0,,2.0,2.0,,1.0,3.0,4.0,2.0,1.0,1.0,,11.0,,1.0,1.0,,2.0,1.0,3.0,3.0,3.0,,,,,1.0,,1.0,,,1.0,,1.0,2.0,,2.0,1.0,,,,,,,12.0,0.5,0.5,1.0,0.75,0.75,0.4,0.7222222222222222,0.75,0.4444444444444444,,,,,1.0,0.5,,0.6666666666666666,0.25,,,1.0,,0.5,,96.64429530201342,,15.2,14.6,15.0,13.5,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,1.0,1.0,1.0,,0.5555555555555556,1.0,0.5204722222222222,0.1,0.16666666666666666,10.3,24.625,,,,,,1.0,3.0,,,,,,,,,,,1.0,,1.5,,1.5,,,,,,,,,0.58095,,0.2,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629130-1629622-1629639,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Max Strus, Tyler Herro","Adebayo, Martin, Robinson, Strus, Herro",1628389-1628997-1629130-1629622-1629639,MIA,508.0,1,8.0,,16.0,17.0,,2.0,33.0,2.0,2.0,6.0,8.0,1.0,,1.0,,2.0,3.0,8.0,11.0,2.0,4.0,6.0,28.0,28.0,1.0,12.0,4.0,6.0,,3.0,2.0,,6.0,2.0,8.0,2.0,,2.0,4.0,18.0,,2.0,2.0,,4.0,2.0,6.0,2.0,2.0,,,,,,,,,1.0,2.0,,,4.0,,9.0,2.0,,,,,,,23.0,0.75,0.75,1.0,0.5,0.5,0.7272727272727273,0.7333333333333333,0.7222222222222222,0.26666666666666666,,,,,1.0,1.0,,1.0,0.4,,,1.0,1.0,1.0,1.0,93.54330708661418,,13.625,17.058823529411764,13.25,17.058823529411764,0.13333333333333333,1.0,1.0,1.0,0.5333333333333333,0.75,0.75,0.6666666666666666,0.06666666666666667,0.06666666666666667,,,,0.2,0.6666666666666666,0.6666666666666666,1.0,,0.4,0.6666666666666666,0.4858766666666667,0.125,0.16666666666666666,8.009090909090908,24.45,15.0,2.0,2.0,,,1.0,5.0,7.0,10.0,25.0,,,,,25.0,15.0,,1.0,0.7,1.25,0.7142857142857143,1.25,0.6764705882352942,,,,,,0.14285714285714285,1.0,0.47115,0.4890535714285714,0.17857142857142858,0.8928571428571429,0.9375,1.0,2.0,3.0,2.0,4.0,,0.5,0.07142857142857142,0.21428571428571427,0.6666666666666666,1.0,1.0,2.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629130-1629622-1629657,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Max Strus, Kyle Guy","Adebayo, Martin, Robinson, Strus, Guy",1628389-1628997-1629130-1629622-1629657,MIA,82.0,1,1.0,-3.0,3.0,3.0,3.0,,6.0,,,,,,,,,1.0,2.0,,,1.0,2.0,,3.0,6.0,,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,1.0,0.5,0.5,,0.75,0.75,1.0,,,,,,,,,,,,,,,,105.36585365853658,,12.333333333333334,15.0,12.333333333333334,15.0,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,1.0,0.5,0.5355,,,,25.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629130-1629622-200768,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Max Strus, Kyle Lowry","Adebayo, Martin, Robinson, Strus, Lowry",1628389-1628997-1629130-1629622-200768,MIA,418.0,4,7.0,-7.0,14.0,14.0,,1.0,28.0,2.0,2.0,,,,1.0,4.0,1.0,,6.0,2.0,2.0,1.0,10.0,,7.0,14.0,1.0,4.0,,3.0,,6.0,,,2.0,1.0,3.0,,1.0,2.0,,7.0,1.0,3.0,3.0,1.0,7.0,1.0,8.0,2.0,2.0,,2.0,,2.0,1.0,,3.0,,2.0,2.0,,,2.0,,,,,,,,,,7.0,1.0,1.0,1.0,0.1,0.1,1.0,0.2916666666666667,0.2916666666666667,0.8333333333333334,,,0.6666666666666666,1.0,0.75,0.75,0.1111111111111111,0.75,0.1111111111111111,0.16666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,96.45933014354067,,17.0,12.857142857142858,16.357142857142858,12.571428571428571,0.16666666666666666,1.0,1.0,1.0,,,,,,0.3333333333333333,0.25,0.25,1.0,0.5,,,,1.0,1.0,,0.5511708333333333,,,2.3,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629130-1629622-202710,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Max Strus, Jimmy Butler","Adebayo, Martin, Robinson, Strus, Butler",1628389-1628997-1629130-1629622-202710,MIA,686.0,4,11.0,2.0,22.0,20.0,5.0,2.0,42.0,6.0,10.0,1.0,2.0,2.0,1.0,2.0,,1.0,4.0,7.0,14.0,2.0,6.0,1.0,21.0,19.0,,10.0,4.0,6.0,,4.0,1.0,,5.0,2.0,7.0,1.0,1.0,5.0,,16.0,1.0,5.0,3.0,,8.0,2.0,10.0,3.0,3.0,,,1.0,,4.0,,4.0,,2.0,4.0,,2.0,3.0,,1.0,1.0,,,,,,,21.0,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.525,0.3,,,,,1.0,1.0,0.25,1.0,0.18181818181818182,,1.0,1.0,,1.0,,88.16326530612244,,14.5,18.35,14.409090909090908,18.35,0.5,0.6,0.6,0.8333333333333334,0.1,0.5,0.5,,0.1,0.1,0.5,0.5,1.0,0.2,0.25,0.25,1.0,,0.8,0.25,0.566175,0.05,0.07142857142857142,4.428571428571429,25.03333333333333,10.0,4.0,6.0,,,,,4.0,8.0,11.0,,1.0,,,11.0,10.0,,,0.5,,0.5,,0.5,,,,,,0.5454545454545454,0.6666666666666666,0.6438,0.5660727272727273,,0.5238095238095238,0.45454545454545453,2.0,,1.0,1.0,3.0,,0.3333333333333333,0.18181818181818182,0.09090909090909091,,,,1.0,0.14285714285714285,1.0,,,,,2.0,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
1628389-1628997-1629130-1629639-200768,1610612748,"Bam Adebayo, Caleb Martin, Duncan Robinson, Tyler Herro, Kyle Lowry","Adebayo, Martin, Robinson, Herro, Lowry",1628389-1628997-1629130-1629639-200768,MIA,321.0,4,5.0,1.0,10.0,11.0,1.0,,21.0,3.0,3.0,2.0,4.0,,1.0,1.0,,,1.0,5.0,7.0,1.0,2.0,3.0,16.0,15.0,,2.0,8.0,3.0,,1.0,,2.0,1.0,1.0,2.0,,1.0,,1.0,5.0,,3.0,1.0,,4.0,,4.0,,,,,,,,,,,,1.0,,,4.0,1.0,3.0,2.0,,,,,,,16.0,0.2,0.2,1.0,0.5,0.5,0.7142857142857143,0.7222222222222222,0.8,0.2222222222222222,0.2857142857142857,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,94.20560747663552,,15.0,15.545454545454545,15.0,15.545454545454545,0.3333333333333333,1.0,1.0,,0.4444444444444444,0.5,1.0,0.5,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,,0.5555555555555556,,0.4570166666666667,0.2,0.25,4.714285714285714,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,False
