EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,AtRimFGM,ShortMidRangeFGM,Corner3FGA,FG2M,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceOffPoss,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls,BlockedAtRim,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,Fg2aBlocked,SecondChanceTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Corner3Assists,SelfOReb,SecondChanceFg3Pct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangeAssists,RecoveredBlocks,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyFtPoints,LostBallSteals,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,LostBallTurnovers,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Charge Fouls,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Loose Ball Fouls,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Defensive 3 Seconds Violations,LongMidRangePctBlocked,HeaveMakes,BlockedArc3,BlockedLongMidRange,3SecondViolations,Corner3PctBlocked,team_id,year,season,team_vs
1626168-1627734-1628978-1630558-203087,1610612758,"Trey Lyles, Domantas Sabonis, Donte DiVincenzo, Davion Mitchell, Jeremy Lamb","Lyles, Sabonis, DiVincenzo, Mitchell, Lamb",1626168-1627734-1628978-1630558-203087,SAC,509.0,4,8.0,-3.0,18.0,15.0,33.0,2.0,4.0,,2.0,3.0,6.0,2.0,3.0,11.0,14.0,,3.0,2.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,11.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.55,0.3333333333333333,0.8,0.7777777777777778,,93.35952848722987,14.61111111111111,16.4,14.61111111111111,15.066666666666666,0.2222222222222222,0.4444444444444444,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.45637777777777777,4.3999999999999995,25.733333333333334,1.0,,2.0,,2.0,4.0,2.0,4.0,,2.0,10.0,3.0,1.0,1.0,0.3333333333333333,0.75,0.75,1.0,0.75,,,,0.5,0.5,1.0,,,1.0,,,,,6.0,2.0,2.0,,,,4.0,1.0,7.0,3.0,,2.0,,1.0,,,,1.0,,,,,,,,1.0,0.1,0.14285714285714285,,,,,,3.0,1.0,,,0.42857142857142855,,,,,,,,,2.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627734-1628978-1630558-203090,1610612758,"Trey Lyles, Domantas Sabonis, Donte DiVincenzo, Davion Mitchell, Maurice Harkless","Lyles, Sabonis, DiVincenzo, Mitchell, Harkless",1626168-1627734-1628978-1630558-203090,SAC,119.0,1,2.0,-2.0,5.0,5.0,10.0,1.0,3.0,,,,4.0,,,7.0,9.0,,,,,,,,,2.0,2.0,7.0,,,0.75,0.7,,,,,121.00840336134453,15.0,8.8,15.0,8.4,0.25,0.75,,,,,0.25,,0.4303,7.3,,5.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,,2.0,,0.3333333333333333,0.3333333333333333,0.75,,,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,,,,4.0,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,5.0,1.0,,3.0,4.0,,7.0,,,,7.0,5.0,0.75,0.75,0.7,,,,,0.25,,0.4303,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627734-1628978-1630558-203200,1610612758,"Trey Lyles, Domantas Sabonis, Donte DiVincenzo, Davion Mitchell, Justin Holiday","Lyles, Sabonis, DiVincenzo, Mitchell, Holiday",1626168-1627734-1628978-1630558-203200,SAC,219.0,2,4.0,-8.0,8.0,8.0,16.0,3.0,,,,4.0,3.0,,4.0,3.0,11.0,,4.0,,,1.0,3.0,1.0,1.0,,3.0,3.0,,,0.14285714285714285,0.1875,0.5714285714285714,,1.0,,105.2054794520548,13.875,13.5,13.75,13.5,0.42857142857142855,,,0.5714285714285714,,,1.0,,0.5373214285714286,1.4000000000000001,25.7,6.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,0.3333333333333333,0.5,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,2.0,1.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,0.25,0.3333333333333333,0.25,,0.125,0.25,,,,,1.0,,,1.0,,,0.5,0.5,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,0.5,0.5,0.483775,,0.125,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627734-1628978-203084-203200,1610612758,"Trey Lyles, Domantas Sabonis, Donte DiVincenzo, Harrison Barnes, Justin Holiday","Lyles, Sabonis, DiVincenzo, Barnes, Holiday",1626168-1627734-1628978-203084-203200,SAC,303.0,1,5.0,-9.0,10.0,10.0,20.0,2.0,2.0,,2.0,6.0,4.0,2.0,6.0,12.0,21.0,,6.0,2.0,,1.0,4.0,,,,1.0,10.0,0.3333333333333333,0.3333333333333333,0.5,0.5454545454545454,0.6,,1.0,,95.04950495049505,19.4,10.9,19.1,10.9,0.2,0.2,,0.6,0.3333333333333333,0.3333333333333333,0.8,0.3333333333333333,0.48324,4.725,25.5,3.0,1.0,1.0,,2.0,,,2.0,,,6.0,1.0,,,0.5,1.0,,,,0.5,0.5,,0.5,0.5,,,1.0,2.0,1.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,,3.0,,,2.0,1.0,,2.0,,1.0,,,,1.0,1.0,0.5,0.5,,0.5,0.5,0.5,1.0,0.09090909090909091,0.2,0.16666666666666666,,1.0,1.0,1.0,2.0,,,,1.0,0.5,1.0,,1.0,,,0.5,0.4187,3.0,,,,1.0,,2.0,,,1.0,2.0,3.0,,,0.5,,,,,,,0.3382,0.16666666666666666,0.3,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627734-1629002-1630558-203200,1610612758,"Trey Lyles, Domantas Sabonis, Chimezie Metu, Davion Mitchell, Justin Holiday","Lyles, Sabonis, Metu, Mitchell, Holiday",1626168-1627734-1629002-1630558-203200,SAC,40.0,1,1.0,2.0,3.0,2.0,5.0,1.0,1.0,,,,2.0,,,2.0,,,,,,,1.0,2.0,2.0,,,2.0,,,,0.3333333333333333,,,,,180.0,8.666666666666666,7.0,8.0,7.0,0.5,0.5,,,,,0.5,,0.37915,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,0.5,,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,1.0,,,1.0,0.5,,1.0,,,,,0.3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627734-1630558-203084-203200,1610612758,"Trey Lyles, Domantas Sabonis, Davion Mitchell, Harrison Barnes, Justin Holiday","Lyles, Sabonis, Mitchell, Barnes, Holiday",1626168-1627734-1630558-203084-203200,SAC,1662.0,4,28.0,-6.0,53.0,54.0,107.0,13.0,7.0,6.0,5.0,14.0,26.0,9.0,20.0,57.0,63.0,3.0,14.0,5.0,10.0,19.0,25.0,4.0,4.0,4.0,10.0,46.0,0.45,0.45,0.5108695652173914,0.5480769230769231,0.43478260869565216,0.8333333333333334,0.8181818181818182,1.0,92.70758122743682,15.962264150943396,15.11111111111111,14.773584905660377,14.814814814814815,0.2826086956521739,0.15217391304347827,0.13043478260869565,0.30434782608695654,0.35714285714285715,0.35714285714285715,0.717391304347826,0.35714285714285715,0.5081402173913043,7.65,24.645000000000003,2.0,6.0,,6.0,10.0,10.0,5.0,13.0,3.0,,34.0,8.0,0.5,0.625,0.38461538461538464,0.8,0.7142857142857143,1.0,0.875,0.46153846153846156,0.5,0.5,,,,0.13043478260869565,7.0,10.0,4.0,4.0,11.0,10.0,24.0,8.0,4.0,3.0,1.0,6.0,2.0,1.0,7.0,18.0,,14.0,2.0,6.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.9166666666666666,0.9166666666666666,1.0,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.8,0.12,0.2,0.19298245614035087,4.0,,2.0,3.0,5.0,5.0,,,0.7142857142857143,0.1875,0.2857142857142857,0.14285714285714285,0.5,0.6666666666666666,0.6666666666666666,,0.515825,6.0,3.0,1.0,1.0,4.0,1.0,6.0,3.0,1.0,,6.0,6.0,0.25,0.2,0.42857142857142855,0.11538461538461539,0.07692307692307693,0.2857142857142857,,0.6,0.2,0.50117,0.10526315789473684,0.11320754716981132,4.0,1.0,2.0,1.0,4.0,,0.5,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,1.0,2.0,,,0.5,4.0,,2.0,2.0,4.0,,0.3333333333333333,1.0,,1.0,,,,,,2.0,2.0,,0.5,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627734-1630558-203087-203200,1610612758,"Trey Lyles, Domantas Sabonis, Davion Mitchell, Jeremy Lamb, Justin Holiday","Lyles, Sabonis, Mitchell, Lamb, Holiday",1626168-1627734-1630558-203087-203200,SAC,74.0,1,1.0,,2.0,2.0,4.0,,1.0,1.0,,,2.0,,,3.0,3.0,,,,,,,1.0,,,1.0,3.0,,,0.5,0.5,,,,,77.83783783783784,21.0,16.0,21.0,16.0,,0.5,0.5,,,,,,0.40435,14.85,,2.0,,1.0,,1.0,,,,,,,,,,0.5,,,,,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,,3.0,,,,3.0,2.0,0.5,0.5,0.5,,,,,,,0.40435,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627745-1628367-1628978-1630558,1610612758,"Trey Lyles, Damian Jones, Josh Jackson, Donte DiVincenzo, Davion Mitchell","Lyles, Jones, Jackson, DiVincenzo, Mitchell",1626168-1627745-1628367-1628978-1630558,SAC,49.0,1,1.0,-1.0,1.0,1.0,2.0,2.0,,,,,2.0,,,2.0,3.0,,,,,,1.0,,,,,,,,0.5,0.5,,,,,58.775510204081634,28.0,21.0,27.0,21.0,1.0,,,,,,1.0,,0.5445,2.3,,,1.0,,,1.0,,,,,,,,,,0.5,,,,,0.5,1.0,,,,,,1.0,,1.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,0.5248,,,,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627745-1628367-1628978-203087,1610612758,"Trey Lyles, Damian Jones, Josh Jackson, Donte DiVincenzo, Jeremy Lamb","Lyles, Jones, Jackson, DiVincenzo, Lamb",1626168-1627745-1628367-1628978-203087,SAC,307.0,2,5.0,,13.0,11.0,24.0,2.0,4.0,3.0,,1.0,9.0,,1.0,13.0,13.0,,1.0,,,1.0,3.0,1.0,1.0,2.0,2.0,11.0,,,0.4,0.4642857142857143,0.1,,0.3333333333333333,,112.57328990228014,13.538461538461538,11.909090909090908,13.23076923076923,10.818181818181818,0.2,0.4,0.3,0.1,,,0.3,,0.49168,10.088888888888889,24.7,,2.0,2.0,,4.0,6.0,3.0,3.0,2.0,1.0,6.0,1.0,0.75,0.75,0.4444444444444444,1.0,,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,2.0,5.0,,,2.0,2.0,,,,,,2.0,,,1.0,6.0,,8.0,,3.0,,,,,,,0.5,,,0.3333333333333333,,,0.23076923076923078,0.25,0.15384615384615385,,,,2.0,1.0,1.0,,,1.0,0.4,,0.5,,,,,,7.0,1.0,1.0,3.0,5.0,1.0,7.0,,,1.0,7.0,7.0,0.6,0.5,0.5,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5051666666666667,0.5384615384615384,0.5384615384615384,,,,,,1.0,,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627745-1628367-1630558-203084,1610612758,"Trey Lyles, Damian Jones, Josh Jackson, Davion Mitchell, Harrison Barnes","Lyles, Jones, Jackson, Mitchell, Barnes",1626168-1627745-1628367-1630558-203084,SAC,215.0,1,4.0,7.0,7.0,7.0,14.0,4.0,1.0,,1.0,2.0,5.0,1.0,2.0,10.0,3.0,,2.0,1.0,2.0,4.0,5.0,1.0,,,,7.0,0.5,0.5,0.5,0.5625,0.2857142857142857,0.6666666666666666,0.5714285714285714,0.5,93.76744186046511,13.285714285714286,17.428571428571427,13.0,16.0,0.5714285714285714,0.14285714285714285,,0.2857142857142857,0.5,0.5,0.8571428571428571,0.5,0.6487499999999999,2.7199999999999998,25.65,,2.0,,,2.0,4.0,2.0,3.0,2.0,,7.0,2.0,1.0,1.0,0.4,0.5,1.0,,0.5,0.5,0.6666666666666666,1.0,,,,,1.0,3.0,,,3.0,,3.0,1.0,1.0,,,1.0,,,,2.0,,4.0,1.0,2.0,3.0,1.0,3.0,1.0,,1.5,1.5,,,0.25,,1.0,0.25,0.3333333333333333,0.3,,1.0,1.0,1.0,,,,2.0,,0.3333333333333333,0.5,,0.5,,,1.0,0.5145,5.0,2.0,2.0,1.0,3.0,2.0,6.0,1.0,,,6.0,5.0,0.3333333333333333,0.5,0.5,0.2,0.25,,,0.4,0.4,0.58301,0.6,0.7142857142857143,,,,1.0,,,1.0,,,,,,,,,2.0,0.6666666666666666,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,0.5,,0.5,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627745-1628367-1630558-203087,1610612758,"Trey Lyles, Damian Jones, Josh Jackson, Davion Mitchell, Jeremy Lamb","Lyles, Jones, Jackson, Mitchell, Lamb",1626168-1627745-1628367-1630558-203087,SAC,151.0,2,3.0,6.0,5.0,5.0,10.0,1.0,1.0,,,,2.0,1.0,2.0,11.0,5.0,,,,2.0,3.0,4.0,,,1.0,1.0,9.0,0.5,0.5,0.875,1.1,0.5,0.6666666666666666,0.75,1.0,95.36423841059603,11.2,19.0,11.0,18.8,0.25,0.25,,,,,0.75,,0.5396125,6.0,23.35,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,1.0,5.0,1.0,0.5,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,1.0,4.0,,,2.0,2.0,3.0,1.0,,1.0,,1.0,,,1.0,3.0,,4.0,2.0,3.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,0.6,1.0,0.18181818181818182,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,3.0,1.0,,2.0,2.0,1.0,9.0,,,,9.0,3.0,1.0,1.1666666666666667,1.5,,,,,0.3333333333333333,,0.5217333333333333,0.8181818181818182,0.6,1.0,,,,1.0,,,,0.5,0.5,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627745-1628368-1628978-1630558,1610612758,"Trey Lyles, Damian Jones, De'Aaron Fox, Donte DiVincenzo, Davion Mitchell","Lyles, Jones, Fox, DiVincenzo, Mitchell",1626168-1627745-1628368-1628978-1630558,SAC,112.0,1,2.0,-1.0,4.0,4.0,8.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,3.0,1.0,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,,102.85714285714286,14.25,13.75,14.25,13.75,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.42415,13.2,25.7,3.0,,,,,,,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,2.0,1.0,3.0,,,1.0,3.0,4.0,,0.5,0.5,,,,,,0.3333333333333333,0.42415,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627745-1628368-1628978-203084,1610612758,"Trey Lyles, Damian Jones, De'Aaron Fox, Donte DiVincenzo, Harrison Barnes","Lyles, Jones, Fox, DiVincenzo, Barnes",1626168-1627745-1628368-1628978-203084,SAC,426.0,4,7.0,-6.0,15.0,13.0,28.0,3.0,4.0,3.0,,1.0,10.0,1.0,2.0,19.0,25.0,,1.0,,,1.0,1.0,1.0,,1.0,2.0,19.0,0.5,0.5,0.5416666666666666,0.6785714285714286,0.16666666666666666,,,,94.64788732394366,14.8,15.692307692307692,14.8,15.461538461538462,0.25,0.3333333333333333,0.25,0.08333333333333333,,,0.4166666666666667,,0.4752,9.51,25.5,1.0,3.0,2.0,1.0,5.0,8.0,4.0,5.0,2.0,2.0,11.0,,0.8,0.8,0.5,,,,,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.08333333333333333,,6.0,,,,2.0,3.0,1.0,,,1.0,,,,1.0,5.0,,6.0,2.0,2.0,,,,1.0,,,,1.0,,,,,0.16666666666666666,0.2,,,,,,1.0,,,,1.0,,,,,,,,,4.0,,,,2.0,,4.0,1.0,,,2.0,3.0,,,0.5,0.1,,0.25,,,,0.4079,0.21052631578947367,0.26666666666666666,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,4.0,1.0,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627745-1628368-1628978-203087,1610612758,"Trey Lyles, Damian Jones, De'Aaron Fox, Donte DiVincenzo, Jeremy Lamb","Lyles, Jones, Fox, DiVincenzo, Lamb",1626168-1627745-1628368-1628978-203087,SAC,85.0,1,1.0,-7.0,2.0,3.0,5.0,,,,,2.0,,,2.0,,7.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,84.70588235294117,24.0,12.333333333333334,24.0,12.333333333333334,,,,1.0,,,1.0,,0.507975,,25.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627745-1628368-1628978-203200,1610612758,"Trey Lyles, Damian Jones, De'Aaron Fox, Donte DiVincenzo, Justin Holiday","Lyles, Jones, Fox, DiVincenzo, Holiday",1626168-1627745-1628368-1628978-203200,SAC,310.0,1,5.0,4.0,11.0,13.0,24.0,1.0,4.0,,3.0,5.0,5.0,3.0,5.0,15.0,11.0,3.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,2.0,3.0,15.0,0.6,0.6,0.75,0.75,0.5,1.0,1.0,,111.48387096774194,13.181818181818182,12.692307692307692,13.181818181818182,11.538461538461538,0.1,0.4,,0.5,0.6,0.6,0.6,0.6,0.47345499999999996,5.12,26.96,5.0,1.0,2.0,,3.0,2.0,1.0,3.0,1.0,,8.0,3.0,0.3333333333333333,0.3333333333333333,0.6,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,,,,,,,,4.0,6.0,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,0.6666666666666666,,,,1.0,,,,0.6666666666666666,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,0.2,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2022,2021-22,False
1626168-1627745-1628368-1630558-203084,1610612758,"Trey Lyles, Damian Jones, De'Aaron Fox, Davion Mitchell, Harrison Barnes","Lyles, Jones, Fox, Mitchell, Barnes",1626168-1627745-1628368-1630558-203084,SAC,1117.0,5,19.0,-1.0,39.0,40.0,79.0,7.0,7.0,3.0,4.0,12.0,17.0,7.0,16.0,43.0,44.0,,12.0,4.0,7.0,16.0,19.0,1.0,1.0,5.0,11.0,41.0,0.4375,0.4375,0.5303030303030303,0.5675675675675675,0.48484848484848486,0.7777777777777778,0.7619047619047619,0.6,101.84422560429722,12.461538461538462,15.775,12.23076923076923,14.7,0.21212121212121213,0.21212121212121213,0.09090909090909091,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.696969696969697,0.3333333333333333,0.5297924242424243,7.264705882352941,24.643749999999997,17.0,5.0,2.0,4.0,7.0,6.0,3.0,10.0,3.0,,27.0,9.0,0.42857142857142855,0.5,0.4117647058823529,0.75,1.0,,0.8,0.7142857142857143,1.0,0.6,0.2857142857142857,0.4,,0.12121212121212122,2.0,8.0,1.0,1.0,2.0,8.0,21.0,7.0,4.0,2.0,,3.0,3.0,,6.0,10.0,1.0,11.0,2.0,5.0,2.0,,3.0,1.0,1.0,1.0,1.0,,0.2222222222222222,0.15789473684210525,0.25,1.0,0.1388888888888889,0.25,0.046511627906976744,,,,1.0,3.0,2.0,1.0,2.0,0.5,0.1,0.5,,0.7142857142857143,,,,,15.0,4.0,7.0,4.0,5.0,9.0,17.0,4.0,2.0,3.0,17.0,15.0,0.8,0.5,0.53125,0.23529411764705882,0.2857142857142857,0.2857142857142857,,0.2857142857142857,0.5,0.5630535714285714,0.3953488372093023,0.38461538461538464,3.0,,,,3.0,,,,0.75,0.75,1.0,,,,,1.0,0.3333333333333333,,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,0.2222222222222222,,0.75,0.14285714285714285,0.5,0.14285714285714285,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1610612758,2022,2021-22,False
