EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,AtRimFGA,FG2A,Fouls,Loose Ball Fouls,Offensive Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,AtRimFrequency,Avg2ptShotDistance,Corner3FGA,Steals,BadPassSteals,Corner3Frequency,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,OffThreePtRebounds,Offensive Fouls,BlockedAtRim,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,LongMidRangeFGA,2pt And 1 Free Throw Trips,LongMidRangeFrequency,PenaltyOffPoss,SecondChanceFtPoints,PenaltyFG2A,FTDefRebounds,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,OffLongMidRangeReboundPct,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyDefPoss,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsAssisted2s,Fg3aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BlockedLongMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Technical Free Throw Trips,HeaveAttempts,PenaltyCorner3FGM,Charge Fouls Drawn,PenaltyCorner3Accuracy,Travels,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Charge Fouls,OffFTReboundPct,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,3SecondViolations,OffensiveGoaltends,team_id,year,season,team_vs
1626145-1628415-1628991-1630217-203937,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Desmond Bane, Kyle Anderson","Jones, Brooks, Jackson Jr., Bane, Anderson",1626145-1628415-1628991-1630217-203937,MEM,456.0,3,8.0,4.0,15.0,16.0,31.0,1.0,4.0,1.0,4.0,17.0,13.0,3.0,4.0,1.0,1.0,4.0,1.0,9.0,3.0,4.0,7.0,9.0,3.0,2.0,3.0,4.0,,3.0,3.0,3.0,15.0,1.0,0.25,0.25,0.5,0.6071428571428571,0.36363636363636365,1.0,0.8,0.75,0.7777777777777778,0.8,0.6666666666666666,97.89473684210527,12.8,16.5,12.066666666666666,16.0625,0.36363636363636365,0.25,0.25,1.0,0.5454545454545454,0.25,0.44645454545454544,27.175,2.0,7.0,3.0,,,2.0,0.6666666666666666,0.18181818181818182,8.357142857142858,,1.0,1.0,,2.0,2.0,,,3.0,,,4.0,6.0,,,1.0,2.0,2.0,,2.0,,1.0,2.0,,,,1.0,,,,6.0,2.0,0.5714285714285714,,,0.5,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,1.0,1.0,1.0,0.2727272727272727,,,,,,,0.38325,0.15384615384615385,0.2222222222222222,0.11764705882352941,1.0,,,0.3333333333333333,0.3333333333333333,,2.0,,0.18181818181818182,11.0,2.0,5.0,,11.0,,,0.42326874999999997,0.7333333333333333,13.0,,1.0,1.0,3.0,1.0,3.0,13.0,,,,,13.0,0.3333333333333333,0.5625,0.65,1.0,,0.375,0.3333333333333333,0.7647058823529411,4.0,1.0,1.0,,2.0,,,6.0,,3.0,1.0,,2.0,,,0.75,0.75,,,,,,,0.5,,,,1.0,1.0,1.0,,,1.0,1.0,3.0,2.0,2.0,0.6,0.125,1.0,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1630533-203500,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Ziaire Williams, Steven Adams","Jones, Brooks, Jackson Jr., Williams, Adams",1626145-1628415-1628991-1630533-203500,MEM,150.0,2,2.0,8.0,5.0,6.0,11.0,2.0,3.0,2.0,3.0,12.0,4.0,,3.0,2.0,,2.0,,4.0,1.0,2.0,4.0,4.0,,,,1.0,,1.0,,1.0,12.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,,0.5,1.0,0.6,1.0,,105.6,11.6,15.333333333333334,11.6,14.666666666666666,0.5,0.6666666666666666,0.6666666666666666,,0.5,0.6666666666666666,0.48127499999999995,25.866666666666664,,3.0,,,,1.0,1.0,,11.5,,,,,,,,,2.0,,,3.0,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,0.16666666666666666,0.3333333333333333,,,,1.0,,,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,1.0,,1.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,2.0,1.0,,,4.0,,2.0,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1630533-203937,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Ziaire Williams, Kyle Anderson","Jones, Brooks, Jackson Jr., Williams, Anderson",1626145-1628415-1628991-1630533-203937,MEM,48.0,1,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,,,,,3.0,1.0,1.0,1.0,1.5,1.5,1.0,,,,,,,90.0,7.0,34.0,7.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50145,27.3,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629001-1629634-203937,1610612763,"Tyus Jones, Dillon Brooks, De'Anthony Melton, Brandon Clarke, Kyle Anderson","Jones, Brooks, Melton, Clarke, Anderson",1626145-1628415-1629001-1629634-203937,MEM,101.0,2,2.0,-1.0,2.0,3.0,5.0,,,,,4.0,5.0,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,4.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,71.2871287128713,27.0,15.666666666666666,27.0,15.666666666666666,,,,,,,0.36865,,,2.0,1.0,,,,,,6.4,,,,,,,,,2.0,,,2.0,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,0.3582,0.5,1.0,,,,,,,2.0,,,,,2.0,,1.0,1.0,,,,,0.5,,,,2.0,,,,2.0,,1.0,,1.0,,,,0.5,0.5,,,,,,,,1.0,1.0,0.5,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629001-1630214-203937,1610612763,"Tyus Jones, Dillon Brooks, De'Anthony Melton, Xavier Tillman, Kyle Anderson","Jones, Brooks, Melton, Tillman, Anderson",1626145-1628415-1629001-1630214-203937,MEM,292.0,1,5.0,-7.0,10.0,10.0,20.0,,,1.0,3.0,9.0,16.0,3.0,,,1.0,4.0,,9.0,,,,,,,2.0,,,,,,9.0,1.0,0.3333333333333333,0.3333333333333333,0.5625,0.5625,0.375,,,,,,,98.63013698630138,15.6,13.6,15.6,11.7,,,,,0.875,,0.6439,23.03333333333333,4.0,5.0,4.0,,,,,0.5,3.54,3.0,2.0,1.0,0.375,,3.0,,,1.0,1.0,,3.0,,,,,,,,,1.0,,,1.0,,2.0,,,,1.0,,,0.6,,,,,,,,,,,,0.75,0.75,0.125,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,3.0,3.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629630-1629634-1630217,1610612763,"Tyus Jones, Dillon Brooks, Ja Morant, Brandon Clarke, Desmond Bane","Jones, Brooks, Morant, Clarke, Bane",1626145-1628415-1629630-1629634-1630217,MEM,679.0,6,11.0,-16.0,22.0,23.0,45.0,1.0,7.0,1.0,7.0,16.0,32.0,3.0,7.0,1.0,1.0,3.0,1.0,7.0,3.0,2.0,5.0,8.0,3.0,2.0,3.0,6.0,,2.0,1.0,2.0,16.0,1.0,0.14285714285714285,0.14285714285714285,0.3055555555555556,0.36363636363636365,0.3888888888888889,1.0,0.4,0.5,0.45454545454545453,0.3333333333333333,0.4,95.43446244477173,19.136363636363637,11.217391304347826,18.59090909090909,10.652173913043478,0.3888888888888889,0.14285714285714285,0.14285714285714285,1.0,0.5555555555555556,0.14285714285714285,0.4562138888888889,25.0,3.0,11.0,7.0,,,1.0,0.5,0.16666666666666666,8.918181818181818,,2.0,1.0,,3.0,1.0,,1.0,6.0,,,4.0,5.0,,2.0,,,4.0,,1.0,,2.0,3.0,1.0,,,1.0,,1.0,5.0,8.0,1.0,0.36363636363636365,,,,0.09090909090909091,,0.2857142857142857,0.23076923076923078,,0.5,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,0.5,,,0.4505,0.05263157894736842,0.08333333333333333,,1.0,,1.0,0.16666666666666666,0.16666666666666666,0.5,2.0,,0.1111111111111111,18.0,,7.0,,17.0,,,0.4683653846153846,0.8181818181818182,18.0,,,1.0,6.0,1.0,6.0,14.0,,,,,12.0,0.16666666666666666,0.34615384615384615,0.4117647058823529,,,0.46153846153846156,0.16666666666666666,0.875,5.0,3.0,2.0,2.0,1.0,,,4.0,,2.0,1.0,1.0,,1.0,,0.5,0.5,,,0.3333333333333333,,,0.08333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,,,1.0,3.0,3.0,2.0,1.0,0.42857142857142855,0.23076923076923078,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629630-1629634-203937,1610612763,"Tyus Jones, Dillon Brooks, Ja Morant, Brandon Clarke, Kyle Anderson","Jones, Brooks, Morant, Clarke, Anderson",1626145-1628415-1629630-1629634-203937,MEM,334.0,2,6.0,7.0,11.0,11.0,22.0,1.0,3.0,2.0,4.0,16.0,9.0,6.0,3.0,1.0,2.0,4.0,1.0,10.0,,2.0,2.0,2.0,,,,2.0,,,,,16.0,1.0,0.5,0.5,0.7272727272727273,0.7272727272727273,0.36363636363636365,,1.0,,1.0,1.0,,94.8502994011976,16.272727272727273,14.090909090909092,16.272727272727273,14.090909090909092,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.7272727272727273,0.3333333333333333,0.5151727272727272,24.8,4.0,7.0,2.0,,,,,0.36363636363636365,7.171428571428572,1.0,3.0,3.0,0.09090909090909091,,2.0,,,1.0,1.0,,5.0,,,,,,6.0,,1.0,1.0,,,,,,,,,1.0,,,0.7142857142857143,,,,0.14285714285714285,,,,,,,,0.5,0.6666666666666666,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,0.18181818181818182,2.0,,2.0,,2.0,,,0.68505,0.18181818181818182,2.0,,,,,,,4.0,,,,,4.0,,1.0,1.0,,,,,0.25,,,,1.0,2.0,,,4.0,,2.0,1.0,,1.0,,,0.4,0.4,,,0.25,,,,0.5,1.0,1.0,,1.0,1.0,0.5,,,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629630-1630214-1630217,1610612763,"Tyus Jones, Dillon Brooks, Ja Morant, Xavier Tillman, Desmond Bane","Jones, Brooks, Morant, Tillman, Bane",1626145-1628415-1629630-1630214-1630217,MEM,95.0,2,2.0,-2.0,3.0,4.0,7.0,,,,,3.0,5.0,,,,,,,,,,,1.0,,,,1.0,,,,,3.0,,,,0.25,0.25,,,,,,,,106.10526315789474,21.0,8.0,19.0,8.0,,,,,1.0,,0.608075,,4.0,4.0,2.0,,,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,2.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,0.25,,,,0.25,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.25,0.3333333333333333,,,,,1.0,,,0.5442,,,,,,,,,,,,,3.0,,4.0,,3.0,,,0.608075,1.0,3.0,,,,,,,2.0,,,,,2.0,,0.25,0.25,,,,,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,0.25,,,0.5,,,,,,,,,,1.0,4.0,1.0,,1.0,0.25,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629630-1630217-203937,1610612763,"Tyus Jones, Dillon Brooks, Ja Morant, Desmond Bane, Kyle Anderson","Jones, Brooks, Morant, Bane, Anderson",1626145-1628415-1629630-1630217-203937,MEM,3.0,1,,-2.0,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,480.0,,2.0,,2.0,1.0,,,,1.0,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629630-203500-203937,1610612763,"Tyus Jones, Dillon Brooks, Ja Morant, Steven Adams, Kyle Anderson","Jones, Brooks, Morant, Adams, Anderson",1626145-1628415-1629630-203500-203937,MEM,74.0,1,1.0,-2.0,2.0,2.0,4.0,,2.0,,3.0,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,77.83783783783784,20.0,17.0,17.5,17.0,0.6666666666666666,,,,1.0,,0.5442,25.166666666666668,,,,,,,,,,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629634-1629723-203937,1610612763,"Tyus Jones, Dillon Brooks, Brandon Clarke, John Konchar, Kyle Anderson","Jones, Brooks, Clarke, Konchar, Anderson",1626145-1628415-1629634-1629723-203937,MEM,83.0,1,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,,,,2.0,1.0,,,,,1.0,0.5,0.5,0.75,0.75,1.0,,1.0,,1.0,1.0,,52.04819277108434,44.0,19.5,32.0,19.5,0.5,1.0,1.0,1.0,1.0,1.0,0.51915,24.05,,,,,,,,,,1.0,,,0.5,1.0,,,,,,,,,,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,1.5,1.5,,,,1.0,,,,,,,,,,,,,,0.4839,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629634-1630214-1630533,1610612763,"Tyus Jones, Dillon Brooks, Brandon Clarke, Xavier Tillman, Ziaire Williams","Jones, Brooks, Clarke, Tillman, Williams",1626145-1628415-1629634-1630214-1630533,MEM,44.0,1,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,3.0,,1.0,1.0,1.5,1.5,1.0,,,1.0,1.0,,1.0,98.18181818181819,9.0,17.5,9.0,17.5,1.0,1.0,1.0,,1.0,1.0,0.57075,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.57075,1.0,2.0,,,1.0,1.0,1.0,1.0,3.0,3.0,,,,3.0,1.0,1.5,1.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629634-1630217-1630533,1610612763,"Tyus Jones, Dillon Brooks, Brandon Clarke, Desmond Bane, Ziaire Williams","Jones, Brooks, Clarke, Bane, Williams",1626145-1628415-1629634-1630217-1630533,MEM,34.0,1,1.0,-2.0,2.0,2.0,4.0,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,169.41176470588235,13.5,3.5,13.5,3.5,0.5,,,,0.5,,0.360675,27.9,,1.0,,,,,,,5.7,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,2.0,,,0.360675,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629634-1630217-203937,1610612763,"Tyus Jones, Dillon Brooks, Brandon Clarke, Desmond Bane, Kyle Anderson","Jones, Brooks, Clarke, Bane, Anderson",1626145-1628415-1629634-1630217-203937,MEM,109.0,1,2.0,-2.0,3.0,3.0,6.0,,1.0,,1.0,3.0,5.0,,1.0,,,,,,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,0.25,0.375,0.25,,1.0,,1.0,1.0,,79.26605504587155,19.333333333333332,17.0,19.333333333333332,17.0,0.25,,,,1.0,,0.5774125,24.5,3.0,3.0,2.0,,,1.0,1.0,0.75,1.9000000000000001,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.5,0.3333333333333333,,0.5,0.3333333333333333,0.5,,,,0.3333333333333333,0.5,,,,,1.0,1.0,,0.6114,0.25,0.3333333333333333,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1629634-1630533-203937,1610612763,"Tyus Jones, Dillon Brooks, Brandon Clarke, Ziaire Williams, Kyle Anderson","Jones, Brooks, Clarke, Williams, Anderson",1626145-1628415-1629634-1630533-203937,MEM,299.0,3,5.0,6.0,11.0,10.0,21.0,1.0,3.0,1.0,4.0,16.0,10.0,,3.0,1.0,,4.0,,8.0,1.0,2.0,3.0,4.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,16.0,,0.25,0.25,0.6818181818181818,0.7272727272727273,0.36363636363636365,1.0,0.6666666666666666,1.0,0.75,1.0,1.0,101.1371237458194,15.909090909090908,12.4,15.909090909090908,12.4,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.5454545454545454,0.3333333333333333,0.48256818181818184,25.875,2.0,7.0,1.0,,1.0,1.0,1.0,0.18181818181818182,5.8,1.0,1.0,1.0,0.09090909090909091,,2.0,,,5.0,,,6.0,1.0,,,,,4.0,,,,,1.0,,,,1.0,,,,1.0,1.0,0.8571428571428571,,,,,,,0.25,,,,,1.0,1.0,0.45454545454545453,,,,,,,,0.09090909090909091,0.14285714285714285,,1.0,,,0.3333333333333333,0.5,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,4.0,,,,8.0,,4.0,2.0,2.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,1.0,0.8,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1630214-1630533-203937,1610612763,"Tyus Jones, Dillon Brooks, Xavier Tillman, Ziaire Williams, Kyle Anderson","Jones, Brooks, Tillman, Williams, Anderson",1626145-1628415-1630214-1630533-203937,MEM,4.0,1,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,0.5,,,,,,,,360.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,0.5,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1630217-203500-203937,1610612763,"Tyus Jones, Dillon Brooks, Desmond Bane, Steven Adams, Kyle Anderson","Jones, Brooks, Bane, Adams, Anderson",1626145-1628415-1630217-203500-203937,MEM,320.0,1,5.0,-2.0,10.0,11.0,21.0,1.0,3.0,1.0,4.0,11.0,13.0,3.0,3.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,3.0,4.0,,,1.0,3.0,,1.0,1.0,1.0,9.0,1.0,0.25,0.25,0.5,0.55,0.4444444444444444,,0.5,1.0,0.6,0.5,,94.5,14.1,16.272727272727273,13.9,15.636363636363637,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5017944444444444,25.825,2.0,5.0,2.0,,,,,0.2222222222222222,3.62,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,3.0,,,3.0,2.0,1.0,1.0,,2.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,,1.0,2.0,1.0,0.6,1.0,1.0,1.0,,,0.5,0.2,1.0,,0.5,1.0,0.5,0.5,0.3333333333333333,,,,1.0,1.0,,0.6404,0.1,0.16666666666666666,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,1.0,2.0,,2.0,,,,0.6666666666666666,1.0,,0.25,,0.3333333333333333,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1630533-203500-203937,1610612763,"Tyus Jones, Dillon Brooks, Ziaire Williams, Steven Adams, Kyle Anderson","Jones, Brooks, Williams, Adams, Anderson",1626145-1628415-1630533-203500-203937,MEM,177.0,2,3.0,6.0,8.0,7.0,15.0,1.0,2.0,1.0,3.0,8.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,7.0,3.0,3.0,6.0,6.0,,,1.0,1.0,,,,,8.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.42857142857142855,,1.0,1.0,1.0,1.0,1.0,122.03389830508473,11.625,12.0,11.625,12.0,0.2857142857142857,0.5,0.5,1.0,0.5714285714285714,0.5,0.4772857142857143,25.433333333333334,1.0,4.0,,,,,,0.14285714285714285,5.3,1.0,,,0.14285714285714285,,1.0,,,3.0,,,2.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,2.0,1.0,0.5,,,,0.25,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,0.42857142857142855,,,,,,,,0.125,0.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
