EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,Steals,BadPassSteals,LostBallSteals,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,Corner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,FTDefRebounds,Travels,Loose Ball Fouls,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,Corner3PctBlocked,Charge Fouls,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,HeaveAttempts,HeaveMakes,team_id,year,season,team_vs
1627783-1628384-1628449-1630173-1630567,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Precious Achiuwa, Scottie Barnes","Siakam, Anunoby, Boucher, Achiuwa, Barnes",1627783-1628384-1628449-1630173-1630567,TOR,1085.0,5,18.0,1.0,31.0,32.0,1.0,6.0,63.0,3.0,,6.0,1.0,9.0,3.0,37.0,36.0,1.0,2.0,6.0,1.0,,1.0,7.0,7.0,4.0,2.0,31.0,1.0,0.5138888888888888,0.2571428571428571,83.61290322580646,16.35483870967742,18.0625,15.419354838709678,15.28125,0.08571428571428572,0.17142857142857143,,0.5,0.5714285714285714,0.5002585714285713,0.644025,0.557325,0.08333333333333333,0.07407407407407407,26.033333333333335,0.03225806451612903,,6.0,11.0,4.0,,,4.0,10.0,4.0,5.0,1.0,2.0,1.0,14.0,26.0,2.0,3.0,6.0,6.0,,,,12.0,16.0,3.0,2.0,2.0,6.0,7.0,3.0,2.0,15.0,3.0,4.0,6.0,8.0,16.0,7.0,23.0,1.0,2.0,,,,,2.0,2.0,,,5.0,,1.0,,3.0,,3.0,1.0,,0.42857142857142855,0.46153846153846156,0.2222222222222222,0.2222222222222222,0.5384615384615384,0.5,,0.4857142857142857,0.42857142857142855,,0.42857142857142855,,1.0,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.5185185185185185,0.3684210526315789,0.6,0.16666666666666666,,1.0,0.5,0.6,0.5,1.0,0.06666666666666667,0.3333333333333333,0.3142857142857143,0.5454545454545454,0.6666666666666666,0.5,0.2857142857142857,0.4,0.5,0.5,0.14285714285714285,0.8,0.8,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.14285714285714285,,,0.5,0.3333333333333333,0.16216216216216217,,7.3538461538461535,3.0,,,,,,,,3.0,4.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,3.0,,,0.5,,,,0.15384615384615385,0.18181818181818182,0.2,,1.0,0.3333333333333333,0.25,,,,0.5,0.75,0.3333333333333333,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612761,2022,2021-22,True
1627783-1628384-1628449-1630173-1630625,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Precious Achiuwa, Dalano Banton","Siakam, Anunoby, Boucher, Achiuwa, Banton",1627783-1628384-1628449-1630173-1630625,TOR,184.0,1,3.0,-8.0,4.0,7.0,,,11.0,,,1.0,,1.0,1.0,3.0,11.0,,,1.0,,,,2.0,1.0,2.0,1.0,3.0,,0.5,0.5,86.08695652173913,16.75,16.714285714285715,16.75,16.714285714285715,,0.5,,,0.5,0.455175,,,0.3333333333333333,0.5,26.9,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,2.0,,,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,2.0,,2.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,0.5,,,,,1.0,0.5,,1.0,,0.6666666666666666,,,,,,,1.0,1.0,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1628449-1630173-201152,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Precious Achiuwa, Thaddeus Young","Siakam, Anunoby, Boucher, Achiuwa, Young",1627783-1628384-1628449-1630173-201152,TOR,209.0,1,3.0,,8.0,8.0,,1.0,16.0,2.0,,,,2.0,2.0,7.0,7.0,,,,1.0,,1.0,1.0,2.0,2.0,1.0,5.0,,0.4375,0.2857142857142857,110.23923444976076,14.25,11.875,13.625,11.875,0.2857142857142857,,,,0.42857142857142855,0.45862857142857144,0.40485,,0.125,0.16666666666666666,23.1,,,1.0,1.0,1.0,,,,3.0,,1.0,,,,1.0,5.0,1.0,1.0,2.0,2.0,,,,,2.0,,,,,1.0,,,3.0,,2.0,3.0,1.0,4.0,2.0,6.0,1.0,2.0,,2.0,,,,2.0,,,1.0,,,,,,,,,,,0.5,0.5,0.2,0.5,,0.35714285714285715,0.5,,0.5,,1.0,1.0,0.5,1.0,,1.0,0.4,,0.6666666666666666,,,,1.0,1.0,1.0,0.25,,0.14285714285714285,1.0,1.0,,0.42857142857142855,,,,0.14285714285714285,,,,,0.5,,,,,,0.2857142857142857,,7.18,1.0,1.0,,,,,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,0.2,,0.3333333333333333,,,,,0.5,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1628449-1630551-1630567,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Justin Champagnie, Scottie Barnes","Siakam, Anunoby, Boucher, Champagnie, Barnes",1627783-1628384-1628449-1630551-1630567,TOR,259.0,2,4.0,-4.0,7.0,7.0,,1.0,14.0,2.0,,1.0,,3.0,,3.0,7.0,,,1.0,,,,4.0,5.0,,,3.0,,0.3,0.6,77.83783783783784,20.0,17.0,19.571428571428573,16.571428571428573,0.4,0.2,,,0.6,0.50227,,,,,24.099999999999998,,,,,,,,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,3.0,,1.0,1.0,2.0,3.0,1.0,4.0,,2.0,,,1.0,,2.0,3.0,1.0,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.3,,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,,0.6,0.25,,,,,1.0,1.0,0.5,,,,,,,,0.2,,,,0.2,,,,,,,,,,,,,10.2,,1.0,,,,,,,3.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1628449-1630551-1630625,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Justin Champagnie, Dalano Banton","Siakam, Anunoby, Boucher, Champagnie, Banton",1627783-1628384-1628449-1630551-1630625,TOR,161.0,1,3.0,-4.0,5.0,6.0,,,11.0,,,1.0,,1.0,,4.0,8.0,,,1.0,1.0,1.0,,3.0,1.0,,,4.0,,0.5,0.25,98.38509316770187,17.4,12.333333333333334,17.4,12.333333333333334,,0.25,,,0.5,0.5085375,,,,,26.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,2.0,3.0,,,,,,,,4.0,,,,,2.0,2.0,1.0,1.0,4.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,0.6666666666666666,,,0.5,,,,,1.0,0.5,,,,0.5,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,,10.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1628449-1630567-1630625,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Scottie Barnes, Dalano Banton","Siakam, Anunoby, Boucher, Barnes, Banton",1627783-1628384-1628449-1630567-1630625,TOR,1386.0,6,23.0,-12.0,47.0,45.0,5.0,2.0,92.0,3.0,,12.0,1.0,15.0,3.0,31.0,43.0,2.0,1.0,12.0,3.0,3.0,,11.0,8.0,4.0,2.0,31.0,5.0,0.36904761904761907,0.375,95.58441558441558,15.23404255319149,14.88888888888889,14.404255319148936,13.622222222222222,0.075,0.3,,0.3333333333333333,0.6,0.5062475,0.52915,0.4054166666666667,0.047619047619047616,0.07407407407407407,26.166666666666668,0.10638297872340426,4.0,7.0,9.0,1.0,,,2.0,8.0,2.0,8.0,,2.0,2.0,11.0,25.0,2.0,,1.0,,,2.0,3.0,16.0,6.0,,,2.0,8.0,10.0,5.0,1.0,22.0,3.0,,9.0,8.0,19.0,3.0,22.0,,5.0,2.0,3.0,2.0,,2.0,7.0,,1.0,5.0,2.0,,,3.0,1.0,3.0,2.0,3.0,0.7272727272727273,0.7272727272727273,0.13333333333333333,0.13333333333333333,0.44,,,0.35,,0.5,,0.5,0.7142857142857143,0.6153846153846154,,0.5625,0.23076923076923078,0.5862068965517241,0.1111111111111111,,,0.3,,0.4,1.0,0.4166666666666667,1.0,,0.6666666666666666,0.225,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.2,0.25,0.2857142857142857,0.5,0.2,0.25,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,,,,0.16666666666666666,,0.0967741935483871,8.888,,,,1.0,,,1.0,,6.0,1.0,,2.0,2.0,,2.0,2.0,,2.0,,,2.0,1.0,,1.0,,1.0,,0.04,,0.125,,0.5,0.6666666666666666,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1628449-1630567-201152,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Scottie Barnes, Thaddeus Young","Siakam, Anunoby, Boucher, Barnes, Young",1627783-1628384-1628449-1630567-201152,TOR,230.0,2,4.0,-6.0,7.0,6.0,,,13.0,4.0,,2.0,,6.0,,8.0,14.0,,,2.0,,,,2.0,1.0,,,8.0,,0.5714285714285714,0.8571428571428571,81.39130434782608,17.0,18.5,17.0,18.5,0.5714285714285714,0.2857142857142857,,,0.8571428571428571,0.5294642857142857,,,,,23.400000000000002,,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,2.0,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,1.0,,,,,,,,,,,15.6,,2.0,,,,,,,6.0,,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1628449-1630625-203920,1610612761,"Pascal Siakam, OG Anunoby, Chris Boucher, Dalano Banton, Khem Birch","Siakam, Anunoby, Boucher, Banton, Birch",1627783-1628384-1628449-1630625-203920,TOR,336.0,1,6.0,-9.0,10.0,11.0,,,21.0,1.0,,2.0,,3.0,2.0,6.0,15.0,,,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,6.0,,0.42857142857142855,0.5,90.0,17.1,15.0,17.1,13.909090909090908,0.16666666666666666,0.3333333333333333,,,0.6666666666666666,0.5191166666666667,,,0.14285714285714285,0.25,25.266666666666666,,2.0,1.0,1.0,,,,1.0,2.0,,,,,,2.0,3.0,,,,,,,,2.0,2.0,,,,1.0,1.0,,1.0,2.0,,,1.0,,3.0,,3.0,,2.0,,,1.0,1.0,2.0,3.0,,,2.0,,,,1.0,,1.0,,,0.5,0.5,,,0.6666666666666666,,,0.3333333333333333,,,,,0.6666666666666666,,,1.0,,0.25,,,,,,,,1.0,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1629004-1630173-1630551,1610612761,"Pascal Siakam, OG Anunoby, Svi Mykhailiuk, Precious Achiuwa, Justin Champagnie","Siakam, Anunoby, Mykhailiuk, Achiuwa, Champagnie",1627783-1628384-1629004-1630173-1630551,TOR,195.0,1,3.0,1.0,5.0,6.0,1.0,1.0,11.0,,,2.0,1.0,2.0,,7.0,6.0,,1.0,2.0,1.0,,1.0,,,,,7.0,1.0,0.5833333333333334,0.3333333333333333,81.23076923076923,15.6,19.5,15.6,19.333333333333332,,0.3333333333333333,,0.5,0.8333333333333334,0.5962916666666667,,0.617625,,,26.25,0.2,2.0,2.0,3.0,1.0,,1.0,,,,1.0,,1.0,,2.0,4.0,1.0,,1.0,,,1.0,,4.0,,3.0,,1.0,2.0,2.0,2.0,,4.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,0.5,,,0.5833333333333334,,,,,,0.5,,,1.0,0.5,0.3333333333333333,,,1.0,,,0.5,,,0.3333333333333333,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,0.16666666666666666,,,0.5,0.5,1.0,,0.5,,,0.5,,,4.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1629004-1630567-1630625,1610612761,"Pascal Siakam, OG Anunoby, Svi Mykhailiuk, Scottie Barnes, Dalano Banton","Siakam, Anunoby, Mykhailiuk, Barnes, Banton",1627783-1628384-1629004-1630567-1630625,TOR,69.0,1,1.0,,3.0,2.0,,,5.0,,,1.0,,1.0,,5.0,5.0,,,1.0,,,,,,,,5.0,,1.25,0.5,104.34782608695653,13.333333333333334,14.5,13.333333333333334,14.5,,0.5,,,0.5,0.493775,,,,,24.9,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,1.0,,,17.2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1629004-1630625-203920,1610612761,"Pascal Siakam, OG Anunoby, Svi Mykhailiuk, Dalano Banton, Khem Birch","Siakam, Anunoby, Mykhailiuk, Banton, Birch",1627783-1628384-1629004-1630625-203920,TOR,126.0,1,2.0,-2.0,3.0,3.0,,,6.0,,,,,,,4.0,6.0,,,,,,,1.0,1.0,,,4.0,,1.0,,68.57142857142857,20.333333333333332,21.666666666666668,20.333333333333332,21.666666666666668,,,,,1.0,0.6517,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,4.0,,,,,2.0,2.0,2.0,,4.0,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1629018-1630173-1630201,1610612761,"Pascal Siakam, OG Anunoby, Gary Trent Jr., Precious Achiuwa, Malachi Flynn","Siakam, Anunoby, Trent Jr., Achiuwa, Flynn",1627783-1628384-1629018-1630173-1630201,TOR,196.0,1,3.0,,7.0,7.0,7.0,1.0,14.0,1.0,,1.0,1.0,2.0,2.0,10.0,10.0,,2.0,1.0,,,,1.0,1.0,2.0,1.0,10.0,7.0,0.625,0.2857142857142857,102.85714285714286,13.285714285714286,14.714285714285714,13.0,14.714285714285714,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.8571428571428571,0.5386285714285715,,0.5386285714285715,0.125,0.16666666666666666,25.15,1.0,7.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,,,1.0,,,4.0,5.0,,,1.0,,4.0,5.0,10.0,,8.0,,,,,,,,,1.0,,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,10.0,,,,,0.8,,0.8,0.5714285714285714,,0.5714285714285714,,0.625,,1.0,,,0.5,0.5,0.3333333333333333,,,1.0,,1.0,,,,,,0.5714285714285714,0.75,0.75,,0.14285714285714285,1.0,1.0,,,,,,,1.0,,0.5714285714285714,0.75,0.14285714285714285,,,1.0,3.7399999999999998,,,,,,,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1629018-1630173-1630551,1610612761,"Pascal Siakam, OG Anunoby, Gary Trent Jr., Precious Achiuwa, Justin Champagnie","Siakam, Anunoby, Trent Jr., Achiuwa, Champagnie",1627783-1628384-1629018-1630173-1630551,TOR,79.0,1,1.0,,3.0,2.0,,,5.0,,,,,,,4.0,4.0,,,,,,,2.0,,,,4.0,,1.0,,91.13924050632912,14.666666666666666,17.5,14.666666666666666,17.5,,,,,0.5,0.5944,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,4.0,,,,,2.0,2.0,1.0,1.0,4.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1629018-1630173-1630567,1610612761,"Pascal Siakam, OG Anunoby, Gary Trent Jr., Precious Achiuwa, Scottie Barnes","Siakam, Anunoby, Trent Jr., Achiuwa, Barnes",1627783-1628384-1629018-1630173-1630567,TOR,1745.0,7,29.0,37.0,57.0,54.0,,5.0,111.0,8.0,2.0,13.0,,21.0,13.0,91.0,54.0,3.0,,13.0,1.0,1.0,,18.0,12.0,16.0,6.0,81.0,,0.8181818181818182,0.42,91.59885386819485,15.175438596491228,16.296296296296298,14.947368421052632,16.01851851851852,0.16,0.26,0.4,,0.74,0.553405,0.6089166666666667,,0.14545454545454545,0.1875,24.97142857142857,,6.0,12.0,16.0,2.0,,,6.0,8.0,3.0,5.0,,8.0,1.0,21.0,29.0,12.0,2.0,2.0,10.0,,,,24.0,18.0,9.0,2.0,8.0,12.0,21.0,7.0,4.0,51.0,2.0,3.0,12.0,9.0,22.0,5.0,27.0,3.0,3.0,1.0,2.0,3.0,,1.0,6.0,,,6.0,,3.0,1.0,,,,,,0.5714285714285714,0.6,0.5714285714285714,0.5714285714285714,0.7241379310344828,1.0,,0.78,1.0,,1.0,,0.5,0.8181818181818182,0.375,0.8571428571428571,0.2222222222222222,0.84,0.29411764705882354,0.5,,0.2,0.25,0.75,1.0,0.8,1.0,0.17647058823529413,,0.32,0.75,0.75,0.5833333333333334,0.16,0.75,0.75,0.6666666666666666,0.1,0.6,0.6,0.6153846153846154,0.6153846153846154,0.4,0.2,,,,0.6153846153846154,0.10989010989010989,,6.182758620689656,2.0,4.0,,,2.0,,,,27.0,,,9.0,6.0,3.0,1.0,1.0,,,2.0,,,,,0.75,0.6666666666666666,,,,,,,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5,0.75,0.75,1.0,,,,,0.08695652173913043,,,0.5,2.0,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1629018-1630173-1630625,1610612761,"Pascal Siakam, OG Anunoby, Gary Trent Jr., Precious Achiuwa, Dalano Banton","Siakam, Anunoby, Trent Jr., Achiuwa, Banton",1627783-1628384-1629018-1630173-1630625,TOR,348.0,2,6.0,-4.0,13.0,12.0,3.0,,25.0,4.0,,3.0,1.0,7.0,2.0,10.0,14.0,,2.0,3.0,,,,1.0,4.0,6.0,2.0,10.0,3.0,0.45454545454545453,0.875,103.44827586206897,13.076923076923077,14.833333333333334,13.076923076923077,14.833333333333334,0.5,0.375,,0.5,1.0,0.597975,,0.5973,0.2,0.6666666666666666,24.414285714285715,0.23076923076923078,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,2.0,2.0,,,,1.0,1.0,3.0,1.0,,8.0,,,1.0,3.0,4.0,,4.0,,1.0,,1.0,,,,1.0,,,,,,,2.0,,2.0,2.0,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,,,0.5,,,,0.3333333333333333,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,0.125,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.5,0.3333333333333333,,0.2,1.3,,1.0,,,,,,2.0,6.0,,,2.0,1.0,1.0,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,0.25,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2022,2021-22,True
1627783-1628384-1629018-1630201-1630567,1610612761,"Pascal Siakam, OG Anunoby, Gary Trent Jr., Malachi Flynn, Scottie Barnes","Siakam, Anunoby, Trent Jr., Flynn, Barnes",1627783-1628384-1629018-1630201-1630567,TOR,100.0,1,2.0,2.0,3.0,4.0,3.0,,7.0,,,1.0,1.0,1.0,1.0,5.0,3.0,,1.0,,,,,1.0,1.0,2.0,,5.0,3.0,0.625,0.3333333333333333,100.8,11.333333333333334,16.5,11.333333333333334,15.0,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.6407,,0.6407,,,50.1,1.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,,,,,2.0,2.0,5.0,2.0,2.0,,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,3.0,,3.0,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,5.0,0.5,0.5,,,1.0,,1.0,0.6666666666666666,,0.6666666666666666,,0.625,,0.5,,1.0,,0.6666666666666666,,,,,,,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,1.0,,,,1.0,10.15,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612761,2022,2021-22,True
