EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,PlusMinus,Corner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,Corner3Frequency,Arc3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,DeadBallTurnovers,Charge Fouls,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceOffPoss,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Corner3Assists,Steals,BadPassSteals,Offensive Fouls,PenaltyFg3Pct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyDefPoss,LongMidRangeFGA,OffTwoPtRebounds,OffRebounds,SecondChanceTurnovers,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,SelfOReb,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Loose Ball Fouls Drawn,LongMidRangeFGM,SecondChanceFtPoints,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Loose Ball Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Technical Free Throw Trips,ShortMidRangePctBlocked,SecondChanceArc3Frequency,FTDefRebounds,DefFTReboundPct,OffAtRimReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,BlockedAtRim,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627777-1629003-1629680-1630178-203954,1610612755,"Georges Niang, Shake Milton, Matisse Thybulle, Tyrese Maxey, Joel Embiid","Niang, Milton, Thybulle, Maxey, Embiid",1627777-1629003-1629680-1630178-203954,PHI,610.0,4,10.0,22.0,21.0,20.0,43,5.0,5.0,1.0,4.0,1.0,3.0,2.0,7.0,10.0,2.0,6.0,10.0,30.0,29.0,7.0,10.0,4.0,24.0,10.0,4.0,,3.0,1.0,,5.0,7.0,3.0,16.0,4.0,1.0,5.0,7.0,,,1.0,4.0,8.0,8.0,12.0,1.0,3.0,3.0,1.0,3.0,25.0,24.0,20.0,0.7142857142857143,1.0,0.3333333333333333,0.3333333333333333,0.7,0.7,0.625,0.5,0.7142857142857143,0.631578947368421,0.375,,,,0.2,1.0,0.5555555555555556,0.3333333333333333,,1.0,,101.50819672131148,13.681818181818182,14.714285714285714,13.681818181818182,14.571428571428571,0.3125,1.0,1.0,0.6,0.25,0.25,0.25,0.1875,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.6875,0.3333333333333333,0.536646875,0.5333714285714286,0.21052631578947367,0.25,0.8,5.43,25.183333333333334,0.9090909090909091,1.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,0.1875,1.0,5.0,5.0,10.0,1.0,1.0,0.35714285714285715,1.0,2.0,1.0,,2.0,,1.0,2.0,2.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,11.0,1.0,1.0,2.0,,0.3333333333333333,0.2857142857142857,,0.0625,2.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,1.25,0.3333333333333333,0.2857142857142857,1.0,1.0,0.5749,0.16666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1629680-1630194-201935,1610612755,"Georges Niang, Shake Milton, Matisse Thybulle, Paul Reed, James Harden","Niang, Milton, Thybulle, Reed, Harden",1627777-1629003-1629680-1630194-201935,PHI,155.0,2,3.0,6.0,6.0,6.0,12,2.0,2.0,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,7.0,2.0,2.0,2.0,2.0,7.0,4.0,,3.0,2.0,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,,2.0,,,1.0,,,,,,,7.0,7.0,6.0,1.0,1.0,0.5,0.5,1.0,1.0,0.875,0.875,0.875,0.875,0.5,,,0.5,0.5,0.5,0.5,,,,0.5,111.48387096774194,11.666666666666666,14.166666666666666,11.666666666666666,12.833333333333334,0.5,1.0,1.0,1.0,,,,0.5,0.5,0.5,0.5,1.0,0.5,0.6671125,0.6671125,,,1.0,1.5,25.8,1.0,2.0,,5.0,,,,,,,,2.0,2.0,,1.0,,0.5,1.0,,,,,1.0,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1629680-201935-203954,1610612755,"Georges Niang, Shake Milton, Matisse Thybulle, James Harden, Joel Embiid","Niang, Milton, Thybulle, Harden, Embiid",1627777-1629003-1629680-201935-203954,PHI,547.0,6,9.0,15.0,18.0,9.0,33,4.0,4.0,1.0,2.0,2.0,4.0,3.0,5.0,6.0,2.0,5.0,5.0,21.0,18.0,3.0,3.0,4.0,13.0,4.0,6.0,,4.0,2.0,1.0,2.0,4.0,1.0,10.0,6.0,2.0,8.0,9.0,1.0,,3.0,1.0,3.0,7.0,9.0,,2.0,,,,19.0,13.0,9.0,0.4,0.5,0.4,0.4,0.8333333333333334,1.0,0.7272727272727273,0.6428571428571429,0.6666666666666666,0.5909090909090909,0.45454545454545453,0.16666666666666666,,0.3333333333333333,0.6666666666666666,1.0,0.8888888888888888,0.6666666666666666,,1.0,1.0,86.87385740402193,18.2,15.222222222222221,17.733333333333334,14.555555555555555,0.36363636363636365,1.0,1.0,0.25,0.18181818181818182,0.5,1.0,0.36363636363636365,0.5,0.5,0.42857142857142855,0.8181818181818182,0.5,0.5357272727272727,0.5665857142857142,0.15384615384615385,0.25,0.6190476190476191,3.6166666666666667,25.68,0.6,1.0,,3.0,1.0,6.0,2.0,2.0,1.0,0.09090909090909091,1.0,3.0,3.0,4.0,2.0,1.0,0.42857142857142855,1.0,2.0,,,1.0,1.0,,,,,0.25,,,,,0.14285714285714285,,12.0,,,1.0,,,0.25,,,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,0.5,0.5,,,0.5,1.0,0.4773,0.09523809523809523,,,,1.0,,1.0,,,,2.0,,2.0,0.3333333333333333,1.0,,1.0,,,,,1.0,,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1630178-1630194-201935,1610612755,"Georges Niang, Shake Milton, Tyrese Maxey, Paul Reed, James Harden","Niang, Milton, Maxey, Reed, Harden",1627777-1629003-1630178-1630194-201935,PHI,118.0,1,2.0,4.0,4.0,,8,1.0,2.0,1.0,1.0,,,,2.0,3.0,,,3.0,7.0,3.0,,,,,2.0,2.0,,,,,1.0,1.0,,2.0,1.0,,3.0,4.0,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,,,4.0,,,0.5,1.0,,,0.6666666666666666,,0.6666666666666666,,0.875,,,,,1.0,,1.0,0.5,,,1.0,,97.6271186440678,13.0,16.5,12.75,13.5,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,,0.5111666666666667,,0.5,0.5,,4.166666666666667,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,1.5,,,1.0,1.0,0.5098,0.42857142857142855,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1630178-1630194-202699,1610612755,"Georges Niang, Shake Milton, Tyrese Maxey, Paul Reed, Tobias Harris","Niang, Milton, Maxey, Reed, Harris",1627777-1629003-1630178-1630194-202699,PHI,245.0,2,4.0,9.0,7.0,4.0,16,1.0,2.0,,,1.0,2.0,1.0,1.0,3.0,2.0,5.0,4.0,12.0,9.0,1.0,1.0,1.0,9.0,,2.0,,2.0,1.0,1.0,,2.0,,6.0,1.0,1.0,2.0,4.0,,,1.0,1.0,2.0,2.0,4.0,,2.0,,,,9.0,9.0,4.0,,,0.4,0.4,0.3333333333333333,1.0,0.5,1.25,0.6,1.125,0.625,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,,1.0,,94.04081632653062,17.0,13.142857142857142,16.0,13.142857142857142,0.25,0.5,1.0,,,,,0.25,0.5,0.5,0.5,0.875,0.5,0.48845,0.440225,0.2,0.4,0.75,7.466666666666666,26.22,0.4444444444444444,,,3.0,3.0,6.0,2.0,1.0,1.0,0.375,1.0,1.0,1.0,4.0,1.0,,0.5,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,3.0,1.0,1.0,2.0,,0.5,0.4,,0.125,,,,1.0,3.0,,,,,0.75,0.75,,,,,0.3668,0.25,,,,,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1630178-201935-203954,1610612755,"Georges Niang, Shake Milton, Tyrese Maxey, James Harden, Joel Embiid","Niang, Milton, Maxey, Harden, Embiid",1627777-1629003-1630178-201935-203954,PHI,269.0,6,4.0,11.0,10.0,5.0,21,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,6.0,1.0,2.0,2.0,11.0,7.0,1.0,1.0,2.0,7.0,4.0,2.0,,2.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,,,1.0,1.0,1.0,11.0,7.0,5.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,1.0,0.5625,0.8333333333333334,0.6111111111111112,0.875,0.25,0.16666666666666666,,0.5,0.6666666666666666,0.5,0.6,1.0,,0.5,,112.41635687732342,12.909090909090908,12.7,12.909090909090908,12.7,0.25,0.5,0.5,1.0,0.375,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,0.6666666666666666,0.5,0.5,0.46565625,0.38348333333333334,,,0.6363636363636364,8.799999999999999,25.95,0.45454545454545453,1.0,,4.0,,3.0,1.0,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,1.0,,1.0,,1.0,0.5,0.5,,,,,,9.0,1.0,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,0.5,,,,,1.0,1.0,,,0.5,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1630178-201980-203954,1610612755,"Georges Niang, Shake Milton, Tyrese Maxey, Danny Green, Joel Embiid","Niang, Milton, Maxey, Green, Embiid",1627777-1629003-1630178-201980-203954,PHI,41.0,1,1.0,1.0,1.0,1.0,2,,,1.0,1.0,,,,1.0,1.0,,,,2.0,,1.0,1.0,,2.0,2.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,70.2439024390244,18.0,23.0,18.0,23.0,,,,,1.0,1.0,1.0,,,,,,,0.2906,0.2906,,,1.0,4.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1630178-202699-203954,1610612755,"Georges Niang, Shake Milton, Tyrese Maxey, Tobias Harris, Joel Embiid","Niang, Milton, Maxey, Harris, Embiid",1627777-1629003-1630178-202699-203954,PHI,280.0,2,5.0,9.0,9.0,5.0,18,,,,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,3.0,9.0,12.0,,2.0,1.0,6.0,,,,1.0,1.0,,,2.0,,6.0,,3.0,3.0,3.0,2.0,1.0,2.0,,,3.0,4.0,,1.0,1.0,,1.0,9.0,6.0,5.0,,,1.0,1.0,,,0.6,0.5,0.6428571428571429,0.6,0.4,,,1.0,0.5,,0.5,0.6666666666666666,,,,92.57142857142857,17.666666666666668,13.444444444444445,17.666666666666668,11.555555555555555,,,,,0.4,,,0.2,1.0,1.0,0.3333333333333333,0.4,1.0,0.39862000000000003,0.32383333333333336,0.16666666666666666,0.25,0.6666666666666666,10.0,25.35,0.5555555555555556,,,-3.0,1.0,6.0,2.0,1.0,1.0,0.2,1.0,,,3.0,,,,,,1.0,,,1.0,1.0,,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,6.0,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1630194-201935-201980,1610612755,"Georges Niang, Shake Milton, Paul Reed, James Harden, Danny Green","Niang, Milton, Reed, Harden, Green",1627777-1629003-1630194-201935-201980,PHI,160.0,2,3.0,4.0,5.0,,9,,,,1.0,1.0,2.0,,,1.0,2.0,3.0,2.0,8.0,6.0,,,,,,,,2.0,1.0,,,2.0,,6.0,1.0,1.0,2.0,3.0,,,1.0,1.0,1.0,3.0,2.0,,1.0,,,,6.0,,,,,0.6666666666666666,0.6666666666666666,,,0.75,,0.8,,0.75,,,,0.5,1.0,0.6666666666666666,,,,1.0,81.0,18.5,17.2,18.25,15.2,,,,,0.25,,,0.5,0.5,1.0,,0.75,0.5,0.4972625,,0.2,0.5,,10.5,26.166666666666668,,,,2.0,1.0,6.0,2.0,1.0,1.0,0.25,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,0.25,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1630194-201935-202699,1610612755,"Georges Niang, Shake Milton, Paul Reed, James Harden, Tobias Harris","Niang, Milton, Reed, Harden, Harris",1627777-1629003-1630194-201935-202699,PHI,71.0,2,1.0,2.0,3.0,2.0,5,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,,1.0,1.0,,2.0,,2.0,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,2.0,2.0,2.0,1.0,1.0,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,1.0,,1.0,1.0,,,,101.40845070422534,11.5,16.0,11.5,16.0,,,,,0.5,1.0,1.0,0.5,,,0.5,0.5,,0.345125,0.345125,,,1.0,9.6,28.8,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-201599-201935-201980,1610612755,"Georges Niang, Shake Milton, DeAndre Jordan, James Harden, Danny Green","Niang, Milton, Jordan, Harden, Green",1627777-1629003-201599-201935-201980,PHI,154.0,1,3.0,5.0,4.0,3.0,9,,,1.0,1.0,,2.0,1.0,1.0,1.0,,3.0,2.0,4.0,2.0,,,2.0,2.0,2.0,,,2.0,,,1.0,1.0,,2.0,1.0,2.0,3.0,3.0,,,,,1.0,3.0,2.0,,1.0,1.0,,1.0,4.0,2.0,3.0,1.0,1.0,,,1.0,,0.25,,0.4,0.3333333333333333,0.75,,,,1.0,1.0,1.0,,1.0,,1.0,84.15584415584415,20.0,13.5,20.0,13.5,,,,,0.25,1.0,1.0,0.5,,,0.5,0.75,,0.4925375,0.53985,0.2,0.5,0.5,8.6,25.266666666666666,0.6,,1.0,2.0,1.0,,,,,0.25,,,,2.0,,,,,,,,1.0,,,,,,,1.0,,,,0.5,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-201935-201980-203954,1610612755,"Georges Niang, Shake Milton, James Harden, Danny Green, Joel Embiid","Niang, Milton, Harden, Green, Embiid",1627777-1629003-201935-201980-203954,PHI,277.0,2,5.0,10.0,9.0,7.0,19,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,10.0,12.0,,2.0,2.0,4.0,,2.0,,2.0,2.0,1.0,,2.0,,6.0,1.0,2.0,4.0,5.0,,,2.0,2.0,2.0,3.0,4.0,,1.0,1.0,1.0,1.0,10.0,4.0,7.0,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.375,0.625,0.4,0.5,0.3333333333333333,,,0.6666666666666666,0.5,0.6,1.0,0.5,0.5,,98.77256317689532,14.2,15.0,13.4,14.333333333333334,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.25,0.6666666666666666,1.0,0.4703916666666667,0.4486625,0.14285714285714285,0.25,0.4,5.233333333333333,24.8,0.7,2.0,,-2.0,1.0,6.0,2.0,2.0,1.0,0.16666666666666666,1.0,,,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,0.5,,,,,0.25,,6.0,,1.0,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,0.5,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-201935-202699-203954,1610612755,"Georges Niang, Shake Milton, James Harden, Tobias Harris, Joel Embiid","Niang, Milton, Harden, Harris, Embiid",1627777-1629003-201935-202699-203954,PHI,726.0,5,12.0,25.0,22.0,3.0,47,4.0,5.0,3.0,4.0,4.0,5.0,,8.0,11.0,5.0,6.0,6.0,37.0,27.0,,,1.0,5.0,6.0,10.0,3.0,5.0,4.0,,3.0,7.0,2.0,18.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,4.0,8.0,9.0,1.0,4.0,2.0,1.0,2.0,37.0,5.0,3.0,0.375,0.375,0.8333333333333334,0.8333333333333334,0.7272727272727273,,0.9117647058823529,1.5,0.925,1.25,0.35294117647058826,,,0.4,0.5,0.5,0.5,,1.0,0.5,,93.22314049586777,17.16,13.5,16.68,13.272727272727273,0.29411764705882354,0.8,0.8,0.5,0.23529411764705882,0.75,0.75,0.29411764705882354,0.8,0.8,,0.6470588235294118,0.8,0.5045705882352941,0.44235,0.2,0.2857142857142857,0.13513513513513514,8.700000000000001,26.083333333333332,0.12,1.0,1.0,10.0,1.0,12.0,4.0,3.0,0.8,0.058823529411764705,0.75,,,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,12.0,2.0,,,,,,,0.11764705882352941,,,,,,,,1.0,,,,,,,,0.42825,,,1.0,,1.0,,,,1.0,,,,,,,,0.3333333333333333,0.5,0.5,,,,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629680-1630178-1630194-201935,1610612755,"Georges Niang, Matisse Thybulle, Tyrese Maxey, Paul Reed, James Harden","Niang, Thybulle, Maxey, Reed, Harden",1627777-1629680-1630178-1630194-201935,PHI,51.0,2,1.0,2.0,1.0,2.0,3,,,1.0,2.0,,,,1.0,2.0,,,1.0,3.0,3.0,1.0,2.0,,3.0,2.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,3.0,3.0,2.0,1.0,1.0,,,0.5,0.5,0.5,0.5,0.75,0.75,,,,,,,,,,,,84.70588235294117,15.0,21.0,15.0,21.0,,,,,1.0,0.5,0.5,,,,,,,0.43655,0.43655,0.5,0.5,1.0,8.7,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629680-1630178-1630194-202699,1610612755,"Georges Niang, Matisse Thybulle, Tyrese Maxey, Paul Reed, Tobias Harris","Niang, Thybulle, Maxey, Reed, Harris",1627777-1629680-1630178-1630194-202699,PHI,193.0,3,3.0,6.0,7.0,2.0,13,,1.0,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,,3.0,7.0,,,1.0,3.0,,,3.0,1.0,1.0,,,,,,2.0,,3.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,3.0,3.0,2.0,,,1.0,1.0,,,0.375,1.5,0.375,1.5,0.25,,,1.0,,0.6666666666666666,0.6666666666666666,,,1.0,,96.99481865284974,16.833333333333332,13.142857142857142,16.833333333333332,13.142857142857142,0.25,,,,0.25,,,0.25,1.0,1.0,1.0,0.5,1.0,0.5111375,0.53475,,,1.0,9.233333333333333,26.2,0.3333333333333333,1.0,,-4.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,2.0,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629680-1630178-200794-202699,1610612755,"Georges Niang, Matisse Thybulle, Tyrese Maxey, Paul Millsap, Tobias Harris","Niang, Thybulle, Maxey, Millsap, Harris",1627777-1629680-1630178-200794-202699,PHI,155.0,1,3.0,5.0,5.0,,10,,,1.0,2.0,,2.0,,2.0,3.0,,2.0,,4.0,7.0,,,,,4.0,,,2.0,,,2.0,2.0,,4.0,,,,,,,,,,1.0,,,,,,,4.0,,,1.0,1.0,,,0.6666666666666666,,0.4,,0.4,,0.4,,,,,,,,,,,92.9032258064516,19.8,11.2,19.8,11.2,,,,,0.4,0.5,0.5,0.4,,,,0.4,,0.453,,,,,12.6,25.65,,,,-3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629680-1630178-201599-201935,1610612755,"Georges Niang, Matisse Thybulle, Tyrese Maxey, DeAndre Jordan, James Harden","Niang, Thybulle, Maxey, Jordan, Harden",1627777-1629680-1630178-201599-201935,PHI,10.0,1,,,1.0,,1,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
