EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGA,Loose Ball Fouls Drawn,SecondChanceArc3Frequency,Charge Fouls Drawn,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceArc3FGM,Loose Ball Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,HeaveMakes,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,BlockedArc3,3SecondViolations,Arc3PctBlocked,OffensiveGoaltends,BlockedLongMidRange,team_id,year,season,team_vs
1626149-1626162-1626179-1628970-1628998,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, Miles Bridges, Cody Martin","Harrell, Oubre Jr., Rozier, Bridges, Martin",1626149-1626162-1626179-1628970-1628998,CHA,3664.0,18,61.0,6.0,120.0,115.0,23.0,16.0,10.0,235.0,25.0,38.0,6.0,8.0,4.0,8.0,10.0,22.0,6.0,7.0,12.0,1.0,1.0,1.0,2.0,13.0,34.0,3.0,5.0,35.0,66.0,20.0,46.0,18.0,148.0,142.0,6.0,10.0,1.0,1.0,1.0,16.0,6.0,12.0,4.0,7.0,4.0,28.0,42.0,28.0,48.0,12.0,4.0,34.0,13.0,7.0,21.0,16.0,37.0,9.0,7.0,16.0,5.0,90.0,5.0,7.0,23.0,15.0,1.0,39.0,12.0,51.0,1.0,5.0,1.0,4.0,6.0,4.0,3.0,1.0,2.0,9.0,4.0,11.0,23.0,2.0,21.0,1.0,27.0,2.0,1.0,12.0,2.0,7.0,4.0,3.0,7.0,3.0,1.0,132.0,28.0,23.0,1.0,2.0,0.6,0.6363636363636364,0.8,0.43478260869565216,1.0,0.5714285714285714,0.43478260869565216,0.5303030303030303,0.6,0.5,0.5803571428571429,0.6818181818181818,0.631578947368421,0.592741935483871,0.6666666666666666,0.6136363636363636,0.4107142857142857,0.10606060606060606,0.10526315789473684,0.13636363636363635,0.6666666666666666,1.0,0.5,0.22580645161290322,0.9583333333333334,0.19230769230769232,0.7037037037037037,0.21052631578947367,0.23076923076923078,0.25,0.16666666666666666,0.19047619047619047,0.2,0.42857142857142855,0.4,0.8333333333333334,1.0,0.9,0.02,92.35807860262008,0.42857142857142855,15.733333333333333,15.443478260869565,15.266666666666667,15.008695652173913,0.3392857142857143,0.6578947368421053,0.7352941176470589,0.64,0.19642857142857142,0.45454545454545453,0.5263157894736842,0.5,0.05357142857142857,0.10714285714285714,0.5833333333333334,0.5833333333333334,1.0,0.30357142857142855,0.38235294117647056,0.38235294117647056,0.6923076923076923,0.7272727272727273,0.75,0.16666666666666666,0.09090909090909091,1.0,1.0,0.42105263157894735,0.5,0.10526315789473684,0.5,0.2631578947368421,0.6,0.75,0.38235294117647056,0.5484821428571428,0.5963142857142857,0.5695026315789474,0.09836065573770492,0.15789473684210525,0.10810810810810811,0.1891891891891892,5.284848484848485,25.40869565217391,0.19166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
1626149-1626162-1626179-1628970-1629023,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, Miles Bridges, P.J. Washington","Harrell, Oubre Jr., Rozier, Bridges, Washington",1626149-1626162-1626179-1628970-1629023,CHA,604.0,3,10.0,-1.0,20.0,21.0,13.0,10.0,1.0,41.0,3.0,4.0,1.0,1.0,2.0,3.0,,5.0,2.0,,1.0,,,,1.0,1.0,1.0,,,4.0,11.0,1.0,2.0,6.0,17.0,18.0,1.0,1.0,,,,2.0,2.0,7.0,,1.0,6.0,10.0,6.0,2.0,3.0,,,1.0,1.0,2.0,3.0,1.0,4.0,1.0,,2.0,,9.0,,,5.0,4.0,,9.0,,9.0,,3.0,2.0,1.0,1.0,1.0,3.0,,,4.0,1.0,3.0,5.0,1.0,7.0,,10.0,,,4.0,1.0,,,,2.0,1.0,,15.0,8.0,12.0,,,0.75,0.75,1.0,0.5,,,0.5,0.36363636363636365,1.0,0.2857142857142857,0.4230769230769231,1.0,0.25,0.4722222222222222,1.0,0.38461538461538464,0.15384615384615385,0.18181818181818182,,0.4,0.25,,0.8,,0.625,,0.6923076923076923,,,,,,,0.6666666666666666,1.0,,0.75,0.5,,97.74834437086093,0.5,15.45,14.047619047619047,14.95,13.238095238095237,0.3076923076923077,0.75,0.75,0.6666666666666666,0.38461538461538464,,,,0.15384615384615385,0.07692307692307693,,,,0.07692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.375,0.6666666666666666,0.125,,,,0.46153846153846156,1.0,0.47879999999999995,0.7848,0.5112,0.23529411764705882,0.26666666666666666,0.11764705882352941,0.5882352941176471,6.7,24.55,0.65,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
1626149-1626162-1626179-1628970-1630163,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, Miles Bridges, LaMelo Ball","Harrell, Oubre Jr., Rozier, Bridges, Ball",1626149-1626162-1626179-1628970-1630163,CHA,80.0,1,1.0,-1.0,4.0,4.0,2.0,1.0,,8.0,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,6.0,7.0,,,,,,,,,,1.0,1.0,1.0,2.0,,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,5.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,6.0,1.0,2.0,,,1.0,1.0,1.0,0.5,,,0.5,1.0,,,0.8333333333333334,,,0.75,,0.25,0.6666666666666666,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,144.0,1.0,7.5,12.5,7.5,12.5,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,1.0,,0.6666666666666666,0.5,0.36036666666666667,,0.16965,,,,0.16666666666666666,7.8,26.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
1626149-1626162-1626179-1628970-1630550,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, Miles Bridges, JT Thor","Harrell, Oubre Jr., Rozier, Bridges, Thor",1626149-1626162-1626179-1628970-1630550,CHA,558.0,4,9.0,,22.0,18.0,,11.0,3.0,40.0,4.0,7.0,,1.0,,,1.0,2.0,,,4.0,,2.0,,,5.0,11.0,,,5.0,9.0,5.0,15.0,,25.0,25.0,,1.0,,2.0,,,,,,,,,10.0,,15.0,,,11.0,5.0,2.0,5.0,5.0,10.0,5.0,,4.0,1.0,25.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,8.0,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,3.0,,1.0,,,,,,,,,,,,,25.0,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5555555555555556,,,0.5208333333333334,,,0.5208333333333334,,,0.625,0.2222222222222222,0.14285714285714285,0.5,1.0,1.0,0.3333333333333333,0.5,1.0,0.1111111111111111,0.6666666666666666,0.23076923076923078,0.3333333333333333,1.0,,0.2,,,1.0,,1.0,1.0,,103.2258064516129,,13.818181818181818,14.11111111111111,12.863636363636363,12.944444444444445,0.2916666666666667,0.5714285714285714,0.6666666666666666,1.0,0.08333333333333333,0.5,1.0,1.0,,0.16666666666666666,,,,0.4583333333333333,0.45454545454545453,0.45454545454545453,1.0,0.3333333333333333,,,0.6666666666666666,,,,,,,,,0.9166666666666666,0.45454545454545453,0.5583291666666667,0.574425,,,,,,2.8444444444444446,25.459999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
1626149-1626162-1626179-1628970-203486,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, Miles Bridges, Mason Plumlee","Harrell, Oubre Jr., Rozier, Bridges, Plumlee",1626149-1626162-1626179-1628970-203486,CHA,286.0,1,5.0,-2.0,10.0,10.0,,1.0,,20.0,4.0,4.0,,,,,,1.0,,,1.0,,,,,,2.0,,,4.0,5.0,,3.0,,8.0,10.0,,,,,,,,,,,,,6.0,2.0,,,,2.0,,,3.0,,3.0,,,3.0,,6.0,,,2.0,1.0,,3.0,,3.0,,2.0,1.0,1.0,2.0,1.0,,,1.0,2.0,,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,,,8.0,,,,,0.75,0.75,,,,,,0.8,,,0.5,,,0.5,,,0.375,,,,1.0,,0.5,,1.0,,0.75,,,,,,,0.5,,,1.0,1.0,,100.69930069930071,,12.7,15.9,12.7,15.8,0.5,1.0,1.0,0.75,0.125,,,,,0.125,,,,0.25,,,,,,,,,,,,,,,,0.875,,0.63575,,,,,,,2.68,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
1626149-1626162-1626179-1628998-1629023,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, Cody Martin, P.J. Washington","Harrell, Oubre Jr., Rozier, Martin, Washington",1626149-1626162-1626179-1628998-1629023,CHA,1296.0,10,22.0,16.0,44.0,43.0,16.0,24.0,,87.0,10.0,11.0,,,4.0,4.0,4.0,5.0,6.0,1.0,2.0,,,,,5.0,11.0,3.0,5.0,18.0,22.0,6.0,13.0,10.0,64.0,48.0,,,,,1.0,1.0,5.0,6.0,3.0,5.0,6.0,25.0,24.0,12.0,12.0,6.0,,11.0,5.0,,12.0,4.0,16.0,3.0,1.0,8.0,3.0,36.0,1.0,,9.0,9.0,1.0,19.0,1.0,20.0,,2.0,1.0,1.0,2.0,,4.0,,2.0,6.0,2.0,5.0,10.0,4.0,6.0,,11.0,1.0,2.0,2.0,3.0,5.0,4.0,1.0,5.0,2.0,,63.0,25.0,16.0,,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46153846153846156,,0.6,0.46153846153846156,0.8181818181818182,,0.8333333333333334,0.7714285714285715,,0.8636363636363636,0.7948717948717948,,0.8571428571428571,0.37142857142857144,,,,0.3333333333333333,1.0,0.6428571428571429,,0.6923076923076923,0.14285714285714285,0.6666666666666666,0.09090909090909091,,,,0.16666666666666666,,0.5,0.6666666666666666,1.0,0.6,1.0,,96.66666666666666,0.4,11.181818181818182,18.697674418604652,11.181818181818182,18.162790697674417,0.3142857142857143,0.9090909090909091,0.9090909090909091,0.8,0.14285714285714285,0.8,0.8,0.75,0.17142857142857143,0.05714285714285714,0.5,0.5,1.0,0.3142857142857143,0.45454545454545453,0.45454545454545453,0.6,,,,,,,0.36363636363636365,1.0,,,0.45454545454545453,0.6,0.6857142857142857,0.45454545454545453,0.5887585714285714,,0.6410272727272728,0.05555555555555555,0.08695652173913043,0.015625,0.390625,6.954545454545454,25.66923076923077,0.36363636363636365,4.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
1626149-1626162-1626179-1628998-1629667,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, Cody Martin, Jalen McDaniels","Harrell, Oubre Jr., Rozier, Martin, McDaniels",1626149-1626162-1626179-1628998-1629667,CHA,614.0,3,10.0,7.0,19.0,20.0,7.0,2.0,3.0,39.0,2.0,2.0,,,,,2.0,6.0,2.0,,,,,,,2.0,7.0,2.0,4.0,5.0,10.0,2.0,7.0,5.0,21.0,14.0,2.0,2.0,,1.0,,4.0,1.0,3.0,2.0,4.0,,8.0,6.0,4.0,6.0,,4.0,7.0,2.0,1.0,3.0,2.0,5.0,2.0,,2.0,1.0,12.0,1.0,2.0,3.0,6.0,2.0,11.0,3.0,14.0,,1.0,1.0,,2.0,2.0,,,,2.0,1.0,3.0,4.0,,6.0,,6.0,,,3.0,,1.0,1.0,,1.0,1.0,,17.0,8.0,7.0,,,0.6,1.0,1.0,0.2857142857142857,,0.5,0.2857142857142857,0.5,1.0,0.3333333333333333,0.47058823529411764,0.6666666666666666,0.5714285714285714,0.525,0.6666666666666666,0.5714285714285714,0.4117647058823529,0.1,,0.16666666666666666,1.0,1.0,0.6666666666666666,0.4,1.0,0.2,0.75,0.3,,0.5,,0.2,,0.5,0.8,,1.0,,,91.46579804560261,1.0,14.473684210526315,16.95,13.894736842105264,15.7,0.11764705882352941,1.0,1.0,1.0,0.35294117647058826,0.3333333333333333,0.4,0.5,0.11764705882352941,,,,,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,0.5714285714285714,0.5,0.5294117647058824,0.2857142857142857,0.4687558823529412,0.3901,0.4422357142857143,0.15,0.23076923076923078,0.19047619047619047,0.38095238095238093,8.49,25.75714285714286,0.3684210526315789,1.0,,,,,0.5,0.5,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
1626149-1626162-1626179-1628998-1630550,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, Cody Martin, JT Thor","Harrell, Oubre Jr., Rozier, Martin, Thor",1626149-1626162-1626179-1628998-1630550,CHA,45.0,1,1.0,-1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,10.0,35.0,10.0,32.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7159,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
1626149-1626162-1626179-1629023-1629667,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, P.J. Washington, Jalen McDaniels","Harrell, Oubre Jr., Rozier, Washington, McDaniels",1626149-1626162-1626179-1629023-1629667,CHA,137.0,2,2.0,-2.0,5.0,6.0,,4.0,1.0,11.0,1.0,1.0,,,,,1.0,3.0,1.0,,,,,,,,1.0,,,2.0,5.0,,1.0,,4.0,6.0,,,,1.0,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,1.0,2.0,,,2.0,1.0,3.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,4.0,,,,,0.5,0.5,,,,,,0.4,,,0.3333333333333333,,,0.3333333333333333,,,0.16666666666666666,,,,,,,0.3333333333333333,1.0,,0.6666666666666666,0.25,,0.5,,,,,,,1.0,,,115.62043795620438,,17.0,8.666666666666666,15.2,8.5,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,,0.16666666666666666,,,,,,,,,,,,,,,,0.3333333333333333,,0.4644083333333333,0.55635,,,,,,7.76,26.5,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
1626149-1626162-1626179-1629023-1630163,1610612766,"Montrezl Harrell, Kelly Oubre Jr., Terry Rozier, P.J. Washington, LaMelo Ball","Harrell, Oubre Jr., Rozier, Washington, Ball",1626149-1626162-1626179-1629023-1630163,CHA,110.0,3,2.0,4.0,4.0,6.0,4.0,6.0,,10.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,5.0,10.0,6.0,,,,,,,1.0,1.0,1.0,2.0,5.0,10.0,2.0,,3.0,,,,,,1.0,1.0,2.0,,1.0,1.0,,5.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,2.0,,5.0,,1.0,1.0,1.0,,,,,,,10.0,10.0,4.0,,1.0,1.0,1.0,1.0,0.5,,0.5,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,0.9,,0.9,0.6666666666666666,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,130.9090909090909,,10.0,11.666666666666666,10.0,11.666666666666666,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,1.0,,0.56365,,0.56365,0.25,0.5,,1.0,2.1,35.3,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2022,2021-22,True
