EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FtPoints,PtsUnassisted2s,Corner3Assists,ShortMidRangeAssists,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,OffRebounds,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,OffTwoPtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Travels,PtsUnassisted3s,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,3SecondViolations,SelfORebPct,LongMidRangeAssists,LongMidRangePctAssisted,AtRimPctBlocked,PenaltyCorner3FGA,Charge Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,PenaltyCorner3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Fg3aBlocked,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Offensive Fouls Drawn,StepOutOfBoundsTurnovers,SecondChanceFtPoints,Blocked3s,BlockedArc3,PenaltyCorner3FGM,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
1626149-1628398-202722-203526-203915,1610612764,"Montrezl Harrell, Kyle Kuzma, Davis Bertans, Raul Neto, Spencer Dinwiddie","Harrell, Kuzma, Bertans, Neto, Dinwiddie",1626149-1628398-202722-203526-203915,WAS,150.0,1,2.0,,5.0,4.0,9.0,2.0,2.0,,2.0,3.0,3.0,,2.0,7.0,7.0,4.0,,2.0,,2.0,,2.0,,2.0,4.0,,1.0,2.0,1.0,5.0,0.6666666666666666,0.6666666666666666,,,,1.0,0.6,0.5833333333333334,0.4,,1.0,,86.4,17.6,15.5,16.8,15.5,0.4,1.0,1.0,1.0,0.4,,,,0.8,,0.45707000000000003,6.033333333333334,25.45,,1.0,1.0,,,1.0,2.0,,,1.0,,,,,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.2,1.0,1.0,,,,,,0.16666666666666666,0.25,5.0,1.0,,,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,7.0,,1.0,,1.0,,7.0,5.0,,1.0,1.0,1.0,0.6,1.0,0.5833333333333334,,0.5,0.5,0.5,,,,,0.4,1.0,0.4,0.45707000000000003,0.2857142857142857,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628398-203078-203484-203526,1610612764,"Montrezl Harrell, Kyle Kuzma, Bradley Beal, Kentavious Caldwell-Pope, Raul Neto","Harrell, Kuzma, Beal, Caldwell-Pope, Neto",1626149-1628398-203078-203484-203526,WAS,2847.0,22,47.0,-11.0,96.0,96.0,192.0,19.0,24.0,3.0,16.0,32.0,57.0,7.0,26.0,98.0,109.0,36.0,18.0,16.0,3.0,18.0,6.0,24.0,2.0,12.0,54.0,19.0,34.0,40.0,17.0,94.0,0.5625,0.5625,0.8571428571428571,0.2692307692307692,0.2692307692307692,0.5614035087719298,0.5120481927710844,0.5384615384615384,0.3132530120481928,0.7916666666666666,0.7804878048780488,0.7727272727272727,97.11275026343519,15.895833333333334,13.760416666666666,15.572916666666666,13.354166666666666,0.2891566265060241,0.7916666666666666,0.8260869565217391,0.631578947368421,0.1927710843373494,0.1875,0.1875,0.6666666666666666,0.6024096385542169,0.1875,0.5157114457831325,6.989473684210526,24.942307692307693,23.0,11.0,23.0,4.0,10.0,13.0,28.0,4.0,6.0,13.0,6.0,4.0,9.0,8.0,3.0,,1.0,12.0,9.0,21.0,1.0,18.0,9.0,2.0,,2.0,,0.75,0.7647058823529411,0.7142857142857143,0.27710843373493976,0.4782608695652174,0.55,0.5454545454545454,0.12048192771084337,0.4,0.4,1.0,0.1,0.140625,20.0,5.0,,1.0,5.0,6.0,2.0,2.0,3.0,4.0,8.0,13.0,4.0,4.0,26.0,,2.0,2.0,6.0,1.0,26.0,20.0,1.0,0.6666666666666666,0.6153846153846154,0.4,0.6470588235294118,0.3333333333333333,0.6190476190476191,1.0,0.10526315789473684,0.13636363636363635,0.15384615384615385,0.7142857142857143,1.0,0.2,,0.35294117647058826,0.8333333333333334,0.11764705882352941,0.49822647058823527,0.04081632653061224,0.2653061224489796,0.20833333333333334,2.0,10.0,1.0,2.0,4.0,4.0,2.0,1.0,,2.0,1.0,2.0,,0.07017543859649122,0.13043478260869565,0.16,0.2,0.16666666666666666,0.125,,,0.12048192771084337,0.2,0.2,0.2,0.5766375,1.0,3.0,2.0,,2.0,,0.05,,,0.041666666666666664,2.0,,,,1.0,1.0,0.11764705882352941,,1.0,,2.0,,,0.5,,,,,0.5,4.0,,,,,1.0,,0.5,,1.0,,0.2,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628398-203078-203484-203915,1610612764,"Montrezl Harrell, Kyle Kuzma, Bradley Beal, Kentavious Caldwell-Pope, Spencer Dinwiddie","Harrell, Kuzma, Beal, Caldwell-Pope, Dinwiddie",1626149-1628398-203078-203484-203915,WAS,6756.0,34,113.0,-12.0,235.0,226.0,461.0,27.0,48.0,20.0,49.0,53.0,121.0,33.0,78.0,250.0,262.0,56.0,81.0,46.0,19.0,28.0,27.0,55.0,14.0,17.0,137.0,27.0,80.0,111.0,47.0,221.0,0.5283018867924528,0.5714285714285714,0.8181818181818182,0.4230769230769231,0.42105263157894735,0.4380165289256198,0.5150753768844221,0.5533333333333333,0.39195979899497485,0.8181818181818182,0.78,0.8571428571428571,98.25932504440497,15.093617021276597,14.199115044247788,14.514893617021277,13.836283185840708,0.24120603015075376,0.5625,0.6923076923076923,0.6296296296296297,0.24623115577889448,0.40816326530612246,0.4166666666666667,0.7,0.6331658291457286,0.41304347826086957,0.4804682741116752,7.654545454545454,25.96666666666667,69.0,16.0,48.0,13.0,29.0,45.0,50.0,13.0,9.0,51.0,11.0,8.0,19.0,9.0,20.0,3.0,10.0,39.0,25.0,50.0,4.0,58.0,21.0,9.0,3.0,10.0,,0.48717948717948717,0.7611940298507462,0.75,0.24120603015075376,0.3333333333333333,0.35555555555555557,0.5625,0.1457286432160804,0.4482758620689655,0.4642857142857143,1.0,0.10232558139534884,0.15328467153284672,120.0,29.0,4.0,10.0,18.0,28.0,25.0,7.0,16.0,29.0,27.0,60.0,39.0,23.0,125.0,8.0,9.0,2.0,31.0,10.0,122.0,118.0,8.0,0.4375,0.45,0.4791666666666667,0.5151515151515151,0.5178571428571429,0.5486725663716814,1.0,0.21951219512195122,0.28703703703703703,0.32,0.6944444444444444,0.8947368421052632,0.4166666666666667,0.4,0.2828282828282828,0.6428571428571429,0.25252525252525254,0.46259020618556695,0.116,0.5,0.5106382978723404,10.0,25.0,6.0,8.0,15.0,22.0,3.0,7.0,3.0,19.0,3.0,5.0,7.0,0.12396694214876033,0.0625,0.3283582089552239,0.5714285714285714,0.21875,0.21428571428571427,0.0625,0.7,0.12562814070351758,0.4,0.45454545454545453,0.25,0.4647944444444445,,18.0,7.0,3.0,5.0,,0.07608695652173914,2.0,0.2,0.1875,14.0,2.0,2.0,1.0,4.0,0.6,0.1414141414141414,1.0,12.0,3.0,16.0,2.0,0.375,0.41025641025641024,0.02564102564102564,0.02040816326530612,0.16666666666666666,,0.48,4.0,3.0,6.0,1.0,1.0,4.0,,0.2857142857142857,2.0,2.0,0.12,0.08333333333333333,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,0.034482758620689655,0.01282051282051282,,,,1610612764,2022,2021-22,False
1626149-1628398-203484-203526-203915,1610612764,"Montrezl Harrell, Kyle Kuzma, Kentavious Caldwell-Pope, Raul Neto, Spencer Dinwiddie","Harrell, Kuzma, Caldwell-Pope, Neto, Dinwiddie",1626149-1628398-203484-203526-203915,WAS,704.0,6,12.0,-14.0,20.0,23.0,43.0,1.0,2.0,1.0,6.0,3.0,12.0,1.0,7.0,11.0,25.0,,,6.0,1.0,,,,,,,4.0,9.0,12.0,4.0,7.0,,,,0.14285714285714285,0.14285714285714285,0.25,0.23684210526315788,0.25,0.3684210526315789,0.8,0.7272727272727273,1.0,87.95454545454547,17.85,15.08695652173913,17.65,14.130434782608695,0.10526315789473684,0.5,0.5,,0.3157894736842105,0.16666666666666666,0.16666666666666666,,0.47368421052631576,0.16666666666666666,0.4695921052631579,9.491666666666667,26.32857142857143,2.0,2.0,6.0,,1.0,2.0,6.0,,,4.0,,,1.0,,2.0,,1.0,3.0,2.0,4.0,,3.0,1.0,1.0,,1.0,,0.3333333333333333,0.6666666666666666,1.0,0.3157894736842105,0.3333333333333333,0.4,,0.05263157894736842,,,,0.05,0.07692307692307693,,3.0,1.0,1.0,,,,2.0,2.0,4.0,,,,,,4.0,1.0,1.0,3.0,,,,,1.0,,1.0,,1.0,,1.0,0.16666666666666666,0.2,,,1.0,0.5,1.0,,,,,0.36363636363636365,,,,4.0,,,1.0,2.0,,,1.0,,,1.0,,0.08333333333333333,0.16666666666666666,0.2222222222222222,,0.25,0.25,1.0,,0.21052631578947367,,,,0.5442,2.0,3.0,1.0,,,,0.07142857142857142,,,,,,,1.0,,0.5,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628988-1629060-203484-203915,1610612764,"Montrezl Harrell, Aaron Holiday, Rui Hachimura, Kentavious Caldwell-Pope, Spencer Dinwiddie","Harrell, Holiday, Hachimura, Caldwell-Pope, Dinwiddie",1626149-1628988-1629060-203484-203915,WAS,42.0,1,1.0,2.0,2.0,1.0,3.0,,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,0.5,,1.0,1.0,1.0,102.85714285714286,15.0,12.0,15.0,12.0,,,,,,,,,,,0.4011,4.6,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628988-1630166-1630557-202722,1610612764,"Montrezl Harrell, Aaron Holiday, Deni Avdija, Corey Kispert, Davis Bertans","Harrell, Holiday, Avdija, Kispert, Bertans",1626149-1628988-1630166-1630557-202722,WAS,55.0,1,1.0,3.0,2.0,2.0,4.0,,,1.0,1.0,,,1.0,1.0,5.0,2.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,1.0,5.0,,,1.0,1.0,1.0,,1.5,1.25,1.0,,,,104.72727272727273,7.5,20.0,7.5,20.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.579,,23.9,,,,,,2.0,,,,,1.0,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628988-1630166-1630557-203078,1610612764,"Montrezl Harrell, Aaron Holiday, Deni Avdija, Corey Kispert, Bradley Beal","Harrell, Holiday, Avdija, Kispert, Beal",1626149-1628988-1630166-1630557-203078,WAS,429.0,3,7.0,,15.0,15.0,30.0,1.0,4.0,2.0,3.0,4.0,11.0,2.0,4.0,15.0,15.0,8.0,,3.0,2.0,4.0,,4.0,,1.0,8.0,7.0,8.0,11.0,1.0,15.0,1.0,1.0,,0.5,0.5,0.36363636363636365,0.4666666666666667,0.46875,0.26666666666666666,1.0,0.8,1.0,100.6993006993007,14.533333333333333,14.066666666666666,14.4,13.4,0.26666666666666666,0.25,0.25,1.0,0.2,0.6666666666666666,0.6666666666666666,,0.5333333333333333,0.6666666666666666,0.4480033333333333,5.890909090909091,26.5,7.0,1.0,5.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.2,0.2,1.0,0.06666666666666667,,,,0.0625,0.08333333333333333,4.0,2.0,,1.0,1.0,2.0,2.0,,1.0,,1.0,3.0,2.0,,5.0,,1.0,,3.0,,5.0,4.0,,,0.3333333333333333,,0.5,,0.5,,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.5,,0.4,0.5,0.4,0.40255,,0.3333333333333333,0.26666666666666666,2.0,2.0,1.0,1.0,,2.0,,,,,,1.0,,,,0.2857142857142857,,0.5,,,,0.13333333333333333,1.0,1.0,0.5,0.440925,,6.0,1.0,,,,0.1111111111111111,2.0,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628988-1630166-1630557-203526,1610612764,"Montrezl Harrell, Aaron Holiday, Deni Avdija, Corey Kispert, Raul Neto","Harrell, Holiday, Avdija, Kispert, Neto",1626149-1628988-1630166-1630557-203526,WAS,400.0,4,7.0,-1.0,13.0,15.0,28.0,5.0,7.0,1.0,1.0,5.0,14.0,1.0,1.0,14.0,15.0,8.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,11.0,2.0,5.0,9.0,1.0,9.0,0.8,1.0,1.0,1.0,1.0,0.35714285714285715,0.43333333333333335,0.4666666666666667,0.06666666666666667,1.0,0.7142857142857143,1.0,100.8,15.76923076923077,13.0,15.0,12.6,0.4666666666666667,0.7142857142857143,0.8333333333333334,0.8,0.06666666666666667,1.0,1.0,1.0,0.5333333333333333,1.0,0.5293333333333333,6.278571428571429,24.7,6.0,,6.0,,,1.0,2.0,,,3.0,2.0,1.0,2.0,2.0,,,,2.0,,2.0,,1.0,1.0,1.0,,1.0,,1.0,0.6,,0.4,,,,,,,,0.06666666666666667,0.07142857142857142,,2.0,1.0,3.0,,,,1.0,3.0,5.0,,,,,,2.0,,,4.0,,,,,0.3333333333333333,,0.625,,0.625,,,,0.4444444444444444,,0.6666666666666666,1.0,0.75,0.3333333333333333,,,,,0.35714285714285715,,,,1.0,1.0,1.0,1.0,4.0,1.0,,,,,1.0,,0.07142857142857142,,0.4444444444444444,1.0,0.3333333333333333,,,,0.06666666666666667,,,0.25,0.602975,,,1.0,,1.0,,0.125,,,0.14285714285714285,,,,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628988-1630166-1630557-203915,1610612764,"Montrezl Harrell, Aaron Holiday, Deni Avdija, Corey Kispert, Spencer Dinwiddie","Harrell, Holiday, Avdija, Kispert, Dinwiddie",1626149-1628988-1630166-1630557-203915,WAS,2874.0,12,48.0,5.0,93.0,92.0,185.0,20.0,30.0,5.0,27.0,31.0,54.0,7.0,34.0,104.0,99.0,18.0,21.0,27.0,5.0,9.0,7.0,16.0,5.0,6.0,39.0,15.0,38.0,55.0,15.0,77.0,0.2903225806451613,0.375,1.0,0.20588235294117646,0.20588235294117646,0.5740740740740741,0.4715909090909091,0.5360824742268041,0.38636363636363635,0.7894736842105263,0.782608695652174,0.8125,92.69311064718163,16.602150537634408,14.456521739130435,16.13978494623656,13.73913043478261,0.3409090909090909,0.6666666666666666,0.7407407407407407,0.3,0.3068181818181818,0.18518518518518517,0.20833333333333334,1.0,0.7272727272727273,0.18518518518518517,0.5008022727272727,5.42037037037037,25.758823529411764,21.0,9.0,18.0,2.0,7.0,21.0,44.0,2.0,2.0,21.0,5.0,3.0,6.0,3.0,6.0,1.0,3.0,12.0,6.0,21.0,1.0,22.0,11.0,6.0,4.0,6.0,1.0,0.5,0.7777777777777778,0.5714285714285714,0.20454545454545456,0.5,0.5,0.2222222222222222,0.07954545454545454,0.2857142857142857,0.2857142857142857,1.0,0.11578947368421053,0.18032786885245902,19.0,16.0,7.0,8.0,5.0,9.0,7.0,8.0,9.0,27.0,5.0,12.0,9.0,6.0,19.0,14.0,7.0,2.0,17.0,2.0,19.0,19.0,2.0,0.8888888888888888,0.4166666666666667,0.8461538461538461,0.30952380952380953,0.9,0.3958333333333333,0.6666666666666666,0.28,0.3541666666666667,0.25,0.9285714285714286,0.6666666666666666,0.6153846153846154,0.875,0.42857142857142855,0.5555555555555556,0.3333333333333333,0.5079285714285714,0.25961538461538464,0.18269230769230768,0.20430107526881722,2.0,6.0,4.0,4.0,3.0,10.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.05555555555555555,,0.43478260869565216,0.5,0.3333333333333333,0.5,0.4,0.5,0.06818181818181818,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.508311111111111,,,,,4.0,,,1.0,0.5,0.1,2.0,1.0,2.0,,1.0,0.6666666666666666,0.09523809523809523,2.0,,2.0,1.0,3.0,0.5,0.1111111111111111,0.08823529411764706,0.1111111111111111,0.5,1.0,,1.0,1.0,5.0,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628988-1630166-202722-203078,1610612764,"Montrezl Harrell, Aaron Holiday, Deni Avdija, Davis Bertans, Bradley Beal","Harrell, Holiday, Avdija, Bertans, Beal",1626149-1628988-1630166-202722-203078,WAS,155.0,4,3.0,5.0,6.0,4.0,10.0,3.0,3.0,,,4.0,6.0,,,9.0,4.0,6.0,,,,3.0,,3.0,,2.0,6.0,1.0,2.0,2.0,3.0,9.0,0.75,0.75,,,,0.6666666666666666,0.6666666666666666,0.75,,1.0,1.0,1.0,92.9032258064516,14.0,17.75,14.0,17.75,0.5,1.0,1.0,0.6666666666666666,,,,,0.5,,0.4774,7.5,,,,2.0,,,1.0,2.0,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,0.3333333333333333,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628988-1630166-202722-203484,1610612764,"Montrezl Harrell, Aaron Holiday, Deni Avdija, Davis Bertans, Kentavious Caldwell-Pope","Harrell, Holiday, Avdija, Bertans, Caldwell-Pope",1626149-1628988-1630166-202722-203484,WAS,64.0,1,1.0,,3.0,2.0,5.0,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,0.5,,,1.0,,112.5,14.333333333333334,10.5,14.333333333333334,10.5,,,,,,,,,,,0.414,4.2,,,,1.0,,,2.0,,,,1.0,,,1.0,1.0,1.0,,,2.0,,1.0,,2.0,1.0,,,,,0.5,1.0,,1.0,,,,,,,,0.5,0.5,,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628988-1630166-202722-203526,1610612764,"Montrezl Harrell, Aaron Holiday, Deni Avdija, Davis Bertans, Raul Neto","Harrell, Holiday, Avdija, Bertans, Neto",1626149-1628988-1630166-202722-203526,WAS,525.0,5,9.0,-10.0,16.0,18.0,34.0,,1.0,1.0,7.0,2.0,6.0,1.0,8.0,7.0,17.0,,3.0,7.0,1.0,,1.0,1.0,1.0,,3.0,3.0,6.0,7.0,3.0,7.0,,,1.0,0.125,0.125,0.3333333333333333,0.25,0.25,0.5714285714285714,1.0,0.625,1.0,93.25714285714285,16.3125,14.666666666666666,15.1875,14.555555555555555,0.07142857142857142,,,,0.5,0.14285714285714285,0.14285714285714285,1.0,0.6428571428571429,0.14285714285714285,0.4943392857142857,8.833333333333334,26.175,3.0,2.0,4.0,,1.0,,4.0,,,2.0,2.0,1.0,2.0,2.0,1.0,,,3.0,2.0,3.0,1.0,,,,,,,0.6666666666666666,0.4,,0.2857142857142857,0.5,0.5,,0.07142857142857142,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,1.0,0.14285714285714285,0.09090909090909091,0.16666666666666666,0.5,,,,,,,0.4226,,,0.125,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,0.07142857142857142,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2022,2021-22,False
1626149-1628988-1630166-202722-203915,1610612764,"Montrezl Harrell, Aaron Holiday, Deni Avdija, Davis Bertans, Spencer Dinwiddie","Harrell, Holiday, Avdija, Bertans, Dinwiddie",1626149-1628988-1630166-202722-203915,WAS,2432.0,9,41.0,-28.0,75.0,72.0,147.0,9.0,24.0,4.0,20.0,19.0,49.0,7.0,24.0,71.0,99.0,14.0,12.0,20.0,4.0,7.0,4.0,11.0,2.0,5.0,26.0,7.0,23.0,39.0,17.0,59.0,0.3684210526315789,0.4117647058823529,0.5714285714285714,0.2916666666666667,0.2916666666666667,0.3877551020408163,0.4041095890410959,0.4268292682926829,0.3287671232876712,0.7777777777777778,0.6666666666666666,0.7142857142857143,87.03947368421053,18.813333333333333,14.180555555555555,17.653333333333332,13.777777777777779,0.3287671232876712,0.375,0.45,0.5555555555555556,0.273972602739726,0.2,0.2,0.5,0.6575342465753424,0.2,0.5109308219178083,5.846938775510204,25.71666666666667,13.0,7.0,20.0,3.0,4.0,12.0,24.0,2.0,1.0,13.0,4.0,2.0,4.0,4.0,7.0,,,11.0,12.0,21.0,,21.0,10.0,4.0,1.0,4.0,,0.36363636363636365,0.6190476190476191,1.0,0.273972602739726,0.35,0.35,0.14285714285714285,0.0547945205479452,0.75,0.75,0.6666666666666666,0.12345679012345678,0.17543859649122806,12.0,13.0,2.0,7.0,,3.0,8.0,3.0,10.0,12.0,,5.0,9.0,3.0,12.0,4.0,4.0,3.0,16.0,1.0,12.0,12.0,1.0,0.3,,0.32142857142857145,0.32142857142857145,0.34375,0.36666666666666664,1.0,0.26666666666666666,0.3333333333333333,0.2857142857142857,0.2727272727272727,1.0,0.5,0.2857142857142857,0.21428571428571427,,0.5714285714285714,0.5033821428571429,0.16901408450704225,0.16901408450704225,0.16,3.0,5.0,2.0,4.0,4.0,11.0,2.0,4.0,,,2.0,3.0,1.0,0.08163265306122448,,0.36666666666666664,0.4,0.3076923076923077,0.5,,0.25,0.0684931506849315,0.6,0.6,0.14285714285714285,0.5409909090909091,1.0,9.0,2.0,1.0,2.0,,0.04878048780487805,1.0,0.3333333333333333,0.16666666666666666,1.0,,,1.0,,1.0,0.07142857142857142,,2.0,1.0,3.0,,0.25,0.3333333333333333,,,,,0.25,1.0,,3.0,,,1.0,,1.0,1.0,2.0,,0.14285714285714285,0.5,1.0,1.0,0.5,,,,,,,,,,,1610612764,2022,2021-22,False
