EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,FG3M,FtPoints,PenaltyFG2A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,ShootingFouls,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,Corner3Assists,FG2APctBlocked,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsPutbacks,Fg3aBlocked,AtRimAssists,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,PenaltyPointsPct,PenaltyFtPoints,FTDefRebounds,DefFTReboundPct,SecondChanceTurnovers,Charge Fouls,OffLongMidRangeReboundPct,Blocked3s,BlockedArc3,PtsUnassisted3s,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,NonShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShortMidRangePctBlocked,HeaveAttempts,Charge Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1627777-1627788-1630198-203552-203954,1610612755,"Georges Niang, Furkan Korkmaz, Isaiah Joe, Seth Curry, Joel Embiid","Niang, Korkmaz, Joe, Curry, Embiid",1627777-1627788-1630198-203552-203954,PHI,378.0,3,6.0,4.0,15.0,14.0,1.0,29.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,15.0,11.0,4.0,2.0,2.0,4.0,,10.0,5.0,3.0,8.0,10.0,1.0,1.0,4.0,2.0,3.0,,2.0,1.0,2.0,1.0,14.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.625,0.5,0.25,0.6,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.5,,110.47619047619048,0.5,11.066666666666666,15.142857142857142,10.866666666666667,14.285714285714286,0.1,0.2,0.5,1.0,,0.3,0.2,0.6,0.512885,10.620000000000001,24.48,15.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,6.0,1.0,2.0,1.0,,,,5.0,2.0,15.0,1.0,0.4,0.4,0.7142857142857143,0.2,0.5,0.5,1.0,0.1,0.5,0.512885,0.18181818181818182,0.3333333333333333,1.0,2.0,,,,2.0,,,0.2,,,,,1.0,,,1.0,1.0,0.2,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,1.0,3.0,,,,1.0,3.0,5.0,15.0,,,1.0,1.0,,,3.0,,4.0,1.0,1.0,1.0,15.0,,,,0.6,,0.6,0.5,0.625,,,0.3333333333333333,1.0,,1.0,1.0,1.0,0.5,0.5,,,,1.0,0.3,0.06666666666666667,1.0,3.0,,,1.0,,,,,,,1.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,1.0,0.4,,,,1.0,,0.2,0.5,0.5,,,1.0,0.3333333333333333,,,,,,,,,,2.0,1.0,0.3333333333333333,,,,1610612755,2022,2021-22,False
1627777-1627788-200794-201935-201980,1610612755,"Georges Niang, Furkan Korkmaz, Paul Millsap, James Harden, Danny Green","Niang, Korkmaz, Millsap, Harden, Green",1627777-1627788-200794-201935-201980,PHI,490.0,4,8.0,-3.0,18.0,16.0,16.0,34.0,2.0,,1.0,1.0,10.0,2.0,3.0,11.0,22.0,25.0,,10.0,,3.0,,9.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,5.0,3.0,,,,,,22.0,,,0.6666666666666666,0.6785714285714286,0.6875,0.7857142857142857,0.3333333333333333,0.2,1.0,0.42857142857142855,,0.5,1.0,99.91836734693878,,14.055555555555555,14.8125,13.833333333333334,14.6875,0.14285714285714285,0.07142857142857142,,,,0.07142857142857142,0.7142857142857143,0.9285714285714286,0.5022214285714286,3.1666666666666665,25.345454545454547,18.0,2.0,,5.0,5.0,3.0,3.0,4.0,9.0,5.0,3.0,3.0,2.0,2.0,,5.0,3.0,18.0,0.6,0.45454545454545453,0.45454545454545453,1.0,,0.5,0.5,0.6,0.14285714285714285,0.5,0.5022214285714286,0.1875,0.6,1.0,1.0,,,,1.0,2.0,,0.14285714285714285,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,2.0,,1.0,,,,,2.0,11.0,22.0,,,,1.0,,,2.0,,3.0,,1.0,,22.0,2.0,,,0.6666666666666666,,0.6785714285714286,,0.6875,,,0.16666666666666666,,,1.0,1.0,,,,,,,1.0,0.07142857142857142,,1.0,3.0,,,,,,,,6.0,,5.0,10.0,,5.0,,,1.0,,1.0,,,,,,,0.45454545454545453,,1.0,,,,0.7142857142857143,0.5,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-201935-201980-202699,1610612755,"Georges Niang, Furkan Korkmaz, James Harden, Danny Green, Tobias Harris","Niang, Korkmaz, Harden, Green, Harris",1627777-1627788-201935-201980-202699,PHI,7.0,1,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,411.42857142857144,,5.0,2.0,5.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-201935-201980-203954,1610612755,"Georges Niang, Furkan Korkmaz, James Harden, Danny Green, Joel Embiid","Niang, Korkmaz, Harden, Green, Embiid",1627777-1627788-201935-201980-203954,PHI,29.0,1,,-1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,49.6551724137931,,,29.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-201935-202699-203954,1610612755,"Georges Niang, Furkan Korkmaz, James Harden, Tobias Harris, Joel Embiid","Niang, Korkmaz, Harden, Harris, Embiid",1627777-1627788-201935-202699-203954,PHI,128.0,1,2.0,1.0,3.0,4.0,,7.0,,,1.0,2.0,2.0,,1.0,4.0,4.0,3.0,,2.0,,,,,2.0,1.0,3.0,6.0,,,,,2.0,,1.0,,1.0,1.0,1.0,,,,0.3,0.2857142857142857,0.8,,1.0,1.0,1.0,,1.0,1.0,78.75,1.0,25.333333333333332,13.0,19.0,13.0,,0.2,,,,0.4,0.4,0.8,0.53562,9.7,23.425,3.0,,,,1.0,1.0,1.0,,,,,,,,,4.0,1.0,3.0,,0.25,0.25,1.0,,,,,,,0.53562,0.16666666666666666,0.5,1.0,2.0,,,1.0,3.0,,1.0,0.75,,1.0,,0.582,1.0,1.0,3.0,,,,,0.5,0.5,,0.3333333333333333,,,,,2.0,,,1.0,3.0,,4.0,4.0,,,,2.0,,,,,,,,1.0,4.0,,0.3333333333333333,,,0.5,0.3,0.5,0.2857142857142857,,,0.6666666666666666,1.0,,,,,,,,,,,0.4,0.75,1.0,1.0,,,,,,,,3.0,2.0,,2.0,,1.0,,1.0,,,,1.0,,,,,1.0,0.25,,,0.25,,0.6666666666666666,0.4,,,,,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-201980-202699-203083,1610612755,"Georges Niang, Furkan Korkmaz, Danny Green, Tobias Harris, Andre Drummond","Niang, Korkmaz, Green, Harris, Drummond",1627777-1627788-201980-202699-203083,PHI,755.0,3,13.0,,24.0,26.0,,50.0,5.0,3.0,6.0,3.0,5.0,9.0,13.0,8.0,32.0,32.0,8.0,5.0,4.0,6.0,2.0,14.0,3.0,6.0,9.0,12.0,2.0,,5.0,3.0,2.0,,,,,,28.0,0.4444444444444444,0.5,0.6923076923076923,0.7142857142857143,0.7272727272727273,0.38095238095238093,0.4,0.5454545454545454,1.0,0.6428571428571429,0.3333333333333333,0.5714285714285714,,95.36423841059602,,14.916666666666666,15.26923076923077,14.5,15.115384615384615,0.23809523809523808,0.2857142857142857,0.5,0.5,0.6666666666666666,0.14285714285714285,0.23809523809523808,0.6190476190476191,0.5175261904761905,6.730769230769231,25.5125,,,2.0,2.0,4.0,2.0,,10.0,6.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,,0.5,0.5,0.5,1.0,0.09523809523809523,0.4,0.4,0.5,,0.4,,0.045454545454545456,0.07142857142857142,,3.0,1.0,2.0,3.0,3.0,2.0,0.75,0.375,1.0,0.6666666666666666,0.5,0.49055,2.0,,,1.0,1.0,0.07692307692307693,0.2,0.6666666666666666,0.6666666666666666,0.5,,4.0,1.0,,2.0,,,2.0,,4.0,,,,2.0,,1.0,,,2.0,3.0,2.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,1.0,0.8,1.0,0.25,1.0,1.0,1.0,,,,,0.125,,,,,1.0,,,,,6.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-201980-203083-203552,1610612755,"Georges Niang, Furkan Korkmaz, Danny Green, Andre Drummond, Seth Curry","Niang, Korkmaz, Green, Drummond, Curry",1627777-1627788-201980-203083-203552,PHI,223.0,3,4.0,-14.0,7.0,8.0,,15.0,1.0,,2.0,,2.0,1.0,3.0,2.0,2.0,16.0,,2.0,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,2.0,,,0.3333333333333333,0.2,0.2,0.4,1.0,,,,,,,96.8609865470852,,18.0,12.125,18.0,12.125,0.2,0.4,,,,,0.4,0.6,0.48434999999999995,4.966666666666667,25.65,6.0,1.0,,,,,2.0,2.0,,,,,,,,,,6.0,,,,,,,,,0.25,,0.5122375,,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,2.0,,,,2.0,,,,0.5,,0.25,,0.25,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-201980-203552-203954,1610612755,"Georges Niang, Furkan Korkmaz, Danny Green, Seth Curry, Joel Embiid","Niang, Korkmaz, Green, Curry, Embiid",1627777-1627788-201980-203552-203954,PHI,90.0,2,2.0,1.0,5.0,5.0,,10.0,,,1.0,,1.0,,1.0,1.0,7.0,6.0,,1.0,,1.0,,3.0,,1.0,1.0,1.0,,,,2.0,2.0,,,,,,7.0,,,,0.75,0.875,0.5,,1.0,,1.0,1.0,,,160.0,,8.6,9.4,8.6,9.4,,0.5,,,,,0.5,0.5,0.5066,10.9,26.5,,,,1.0,1.0,4.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,0.5,0.6666666666666666,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-202699-203083-203552,1610612755,"Georges Niang, Furkan Korkmaz, Tobias Harris, Andre Drummond, Seth Curry","Niang, Korkmaz, Harris, Drummond, Curry",1627777-1627788-202699-203083-203552,PHI,228.0,3,4.0,-1.0,8.0,9.0,,17.0,1.0,,1.0,,4.0,1.0,4.0,4.0,13.0,14.0,2.0,4.0,1.0,4.0,,11.0,1.0,,1.0,2.0,,,,2.0,4.0,1.0,,,,,13.0,1.0,1.0,0.25,0.6875,0.7222222222222222,0.5,,,1.0,1.0,,,,107.36842105263159,,14.75,12.222222222222221,13.75,12.222222222222221,0.125,0.125,,,,,0.5,0.625,0.4686125,12.45,25.925,3.0,,2.0,3.0,3.0,2.0,,,9.0,3.0,3.0,3.0,1.0,,,2.0,,3.0,1.0,0.75,0.75,1.0,0.25,0.75,0.75,1.0,,0.75,0.563475,,,0.375,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,,,0.368,,,,1.0,,0.25,1.0,,,,,,,,1.0,,,,,,,2.0,5.0,,,,,1.0,,,,,1.0,,,5.0,,,,,,0.75,,0.8333333333333334,,,,,,,,,0.5,0.5,,,,,,,0.38461538461538464,2.0,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,0.5,,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-202699-203083-203954,1610612755,"Georges Niang, Furkan Korkmaz, Tobias Harris, Andre Drummond, Joel Embiid","Niang, Korkmaz, Harris, Drummond, Embiid",1627777-1627788-202699-203083-203954,PHI,76.0,1,1.0,-2.0,3.0,2.0,2.0,5.0,,,,,,,,,1.0,3.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,0.5,,1.0,,1.0,1.0,,,,94.73684210526316,,15.666666666666666,14.5,15.666666666666666,14.5,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,2.0,1.0,3.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-202699-203552-203954,1610612755,"Georges Niang, Furkan Korkmaz, Tobias Harris, Seth Curry, Joel Embiid","Niang, Korkmaz, Harris, Curry, Embiid",1627777-1627788-202699-203552-203954,PHI,1143.0,10,19.0,9.0,39.0,37.0,16.0,76.0,10.0,2.0,5.0,4.0,11.0,13.0,20.0,15.0,51.0,42.0,16.0,11.0,8.0,11.0,1.0,25.0,9.0,4.0,14.0,19.0,1.0,1.0,3.0,7.0,12.0,1.0,1.0,1.0,1.0,1.0,46.0,0.6153846153846154,0.6666666666666666,0.65,0.5428571428571428,0.6219512195121951,0.42857142857142855,0.3333333333333333,0.4,0.8181818181818182,0.6190476190476191,0.6666666666666666,0.5,0.8,95.74803149606299,1.0,14.923076923076923,15.162162162162161,14.820512820512821,13.91891891891892,0.2857142857142857,0.14285714285714285,0.4,0.5,0.5,0.11428571428571428,0.3142857142857143,0.7142857142857143,0.5110914285714286,7.5200000000000005,25.959999999999997,27.0,8.0,5.0,3.0,4.0,13.0,13.0,10.0,9.0,3.0,3.0,2.0,,,2.0,16.0,7.0,26.0,0.75,0.26666666666666666,0.26666666666666666,0.8333333333333334,0.14285714285714285,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.32,0.2727272727272727,0.51528,0.1794871794871795,0.2916666666666667,0.6923076923076923,5.0,2.0,2.0,1.0,5.0,1.0,0.14285714285714285,0.29411764705882354,0.5,,0.5,0.6379,1.0,1.0,2.0,1.0,1.0,0.05,,0.25,0.25,1.0,0.25,8.0,1.0,6.0,3.0,2.0,,1.0,1.0,5.0,8.0,12.0,33.0,2.0,,6.0,4.0,,1.0,2.0,,2.0,,3.0,,31.0,3.0,0.5,0.5,0.6153846153846154,0.625,0.5,0.625,0.5689655172413793,,,0.4,0.42857142857142855,,0.8,0.8,0.75,0.6,0.6,0.5,,,0.75,0.08,0.09803921568627451,0.6470588235294118,8.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,3.0,10.0,,3.0,1.0,1.0,,,,2.0,,,,,1.0,0.25,,0.3333333333333333,0.0625,0.3333333333333333,0.25,0.4,0.3,0.2,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-203083-203552-203954,1610612755,"Georges Niang, Furkan Korkmaz, Andre Drummond, Seth Curry, Joel Embiid","Niang, Korkmaz, Drummond, Curry, Embiid",1627777-1627788-203083-203552-203954,PHI,109.0,1,2.0,6.0,4.0,5.0,5.0,9.0,,,,,2.0,,,2.0,9.0,3.0,,2.0,,2.0,,6.0,2.0,1.0,3.0,3.0,1.0,,1.0,,2.0,,,,,,9.0,,,,1.5,1.125,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,118.89908256880734,,10.25,13.6,10.25,13.6,,,,,,,1.0,1.0,0.569475,,25.8,4.0,,,2.0,2.0,3.0,,,6.0,2.0,2.0,2.0,,,,4.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.569475,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,,,,,,,,1.0,1.0,,,,9.0,,,,,,1.5,,1.125,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,2.0,2.0,,2.0,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1627788-203552-203954-204020,1610612755,"Georges Niang, Furkan Korkmaz, Seth Curry, Joel Embiid, Tyler Johnson","Niang, Korkmaz, Curry, Embiid, Johnson",1627777-1627788-203552-203954-204020,PHI,75.0,1,1.0,-3.0,2.0,2.0,1.0,4.0,,,1.0,,2.0,,1.0,2.0,4.0,7.0,,2.0,,1.0,,3.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,0.5,0.5,0.6666666666666666,,,,,,,,76.8,,22.5,15.0,21.5,15.0,,0.3333333333333333,,,,,0.6666666666666666,0.6666666666666666,0.5058166666666667,13.4,25.75,2.0,,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,1.0,,2.0,1.0,0.5,0.5,,,0.5,0.5,1.0,,0.5,0.5058166666666667,,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.5,,1.0,,0.5715,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,3.0,,2.0,4.0,,,,,,,,,,,,,4.0,,1.0,,,1.5,0.5,1.5,0.5,,,,,,,,,,,,1.0,1.0,,,0.75,1.0,1.0,,,,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,0.5,,,0.5,,,0.6666666666666666,0.5,,,,,,,,,,,1.0,,,,,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1629646-1629680-1630178,1610612755,"Georges Niang, Shake Milton, Charles Bassey, Matisse Thybulle, Tyrese Maxey","Niang, Milton, Bassey, Thybulle, Maxey",1627777-1629003-1629646-1629680-1630178,PHI,214.0,1,4.0,-5.0,7.0,8.0,7.0,15.0,3.0,,,1.0,2.0,2.0,3.0,3.0,4.0,9.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,3.0,3.0,,,1.0,2.0,,,,,,,4.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,,0.6666666666666666,1.0,0.75,,0.5,,100.93457943925233,,15.571428571428571,13.125,15.571428571428571,13.125,0.5,,,,,0.16666666666666666,0.3333333333333333,1.0,0.5463416666666666,2.2666666666666666,24.03333333333333,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612755,2022,2021-22,False
1627777-1629003-1629646-1630178-1630198,1610612755,"Georges Niang, Shake Milton, Charles Bassey, Tyrese Maxey, Isaiah Joe","Niang, Milton, Bassey, Maxey, Joe",1627777-1629003-1629646-1630178-1630198,PHI,277.0,1,5.0,2.0,9.0,10.0,2.0,19.0,2.0,1.0,3.0,2.0,1.0,3.0,6.0,3.0,9.0,7.0,,1.0,,1.0,,3.0,4.0,2.0,6.0,7.0,,,1.0,1.0,1.0,,,,,,7.0,,,0.5,0.5,0.5,0.3333333333333333,,1.0,0.8,0.8571428571428571,1.0,,,98.77256317689532,,16.0,13.3,16.0,12.9,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.5043500000000001,8.933333333333334,24.133333333333336,2.0,,1.0,,1.0,,1.0,6.0,3.0,,1.0,,,,,,,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,,,,0.4205,,,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,,0.5,1.0,0.62,1.0,,,,1.0,,,0.5,0.5,1.0,,2.0,1.0,,,,,1.0,,2.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,0.2222222222222222,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,1610612755,2022,2021-22,False
1627777-1629003-1629646-1630178-201980,1610612755,"Georges Niang, Shake Milton, Charles Bassey, Tyrese Maxey, Danny Green","Niang, Milton, Bassey, Maxey, Green",1627777-1629003-1629646-1630178-201980,PHI,338.0,1,6.0,-4.0,11.0,11.0,6.0,22.0,1.0,5.0,7.0,,2.0,6.0,8.0,2.0,17.0,21.0,6.0,1.0,3.0,4.0,2.0,9.0,,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,,,,,,15.0,0.5,0.5,0.75,0.75,0.7727272727272727,0.2,1.0,1.0,,1.0,,1.0,,93.72781065088756,,16.09090909090909,14.636363636363637,14.545454545454545,14.636363636363637,0.1,0.7,0.7142857142857143,0.7142857142857143,0.4,,0.2,0.3,0.45133333333333336,7.725,36.85,3.0,,,1.0,1.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,,,,3.0,2.0,3.0,1.0,0.5,1.0,,,0.5,0.5,1.0,,1.0,0.3796,0.18181818181818182,0.2222222222222222,0.2727272727272727,1.0,,1.0,,,2.0,,,,,,0.3394,,,,,,,,,,,,1.0,,,,,,1.0,,2.0,1.0,,2.0,,,1.0,,,,,1.0,1.0,,1.0,,2.0,1.0,,1.0,0.5,1.0,0.5,1.0,0.5,,,,,,1.0,1.0,1.0,,,,,,,,0.11764705882352941,0.11764705882352941,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612755,2022,2021-22,False
