EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Charge Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,Travels,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfOReb,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,OffArc3ReboundPct,3SecondViolations,SecondChanceAtRimPctAssisted,Charge Fouls,PenaltyCorner3FGA,Blocked3s,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveMakes,HeaveAttempts,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
1626145-1628415-1628991-1629001-1629634,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., De'Anthony Melton, Brandon Clarke","Jones, Brooks, Jackson Jr., Melton, Clarke",1626145-1628415-1628991-1629001-1629634,MEM,723.0,2,12.0,-9.0,25.0,25.0,6.0,50.0,6.0,16.0,2.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,10.0,24.0,4.0,4.0,24.0,33.0,3.0,4.0,2.0,3.0,9.0,10.0,10.0,4.0,3.0,9.0,5.0,5.0,2.0,1.0,2.0,10.0,6.0,2.0,5.0,1.0,8.0,6.0,14.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,6.0,1.0,5.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,15.0,0.5,0.625,0.4166666666666667,0.75,0.35714285714285715,0.5,0.41379310344827586,0.75,0.14285714285714285,0.375,0.4375,0.3333333333333333,0.2,0.6666666666666666,1.0,0.5,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.5,0.5,0.2,0.75,1.0,0.5,1.0,99.58506224066389,0.6666666666666666,17.2,11.72,15.36,11.44,0.5714285714285714,0.375,0.6666666666666666,0.3333333333333333,0.10714285714285714,0.3333333333333333,0.5,1.0,0.17857142857142858,0.6,0.75,0.6666666666666666,0.03571428571428571,0.10714285714285714,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,0.7142857142857143,0.5937267857142857,0.49956666666666666,0.06896551724137931,0.08,0.375,5.958333333333333,25.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1629001-1630214,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., De'Anthony Melton, Xavier Tillman","Jones, Brooks, Jackson Jr., Melton, Tillman",1626145-1628415-1628991-1629001-1630214,MEM,67.0,2,1.0,1.0,2.0,2.0,,4.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,3.0,,,,,0.75,,0.75,,0.5,,,,,,,,,,,,,,,,,,,85.97014925373134,,19.5,14.0,19.5,14.0,,,,,,,,,0.5,,,,0.5,,,,,,0.5,0.41185,,,,,21.9,22.7,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1629001-1630217,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., De'Anthony Melton, Desmond Bane","Jones, Brooks, Jackson Jr., Melton, Bane",1626145-1628415-1628991-1629001-1630217,MEM,652.0,6,11.0,6.0,23.0,25.0,4.0,48.0,8.0,10.0,1.0,2.0,2.0,4.0,1.0,3.0,,,4.0,,11.0,17.0,4.0,1.0,32.0,26.0,2.0,3.0,,,4.0,12.0,10.0,2.0,4.0,2.0,6.0,8.0,4.0,1.0,1.0,18.0,2.0,2.0,6.0,1.0,9.0,3.0,12.0,3.0,1.0,2.0,1.0,,3.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,28.0,0.5454545454545454,0.6,0.6470588235294118,0.6666666666666666,0.7380952380952381,0.6666666666666666,0.7380952380952381,0.6666666666666666,0.19047619047619047,0.11764705882352941,0.2,,,0.25,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.5,,0.6666666666666666,0.6666666666666666,,1.0,,106.0122699386503,1.0,11.782608695652174,15.24,10.956521739130435,14.76,0.47619047619047616,0.8,1.0,0.5,0.19047619047619047,0.5,0.5,0.5,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,0.19047619047619047,0.6666666666666666,0.5,,,0.6666666666666666,0.5535428571428571,0.57805,0.047619047619047616,,0.125,6.211764705882352,27.8,,3.0,6.0,2.0,,1.0,0.6666666666666666,0.75,0.75,,,,8.0,11.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,12.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,8.0,1.0,1.0,0.6,0.8571428571428571,0.8571428571428571,0.25,0.25,0.5,0.5,0.75,1.0,0.6666666666666666,0.2857142857142857,1.0,0.2857142857142857,1.0,0.75,0.52175,0.25,0.375,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1629001-203500,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., De'Anthony Melton, Steven Adams","Jones, Brooks, Jackson Jr., Melton, Adams",1626145-1628415-1628991-1629001-203500,MEM,718.0,9,12.0,3.0,23.0,23.0,1.0,46.0,7.0,8.0,,,3.0,4.0,,1.0,2.0,,5.0,1.0,10.0,13.0,7.0,3.0,32.0,29.0,,,1.0,,,12.0,8.0,,5.0,,6.0,9.0,4.0,2.0,,21.0,,6.0,4.0,,10.0,1.0,11.0,2.0,1.0,1.0,4.0,2.0,,4.0,3.0,6.0,,5.0,,4.0,,1.0,2.0,1.0,1.0,2.0,1.0,32.0,0.6,0.6,0.7692307692307693,,0.725,,0.7619047619047619,,0.35,,,,,1.0,,0.5,,0.6666666666666666,0.5882352941176471,0.14285714285714285,,,0.6666666666666666,0.25,1.0,0.5714285714285714,1.0,92.25626740947075,0.5,14.956521739130435,16.26086956521739,14.478260869565217,15.0,0.4,0.875,0.875,0.5714285714285714,0.2,0.75,0.75,0.6666666666666666,0.05,,,,0.1,0.25,,,,1.0,0.75,0.57622,,0.14285714285714285,0.07142857142857142,,5.576923076923077,25.014285714285712,1.0,3.0,9.0,3.0,1.0,,1.0,0.42857142857142855,0.42857142857142855,0.5,0.5,1.0,4.0,6.0,1.0,2.0,2.0,,1.0,1.0,3.0,,1.0,2.0,,2.0,,2.0,,,2.0,,,,2.0,,2.0,2.0,4.0,,,0.3333333333333333,0.25,0.25,,,,,0.4,0.4,1.0,0.5,0.5,0.25,,0.4,0.6027625,0.2857142857142857,0.0625,0.17391304347826086,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1629001-203937,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., De'Anthony Melton, Kyle Anderson","Jones, Brooks, Jackson Jr., Melton, Anderson",1626145-1628415-1628991-1629001-203937,MEM,440.0,4,7.0,1.0,14.0,16.0,1.0,30.0,2.0,4.0,1.0,1.0,2.0,2.0,,,,,4.0,,4.0,6.0,4.0,8.0,22.0,21.0,1.0,1.0,,,2.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,,4.0,2.0,1.0,2.0,2.0,5.0,2.0,7.0,1.0,1.0,,,,3.0,3.0,3.0,3.0,,8.0,1.0,9.0,1.0,4.0,,,,,,20.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.7,1.0,0.7857142857142857,1.0,0.4,0.16666666666666666,0.25,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,1.0,1.0,1.0,,98.18181818181819,,16.5,13.0625,16.5,13.0625,0.4,0.5,0.6666666666666666,0.5,0.2,1.0,1.0,0.5,,,,,,0.4,1.0,1.0,,,0.8,0.580345,0.6388,0.3076923076923077,0.4444444444444444,0.09090909090909091,2.6999999999999997,24.95,,2.0,,,,,,0.5,0.5,,,,13.0,11.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,2.0,4.0,20.0,6.0,2.0,,,,,,,,3.0,,,,20.0,13.0,,0.5,0.6666666666666666,0.7,0.7692307692307693,,,,,0.5,0.5,,0.4,0.5,0.4,0.5,0.5,0.580345,,0.9090909090909091,0.9285714285714286,,,,6.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1629634-1629681,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Brandon Clarke, Killian Tillie","Jones, Brooks, Jackson Jr., Clarke, Tillie",1626145-1628415-1628991-1629634-1629681,MEM,297.0,1,5.0,-1.0,11.0,11.0,1.0,22.0,1.0,4.0,,1.0,,2.0,,,1.0,,3.0,1.0,1.0,6.0,4.0,4.0,12.0,13.0,,2.0,1.0,,,2.0,,,3.0,2.0,1.0,3.0,1.0,,,8.0,4.0,1.0,4.0,,5.0,4.0,9.0,,,,3.0,3.0,,3.0,1.0,1.0,,3.0,,5.0,1.0,3.0,,,,,,12.0,1.0,1.0,0.16666666666666666,,0.4,,0.5,,0.4,0.3333333333333333,0.5,,,1.0,,1.0,0.8,1.0,1.0,0.5714285714285714,0.6666666666666666,,1.0,1.0,,,1.0,106.66666666666666,,16.363636363636363,10.636363636363637,14.727272727272727,10.636363636363637,0.4,0.25,0.5,1.0,0.2,,,,,,,,0.1,0.3,0.3333333333333333,,,0.3333333333333333,0.8,0.565465,0.5414833333333333,0.25,0.375,,4.683333333333334,25.5,,2.0,6.0,2.0,,,1.0,0.5,0.5,,,,,,,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1629634-1629723,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Brandon Clarke, John Konchar","Jones, Brooks, Jackson Jr., Clarke, Konchar",1626145-1628415-1628991-1629634-1629723,MEM,1165.0,6,19.0,-8.0,39.0,39.0,4.0,78.0,3.0,10.0,1.0,2.0,4.0,7.0,3.0,5.0,2.0,,10.0,1.0,10.0,22.0,12.0,9.0,50.0,58.0,1.0,2.0,1.0,1.0,6.0,8.0,12.0,2.0,10.0,3.0,4.0,10.0,2.0,,2.0,26.0,4.0,3.0,6.0,1.0,10.0,4.0,14.0,3.0,,3.0,2.0,2.0,1.0,3.0,5.0,8.0,1.0,8.0,1.0,12.0,,6.0,3.0,1.0,2.0,3.0,2.0,44.0,0.4,0.4444444444444444,0.45454545454545453,0.5,0.6029411764705882,0.8333333333333334,0.625,0.75,0.35294117647058826,0.13636363636363635,0.2,0.14285714285714285,,0.6666666666666666,1.0,0.75,0.3333333333333333,0.5,0.6428571428571429,0.23529411764705882,0.2857142857142857,,,0.8333333333333334,1.0,0.4,1.0,96.41201716738198,0.6666666666666666,15.23076923076923,14.64102564102564,15.025641025641026,13.564102564102564,0.29411764705882354,0.3,0.375,0.6666666666666666,0.20588235294117646,0.5714285714285714,0.6666666666666666,,0.14705882352941177,0.6,0.6,0.6666666666666666,0.058823529411764705,0.29411764705882354,0.6666666666666666,0.5,,0.3333333333333333,0.6470588235294118,0.5364632352941177,0.6467166666666667,0.15,0.21428571428571427,0.12,7.7,25.075,2.0,7.0,18.0,6.0,2.0,,0.8571428571428571,0.5833333333333334,0.5833333333333334,1.0,1.0,1.0,1.0,3.0,,,5.0,1.0,1.0,,,1.0,1.0,3.0,3.0,5.0,,4.0,,,,,,,,,,3.0,1.0,,1.0,,1.5,1.5,,,,0.6666666666666666,0.5,0.5,0.8,,,1.0,1.0,0.5,0.41715,,0.06,0.02564102564102564,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1629634-1630217,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Brandon Clarke, Desmond Bane","Jones, Brooks, Jackson Jr., Clarke, Bane",1626145-1628415-1628991-1629634-1630217,MEM,651.0,5,11.0,-14.0,19.0,23.0,3.0,42.0,1.0,4.0,,,3.0,7.0,,1.0,,,6.0,1.0,4.0,12.0,6.0,3.0,14.0,28.0,,,1.0,1.0,1.0,2.0,6.0,,6.0,2.0,1.0,2.0,1.0,,,5.0,2.0,3.0,4.0,,7.0,3.0,10.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,6.0,1.0,4.0,,2.0,4.0,2.0,2.0,4.0,,13.0,0.25,0.25,0.3333333333333333,,0.3055555555555556,,0.35,0.25,0.3333333333333333,0.16666666666666666,0.5,,,0.5,,0.4,0.25,1.0,0.5384615384615384,0.23076923076923078,0.6666666666666666,,,0.2,1.0,1.0,1.0,92.90322580645162,,13.736842105263158,16.956521739130434,13.0,15.782608695652174,0.2222222222222222,0.25,0.5,1.0,0.3888888888888889,0.42857142857142855,0.42857142857142855,,0.05555555555555555,,,,,0.3333333333333333,,,,1.0,0.5555555555555556,0.4945972222222222,,0.1,0.14285714285714285,0.07142857142857142,8.275,27.099999999999998,,1.0,3.0,1.0,,,1.0,0.16666666666666666,0.16666666666666666,,,,7.0,1.0,,2.0,1.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,5.0,7.0,,0.2,0.3333333333333333,0.3125,0.3125,,,,,0.16666666666666666,0.16666666666666666,1.0,0.25,,0.625,0.2,0.16666666666666666,0.50169375,,0.35714285714285715,0.3684210526315789,1.0,0.2,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1629634-1630533,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Brandon Clarke, Ziaire Williams","Jones, Brooks, Jackson Jr., Clarke, Williams",1626145-1628415-1628991-1629634-1630533,MEM,934.0,4,16.0,-2.0,35.0,34.0,4.0,69.0,4.0,9.0,2.0,2.0,4.0,10.0,,,2.0,,11.0,2.0,8.0,19.0,13.0,3.0,34.0,36.0,2.0,3.0,2.0,,4.0,8.0,8.0,2.0,11.0,4.0,4.0,9.0,2.0,2.0,,23.0,3.0,3.0,8.0,1.0,12.0,7.0,19.0,3.0,2.0,1.0,5.0,4.0,2.0,7.0,6.0,6.0,,9.0,1.0,5.0,1.0,3.0,2.0,,2.0,2.0,1.0,30.0,0.5,0.5714285714285714,0.42105263157894735,0.6666666666666666,0.484375,0.4,0.5,0.4,0.40625,0.21052631578947367,0.4444444444444444,,,0.7142857142857143,1.0,0.8,0.2727272727272727,0.5,0.6875,0.3684210526315789,0.4,,0.6666666666666666,0.8571428571428571,,0.4,1.0,106.38115631691649,0.5,15.257142857142858,11.764705882352942,14.742857142857142,11.352941176470589,0.28125,0.4444444444444444,0.8,0.5,0.3125,0.4,0.4,0.5,,,,,0.0625,0.34375,0.4,1.0,,0.4,0.6875,0.49806875,0.5083,0.08823529411764706,0.14285714285714285,0.11764705882352941,4.468421052631579,25.700000000000003,1.0,5.0,15.0,5.0,1.0,1.0,1.0,0.38461538461538464,0.38461538461538464,0.5,0.5,1.0,1.0,1.0,,,4.0,,,,,,,,,4.0,,4.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,0.16666666666666666,0.36363636363636365,0.36363636363636365,1.0,,,,,0.36363636363636365,,,,0.02857142857142857,4.0,0.5,,,,1.0,,,1.0,0.06666666666666667,,,,,,,,,0.5714285714285714,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
1626145-1628415-1628991-1629681-1630214,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., Killian Tillie, Xavier Tillman","Jones, Brooks, Jackson Jr., Tillie, Tillman",1626145-1628415-1628991-1629681-1630214,MEM,354.0,1,6.0,-3.0,11.0,10.0,2.0,21.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,6.0,9.0,,,2.0,,,,2.0,,3.0,,,,,,,,1.0,1.0,1.0,,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,,3.0,,5.0,,6.0,,3.0,,,,,,6.0,,,0.3333333333333333,,0.14285714285714285,,0.3,,0.5714285714285714,,,,,0.3333333333333333,,0.5,0.5,1.0,0.6666666666666666,0.16666666666666666,,1.0,,0.5,,1.0,,85.42372881355932,,15.909090909090908,17.9,13.090909090909092,17.1,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,0.14285714285714285,0.42857142857142855,,,0.5,0.5,0.7142857142857143,0.49062857142857147,0.5436,0.3,0.5,,10.1,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612763,2022,2021-22,True
