EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Fg2aBlocked,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,PenaltyCorner3Frequency,LongMidRangeFGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,BadPassTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeFGM,LongMidRangeAssists,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,HeaveAttempts,SelfOReb,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SelfORebPct,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
1627759-1628369-1628401-1629684-203935,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Grant Williams, Marcus Smart","Brown, Tatum, White, Williams, Smart",1627759-1628369-1628401-1629684-203935,BOS,82.0,3,1.0,-2.0,4.0,5.0,4.0,2.0,,9,1.0,1.0,,,1.0,1.0,,1.0,,,,2.0,2.0,1.0,2.0,,2.0,,2.0,4.0,,,,1.0,2.0,2.0,,2.0,2.0,,,,,2.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,2.0,2.0,4.0,1.0,1.0,1.0,,,,0.5,,0.5,0.25,,0.25,0.25,,0.25,0.5,1.0,,,1.0,,,,,,,158.04878048780486,7.25,10.6,7.25,10.6,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.5,,,,,,0.25,1.0,0.5,0.75,,0.4172,0.4172,,,,1.0,3.6,26.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-1630202-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford","Brown, Tatum, White, Pritchard, Horford",1627759-1628369-1628401-1630202-201143,BOS,300.0,4,5.0,14.0,10.0,11.0,,,1.0,21,,,,,,,,1.0,,1.0,6.0,8.0,,,1.0,6.0,9.0,,18.0,4.0,,,3.0,,,,,,,,18.0,,,8.0,6.0,,6.0,6.0,6.0,,,,18.0,,5.0,1.0,7.0,1.0,8.0,1.0,1.0,,,,,1.0,,,,,,,,,,15.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.9,1.5,,0.9,1.5,,0.9,1.0,1.0,,1.0,0.25,,,,1.0,,100.8,14.1,14.454545454545455,13.0,14.454545454545455,,,,,0.1,,,,0.1,,,,0.8,0.75,0.75,1.0,,,,,,0.9,0.75,0.508135,,,,0.16666666666666666,,5.2,26.022222222222222,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,0.3801,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628401-201143-203935,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Marcus Smart","Brown, Tatum, White, Horford, Smart",1627759-1628369-1628401-201143-203935,BOS,7174.0,22,120.0,-4.0,240.0,235.0,108.0,70.0,24.0,475,32.0,42.0,7.0,8.0,17.0,21.0,23.0,52.0,6.0,23.0,21.0,61.0,29.0,62.0,118.0,27.0,84.0,49.0,254.0,258.0,10.0,14.0,27.0,28.0,50.0,43.0,19.0,114.0,44.0,80.0,72.0,9.0,12.0,60.0,21.0,22.0,24.0,46.0,18.0,6.0,13.0,6.0,116.0,10.0,41.0,33.0,79.0,24.0,103.0,15.0,4.0,11.0,5.0,18.0,2.0,37.0,17.0,22.0,47.0,2.0,66.0,8.0,62.0,,27.0,227.0,114.0,108.0,6.0,0.3548387096774194,0.39285714285714285,0.8888888888888888,0.32142857142857145,0.3253012048192771,0.5254237288135594,0.7142857142857143,0.56,0.5074257425742574,0.5909090909090909,0.510752688172043,0.5545851528384279,0.5869565217391305,0.5428571428571428,0.4158415841584158,0.6470588235294118,0.7884615384615384,0.18181818181818182,0.7184466019417476,0.22018348623853212,0.20512820512820512,0.5882352941176471,0.8666666666666667,0.8095238095238095,0.7,95.34429885698356,15.820833333333333,14.370212765957447,15.2375,13.791489361702128,0.2079207920792079,0.7619047619047619,0.8205128205128205,0.40625,0.25742574257425743,0.4423076923076923,0.5,0.2608695652173913,0.11386138613861387,0.2608695652173913,0.2608695652173913,1.0,0.30198019801980197,0.3442622950819672,0.3442622950819672,0.8571428571428571,0.36363636363636365,0.875,0.22580645161290322,0.8095238095238095,0.3118279569892473,0.6237623762376238,0.35,0.5033467661691543,0.5096402173913043,0.12556053811659193,0.1956521739130435,0.1062992125984252,0.44881889763779526,8.026271186440677,25.861904761904764,0.45,14.0,10.0,5.0,2.0,5.0,0.0847457627118644,0.07142857142857142,0.15053763440860216,24.0,10.0,13.0,,14.0,5.0,19.0,9.0,6.0,2.0,2.0,0.3023255813953488,,,0.5135135135135135,1.0,0.25925925925925924,0.2,0.27586206896551724,0.125,0.5263157894736842,0.4,0.1188118811881188,,0.3448275862068966,0.5171107142857142,10.0,3.0,6.0,5.0,7.0,3.0,1.0,0.11538461538461539,0.2916666666666667,0.30434782608695654,0.42857142857142855,3.0,6.0,8.0,1.0,1.0,1.0,3.0,7.0,,,0.010101010101010102,0.2727272727272727,0.21428571428571427,2.0,,3.0,,0.09090909090909091,1.0,2.0,0.25,,0.16666666666666666,1.0,2.0,1.0,3.0,7.0,1.0,0.041666666666666664,0.26666666666666666,0.5,1.0,0.011764705882352941,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628464-1629684-1630202,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Grant Williams, Payton Pritchard","Brown, Tatum, Theis, Williams, Pritchard",1627759-1628369-1628464-1629684-1630202,BOS,460.0,3,8.0,,16.0,14.0,1.0,7.0,,30,6.0,6.0,,,,,2.0,3.0,,,2.0,3.0,,8.0,10.0,2.0,3.0,2.0,24.0,24.0,,,,1.0,1.0,,,2.0,12.0,4.0,,6.0,,3.0,2.0,6.0,,6.0,,,6.0,,12.0,,1.0,2.0,3.0,,3.0,,,,,2.0,,2.0,,2.0,4.0,,1.0,,2.0,,1.0,24.0,2.0,1.0,1.0,0.75,0.75,,0.6666666666666666,0.6666666666666666,0.8,,1.0,0.8461538461538461,,1.0,0.8571428571428571,,1.0,0.23076923076923078,0.4,0.5,,0.42857142857142855,,,0.6666666666666666,,0.5,,93.91304347826086,15.4375,15.214285714285714,15.4375,14.642857142857142,0.46153846153846156,1.0,1.0,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,,,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,,,,,,,0.6923076923076923,0.6666666666666666,0.5716923076923077,0.3451,0.07142857142857142,0.09090909090909091,,0.08333333333333333,5.67,25.166666666666668,0.0625,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628464-1629684-203935,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Grant Williams, Marcus Smart","Brown, Tatum, Theis, Williams, Smart",1627759-1628369-1628464-1629684-203935,BOS,954.0,6,16.0,-8.0,33.0,33.0,21.0,15.0,3.0,66,4.0,7.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,4.0,10.0,6.0,5.0,11.0,5.0,14.0,9.0,34.0,42.0,1.0,2.0,5.0,3.0,7.0,8.0,6.0,21.0,4.0,6.0,12.0,3.0,2.0,10.0,4.0,2.0,4.0,6.0,3.0,1.0,1.0,1.0,16.0,,4.0,5.0,11.0,3.0,14.0,2.0,,2.0,,3.0,,6.0,5.0,5.0,13.0,1.0,5.0,,10.0,,3.0,29.0,21.0,21.0,2.0,0.4,0.5,0.8,0.35714285714285715,0.35714285714285715,0.45454545454545453,0.5,0.42857142857142855,0.5,0.8333333333333334,0.5,0.5666666666666667,0.8333333333333334,0.5833333333333334,0.56,0.45454545454545453,1.0,,0.6,0.13333333333333333,,0.3333333333333333,0.5,1.0,1.0,99.62264150943396,15.515151515151516,13.393939393939394,15.121212121212121,12.969696969696969,0.28,0.5714285714285714,0.6666666666666666,0.25,0.16,0.25,0.3333333333333333,1.0,0.16,0.25,0.25,1.0,0.4,0.4,0.4,0.75,0.3333333333333333,1.0,0.3333333333333333,0.4,0.4,0.84,0.4,0.542716,0.5435800000000001,0.10714285714285714,0.21428571428571427,0.14705882352941177,0.6176470588235294,4.654545454545455,25.5,0.6363636363636364,2.0,2.0,4.0,,4.0,0.18181818181818182,0.14285714285714285,0.13333333333333333,,3.0,3.0,,2.0,2.0,3.0,1.0,,4.0,2.0,0.375,,,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,,,0.5,0.5,,,0.5,0.5015333333333333,2.0,1.0,2.0,2.0,,,,0.25,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628464-1630202-203935,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Payton Pritchard, Marcus Smart","Brown, Tatum, Theis, Pritchard, Smart",1627759-1628369-1628464-1630202-203935,BOS,154.0,1,3.0,-3.0,4.0,5.0,,,1.0,9,,,,,,,,,,1.0,1.0,3.0,,,,1.0,4.0,,3.0,6.0,,,,,,,,,,,3.0,,,3.0,1.0,,1.0,1.0,1.0,,,,3.0,2.0,2.0,,2.0,2.0,4.0,,,,,,,2.0,,,,,1.0,,,,,3.0,,,,,,1.0,0.25,0.25,,,,0.375,,,0.375,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,,1.0,1.0,84.15584415584415,22.75,12.6,21.0,11.4,,,,,,,,,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,0.3333333333333333,0.5662125,,,,,,,24.65,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1628464-201143-203935,1610612738,"Jaylen Brown, Jayson Tatum, Daniel Theis, Al Horford, Marcus Smart","Brown, Tatum, Theis, Horford, Smart",1627759-1628369-1628464-201143-203935,BOS,3347.0,7,56.0,2.0,112.0,111.0,27.0,8.0,13.0,223,18.0,25.0,,2.0,4.0,6.0,6.0,17.0,6.0,12.0,9.0,27.0,6.0,29.0,55.0,15.0,39.0,30.0,133.0,131.0,,5.0,10.0,6.0,11.0,8.0,7.0,31.0,44.0,14.0,42.0,3.0,,27.0,9.0,22.0,14.0,36.0,8.0,6.0,15.0,4.0,86.0,6.0,11.0,17.0,30.0,14.0,44.0,13.0,9.0,4.0,1.0,5.0,,17.0,6.0,13.0,25.0,1.0,38.0,3.0,34.0,,14.0,123.0,31.0,27.0,1.0,0.7586206896551724,0.7586206896551724,0.9333333333333333,0.38461538461538464,0.38461538461538464,0.5272727272727272,,0.5454545454545454,0.5478723404255319,0.3,0.631578947368421,0.6100917431192661,0.4166666666666667,0.6739130434782609,0.4148936170212766,0.6538461538461539,0.7857142857142857,0.25,0.7,0.28,0.2777777777777778,0.5,0.6923076923076923,0.9,0.5,95.94263519569765,14.276785714285714,15.747747747747749,13.875,15.162162162162161,0.26595744680851063,0.72,0.8181818181818182,0.8333333333333334,0.18085106382978725,0.35294117647058826,0.4,0.6666666666666666,0.1276595744680851,0.5,0.5,1.0,0.2872340425531915,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.2,,0.3157894736842105,0.6666666666666666,0.3157894736842105,0.6808510638297872,0.3333333333333333,0.5406537234042553,0.5475947368421052,0.1320754716981132,0.208955223880597,0.07518796992481203,0.23308270676691728,7.3927272727272735,25.138461538461538,0.24107142857142858,2.0,6.0,4.0,2.0,5.0,0.10909090909090909,0.12,0.10526315789473684,13.0,3.0,4.0,,8.0,2.0,12.0,5.0,2.0,,2.0,0.5,,,0.7058823529411765,1.0,0.3076923076923077,0.2857142857142857,0.2727272727272727,0.16666666666666666,0.6666666666666666,0.4,0.13829787234042554,,0.5,0.5056642857142857,7.0,,3.0,3.0,5.0,3.0,2.0,0.11764705882352941,0.38461538461538464,0.4166666666666667,0.6,1.0,5.0,5.0,4.0,,1.0,2.0,2.0,1.0,1.0,0.022727272727272728,0.5,0.5,,,4.0,,,2.0,2.0,0.4,,0.4,1.0,,,,,,0.07692307692307693,0.375,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1629057-1629684-1630202,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Grant Williams, Payton Pritchard","Brown, Tatum, Williams III, Williams, Pritchard",1627759-1628369-1629057-1629684-1630202,BOS,904.0,7,15.0,-6.0,25.0,24.0,7.0,6.0,4.0,49,2.0,4.0,,,,1.0,1.0,4.0,2.0,4.0,4.0,8.0,1.0,6.0,11.0,6.0,12.0,4.0,34.0,40.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,10.0,6.0,6.0,9.0,9.0,,8.0,4.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,15.0,2.0,4.0,2.0,8.0,4.0,12.0,1.0,1.0,,,2.0,,4.0,2.0,5.0,8.0,,7.0,,7.0,,2.0,27.0,10.0,7.0,,0.5,0.5,0.5,0.5,0.5,0.5454545454545454,0.5,0.5,0.6521739130434783,0.8333333333333334,1.0,0.6538461538461539,0.875,0.8333333333333334,0.5217391304347826,0.5,1.0,0.3333333333333333,0.75,0.2727272727272727,0.5,0.5,,1.0,1.0,78.05309734513274,18.52,18.375,17.56,18.0,0.17391304347826086,0.5,1.0,0.5,0.17391304347826086,0.25,0.3333333333333333,1.0,0.17391304347826086,0.5,0.5,0.5,0.34782608695652173,0.5,0.5,0.5,,,0.25,,0.25,0.6956521739130435,0.5,0.49310000000000004,0.54475,0.08333333333333333,0.16666666666666666,0.20588235294117646,0.29411764705882354,8.245454545454546,25.516666666666666,0.28,1.0,3.0,2.0,2.0,3.0,0.2727272727272727,0.5,0.25,3.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,,2.0,1.0,,,0.5,1.0,0.2,,0.3333333333333333,,1.0,0.6666666666666666,0.13043478260869565,,1.0,0.45330000000000004,1.0,,2.0,2.0,3.0,1.0,,0.25,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,0.3333333333333333,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1629057-1629684-201143,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Grant Williams, Al Horford","Brown, Tatum, Williams III, Williams, Horford",1627759-1628369-1629057-1629684-201143,BOS,1.0,1,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1629057-1629684-203935,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Grant Williams, Marcus Smart","Brown, Tatum, Williams III, Williams, Smart",1627759-1628369-1629057-1629684-203935,BOS,1846.0,8,31.0,6.0,66.0,62.0,21.0,16.0,8.0,128,11.0,15.0,3.0,3.0,6.0,6.0,4.0,12.0,4.0,5.0,4.0,18.0,6.0,17.0,31.0,8.0,23.0,14.0,72.0,66.0,3.0,4.0,11.0,8.0,9.0,7.0,6.0,28.0,12.0,22.0,21.0,3.0,4.0,17.0,4.0,6.0,7.0,13.0,3.0,4.0,4.0,1.0,33.0,4.0,12.0,7.0,21.0,8.0,29.0,7.0,6.0,1.0,1.0,3.0,,12.0,4.0,6.0,14.0,,19.0,1.0,18.0,,8.0,61.0,28.0,21.0,,0.35294117647058826,0.4,0.875,0.34782608695652173,0.36363636363636365,0.5483870967741935,0.75,0.8888888888888888,0.5370370370370371,0.6428571428571429,0.6875,0.5806451612903226,0.6111111111111112,0.7368421052631579,0.42592592592592593,0.6363636363636364,0.8571428571428571,0.2857142857142857,0.76,0.2857142857142857,0.3076923076923077,0.6666666666666666,1.0,0.8,1.0,99.84832069339112,15.06060606060606,13.741935483870968,14.515151515151516,13.451612903225806,0.2777777777777778,0.7333333333333333,0.7857142857142857,0.36363636363636365,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.25,0.09259259259259259,0.8,0.8,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.75,0.42857142857142855,1.0,0.375,1.0,0.375,0.7037037037037037,0.23529411764705882,0.5054169811320754,0.5055266666666667,0.13333333333333333,0.21621621621621623,0.1527777777777778,0.3888888888888889,5.887096774193548,27.008695652173916,0.3181818181818182,1.0,1.0,4.0,2.0,7.0,0.03225806451612903,0.06666666666666667,0.0625,4.0,1.0,2.0,,4.0,2.0,9.0,1.0,,2.0,3.0,0.2857142857142857,,,0.75,1.0,0.2857142857142857,,0.375,,,0.42857142857142855,0.07407407407407407,0.3333333333333333,0.16666666666666666,0.56855,8.0,1.0,2.0,2.0,2.0,1.0,,,0.5,0.5,0.5,1.0,3.0,3.0,2.0,1.0,,,2.0,3.0,3.0,,0.42857142857142855,1.0,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,,,,1.0,,,0.5,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1629057-1630174-1630202,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Aaron Nesmith, Payton Pritchard","Brown, Tatum, Williams III, Nesmith, Pritchard",1627759-1628369-1629057-1630174-1630202,BOS,335.0,1,6.0,8.0,11.0,11.0,,,1.0,22,4.0,4.0,1.0,1.0,,,2.0,2.0,,,1.0,4.0,,6.0,7.0,1.0,4.0,,15.0,7.0,1.0,1.0,2.0,,,,,,6.0,6.0,3.0,,,4.0,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,2.0,3.0,3.0,6.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,1.0,,,,,13.0,,,,0.5,0.5,1.0,0.25,0.25,0.8571428571428571,1.0,,0.6818181818181818,0.5,,0.6818181818181818,0.5,,0.36363636363636365,0.75,0.75,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,94.56716417910448,13.909090909090908,16.545454545454547,12.909090909090908,15.545454545454545,0.36363636363636365,1.0,1.0,0.5,0.18181818181818182,1.0,1.0,0.5,,,,,0.36363636363636365,0.25,0.25,1.0,0.5,1.0,,,,0.7272727272727273,0.25,0.5770636363636363,,,,0.13333333333333333,,7.242857142857143,25.6,,,1.0,2.0,2.0,2.0,0.14285714285714285,,,1.0,,,,,,1.0,,,,1.0,,,,0.5,,,,,,,0.5,0.09090909090909091,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1629057-1630202-201143,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Payton Pritchard, Al Horford","Brown, Tatum, Williams III, Pritchard, Horford",1627759-1628369-1629057-1630202-201143,BOS,118.0,1,2.0,-6.0,3.0,4.0,,3.0,,7,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,3.0,9.0,,,,,,,,,,,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,1.0,,,1.0,0.5,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,,,,,,85.42372881355932,25.0,10.75,25.0,10.75,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,1.0,0.5228833333333334,,,,,,14.9,23.75,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,False
1627759-1628369-1629057-1630202-203935,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Payton Pritchard, Marcus Smart","Brown, Tatum, Williams III, Pritchard, Smart",1627759-1628369-1629057-1630202-203935,BOS,182.0,2,3.0,4.0,7.0,6.0,,,1.0,13,,,,,,,1.0,2.0,,,2.0,3.0,,1.0,3.0,2.0,3.0,1.0,9.0,5.0,1.0,1.0,2.0,,,,,,,2.0,6.0,,2.0,3.0,2.0,,2.0,2.0,2.0,,,,6.0,,1.0,2.0,3.0,1.0,4.0,,,,,1.0,,1.0,,1.0,1.0,,2.0,,4.0,1.0,1.0,7.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,,0.6666666666666666,1.0,,0.6428571428571429,1.0,,0.5,1.0,0.5,,0.75,0.3333333333333333,,1.0,1.0,0.5,,102.85714285714286,14.0,14.0,13.714285714285714,13.5,,,,,0.3333333333333333,0.5,0.5,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.5,0.6666666666666666,0.4959833333333334,,0.2857142857142857,0.25,0.2222222222222222,,14.5,25.7,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,0.5,,1.0,,,1.0,0.16666666666666666,,,0.4615,,,,,,,1.0,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,1.0,,,,,0.3333333333333333,1.0,,,,,1610612738,2022,2021-22,False
