EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,OffArc3ReboundPct,SelfORebPct,Loose Ball Fouls,Blocked3s,BlockedArc3,AtRimPctBlocked,SecondChanceArc3PctAssisted,SecondChanceFtPoints,BadPassTurnovers,SecondChanceAtRimFGM,Fg3aBlocked,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimAccuracy,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LongMidRangePctAssisted,FTOffRebounds,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffFTReboundPct,Travels,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,NonShootingPenaltyNonTakeFouls,BlockedAtRim,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
1626172-1627780-201939-203490-203952,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Otto Porter Jr., Andrew Wiggins","Looney, Payton II, Curry, Porter Jr., Wiggins",1626172-1627780-201939-203490-203952,GSW,265.0,3,4.0,9.0,8.0,7.0,1.0,2.0,15.0,,,,,,1.0,,,,,2.0,3.0,3.0,4.0,,13.0,4.0,,,,,1.0,,,2.0,,1.0,,1.0,,,2.0,1.0,4.0,,4.0,2.0,6.0,2.0,3.0,1.0,2.0,,2.0,,,,,,13.0,,1.0,,0.5,0.5,,0.75,,0.75,0.6666666666666666,,0.9285714285714286,,0.9285714285714286,,0.5714285714285714,,1.0,0.8,0.8,1.0,1.0,,0.75,81.50943396226414,15.25,20.428571428571427,14.25,18.0,,,,,0.14285714285714285,,,,,,,,,,0.5714285714285714,0.4735357142857143,,0.4998,,15.166666666666666,29.55,0.125,5.0,,2.0,2.0,3.0,4.0,,,,1.0,,,,2.0,9.0,4.0,3.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,0.3333333333333333,,1.0,,,,,1.0,,,,0.2857142857142857,1.0,1.0,0.5714285714285714,0.75,0.75,,,,1.0,,0.75,,,,,,1.0,,1.0,0.5,,,,,,,1.0,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1627780-202691-203110-2738,1610612744,"Kevon Looney, Gary Payton II, Klay Thompson, Draymond Green, Andre Iguodala","Looney, Payton II, Thompson, Green, Iguodala",1626172-1627780-202691-203110-2738,GSW,6.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1627780-203490-203952-2738,1610612744,"Kevon Looney, Gary Payton II, Otto Porter Jr., Andrew Wiggins, Andre Iguodala","Looney, Payton II, Porter Jr., Wiggins, Iguodala",1626172-1627780-203490-203952-2738,GSW,17.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1627814-1629673-201939-202691,1610612744,"Kevon Looney, Damion Lee, Jordan Poole, Stephen Curry, Klay Thompson","Looney, Lee, Poole, Curry, Thompson",1626172-1627814-1629673-201939-202691,GSW,34.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,14.0,20.0,14.0,12.0,,,,,,,,,,,,,,,,0.4151,,,,19.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1627814-1629673-201939-203952,1610612744,"Kevon Looney, Damion Lee, Jordan Poole, Stephen Curry, Andrew Wiggins","Looney, Lee, Poole, Curry, Wiggins",1626172-1627814-1629673-201939-203952,GSW,434.0,3,7.0,1.0,16.0,16.0,4.0,4.0,32.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,8.0,4.0,8.0,1.0,21.0,20.0,2.0,2.0,2.0,1.0,2.0,,7.0,2.0,6.0,1.0,2.0,3.0,1.0,,8.0,1.0,3.0,2.0,5.0,4.0,9.0,,2.0,,1.0,,5.0,1.0,,1.0,1.0,1.0,18.0,7.0,4.0,,0.25,0.25,0.5,0.5,0.5,0.5,0.5,1.0,0.625,0.875,0.65625,0.875,0.5,1.0,0.25,1.0,1.0,0.375,,1.0,1.0,106.17511520737327,15.125,12.0,13.625,12.0,0.1875,0.3333333333333333,0.3333333333333333,,0.25,0.125,0.5,0.5,1.0,0.25,0.25,1.0,0.5,0.5,0.6875,0.502021875,0.5171666666666667,0.5724,0.3333333333333333,7.625,25.5875,0.25,,3.0,,1.0,3.0,6.0,1.0,2.0,,,1.0,2.0,3.0,6.0,6.0,6.0,3.0,,1.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,,,1.0,2.0,1.0,0.5,0.375,0.375,,,1.0,,0.5,0.5,,,,1.0,0.75,0.75,0.3333333333333333,0.0625,,,0.375,0.5,0.5,0.3333333333333333,0.5,0.5,,,0.5,0.0625,0.125,0.14285714285714285,,,,,0.6666666666666666,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1627814-1629673-202691-203490,1610612744,"Kevon Looney, Damion Lee, Jordan Poole, Klay Thompson, Otto Porter Jr.","Looney, Lee, Poole, Thompson, Porter Jr.",1626172-1627814-1629673-202691-203490,GSW,1047.0,4,17.0,6.0,36.0,35.0,,2.0,71.0,2.0,3.0,1.0,,,5.0,1.0,2.0,,,9.0,16.0,5.0,11.0,5.0,38.0,32.0,2.0,,,,,,,4.0,15.0,2.0,5.0,7.0,1.0,1.0,19.0,2.0,7.0,9.0,16.0,2.0,18.0,5.0,9.0,,7.0,1.0,4.0,5.0,,,,,36.0,,,,0.2222222222222222,0.25,1.0,0.45454545454545453,,0.45454545454545453,0.5625,,0.6111111111111112,,0.6551724137931034,,0.4074074074074074,0.6923076923076923,0.2857142857142857,1.0,0.8,0.15384615384615385,,0.6363636363636364,1.0,97.65042979942695,15.055555555555555,14.428571428571429,14.88888888888889,14.257142857142858,0.1111111111111111,0.6666666666666666,1.0,0.5,0.18518518518518517,0.07407407407407407,0.5,0.5,1.0,0.5,,,,,0.5185185185185185,0.4723537037037037,0.50855,,,12.08125,26.363636363636363,,,3.0,4.0,8.0,4.0,9.0,,,,,,,2.0,14.0,,9.0,4.0,2.0,4.0,,,,4.0,3.0,1.0,4.0,1.0,1.0,1.0,,4.0,,3.0,,0.5,0.5,0.125,0.2,0.4444444444444444,,,1.0,,,1.0,1.0,0.6,0.75,,0.2962962962962963,0.5,0.5,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.0,,,,,0.4444444444444444,0.10344827586206896,0.16666666666666666,0.05263157894736842,1.0,2.0,,0.5,,,,,,0.3333333333333333,,,3.0,1.0,,,,,,1.0,1.0,1.0,0.25,,,1.0,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1627814-1629673-202691-203952,1610612744,"Kevon Looney, Damion Lee, Jordan Poole, Klay Thompson, Andrew Wiggins","Looney, Lee, Poole, Thompson, Wiggins",1626172-1627814-1629673-202691-203952,GSW,269.0,3,4.0,-4.0,8.0,9.0,,1.0,17.0,,2.0,2.0,,,3.0,,,,,2.0,6.0,1.0,2.0,,7.0,11.0,2.0,,,,,,,,3.0,,1.0,1.0,,,3.0,3.0,1.0,3.0,4.0,3.0,7.0,3.0,3.0,,2.0,1.0,,,,2.0,2.0,2.0,4.0,,,,,,1.0,0.5,,0.5,0.3333333333333333,,0.4375,,0.4375,,0.25,0.6,0.75,1.0,0.6666666666666666,0.6,0.5,0.75,1.0,91.00371747211896,17.125,14.666666666666666,15.625,14.222222222222221,0.25,,,,0.375,,,,,0.6666666666666666,,,,,0.5,0.50026875,0.64075,,,8.5,26.35,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,3.0,4.0,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,0.5,0.5,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.125,1.0,1.0,0.25,0.5,0.5,1.0,0.3333333333333333,1.0,,,0.5,,,0.42857142857142855,,,1.0,,,0.2,,,,,1.0,,,,,1.0,,,0.5,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1627814-201939-202691-203490,1610612744,"Kevon Looney, Damion Lee, Stephen Curry, Klay Thompson, Otto Porter Jr.","Looney, Lee, Curry, Thompson, Porter Jr.",1626172-1627814-201939-202691-203490,GSW,112.0,1,2.0,-2.0,4.0,4.0,4.0,,8.0,,,,,,2.0,,,,,2.0,2.0,,1.0,,4.0,6.0,,2.0,2.0,,1.0,,4.0,2.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,4.0,4.0,4.0,,0.5,0.5,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,1.0,1.0,,,,1.0,102.85714285714286,14.0,14.0,14.0,14.0,,,,,0.6666666666666666,,,,,,,,,,0.3333333333333333,0.47933333333333333,,0.47933333333333333,1.0,13.45,26.2,1.0,,2.0,,,,1.0,,,,1.0,,,,2.0,,1.0,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,1.0,0.5,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1627814-201939-202691-203952,1610612744,"Kevon Looney, Damion Lee, Stephen Curry, Klay Thompson, Andrew Wiggins","Looney, Lee, Curry, Thompson, Wiggins",1626172-1627814-201939-202691-203952,GSW,63.0,2,1.0,-8.0,2.0,4.0,,,6.0,,,,,,1.0,,,,,,1.0,,1.0,,,8.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,137.14285714285714,21.5,5.0,21.5,5.0,,,,,0.5,,,,,,,,,,0.5,0.46885,,,,9.0,25.1,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629308-1629673-1630541-202691,1610612744,"Kevon Looney, Juan Toscano-Anderson, Jordan Poole, Moses Moody, Klay Thompson","Looney, Toscano-Anderson, Poole, Moody, Thompson",1626172-1629308-1629673-1630541-202691,GSW,151.0,1,3.0,-4.0,3.0,4.0,,1.0,7.0,,,,,,,,1.0,,,,2.0,,1.0,,,4.0,1.0,,,,,,,,,,,,,,,1.0,2.0,,2.0,2.0,4.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,1.0,1.0,0.6666666666666666,,,1.0,66.75496688741723,24.0,19.75,18.333333333333332,19.75,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,0.5022166666666666,0.61035,,,18.7,22.8,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,1.0,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629308-1630228-202691-203952,1610612744,"Kevon Looney, Juan Toscano-Anderson, Jonathan Kuminga, Klay Thompson, Andrew Wiggins","Looney, Toscano-Anderson, Kuminga, Thompson, Wiggins",1626172-1629308-1630228-202691-203952,GSW,1.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629308-1630541-203110-203952,1610612744,"Kevon Looney, Juan Toscano-Anderson, Moses Moody, Draymond Green, Andrew Wiggins","Looney, Toscano-Anderson, Moody, Green, Wiggins",1626172-1629308-1630541-203110-203952,GSW,6.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,240.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629308-202691-203490-203952,1610612744,"Kevon Looney, Juan Toscano-Anderson, Klay Thompson, Otto Porter Jr., Andrew Wiggins","Looney, Toscano-Anderson, Thompson, Porter Jr., Wiggins",1626172-1629308-202691-203490-203952,GSW,2.0,1,,-3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-1630228-1630541-202691,1610612744,"Kevon Looney, Jordan Poole, Jonathan Kuminga, Moses Moody, Klay Thompson","Looney, Poole, Kuminga, Moody, Thompson",1626172-1629673-1630228-1630541-202691,GSW,341.0,1,6.0,-8.0,11.0,12.0,,,23.0,,,,,,4.0,,1.0,,,3.0,5.0,1.0,5.0,,9.0,17.0,,,,,,,,4.0,,2.0,,2.0,,,4.0,,3.0,1.0,5.0,,5.0,,1.0,,3.0,,,,,1.0,,1.0,9.0,,,,0.6666666666666666,0.6666666666666666,,0.2,,0.2,0.6,,0.45,,0.45,,0.5,0.5,,1.0,0.8,,,,1.0,97.12609970674487,17.181818181818183,12.666666666666666,17.181818181818183,12.5,,,,,0.4,0.1,,,,,,,,,0.5,0.4808,,,,10.22,25.78,,,3.0,,1.0,1.0,4.0,,,,,,,,2.0,3.0,4.0,1.0,,,2.0,,1.0,,,,1.0,,,,,2.0,,,,,,,,1.0,1.0,,,,0.5,,1.0,0.75,0.75,0.6666666666666666,0.1,,,0.4,0.25,0.25,,,,,,0.25,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-1630228-201939-202691,1610612744,"Kevon Looney, Jordan Poole, Jonathan Kuminga, Stephen Curry, Klay Thompson","Looney, Poole, Kuminga, Curry, Thompson",1626172-1629673-1630228-201939-202691,GSW,124.0,1,2.0,-1.0,4.0,5.0,4.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,3.0,,,,4.0,5.0,1.0,2.0,3.0,,,,4.0,,,,,,,,,1.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,,,,,,,2.0,4.0,4.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.51612903225805,18.5,10.0,18.0,7.2,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,1.0,0.3333333333333333,1.0,,,0.3333333333333333,0.45106666666666667,0.6505,0.45106666666666667,1.0,4.366666666666666,,1.0,3.0,1.0,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,0.5,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,0.5,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-1630228-201939-203952,1610612744,"Kevon Looney, Jordan Poole, Jonathan Kuminga, Stephen Curry, Andrew Wiggins","Looney, Poole, Kuminga, Curry, Wiggins",1626172-1629673-1630228-201939-203952,GSW,131.0,2,2.0,-4.0,4.0,6.0,4.0,,10.0,,1.0,,,1.0,1.0,,,,,1.0,2.0,,1.0,2.0,4.0,8.0,,1.0,2.0,,1.0,2.0,4.0,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,2.0,2.0,1.0,,,,4.0,4.0,4.0,1.0,,,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,,1.0,,,0.5,,,,109.92366412213741,16.5,10.833333333333334,16.5,10.833333333333334,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,0.6666666666666666,0.47678333333333334,,0.47678333333333334,1.0,7.35,25.0,1.0,2.0,1.0,,,,1.0,,,,1.0,,,,2.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,0.5,,1.0,,,1.0,,,,,1.0,1.0,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-1630541-201939-202691,1610612744,"Kevon Looney, Jordan Poole, Moses Moody, Stephen Curry, Klay Thompson","Looney, Poole, Moody, Curry, Thompson",1626172-1629673-1630541-201939-202691,GSW,137.0,1,2.0,-2.0,4.0,5.0,4.0,,9.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,2.0,7.0,9.0,,1.0,1.0,1.0,2.0,2.0,7.0,2.0,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,2.0,,,,,7.0,7.0,4.0,,1.0,1.0,,0.5,0.5,0.5,1.0,1.0,0.8333333333333334,0.8333333333333334,0.875,0.875,0.6666666666666666,,,1.0,1.0,,,,1.0,94.59854014598541,19.25,12.0,19.25,12.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.3333333333333333,1.0,,,1.0,0.530175,,0.530175,1.0,2.2,31.9,1.0,,,,,1.0,2.0,,,1.0,2.0,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,0.6666666666666666,0.5,0.5,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-1630541-202357-202691,1610612744,"Kevon Looney, Jordan Poole, Moses Moody, Nemanja Bjelica, Klay Thompson","Looney, Poole, Moody, Bjelica, Thompson",1626172-1629673-1630541-202357-202691,GSW,110.0,1,2.0,-4.0,3.0,4.0,,,7.0,,,,,,,,,,,,,,1.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,0.5,,1.0,0.5,,,0.5,,,0.5,,91.63636363636364,16.333333333333332,15.25,16.333333333333332,14.75,,,,,,,,,,,,,,,1.0,0.54855,,,,,28.4,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
1626172-1629673-1630541-202691-203490,1610612744,"Kevon Looney, Jordan Poole, Moses Moody, Klay Thompson, Otto Porter Jr.","Looney, Poole, Moody, Thompson, Porter Jr.",1626172-1629673-1630541-202691-203490,GSW,421.0,3,7.0,3.0,13.0,11.0,,2.0,24.0,5.0,5.0,2.0,,,2.0,1.0,2.0,,,5.0,8.0,2.0,5.0,2.0,18.0,15.0,2.0,,,,,,,6.0,6.0,3.0,2.0,5.0,1.0,3.0,12.0,2.0,1.0,3.0,4.0,3.0,7.0,2.0,2.0,,4.0,,2.0,2.0,,,,,14.0,,,,0.6,0.75,1.0,0.4,,0.4,0.625,,0.6153846153846154,,0.6428571428571429,,0.38461538461538464,1.0,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,1.0,82.09026128266034,18.384615384615383,16.545454545454547,17.153846153846153,15.909090909090908,0.38461538461538464,1.0,1.0,0.6,0.15384615384615385,0.15384615384615385,0.5,0.5,1.0,0.6666666666666666,,,,,0.7692307692307693,0.5207346153846154,0.7216999999999999,,,4.85,24.16,,,,,1.0,1.0,3.0,,,,,,1.0,4.0,4.0,,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,3.0,,1.0,,0.6666666666666666,0.6666666666666666,0.125,0.5,,,0.3333333333333333,,1.0,,1.0,,,,,0.07692307692307693,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,0.07142857142857142,0.1111111111111111,0.2222222222222222,2.0,2.0,,1.0,,,,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,1.0,1.0,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,1610612744,2022,2021-22,False
