EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,TotalPoss,ShortMidRangeFGA,FG2A,Fg2aBlocked,Fouls,Loose Ball Fouls,FG2APctBlocked,ShortMidRangePctBlocked,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGM,Arc3Assists,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,SecondChanceFg3Pct,DefFTReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffThreePtRebounds,SecondChanceTurnovers,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Loose Ball Fouls Drawn,OffensiveGoaltends,HeaveAttempts,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,Clear Path Fouls,StepOutOfBoundsTurnovers,BlockedCorner3,3SecondViolations,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,BlockedLongMidRange,Corner3PctBlocked,team_id,year,season,team_vs
1626156-1626157-1629020-1629669-1630183,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jarred Vanderbilt, Jaylen Nowell, Jaden McDaniels","Russell, Towns, Vanderbilt, Nowell, McDaniels",1626156-1626157-1629020-1629669-1630183,MIN,739.0,7,12.0,22.0,45.0,2.0,10.0,,6.0,,,,87.68606224627875,14.136363636363637,14.045454545454545,0.14285714285714285,0.5979535714285714,4.41,23.0,5.0,2.0,7.0,7.0,1.0,,,4.0,9.0,1.0,4.0,9.0,30.0,30.0,1.0,12.0,3.0,4.0,6.0,1.0,7.0,,4.0,15.0,,5.0,5.0,10.0,2.0,12.0,,2.0,1.0,5.0,4.0,8.0,12.0,2.0,4.0,1.0,1.0,1.0,26.0,0.6666666666666666,0.75,1.0,0.25,0.25,0.9,0.75,0.7894736842105263,0.2857142857142857,,0.4,0.625,,0.5,0.5555555555555556,0.5,,0.6,,1.0,0.5,,18.608695652173914,16.0,0.5,1.0,1.0,0.5714285714285714,,,,,0.2857142857142857,1.0,0.7857142857142857,,0.25,0.3333333333333333,26.05,,9.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,4.0,2.0,2.0,1.0,10.0,6.0,1.0,1.0,3.0,,10.0,9.0,1.0,0.6666666666666666,1.0,0.7142857142857143,0.5,0.07142857142857142,1.0,1.0,0.25,0.25,1.0,,0.3333333333333333,1.0,,0.3333333333333333,0.25,0.5926833333333333,0.13333333333333333,0.3333333333333333,0.4090909090909091,1.0,1.0,,,1.0,,6.0,,2.0,1.0,,1.0,,1.0,3.0,3.0,1.0,,,3.0,,1.0,1.0,,0.5,0.5,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,2.0,,0.6666666666666666,,0.6666666666666666,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629020-1629675-1630162,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jarred Vanderbilt, Naz Reid, Anthony Edwards","Russell, Towns, Vanderbilt, Reid, Edwards",1626156-1626157-1629020-1629675-1630162,MIN,167.0,1,3.0,4.0,9.0,1.0,2.0,,1.0,,,,77.60479041916167,20.25,20.25,0.25,0.482575,3.65,5.0,,,1.0,1.0,,,,2.0,1.0,1.0,2.0,,5.0,8.0,,,,2.0,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,1.0,,,,,,,5.0,,,,0.5,0.5,0.5,0.625,0.625,0.5,,,0.5,,1.0,0.6666666666666666,,,,0.5,,1.0,,17.2,16.2,0.25,1.0,1.0,,,,,,0.5,,0.75,,,,26.05,-3.0,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,0.5,0.5,,,,,,,0.5,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629020-1630162-1630183,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jarred Vanderbilt, Anthony Edwards, Jaden McDaniels","Russell, Towns, Vanderbilt, Edwards, McDaniels",1626156-1626157-1629020-1630162-1630183,MIN,8597.0,22,143.0,293.0,594.0,61.0,152.0,15.0,58.0,3.0,0.09868421052631579,0.09836065573770492,99.49517273467488,14.532423208191126,13.866894197952218,0.22846441947565543,0.5377470037453183,7.059868421052631,301.0,29.0,34.0,42.0,64.0,10.0,13.0,24.0,91.0,80.0,44.0,115.0,45.0,337.0,350.0,18.0,78.0,111.0,91.0,39.0,37.0,76.0,13.0,25.0,189.0,19.0,49.0,52.0,106.0,40.0,146.0,7.0,24.0,19.0,48.0,27.0,54.0,52.0,7.0,24.0,20.0,12.0,21.0,294.0,0.4875,0.52,0.8409090909090909,0.3826086956521739,0.3826086956521739,0.5263157894736842,0.5468164794007491,0.5836236933797909,0.4307116104868914,0.140625,0.5,0.6582278481012658,0.2638888888888889,0.765625,0.7062937062937062,0.28169014084507044,0.09090909090909091,0.6875,0.6896551724137931,0.5555555555555556,0.6470588235294118,0.05555555555555555,14.415282392026578,13.777408637873755,0.2397003745318352,0.65625,0.7636363636363637,0.5952380952380952,0.0898876404494382,0.5416666666666666,0.5416666666666666,1.0,0.3408239700374532,0.30303030303030304,0.6704119850187266,0.5321083333333333,0.08771929824561403,0.14201183431952663,25.449565217391303,-13.0,27.0,4.0,7.0,16.0,27.0,3.0,31.0,10.0,11.0,15.0,3.0,43.0,6.0,12.0,14.0,31.0,82.0,31.0,24.0,2.0,8.0,31.0,27.0,0.5,0.46153846153846156,0.6142857142857143,0.5344827586206896,0.8085106382978723,0.10112359550561797,0.5925925925925926,0.5925925925925926,0.34065934065934067,0.34444444444444444,0.7741935483870968,0.30303030303030304,0.2692307692307692,0.5714285714285714,0.11538461538461539,0.4230769230769231,0.34065934065934067,0.5718288461538462,0.12759643916913946,0.09198813056379822,0.09215017064846416,7.0,22.0,1.0,3.0,11.0,4.0,7.0,21.0,10.0,9.0,,21.0,15.0,6.0,24.0,5.0,6.0,1.0,3.0,2.0,0.2857142857142857,0.6111111111111112,0.6060606060606061,,0.36065573770491804,0.4,0.4090909090909091,0.7,0.42857142857142855,0.3333333333333333,0.2727272727272727,3.0,6.0,5.0,11.0,5.0,1.0,,4.0,12.0,0.4,1.0,0.5714285714285714,0.3,1.0,21.0,5.0,0.3,0.38461538461538464,0.3220338983050847,0.18181818181818182,4.0,,,1.0,1.0,0.008620689655172414,3.0,5.0,5.0,2.0,4.0,0.3125,0.15151515151515152,0.6,1.0,1.0,1.0,,1.0,0.008695652173913044,0.01098901098901099,0.18181818181818182,,2.0,1.0,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629020-1630162-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jarred Vanderbilt, Anthony Edwards, Patrick Beverley","Russell, Towns, Vanderbilt, Edwards, Beverley",1626156-1626157-1629020-1630162-201976,MIN,24787.0,44,413.0,840.0,1682.0,129.0,466.0,45.0,185.0,13.0,0.09656652360515021,0.10852713178294573,97.71573808851414,14.36547619047619,13.536904761904761,0.1626733921815889,0.5608372005044137,5.474463519313304,842.0,121.0,121.0,177.0,273.0,58.0,22.0,45.0,282.0,259.0,123.0,327.0,123.0,1010.0,933.0,84.0,268.0,267.0,282.0,134.0,89.0,223.0,21.0,107.0,535.0,75.0,165.0,131.0,309.0,141.0,450.0,8.0,57.0,44.0,119.0,83.0,158.0,163.0,19.0,67.0,31.0,17.0,38.0,874.0,0.5173745173745173,0.5606694560669456,0.7235772357723578,0.3761467889908257,0.3761467889908257,0.555793991416309,0.5592686002522068,0.5849825378346915,0.4123581336696091,0.11355311355311355,0.4789915966386555,0.6822916666666666,0.36585365853658536,0.7268722466960352,0.7064439140811456,0.3415233415233415,0.42105263157894735,0.5833333333333334,0.6904761904761905,0.8611111111111112,0.7058823529411765,0.02203856749311295,15.106888361045131,14.54750593824228,0.3442622950819672,0.6483516483516484,0.731404958677686,0.6045197740112994,0.05674653215636822,0.4888888888888889,0.4888888888888889,0.9545454545454546,0.35561160151324084,0.48333333333333334,0.7566204287515763,0.5550767123287671,0.0831353919239905,0.1303501945525292,25.30978593272171,77.0,82.0,14.0,19.0,26.0,64.0,,101.0,25.0,23.0,36.0,11.0,136.0,21.0,33.0,23.0,95.0,250.0,101.0,68.0,17.0,13.0,88.0,77.0,0.6363636363636364,0.5357142857142857,0.5396825396825397,0.618421052631579,0.7358490566037735,0.0807061790668348,0.40625,0.40625,0.35815602836879434,0.35815602836879434,0.6732673267326733,0.20833333333333334,0.3392857142857143,0.7368421052631579,,0.4107142857142857,0.35815602836879434,0.5321428571428571,0.13465346534653466,0.09405940594059406,0.09761904761904762,33.0,56.0,,6.0,43.0,6.0,35.0,102.0,40.0,18.0,2.0,69.0,48.0,21.0,62.0,9.0,11.0,2.0,7.0,12.0,0.2608695652173913,0.5119047619047619,0.5208333333333334,0.09090909090909091,0.43410852713178294,0.48695652173913045,0.32142857142857145,0.5689655172413793,0.30303030303030304,,0.2608695652173913,9.0,13.0,13.0,21.0,13.0,8.0,6.0,5.0,20.0,0.3611111111111111,0.7647058823529411,0.5263157894736842,0.36,0.8888888888888888,64.0,13.0,0.31683168316831684,0.3424657534246575,0.31843575418994413,0.30434782608695654,16.0,,,7.0,3.0,0.009146341463414634,4.0,11.0,9.0,5.0,7.0,0.34615384615384615,0.09166666666666666,0.36363636363636365,1.0,,7.0,6.0,4.0,,,0.2702702702702703,,4.0,1.0,1.0,2.0,,1.0,,1610612750,2022,2021-22,False
1626156-1626157-1629020-1630183-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jarred Vanderbilt, Jaden McDaniels, Patrick Beverley","Russell, Towns, Vanderbilt, McDaniels, Beverley",1626156-1626157-1629020-1630183-201976,MIN,2722.0,7,45.0,104.0,203.0,22.0,51.0,5.0,24.0,,0.09803921568627451,0.045454545454545456,107.39162380602498,13.490384615384615,12.798076923076923,0.23655913978494625,0.5143381720430107,6.031372549019609,99.0,20.0,15.0,14.0,24.0,8.0,2.0,10.0,32.0,26.0,12.0,42.0,25.0,113.0,117.0,10.0,30.0,30.0,32.0,15.0,10.0,25.0,2.0,7.0,60.0,11.0,16.0,14.0,32.0,20.0,52.0,1.0,7.0,5.0,17.0,17.0,24.0,36.0,4.0,12.0,6.0,1.0,6.0,91.0,0.5769230769230769,0.6521739130434783,0.8333333333333334,0.2857142857142857,0.2857142857142857,0.5098039215686274,0.4731182795698925,0.5185185185185185,0.45161290322580644,0.16666666666666666,0.4117647058823529,0.5384615384615384,0.44,0.8421052631578947,0.6666666666666666,0.37037037037037035,0.5,0.4444444444444444,0.5,1.0,0.8888888888888888,0.02040816326530612,13.323232323232324,12.88888888888889,0.25806451612903225,0.5833333333333334,0.7,0.5,0.10752688172043011,0.2,0.2,1.0,0.34408602150537637,0.47058823529411764,0.7096774193548387,0.5014958333333334,0.12745098039215685,0.2033898305084746,25.242857142857144,-4.0,22.0,3.0,5.0,1.0,5.0,2.0,10.0,6.0,8.0,7.0,5.0,22.0,3.0,8.0,10.0,26.0,22.0,10.0,8.0,6.0,5.0,24.0,21.0,0.375,0.4166666666666667,0.55,0.5,0.8,0.053763440860215055,0.2,0.2,0.3125,0.3125,0.8,0.35294117647058826,0.2777777777777778,0.6,0.1111111111111111,0.4444444444444444,0.3125,0.5338027777777777,0.19469026548672566,0.23008849557522124,0.21153846153846154,4.0,11.0,,3.0,4.0,3.0,11.0,6.0,6.0,7.0,,11.0,7.0,4.0,10.0,3.0,3.0,,1.0,4.0,0.3,0.4,0.5,,0.5,0.5238095238095238,0.6363636363636364,0.5,0.25,,0.375,2.0,3.0,2.0,3.0,2.0,,,2.0,3.0,0.42857142857142855,0.6666666666666666,0.5,0.3333333333333333,1.0,9.0,,0.3103448275862069,0.45454545454545453,0.2857142857142857,0.375,1.0,1.0,,1.0,1.0,0.023255813953488372,1.0,1.0,1.0,,1.0,1.0,0.058823529411764705,1.0,1.0,,,,,,,0.25,,1.0,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629162-1630162-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jordan McLaughlin, Anthony Edwards, Patrick Beverley","Russell, Towns, McLaughlin, Edwards, Beverley",1626156-1626157-1629162-1630162-201976,MIN,15.0,1,,1.0,1.0,,,,,,,,96.0,15.0,15.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629669-1629675-1630183,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jaylen Nowell, Naz Reid, Jaden McDaniels","Russell, Towns, Nowell, Reid, McDaniels",1626156-1626157-1629669-1629675-1630183,MIN,249.0,1,4.0,7.0,15.0,,4.0,,4.0,,,,86.74698795180723,14.0,13.142857142857142,,0.5766875,0.825,8.0,3.0,2.0,,4.0,3.0,,,4.0,,2.0,4.0,2.0,8.0,10.0,3.0,,6.0,4.0,,2.0,2.0,,,6.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,8.0,,,1.0,0.5,0.5,,0.375,0.4444444444444444,0.5,,1.0,0.5,0.5,1.0,0.75,0.6,0.5,0.5,,,1.0,0.2,18.875,17.875,0.5,,,,,,,,0.5,1.0,1.0,0.61775,0.1111111111111111,0.2,25.125,-2.0,7.0,,4.0,,,,2.0,,4.0,,,,,4.0,4.0,8.0,,2.0,2.0,,,8.0,7.0,,0.375,,0.4444444444444444,1.0,,,,0.5,0.5,1.0,,0.5,,,0.5,0.5,0.5766875,,1.0,1.0,,,,2.0,,2.0,2.0,,,,,1.0,1.0,,,1.0,,,,,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629669-1630162-1630183,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jaylen Nowell, Anthony Edwards, Jaden McDaniels","Russell, Towns, Nowell, Edwards, McDaniels",1626156-1626157-1629669-1630162-1630183,MIN,60.0,1,1.0,1.0,3.0,,,,1.0,,,,72.0,22.0,22.0,,,,2.0,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,1.0,,,,2.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,19.0,19.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629669-1630162-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jaylen Nowell, Anthony Edwards, Patrick Beverley","Russell, Towns, Nowell, Edwards, Beverley",1626156-1626157-1629669-1630162-201976,MIN,30.0,2,,3.0,3.0,,1.0,,,,,,144.0,10.0,10.0,,0.2848,3.6,,,,1.0,1.0,,,,,1.0,,,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,1.0,1.0,,,,6.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,6.0,3.0,1.0,1.0,,,,,,,,,,1.0,1.0,,6.0,2.0,,,2.0,,6.0,3.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,0.2848,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629669-1630183-1630233,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jaylen Nowell, Jaden McDaniels, Nathan Knight","Russell, Towns, Nowell, McDaniels, Knight",1626156-1626157-1629669-1630183-1630233,MIN,34.0,2,1.0,,1.0,,,,1.0,,,,42.35294117647059,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629669-1630183-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Jaylen Nowell, Jaden McDaniels, Patrick Beverley","Russell, Towns, Nowell, McDaniels, Beverley",1626156-1626157-1629669-1630183-201976,MIN,77.0,1,1.0,3.0,6.0,,1.0,,,,,,112.2077922077922,14.0,11.0,,0.460375,17.0,3.0,3.0,1.0,,,,,,1.0,1.0,,1.0,3.0,5.0,2.0,,2.0,,1.0,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,,,,3.0,1.0,1.0,,,,1.0,0.5,0.8333333333333334,0.5,,1.0,0.5,,,0.5,1.0,,,,1.0,,,11.666666666666666,11.666666666666666,,,,,,,,,0.5,,0.5,,0.5,1.0,24.7,3.0,3.0,,,1.0,1.0,,,,1.0,,2.0,2.0,1.0,1.0,1.0,5.0,,,,1.0,,5.0,3.0,1.0,0.5,1.0,0.8333333333333334,,0.5,1.0,1.0,,,,,,,,0.5,,0.460375,0.4,1.0,1.0,,,,,,,3.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629675-1630162-1630183,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Naz Reid, Anthony Edwards, Jaden McDaniels","Russell, Towns, Reid, Edwards, McDaniels",1626156-1626157-1629675-1630162-1630183,MIN,110.0,1,2.0,3.0,6.0,,1.0,,1.0,,,,78.54545454545455,15.0,15.0,,0.5020833333333333,19.1,3.0,,,,,,,1.0,1.0,1.0,,2.0,,2.0,4.0,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,1.0,1.0,,,,,,,,21.666666666666668,21.666666666666668,,,,,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,,,,24.35,-2.0,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1629675-1630162-201976,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Naz Reid, Anthony Edwards, Patrick Beverley","Russell, Towns, Reid, Edwards, Beverley",1626156-1626157-1629675-1630162-201976,MIN,595.0,2,10.0,20.0,39.0,8.0,12.0,1.0,5.0,,0.08333333333333333,,94.38655462184875,14.65,14.25,0.42105263157894735,0.4673342105263158,5.183333333333334,19.0,4.0,3.0,2.0,4.0,1.0,,,7.0,6.0,2.0,7.0,1.0,19.0,21.0,2.0,10.0,6.0,7.0,5.0,2.0,7.0,,2.0,16.0,1.0,4.0,1.0,5.0,3.0,8.0,,2.0,1.0,3.0,2.0,1.0,2.0,,1.0,1.0,,1.0,14.0,0.8333333333333334,0.8333333333333334,1.0,0.2857142857142857,0.2857142857142857,0.5,0.47368421052631576,0.475,0.3684210526315789,0.25,0.6666666666666666,1.0,0.16666666666666666,0.5714285714285714,0.625,0.2727272727272727,,,1.0,,1.0,,15.894736842105264,15.31578947368421,0.21052631578947367,0.5,0.6666666666666666,1.0,,,,,0.3684210526315789,0.3333333333333333,0.5789473684210527,0.6355,0.05,0.07692307692307693,27.285714285714285,-2.0,9.0,2.0,3.0,,,,2.0,1.0,1.0,1.0,,5.0,3.0,6.0,1.0,6.0,2.0,2.0,2.0,,1.0,6.0,9.0,0.5,0.42857142857142855,0.8333333333333334,0.42857142857142855,0.5,,,,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.42857142857142855,0.6666666666666666,,0.14285714285714285,0.2857142857142857,0.4426357142857143,0.2631578947368421,0.3157894736842105,0.45,,4.0,,,1.0,,,,,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,0.5,0.8333333333333334,,0.5,0.5,0.75,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,2.0,,0.4,0.25,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
1626156-1626157-1630162-1630183-1630195,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Anthony Edwards, Jaden McDaniels, Leandro Bolmaro","Russell, Towns, Edwards, McDaniels, Bolmaro",1626156-1626157-1630162-1630183-1630195,MIN,124.0,1,2.0,3.0,6.0,,3.0,,,,,,69.6774193548387,20.0,20.0,,0.6703,0.9333333333333332,3.0,3.0,1.0,2.0,3.0,1.0,,,,2.0,,,2.0,6.0,3.0,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,2.0,,1.0,,,,4.0,,,,,,0.6666666666666666,0.6666666666666666,0.75,,,,0.5,1.0,0.5,0.5,1.0,1.0,,0.5,,,,21.333333333333332,18.666666666666668,1.0,0.6666666666666666,0.6666666666666666,,,,,,,1.0,1.0,0.6609,0.25,0.25,,3.0,3.0,2.0,3.0,,,,,,,,,2.0,2.0,3.0,,6.0,4.0,,,,,6.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.5,,,,,,,,1.0,0.6666666666666666,,,,0.6703,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2022,2021-22,False
