EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Corner3PctBlocked,OffensiveGoaltends,HeaveAttempts,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1628971-201142-201933-201935-203925,1610612751,"Bruce Brown, Kevin Durant, Blake Griffin, James Harden, Joe Harris","Brown, Durant, Griffin, Harden, Harris",1628971-201142-201933-201935-203925,BKN,9987.0,13,166,-31.0,350.0,350,48.0,49.0,32.0,700,50.0,96.0,8.0,20.0,9.0,17.0,18.0,54.0,16.0,32.0,13.0,32.0,1.0,2.0,1.0,5.0,33.0,90.0,4.0,2.0,7.0,84.0,182.0,46.0,122.0,39.0,345.0,376.0,10.0,26.0,1.0,6.0,1.0,24.0,14.0,25.0,3.0,12.0,12.0,49.0,66.0,102.0,108.0,30.0,10.0,90.0,33.0,5.0,33.0,36.0,69.0,23.0,13.0,21.0,7.0,5.0,174.0,9.0,25.0,3.0,73.0,55.0,5.0,133.0,37.0,170.0,3.0,35.0,24.0,11.0,31.0,6.0,23.0,29.0,2.0,8.0,4.0,3.0,60.0,5.0,9.0,26.0,74.0,7.0,3.0,5.0,61.0,2.0,5.0,56.0,8.0,26.0,6.0,13.0,1.0,7.0,1.0,1.0,5.0,14.0,11.0,1.0,321.0,49.0,48.0,3.0,6.0,0.39285714285714285,0.4177215189873418,0.782608695652174,0.3770491803278688,0.16666666666666666,0.25,0.3770491803278688,0.46153846153846156,0.38461538461538464,0.56,0.5032894736842105,0.359375,0.5,0.5259146341463414,0.36363636363636365,0.5568181818181818,0.40131578947368424,0.027472527472527472,0.03125,0.037037037037037035,0.5166666666666667,1.0,0.375,0.7236842105263158,0.25510204081632654,0.8902439024390244,0.11842105263157894,0.810126582278481,0.19540229885057472,0.2391304347826087,0.2777777777777778,0.25,0.12280701754385964,0.10526315789473684,0.75,0.6666666666666666,0.9,0.9137931034482759,0.8333333333333334,0.01775147928994083,100.93121057374587,0.7857142857142857,13.917142857142856,14.617142857142857,13.368571428571428,14.257142857142858,0.3157894736842105,0.5208333333333334,0.5376344086021505,0.42,0.17763157894736842,0.3333333333333333,0.34615384615384615,0.3888888888888889,0.10526315789473684,0.5,0.5,0.3125,0.10526315789473684,0.40625,0.40625,1.0,0.29605263157894735,0.36666666666666664,0.36666666666666664,0.696969696969697,0.625,0.4,0.25,0.0625,0.5,1.0,0.125,0.4594594594594595,0.5294117647058824,0.13513513513513514,0.2,0.1891891891891892,0.2857142857142857,0.7171052631578947,0.36666666666666664,0.5519764802631579,0.5382104166666667,0.5564297297297297,0.08074534161490683,0.13,0.06956521739130435,0.14202898550724638,6.322527472527473,25.160655737704918,0.13714285714285715,,,,,,,,,,,,,,,,,,,,1610612751,2022,2021-22,True
1628971-201142-202681-203083-203552,1610612751,"Bruce Brown, Kevin Durant, Kyrie Irving, Andre Drummond, Seth Curry","Brown, Durant, Irving, Drummond, Curry",1628971-201142-202681-203083-203552,BKN,7324.0,10,122,-3.0,252.0,252,35.0,15.0,31.0,504,36.0,58.0,12.0,20.0,8.0,12.0,22.0,51.0,6.0,25.0,12.0,23.0,,2.0,,2.0,29.0,69.0,3.0,1.0,9.0,64.0,134.0,41.0,92.0,45.0,296.0,299.0,14.0,26.0,1.0,5.0,5.0,36.0,10.0,23.0,1.0,11.0,9.0,32.0,60.0,68.0,96.0,27.0,22.0,69.0,29.0,14.0,30.0,32.0,62.0,20.0,12.0,18.0,10.0,2.0,156.0,13.0,24.0,1.0,37.0,49.0,5.0,91.0,38.0,129.0,3.0,20.0,16.0,4.0,24.0,4.0,15.0,14.0,2.0,9.0,,2.0,38.0,4.0,4.0,21.0,43.0,,4.0,3.0,57.0,3.0,5.0,63.0,5.0,26.0,6.0,15.0,1.0,12.0,,1.0,2.0,16.0,9.0,,260.0,32.0,35.0,1.0,6.0,0.46875,0.5660377358490566,0.7804878048780488,0.44565217391304346,0.2,0.09090909090909091,0.44565217391304346,0.47761194029850745,0.5384615384615384,0.43478260869565216,0.5553097345132744,0.5,0.3382352941176471,0.5807086614173228,0.5294117647058824,0.4,0.40707964601769914,0.1044776119402985,0.08620689655172414,0.1568627450980392,0.631578947368421,1.0,0.125,0.6125,0.34285714285714286,0.8043478260869565,0.2653061224489796,0.6825396825396826,0.31092436974789917,0.45454545454545453,0.3448275862068966,0.21052631578947367,0.23684210526315788,0.36363636363636365,0.5142857142857142,0.64,0.75,0.7575757575757576,0.9230769230769231,0.029411764705882353,99.09339158929546,0.5625,14.329365079365079,14.734126984126984,13.742063492063492,14.15079365079365,0.25663716814159293,0.6206896551724138,0.6792452830188679,0.5,0.22566371681415928,0.43137254901960786,0.5116279069767442,0.45454545454545453,0.11061946902654868,0.24,0.25,0.3333333333333333,0.10176991150442478,0.5217391304347826,0.5217391304347826,1.0,0.3053097345132743,0.42028985507246375,0.4393939393939394,0.6896551724137931,0.6451612903225806,0.6,0.16666666666666666,0.06451612903225806,,,0.0967741935483871,0.35294117647058826,0.6666666666666666,0.058823529411764705,,0.2647058823529412,0.1111111111111111,0.6637168141592921,0.42028985507246375,0.5302242222222222,0.5276238095238095,0.5422955882352941,0.10887096774193548,0.16774193548387098,0.12162162162162163,0.10810810810810811,7.365671641791045,25.553260869565218,0.1388888888888889,1.0,3.0,1.0,1.0,1.0,0.03260869565217391,0.04,0.043478260869565216,0.3333333333333333,1.0,0.010752688172043012,,,,,,,,,1610612751,2022,2021-22,True
1627761-200746-201142-201935-201988,1610612751,"DeAndre' Bembry, LaMarcus Aldridge, Kevin Durant, James Harden, Patty Mills","Bembry, Aldridge, Durant, Harden, Mills",1627761-200746-201142-201935-201988,BKN,5526.0,14,92,-13.0,190.0,189,9.0,15.0,20.0,379,28.0,43.0,9.0,13.0,1.0,1.0,19.0,43.0,11.0,21.0,8.0,22.0,,3.0,,,14.0,47.0,2.0,2.0,5.0,58.0,107.0,22.0,69.0,32.0,214.0,227.0,9.0,16.0,,5.0,2.0,20.0,2.0,3.0,2.0,5.0,4.0,14.0,50.0,66.0,63.0,3.0,14.0,47.0,14.0,17.0,25.0,21.0,46.0,13.0,8.0,14.0,7.0,4.0,113.0,12.0,13.0,,26.0,35.0,1.0,62.0,25.0,87.0,3.0,16.0,12.0,4.0,14.0,2.0,11.0,9.0,1.0,3.0,,2.0,23.0,2.0,,9.0,22.0,,3.0,1.0,33.0,,1.0,36.0,2.0,16.0,2.0,6.0,1.0,5.0,1.0,,1.0,7.0,4.0,,194.0,14.0,9.0,1.0,2.0,0.43103448275862066,0.49019607843137253,0.9545454545454546,0.3188405797101449,,0.4,0.3188405797101449,0.5420560747663551,0.5625,0.6666666666666666,0.5170454545454546,0.42857142857142855,0.625,0.5520833333333334,0.45454545454545453,0.6363636363636364,0.39204545454545453,0.1588785046728972,0.2558139534883721,0.13953488372093023,0.6086956521739131,1.0,,0.7954545454545454,0.2653061224489796,0.8666666666666667,0.2553191489361702,0.8243243243243243,0.2604166666666667,0.5333333333333333,0.20833333333333334,,0.2727272727272727,0.21428571428571427,0.36363636363636365,0.8888888888888888,1.0,0.85,0.9,0.038461538461538464,98.76221498371336,0.5714285714285714,15.110526315789473,14.047619047619047,14.636842105263158,13.703703703703704,0.24431818181818182,0.6511627906976745,0.875,0.5,0.24431818181818182,0.4418604651162791,0.5135135135135135,0.3684210526315789,0.11931818181818182,0.5238095238095238,0.5238095238095238,0.36363636363636365,0.125,0.36363636363636365,0.38095238095238093,1.0,0.26704545454545453,0.2978723404255319,0.2978723404255319,0.9285714285714286,0.6190476190476191,0.6923076923076923,0.2222222222222222,0.14285714285714285,,,0.09523809523809523,0.125,1.0,,,0.625,0.4,0.6363636363636364,0.2978723404255319,0.5374897727272727,0.5547636363636363,0.53188125,0.08421052631578947,0.1322314049586777,0.09345794392523364,0.06542056074766354,7.515887850467291,24.928985507246374,0.04736842105263158,,1.0,2.0,,,0.014492753623188406,,,,,,1.0,0.045454545454545456,,,,,,,1610612751,2022,2021-22,True
1628971-201142-201933-201935-201988,1610612751,"Bruce Brown, Kevin Durant, Blake Griffin, James Harden, Patty Mills","Brown, Durant, Griffin, Harden, Mills",1628971-201142-201933-201935-201988,BKN,3344.0,7,56,-9.0,121.0,118,27.0,30.0,15.0,239,28.0,38.0,8.0,10.0,5.0,7.0,10.0,21.0,3.0,8.0,1.0,9.0,1.0,2.0,,2.0,10.0,39.0,3.0,2.0,9.0,41.0,67.0,11.0,48.0,9.0,124.0,133.0,8.0,11.0,2.0,5.0,2.0,24.0,8.0,16.0,2.0,11.0,,22.0,42.0,40.0,15.0,18.0,12.0,39.0,10.0,3.0,21.0,5.0,26.0,4.0,1.0,14.0,5.0,2.0,57.0,6.0,10.0,,24.0,25.0,4.0,53.0,16.0,69.0,2.0,8.0,6.0,2.0,9.0,2.0,6.0,10.0,1.0,3.0,,,19.0,,5.0,18.0,35.0,4.0,,3.0,10.0,1.0,,9.0,1.0,5.0,,6.0,,3.0,,,3.0,6.0,6.0,,100.0,22.0,27.0,2.0,,0.5121951219512195,0.6,0.45454545454545453,0.22916666666666666,0.4,0.18181818181818182,0.22916666666666666,0.6119402985074627,0.7272727272727273,0.5,0.5,0.6875,0.4074074074074074,0.5210084033613446,0.7058823529411765,0.4074074074074074,0.41739130434782606,0.04477611940298507,0.05263157894736842,0.047619047619047616,0.47368421052631576,1.0,,0.8620689655172413,0.38461538461538464,0.8888888888888888,0.16666666666666666,0.875,0.25806451612903225,0.5,0.18181818181818182,0.6,0.14285714285714285,0.25,0.9,0.8181818181818182,0.875,0.85,1.0,0.03389830508474576,102.91866028708134,1.0,13.553719008264462,14.440677966101696,13.12396694214876,14.152542372881356,0.33043478260869563,0.7368421052631579,0.7777777777777778,0.5,0.1826086956521739,0.47619047619047616,0.5,0.5,0.06956521739130435,0.375,0.375,0.6666666666666666,0.0782608695652174,0.1111111111111111,0.1111111111111111,1.0,0.3391304347826087,0.2564102564102564,0.2564102564102564,0.4,0.625,0.8,0.25,0.125,0.5,1.0,0.1875,0.25925925925925924,0.7142857142857143,0.07407407407407407,,0.3333333333333333,0.2222222222222222,0.7478260869565218,0.2564102564102564,0.5490669565217391,0.550395,0.48372592592592595,0.04201680672268908,0.07042253521126761,0.1935483870967742,0.1774193548387097,5.659701492537313,25.566666666666666,0.2231404958677686,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,1610612751,2022,2021-22,True
1630549-1630556-201935-201988-202681,1610612751,"Day'Ron Sharpe, Kessler Edwards, James Harden, Patty Mills, Kyrie Irving","Sharpe, Edwards, Harden, Mills, Irving",1630549-1630556-201935-201988-202681,BKN,2885.0,5,48,-24.0,96.0,96,,2.0,8.0,192,15.0,22.0,4.0,5.0,,,7.0,22.0,3.0,7.0,3.0,5.0,1.0,1.0,,,12.0,31.0,1.0,,,25.0,51.0,15.0,36.0,15.0,110.0,134.0,4.0,6.0,1.0,2.0,,11.0,,,,,,,24.0,26.0,36.0,9.0,6.0,31.0,12.0,2.0,12.0,12.0,24.0,9.0,3.0,11.0,1.0,,60.0,3.0,8.0,,9.0,19.0,,28.0,11.0,39.0,2.0,9.0,8.0,1.0,7.0,2.0,6.0,7.0,,1.0,,1.0,14.0,1.0,,5.0,14.0,1.0,,3.0,20.0,1.0,1.0,17.0,2.0,7.0,,6.0,,5.0,,,1.0,6.0,3.0,1.0,99.0,,,,,0.48,0.5454545454545454,0.8,0.4166666666666667,0.5,,0.4166666666666667,0.49019607843137253,0.6666666666666666,,0.5459770114942529,0.6875,,0.5913978494623656,0.6875,,0.41379310344827586,0.0392156862745098,0.045454545454545456,0.045454545454545456,0.5,,,0.7037037037037037,0.3076923076923077,0.6428571428571429,0.14285714285714285,0.6829268292682927,0.23404255319148937,0.5714285714285714,0.26666666666666666,,0.15789473684210525,,0.6666666666666666,0.5714285714285714,0.875,0.6,0.75,0.044444444444444446,95.83362218370884,0.5,14.885416666666666,15.166666666666666,14.552083333333334,14.447916666666666,0.25287356321839083,0.6818181818181818,0.7142857142857143,0.7333333333333333,0.25287356321839083,0.3181818181818182,0.3333333333333333,0.14285714285714285,0.08045977011494253,0.42857142857142855,0.42857142857142855,,0.05747126436781609,0.6,0.6,1.0,0.3563218390804598,0.3870967741935484,0.3870967741935484,0.75,0.625,0.8,0.25,0.125,1.0,1.0,0.125,,,,,,,0.6666666666666666,0.3870967741935484,0.5476005747126438,0.5561833333333334,,0.08602150537634409,0.125,0.1,,6.4372549019607845,25.508333333333333,,,,,1.0,,,,,,,0.02702702702702703,,,,,,,,,1610612751,2022,2021-22,True
1628971-200746-201142-201935-201988,1610612751,"Bruce Brown, LaMarcus Aldridge, Kevin Durant, James Harden, Patty Mills","Brown, Aldridge, Durant, Harden, Mills",1628971-200746-201142-201935-201988,BKN,2505.0,12,42,-3.0,91.0,90,56.0,16.0,7.0,181,13.0,23.0,2.0,6.0,7.0,14.0,3.0,10.0,4.0,13.0,2.0,5.0,,,1.0,3.0,12.0,23.0,2.0,6.0,15.0,20.0,46.0,14.0,28.0,22.0,104.0,107.0,2.0,7.0,1.0,2.0,2.0,9.0,12.0,31.0,7.0,18.0,16.0,61.0,16.0,24.0,36.0,6.0,2.0,23.0,12.0,7.0,8.0,12.0,20.0,10.0,2.0,7.0,1.0,,52.0,4.0,6.0,,12.0,17.0,2.0,31.0,10.0,41.0,2.0,7.0,4.0,3.0,8.0,1.0,8.0,6.0,2.0,,,,14.0,,6.0,9.0,16.0,,,1.0,18.0,2.0,1.0,26.0,2.0,9.0,4.0,5.0,,2.0,,,3.0,5.0,2.0,,95.0,61.0,56.0,1.0,4.0,0.4,0.42105263157894735,0.8571428571428571,0.5,0.5,0.3888888888888889,0.5,0.43478260869565216,0.2857142857142857,0.3870967741935484,0.5540540540540541,0.3888888888888889,0.45918367346938777,0.6058823529411764,0.45,0.5357142857142857,0.3783783783783784,0.15217391304347827,0.30434782608695654,,0.5714285714285714,1.0,,0.5862068965517241,0.24,0.9230769230769231,0.2857142857142857,0.6904761904761905,0.2564102564102564,0.3,0.3333333333333333,0.1111111111111111,0.18181818181818182,0.6666666666666666,0.7142857142857143,0.375,1.0,0.9,1.0,0.0625,104.04790419161677,0.4,13.31868131868132,14.366666666666667,12.89010989010989,13.733333333333333,0.3108108108108108,0.5652173913043478,0.8125,0.5384615384615384,0.13513513513513514,0.3,0.3,0.3333333333333333,0.17567567567567569,0.3076923076923077,0.3076923076923077,,0.06756756756756757,0.4,0.4,1.0,0.3108108108108108,0.5217391304347826,0.5217391304347826,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.5,,,,0.2222222222222222,0.2857142857142857,0.5,0.061224489795918366,0.3333333333333333,0.30612244897959184,0.4,0.6891891891891891,0.5217391304347826,0.5383871621621621,0.52184,0.5133418367346938,0.1111111111111111,0.16981132075471697,0.08653846153846154,0.5865384615384616,7.860869565217392,25.035714285714285,0.6153846153846154,1.0,,2.0,,,,,,0.5,1.0,,,,,,,,,,1610612751,2022,2021-22,True
1628971-201949-201988-203083-203552,1610612751,"Bruce Brown, James Johnson, Patty Mills, Andre Drummond, Seth Curry","Brown, Johnson, Mills, Drummond, Curry",1628971-201949-201988-203083-203552,BKN,2095.0,4,35,6.0,68.0,69,4.0,2.0,9.0,137,12.0,19.0,2.0,3.0,,2.0,1.0,6.0,2.0,4.0,3.0,5.0,1.0,1.0,,,10.0,24.0,2.0,,,15.0,29.0,13.0,29.0,12.0,81.0,75.0,2.0,4.0,2.0,3.0,2.0,12.0,1.0,3.0,,,,2.0,16.0,14.0,24.0,15.0,,24.0,10.0,2.0,8.0,8.0,16.0,6.0,2.0,7.0,1.0,,40.0,4.0,4.0,1.0,13.0,13.0,1.0,27.0,9.0,36.0,,7.0,5.0,2.0,6.0,2.0,5.0,5.0,,1.0,1.0,,11.0,1.0,2.0,5.0,8.0,1.0,1.0,,15.0,2.0,1.0,16.0,,8.0,,4.0,1.0,4.0,,,,5.0,2.0,,69.0,2.0,4.0,,,0.5333333333333333,0.5333333333333333,0.6153846153846154,0.4482758620689655,0.6666666666666666,,0.4482758620689655,0.5172413793103449,0.5,0.3333333333333333,0.5948275862068966,0.7142857142857143,0.3333333333333333,0.6136363636363636,0.75,0.3333333333333333,0.5,0.06896551724137931,0.10526315789473684,,0.5454545454545454,1.0,0.5,0.6842105263157895,0.2857142857142857,0.65,0.25,0.6666666666666666,0.26666666666666666,0.2857142857142857,0.4,,0.21428571428571427,0.5,0.4,0.8333333333333334,0.75,0.7058823529411765,0.3333333333333333,,94.16706443914082,0.4,14.779411764705882,15.797101449275363,14.220588235294118,14.710144927536232,0.3275862068965517,0.631578947368421,0.7058823529411765,0.5833333333333334,0.10344827586206896,0.16666666666666666,0.16666666666666666,1.0,0.06896551724137931,0.5,0.5,,0.08620689655172414,0.6,0.75,0.6666666666666666,0.41379310344827586,0.4166666666666667,0.4166666666666667,0.6,0.42857142857142855,0.6666666666666666,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,0.6666666666666666,,,,,,0.8275862068965517,0.4166666666666667,0.5635560344827586,0.54927,0.5157666666666666,0.12121212121212122,0.21621621621621623,0.14814814814814814,0.024691358024691357,5.613793103448276,25.49310344827586,0.058823529411764705,1.0,1.0,,,1.0,0.034482758620689655,,,0.5,1.0,,,0.2,,,,,,,1610612751,2022,2021-22,True
1628971-1630556-201142-202681-203083,1610612751,"Bruce Brown, Kessler Edwards, Kevin Durant, Kyrie Irving, Andre Drummond","Brown, Edwards, Durant, Irving, Drummond",1628971-1630556-201142-202681-203083,BKN,2093.0,4,35,-11.0,74.0,71,1.0,7.0,13.0,145,10.0,24.0,3.0,6.0,,,6.0,17.0,2.0,7.0,6.0,9.0,2.0,3.0,,,12.0,27.0,5.0,,,18.0,48.0,18.0,36.0,7.0,97.0,108.0,3.0,7.0,6.0,8.0,1.0,25.0,,1.0,,,,,20.0,16.0,51.0,3.0,6.0,27.0,12.0,9.0,10.0,17.0,27.0,11.0,6.0,5.0,4.0,1.0,71.0,5.0,10.0,,2.0,9.0,1.0,12.0,15.0,27.0,1.0,8.0,5.0,3.0,3.0,,1.0,1.0,,2.0,,,4.0,,,9.0,12.0,,1.0,,13.0,1.0,2.0,10.0,3.0,5.0,1.0,2.0,,,,,2.0,2.0,,,72.0,,1.0,,,0.5555555555555556,0.6666666666666666,0.9444444444444444,0.5,0.75,,0.5,0.375,0.42857142857142855,,0.5357142857142857,0.8,,0.5574712643678161,0.8333333333333334,,0.42857142857142855,0.1875,0.16666666666666666,0.29411764705882354,0.75,1.0,,0.5294117647058824,0.3333333333333333,0.5,0.2777777777777778,0.5238095238095238,0.3125,0.35714285714285715,0.45454545454545453,,0.26666666666666666,0.3333333333333333,0.5,0.5454545454545454,0.5,0.3333333333333333,1.0,0.02631578947368421,99.76110845676064,,15.22972972972973,13.605633802816902,14.283783783783784,13.394366197183098,0.2857142857142857,0.4166666666666667,0.5,0.5,0.20238095238095238,0.35294117647058826,0.5,0.6666666666666666,0.08333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.32142857142857145,0.4444444444444444,0.46153846153846156,0.9166666666666666,0.4,0.5,,0.2,0.6666666666666666,1.0,0.3333333333333333,,,,,,,0.7142857142857143,0.4444444444444444,0.5238994047619048,0.5563384615384616,0.3536,0.05813953488372093,0.1,0.25773195876288657,,6.722916666666666,24.922222222222224,0.013513513513513514,4.0,1.0,,,,0.027777777777777776,,0.037037037037037035,0.8,1.0,,,,1.0,,,,,,1610612751,2022,2021-22,True
1627761-1629651-201935-201949-201988,1610612751,"DeAndre' Bembry, Nic Claxton, James Harden, James Johnson, Patty Mills","Bembry, Claxton, Harden, Johnson, Mills",1627761-1629651-201935-201949-201988,BKN,2055.0,7,34,-21.0,68.0,70,20.0,3.0,11.0,138,11.0,16.0,3.0,5.0,2.0,5.0,3.0,10.0,3.0,4.0,,8.0,,1.0,,5.0,4.0,24.0,3.0,1.0,4.0,17.0,30.0,4.0,32.0,10.0,56.0,77.0,3.0,6.0,,4.0,3.0,9.0,2.0,9.0,1.0,9.0,3.0,10.0,12.0,22.0,9.0,3.0,2.0,24.0,4.0,2.0,6.0,3.0,9.0,3.0,,4.0,2.0,,21.0,9.0,4.0,,11.0,13.0,3.0,27.0,13.0,40.0,1.0,5.0,4.0,1.0,7.0,1.0,5.0,3.0,1.0,2.0,1.0,,10.0,,3.0,11.0,16.0,,1.0,,17.0,3.0,1.0,20.0,2.0,10.0,1.0,6.0,,2.0,,,4.0,6.0,3.0,,47.0,10.0,20.0,,1.0,0.35294117647058826,0.375,0.75,0.125,,0.1111111111111111,0.125,0.5666666666666667,0.5,0.2222222222222222,0.3709677419354839,0.3,0.19444444444444445,0.39436619718309857,0.34615384615384615,0.25,0.5161290322580645,0.06666666666666667,0.0625,0.1,0.7,1.0,,0.7222222222222222,0.3333333333333333,0.6875,0.32142857142857145,0.7058823529411765,0.325,0.6,0.16666666666666666,,0.25,0.5,0.8571428571428571,0.5555555555555556,1.0,0.6666666666666666,0.75,0.02631578947368421,96.7007299270073,0.5,14.75,15.028571428571428,13.955882352941176,14.6,0.25806451612903225,0.6875,0.7333333333333333,0.36363636363636365,0.16129032258064516,0.3,0.3333333333333333,0.6666666666666666,0.06451612903225806,0.75,0.75,,0.12903225806451613,,,,0.3870967741935484,0.16666666666666666,0.16666666666666666,0.75,0.5,0.6,0.6666666666666666,0.1,,,0.3,0.2777777777777778,0.4,0.2777777777777778,,0.2222222222222222,0.25,0.7741935483870968,0.16666666666666666,0.5398887096774194,0.6098166666666667,0.5401444444444444,0.14285714285714285,0.2631578947368421,0.16071428571428573,0.17857142857142858,6.826666666666667,25.48125,0.29411764705882354,,1.0,,,,0.03125,,,,,,,0.125,,,,,,,1610612751,2022,2021-22,True
