EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGA,Steals,BadPassSteals,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,LostBallSteals,Offensive Fouls Drawn,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,Fg3aBlocked,Offensive Fouls,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PenaltyPointsPct,PtsUnassisted3s,Charge Fouls Drawn,SecondChanceArc3FGA,SecondChanceFG3A,OffArc3ReboundPct,SecondChanceArc3Frequency,2pt And 1 Free Throw Trips,PenaltyFG2M,PenaltyFg2Pct,PtsPutbacks,FTDefRebounds,Travels,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,SelfOReb,DefensiveGoaltends,SelfORebPct,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Loose Ball Fouls Drawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,3SecondViolations,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1628964-1628976-1630181-1630532-203082,1610612753,"Mo Bamba, Wendell Carter Jr., R.J. Hampton, Franz Wagner, Terrence Ross","Bamba, Carter Jr., Hampton, Wagner, Ross",1628964-1628976-1630181-1630532-203082,ORL,415.0,4,7.0,-2.0,15.0,13.0,,1.0,2.0,28.0,2.0,3.0,,1.0,2.0,1.0,1.0,,2.0,4.0,,4.0,6.0,1.0,6.0,15.0,17.0,,,4.0,4.0,3.0,4.0,2.0,2.0,1.0,3.0,,1.0,,1.0,7.0,2.0,3.0,2.0,5.0,2.0,7.0,3.0,2.0,,,1.0,3.0,1.0,4.0,4.0,2.0,4.0,2.0,13.0,,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4583333333333333,0.5357142857142857,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.5555555555555556,0.2857142857142857,1.0,1.0,0.4,,,1.0,97.1566265060241,13.133333333333333,16.76923076923077,11.866666666666667,14.76923076923077,0.25,0.6666666666666666,1.0,0.5,0.16666666666666666,0.5,1.0,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,0.3333333333333333,,,0.75,0.5482583333333334,,0.14285714285714285,0.25,6.8,24.650000000000002,,1.0,4.0,1.0,,2.0,1.0,1.0,,,,1.0,0.5,,,0.25,0.25,1.0,0.25,0.13333333333333333,,4.0,3.0,4.0,2.0,1.0,0.5,1.0,1.0,,1.0,0.3888,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630181-1630532-203914,1610612753,"Mo Bamba, Wendell Carter Jr., R.J. Hampton, Franz Wagner, Gary Harris","Bamba, Carter Jr., Hampton, Wagner, Harris",1628964-1628976-1630181-1630532-203914,ORL,560.0,3,9.0,-4.0,20.0,17.0,4.0,,,37.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,,1.0,4.0,,7.0,9.0,1.0,5.0,20.0,24.0,2.0,,10.0,4.0,3.0,4.0,,5.0,1.0,6.0,,3.0,1.0,1.0,13.0,,3.0,1.0,5.0,,5.0,3.0,3.0,2.0,,,5.0,,1.0,4.0,3.0,3.0,2.0,20.0,4.0,0.7142857142857143,0.7142857142857143,1.0,0.2,0.2,0.7777777777777778,0.6071428571428571,0.6666666666666666,0.35714285714285715,,,0.6,0.3333333333333333,,0.75,0.5714285714285714,,,,,,0.5,0.6666666666666666,95.14285714285714,15.65,14.529411764705882,15.65,14.117647058823529,0.2857142857142857,0.75,0.75,1.0,0.2857142857142857,0.75,0.75,0.3333333333333333,0.07142857142857142,1.0,1.0,1.0,0.07142857142857142,,,,0.2857142857142857,0.5,,0.6428571428571429,0.5431357142857143,0.55425,0.13333333333333333,0.2,5.933333333333334,25.32,0.2,1.0,3.0,,,,1.0,1.0,,,,,,,,0.25,0.25,1.0,0.25,,2.0,,,,,1.0,,,3.0,2.0,,,1.0,,,1.0,,,,,,,,,2.0,,,,2.0,,,,0.5,0.5,,,,,,,,,0.1,,,,,,,1.0,1.0,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630181-1630532-204025,1610612753,"Mo Bamba, Wendell Carter Jr., R.J. Hampton, Franz Wagner, Tim Frazier","Bamba, Carter Jr., Hampton, Wagner, Frazier",1628964-1628976-1630181-1630532-204025,ORL,110.0,1,2.0,-2.0,4.0,4.0,,,,8.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,3.0,,1.0,2.0,4.0,,,2.0,,,1.0,,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,,0.3333333333333333,0.25,0.25,0.25,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,104.72727272727273,13.5,14.0,13.5,14.0,0.25,1.0,1.0,1.0,0.25,,,,0.25,,,,,,,,0.25,,,0.5,0.562325,,,,7.666666666666667,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630181-1630591-203082,1610612753,"Mo Bamba, Wendell Carter Jr., R.J. Hampton, Jalen Suggs, Terrence Ross","Bamba, Carter Jr., Hampton, Suggs, Ross",1628964-1628976-1630181-1630591-203082,ORL,395.0,2,7.0,,15.0,16.0,,,,31.0,1.0,2.0,,,3.0,,,,,4.0,,1.0,5.0,3.0,4.0,13.0,13.0,,,2.0,,9.0,4.0,3.0,1.0,3.0,4.0,,1.0,,,11.0,,5.0,5.0,11.0,,11.0,2.0,2.0,3.0,,,5.0,,1.0,3.0,1.0,2.0,1.0,13.0,,1.0,1.0,1.0,0.75,0.75,0.2,0.6111111111111112,0.65,0.4444444444444444,0.6,0.5,0.4,0.8333333333333334,,1.0,0.9090909090909091,,,,0.5,1.0,1.0,1.0,113.0126582278481,12.4,13.0625,12.4,13.0625,0.2222222222222222,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,0.4444444444444444,,,0.6666666666666666,0.4951833333333333,,0.1,0.16666666666666666,5.58,26.0,,3.0,2.0,,,,3.0,3.0,,,,,0.6666666666666666,,,0.75,0.75,1.0,0.75,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630181-203082-203914,1610612753,"Mo Bamba, Wendell Carter Jr., R.J. Hampton, Terrence Ross, Gary Harris","Bamba, Carter Jr., Hampton, Ross, Harris",1628964-1628976-1630181-203082-203914,ORL,40.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,144.0,8.5,11.5,8.5,11.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630532-1630591-203082,1610612753,"Mo Bamba, Wendell Carter Jr., Franz Wagner, Jalen Suggs, Terrence Ross","Bamba, Carter Jr., Wagner, Suggs, Ross",1628964-1628976-1630532-1630591-203082,ORL,165.0,2,3.0,-1.0,6.0,6.0,2.0,,1.0,12.0,2.0,2.0,1.0,,,,,,,2.0,1.0,2.0,2.0,,2.0,5.0,6.0,1.0,1.0,4.0,,,2.0,,2.0,,2.0,,2.0,,,4.0,,,2.0,3.0,1.0,4.0,2.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,1.0,0.5,0.5,0.5,,,1.0,1.0,,,0.6666666666666666,0.5,,,,1.0,1.0,,104.72727272727273,15.166666666666666,12.333333333333334,14.833333333333334,12.333333333333334,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,0.5,0.5,1.0,0.687925,0.681325,0.2,0.3333333333333333,0.95,25.55,0.3333333333333333,,1.0,,1.0,1.0,,,1.0,,,0.5,,0.5,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,0.5,0.5,,,,,,,,,0.4,,,,,0.5,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630532-1630591-203914,1610612753,"Mo Bamba, Wendell Carter Jr., Franz Wagner, Jalen Suggs, Gary Harris","Bamba, Carter Jr., Wagner, Suggs, Harris",1628964-1628976-1630532-1630591-203914,ORL,3953.0,9,66.0,4.0,136.0,135.0,5.0,16.0,10.0,271.0,25.0,43.0,1.0,10.0,26.0,3.0,6.0,7.0,9.0,36.0,,38.0,75.0,17.0,45.0,146.0,142.0,1.0,1.0,32.0,44.0,42.0,36.0,7.0,16.0,14.0,30.0,7.0,14.0,1.0,1.0,74.0,12.0,31.0,31.0,66.0,12.0,78.0,14.0,6.0,3.0,,8.0,17.0,,14.0,22.0,24.0,25.0,11.0,130.0,5.0,0.42105263157894735,0.47058823529411764,0.8235294117647058,0.37777777777777777,0.37777777777777777,0.5066666666666667,0.5291666666666667,0.5572519083969466,0.375,0.09333333333333334,0.16279069767441862,0.8235294117647058,0.775,0.32432432432432434,0.9117647058823529,0.8378378378378378,0.18461538461538463,0.3888888888888889,0.3125,0.7333333333333333,0.7222222222222222,1.0,0.9285714285714286,98.71995952441183,14.492647058823529,14.681481481481482,14.227941176470589,14.392592592592592,0.35833333333333334,0.5813953488372093,0.6944444444444444,0.56,0.21666666666666667,0.38461538461538464,0.38461538461538464,0.1,0.05,0.5,0.5,0.3333333333333333,0.075,0.7777777777777778,0.7777777777777778,1.0,0.3,0.5,,0.7333333333333333,0.5177725,0.676,0.09230769230769231,0.13095238095238096,5.233333333333333,25.844444444444445,0.03676470588235294,10.0,19.0,10.0,1.0,16.0,10.0,7.0,,,,0.6666666666666666,,,,0.2777777777777778,0.2857142857142857,0.7,0.2777777777777778,0.1095890410958904,1.0,6.0,3.0,7.0,6.0,0.8333333333333334,0.8571428571428571,8.0,4.0,4.0,0.6666666666666666,0.5335,,,,2.0,,5.0,1.0,1.0,,6.0,1.0,4.0,9.0,1.0,1.0,3.0,9.0,1.0,0.6,0.625,1.25,1.125,0.022222222222222223,,,0.625,0.2,0.5,1.0,,0.06164383561643835,9.0,1.0,2.0,2.0,,0.16666666666666666,2.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,,0.03508771929824561,1.0,,,1.0,,,0.027777777777777776,,,,2.0,,1.0,0.021739130434782608,,,,,,1.0,,1.0,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630532-203082-203914,1610612753,"Mo Bamba, Wendell Carter Jr., Franz Wagner, Terrence Ross, Gary Harris","Bamba, Carter Jr., Wagner, Ross, Harris",1628964-1628976-1630532-203082-203914,ORL,463.0,4,8.0,-5.0,17.0,18.0,10.0,4.0,1.0,35.0,5.0,8.0,5.0,2.0,3.0,,,,,4.0,3.0,7.0,11.0,,4.0,17.0,22.0,5.0,3.0,6.0,8.0,,4.0,1.0,3.0,,3.0,,2.0,1.0,,6.0,1.0,3.0,3.0,7.0,1.0,8.0,1.0,1.0,1.0,,,2.0,,3.0,7.0,3.0,4.0,2.0,15.0,10.0,0.42857142857142855,0.5,,,,0.6363636363636364,0.4666666666666667,0.5,0.26666666666666666,0.09090909090909091,0.125,0.5,0.75,0.25,1.0,0.8571428571428571,0.14285714285714285,0.3333333333333333,,0.6666666666666666,1.0,,1.0,108.85529157667386,12.0,14.38888888888889,12.0,14.38888888888889,0.5333333333333333,0.625,0.7142857142857143,0.4,0.2,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.26666666666666666,0.625,0.375,0.8,0.5406966666666667,0.6253875,0.11764705882352941,0.15384615384615385,3.0181818181818185,26.0,0.5882352941176471,,3.0,1.0,,2.0,,,,,,1.0,,,,,,,,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6344,,,,,1.0,1.0,,,,1.0,,3.0,9.0,,,,9.0,,1.0,1.0,0.375,0.45,,,,1.0,,,,,0.5294117647058824,,,,,,,,3.0,0.6,2.0,1.0,,1.0,,,,,,3.0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630532-203914-204025,1610612753,"Mo Bamba, Wendell Carter Jr., Franz Wagner, Gary Harris, Tim Frazier","Bamba, Carter Jr., Wagner, Harris, Frazier",1628964-1628976-1630532-203914-204025,ORL,1517.0,3,25.0,-2.0,52.0,53.0,,,4.0,105.0,9.0,13.0,,3.0,8.0,1.0,7.0,3.0,4.0,6.0,,13.0,28.0,5.0,10.0,46.0,48.0,,,10.0,16.0,15.0,6.0,2.0,5.0,5.0,10.0,3.0,3.0,1.0,1.0,25.0,4.0,12.0,13.0,25.0,4.0,29.0,7.0,4.0,9.0,1.0,3.0,16.0,,3.0,11.0,11.0,7.0,5.0,42.0,,0.38461538461538464,0.38461538461538464,1.0,0.5,0.5,0.4642857142857143,0.5394736842105263,0.575,0.2631578947368421,0.07142857142857142,0.07692307692307693,0.4375,0.9285714285714286,0.26666666666666666,0.9230769230769231,0.9259259259259259,0.2,0.5,0.4,0.5,1.0,1.0,0.9,99.67040210942649,14.26923076923077,14.622641509433961,13.884615384615385,14.452830188679245,0.34210526315789475,0.6923076923076923,0.75,0.3333333333333333,0.21052631578947367,0.375,0.42857142857142855,0.3333333333333333,0.18421052631578946,0.14285714285714285,0.14285714285714285,1.0,0.10526315789473684,0.75,1.0,1.0,0.15789473684210525,,,0.6052631578947368,0.5077276315789474,,0.125,0.16666666666666666,7.632142857142857,24.669999999999998,,2.0,5.0,3.0,,4.0,2.0,2.0,,,,0.5,0.125,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.08695652173913043,,,,,,1.0,,2.0,2.0,2.0,0.5,0.5728875,,1.0,3.0,1.0,,1.0,,,,2.0,,,,1.0,3.0,,,,0.6666666666666666,0.5,,,0.1,0.25,,0.5,1.0,,,,,,,1.0,1.0,,0.25,3.0,,,,,,,,,,,,,1.0,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1628976-1630591-203082-203914,1610612753,"Mo Bamba, Wendell Carter Jr., Jalen Suggs, Terrence Ross, Gary Harris","Bamba, Carter Jr., Suggs, Ross, Harris",1628964-1628976-1630591-203082-203914,ORL,135.0,2,2.0,-2.0,4.0,4.0,,2.0,2.0,8.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,2.0,3.0,,2.0,4.0,6.0,,,,4.0,,1.0,,,,,,,,,,1.0,,,,2.0,2.0,,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,0.6666666666666666,0.4,0.4,0.4,,,,,1.0,,,1.0,,,,,,,85.33333333333333,19.25,14.5,15.75,14.5,0.2,1.0,1.0,,0.2,1.0,1.0,,0.2,,,,0.2,,,,0.2,,,0.6,0.51437,,,,8.266666666666667,24.45,,,,1.0,,2.0,,,1.0,,,0.5,,1.0,1.0,,,,,0.5,,,,,,,,1.0,1.0,1.0,0.5,0.563975,,,,,,1.0,,,,1.0,,,,,,,,,1.0,0.5,,,,,1.0,1.0,,,,,,,,1.0,1.0,,0.5,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1628976-203082-203914-204025,1610612753,"Mo Bamba, Wendell Carter Jr., Terrence Ross, Gary Harris, Tim Frazier","Bamba, Carter Jr., Ross, Harris, Frazier",1628964-1628976-203082-203914-204025,ORL,199.0,2,3.0,-2.0,7.0,6.0,4.0,1.0,,13.0,1.0,1.0,,2.0,3.0,,1.0,,1.0,,,3.0,5.0,,1.0,8.0,10.0,3.0,1.0,6.0,,,,1.0,3.0,,3.0,,1.0,2.0,,6.0,,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,2.0,3.0,2.0,8.0,4.0,1.0,1.0,,,,0.6,0.5,0.5714285714285714,0.16666666666666666,0.2,,,0.3333333333333333,,,0.3333333333333333,,,,,,1.0,,94.07035175879396,14.714285714285714,16.0,14.714285714285714,16.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,,,,,,,0.3333333333333333,0.45939166666666664,0.4717625,0.2857142857142857,0.3333333333333333,9.02,24.2,0.5714285714285714,,2.0,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,2.0,,,,0.25,0.25,,,,,,0.25,,,0.25,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1629021-1629643-1629649-1630591,1610612753,"Mo Bamba, Moritz Wagner, Chuma Okeke, Ignas Brazdeikis, Jalen Suggs","Bamba, Wagner, Okeke, Brazdeikis, Suggs",1628964-1629021-1629643-1629649-1630591,ORL,178.0,1,3.0,-4.0,6.0,7.0,,,1.0,13.0,1.0,1.0,,,,,,,,4.0,,1.0,1.0,1.0,4.0,7.0,11.0,,,2.0,,3.0,4.0,,1.0,1.0,2.0,,1.0,,,5.0,,1.0,1.0,2.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,,1.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5833333333333334,0.8,,,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,1.0,,,105.16853932584269,15.0,12.571428571428571,14.833333333333334,12.571428571428571,0.2,1.0,1.0,1.0,,,,,,,,,,,,,0.8,,,1.0,0.55023,,0.16666666666666666,0.5,1.6,26.1,,1.0,2.0,,,,1.0,1.0,1.0,,,,,0.3333333333333333,,0.25,0.25,1.0,0.25,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1629021-1629643-1629962-1630181,1610612753,"Mo Bamba, Moritz Wagner, Chuma Okeke, Devin Cannady, R.J. Hampton","Bamba, Wagner, Okeke, Cannady, Hampton",1628964-1629021-1629643-1629962-1630181,ORL,51.0,1,1.0,-1.0,2.0,2.0,,2.0,,4.0,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,3.0,4.0,,,,,3.0,1.0,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,3.0,,,,1.0,1.0,1.0,,0.75,0.75,0.5,,,,,,,,,,,,,,,112.94117647058823,16.5,9.0,16.5,9.0,0.5,,,,,,,,,,,,,,,,0.5,,,1.0,0.5298,,,,2.8,25.3,,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1629021-1629643-1630175-1630181,1610612753,"Mo Bamba, Moritz Wagner, Chuma Okeke, Cole Anthony, R.J. Hampton","Bamba, Wagner, Okeke, Anthony, Hampton",1628964-1629021-1629643-1630175-1630181,ORL,36.0,1,1.0,5.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,5.0,,,,2.0,,3.0,,,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,1.0,,1.0,,,,,,,,,,,,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.5,,,,,,,,,,,,,,,160.0,5.0,13.0,5.0,13.0,0.5,1.0,1.0,1.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,1.0,0.682075,,,,1.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
1628964-1629021-1629643-1630175-203082,1610612753,"Mo Bamba, Moritz Wagner, Chuma Okeke, Cole Anthony, Terrence Ross","Bamba, Wagner, Okeke, Anthony, Ross",1628964-1629021-1629643-1630175-203082,ORL,140.0,1,2.0,1.0,5.0,5.0,,,1.0,10.0,2.0,3.0,,,,2.0,2.0,,,1.0,,4.0,5.0,,1.0,8.0,7.0,,,2.0,6.0,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,,6.0,,0.25,0.25,,,,0.8,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.2,0.3333333333333333,,,1.0,1.0,1.0,0.5,1.0,,,,,1.0,102.85714285714285,14.0,14.0,13.4,14.0,0.5,0.6666666666666666,1.0,0.5,,,,,0.3333333333333333,1.0,1.0,,,,,,0.16666666666666666,,,0.6666666666666666,0.559,,,,8.08,26.8,,,,1.0,,2.0,,,,,,1.0,,,,,,,,0.25,,,,,,,,1.0,1.0,,1.0,0.8565,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2022,2021-22,False
