EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefTwoPtRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LostBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,OffArc3ReboundPct,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTurnovers,FTDefRebounds,Charge Fouls,Loose Ball Fouls,ShortMidRangePctBlocked,DefFTReboundPct,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,DefensiveGoaltends,Technical Free Throw Trips,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
1626171-1626192-1628975-202083-203507,1610612749,"Bobby Portis, Pat Connaughton, Jevon Carter, Wesley Matthews, Giannis Antetokounmpo","Portis, Connaughton, Carter, Matthews, Antetokounmpo",1626171-1626192-1628975-202083-203507,MIL,488.0,4,8.0,-5.0,16.0,16.0,,1.0,1.0,32.0,1.0,2.0,,,,,1.0,2.0,7.0,,10.0,15.0,1.0,,,,,4.0,2.0,4.0,1.0,,10.0,,3.0,6.0,1.0,7.0,,3.0,2.0,,2.0,2.0,,,,8.0,,,1.0,1.0,0.2857142857142857,,0.38461538461538464,,0.38461538461538464,,,0.75,0.8571428571428571,0.1111111111111111,,,0.5,,94.42622950819673,15.6875,14.8125,15.25,14.75,0.15384615384615385,0.5,1.0,1.0,0.07692307692307693,,,,,,,0.6153846153846154,0.5038192307692307,,,,,,8.142857142857142,,,4.0,,,2.0,6.0,,,2.0,6.0,1.0,2.0,,,,6.0,,6.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,,3.0,1.0,,4.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,0.46153846153846156,0.75,1.0,0.25,,1.0,1.0,1.0,0.3076923076923077,,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,0.2,24.833333333333332,1.0,,,,,,,,,1.0,,1.0,,,,,,,,0.14285714285714285,0.5,,,,0.25,0.25,1.0,,,,,,,,,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-1628975-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, Jevon Carter, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, Carter, Middleton, Antetokounmpo",1626171-1626192-1628975-203114-203507,MIL,63.0,2,1.0,3.0,2.0,2.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,1.0,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,3.0,,,,,,,0.75,,0.75,,,,,,,,,,91.42857142857143,21.5,10.0,21.5,10.0,,,,,,,,,,,,1.0,0.537075,,,,,,,,,,1.0,,,1.0,,,1.0,2.0,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,25.15,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-201572-201588-201950,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, George Hill, Jrue Holiday","Portis, Connaughton, Lopez, Hill, Holiday",1626171-1626192-201572-201588-201950,MIL,558.0,4,9.0,-2.0,17.0,16.0,3.0,5.0,2.0,33.0,3.0,3.0,,1.0,1.0,2.0,3.0,7.0,9.0,3.0,20.0,22.0,,2.0,2.0,1.0,5.0,12.0,6.0,6.0,2.0,2.0,12.0,1.0,2.0,4.0,2.0,6.0,,2.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,17.0,5.0,3.0,0.8571428571428571,0.8571428571428571,0.7777777777777778,1.0,0.53125,1.0,0.5882352941176471,1.25,0.5,1.0,0.5,0.25,,,1.0,,85.16129032258064,20.235294117647058,13.375,18.941176470588236,12.9375,0.1875,1.0,1.0,0.6666666666666666,0.1875,0.6666666666666666,0.6666666666666666,1.0,,0.5,1.0,0.625,0.479584375,0.5442,0.36635,0.11764705882352941,0.2,0.25,9.255555555555555,0.17647058823529413,,3.0,2.0,,1.0,5.0,,,1.0,7.0,,3.0,,,2.0,,,5.0,1.0,,,1.0,2.0,1.0,2.0,,,,,2.0,1.0,,,1.0,,1.0,,0.14285714285714285,,0.14285714285714285,,0.75,0.75,0.4375,1.0,0.3333333333333333,0.16666666666666666,,,0.5,,0.1875,0.125,0.3125,0.2,0.2,,,,,,0.2,0.15,25.057142857142857,2.0,,,1.0,1.0,1.0,2.0,3.0,,,,2.0,2.0,,,1.0,,,0.5,,,1.0,0.3333333333333333,,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,1.0,,,,,0.25,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-201572-201588-202083,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, George Hill, Wesley Matthews","Portis, Connaughton, Lopez, Hill, Matthews",1626171-1626192-201572-201588-202083,MIL,53.0,2,1.0,3.0,3.0,2.0,3.0,2.0,,5.0,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,3.0,,,,,,,,1.0,2.0,,2.0,,,,,,1.0,2.0,,,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,0.75,0.75,,1.0,1.0,,,,,,135.8490566037736,4.666666666666667,19.5,4.666666666666667,19.5,,,,,,,,,,,,,0.3451,,0.3451,,,1.0,10.6,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-201572-201950-202083,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jrue Holiday, Wesley Matthews","Portis, Connaughton, Lopez, Holiday, Matthews",1626171-1626192-201572-201950-202083,MIL,290.0,4,5.0,4.0,10.0,10.0,,4.0,1.0,20.0,1.0,1.0,1.0,,,,,1.0,3.0,2.0,13.0,9.0,1.0,,,,,,,3.0,,,9.0,1.0,1.0,5.0,1.0,6.0,,,,1.0,3.0,3.0,2.0,,1.0,11.0,,,,,0.3333333333333333,,0.6875,,0.7222222222222222,,0.5,1.0,0.7142857142857143,0.25,,,1.0,,99.3103448275862,14.7,14.3,14.7,13.9,0.125,1.0,1.0,,,,,,1.0,,,0.75,0.50110625,0.3987,,0.1111111111111111,0.25,,6.0,,1.0,2.0,1.0,,2.0,4.0,,,3.0,5.0,1.0,2.0,,,2.0,9.0,2.0,4.0,2.0,3.0,2.0,,4.0,,,,,2.0,,2.0,,,,1.0,1.0,1.0,1.0,0.6,,0.6,1.0,1.0,1.0,0.625,,0.6666666666666666,,,0.3333333333333333,1.0,,0.25,0.125,0.5,0.5,0.5,1.0,1.0,,,,0.5,0.15384615384615385,25.06,,1.0,,,,,,,,,1.0,,,2.0,1.0,,,,,,,0.5,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-201572-201950-203507,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","Portis, Connaughton, Lopez, Holiday, Antetokounmpo",1626171-1626192-201572-201950-203507,MIL,318.0,2,5.0,2.0,9.0,11.0,4.0,2.0,2.0,20.0,,,,,,1.0,1.0,1.0,1.0,,11.0,9.0,,,,,3.0,,,3.0,,,9.0,,2.0,4.0,1.0,5.0,,,,2.0,4.0,1.0,,,,11.0,3.0,4.0,,,1.0,,0.6111111111111112,0.375,0.6111111111111112,0.375,,1.0,0.5714285714285714,0.2,,,1.0,,90.56603773584906,18.555555555555557,13.727272727272727,16.77777777777778,13.181818181818182,,,,,0.1111111111111111,1.0,1.0,,,,,0.8888888888888888,0.5051722222222222,,0.507525,,,0.2727272727272727,14.0,0.4444444444444444,,,1.0,,3.0,7.0,1.0,4.0,3.0,8.0,,,1.0,4.0,2.0,9.0,,7.0,3.0,3.0,3.0,1.0,2.0,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,0.375,0.25,0.375,,,,0.8888888888888888,,0.4,0.2,,0.3333333333333333,,,,0.1111111111111111,0.7777777777777778,0.42857142857142855,0.42857142857142855,1.0,,,1.0,0.25,0.42857142857142855,,26.1625,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,0.25,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-201588-201950-203507,1610612749,"Bobby Portis, Pat Connaughton, George Hill, Jrue Holiday, Giannis Antetokounmpo","Portis, Connaughton, Hill, Holiday, Antetokounmpo",1626171-1626192-201588-201950-203507,MIL,533.0,2,9.0,-9.0,17.0,18.0,2.0,9.0,2.0,35.0,2.0,5.0,,1.0,1.0,3.0,4.0,5.0,11.0,3.0,16.0,25.0,1.0,2.0,3.0,1.0,5.0,6.0,3.0,3.0,1.0,2.0,6.0,1.0,2.0,5.0,2.0,7.0,,1.0,,4.0,5.0,4.0,3.0,1.0,2.0,14.0,5.0,2.0,0.6,0.6,0.45454545454545453,0.6666666666666666,0.38235294117647056,0.6666666666666666,0.4444444444444444,0.8333333333333334,0.16666666666666666,1.0,0.8333333333333334,0.18181818181818182,,,,,94.55909943714822,18.0,12.61111111111111,16.235294117647058,11.944444444444445,0.29411764705882354,0.4,0.4,0.5,0.23529411764705882,0.75,0.75,0.6666666666666666,,0.3333333333333333,1.0,0.6470588235294118,0.5173882352941177,0.2713,0.4804333333333333,0.1111111111111111,0.16666666666666666,0.3125,8.336363636363636,0.11764705882352941,,2.0,,,1.0,6.0,,,1.0,6.0,1.0,2.0,,,4.0,,,6.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,0.16666666666666666,,0.16666666666666666,1.0,0.5,0.5,0.35294117647058826,,0.75,0.2,,0.6666666666666666,,1.0,0.11764705882352941,,0.35294117647058826,0.16666666666666666,0.16666666666666666,,,,,,0.16666666666666666,0.125,26.7,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,0.5,1.0,,,,,,,,0.5,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-201588-202083-203507,1610612749,"Bobby Portis, Pat Connaughton, George Hill, Wesley Matthews, Giannis Antetokounmpo","Portis, Connaughton, Hill, Matthews, Antetokounmpo",1626171-1626192-201588-202083-203507,MIL,148.0,3,2.0,1.0,6.0,4.0,3.0,3.0,3.0,10.0,,,,,,,2.0,1.0,3.0,2.0,7.0,6.0,1.0,1.0,2.0,,2.0,,,,,,,1.0,,1.0,2.0,3.0,,,,,1.0,1.0,2.0,,1.0,2.0,2.0,3.0,,,0.3333333333333333,0.5,0.4166666666666667,0.5,0.5,0.5,0.5,,1.0,0.5,,0.5,,,97.29729729729729,17.5,10.75,13.166666666666666,10.75,,,,,0.3333333333333333,,,,,,,0.5,0.44149166666666667,0.4222,0.4356,0.14285714285714285,0.25,0.2857142857142857,15.5,0.5,,1.0,,,1.0,3.0,,,1.0,3.0,1.0,5.0,,,2.0,,,3.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.5,,1.0,0.5,,,1.0,,0.16666666666666666,,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,0.7142857142857143,27.133333333333336,1.0,,,1.0,2.0,1.0,2.0,3.0,,1.0,,,,1.0,,,,,0.5,0.3333333333333333,,,,,1.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-201950-202083-203507,1610612749,"Bobby Portis, Pat Connaughton, Jrue Holiday, Wesley Matthews, Giannis Antetokounmpo","Portis, Connaughton, Holiday, Matthews, Antetokounmpo",1626171-1626192-201950-202083-203507,MIL,1963.0,7,33.0,-16.0,70.0,66.0,14.0,15.0,7.0,136.0,10.0,15.0,3.0,1.0,3.0,5.0,11.0,21.0,43.0,3.0,66.0,82.0,4.0,4.0,11.0,3.0,11.0,22.0,11.0,17.0,5.0,2.0,40.0,5.0,9.0,28.0,5.0,33.0,,2.0,,7.0,16.0,11.0,6.0,2.0,4.0,58.0,11.0,14.0,0.5238095238095238,0.5789473684210527,0.4883720930232558,0.36363636363636365,0.5163934426229508,0.36363636363636365,0.5238095238095238,0.4230769230769231,0.22727272727272727,0.8181818181818182,0.6923076923076923,0.15151515151515152,0.4,0.16666666666666666,0.7142857142857143,,99.76566479877738,15.485714285714286,13.318181818181818,14.9,12.787878787878787,0.2459016393442623,0.6666666666666666,0.8333333333333334,0.5,0.18032786885245902,0.45454545454545453,0.45454545454545453,0.4,0.5,0.2727272727272727,0.3333333333333333,0.5409836065573771,0.49505163934426233,0.5618333333333333,0.4431181818181818,0.06349206349206349,0.08888888888888889,0.16666666666666666,8.61627906976744,0.2,3.0,17.0,1.0,,7.0,17.0,,,7.0,18.0,4.0,8.0,,,20.0,18.0,4.0,17.0,7.0,6.0,6.0,,18.0,2.0,8.0,2.0,4.0,5.0,,13.0,4.0,1.0,,7.0,4.0,7.0,0.8571428571428571,0.3888888888888889,,0.3888888888888889,1.0,0.6666666666666666,0.6666666666666666,0.29508196721311475,0.6153846153846154,0.6428571428571429,,,0.5833333333333334,0.8,1.0,0.2786885245901639,0.01639344262295082,0.2786885245901639,0.4117647058823529,0.4375,0.8571428571428571,1.0,,,,0.4117647058823529,0.12121212121212122,26.605555555555554,6.0,,,,2.0,,2.0,3.0,,5.0,,4.0,4.0,1.0,2.0,2.0,1.0,3.0,,0.11627906976744186,0.2,0.18181818181818182,0.5,0.42857142857142855,0.35294117647058826,0.4,0.6666666666666666,,,,0.3333333333333333,,,,,1.0,,,1.0,0.05555555555555555,,0.058823529411764705,,,,,1.0,1.0,1.0,1.0,0.11764705882352941,0.5,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1626192-201950-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, Holiday, Middleton, Antetokounmpo",1626171-1626192-201950-203114-203507,MIL,100.0,1,2.0,-1.0,3.0,4.0,3.0,4.0,,7.0,,,,,,,,,,2.0,2.0,3.0,,,,2.0,2.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,2.0,,1.0,2.0,2.0,3.0,,,,,,,0.5,0.5,,1.0,1.0,,,,1.0,,100.8,16.666666666666668,12.5,16.666666666666668,12.5,,,,,,,,,,,,1.0,0.52365,,0.52365,0.5,1.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1628960-1628975-201572-201950,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Brook Lopez, Jrue Holiday","Portis, Allen, Carter, Lopez, Holiday",1626171-1628960-1628975-201572-201950,MIL,129.0,1,2.0,-5.0,4.0,4.0,,3.0,,8.0,,,,,,1.0,1.0,1.0,1.0,,2.0,7.0,,,,,,2.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,,,1.0,2.0,1.0,,,,2.0,,,1.0,1.0,1.0,,0.5,,0.5,,,,,,,,,,89.30232558139535,20.25,12.0,20.25,12.0,,,,,0.5,1.0,1.0,1.0,,,,0.5,0.49465,,,,,,20.9,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,0.5,1.0,,,,,,,,0.5,,,,,,,,,,,24.2,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1628960-1628975-201572-202083,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Brook Lopez, Wesley Matthews","Portis, Allen, Carter, Lopez, Matthews",1626171-1628960-1628975-201572-202083,MIL,71.0,1,1.0,,3.0,2.0,,,1.0,5.0,1.0,3.0,2.0,,,,,1.0,4.0,,2.0,2.0,2.0,,,,,,,,,,,2.0,1.0,1.0,2.0,3.0,1.0,,,,1.0,,,,,,,,,,0.25,,0.25,,0.25,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,,1.0,0.3333333333333333,101.40845070422534,16.0,11.5,15.666666666666666,11.5,0.75,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,0.75,0.551,0.6116,,,,,1.675,,1.0,1.0,,,,,,,,,1.0,2.0,,,2.0,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,0.25,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1628960-1628975-201950-203507,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Jrue Holiday, Giannis Antetokounmpo","Portis, Allen, Carter, Holiday, Antetokounmpo",1626171-1628960-1628975-201950-203507,MIL,284.0,3,5.0,-4.0,10.0,11.0,6.0,10.0,,21.0,2.0,3.0,,2.0,3.0,,1.0,3.0,5.0,,9.0,13.0,,2.0,4.0,,4.0,4.0,2.0,3.0,1.0,,7.0,,,3.0,,3.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,6.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.45,0.3333333333333333,0.45,0.3333333333333333,,,1.0,,,,,,106.47887323943662,15.6,11.636363636363637,15.6,11.636363636363637,0.3,0.6666666666666666,1.0,0.5,0.1,,,,,0.5,0.6666666666666666,0.8,0.550255,,0.5886916666666667,0.1,0.2,0.4444444444444444,7.0,0.6,,1.0,2.0,1.0,1.0,3.0,,1.0,1.0,5.0,,,,2.0,2.0,3.0,,3.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.2,,0.2,,,,0.5,,1.0,,,1.0,,,0.1,0.2,0.3,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,0.16666666666666666,,0.3333333333333333,,24.84,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,0.2,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1628960-1628975-202083-203507,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Wesley Matthews, Giannis Antetokounmpo","Portis, Allen, Carter, Matthews, Antetokounmpo",1626171-1628960-1628975-202083-203507,MIL,44.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,1.0,4.0,,,,,,,1.0,,2.0,,,2.0,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,0.5,1.0,1.0,0.3333333333333333,,1.0,,,130.9090909090909,14.5,7.5,8.0,7.5,,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.43505,0.403,0.43505,,,,10.9,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,,,,25.1,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1628960-1628975-203114-203507,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Khris Middleton, Giannis Antetokounmpo","Portis, Allen, Carter, Middleton, Antetokounmpo",1626171-1628960-1628975-203114-203507,MIL,82.0,1,1.0,-1.0,3.0,4.0,,,,7.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,1.0,,122.92682926829268,14.333333333333334,9.75,14.333333333333334,9.5,,,,,,,,,,,,0.5,0.4605,,,,,,13.7,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.5,1.0,,,,,,1.0,0.5,,0.5,,,,,,,,,,29.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1628960-201572-201588-201950,1610612749,"Bobby Portis, Grayson Allen, Brook Lopez, George Hill, Jrue Holiday","Portis, Allen, Lopez, Hill, Holiday",1626171-1628960-201572-201588-201950,MIL,14.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
1626171-1628960-201572-201588-203507,1610612749,"Bobby Portis, Grayson Allen, Brook Lopez, George Hill, Giannis Antetokounmpo","Portis, Allen, Lopez, Hill, Antetokounmpo",1626171-1628960-201572-201588-203507,MIL,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2022,2021-22,True
