EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyArc3FGA,PenaltyFG3A,AtRimAssists,Steals,LostBallSteals,AtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PlusMinus,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassSteals,ShootingFouls,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsUnassisted3s,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceFg3Pct,AtRimPctBlocked,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls Drawn,BlockedShortMidRange,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefAtRimReboundPct,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Offensive Fouls,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceTurnovers,Technical Free Throw Trips,Travels,OffensiveGoaltends,BlockedLongMidRange,Clear Path Fouls,Defensive 3 Seconds Violations,Arc3PctBlocked,team_id,year,season,team_vs
1628389-1628997-1629216-1629639-200782,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Tyler Herro, P.J. Tucker","Adebayo, Martin, Vincent, Herro, Tucker",1628389-1628997-1629216-1629639-200782,MIA,14.0,1,,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,205.71428571428572,11.0,3.0,11.0,3.0,,,,,,,,,,,,,1.0,,,,1.0,0.51135,,0.51135,,,,,,26.1,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629216-1629639-202710,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Tyler Herro, Jimmy Butler","Adebayo, Martin, Vincent, Herro, Butler",1628389-1628997-1629216-1629639-202710,MIA,474.0,2,8.0,17.0,16.0,8.0,10.0,,33,4.0,4.0,,,1.0,1.0,2.0,2.0,3.0,,3.0,7.0,9.0,3.0,2.0,19.0,28.0,,,,,3.0,4.0,,6.0,8.0,6.0,,3.0,,4.0,4.0,,1.0,8.0,,3.0,1.0,,4.0,,4.0,,3.0,,3.0,2.0,,1.0,2.0,,1.0,,19.0,6.0,8.0,1.0,,0.5714285714285714,0.5714285714285714,0.7777777777777778,,0.75,0.7083333333333334,,0.6,0.7307692307692307,,0.6,0.25,,,1.0,,0.3333333333333333,,1.0,0.6666666666666666,,,,,1.0,1.0,1.0,,100.25316455696202,14.529411764705882,14.1875,14.529411764705882,13.9375,0.3333333333333333,1.0,1.0,0.16666666666666666,0.5,0.5,,0.25,0.6666666666666666,0.6666666666666666,0.5,,0.25,,,0.2,0.5833333333333334,0.5380666666666667,,0.49257,0.07692307692307693,0.1,,0.3157894736842105,8.444444444444445,25.5,0.47058823529411764,1.0,1.0,1.0,3.0,,,0.75,1.0,0.2,-9.0,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629216-1629639-203506,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Tyler Herro, Victor Oladipo","Adebayo, Martin, Vincent, Herro, Oladipo",1628389-1628997-1629216-1629639-203506,MIA,263.0,3,4.0,11.0,9.0,4.0,7.0,2.0,20,,1.0,,,,1.0,3.0,,,,2.0,1.0,4.0,2.0,,5.0,7.0,1.0,1.0,,2.0,1.0,2.0,,5.0,,2.0,2.0,2.0,1.0,,1.0,,,3.0,,2.0,,,2.0,1.0,3.0,,2.0,2.0,5.0,2.0,1.0,,,,,,3.0,5.0,4.0,,,,,0.25,1.0,0.5,0.4166666666666667,1.0,0.625,0.4166666666666667,1.0,0.625,0.3333333333333333,0.25,,0.4,,,,0.6666666666666666,0.6666666666666666,0.25,,,,,,1.0,,109.50570342205322,13.818181818181818,12.333333333333334,13.545454545454545,11.222222222222221,0.16666666666666666,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.5,0.4157416666666667,,0.4248875,,,0.4,1.0,6.975,25.45,0.36363636363636365,,2.0,2.0,,2.0,,,,0.5,-2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,0.5,0.5,,,0.5,0.5,1.0,0.5,,1.0,1.0,,,,,,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629216-200768-202710,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Kyle Lowry, Jimmy Butler","Adebayo, Martin, Vincent, Lowry, Butler",1628389-1628997-1629216-200768-202710,MIA,73.0,1,1.0,3.0,3.0,3.0,3.0,1.0,6,2.0,3.0,1.0,1.0,3.0,,,,,,1.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,,2.0,2.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,2.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,3.0,5.0,3.0,1.0,,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.5,0.625,1.0,0.625,0.25,,,,,1.0,1.0,,0.5,0.5,1.0,,1.0,,,,0.5,118.35616438356165,9.0,15.333333333333334,9.0,14.666666666666666,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.25,1.0,1.0,0.75,1.0,0.5433375,0.5751,0.5433375,0.25,0.3333333333333333,0.4,1.0,2.066666666666667,27.6,1.0,2.0,1.0,1.0,1.0,1.0,,0.5,0.6666666666666666,0.25,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629216-200782-202710,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, P.J. Tucker, Jimmy Butler","Adebayo, Martin, Vincent, Tucker, Butler",1628389-1628997-1629216-200782-202710,MIA,43.0,2,1.0,2.0,,2.0,,1.0,2,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,5.0,,,,,3.0,1.0,1.0,,5.0,,2.0,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,,,,,1.0,,1.0,1.25,1.5,1.25,1.25,1.5,1.25,0.5,,,,,,,,,,,,,,,,,66.97674418604652,20.0,,12.5,,,,,,,,,0.5,1.0,1.0,,,0.5,,,,0.5,0.2967,0.2988,0.2967,,,0.6,1.0,14.7,25.3,1.0,,1.0,1.0,,,,,,0.5,5.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629216-200782-203506,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, P.J. Tucker, Victor Oladipo","Adebayo, Martin, Vincent, Tucker, Oladipo",1628389-1628997-1629216-200782-203506,MIA,5.0,1,,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,,3.0,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,,,,,576.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,1.0,,,,1.0,0.4086,,0.4086,,,,1.0,,27.1,1.0,,1.0,1.0,,,,,,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629216-202710-203506,1610612748,"Bam Adebayo, Caleb Martin, Gabe Vincent, Jimmy Butler, Victor Oladipo","Adebayo, Martin, Vincent, Butler, Oladipo",1628389-1628997-1629216-202710-203506,MIA,4.0,1,,1.0,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,360.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629622-1629639-202710,1610612748,"Bam Adebayo, Caleb Martin, Max Strus, Tyler Herro, Jimmy Butler","Adebayo, Martin, Strus, Herro, Butler",1628389-1628997-1629622-1629639-202710,MIA,16.0,1,,1.0,1.0,,,,2,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,1.0,,,,1.0,,,,,180.0,6.0,10.0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629622-1629639-203506,1610612748,"Bam Adebayo, Caleb Martin, Max Strus, Tyler Herro, Victor Oladipo","Adebayo, Martin, Strus, Herro, Oladipo",1628389-1628997-1629622-1629639-203506,MIA,1547.0,5,26.0,48.0,46.0,5.0,1.0,8.0,94,11.0,16.0,4.0,6.0,2.0,6.0,14.0,1.0,3.0,5.0,13.0,18.0,33.0,18.0,8.0,56.0,52.0,4.0,8.0,2.0,13.0,3.0,5.0,1.0,7.0,16.0,20.0,4.0,13.0,3.0,8.0,11.0,3.0,1.0,25.0,6.0,6.0,8.0,1.0,15.0,11.0,26.0,2.0,2.0,,6.0,13.0,,9.0,8.0,2.0,5.0,,43.0,7.0,5.0,,,0.4444444444444444,0.5,0.5454545454545454,0.5,0.6,0.47058823529411764,0.55,0.42857142857142855,0.5185185185185185,0.5909090909090909,0.5,0.35294117647058826,0.09090909090909091,,0.3333333333333333,1.0,0.5714285714285714,0.4,0.8571428571428571,0.6666666666666666,0.39285714285714285,0.6,0.25,0.625,0.5,1.0,0.6666666666666666,0.08,87.49838396897219,17.125,15.76086956521739,16.083333333333332,14.847826086956522,0.3137254901960784,0.6875,0.7857142857142857,0.27450980392156865,0.42857142857142855,0.42857142857142855,0.5,0.058823529411764705,0.3333333333333333,0.5,1.0,0.09803921568627451,0.2549019607843137,0.6,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.530035294117647,0.568,0.4982428571428571,0.09259259259259259,0.1388888888888889,0.23214285714285715,0.125,5.924242424242424,25.672222222222224,0.10416666666666667,1.0,2.0,2.0,4.0,7.0,2.0,0.36363636363636365,0.5,0.2857142857142857,4.0,4.0,4.0,9.0,4.0,3.0,3.0,5.0,7.0,5.0,,4.0,,5.0,2.0,0.75,0.2222222222222222,0.2222222222222222,0.5,0.4,0.3076923076923077,0.3076923076923077,0.75,0.3076923076923077,3.0,5.0,0.38461538461538464,0.5,,,,1.0,2.0,,2.0,4.0,,,0.5,0.125,0.3333333333333333,,,,,,,1.0,1.0,,,,,0.5,2.0,,,,,,1.0,2.0,0.2,0.5,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629622-200768-202710,1610612748,"Bam Adebayo, Caleb Martin, Max Strus, Kyle Lowry, Jimmy Butler","Adebayo, Martin, Strus, Lowry, Butler",1628389-1628997-1629622-200768-202710,MIA,294.0,1,5.0,11.0,9.0,5.0,4.0,,20,1.0,2.0,,,2.0,2.0,3.0,1.0,2.0,,1.0,4.0,7.0,1.0,4.0,15.0,7.0,,,,,3.0,4.0,2.0,8.0,4.0,4.0,,1.0,,2.0,2.0,1.0,,4.0,,2.0,,,2.0,,2.0,,1.0,,1.0,,,4.0,4.0,,2.0,,15.0,8.0,5.0,,,0.5,0.5,0.5714285714285714,,0.75,0.6875,,0.75,0.75,,0.8,0.125,,,1.0,,,,1.0,1.0,,,,,,1.0,,,97.95918367346938,13.363636363636363,16.333333333333332,13.363636363636363,16.333333333333332,0.25,0.5,0.5,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.5,,,0.125,,,0.5,0.375,0.46728125,,0.48075,0.2,0.2222222222222222,,0.5333333333333333,9.5,26.5,0.45454545454545453,1.0,,,1.0,3.0,2.0,1.0,0.5,,8.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1628997-1629639-202710-203506,1610612748,"Bam Adebayo, Caleb Martin, Tyler Herro, Jimmy Butler, Victor Oladipo","Adebayo, Martin, Herro, Butler, Oladipo",1628389-1628997-1629639-202710-203506,MIA,150.0,2,2.0,5.0,5.0,3.0,2.0,,10,3.0,3.0,,,1.0,,,,,1.0,,3.0,3.0,1.0,3.0,9.0,7.0,,,,,1.0,1.0,3.0,5.0,4.0,2.0,,,,2.0,2.0,,,4.0,,,1.0,,1.0,,1.0,,,,,3.0,,1.0,3.0,,,,9.0,5.0,3.0,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,0.75,,0.5,0.9,,0.8333333333333334,0.25,,,,,0.5,,,0.5,,,,,,,,,96.0,16.2,13.8,16.2,13.2,0.75,1.0,1.0,,,,,,,,,0.25,,,,0.5,1.0,0.649625,,0.5528,0.2,,,0.5555555555555556,1.8333333333333333,23.0,0.6,1.0,,1.0,2.0,,,0.6666666666666666,1.0,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1629130-1629216-1629639-200782,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Tyler Herro, P.J. Tucker","Adebayo, Robinson, Vincent, Herro, Tucker",1628389-1629130-1629216-1629639-200782,MIA,15.0,1,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,96.0,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1629130-1629216-1629639-202710,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Tyler Herro, Jimmy Butler","Adebayo, Robinson, Vincent, Herro, Butler",1628389-1629130-1629216-1629639-202710,MIA,100.0,2,2.0,4.0,3.0,,,1.0,7,1.0,2.0,,,,,,,,,1.0,1.0,2.0,1.0,,2.0,3.0,,,,,,,,,2.0,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,,,,,2.0,,,,,1.0,1.0,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,,1.0,1.0,1.0,0.5,1.0,,,,1.0,,,100.8,15.0,13.333333333333334,14.75,13.333333333333334,0.6666666666666666,0.5,0.5,,,,,,,,,,0.3333333333333333,,,,1.0,0.5993499999999999,0.52185,,,,,,2.25,27.6,,,,,1.0,1.0,,1.0,,,-1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1629130-1629216-200768-200782,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Kyle Lowry, P.J. Tucker","Adebayo, Robinson, Vincent, Lowry, Tucker",1628389-1629130-1629216-200768-200782,MIA,175.0,1,3.0,6.0,6.0,,5.0,1.0,12,1.0,1.0,,,,1.0,1.0,,1.0,,2.0,2.0,3.0,2.0,2.0,6.0,10.0,,1.0,,,,,,,4.0,,,2.0,,2.0,2.0,1.0,,4.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,6.0,,,,,1.0,1.0,0.6666666666666666,,,0.4,,,0.5,,,0.4,,,1.0,,1.0,,,1.0,0.3333333333333333,,,,1.0,,,,98.74285714285715,16.666666666666668,12.5,15.833333333333334,12.5,0.2,1.0,1.0,0.2,1.0,1.0,1.0,0.2,,,,,0.4,,,,0.6,0.55091,,,0.16666666666666666,0.25,,,8.566666666666666,27.05,,,,,1.0,1.0,1.0,1.0,,,-4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1629130-1629216-200768-202710,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Kyle Lowry, Jimmy Butler","Adebayo, Robinson, Vincent, Lowry, Butler",1628389-1629130-1629216-200768-202710,MIA,160.0,1,3.0,4.0,5.0,2.0,2.0,2.0,9,,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,4.0,,2.0,10.0,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,2.0,,,,,1.0,,,0.2,,,0.2,,,0.8,,,1.0,,,,0.5,0.5,0.6666666666666666,,,,,0.5,,0.3333333333333333,81.0,22.75,13.8,19.0,12.8,,,,0.2,1.0,1.0,,,,,,0.4,0.4,,,,0.8,0.46342,,0.37305,,,,,9.6,25.775,0.5,,2.0,2.0,,,,,,1.0,-8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,0.6666666666666666,0.5,,,1.0,,2.0,,,,,,,,1.0,,,,0.5,,,,,,,,,,,1.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1629130-1629216-200782-202710,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, P.J. Tucker, Jimmy Butler","Adebayo, Robinson, Vincent, Tucker, Butler",1628389-1629130-1629216-200782-202710,MIA,37.0,1,1.0,1.0,1.0,,,,2,,,,,,,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,,,,77.83783783783784,16.0,21.0,16.0,17.0,,,,,,,,,,,,1.0,,,,,1.0,0.5793,,,,,,,,23.0,,,,,,,,,,,3.0,,1.0,3.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1629130-1629216-202710-203506,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Jimmy Butler, Victor Oladipo","Adebayo, Robinson, Vincent, Butler, Oladipo",1628389-1629130-1629216-202710-203506,MIA,207.0,2,3.0,7.0,6.0,4.0,6.0,,13,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,2.0,,,,,1.0,1.0,1.0,6.0,,4.0,,1.0,,,1.0,,,3.0,,1.0,4.0,,5.0,,5.0,,1.0,,2.0,,,1.0,2.0,,,1.0,8.0,6.0,4.0,,1.0,,,1.0,,1.0,0.875,,0.8333333333333334,0.8,,0.75,0.5,,,0.5,,1.0,,0.5,0.8333333333333334,,,,1.0,,0.5,,,90.43478260869564,12.571428571428571,19.833333333333332,12.571428571428571,18.333333333333332,,,,0.25,1.0,1.0,,0.25,1.0,1.0,,0.25,0.25,,,,0.5,0.37895,,0.3915666666666667,,,,0.75,9.95,25.5,0.5714285714285714,,1.0,2.0,,,,,,0.3333333333333333,6.0,,1.0,3.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,0.5,0.5,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,0.5,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1629130-1629622-202710-203506,1610612748,"Bam Adebayo, Duncan Robinson, Max Strus, Jimmy Butler, Victor Oladipo","Adebayo, Robinson, Strus, Butler, Oladipo",1628389-1629130-1629622-202710-203506,MIA,5.0,1,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
1628389-1629130-1629639-200768-200782,1610612748,"Bam Adebayo, Duncan Robinson, Tyler Herro, Kyle Lowry, P.J. Tucker","Adebayo, Robinson, Herro, Lowry, Tucker",1628389-1629130-1629639-200768-200782,MIA,93.0,2,2.0,2.0,3.0,,,,5,,,,,,1.0,1.0,,,,,1.0,1.0,,2.0,4.0,5.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,2.0,2.0,,1.0,,4.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,77.41935483870968,20.5,17.333333333333332,20.5,17.333333333333332,,,,1.0,1.0,1.0,,,,,,,,,,,,0.4423,,,0.5,0.5,,,6.6,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2022,2021-22,True
