EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG3A,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,SelfOReb,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,DefensiveGoaltends,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,DefFTReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BadPassTurnovers,Blocked3s,BlockedArc3,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeAssists,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,PtsUnassisted3s,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PtsPutbacks,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,SecondChanceFG3M,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Travels,Charge Fouls,Offensive Fouls,SecondChanceTurnovers,LostBallOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,AtRimPctBlocked,HeaveAttempts,LongMidRangePctBlocked,SecondChanceCorner3FGA,Charge Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,BlockedCorner3,Corner3PctBlocked,3SecondViolations,HeaveMakes,OffensiveGoaltends,team_id,year,season,team_vs
1627854-1628420-1628432-1630192-1630538,1610612743,"Bryn Forbes, Monte Morris, Davon Reed, Zeke Nnaji, Bones Hyland","Forbes, Morris, Reed, Nnaji, Hyland",1627854-1628420-1628432-1630192-1630538,DEN,58.0,1,1.0,-2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,74.48275862068965,39.0,9.5,23.0,9.5,0.5,0.5,1.0,0.5,0.4359,0.4818,5.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1628432-1630192-203115,1610612743,"Bryn Forbes, Monte Morris, Davon Reed, Zeke Nnaji, Will Barton","Forbes, Morris, Reed, Nnaji, Barton",1627854-1628420-1628432-1630192-203115,DEN,366.0,2,6.0,,11.0,13.0,1.0,24.0,,2.0,,7.0,2.0,15.0,,2.0,,1.0,1.0,1.0,1.0,2.0,0.2222222222222222,,,0.5,1.0,0.5,0.25,,1.0,94.42622950819673,17.363636363636363,13.461538461538462,17.0,13.307692307692308,,0.2222222222222222,,0.7777777777777778,0.4548611111111111,0.3529,7.414285714285714,25.4,5.0,11.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,15.0,1.0,1.0,2.0,1.0,2.0,5.0,7.0,6.0,4.0,3.0,3.0,2.0,1.0,6.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,6.0,2.0,1.0,13.0,5.0,4.0,0.6,0.6,0.7142857142857143,1.0,0.5,0.5555555555555556,1.0,0.5,0.625,1.0,0.7,0.5,0.25,0.5555555555555556,0.6,0.6,0.6666666666666666,0.2222222222222222,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.33405,0.18181818181818182,0.2222222222222222,0.13333333333333333,0.4666666666666667,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1628432-1630538-203210,1610612743,"Bryn Forbes, Monte Morris, Davon Reed, Bones Hyland, JaMychal Green","Forbes, Morris, Reed, Hyland, Green",1627854-1628420-1628432-1630538-203210,DEN,57.0,1,1.0,-3.0,1.0,2.0,,3.0,1.0,,,1.0,,3.0,,,1.0,,,,,,,1.0,1.0,,,,,,,75.78947368421053,32.0,12.5,32.0,12.5,1.0,,,,0.3918,,5.7,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3918,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1628432-201145-203115,1610612743,"Bryn Forbes, Monte Morris, Davon Reed, Jeff Green, Will Barton","Forbes, Morris, Reed, Green, Barton",1627854-1628420-1628432-201145-203115,DEN,135.0,1,2.0,-1.0,6.0,5.0,1.0,11.0,3.0,1.0,,4.0,1.0,7.0,,1.0,1.0,1.0,,1.0,1.0,2.0,0.2,0.25,0.3333333333333333,0.5,,1.0,0.3333333333333333,0.5,,117.33333333333333,12.0,12.6,12.0,12.6,0.6,0.2,,0.4,0.49306,,4.025,25.8,,,1.0,1.0,,,,,,2.0,2.0,6.0,,,2.0,,,,,,4.0,,,,,,,1.0,1.0,,,,1.0,,2.0,1.0,,4.0,,,,,0.5,,,0.4,,,0.5,1.0,,,,0.2,1.0,1.0,,,,,,,,,,,0.16666666666666666,0.2,0.3333333333333333,,,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1628432-203932-203999,1610612743,"Bryn Forbes, Monte Morris, Davon Reed, Aaron Gordon, Nikola Jokic","Forbes, Morris, Reed, Gordon, Jokic",1627854-1628420-1628432-203932-203999,DEN,6.0,1,,-3.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,240.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1630192-1630267-202326,1610612743,"Bryn Forbes, Monte Morris, Zeke Nnaji, Facundo Campazzo, DeMarcus Cousins","Forbes, Morris, Nnaji, Campazzo, Cousins",1627854-1628420-1630192-1630267-202326,DEN,326.0,1,5.0,2.0,9.0,10.0,,19.0,1.0,1.0,,3.0,2.0,5.0,,1.0,,,3.0,7.0,,7.0,0.4,,,,0.75,0.75,,,0.75,83.92638036809815,13.11111111111111,20.8,13.11111111111111,18.4,0.2,0.2,,0.8,0.48517,,4.733333333333333,24.45,4.0,4.0,2.0,2.0,,,,,,3.0,1.0,7.0,,,,1.0,1.0,1.0,3.0,,6.0,,,,,,,,,,1.0,5.0,3.0,1.0,2.0,1.0,,7.0,3.0,4.0,,,1.0,,1.0,0.6,,0.5,0.5833333333333334,,0.5,,,0.4,1.0,1.0,,,,,,,,,,0.457825,0.16666666666666666,0.25,,0.42857142857142855,0.4444444444444444,1.0,,3.0,0.75,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1630192-1630267-203999,1610612743,"Bryn Forbes, Monte Morris, Zeke Nnaji, Facundo Campazzo, Nikola Jokic","Forbes, Morris, Nnaji, Campazzo, Jokic",1627854-1628420-1630192-1630267-203999,DEN,98.0,1,2.0,,3.0,3.0,,6.0,1.0,1.0,,1.0,2.0,5.0,,1.0,,,,1.0,,1.0,0.6666666666666666,,,,,0.5,,,,88.16326530612245,15.0,17.666666666666668,15.0,17.0,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5385333333333333,,7.6,24.05,3.0,,,,,,,,,1.0,,5.0,,,,1.0,1.0,,5.0,,2.0,,1.0,,,3.0,,,,,,,,,,,,5.0,5.0,3.0,,,1.0,,1.0,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,,,,,,,,,,,,,,,0.5385333333333333,,,,1.0,1.0,1.0,,1.0,0.5,0.5,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1630192-1630538-203115,1610612743,"Bryn Forbes, Monte Morris, Zeke Nnaji, Bones Hyland, Will Barton","Forbes, Morris, Nnaji, Hyland, Barton",1627854-1628420-1630192-1630538-203115,DEN,93.0,1,2.0,2.0,3.0,3.0,,6.0,,1.0,,2.0,1.0,2.0,,1.0,,,1.0,1.0,,1.0,0.3333333333333333,,,,1.0,1.0,,,1.0,92.90322580645162,16.0,15.0,16.0,15.0,,0.3333333333333333,,1.0,0.5636666666666666,,2.1,25.4,,,2.0,2.0,,,,,,2.0,,4.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,4.0,,,0.5,0.5,1.0,,,0.6666666666666666,,,0.6666666666666666,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1630192-1630538-203999,1610612743,"Bryn Forbes, Monte Morris, Zeke Nnaji, Bones Hyland, Nikola Jokic","Forbes, Morris, Nnaji, Hyland, Jokic",1627854-1628420-1630192-1630538-203999,DEN,52.0,1,1.0,,2.0,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,83.07692307692308,18.0,16.0,18.0,16.0,,,,1.0,0.46365,,,23.3,2.0,,,,,,,,,,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,,2.0,2.0,2.0,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,0.46365,0.5,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
1627854-1628420-1630192-201145-203115,1610612743,"Bryn Forbes, Monte Morris, Zeke Nnaji, Jeff Green, Will Barton","Forbes, Morris, Nnaji, Green, Barton",1627854-1628420-1630192-201145-203115,DEN,142.0,1,2.0,3.0,3.0,4.0,,7.0,1.0,1.0,,3.0,1.0,3.0,,1.0,,,,3.0,1.0,4.0,0.25,,,,,0.6,1.0,,,70.98591549295774,16.333333333333332,23.25,16.333333333333332,22.5,0.25,0.25,,0.75,0.4169625,,3.466666666666667,25.9,,,2.0,2.0,,,,,,3.0,,6.0,,,,,,,,4.0,2.0,2.0,2.0,2.0,,4.0,,,,,,1.0,,,,,,6.0,,,0.6666666666666666,0.6666666666666666,1.0,,,0.75,,,0.75,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,3.0,0.6,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2022,2021-22,True
