EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,Charge Fouls Drawn,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,Corner3FGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Charge Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,OffTwoPtRebounds,OffRebounds,SelfOReb,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,PtsPutbacks,Travels,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,LongMidRangeAssists,LostBallSteals,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,AtRimPctBlocked,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,2pt And 1 Free Throw Trips,Fg3aBlocked,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,Corner3PctBlocked,Transition Take Fouls,HeaveAttempts,BlockedLongMidRange,Blocked3s,BlockedArc3,LongMidRangePctBlocked,BlockedCorner3,HeaveMakes,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Clear Path Fouls,team_id,year,season,team_vs
1627936-1629632-1630172-1631207-201942,1610612741,"Alex Caruso, Coby White, Patrick Williams, Dalen Terry, DeMar DeRozan","Caruso, White, Williams, Terry, DeRozan",1627936-1629632-1630172-1631207-201942,CHI,298.0,3,-11.0,9.0,,17.0,15.0,,,3.0,,,82.14765100671141,14.666666666666666,14.666666666666666,5.0,8.0,,3.0,,,1.0,2.0,,4.0,3.0,4.0,,2.0,,1.0,,,3.0,2.0,3.0,6.0,,3.0,2.0,,2.0,,1.0,,1.0,1.0,3.0,,,,0.21428571428571427,0.25,0.42857142857142855,1.0,0.75,,1.0,1.0,20.75,20.25,0.42857142857142855,,,,,,,,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.5508857142857143,4.85,24.766666666666666,2.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,4.0,,3.0,,1.0,,1.0,1.0,,1.0,,,,,,2.0,3.0,,1.0,4.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.5,0.5,,,,0.5,1.0,,0.5,,,,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,0.5455333333333333,1.0,0.25,2.0,1.0,1.0,,,1.0,,,1.0,3.0,3.0,,,,1.0,,,,,0.25,0.75,0.5,0.6666666666666666,,1.0,,0.14285714285714285,1.0,,,,0.6048,,,0.25,,,,,,,,,,,1.0,,,2.0,,,,0.3333333333333333,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-201942-202696,1610612741,"Alex Caruso, Coby White, Patrick Williams, DeMar DeRozan, Nikola Vucevic","Caruso, White, Williams, DeRozan, Vucevic",1627936-1629632-1630172-201942-202696,CHI,8569.0,18,6.0,286.0,30.0,574.0,328.0,21.0,15.0,37.0,2.0,0.5675675675675675,96.45933014354067,14.895104895104895,14.395104895104895,143.0,288.0,53.0,74.0,20.0,42.0,38.0,72.0,88.0,150.0,110.0,334.0,98.0,72.0,49.0,85.0,35.0,8.0,206.0,56.0,113.0,142.0,6.0,16.0,47.0,,49.0,3.0,16.0,10.0,16.0,11.0,305.0,0.5568181818181818,0.5833333333333334,0.5866666666666667,0.5634615384615385,0.5967741935483871,0.4230769230769231,0.717948717948718,0.7785714285714286,0.68,0.8181818181818182,0.6875,14.961805555555555,14.284722222222221,0.2846153846153846,0.7162162162162162,0.803030303030303,0.660377358490566,0.16153846153846155,0.47619047619047616,0.5263157894736842,0.4,0.14615384615384616,0.27692307692307694,0.7076923076923077,0.5549830769230768,7.006,25.09818181818182,35.0,17.0,22.0,3.0,7.0,39.0,41.0,8.0,15.0,4.0,10.0,19.0,47.0,78.0,108.0,9.0,22.0,12.0,36.0,19.0,17.0,53.0,4.0,18.0,8.0,2.0,6.0,23.0,36.0,2.0,4.0,47.0,35.0,4.0,0.9230769230769231,0.35454545454545455,0.4,0.35454545454545455,0.5333333333333333,0.56,0.6714285714285714,0.08,0.09523809523809523,1.0,0.8548387096774194,0.6774193548387096,0.8695652173913043,0.8125,0.4473684210526316,0.4473684210526316,1.0,0.3055555555555556,0.3055555555555556,0.8636363636363636,0.28,0.42857142857142855,0.3055555555555556,0.476628,0.1407185628742515,0.12152777777777778,25.0,10.0,34.0,,4.0,16.0,2.0,9.0,29.0,20.0,29.0,3.0,1.0,1.0,,22.0,1.0,0.2222222222222222,0.48,0.5370370370370371,0.32786885245901637,0.21212121212121213,0.5714285714285714,0.2727272727272727,0.1111111111111111,0.025,0.13076923076923078,0.4,0.16,,,0.5522605263157895,0.08363636363636363,0.13333333333333333,0.08682634730538923,2.0,5.0,8.0,0.11267605633802817,0.047619047619047616,0.2,0.4,1.0,6.0,4.0,5.0,9.0,8.0,2.0,3.0,0.5625,0.6,0.2,0.8,15.0,1.0,3.0,5.0,6.0,10.0,2.0,6.0,1.0,0.10810810810810811,0.14,0.4411764705882353,0.4411764705882353,0.4,0.16666666666666666,0.12,0.3333333333333333,7.0,,,1.0,,,0.00909090909090909,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,0.25,,1610612741,2024,2023-24,True
1627936-1629632-1630172-201942-203083,1610612741,"Alex Caruso, Coby White, Patrick Williams, DeMar DeRozan, Andre Drummond","Caruso, White, Williams, DeRozan, Drummond",1627936-1629632-1630172-201942-203083,CHI,3482.0,9,3.0,116.0,4.0,230.0,125.0,9.0,6.0,15.0,,0.6,95.11774842044802,14.741379310344827,14.025862068965518,58.0,114.0,19.0,26.0,5.0,21.0,19.0,34.0,29.0,57.0,53.0,128.0,40.0,34.0,20.0,40.0,13.0,3.0,100.0,22.0,38.0,52.0,3.0,6.0,13.0,,7.0,,7.0,4.0,7.0,4.0,107.0,0.6896551724137931,0.7142857142857143,0.5087719298245614,0.5636363636363636,0.5663716814159292,0.4818181818181818,0.6285714285714286,0.6545454545454545,0.5625,0.7142857142857143,0.5714285714285714,15.543859649122806,15.070175438596491,0.23636363636363636,0.7307692307692307,0.7916666666666666,0.6842105263157895,0.19090909090909092,0.23809523809523808,0.3125,0.6,0.17272727272727273,0.3090909090909091,0.7181818181818181,0.5562136363636364,7.06140350877193,25.143396226415092,,8.0,14.0,,,22.0,4.0,,,,,,,18.0,60.0,6.0,14.0,7.0,20.0,12.0,8.0,14.0,2.0,13.0,5.0,1.0,3.0,13.0,25.0,,,,,,0.9090909090909091,0.41509433962264153,,0.41509433962264153,,,,0.12280701754385964,0.23809523809523808,0.6666666666666666,0.7,0.6666666666666666,0.5833333333333334,0.875,0.42105263157894735,0.42105263157894735,1.0,0.4117647058823529,0.4117647058823529,0.8571428571428571,,,0.4117647058823529,,,,12.0,2.0,10.0,1.0,2.0,6.0,4.0,7.0,21.0,8.0,14.0,,,1.0,1.0,4.0,,0.5714285714285714,0.7692307692307693,0.75,0.2857142857142857,0.23728813559322035,0.2857142857142857,0.25,0.4,,0.09090909090909091,0.15384615384615385,0.15384615384615385,0.5,1.0,0.5650428571428571,0.035398230088495575,0.06666666666666667,0.1640625,3.0,5.0,6.0,0.1935483870967742,0.18181818181818182,0.38461538461538464,0.6,1.0,2.0,,,4.0,2.0,,3.0,0.6666666666666666,1.0,,,5.0,,,1.0,4.0,8.0,1.0,3.0,,0.07692307692307693,0.2,0.5,0.5,0.8,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-201942-203897,1610612741,"Alex Caruso, Coby White, Patrick Williams, DeMar DeRozan, Zach LaVine","Caruso, White, Williams, DeRozan, LaVine",1627936-1629632-1630172-201942-203897,CHI,416.0,2,-6.0,14.0,1.0,27.0,19.0,3.0,1.0,5.0,,0.6,93.46153846153845,11.571428571428571,11.571428571428571,7.0,13.0,2.0,3.0,,2.0,,3.0,3.0,6.0,3.0,13.0,6.0,3.0,3.0,4.0,2.0,,9.0,1.0,3.0,4.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,12.0,1.0,1.0,0.5,0.6666666666666666,0.65,0.3333333333333333,1.0,1.0,1.0,,1.0,19.53846153846154,19.53846153846154,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,,,,,0.3333333333333333,0.6666666666666666,0.5159222222222222,5.95,26.933333333333334,,,2.0,,,2.0,1.0,,,,,,,,3.0,3.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,,2.0,,2.0,,,,,,0.5,0.6666666666666666,,0.6666666666666666,,,,0.16666666666666666,0.5,,1.0,,1.0,,,,,0.6666666666666666,0.6666666666666666,0.5,,,0.6666666666666666,,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,0.5,,0.25,,,,,0.1111111111111111,,,,,,0.1,0.14285714285714285,0.07692307692307693,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-202696-203897,1610612741,"Alex Caruso, Coby White, Patrick Williams, Nikola Vucevic, Zach LaVine","Caruso, White, Williams, Vucevic, LaVine",1627936-1629632-1630172-202696-203897,CHI,1750.0,13,-12.0,55.0,20.0,109.0,67.0,3.0,2.0,10.0,5.0,0.3,89.69142857142857,15.145454545454545,14.563636363636364,29.0,54.0,9.0,19.0,1.0,3.0,6.0,18.0,10.0,24.0,24.0,55.0,10.0,18.0,5.0,13.0,5.0,,34.0,9.0,18.0,29.0,2.0,7.0,11.0,,16.0,,1.0,,1.0,1.0,39.0,0.5,0.625,0.4166666666666667,0.4583333333333333,0.49107142857142855,0.5,0.5625,0.68,0.75,0.3333333333333333,1.0,16.98148148148148,16.24074074074074,0.3958333333333333,0.47368421052631576,0.6,0.5555555555555556,0.0625,0.3333333333333333,0.5,,0.125,0.375,0.8958333333333334,0.581775,4.154166666666667,25.45,18.0,3.0,5.0,1.0,6.0,8.0,11.0,3.0,8.0,1.0,6.0,7.0,16.0,10.0,24.0,,5.0,6.0,8.0,5.0,3.0,8.0,1.0,4.0,2.0,,1.0,3.0,6.0,,3.0,15.0,17.0,2.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.375,0.32142857142857145,0.42105263157894735,0.25,0.3333333333333333,1.0,0.8888888888888888,0.4,0.8571428571428571,1.0,0.5,0.5,1.0,0.2777777777777778,0.2777777777777778,1.0,0.42857142857142855,0.16666666666666666,0.2777777777777778,0.5871357142857143,0.2909090909090909,0.3333333333333333,10.0,5.0,2.0,1.0,1.0,5.0,3.0,4.0,16.0,9.0,11.0,1.0,,,,5.0,,0.75,0.8333333333333334,0.8,0.6923076923076923,0.39285714285714285,0.7777777777777778,0.5,0.5,0.043478260869565216,0.041666666666666664,0.5555555555555556,0.1111111111111111,1.0,1.0,0.6015285714285714,0.09433962264150944,0.1724137931034483,0.2909090909090909,2.0,3.0,2.0,0.13333333333333333,,0.3333333333333333,0.6666666666666666,1.0,3.0,3.0,8.0,3.0,4.0,1.0,,0.6,0.6,0.5714285714285714,0.375,,,,1.0,,2.0,,1.0,,0.21052631578947367,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630172-203083-203897,1610612741,"Alex Caruso, Coby White, Patrick Williams, Andre Drummond, Zach LaVine","Caruso, White, Williams, Drummond, LaVine",1627936-1629632-1630172-203083-203897,CHI,153.0,2,-8.0,6.0,2.0,11.0,9.0,1.0,,3.0,,0.3333333333333333,103.52941176470588,7.833333333333333,7.833333333333333,3.0,5.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,1.0,2.0,,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,,0.3333333333333333,,1.0,,,,21.2,21.2,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.47433333333333333,15.55,22.9,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,0.5,0.3333333333333333,,,0.5,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1630678-201942,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Terry Taylor, DeMar DeRozan","Caruso, White, Dosunmu, Taylor, DeRozan",1627936-1629632-1630245-1630678-201942,CHI,270.0,2,,10.0,5.0,19.0,14.0,1.0,1.0,1.0,1.0,1.0,101.33333333333333,13.2,13.2,4.0,9.0,3.0,4.0,1.0,2.0,1.0,3.0,4.0,6.0,4.0,14.0,4.0,3.0,2.0,3.0,2.0,,7.0,1.0,3.0,6.0,,,3.0,,4.0,,,,,,12.0,0.5,0.6666666666666666,0.6666666666666666,0.55,0.5833333333333334,0.4,1.0,1.0,1.0,,,15.333333333333334,12.88888888888889,0.4,0.75,1.0,0.6666666666666666,0.2,0.5,1.0,,0.1,0.3,0.8,0.571385,4.066666666666666,24.9,9.0,1.0,,,2.0,1.0,3.0,4.0,6.0,1.0,3.0,3.0,14.0,4.0,3.0,,,2.0,1.0,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,14.0,9.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.6666666666666666,0.6111111111111112,0.6363636363636364,0.3333333333333333,0.5,,1.0,,,1.0,1.0,1.0,1.0,,,,0.2222222222222222,,,0.5731222222222222,1.0,1.0,2.0,,,,,2.0,,1.0,2.0,1.0,3.0,,,,,1.0,,,0.3333333333333333,0.3333333333333333,0.5,0.6,,1.0,,,,,,,,0.448925,0.09090909090909091,0.14285714285714285,0.14285714285714285,,1.0,2.0,0.6666666666666666,,0.3333333333333333,,,,3.0,4.0,1.0,2.0,,,0.5,,0.4444444444444444,0.75,,1.0,1.0,,,,1.0,,,0.25,0.6666666666666666,,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1630678-202696,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Terry Taylor, Nikola Vucevic","Caruso, White, Dosunmu, Taylor, Vucevic",1627936-1629632-1630245-1630678-202696,CHI,25.0,1,-3.0,1.0,1.0,2.0,3.0,,,1.0,,,115.19999999999999,14.0,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1630678-203083,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Terry Taylor, Andre Drummond","Caruso, White, Dosunmu, Taylor, Drummond",1627936-1629632-1630245-1630678-203083,CHI,236.0,2,-5.0,8.0,,16.0,12.0,1.0,1.0,1.0,,1.0,97.6271186440678,13.625,11.5,4.0,8.0,,,2.0,3.0,1.0,4.0,2.0,3.0,5.0,7.0,,4.0,,1.0,,,3.0,1.0,3.0,4.0,,,1.0,,,,,,,,7.0,,,0.6666666666666666,0.4375,0.4375,0.625,1.0,0.6666666666666666,,,,15.875,15.0,,,,,0.375,0.6666666666666666,0.6666666666666666,,0.125,0.5,0.625,0.490425,9.166666666666666,26.139999999999997,,,1.0,,,1.0,,,,,,,,4.0,3.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,1.0,0.2,,0.2,,,,,,1.0,0.5,1.0,0.5,,,,,0.25,0.25,1.0,,,0.25,,,,2.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.2,,1.0,,0.2,,,1.0,,,0.54285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1631207-202696,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Dalen Terry, Nikola Vucevic","Caruso, White, Dosunmu, Terry, Vucevic",1627936-1629632-1630245-1631207-202696,CHI,341.0,4,-10.0,12.0,5.0,24.0,23.0,,,,,,101.34897360703812,9.833333333333334,9.833333333333334,6.0,12.0,3.0,4.0,,,2.0,7.0,4.0,5.0,9.0,13.0,6.0,7.0,3.0,4.0,2.0,,9.0,,,2.0,,,2.0,,2.0,,,,,,5.0,0.75,1.0,0.8,0.39285714285714285,0.4642857142857143,0.6428571428571429,,,,,,18.583333333333332,17.583333333333332,0.2857142857142857,0.75,1.0,0.6666666666666666,,,,,0.14285714285714285,0.5,0.9285714285714286,0.5688357142857143,4.4,25.544444444444444,4.0,,1.0,,3.0,1.0,2.0,2.0,2.0,,4.0,1.0,5.0,2.0,3.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,2.0,4.0,,,5.0,4.0,,1.0,0.1111111111111111,,0.1111111111111111,1.0,0.3333333333333333,0.4166666666666667,0.2,,,,,,,,,,0.14285714285714285,0.14285714285714285,1.0,0.5,,0.14285714285714285,0.6008416666666667,0.38461538461538464,0.3333333333333333,3.0,3.0,1.0,,,3.0,,,8.0,,2.0,,,,,2.0,1.0,,1.0,1.3333333333333333,,0.2222222222222222,,,,,0.07142857142857142,1.0,,,,0.5164,0.14285714285714285,0.4,0.6153846153846154,,,2.0,0.25,0.5,,,,3.0,2.0,2.0,3.0,2.0,,,1.0,1.0,0.3333333333333333,1.0,1.0,,1.0,2.0,1.0,1.0,,,,0.25,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1631207-203083,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Dalen Terry, Andre Drummond","Caruso, White, Dosunmu, Terry, Drummond",1627936-1629632-1630245-1631207-203083,CHI,94.0,1,,3.0,,6.0,2.0,,,,,,91.91489361702128,14.333333333333334,13.666666666666666,2.0,3.0,1.0,3.0,,1.0,,,1.0,4.0,,2.0,,,,,,,,1.0,2.0,3.0,,,2.0,,,,1.0,1.0,1.0,1.0,,,,0.25,0.25,0.25,,1.0,0.6666666666666666,1.0,,1.0,17.0,16.666666666666668,0.75,0.3333333333333333,0.3333333333333333,,0.25,,,,,,0.75,0.46985,3.5,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,,,,0.4925,,,1.0,,,,,,,,,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1641763-202696,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Julian Phillips, Nikola Vucevic","Caruso, White, Dosunmu, Phillips, Vucevic",1627936-1629632-1630245-1641763-202696,CHI,39.0,1,2.0,1.0,,2.0,,,,,,,73.84615384615384,31.0,17.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,8.0,8.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.843,0.7,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1641763-203083,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Julian Phillips, Andre Drummond","Caruso, White, Dosunmu, Phillips, Drummond",1627936-1629632-1630245-1641763-203083,CHI,52.0,1,,3.0,1.0,5.0,1.0,,,,,,138.46153846153845,11.333333333333334,11.0,1.0,2.0,,,,,,2.0,,,2.0,1.0,,2.0,,,,,,1.0,3.0,3.0,,,1.0,,2.0,,,,,,1.0,,,,,0.16666666666666666,1.0,0.5,0.6666666666666666,1.0,,,9.0,9.0,,,,,,,,,,1.0,1.0,0.537,,26.45,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
1627936-1629632-1630245-1641931-202696,1610612741,"Alex Caruso, Coby White, Ayo Dosunmu, Onuralp Bitim, Nikola Vucevic","Caruso, White, Dosunmu, Bitim, Vucevic",1627936-1629632-1630245-1641931-202696,CHI,294.0,4,8.0,9.0,,20.0,9.0,,,,,,97.95918367346938,16.88888888888889,16.88888888888889,5.0,11.0,3.0,6.0,3.0,4.0,1.0,1.0,6.0,10.0,2.0,17.0,8.0,1.0,4.0,5.0,2.0,2.0,11.0,1.0,4.0,6.0,,,2.0,,3.0,,,,,,13.0,0.6666666666666666,0.6666666666666666,0.6,0.625,0.6538461538461539,0.16666666666666666,1.0,0.8,,,,12.909090909090908,10.636363636363637,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.75,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.5870958333333333,3.69,24.0,7.0,,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,11.0,4.0,3.0,,1.0,,1.0,1.0,,3.0,,1.0,,,,,,,,11.0,7.0,,1.0,0.5,1.0,0.5,0.6,0.75,0.7857142857142857,,,,0.75,1.0,0.75,,,,,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.5399166666666667,0.6470588235294118,0.6363636363636364,3.0,2.0,,,,4.0,,,4.0,1.0,2.0,1.0,,,,2.0,,,0.5,0.5,0.25,0.4,0.3333333333333333,,,0.2,,0.5,,,,0.6021,0.15384615384615385,0.18181818181818182,0.23529411764705882,,,1.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,,,,0.5,0.5,0.5,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,True
