EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,FtPoints,Points,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LostBallSteals,Offensive Fouls Drawn,OffensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,LongMidRangeFGM,LostBallOutOfBoundsTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Charge Fouls Drawn,PenaltyAtRimFGA,PenaltyFG2A,3SecondViolations,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyFG2M,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFGM,NonShootingPenaltyNonTakeFouls,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,LongMidRangeAssists,Technical Free Throw Trips,PenaltyFg3Pct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Charge Fouls,BlockedLongMidRange,Blocked3s,BlockedArc3,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,Transition Take Fouls,Transition Take Fouls Drawn,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627750-1631128-1631212-202704-203999,1610612743,"Jamal Murray, Christian Braun, Peyton Watson, Reggie Jackson, Nikola Jokic","Murray, Braun, Watson, Jackson, Jokic",1627750-1631128-1631212-202704-203999,DEN,1789.0,19,30.0,-14.0,58.0,63.0,121.0,9.0,55.0,9.0,22.0,30.0,10.0,,13.0,15.0,2.0,47.0,0.4296875,0.6428571428571429,0.7692307692307693,0.5,97.3951928451649,15.46551724137931,14.158730158730158,14.948275862068966,13.952380952380953,0.05,0.05,2.0,17.0,19.0,69.0,16.0,11.0,3.0,1.0,1.0,,4.0,4.0,3.0,2.0,1.0,4.0,2.0,0.3333333333333333,0.75,0.9166666666666666,0.75,0.875,1.0,0.5,0.03508771929824561,0.2982456140350877,0.5789473684210527,0.5049053571428571,27.957894736842107,19.0,20.0,7.0,7.0,14.0,3.0,5.0,5.0,16.0,8.0,2.0,4.0,,,14.0,38.0,6.0,4.0,8.0,,,,8.0,16.0,12.0,15.0,3.0,2.0,4.0,1.0,8.0,5.0,13.0,3.0,2.0,3.0,4.0,31.0,3.0,5.0,,2.0,8.0,1.0,5.0,5.0,,2.0,,3.0,,,,1.0,19.0,0.5714285714285714,0.6153846153846154,0.8333333333333334,0.3157894736842105,,0.3333333333333333,0.3684210526315789,0.5,0.40350877192982454,0.5,0.5,0.02631578947368421,,0.0625,1.0,,0.21739130434782608,0.23076923076923078,0.2222222222222222,0.16666666666666666,0.18181818181818182,0.23076923076923078,0.5,0.02857142857142857,0.24561403508771928,0.5,0.5,0.42857142857142855,0.2807017543859649,0.3125,0.3333333333333333,0.8,0.14035087719298245,1.0,1.0,1.0,0.23529411764705882,0.23529411764705882,0.75,0.625,0.6,,,0.25,0.49169999999999997,0.05,0.14545454545454545,7.628947368421052,0.3275862068965517,,1.0,,,4.0,12.0,4.0,12.0,4.0,0.3157894736842105,0.21818181818181817,2.0,,0.25,0.25,,6.0,9.0,,0.4,0.5012,4.0,0.4444444444444444,0.26666666666666666,,,,,3.0,2.0,0.5,,,,6.0,,6.0,1.0,,,,0.3333333333333333,,0.5,,,,0.4,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-1631212-203200-203932,1610612743,"Jamal Murray, Christian Braun, Peyton Watson, Justin Holiday, Aaron Gordon","Murray, Braun, Watson, Holiday, Gordon",1627750-1631128-1631212-203200-203932,DEN,1030.0,5,17.0,6.0,32.0,33.0,65.0,5.0,36.0,6.0,15.0,20.0,4.0,1.0,8.0,9.0,5.0,29.0,0.5,0.8571428571428571,0.9285714285714286,1.0,90.87378640776699,15.21875,16.454545454545453,14.96875,16.393939393939394,0.1388888888888889,0.17857142857142858,2.0,6.0,8.0,30.0,6.0,7.0,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,,1.0,1.0,0.25,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.0625,0.1875,0.59375,0.5187828125,24.6875,2.0,,4.0,7.0,11.0,2.0,3.0,4.0,12.0,1.0,,3.0,,,11.0,24.0,3.0,2.0,3.0,,,3.0,7.0,8.0,14.0,9.0,,4.0,3.0,1.0,4.0,3.0,7.0,3.0,,3.0,1.0,17.0,,5.0,,2.0,5.0,1.0,2.0,1.0,,,,,,,1.0,,2.0,0.36363636363636365,0.4444444444444444,1.0,0.375,,0.375,0.4583333333333333,0.6666666666666666,0.484375,0.6666666666666666,0.7,0.041666666666666664,,0.08333333333333333,1.0,,0.38461538461538464,,0.2777777777777778,0.5,0.375,,1.0,0.0625,0.34375,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.375,0.3333333333333333,0.36363636363636365,0.25,0.03125,,,,0.5,0.6,1.0,1.0,0.6666666666666666,,,0.5,0.5541333333333334,,0.19444444444444445,5.25,0.0625,1.0,1.0,,,,5.0,,5.0,,1.25,0.1388888888888889,,,,,,1.0,1.0,,0.5,0.543075,1.0,1.0,1.25,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,0.5,1.0,,,,,,,,,1.0,,,,,0.125,,0.16666666666666666,,1610612743,2024,2023-24,True
1627750-1631128-1631212-203200-203999,1610612743,"Jamal Murray, Christian Braun, Peyton Watson, Justin Holiday, Nikola Jokic","Murray, Braun, Watson, Holiday, Jokic",1627750-1631128-1631212-203200-203999,DEN,510.0,7,8.0,-8.0,20.0,21.0,41.0,4.0,17.0,4.0,9.0,11.0,5.0,,2.0,4.0,1.0,15.0,0.53125,0.6666666666666666,0.8,0.6,115.76470588235294,11.5,13.333333333333334,11.2,13.333333333333334,0.06666666666666667,0.1,1.0,4.0,5.0,25.0,4.0,4.0,4.0,3.0,,,4.0,2.0,2.0,,2.0,2.0,,0.35714285714285715,1.0,1.0,,1.0,1.0,,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.5162392857142858,25.68,12.0,9.0,1.0,3.0,4.0,1.0,1.0,,3.0,2.0,,1.0,,,5.0,9.0,1.0,1.0,1.0,,,,2.0,6.0,4.0,,3.0,,1.0,1.0,3.0,,3.0,,,1.0,,6.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,2.0,,,,,12.0,0.6,0.6,,0.2,,0.2,0.5555555555555556,1.0,0.4642857142857143,1.0,1.0,0.1111111111111111,,0.3333333333333333,1.0,,0.25,0.25,0.25,,0.3333333333333333,0.3333333333333333,1.0,,0.2857142857142857,0.75,0.75,0.3333333333333333,0.21428571428571427,,,,0.14285714285714285,,,,0.25,0.25,,1.0,1.0,,,0.25,,,0.11764705882352941,7.7333333333333325,0.6,1.0,,,1.0,2.0,11.0,1.0,11.0,1.0,0.6111111111111112,0.6470588235294118,2.0,,1.0,1.0,,2.0,6.0,,0.25,0.4798,3.0,0.5,0.5625,,,,,2.0,,1.0,,,1.0,2.0,1.0,2.0,2.0,,0.5,,,,1.0,,,,0.25,0.5,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-1631212-203484-203932,1610612743,"Jamal Murray, Christian Braun, Peyton Watson, Kentavious Caldwell-Pope, Aaron Gordon","Murray, Braun, Watson, Caldwell-Pope, Gordon",1627750-1631128-1631212-203484-203932,DEN,76.0,4,1.0,10.0,5.0,3.0,8.0,4.0,10.0,,2.0,2.0,,,4.0,5.0,1.0,10.0,1.25,,0.5,,151.57894736842107,7.8,12.333333333333334,7.8,10.0,0.6666666666666666,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,0.5,0.5,1.0,0.434025,25.1,5.0,1.0,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,3.0,3.0,,1.0,,,1.0,1.0,,1.0,,,3.0,,,,1.0,,,,,,,,1.0,,,,1.0,5.0,,,0.5,1.0,,1.0,,,1.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,0.5,,,1.0,,,,,4.0,10.0,1.0,10.0,1.0,1.25,1.0,,,,,1.0,,,,,0.434025,,,1.5,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,1.0,1610612743,2024,2023-24,True
1627750-1631128-1631212-203484-203999,1610612743,"Jamal Murray, Christian Braun, Peyton Watson, Kentavious Caldwell-Pope, Nikola Jokic","Murray, Braun, Watson, Caldwell-Pope, Jokic",1627750-1631128-1631212-203484-203999,DEN,816.0,7,14.0,-6.0,30.0,29.0,59.0,2.0,29.0,7.0,11.0,16.0,4.0,,3.0,2.0,1.0,22.0,0.5370370370370371,1.0,1.0,1.0,104.11764705882354,15.8,11.793103448275861,15.1,11.793103448275861,0.037037037037037035,0.07142857142857142,3.0,10.0,13.0,35.0,10.0,3.0,4.0,2.0,4.0,,8.0,1.0,3.0,1.0,2.0,3.0,3.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.11538461538461539,0.38461538461538464,0.8076923076923077,0.5241730769230769,25.06153846153846,14.0,5.0,3.0,5.0,8.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,,,6.0,13.0,5.0,2.0,3.0,1.0,1.0,,7.0,2.0,10.0,15.0,,2.0,4.0,1.0,1.0,5.0,6.0,4.0,1.0,,1.0,17.0,2.0,3.0,,1.0,5.0,,1.0,,2.0,2.0,,2.0,1.0,,,,14.0,0.16666666666666666,0.2,1.0,0.38461538461538464,1.0,0.38461538461538464,0.46153846153846156,0.6666666666666666,0.5192307692307693,0.875,0.875,0.07692307692307693,0.125,,1.0,,0.42857142857142855,0.25,0.3333333333333333,1.0,,0.3333333333333333,,,0.3076923076923077,0.625,0.7142857142857143,,0.15384615384615385,0.25,0.25,1.0,0.038461538461538464,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4444444444444444,1.0,0.75,0.6666666666666666,,,0.4,0.53255,,0.2413793103448276,5.8076923076923075,0.4666666666666667,1.0,1.0,,,2.0,17.0,,17.0,,0.6071428571428571,0.5862068965517241,,,,,,4.0,6.0,,0.3076923076923077,0.5301807692307693,3.0,0.5,0.5769230769230769,1.0,1.0,0.25,1.0,3.0,,0.75,,2.0,3.0,5.0,3.0,7.0,,,0.42857142857142855,,,,,1.0,0.15384615384615385,,0.38461538461538464,0.6,,,1.0,,,,,,1.0,,,,,0.07692307692307693,,0.1,,1610612743,2024,2023-24,True
1627750-1631128-1631212-203932-203999,1610612743,"Jamal Murray, Christian Braun, Peyton Watson, Aaron Gordon, Nikola Jokic","Murray, Braun, Watson, Gordon, Jokic",1627750-1631128-1631212-203932-203999,DEN,302.0,7,5.0,,12.0,10.0,22.0,4.0,14.0,,2.0,4.0,3.0,,3.0,4.0,3.0,12.0,0.5833333333333334,,1.0,,104.90066225165563,11.5,16.4,11.166666666666666,16.4,0.25,0.3333333333333333,1.0,2.0,3.0,14.0,2.0,2.0,,,2.0,,2.0,1.0,,,,,,0.2727272727272727,,1.0,,1.0,,,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.4844409090909091,25.233333333333334,5.0,9.0,1.0,3.0,3.0,,,2.0,4.0,1.0,,,,1.0,5.0,8.0,,,,,1.0,2.0,2.0,4.0,6.0,,,,,1.0,2.0,,2.0,,,1.0,1.0,4.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,2.0,,5.0,0.4,0.4,,,,,0.625,,0.45454545454545453,,0.5,0.125,,0.25,,,0.5,0.3333333333333333,0.4,,0.5,0.5,,,0.2727272727272727,1.0,1.0,0.3333333333333333,0.36363636363636365,0.5,0.6666666666666666,0.5,0.09090909090909091,,,,,,,,,1.0,,,0.399,,0.14285714285714285,6.6625,0.4166666666666667,,,,,3.0,9.0,,9.0,,0.6428571428571429,0.6428571428571429,,,,,,2.0,4.0,,0.3333333333333333,0.4505333333333334,3.0,0.75,0.5,,,,,2.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-201599-202704-203999,1610612743,"Jamal Murray, Christian Braun, DeAndre Jordan, Reggie Jackson, Nikola Jokic","Murray, Braun, Jordan, Jackson, Jokic",1627750-1631128-201599-202704-203999,DEN,2.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,720.0,2.0,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,0.2772,31.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2772,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-201599-203200-203932,1610612743,"Jamal Murray, Christian Braun, DeAndre Jordan, Justin Holiday, Aaron Gordon","Murray, Braun, Jordan, Holiday, Gordon",1627750-1631128-201599-203200-203932,DEN,73.0,1,1.0,1.0,2.0,2.0,4.0,,2.0,,1.0,1.0,1.0,,,,,2.0,0.5,,0.5,,78.9041095890411,9.5,27.0,9.5,24.5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,0.5,,1.0,,1.0,,,,0.5,1.0,0.613075,25.1,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-202704-203200-203932,1610612743,"Jamal Murray, Christian Braun, Reggie Jackson, Justin Holiday, Aaron Gordon","Murray, Braun, Jackson, Holiday, Gordon",1627750-1631128-202704-203200-203932,DEN,16.0,1,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,90.0,,16.0,,16.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-202704-203484-203932,1610612743,"Jamal Murray, Christian Braun, Reggie Jackson, Kentavious Caldwell-Pope, Aaron Gordon","Murray, Braun, Jackson, Caldwell-Pope, Gordon",1627750-1631128-202704-203484-203932,DEN,119.0,1,2.0,-7.0,4.0,5.0,9.0,,,,2.0,2.0,,,,,,,,,1.0,,108.90756302521008,17.0,10.2,17.0,8.2,,,,2.0,2.0,7.0,2.0,2.0,,,,,,,,,,,,0.5,,1.0,,,1.0,,,0.5,1.0,0.5019625,25.7,4.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,3.7,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,0.5,0.5019625,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-202704-203932-203999,1610612743,"Jamal Murray, Christian Braun, Reggie Jackson, Aaron Gordon, Nikola Jokic","Murray, Braun, Jackson, Gordon, Jokic",1627750-1631128-202704-203932-203999,DEN,127.0,2,2.0,-9.0,3.0,4.0,7.0,,,,,1.0,,,2.0,,,,,,,,79.37007874015748,18.333333333333332,18.0,13.666666666666666,18.0,,,,2.0,2.0,9.0,2.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,0.515325,26.3,,3.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.53025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-203200-203484-203999,1610612743,"Jamal Murray, Christian Braun, Justin Holiday, Kentavious Caldwell-Pope, Nikola Jokic","Murray, Braun, Holiday, Caldwell-Pope, Jokic",1627750-1631128-203200-203484-203999,DEN,54.0,1,1.0,,2.0,3.0,5.0,,2.0,,1.0,1.0,1.0,,,,,2.0,0.5,,1.0,,133.33333333333334,11.0,10.666666666666666,11.0,10.666666666666666,,,,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,,0.5,,1.0,,,1.0,,,0.5,1.0,0.6992,25.1,,3.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-203200-203932-203999,1610612743,"Jamal Murray, Christian Braun, Justin Holiday, Aaron Gordon, Nikola Jokic","Murray, Braun, Holiday, Gordon, Jokic",1627750-1631128-203200-203932-203999,DEN,544.0,3,9.0,-1.0,19.0,19.0,38.0,2.0,20.0,4.0,8.0,9.0,3.0,,2.0,3.0,2.0,20.0,0.625,0.5,0.6363636363636364,0.75,100.58823529411765,12.842105263157896,15.789473684210526,12.0,15.421052631578947,0.125,0.16666666666666666,1.0,3.0,4.0,21.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,0.26666666666666666,0.75,1.0,0.25,1.0,1.0,1.0,0.06666666666666667,0.2,0.6666666666666666,0.5148666666666667,24.375,14.0,9.0,1.0,3.0,6.0,,,2.0,4.0,1.0,,2.0,,,6.0,11.0,2.0,,,,,,,4.0,8.0,6.0,,,2.0,3.0,2.0,2.0,4.0,2.0,,2.0,,10.0,,1.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,4.0,,,1.0,,14.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.5454545454545454,,0.6,,,0.2727272727272727,0.5,,1.0,,0.25,,0.16666666666666666,0.3333333333333333,,,,,0.4,0.5,1.0,0.6666666666666666,0.26666666666666666,0.5,0.5,,0.06666666666666667,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,,,,6.172727272727273,0.7368421052631579,,,,,1.0,17.0,,17.0,,0.7727272727272727,0.85,1.0,,1.0,1.0,,5.0,9.0,,0.45454545454545453,0.5149681818181818,5.0,0.5555555555555556,0.7272727272727273,,,,,3.0,,0.6,,,2.0,2.0,2.0,2.0,,,1.0,,,,,,,,0.18181818181818182,1.0,,,,,,,,,,,1.0,,,,,,,1610612743,2024,2023-24,True
1627750-1631128-203484-203932-203999,1610612743,"Jamal Murray, Christian Braun, Kentavious Caldwell-Pope, Aaron Gordon, Nikola Jokic","Murray, Braun, Caldwell-Pope, Gordon, Jokic",1627750-1631128-203484-203932-203999,DEN,1411.0,12,24.0,-23.0,48.0,49.0,97.0,4.0,50.0,8.0,14.0,22.0,9.0,,5.0,5.0,3.0,39.0,0.5681818181818182,0.5714285714285714,0.6666666666666666,0.75,98.99362154500355,14.0,15.081632653061224,13.5625,14.73469387755102,0.06818181818181818,0.13636363636363635,7.0,15.0,22.0,73.0,15.0,6.0,6.0,5.0,5.0,,11.0,5.0,2.0,1.0,1.0,2.0,,0.5238095238095238,0.5454545454545454,0.8571428571428571,0.3333333333333333,0.8,1.0,,0.16666666666666666,0.35714285714285715,0.8095238095238095,0.5457892857142858,25.327272727272728,14.0,22.0,5.0,9.0,12.0,3.0,3.0,2.0,7.0,1.0,3.0,5.0,1.0,2.0,11.0,20.0,8.0,3.0,3.0,1.0,2.0,2.0,11.0,12.0,10.0,21.0,3.0,6.0,5.0,2.0,6.0,7.0,13.0,4.0,3.0,4.0,2.0,33.0,5.0,3.0,,,8.0,1.0,3.0,2.0,2.0,1.0,,5.0,2.0,,1.0,,14.0,0.5454545454545454,0.75,0.875,0.36363636363636365,0.5,0.36363636363636365,0.55,1.0,0.5476190476190477,0.9,0.9166666666666666,0.1,0.16666666666666666,,,,0.3333333333333333,0.35714285714285715,0.34782608695652173,,0.4,0.3,0.3333333333333333,0.047619047619047616,0.2857142857142857,0.75,0.9,0.4444444444444444,0.16666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.023809523809523808,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.8,0.6,1.0,0.4,0.5,0.3333333333333333,0.6144,,0.22,4.470000000000001,0.2916666666666667,1.0,,,,2.0,12.0,,12.0,,0.5,0.24,,1.0,,,,2.0,5.0,,0.18181818181818182,0.5632227272727273,2.0,0.4,0.45454545454545453,,,,,2.0,,1.0,1.0,3.0,1.0,3.0,2.0,6.0,,,0.3333333333333333,,1.0,0.5,,,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
1627750-1631212-201599-203200-203484,1610612743,"Jamal Murray, Peyton Watson, DeAndre Jordan, Justin Holiday, Kentavious Caldwell-Pope","Murray, Watson, Jordan, Holiday, Caldwell-Pope",1627750-1631212-201599-203200-203484,DEN,11.0,1,,-2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,130.9090909090909,,11.0,,10.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2024,2023-24,True
