EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,BadPassTurnovers,PenaltyTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGA,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,FTOffRebounds,OffFTReboundPct,DeadBallTurnovers,Charge Fouls,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Loose Ball Fouls,Charge Fouls Drawn,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,SelfORebPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Travels,BlockedCorner3,StepOutOfBoundsTurnovers,DefensiveGoaltends,team_id,year,season,team_vs
1628365-1628976-1629021-1630175-1630532,1610612753,"Markelle Fultz, Wendell Carter Jr., Moritz Wagner, Cole Anthony, Franz Wagner","Fultz, Carter Jr., Wagner, Anthony, Wagner",1628365-1628976-1629021-1630175-1630532,ORL,48.0,1,1.0,,2.0,2,4,,,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,120.0,13.0,11.0,13.0,11.0,,0.6231,,,2.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,1.0,,,24.9,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628365-1628976-1629021-1630175-204060,1610612753,"Markelle Fultz, Wendell Carter Jr., Moritz Wagner, Cole Anthony, Joe Ingles","Fultz, Carter Jr., Wagner, Anthony, Ingles",1628365-1628976-1629021-1630175-204060,ORL,395.0,2,7.0,-2.0,11.0,12,23,1.0,6.0,13.0,3.0,1.0,5.0,8.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,83.84810126582279,19.272727272727273,15.25,19.09090909090909,15.25,0.09090909090909091,0.5601818181818182,5.8,,,1.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,5.0,,,3.0,1.0,5.0,2.0,11.0,1.0,1.0,2.0,,,,,,,2.0,4.0,3.0,2.0,5.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,3.0,,,4.0,,4.0,1.0,,,,,,9.0,,,,0.3333333333333333,0.5,1.0,0.2,,0.2,0.5,1.0,,0.4090909090909091,1.0,,0.4166666666666667,1.0,,0.45454545454545453,,,1.0,,0.42857142857142855,,,,,,,0.36363636363636365,0.75,0.75,0.3333333333333333,0.09090909090909091,,,,0.45454545454545453,0.2,0.2,1.0,1.0,1.0,,,,,0.8181818181818182,0.2,,,0.08333333333333333,0.14285714285714285,0.18181818181818182,,25.22,,,,,,,,,3.0,1.0,,1.0,,1.0,6.0,2.0,2.0,,0.75,0.75,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628365-1628976-1629021-1630532-204060,1610612753,"Markelle Fultz, Wendell Carter Jr., Moritz Wagner, Franz Wagner, Joe Ingles","Fultz, Carter Jr., Wagner, Wagner, Ingles",1628365-1628976-1629021-1630532-204060,ORL,47.0,1,1.0,,1.0,1,2,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,61.276595744680854,28.0,19.0,8.0,19.0,,0.3513,6.6,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628365-1628976-1630175-1631094-204060,1610612753,"Markelle Fultz, Wendell Carter Jr., Cole Anthony, Paolo Banchero, Joe Ingles","Fultz, Carter Jr., Anthony, Banchero, Ingles",1628365-1628976-1630175-1631094-204060,ORL,185.0,2,3.0,-6.0,7.0,7,14,,4.0,8.0,,1.0,3.0,4.0,,,,,1.0,,0.6666666666666666,,108.97297297297297,16.857142857142858,9.571428571428571,16.285714285714285,9.142857142857142,,0.45667857142857143,6.075,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,3.0,,3.0,1.0,,3.0,,2.0,1.0,1.0,2.0,1.0,4.0,,3.0,,2.0,,2.0,,,3.0,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,2.0,7.0,,,,,,,,0.25,1.0,0.25,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.42857142857142855,0.25,,1.0,0.3333333333333333,0.2,,0.3333333333333333,1.0,1.0,,,0.14285714285714285,1.0,1.0,,0.42857142857142855,,,,0.42857142857142855,,,,1.0,1.0,0.14285714285714285,1.0,0.42857142857142855,,0.5714285714285714,,0.8169,0.45667857142857143,,,1.0,1.0,28.333333333333332,1.0,,,,,,,,,,,,,1.0,2.0,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628365-1628976-1630532-1630591-1631094,1610612753,"Markelle Fultz, Wendell Carter Jr., Franz Wagner, Jalen Suggs, Paolo Banchero","Fultz, Carter Jr., Wagner, Suggs, Banchero",1628365-1628976-1630532-1630591-1631094,ORL,1092.0,5,18.0,11.0,36.0,38,74,4.0,19.0,30.0,8.0,,16.0,19.0,2.0,1.0,5.0,0.4,,0.8888888888888888,0.8888888888888888,0.875,97.58241758241759,14.416666666666666,15.078947368421053,13.805555555555555,14.868421052631579,0.12903225806451613,0.5436693548387097,6.921052631578948,6.0,3.0,3.0,6.0,10.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,9.0,,2.0,9.0,5.0,12.0,8.0,41.0,2.0,2.0,4.0,1.0,2.0,,3.0,,2.0,10.0,8.0,15.0,,9.0,4.0,2.0,5.0,5.0,10.0,4.0,4.0,1.0,25.0,2.0,8.0,3.0,1.0,2.0,11.0,2.0,8.0,4.0,,1.0,,1.0,1.0,37.0,2.0,6.0,,0.5555555555555556,0.5555555555555556,1.0,0.4166666666666667,,0.4166666666666667,0.47368421052631576,1.0,0.5,0.532258064516129,0.6666666666666666,0.2,0.6029411764705882,0.6666666666666666,0.2,0.3870967741935484,0.10526315789473684,0.2,0.8888888888888888,0.2,0.17647058823529413,0.5,,1.0,0.5,1.0,1.0,0.3225806451612903,0.6,0.75,0.6666666666666666,0.16129032258064516,0.4,0.4,0.5,0.2903225806451613,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,1.0,0.4,0.5,0.4,,0.7096774193548387,0.4444444444444444,0.582975,0.6011599999999999,0.14705882352941177,0.18181818181818182,0.0975609756097561,0.04878048780487805,26.075,0.16666666666666666,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,4.0,3.0,1.0,,1.0,6.0,,,,0.14285714285714285,0.2,,1.0,0.25,0.25,,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,1.0,1.0,1.0,,0.2,,,3.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.5,0.08333333333333333,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628365-1628976-1631094-203914-204060,1610612753,"Markelle Fultz, Wendell Carter Jr., Paolo Banchero, Gary Harris, Joe Ingles","Fultz, Carter Jr., Banchero, Harris, Ingles",1628365-1628976-1631094-203914-204060,ORL,258.0,2,4.0,-8.0,9.0,9,18,4.0,4.0,15.0,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,100.46511627906978,18.555555555555557,10.11111111111111,17.88888888888889,10.11111111111111,0.4444444444444444,0.5065277777777778,16.125,9.0,8.0,1.0,,,,,,,,,,4.0,,4.0,2.0,1.0,5.0,,7.0,,,,2.0,4.0,1.0,5.0,,7.0,,4.0,3.0,,4.0,,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,7.0,7.0,9.0,,,,1.0,0.2,0.2,0.2,0.5,,0.5,0.3888888888888889,,0.3888888888888889,0.3888888888888889,,0.3888888888888889,0.5555555555555556,,,0.5,0.5,0.16666666666666666,,,0.5,,,,,,,,,,,,0.4444444444444444,,,,,,,,0.4444444444444444,,0.5555555555555556,,0.51615,0.5065277777777778,,,,1.0,27.3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,0.5,0.5,,0.1111111111111111,1.0,1.0,1.0,1.0,,1.0,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,1610612753,2024,2023-24,False
1628365-1629021-1630175-1630532-1631094,1610612753,"Markelle Fultz, Moritz Wagner, Cole Anthony, Franz Wagner, Paolo Banchero","Fultz, Wagner, Anthony, Wagner, Banchero",1628365-1629021-1630175-1630532-1631094,ORL,438.0,4,7.0,-4.0,14.0,12,26,3.0,8.0,11.0,2.0,,5.0,8.0,1.0,1.0,3.0,0.3333333333333333,,1.0,0.7142857142857143,1.0,85.47945205479452,15.785714285714286,18.083333333333332,14.928571428571429,16.583333333333332,0.25,0.48475,8.925,5.0,2.0,2.0,1.0,3.0,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,,4.0,3.0,7.0,1.0,3.0,2.0,,3.0,,3.0,,,2.0,2.0,,,2.0,,1.0,1.0,,1.0,,1.0,,2.0,3.0,3.0,3.0,,1.0,3.0,1.0,4.0,2.0,,,,,,5.0,,5.0,,0.5,0.5,,,,,0.25,0.3333333333333333,,0.16666666666666666,0.3333333333333333,,0.25,0.3333333333333333,,0.3333333333333333,0.125,,0.6,0.5,0.3,0.5,1.0,0.6666666666666666,0.5,1.0,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.16666666666666666,,,,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,0.5833333333333334,,0.49383333333333335,0.5306916666666667,0.14285714285714285,0.2,0.2857142857142857,,25.375,0.35714285714285715,1.0,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,0.5,,,,,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,,,1.0,,,,0.16666666666666666,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628365-1629021-1630175-1630591-1631094,1610612753,"Markelle Fultz, Moritz Wagner, Cole Anthony, Jalen Suggs, Paolo Banchero","Fultz, Wagner, Anthony, Suggs, Banchero",1628365-1629021-1630175-1630591-1631094,ORL,56.0,1,1.0,-2.0,1.0,2,3,,1.0,4.0,,,,,,,1.0,,,,,,77.14285714285714,23.0,16.5,23.0,16.5,,0.5462,3.4,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,2.0,,,,1.0,1.0,,,,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,0.5462,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628365-1629021-1630532-1630591-1631094,1610612753,"Markelle Fultz, Moritz Wagner, Franz Wagner, Jalen Suggs, Paolo Banchero","Fultz, Wagner, Wagner, Suggs, Banchero",1628365-1629021-1630532-1630591-1631094,ORL,302.0,3,5.0,-1.0,9.0,9,18,1.0,6.0,11.0,1.0,1.0,3.0,6.0,2.0,2.0,3.0,0.6666666666666666,1.0,1.0,0.6666666666666666,,85.82781456953643,19.88888888888889,13.666666666666666,18.555555555555557,11.222222222222221,0.125,0.496325,8.683333333333334,8.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,10.0,1.0,1.0,7.0,1.0,5.0,1.0,2.0,2.0,7.0,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5.0,2.0,1.0,3.0,,3.0,2.0,,3.0,2.0,,2.0,1.0,2.0,1.0,3.0,7.0,8.0,,0.5,0.5,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,0.2,0.4375,1.25,0.35714285714285715,0.5555555555555556,1.1666666666666667,0.4375,0.25,0.16666666666666666,,0.5,0.5,0.6,,0.5,,1.0,1.0,0.5,0.125,1.0,1.0,,0.5,,,,0.25,0.5,0.5,1.0,0.5,1.0,0.14285714285714285,1.0,0.2857142857142857,0.5,0.375,0.5,0.7762,0.5035428571428572,0.2222222222222222,0.2857142857142857,0.7,0.7,26.6,0.8888888888888888,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,3.0,,,0.25,1.0,1.0,,,1.0,1.0,1.0,,,,,0.5,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1610612753,2024,2023-24,False
1628365-1629021-1630532-1631094-204060,1610612753,"Markelle Fultz, Moritz Wagner, Franz Wagner, Paolo Banchero, Joe Ingles","Fultz, Wagner, Wagner, Banchero, Ingles",1628365-1629021-1630532-1631094-204060,ORL,60.0,1,1.0,4.0,4.0,2,6,,2.0,,,,2.0,2.0,,,,,,,1.0,,144.0,7.75,14.5,7.75,14.5,,0.74085,0.6,4.0,,,1.0,2.0,,,1.0,2.0,,,,,,,1.0,,1.0,2.0,4.0,,,,1.0,2.0,,1.0,2.0,4.0,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,2.0,,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.3333333333333333,,,1.0,,,,,1.0,,,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,0.6666666666666666,0.5,,,1.0,,,0.74085,,,,1.0,24.1,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628371-1628976-1630175-1630591-1631094,1610612753,"Jonathan Isaac, Wendell Carter Jr., Cole Anthony, Jalen Suggs, Paolo Banchero","Isaac, Carter Jr., Anthony, Suggs, Banchero",1628371-1628976-1630175-1630591-1631094,ORL,64.0,1,1.0,1.0,2.0,2,4,,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,90.0,15.0,17.0,15.0,17.0,,0.4816,12.3,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,3.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,1.0,,2.0,1.0,,,,,,3.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628371-1628976-1630175-1631094-204060,1610612753,"Jonathan Isaac, Wendell Carter Jr., Cole Anthony, Paolo Banchero, Joe Ingles","Isaac, Carter Jr., Anthony, Banchero, Ingles",1628371-1628976-1630175-1631094-204060,ORL,124.0,1,2.0,,4.0,4,8,,1.0,2.0,3.0,,3.0,3.0,,,1.0,,,1.0,1.0,1.0,92.9032258064516,14.5,16.5,14.5,16.5,,0.492275,11.1,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,0.5,,,,0.3333333333333333,0.5,,,27.4,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628371-1628976-1630532-1630591-1631094,1610612753,"Jonathan Isaac, Wendell Carter Jr., Franz Wagner, Jalen Suggs, Paolo Banchero","Isaac, Carter Jr., Wagner, Suggs, Banchero",1628371-1628976-1630532-1630591-1631094,ORL,1532.0,5,26.0,-2.0,54.0,53,107,9.0,27.0,57.0,10.0,2.0,20.0,24.0,5.0,1.0,7.0,0.7142857142857143,1.0,1.0,0.782608695652174,1.0,100.57441253263707,15.25925925925926,13.358490566037736,14.777777777777779,13.30188679245283,0.20454545454545456,0.4968693181818182,9.5,17.0,14.0,3.0,4.0,9.0,,,1.0,2.0,3.0,9.0,3.0,13.0,1.0,3.0,12.0,6.0,17.0,13.0,55.0,,1.0,3.0,4.0,10.0,1.0,3.0,9.0,20.0,8.0,16.0,15.0,,13.0,3.0,5.0,4.0,5.0,9.0,2.0,1.0,2.0,23.0,3.0,8.0,4.0,4.0,1.0,10.0,1.0,16.0,5.0,3.0,2.0,1.0,3.0,2.0,52.0,15.0,14.0,,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.35294117647058826,0.3333333333333333,0.35294117647058826,0.4444444444444444,,0.4,0.4772727272727273,,0.4230769230769231,0.5288461538461539,0.5,0.5263157894736842,0.38636363636363635,0.18518518518518517,0.4444444444444444,0.6153846153846154,0.21428571428571427,0.16,,0.16666666666666666,0.6,0.5714285714285714,1.0,0.6666666666666666,0.20454545454545456,0.4444444444444444,0.8,0.25,0.20454545454545456,0.3333333333333333,0.375,0.6666666666666666,0.29545454545454547,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,0.15384615384615385,0.5,0.23076923076923078,0.3333333333333333,0.5909090909090909,0.23076923076923078,0.4122,0.47907307692307693,0.10204081632653061,0.15625,0.05454545454545454,0.36363636363636365,27.011764705882353,0.3148148148148148,5.0,3.0,4.0,,,3.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,12.0,,,0.1111111111111111,0.09090909090909091,0.1,,1.0,0.5555555555555556,0.5555555555555556,0.2,0.09090909090909091,0.75,0.75,1.0,,,,,3.0,,,,,2.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,0.5,,,,3.0,,,,3.0,,,,,1610612753,2024,2023-24,False
1628371-1628976-1630532-1630591-203914,1610612753,"Jonathan Isaac, Wendell Carter Jr., Franz Wagner, Jalen Suggs, Gary Harris","Isaac, Carter Jr., Wagner, Suggs, Harris",1628371-1628976-1630532-1630591-203914,ORL,49.0,1,1.0,-2.0,1.0,2,3,,1.0,2.0,,,,,,,,,,,,,88.16326530612245,25.0,12.0,25.0,12.0,,0.4478,3.8,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628371-1628976-1630532-1631094-203914,1610612753,"Jonathan Isaac, Wendell Carter Jr., Franz Wagner, Paolo Banchero, Gary Harris","Isaac, Carter Jr., Wagner, Banchero, Harris",1628371-1628976-1630532-1631094-203914,ORL,97.0,1,2.0,1.0,3.0,3,6,,1.0,5.0,,,,,,,,,,,,,89.0721649484536,17.0,15.333333333333334,17.0,14.333333333333334,,0.5057166666666667,11.5,3.0,3.0,,,,,,,,,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,,6.0,,,,,1.0,2.0,2.0,,6.0,,,6.0,,2.0,2.0,,,2.0,2.0,2.0,,,6.0,,,,,,,,,,,,,,,6.0,6.0,3.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,1.0,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,,0.5057166666666667,,,,1.0,29.25,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
1628371-1628976-1630532-1631094-204060,1610612753,"Jonathan Isaac, Wendell Carter Jr., Franz Wagner, Paolo Banchero, Joe Ingles","Isaac, Carter Jr., Wagner, Banchero, Ingles",1628371-1628976-1630532-1631094-204060,ORL,106.0,1,2.0,2.0,4.0,3,7,1.0,2.0,4.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,95.09433962264151,15.25,15.0,15.25,15.0,0.3333333333333333,0.5052666666666666,10.45,,,,,,,,,,1.0,1.0,,,,,2.0,,1.0,2.0,6.0,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,2.0,,,,,,1.0,,2.0,1.0,,,,,,6.0,,,,0.5,0.5,,,,,1.0,,,0.6666666666666666,,,0.75,,,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,,,0.25,0.3333333333333333,,,22.8,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2024,2023-24,False
