EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,BlockedCorner3,Technical Free Throw Trips,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1628384-1628404-1628973-1629011-1630173,1610612752,"OG Anunoby, Josh Hart, Jalen Brunson, Mitchell Robinson, Precious Achiuwa","Anunoby, Hart, Brunson, Robinson, Achiuwa",1628384-1628404-1628973-1629011-1630173,NYK,33.0,1,1.0,2.0,1,1.0,,,,2,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,3.0,,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,,,,,,,0.5,,,,0.5,1.0,,,,,,,,,,87.27272727272727,,14.0,19.0,13.0,19.0,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.6666666666666666,,0.6626666666666666,0.7135,,0.3333333333333333,0.3333333333333333,,1.0,,4.3,,,,,,,,,,,,,,,,1610612752,2024,2023-24,True
1628384-1628404-1628973-1629011-1630540,1610612752,"OG Anunoby, Josh Hart, Jalen Brunson, Mitchell Robinson, Miles McBride","Anunoby, Hart, Brunson, Robinson, McBride",1628384-1628404-1628973-1629011-1630540,NYK,1687.0,8,28.0,11.0,59,57.0,17.0,22.0,8.0,116,6.0,11.0,,1.0,4.0,4.0,2.0,9.0,2.0,4.0,2.0,9.0,,2.0,,4.0,10.0,19.0,1.0,2.0,6.0,9.0,10.0,24.0,12.0,28.0,16.0,72.0,61.0,1.0,4.0,1.0,4.0,1.0,6.0,5.0,6.0,6.0,13.0,3.0,31.0,12.0,8.0,24.0,12.0,2.0,,19.0,10.0,3.0,6.0,8.0,14.0,6.0,2.0,4.0,,2.0,36.0,5.0,5.0,6.0,5.0,3.0,14.0,10.0,24,1.0,5.0,2.0,3.0,6.0,1.0,4.0,3.0,,2.0,,,9.0,,1.0,2.0,11.0,1.0,,,15.0,,,,22.0,1.0,10.0,1.0,1.0,3.0,,,2.0,1.0,3.0,1.0,,,66.0,31.0,17.0,4.0,1.0,0.6,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.25,0.46153846153846156,0.42857142857142855,0.4166666666666667,0.25,0.8333333333333334,0.5384615384615384,0.3125,0.7368421052631579,0.5806451612903226,0.3333333333333333,0.775,0.5384615384615384,0.125,0.09090909090909091,0.1111111111111111,0.25,0.6666666666666666,1.0,0.4166666666666667,0.35714285714285715,0.8571428571428571,0.3333333333333333,0.5789473684210527,0.3448275862068966,0.2,0.42857142857142855,0.5,0.125,0.5,0.2,0.6666666666666666,0.8,1.0,0.038461538461538464,99.01600474214582,0.3333333333333333,15.220338983050848,13.842105263157896,14.389830508474576,13.403508771929825,0.21153846153846154,0.5454545454545454,0.6,0.6666666666666666,0.17307692307692307,0.2222222222222222,0.25,,0.07692307692307693,0.5,0.6666666666666666,1.0,0.17307692307692307,0.2222222222222222,0.2222222222222222,1.0,0.36538461538461536,0.5263157894736842,0.5263157894736842,0.6,0.125,,,0.25,,,0.25,0.5,1.0,0.21052631578947367,1.0,0.21052631578947367,,0.47368421052631576,0.6666666666666666,0.75,0.5263157894736842,0.5419653846153846,0.5342625000000001,0.56285,0.18032786885245902,0.30303030303030304,0.03571428571428571,0.08333333333333333,0.4305555555555556,7.0125,25.321428571428573,0.288135593220339,0.5714285714285714,,,,,1.0,1.0,,,,,,,1610612752,2024,2023-24,True
1628384-1628404-1628973-1630173-1630540,1610612752,"OG Anunoby, Josh Hart, Jalen Brunson, Precious Achiuwa, Miles McBride","Anunoby, Hart, Brunson, Achiuwa, McBride",1628384-1628404-1628973-1630173-1630540,NYK,1020.0,4,17.0,-7.0,29,26.0,7.0,9.0,4.0,55,4.0,12.0,,1.0,1.0,3.0,1.0,4.0,,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,,1.0,1.0,3.0,5.0,18.0,2.0,10.0,11.0,27.0,34.0,,1.0,,2.0,4.0,4.0,1.0,3.0,1.0,4.0,6.0,11.0,8.0,2.0,6.0,,,,7.0,1.0,5.0,4.0,2.0,6.0,1.0,1.0,3.0,1.0,,14.0,2.0,3.0,2.0,2.0,2.0,6.0,5.0,11,2.0,2.0,,2.0,,,,2.0,1.0,,,,2.0,,,4.0,8.0,,2.0,,8.0,,,,13.0,,6.0,,1.0,2.0,,,1.0,1.0,2.0,1.0,,,23.0,11.0,7.0,1.0,,0.8,0.8,1.0,0.2,,0.25,0.2,0.2777777777777778,,0.3333333333333333,0.2857142857142857,,0.35714285714285715,0.38571428571428573,0.3333333333333333,0.5,0.35714285714285715,0.2777777777777778,0.4166666666666667,,,,1.0,0.2857142857142857,0.23076923076923078,0.25,0.2857142857142857,0.26666666666666666,0.25,0.375,,,0.4,,0.5,0.3333333333333333,0.14285714285714285,1.0,0.13333333333333333,77.6470588235294,0.5,18.137931034482758,19.0,17.20689655172414,15.692307692307692,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.75,0.14285714285714285,0.25,0.25,1.0,0.07142857142857142,,,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.25,0.14285714285714285,0.16666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,,0.42857142857142855,0.3333333333333333,0.7857142857142857,0.14285714285714285,0.5656607142857143,0.640775,0.5738142857142857,0.17647058823529413,0.25,,0.14814814814814814,0.4074074074074074,4.616666666666666,25.910000000000004,0.2413793103448276,,1.0,0.1,,,1.0,,0.14285714285714285,,,,,,1610612752,2024,2023-24,True
1628384-1628404-1628978-1629011-1630540,1610612752,"OG Anunoby, Josh Hart, Donte DiVincenzo, Mitchell Robinson, Miles McBride","Anunoby, Hart, DiVincenzo, Robinson, McBride",1628384-1628404-1628978-1629011-1630540,NYK,560.0,5,9.0,7.0,17,14.0,1.0,,3.0,31,2.0,3.0,1.0,2.0,,1.0,2.0,3.0,2.0,5.0,,2.0,,1.0,,1.0,2.0,5.0,,,,,6.0,11.0,2.0,7.0,4.0,22.0,15.0,1.0,3.0,,1.0,,2.0,,2.0,,1.0,,,,12.0,3.0,3.0,2.0,,5.0,2.0,1.0,,1.0,1.0,1.0,,,,,3.0,1.0,4.0,5.0,2.0,,7.0,5.0,12,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,,2.0,1.0,,1.0,2.0,,1.0,,3.0,,,,4.0,,2.0,,,2.0,,,2.0,,2.0,2.0,,,20.0,,1.0,,,,,0.5,0.2857142857142857,,,0.2857142857142857,0.5454545454545454,0.3333333333333333,,0.5,0.25,,0.55,0.25,,0.3888888888888889,0.09090909090909091,0.3333333333333333,,,1.0,,0.5,0.8,0.7142857142857143,0.25,0.6363636363636364,0.5555555555555556,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,,,0.6666666666666666,1.0,0.125,79.71428571428571,1.0,17.0,19.357142857142858,16.705882352941178,17.357142857142858,0.16666666666666666,0.6666666666666666,1.0,,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.2777777777777778,0.4,0.4,,0.1111111111111111,,,,0.2777777777777778,0.4,0.4,0.5,0.5,0.5,,0.25,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.5555555555555556,0.4,0.4942777777777778,0.4654125,0.39218333333333333,0.1,0.15384615384615385,,0.09090909090909091,,11.481818181818182,24.8,0.058823529411764705,,,,,,,,,,,,,,1610612752,2024,2023-24,True
1628384-1628404-1628978-1630173-1630540,1610612752,"OG Anunoby, Josh Hart, Donte DiVincenzo, Precious Achiuwa, Miles McBride","Anunoby, Hart, DiVincenzo, Achiuwa, McBride",1628384-1628404-1628978-1630173-1630540,NYK,536.0,3,9.0,7.0,19,18.0,2.0,3.0,3.0,37,4.0,6.0,,,,,1.0,1.0,1.0,3.0,2.0,2.0,,,,,2.0,6.0,1.0,2.0,,,6.0,10.0,4.0,8.0,5.0,29.0,22.0,,,1.0,2.0,,3.0,1.0,1.0,,,3.0,5.0,8.0,4.0,9.0,3.0,,,6.0,2.0,1.0,4.0,3.0,7.0,1.0,2.0,3.0,,1.0,17.0,1.0,2.0,2.0,3.0,1.0,6.0,3.0,9,,,,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,2.0,2.0,,,,3.0,,,,6.0,1.0,2.0,1.0,,,,,,,,,,,26.0,5.0,2.0,,,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,,0.5,0.6,,1.0,0.6666666666666666,0.75,1.0,0.725,0.75,1.25,0.4444444444444444,0.1,0.16666666666666666,,,0.5,1.0,0.6,0.5,0.6666666666666666,0.25,0.625,0.375,1.0,,,0.25,,1.0,,0.5,1.0,,99.40298507462687,,13.736842105263158,15.277777777777779,13.368421052631579,14.833333333333334,0.3333333333333333,0.6666666666666666,0.8,0.75,0.05555555555555555,1.0,1.0,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,,,,,,1.0,0.5,1.0,,,,,,,0.7777777777777778,0.3333333333333333,0.5591194444444444,0.5268,0.4486,0.15,0.18181818181818182,0.1111111111111111,0.10344827586206896,0.1724137931034483,6.15,25.8875,0.10526315789473684,,,,,,,,,,,,,,1610612752,2024,2023-24,True
1628384-1628404-1629011-1630173-1630540,1610612752,"OG Anunoby, Josh Hart, Mitchell Robinson, Precious Achiuwa, Miles McBride","Anunoby, Hart, Robinson, Achiuwa, McBride",1628384-1628404-1629011-1630173-1630540,NYK,170.0,1,3.0,4.0,7,6.0,,5.0,,13,1.0,1.0,,,,,1.0,3.0,,,,,,,,,2.0,2.0,,,,,2.0,4.0,2.0,2.0,,10.0,6.0,,,,,,,,,,,,,2.0,2.0,6.0,,,,2.0,2.0,,1.0,2.0,3.0,2.0,,1.0,,,8.0,,,1.0,2.0,,3.0,,3,,,,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,10.0,,,,,0.5,0.5,1.0,1.0,,,1.0,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,110.11764705882352,1.0,11.571428571428571,14.833333333333334,11.571428571428571,14.833333333333334,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,0.546075,,,,,,,,8.8,25.1,,,,,,,,,,,,,,,1610612752,2024,2023-24,True
1628384-1628404-1629011-1630540-202711,1610612752,"OG Anunoby, Josh Hart, Mitchell Robinson, Miles McBride, Bojan Bogdanovic","Anunoby, Hart, Robinson, McBride, Bogdanovic",1628384-1628404-1629011-1630540-202711,NYK,128.0,2,2.0,-3.0,3,4.0,,,1.0,7,1.0,1.0,,,,,,,,,,,,,,,,3.0,,1.0,,,1.0,1.0,,3.0,,2.0,5.0,,,,1.0,,,,,,,,,2.0,,,,,,3.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,,1.0,1,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,0.25,,,0.25,,,0.75,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,,,,,78.75,,17.333333333333332,19.0,16.0,17.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,0.75,,,,,,,,,,1.0,,,,,,,,,1.0,,0.5908,,,,,,,,1.4,25.833333333333332,,,,,,,,,,,,,,,1610612752,2024,2023-24,True
1628384-1628973-1629011-1630540-202711,1610612752,"OG Anunoby, Jalen Brunson, Mitchell Robinson, Miles McBride, Bojan Bogdanovic","Anunoby, Brunson, Robinson, McBride, Bogdanovic",1628384-1628973-1629011-1630540-202711,NYK,488.0,2,8.0,-8.0,15,16.0,2.0,9.0,1.0,31,1.0,1.0,,,,,1.0,4.0,1.0,2.0,1.0,2.0,,,,,,3.0,,,,1.0,3.0,7.0,1.0,5.0,1.0,10.0,18.0,,1.0,,,,,,1.0,,1.0,,,,6.0,3.0,,,,3.0,,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,,2.0,5.0,1.0,8.0,1.0,9,,,,,1.0,,1.0,2.0,,,,,3.0,,,2.0,3.0,1.0,,,3.0,,,,2.0,,1.0,,,2.0,,,,2.0,2.0,1.0,,,10.0,,2.0,,,,,1.0,0.2,,,0.2,0.42857142857142855,,,0.375,,,0.38461538461538464,,,0.4166666666666667,0.14285714285714285,,0.25,,0.3333333333333333,1.0,0.8333333333333334,,0.4,0.25,0.6363636363636364,0.125,,,,0.3333333333333333,,0.8,1.0,0.6666666666666666,,,91.47540983606558,0.5,16.133333333333333,15.375,15.866666666666667,13.875,0.08333333333333333,1.0,1.0,,0.3333333333333333,0.25,0.3333333333333333,,0.16666666666666666,0.5,0.5,,0.16666666666666666,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,,,,0.5,,0.5,,0.5195875,,0.4678,0.07692307692307693,0.125,,,,9.685714285714285,24.740000000000002,0.13333333333333333,,,,,,,,,,,,,,1610612752,2024,2023-24,True
1628384-1628978-1629011-1630540-202711,1610612752,"OG Anunoby, Donte DiVincenzo, Mitchell Robinson, Miles McBride, Bojan Bogdanovic","Anunoby, DiVincenzo, Robinson, McBride, Bogdanovic",1628384-1628978-1629011-1630540-202711,NYK,76.0,1,1.0,-3.0,2,2.0,,,1.0,4,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.5,,,0.5,0.5,,,,,,0.5,,,,0.5,0.5,,,,,,,,,,75.78947368421053,,12.5,25.5,12.5,20.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.55545,,,0.3333333333333333,0.3333333333333333,,1.0,,3.25,,,,,,,,,,,,,,,,1610612752,2024,2023-24,True
1628392-1628404-1628973-1628978-1630173,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Donte DiVincenzo, Precious Achiuwa","Hartenstein, Hart, Brunson, DiVincenzo, Achiuwa",1628392-1628404-1628973-1628978-1630173,NYK,1679.0,4,28.0,17.0,46,47.0,9.0,5.0,9.0,93,14.0,17.0,4.0,6.0,,1.0,3.0,7.0,,,5.0,10.0,2.0,3.0,2.0,3.0,6.0,16.0,,1.0,1.0,2.0,17.0,24.0,11.0,26.0,5.0,72.0,55.0,4.0,6.0,2.0,4.0,,14.0,1.0,3.0,3.0,5.0,2.0,13.0,20.0,14.0,21.0,12.0,6.0,,16.0,6.0,2.0,10.0,7.0,17.0,2.0,5.0,7.0,3.0,,41.0,5.0,5.0,5.0,11.0,1.0,17.0,11.0,28,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,,,3.0,,1.0,4.0,8.0,,,,8.0,2.0,,,9.0,3.0,4.0,,2.0,4.0,,,3.0,1.0,4.0,2.0,,,58.0,13.0,9.0,,2.0,0.5882352941176471,0.7142857142857143,0.6363636363636364,0.4230769230769231,0.5,0.6,0.4230769230769231,0.7083333333333334,0.6666666666666666,0.3333333333333333,0.67,0.7,0.6875,0.6792452830188679,0.6363636363636364,0.65,0.52,0.08333333333333333,0.11764705882352941,,,0.6666666666666666,1.0,0.55,0.7142857142857143,0.5,0.3333333333333333,0.5333333333333333,0.45454545454545453,0.6666666666666666,0.75,,0.4,0.6,0.4444444444444444,0.6666666666666666,0.5,,0.05,79.76176295413937,0.5,14.826086956521738,21.21276595744681,13.869565217391305,19.340425531914892,0.34,0.8235294117647058,0.9333333333333333,0.5,0.14,0.42857142857142855,0.42857142857142855,1.0,,,,,0.2,0.5,0.5,1.0,0.32,0.375,0.375,0.3333333333333333,0.6,0.6666666666666666,0.25,0.3,0.6666666666666666,1.0,0.1,,,0.125,,0.375,0.6666666666666666,0.25,0.5,0.86,0.375,0.571529,0.6022166666666667,0.53224375,0.0784313725490196,0.16,,0.19444444444444445,0.18055555555555555,4.125,25.43846153846154,0.1956521739130435,0.2,,,,,1.0,,,1.0,0.25,,,,1610612752,2024,2023-24,True
1628392-1628404-1628973-1628978-1630540,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Donte DiVincenzo, Miles McBride","Hartenstein, Hart, Brunson, DiVincenzo, McBride",1628392-1628404-1628973-1628978-1630540,NYK,3091.0,8,52.0,7.0,92,94.0,12.0,10.0,13.0,186,20.0,33.0,2.0,6.0,4.0,4.0,7.0,18.0,5.0,11.0,1.0,3.0,,1.0,,1.0,15.0,28.0,4.0,4.0,1.0,3.0,32.0,62.0,16.0,31.0,11.0,123.0,116.0,4.0,10.0,4.0,5.0,2.0,22.0,5.0,8.0,1.0,4.0,4.0,17.0,52.0,12.0,45.0,3.0,4.0,,28.0,15.0,4.0,26.0,15.0,41.0,14.0,1.0,17.0,6.0,3.0,97.0,7.0,9.0,14.0,18.0,1.0,33.0,17.0,50,1.0,7.0,6.0,1.0,4.0,1.0,1.0,6.0,2.0,3.0,,,10.0,,1.0,6.0,14.0,1.0,2.0,,16.0,3.0,,1.0,13.0,2.0,7.0,,1.0,7.0,1.0,,6.0,1.0,8.0,4.0,1.0,,101.0,17.0,12.0,2.0,,0.8125,0.8666666666666667,0.9375,0.5161290322580645,0.8,0.25,0.5161290322580645,0.5161290322580645,0.4,0.625,0.6021505376344086,0.6666666666666666,0.5416666666666666,0.6212121212121212,0.6875,0.6071428571428571,0.3333333333333333,0.06451612903225806,0.06060606060606061,0.1111111111111111,,0.4,0.5,0.6428571428571429,0.3,0.56,0.4666666666666667,0.6037735849056604,0.35555555555555557,0.23076923076923078,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.5333333333333333,0.75,0.8,0.55,0.6,0.024390243902439025,86.6515690714979,0.5,16.630434782608695,16.606382978723403,15.608695652173912,15.03191489361702,0.3548387096774194,0.6060606060606061,0.6451612903225806,0.85,0.1935483870967742,0.3888888888888889,0.4375,0.8571428571428571,0.11827956989247312,0.45454545454545453,0.45454545454545453,0.6,0.03225806451612903,0.3333333333333333,0.3333333333333333,1.0,0.3010752688172043,0.5357142857142857,0.5357142857142857,0.9333333333333333,0.4,0.3333333333333333,,0.06666666666666667,,,0.26666666666666666,1.0,0.75,0.3333333333333333,1.0,0.08333333333333333,,0.25,0.3333333333333333,0.6881720430107527,0.5357142857142857,0.5573973118279569,0.54554375,0.4972541666666667,0.07142857142857142,0.1044776119402985,,0.17886178861788618,0.13821138211382114,6.3758064516129025,25.851612903225806,0.13043478260869565,,,,,,,,,1.0,0.5,1.0,,,1610612752,2024,2023-24,True
1628392-1628404-1628973-1628978-202692,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Donte DiVincenzo, Alec Burks","Hartenstein, Hart, Brunson, DiVincenzo, Burks",1628392-1628404-1628973-1628978-202692,NYK,480.0,3,8.0,7.0,17,15.0,8.0,8.0,2.0,32,2.0,3.0,,,1.0,1.0,3.0,7.0,1.0,1.0,,1.0,,,,,1.0,3.0,1.0,1.0,,1.0,6.0,11.0,1.0,4.0,9.0,24.0,17.0,,1.0,1.0,1.0,,3.0,3.0,4.0,,1.0,4.0,10.0,4.0,8.0,3.0,,,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,2.0,1.0,4.0,,5.0,2.0,7,1.0,2.0,2.0,,,,,1.0,,,,,1.0,,1.0,2.0,5.0,1.0,,,8.0,,,,10.0,2.0,4.0,,1.0,1.0,,,,1.0,1.0,1.0,,,21.0,10.0,8.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,,0.25,0.5454545454545454,,0.75,0.5,0.75,0.6,0.6666666666666666,0.75,0.7142857142857143,0.26666666666666666,0.09090909090909091,,0.14285714285714285,,,,0.8,0.4,0.3333333333333333,,0.625,0.25,1.0,0.25,,,1.0,0.6666666666666666,1.0,,0.5,0.14285714285714285,96.0,1.0,12.941176470588236,17.333333333333332,12.588235294117647,16.533333333333335,0.2,0.6666666666666666,0.6666666666666666,0.5,0.4666666666666667,0.42857142857142855,0.5,0.3333333333333333,0.06666666666666667,1.0,1.0,,0.06666666666666667,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.5,1.0,1.0,0.2,1.0,,,0.2,,0.4666666666666667,0.3333333333333333,0.48523333333333335,0.5279,0.42819,0.23529411764705882,0.3076923076923077,,0.125,0.4166666666666667,7.136363636363637,26.475,0.47058823529411764,,,,,,1.0,,,,,,,,1610612752,2024,2023-24,True
1628392-1628404-1628973-1628978-202711,1610612752,"Isaiah Hartenstein, Josh Hart, Jalen Brunson, Donte DiVincenzo, Bojan Bogdanovic","Hartenstein, Hart, Brunson, DiVincenzo, Bogdanovic",1628392-1628404-1628973-1628978-202711,NYK,17.0,1,,,1,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,84.70588235294117,,17.0,,16.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,0.55995,,0.55995,,,,,,,24.8,1.0,,,,,,,,,,,,,,1610612752,2024,2023-24,True
