EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGA,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,FoulsDrawn,Loose Ball Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsPutbacks,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,FTDefRebounds,LostBallTurnovers,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,BlocksRecoveredPct,BlockedAtRim,OffLongMidRangeReboundPct,HeaveAttempts,Blocked3s,BlockedArc3,SecondChanceFtPoints,PenaltyCorner3FGA,Travels,Loose Ball Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,PenaltyCorner3Frequency,DefensiveGoaltends,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls Drawn,LongMidRangePctBlocked,Transition Take Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,Charge Fouls Drawn,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,3SecondViolations,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
1627759-1628401-1628436-1629052-1630573,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Oshae Brissett, Sam Hauser","Brown, White, Kornet, Brissett, Hauser",1627759-1628401-1628436-1629052-1630573,BOS,276.0,2,5.0,-5.0,9.0,10.0,19.0,,3.0,3.0,12.0,3.0,3.0,4.0,6.0,1.0,2.0,0.2727272727272727,1.0,1.0,1.0,99.1304347826087,16.666666666666668,12.6,15.555555555555555,12.6,,0.2727272727272727,0.36363636363636365,0.4753,25.233333333333334,1.0,2.0,,1.0,,,4.0,2.0,3.0,,1.0,,2.0,8.0,1.0,,7.0,1.0,2.0,2.0,1.0,1.0,,2.0,4.0,3.0,,1.0,2.0,1.0,3.0,1.0,,,2.0,7.0,1.0,1.0,1.0,2.0,,3.0,1.0,,,,5.0,2.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.5,1.0,0.3181818181818182,0.5,1.0,0.3181818181818182,0.5,1.0,0.16666666666666666,1.0,0.5,0.25,0.25,0.5,,,,0.09090909090909091,,,,0.36363636363636365,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,0.4567,0.451,,,0.2857142857142857,0.2857142857142857,10.8,0.1111111111111111,,1.0,,,,,0.125,0.25,,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1629052-201950,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Oshae Brissett, Jrue Holiday","Brown, White, Kornet, Brissett, Holiday",1627759-1628401-1628436-1629052-201950,BOS,27.0,1,,3.0,1.0,1.0,2.0,,,,,,,1.0,2.0,,,,,1.0,,106.66666666666666,11.0,16.0,10.0,16.0,,,0.5,0.55875,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,0.5,1.0,,0.5,1.0,,0.75,1.5,,1.0,1.0,,1.0,1.0,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,1.0,1.0,,,,0.6462,,0.5,,1.0,,6.9,,2.0,,,,,1.0,,,,,1.0,0.5,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630202-1630531,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jaden Springer","Brown, White, Kornet, Pritchard, Springer",1627759-1628401-1628436-1630202-1630531,BOS,340.0,1,6.0,4.0,12.0,11.0,23.0,1.0,7.0,8.0,9.0,7.0,3.0,6.0,6.0,1.0,1.0,0.8,1.0,1.0,1.0,97.41176470588235,13.833333333333334,15.818181818181818,13.833333333333334,15.818181818181818,0.1,0.7,0.9,0.539235,26.45,12.0,,1.0,1.0,,,1.0,,,,3.0,7.0,1.0,2.0,3.0,2.0,13.0,,,,1.0,2.0,8.0,13.0,2.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,3.0,,,1.0,,2.0,,1.0,13.0,13.0,12.0,1.0,1.0,1.0,0.3333333333333333,0.375,0.375,0.5,,0.5,0.55,,0.55,0.5909090909090909,,0.5909090909090909,,1.0,,,,,1.0,,,0.1,1.0,1.0,1.0,0.1,,,,,,,,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,0.7,0.42857142857142855,,0.539235,,,,1.0,3.5,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,0.1,1.0,,3.0,3.0,1.0,,,,,0.375,,,0.42857142857142855,,,,,,,,,,,,,,1.0,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630202-1630573,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Sam Hauser","Brown, White, Kornet, Pritchard, Hauser",1627759-1628401-1628436-1630202-1630573,BOS,1983.0,12,33.0,12.0,67.0,65.0,132.0,3.0,33.0,36.0,74.0,33.0,12.0,26.0,34.0,4.0,7.0,0.5454545454545454,0.631578947368421,0.7352941176470589,0.6,95.85476550680788,13.880597014925373,16.2,13.388059701492537,15.76923076923077,0.045454545454545456,0.5,0.7272727272727273,0.5281386363636363,26.333333333333332,25.0,8.0,8.0,12.0,2.0,2.0,14.0,2.0,4.0,1.0,15.0,11.0,15.0,30.0,16.0,8.0,86.0,3.0,6.0,13.0,7.0,13.0,11.0,31.0,14.0,42.0,6.0,15.0,7.0,14.0,21.0,13.0,1.0,4.0,,56.0,2.0,6.0,13.0,8.0,1.0,9.0,,10.0,,1.0,73.0,31.0,25.0,1.0,0.4666666666666667,0.5384615384615384,0.875,0.4444444444444444,0.4444444444444444,0.5,0.5,0.5384615384615384,0.5909090909090909,0.6666666666666666,0.5416666666666666,0.6071428571428571,0.7222222222222222,0.5555555555555556,0.42857142857142855,0.8666666666666667,0.10526315789473684,0.24242424242424243,0.5,0.058823529411764705,0.6666666666666666,0.6666666666666666,0.034482758620689655,0.18181818181818182,0.6666666666666666,0.8,0.5,0.21212121212121213,0.06060606060606061,0.5,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.45454545454545453,0.8666666666666667,0.2222222222222222,1.0,,0.4583333333333333,0.45454545454545453,0.49325833333333335,0.5644708333333334,0.057971014492753624,,0.1511627906976744,0.36046511627906974,6.8533333333333335,0.373134328358209,16.0,4.0,1.0,4.0,6.0,4.0,0.13333333333333333,0.07142857142857142,0.5,0.6666666666666666,0.9166666666666666,0.12121212121212122,12.0,5.0,7.0,5.0,,,3.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,,,2.0,,1.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.35714285714285715,0.38461538461538464,0.6,,,,0.3333333333333333,0.2916666666666667,0.7142857142857143,2.0,4.0,4.0,,,2.0,1.0,2.0,0.36363636363636365,0.6666666666666666,1.0,0.36363636363636365,,1.0,2.0,1.0,1.0,,0.5,1.0,,,,,1.0,,1.0,,2.0,,,,,2.0,1.0,,,,,,0.25,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630202-201143,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Al Horford","Brown, White, Kornet, Pritchard, Horford",1627759-1628401-1628436-1630202-201143,BOS,451.0,6,8.0,-3.0,13.0,13.0,26.0,1.0,3.0,4.0,23.0,3.0,1.0,1.0,2.0,3.0,6.0,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5,83.01552106430155,16.846153846153847,17.846153846153847,16.846153846153847,17.76923076923077,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.48710454545454546,25.35,,1.0,1.0,2.0,1.0,1.0,4.0,,1.0,1.0,3.0,,4.0,7.0,4.0,,20.0,1.0,1.0,2.0,,,,,2.0,12.0,,3.0,1.0,4.0,5.0,3.0,1.0,,,14.0,,1.0,,1.0,,2.0,1.0,,,,18.0,,,,0.25,0.3333333333333333,1.0,1.0,1.0,0.5714285714285714,1.0,,0.9090909090909091,1.0,,0.9090909090909091,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,,0.18181818181818182,0.5,0.5,,0.36363636363636365,0.09090909090909091,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.6185,,,,0.1,,9.428571428571429,,6.0,,,3.0,3.0,,,,,,,,,,,3.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,0.75,0.75,0.3333333333333333,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630202-201950,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jrue Holiday","Brown, White, Kornet, Pritchard, Holiday",1627759-1628401-1628436-1630202-201950,BOS,167.0,2,3.0,,4.0,5.0,9.0,2.0,1.0,3.0,8.0,1.0,,,,1.0,1.0,0.75,,,,77.60479041916167,20.5,17.0,20.5,16.6,0.5,0.25,0.75,0.533625,24.433333333333334,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,8.0,,,,,,,,2.0,6.0,,1.0,1.0,2.0,3.0,1.0,1.0,,,8.0,,,,,,,,,,,8.0,,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.25,,,,,0.5,0.5,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,6.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630202-204001,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Kristaps Porzingis","Brown, White, Kornet, Pritchard, Porzingis",1627759-1628401-1628436-1630202-204001,BOS,755.0,2,13.0,14.0,29.0,28.0,57.0,2.0,9.0,11.0,23.0,9.0,9.0,14.0,15.0,,,0.4583333333333333,1.0,0.875,1.0,108.71523178807946,11.689655172413794,14.857142857142858,11.689655172413794,13.964285714285714,0.08333333333333333,0.375,0.625,0.5400083333333333,25.845454545454547,,1.0,4.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,4.0,,7.0,13.0,6.0,5.0,37.0,1.0,1.0,2.0,,,,,8.0,18.0,,4.0,4.0,6.0,10.0,4.0,2.0,2.0,,26.0,,1.0,5.0,1.0,,4.0,1.0,6.0,,,35.0,,,,0.5714285714285714,0.6666666666666666,1.0,0.5454545454545454,0.5454545454545454,0.5384615384615384,1.0,,0.6666666666666666,1.0,,0.6851851851851852,1.0,,0.16666666666666666,0.7142857142857143,,0.09090909090909091,0.2,,1.0,1.0,,0.16666666666666666,1.0,1.0,0.5,0.2916666666666667,0.08333333333333333,0.5,0.5,,1.0,1.0,1.0,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,,,0.4444444444444444,0.6323,,0.1111111111111111,,0.05405405405405406,,7.2846153846153845,,6.0,,1.0,2.0,3.0,3.0,,,,1.0,0.6666666666666666,0.1875,,,,2.0,,,,,,,2.0,2.0,2.0,2.0,,1.0,,,,,,,,,0.3333333333333333,,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,1.0,,3.0,1.0,3.0,,,,,,,1.0,3.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630214-1630531,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Xavier Tillman, Jaden Springer","Brown, White, Kornet, Tillman, Springer",1627759-1628401-1628436-1630214-1630531,BOS,1.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630214-1630573,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Xavier Tillman, Sam Hauser","Brown, White, Kornet, Tillman, Hauser",1627759-1628401-1628436-1630214-1630573,BOS,74.0,1,1.0,4.0,3.0,3.0,6.0,,3.0,3.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,116.75675675675676,15.0,9.666666666666666,15.0,9.666666666666666,,1.0,1.0,0.5281,26.766666666666666,3.0,,,,,,,,,,2.0,3.0,,,2.0,,6.0,,,,,,3.0,6.0,,3.0,3.0,2.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,6.0,6.0,3.0,,,,0.5,0.6666666666666666,0.6666666666666666,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,0.6666666666666666,,0.5281,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630573-1630625,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Sam Hauser, Dalano Banton","Brown, White, Kornet, Hauser, Banton",1627759-1628401-1628436-1630573-1630625,BOS,254.0,2,4.0,-3.0,11.0,10.0,21.0,1.0,2.0,3.0,10.0,2.0,1.0,4.0,7.0,1.0,2.0,0.3,0.5,0.8,0.5,119.05511811023622,12.181818181818182,12.0,11.636363636363637,11.6,0.1,0.2,0.3,0.466125,26.366666666666664,,3.0,,,,,4.0,,3.0,,,,2.0,7.0,,3.0,7.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1.0,2.0,,4.0,,,4.0,,,,,,,,,0.2857142857142857,1.0,,0.2,0.5,,0.3181818181818182,0.75,,0.6,1.0,,0.375,0.5,,,,0.125,,,,,0.4,0.3,,,,,,,,,,,,,,,0.45295,,0.18181818181818182,,0.42857142857142855,,11.957142857142857,,4.0,,,1.0,3.0,2.0,,,,,1.0,0.25,,,,2.0,,,1.0,,1.0,,2.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,0.6666666666666666,,0.5,0.5,,,,,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630573-201143,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Sam Hauser, Al Horford","Brown, White, Kornet, Hauser, Horford",1627759-1628401-1628436-1630573-201143,BOS,1027.0,7,17.0,5.0,35.0,34.0,69.0,4.0,11.0,15.0,33.0,11.0,7.0,14.0,18.0,1.0,6.0,0.42857142857142855,0.7,0.8235294117647058,0.6666666666666666,96.74780915287243,15.485714285714286,14.264705882352942,15.085714285714285,13.441176470588236,0.11428571428571428,0.3142857142857143,0.7714285714285715,0.5284542857142857,25.89333333333333,3.0,3.0,7.0,12.0,,,7.0,,1.0,3.0,4.0,1.0,8.0,20.0,7.0,1.0,38.0,,,1.0,1.0,1.0,2.0,5.0,12.0,15.0,6.0,4.0,6.0,5.0,11.0,2.0,3.0,6.0,,27.0,1.0,3.0,7.0,4.0,1.0,4.0,,2.0,,,37.0,5.0,3.0,,0.75,0.75,0.7142857142857143,0.4666666666666667,0.4666666666666667,0.4,,1.0,0.5285714285714286,,0.8333333333333334,0.5277777777777778,0.25,0.8333333333333334,0.25,1.0,0.125,0.2,,0.14285714285714285,1.0,1.0,0.058823529411764705,0.34285714285714286,0.5833333333333334,0.7777777777777778,0.8571428571428571,0.2,0.02857142857142857,,,,0.75,0.75,1.0,0.36363636363636365,0.36363636363636365,0.5,,,,0.3333333333333333,0.36363636363636365,0.4614,0.5817666666666667,0.027777777777777776,,0.02631578947368421,0.13157894736842105,5.25,0.08571428571428572,4.0,3.0,,,3.0,1.0,0.15,,,0.6666666666666666,1.0,0.047619047619047616,6.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,3.0,2.0,1.0,,,,,,0.25,1.0,0.6,0.14285714285714285,0.14285714285714285,,,,,1.0,0.3333333333333333,1.0,,,1.0,,,2.0,1.0,2.0,0.5,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,1.0,,0.3333333333333333,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630573-201950,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Sam Hauser, Jrue Holiday","Brown, White, Kornet, Hauser, Holiday",1627759-1628401-1628436-1630573-201950,BOS,1522.0,5,25.0,-7.0,51.0,51.0,102.0,3.0,15.0,18.0,61.0,14.0,13.0,21.0,26.0,4.0,6.0,0.4,0.7222222222222222,0.7142857142857143,0.6666666666666666,96.50459921156373,14.07843137254902,15.764705882352942,13.72549019607843,15.137254901960784,0.06666666666666667,0.3333333333333333,0.7333333333333333,0.5400670454545455,28.06666666666667,10.0,5.0,9.0,15.0,2.0,2.0,11.0,,1.0,3.0,5.0,3.0,11.0,27.0,8.0,8.0,54.0,2.0,3.0,6.0,4.0,5.0,3.0,15.0,12.0,21.0,3.0,5.0,6.0,7.0,13.0,4.0,3.0,4.0,,33.0,1.0,4.0,7.0,5.0,,5.0,,9.0,,2.0,48.0,15.0,10.0,2.0,0.5454545454545454,0.6666666666666666,0.875,0.4444444444444444,0.47058823529411764,0.4074074074074074,0.6666666666666666,0.8,0.5111111111111111,0.5,0.6875,0.5408163265306123,0.6,0.75,0.25,0.7,0.1111111111111111,0.2,0.2222222222222222,0.1111111111111111,0.8,0.5,,0.3333333333333333,0.6,0.6923076923076923,0.4444444444444444,0.24444444444444444,0.022222222222222223,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8,0.5,1.0,,0.375,0.35714285714285715,0.6168,0.5895571428571429,0.0425531914893617,,0.1111111111111111,0.2777777777777778,4.5777777777777775,0.19607843137254902,10.0,5.0,2.0,5.0,8.0,2.0,0.18518518518518517,0.2727272727272727,,1.0,0.75,0.06896551724137931,,4.0,4.0,2.0,,,1.0,,1.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,,1.0,,,1.0,,0.13333333333333333,0.375,0.3333333333333333,0.18181818181818182,0.25,1.0,,,,0.25,0.5,1.0,,1.0,1.0,,2.0,4.0,3.0,5.0,0.3333333333333333,,,0.3333333333333333,,1.0,1.0,3.0,1.0,,0.6,1.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-1630573-204001,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Sam Hauser, Kristaps Porzingis","Brown, White, Kornet, Hauser, Porzingis",1627759-1628401-1628436-1630573-204001,BOS,1118.0,5,19.0,5.0,36.0,40.0,76.0,1.0,6.0,7.0,46.0,6.0,4.0,16.0,16.0,4.0,8.0,0.25,0.4,0.6666666666666666,,97.88908765652953,13.86111111111111,15.475,13.86111111111111,13.925,0.03571428571428571,0.21428571428571427,0.6785714285714286,0.5714107142857142,26.728571428571428,6.0,,12.0,12.0,,,5.0,2.0,4.0,,2.0,1.0,18.0,21.0,2.0,9.0,51.0,,,,2.0,3.0,1.0,8.0,16.0,,6.0,2.0,8.0,,8.0,,,6.0,,16.0,,,12.0,,,8.0,,12.0,,1.0,51.0,8.0,6.0,,0.4444444444444444,0.4444444444444444,,0.2857142857142857,0.2857142857142857,0.8571428571428571,,0.6666666666666666,0.75,,0.875,0.7727272727272727,,0.8,,0.8571428571428571,,,,,,1.0,,0.42857142857142855,1.0,1.0,0.5,0.17857142857142858,0.14285714285714285,0.5,0.5,,,,,0.3333333333333333,0.3333333333333333,,,,,0.25,0.3333333333333333,,0.55795,0.1875,,,0.1568627450980392,5.576190476190476,0.16666666666666666,20.0,,,2.0,4.0,6.0,,,,0.8,0.6666666666666666,0.24,,1.0,1.0,4.0,,,,,,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,,2.0,1.0,,,0.5,,0.8,0.8,0.5,,,,,0.25,1.0,,1.0,1.0,,2.0,3.0,1.0,3.0,1.0,,,1.0,,,,2.0,,,0.6666666666666666,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-201143-201950,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Al Horford, Jrue Holiday","Brown, White, Kornet, Horford, Holiday",1627759-1628401-1628436-201143-201950,BOS,81.0,2,1.0,-4.0,2.0,3.0,5.0,,,,6.0,,,1.0,1.0,,2.0,,,,,88.88888888888889,20.0,13.666666666666666,20.0,13.666666666666666,,,,0.43305,,2.0,,,,,,,1.0,2.0,,,,1.0,2.0,,,2.0,,,,1.0,2.0,,2.0,2.0,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,0.43305,,,,1.0,17.35,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
1627759-1628401-1628436-201143-204001,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Al Horford, Kristaps Porzingis","Brown, White, Kornet, Horford, Porzingis",1627759-1628401-1628436-201143-204001,BOS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4152,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.4152,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2024,2023-24,False
