EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,Corner3Assists,SelfOReb,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,Corner3PctAssisted,SecondChanceArc3Frequency,Loose Ball Fouls Drawn,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LostBallTurnovers,Travels,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Charge Fouls,Transition Take Fouls,Charge Fouls Drawn,SecondChanceCorner3Accuracy,Blocked3s,BlockedArc3,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,Arc3PctBlocked,SecondChanceCorner3PctAssisted,DefensiveGoaltends,HeaveAttempts,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,3SecondViolations,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
1627749-1628981-1629027-1629631-1630180,1610612737,"Dejounte Murray, Bruno Fernando, Trae Young, De'Andre Hunter, Saddiq Bey","Murray, Fernando, Young, Hunter, Bey",1627749-1628981-1629027-1629631-1630180,ATL,90.0,1,2.0,-1.0,3.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,80.0,21.666666666666668,12.5,21.0,12.5,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.5,0.51725,0.51725,1.0,25.366666666666664,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
1627749-1628981-1629027-1629631-203992,1610612737,"Dejounte Murray, Bruno Fernando, Trae Young, De'Andre Hunter, Bogdan Bogdanovic","Murray, Fernando, Young, Hunter, Bogdanovic",1627749-1628981-1629027-1629631-203992,ATL,798.0,1,13.0,27.0,30.0,31.0,7.0,8.0,3.0,61.0,2.0,,3.0,6.0,,2.0,4.0,8.0,56.0,29.0,,2.0,12.0,9.0,6.0,3.0,3.0,15.0,3.0,33.0,1.0,,11.0,3.0,14.0,,,2.0,,1.0,3.0,5.0,49.0,12.0,7.0,0.75,0.5,,0.5,0.8387096774193549,0.625,0.9032258064516129,0.75,0.25806451612903225,,0.25,0.42857142857142855,,110.07518796992481,12.8,13.35483870967742,12.733333333333333,13.35483870967742,0.06451612903225806,0.1935483870967742,0.5,0.5,1.0,,0.25,,0.7419354838709677,0.5,0.5372419354838709,0.54610625,0.21428571428571427,26.0125,0.23333333333333334,15.0,15.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,1.0,20.0,23.0,4.0,3.0,3.0,1.0,7.0,5.0,6.0,2.0,24.0,16.0,3.0,4.0,12.0,9.0,1.0,2.0,2.0,5.0,6.0,5.0,4.0,1.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,0.6,0.6666666666666666,0.8695652173913043,1.0,0.8333333333333334,1.0,1.1666666666666667,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.4838709677419355,1.0,1.0,0.6,0.16129032258064516,0.4,0.4,0.5,0.0967741935483871,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.3333333333333333,0.5,1.0,0.65305,0.12903225806451613,0.17391304347826086,0.125,5.504347826086956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
1627749-1628981-1629027-1630180-1630552,1610612737,"Dejounte Murray, Bruno Fernando, Trae Young, Saddiq Bey, Jalen Johnson","Murray, Fernando, Young, Bey, Johnson",1627749-1628981-1629027-1630180-1630552,ATL,606.0,1,10.0,13.0,19.0,18.0,,,3.0,37.0,2.0,,2.0,6.0,,,4.0,8.0,29.0,16.0,,,,9.0,6.0,2.0,3.0,6.0,1.0,15.0,1.0,,8.0,3.0,11.0,,,,,,1.0,2.0,24.0,,,0.75,0.5,,0.5,0.6190476190476191,,0.6590909090909091,,0.38095238095238093,,0.25,0.3,,87.92079207920793,15.31578947368421,17.5,14.789473684210526,15.166666666666666,0.09523809523809523,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,,,,0.6666666666666666,0.3333333333333333,0.5340690476190476,,,27.2625,,5.0,6.0,2.0,2.0,,,1.0,5.0,1.0,2.0,2.0,7.0,13.0,3.0,2.0,2.0,1.0,5.0,,,,6.0,8.0,3.0,4.0,3.0,2.0,1.0,,2.0,5.0,3.0,1.0,1.0,,,,4.0,,3.0,1.0,2.0,1.0,1.0,,1.0,,,0.42857142857142855,0.6,0.5384615384615384,1.0,,0.6666666666666666,0.8333333333333334,,0.375,0.3333333333333333,0.625,0.5,0.25,0.25,0.2,0.6666666666666666,0.6666666666666666,0.5,,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.4,0.23809523809523808,0.2,0.25,1.0,0.09523809523809523,0.5,1.0,,1.0,1.0,0.6666666666666666,1.0,,,,0.5883,0.09090909090909091,0.14285714285714285,0.1724137931034483,6.238461538461538,1.0,1.0,2.0,2.0,1.0,0.15384615384615385,0.2,0.5,1.0,0.125,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
1627749-1628981-1629027-1630180-202083,1610612737,"Dejounte Murray, Bruno Fernando, Trae Young, Saddiq Bey, Wesley Matthews","Murray, Fernando, Young, Bey, Matthews",1627749-1628981-1629027-1630180-202083,ATL,97.0,1,2.0,-4.0,3.0,3.0,,,,6.0,,,,1.0,,,,1.0,2.0,6.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,89.0721649484536,20.0,12.333333333333334,20.0,12.333333333333334,,0.3333333333333333,,,,,,,0.6666666666666666,,0.5428833333333333,,,27.3,,1.0,1.0,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
1627749-1628981-1629027-1630180-203992,1610612737,"Dejounte Murray, Bruno Fernando, Trae Young, Saddiq Bey, Bogdan Bogdanovic","Murray, Fernando, Young, Bey, Bogdanovic",1627749-1628981-1629027-1630180-203992,ATL,89.0,1,1.0,,3.0,3.0,3.0,,,6.0,,,,1.0,,1.0,,1.0,2.0,2.0,,1.0,2.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,,,,,0.5,0.5,0.5,0.5,0.5,,,,,97.07865168539325,17.0,12.666666666666666,17.0,12.666666666666666,,0.5,,,,,0.5,,1.0,,0.669425,0.669425,1.0,25.5,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,,,,,0.9,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
1627749-1628981-1629027-1630552-203992,1610612737,"Dejounte Murray, Bruno Fernando, Trae Young, Jalen Johnson, Bogdan Bogdanovic","Murray, Fernando, Young, Johnson, Bogdanovic",1627749-1628981-1629027-1630552-203992,ATL,118.0,1,2.0,-2.0,4.0,4.0,,1.0,,8.0,,,1.0,2.0,,,1.0,2.0,3.0,5.0,,,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,,2.0,,2.0,,2.0,2.0,,,,2.0,3.0,,,1.0,0.5,,0.5,0.75,,0.75,,1.0,,,,,97.6271186440678,12.0,17.5,12.0,17.5,,1.0,0.5,0.5,1.0,,,,1.0,0.5,0.5604,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
1627749-1628981-1629631-1629685-1630235,1610612737,"Dejounte Murray, Bruno Fernando, De'Andre Hunter, Dylan Windler, Trent Forrest","Murray, Fernando, Hunter, Windler, Forrest",1627749-1628981-1629631-1629685-1630235,ATL,12.0,1,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,120.0,12.0,,12.0,,,1.0,,,,,,,1.0,,0.54585,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
1627749-1628981-1629631-1629726-1630180,1610612737,"Dejounte Murray, Bruno Fernando, De'Andre Hunter, Garrison Mathews, Saddiq Bey","Murray, Fernando, Hunter, Mathews, Bey",1627749-1628981-1629631-1629726-1630180,ATL,2277.0,9,38.0,23.0,78.0,77.0,5.0,,14.0,155.0,8.0,,12.0,28.0,2.0,2.0,15.0,36.0,97.0,74.0,2.0,2.0,14.0,39.0,28.0,12.0,13.0,24.0,10.0,61.0,7.0,3.0,32.0,13.0,45.0,2.0,9.0,15.0,2.0,,9.0,17.0,80.0,14.0,5.0,0.8666666666666667,0.4166666666666667,1.0,0.4166666666666667,0.5785714285714286,1.25,0.6012658227848101,1.0,0.5142857142857142,1.0,0.35,0.3611111111111111,0.2,98.02371541501975,14.08974358974359,15.2987012987013,13.23076923076923,14.883116883116884,0.11428571428571428,0.4,0.42857142857142855,0.42857142857142855,0.8333333333333334,,0.5,1.0,0.8428571428571429,0.42857142857142855,0.5736173913043479,0.5676375,0.14432989690721648,25.85,0.0641025641025641,15.0,23.0,3.0,4.0,1.0,1.0,3.0,9.0,,2.0,3.0,18.0,34.0,16.0,4.0,7.0,3.0,17.0,2.0,2.0,4.0,22.0,14.0,6.0,6.0,11.0,9.0,2.0,,6.0,15.0,14.0,5.0,2.0,3.0,6.0,4.0,19.0,5.0,20.0,,6.0,4.0,2.0,2.0,4.0,3.0,,0.6111111111111112,0.7333333333333333,0.5294117647058824,0.5714285714285714,1.0,0.5384615384615384,0.5666666666666667,0.4,0.7,0.375,0.7894736842105263,0.7435897435897436,,0.4,0.5714285714285714,0.7,0.75,0.8571428571428571,0.75,0.32857142857142857,0.6521739130434783,0.6818181818181818,0.6,0.12857142857142856,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.02857142857142857,,,,0.375,0.375,0.3076923076923077,0.75,0.3333333333333333,0.25,1.0,0.5592142857142857,0.09210526315789473,0.15,0.17525773195876287,4.144117647058824,4.0,6.0,1.0,3.0,,0.029411764705882353,,,0.5,,1.0,0.3076923076923077,1.0,1.0,3.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,0.3333333333333333,0.043478260869565216,1.0,1.0,0.15384615384615385,0.5,1.0,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
1627749-1628981-1629631-1629726-1630235,1610612737,"Dejounte Murray, Bruno Fernando, De'Andre Hunter, Garrison Mathews, Trent Forrest","Murray, Fernando, Hunter, Mathews, Forrest",1627749-1628981-1629631-1629726-1630235,ATL,724.0,3,12.0,2.0,25.0,26.0,10.0,10.0,2.0,51.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,36.0,34.0,2.0,2.0,16.0,6.0,2.0,1.0,2.0,8.0,1.0,18.0,1.0,,8.0,3.0,11.0,,3.0,6.0,,2.0,2.0,5.0,32.0,16.0,10.0,1.0,0.5,1.0,0.5,0.7368421052631579,0.8571428571428571,0.8181818181818182,0.8888888888888888,0.21052631578947367,,0.5,0.5,1.0,101.4364640883978,13.84,14.538461538461538,13.32,14.538461538461538,0.10526315789473684,0.10526315789473684,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,1.0,0.47368421052631576,0.5,0.5218921052631579,0.5194,0.4444444444444444,24.8,0.4,5.0,5.0,1.0,1.0,2.0,2.0,5.0,8.0,1.0,2.0,1.0,11.0,15.0,8.0,2.0,2.0,,4.0,3.0,5.0,4.0,12.0,10.0,,2.0,6.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,,3.0,1.0,6.0,,8.0,2.0,5.0,1.0,,1.0,1.0,1.0,,0.5454545454545454,0.6,0.7333333333333333,1.0,0.6,1.0,1.0,0.5,0.8,0.5,1.0,0.8888888888888888,0.3333333333333333,,1.0,0.6666666666666666,1.0,1.0,1.0,0.2631578947368421,1.0,1.0,0.4,0.42105263157894735,0.625,0.625,0.6,0.10526315789473684,0.5,0.5,1.0,0.5,1.0,0.5,1.0,,0.2857142857142857,1.0,0.50965,0.22727272727272727,0.2777777777777778,0.1111111111111111,7.046666666666667,,,,1.0,,,,,,,1.0,,,,2.0,,,,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
1627749-1628981-1629631-1629726-1630249,1610612737,"Dejounte Murray, Bruno Fernando, De'Andre Hunter, Garrison Mathews, Vit Krejci","Murray, Fernando, Hunter, Mathews, Krejci",1627749-1628981-1629631-1629726-1630249,ATL,3588.0,13,60.0,-8.0,114.0,120.0,21.0,10.0,12.0,234.0,14.0,2.0,9.0,30.0,1.0,7.0,17.0,44.0,150.0,158.0,3.0,9.0,25.0,45.0,30.0,9.0,15.0,35.0,8.0,85.0,13.0,1.0,34.0,17.0,51.0,2.0,9.0,20.0,1.0,5.0,12.0,24.0,137.0,25.0,21.0,0.8823529411764706,0.38636363636363635,0.3333333333333333,0.38636363636363635,0.6188118811881188,0.6388888888888888,0.6548672566371682,0.625,0.43564356435643564,0.5,0.5,0.3695652173913043,0.4,93.91304347826087,15.31578947368421,15.35,14.552631578947368,14.633333333333333,0.13861386138613863,0.297029702970297,0.3,0.3,0.8888888888888888,0.1111111111111111,0.3888888888888889,0.14285714285714285,0.7227722772277227,0.3,0.5592678217821782,0.5655666666666667,0.16666666666666666,24.99318181818182,0.18421052631578946,20.0,29.0,1.0,3.0,3.0,5.0,15.0,23.0,2.0,5.0,8.0,37.0,57.0,25.0,3.0,8.0,4.0,13.0,7.0,9.0,2.0,40.0,34.0,6.0,4.0,20.0,10.0,9.0,1.0,4.0,21.0,12.0,13.0,8.0,5.0,11.0,8.0,26.0,3.0,29.0,4.0,15.0,,,,,,,0.5405405405405406,0.5714285714285714,0.6491228070175439,0.375,0.7777777777777778,0.34615384615384615,0.43333333333333335,0.55,0.8571428571428571,0.2,0.84,0.8461538461538461,0.25,0.5238095238095238,1.0,0.75,0.8181818181818182,1.0,,0.2871287128712871,0.6896551724137931,0.7407407407407407,0.5,0.22772277227722773,0.6521739130434783,0.6521739130434783,0.6,0.04950495049504951,0.4,0.4,0.5,0.5714285714285714,0.5714285714285714,0.23076923076923078,0.3333333333333333,,0.2777777777777778,0.6,0.5501199999999999,0.13392857142857142,0.22058823529411764,0.08666666666666667,5.756140350877193,4.0,5.0,2.0,7.0,1.0,0.03508771929824561,,,0.2222222222222222,0.022727272727272728,0.875,0.3076923076923077,,,5.0,1.0,1.0,,1.0,3.0,,,2.0,,1.0,,0.2,0.06896551724137931,,0.8333333333333334,0.07692307692307693,,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612737,2024,2023-24,True
