EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Corner3Assists,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockedShortMidRange,DefensiveGoaltends,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGA,SecondChanceFG2M,Fg2aBlocked,FTOffRebounds,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,BadPassTurnovers,Travels,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedCorner3,PtsPutbacks,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangeAssists,LongMidRangePctAssisted,3SecondViolations,BlockedLongMidRange,StepOutOfBoundsTurnovers,BlockedArc3,HeaveAttempts,Fg3aBlocked,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Transition Take Fouls,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
1626157-1629003-1629162-1630162-203937,1610612750,"Karl-Anthony Towns, Shake Milton, Jordan McLaughlin, Anthony Edwards, Kyle Anderson","Towns, Milton, McLaughlin, Edwards, Anderson",1626157-1629003-1629162-1630162-203937,MIN,82.0,1,1.0,,4.0,4.0,4.0,8.0,,1.0,1.0,2.0,,5.0,5.0,1.0,2.0,,5.0,,,,,,5.0,5.0,4.0,,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,140.4878048780488,8.5,12.0,8.5,12.0,0.3333333333333333,,,0.5396833333333334,0.5396833333333334,1.0,8.75,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,,,,26.5,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629162-1630183-203497,1610612750,"Karl-Anthony Towns, Shake Milton, Jordan McLaughlin, Jaden McDaniels, Rudy Gobert","Towns, Milton, McLaughlin, McDaniels, Gobert",1626157-1629003-1629162-1630183-203497,MIN,109.0,1,2.0,-4.0,4.0,3.0,,7.0,,,2.0,2.0,,4.0,8.0,,,,,2.0,,,,,2.0,,,,1.0,,0.4,,0.4,,92.4770642201835,17.75,12.666666666666666,17.75,12.666666666666666,,,,0.5666599999999999,,,5.0,,,1.0,1.0,1.0,,,,2.0,,,3.0,1.0,,2.0,,2.0,,2.0,,1.0,,1.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,1.0,,,,1.0,0.6,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,,,,,0.2,1.0,1.0,,0.4,,,,,,,0.8,,,,0.5,24.099999999999998,,1.0,,,,,0.2,,,,1.0,1.0,1.0,,,,,,,,0.2,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629162-203497-203937,1610612750,"Karl-Anthony Towns, Shake Milton, Jordan McLaughlin, Rudy Gobert, Kyle Anderson","Towns, Milton, McLaughlin, Gobert, Anderson",1626157-1629003-1629162-203497-203937,MIN,229.0,1,4.0,-7.0,8.0,8.0,,16.0,,,2.0,5.0,,4.0,11.0,,,,,4.0,,2.0,2.0,,2.0,,,,0.4,,0.4,,0.3333333333333333,,100.61135371179039,17.5,11.125,17.5,11.125,,,,0.45834,,,5.4,,,1.0,1.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,1.0,,,0.3333333333333333,1.0,,1.0,0.3333333333333333,,,,,,1.0,,,,0.2,1.0,1.0,,,,,,,,,0.2,,0.16666666666666666,0.16666666666666666,0.5,,,,,2.0,,0.6666666666666666,,,,,1.0,4.0,,,,,,,,,0.8,0.25,0.3333333333333333,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,0.2,0.25,,0.3333333333333333,,1.0,1.0,,,0.5994,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-1629675-1630162,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards","Towns, Milton, Alexander-Walker, Reid, Edwards",1626157-1629003-1629638-1629675-1630162,MIN,417.0,3,7.0,6.0,13.0,12.0,4.0,25.0,,2.0,6.0,10.0,3.0,21.0,15.0,3.0,4.0,,6.0,8.0,2.0,4.0,4.0,,21.0,6.0,4.0,,0.6,0.75,0.75,0.75,0.8076923076923077,0.75,86.33093525179856,16.153846153846153,17.25,16.153846153846153,16.416666666666668,0.16666666666666666,,,0.6065791666666667,0.83685,0.2857142857142857,5.99,0.3076923076923077,7.0,,5.0,6.0,3.0,4.0,2.0,2.0,,2.0,2.0,,,,,4.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,,1.0,1.0,3.0,4.0,1.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.16666666666666666,1.0,0.25,0.5,,0.8,0.25,,,1.0,1.0,,0.5,,,1.0,0.5,0.8333333333333334,0.8333333333333334,0.4,0.16666666666666666,1.0,1.0,1.0,1.0,0.75,,0.6666666666666666,1.0,0.23076923076923078,0.2727272727272727,,26.35,,,,,,,,,,,1.0,2.0,,,1.0,,,2.0,,,0.16666666666666666,0.5,1.0,,,,,,,1.0,,,,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-1629675-1630183,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Naz Reid, Jaden McDaniels","Towns, Milton, Alexander-Walker, Reid, McDaniels",1626157-1629003-1629638-1629675-1630183,MIN,132.0,2,2.0,2.0,5.0,5.0,3.0,10.0,,,4.0,4.0,,8.0,6.0,3.0,3.0,,6.0,6.0,3.0,1.0,,,8.0,6.0,3.0,,1.0,1.0,0.8,1.0,0.8,1.0,109.09090909090908,12.6,13.8,12.6,12.0,,,,0.46608,0.4387666666666667,0.75,6.875,0.6,4.0,,,,,,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,0.25,0.25,,,,,0.2,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.2,,,,,23.3,,1.0,,,,,0.2,,,,4.0,4.0,1.0,,,,,,,,0.8,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-1629675-201144,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Naz Reid, Mike Conley","Towns, Milton, Alexander-Walker, Reid, Conley",1626157-1629003-1629638-1629675-201144,MIN,187.0,1,3.0,4.0,6.0,6.0,6.0,12.0,,,2.0,5.0,4.0,8.0,4.0,2.0,5.0,4.0,8.0,2.0,1.0,2.0,4.0,1.0,6.0,8.0,6.0,1.0,0.4,0.4,0.4,0.4,0.5714285714285714,0.5714285714285714,92.40641711229947,12.333333333333334,18.833333333333332,12.333333333333334,18.833333333333332,,,,0.60104,0.60104,1.0,3.4,1.0,,1.0,2.0,4.0,2.0,4.0,,,,,,1.0,,2.0,,2.0,,,,1.0,,1.0,,1.0,2.0,,1.0,2.0,2.0,4.0,1.0,5.0,,,,,,,,,,1.0,,,,,0.5,1.0,,,,1.0,,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,0.5,,1.0,1.0,,1.0,,,,0.8,0.5,0.5,0.5,,,,,0.8,0.5,,0.8,,0.16666666666666666,0.16666666666666666,0.25,,,,,,,,,,,,,1.0,,,,,,,,,0.2,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,0.6071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-1629675-203937,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Naz Reid, Kyle Anderson","Towns, Milton, Alexander-Walker, Reid, Anderson",1626157-1629003-1629638-1629675-203937,MIN,2429.0,14,40.0,10.0,89.0,84.0,39.0,173.0,4.0,6.0,31.0,59.0,28.0,108.0,98.0,12.0,21.0,14.0,53.0,32.0,20.0,20.0,30.0,3.0,90.0,53.0,39.0,3.0,0.5254237288135594,0.5714285714285714,0.4878048780487805,0.5571428571428572,0.5691489361702128,0.6341463414634146,102.56072457801564,13.831460674157304,14.261904761904763,13.629213483146067,13.726190476190476,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.5157323170731707,0.48063,0.49074074074074076,5.813559322033898,0.43820224719101125,31.0,12.0,16.0,29.0,6.0,8.0,4.0,15.0,9.0,6.0,23.0,6.0,8.0,18.0,14.0,30.0,18.0,15.0,4.0,15.0,6.0,21.0,4.0,9.0,48.0,3.0,9.0,14.0,12.0,28.0,12.0,40.0,2.0,9.0,7.0,4.0,7.0,10.0,2.0,2.0,5.0,14.0,4.0,2.0,4.0,2.0,0.4838709677419355,0.5555555555555556,1.0,0.2608695652173913,0.2608695652173913,0.8181818181818182,0.2804878048780488,0.5454545454545454,0.32142857142857145,0.9333333333333333,0.2,0.7027027027027027,0.27906976744186046,0.38461538461538464,0.2,0.125,0.8,0.75,0.9090909090909091,1.0,0.05128205128205128,0.5,0.35365853658536583,0.5517241379310345,0.64,0.5625,0.18292682926829268,0.26666666666666666,0.26666666666666666,1.0,0.22857142857142856,0.75,0.2571428571428571,0.6341463414634146,0.26666666666666666,0.15384615384615385,0.20588235294117646,0.16666666666666666,24.88695652173913,2.0,8.0,2.0,3.0,,0.42857142857142855,0.0975609756097561,0.25,0.25,1.0,11.0,24.0,5.0,2.0,2.0,1.0,4.0,2.0,,0.6666666666666666,0.2926829268292683,0.4583333333333333,0.4583333333333333,0.45454545454545453,1.0,3.0,4.0,5.0,5.0,4.0,,,0.8333333333333334,0.7142857142857143,0.06779661016949153,,,0.3076923076923077,0.2,0.5714285714285714,0.75,,0.14285714285714285,0.51789,4.0,5.0,0.35714285714285715,0.4444444444444444,,1.0,1.0,1.0,0.13793103448275862,,0.14285714285714285,,,,,,,3.0,,,,1.0,,,,1.0,,,8.0,,,1.0,1.0,1.0,0.2,1.0,0.25,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-1630162-1630183,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Anthony Edwards, Jaden McDaniels","Towns, Milton, Alexander-Walker, Edwards, McDaniels",1626157-1629003-1629638-1630162-1630183,MIN,54.0,1,1.0,-3.0,1.0,2.0,,3.0,,,1.0,1.0,,2.0,5.0,,,,,2.0,2.0,,,,2.0,,,,1.0,,1.0,,1.0,,80.0,24.0,15.0,24.0,15.0,,,,0.6753,,,1.6,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-1630162-203497,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Anthony Edwards, Rudy Gobert","Towns, Milton, Alexander-Walker, Edwards, Gobert",1626157-1629003-1629638-1630162-203497,MIN,470.0,4,8.0,5.0,15.0,15.0,,30.0,1.0,2.0,3.0,9.0,,15.0,10.0,,,,,,2.0,,,,15.0,,,,0.3333333333333333,,0.5,,0.5,,91.91489361702128,17.8,13.533333333333333,16.733333333333334,12.866666666666667,0.13333333333333333,0.5,0.5,0.5009333333333333,,,9.066666666666666,,1.0,2.0,1.0,2.0,,,3.0,4.0,,3.0,6.0,2.0,,,,6.0,9.0,4.0,3.0,3.0,3.0,6.0,3.0,1.0,15.0,1.0,1.0,4.0,4.0,8.0,2.0,10.0,,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,0.4,0.5714285714285714,0.16666666666666666,0.8,0.3333333333333333,0.6666666666666666,0.2222222222222222,,,0.5,,1.0,1.0,0.75,,,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.75,0.75,1.0,,,,0.5333333333333333,0.75,,,,24.849999999999998,,2.0,,2.0,1.0,1.0,0.13333333333333333,,,,1.0,5.0,1.0,,,,,,,,0.3333333333333333,0.2,0.3333333333333333,1.0,,,,,,2.0,,,,,0.2222222222222222,0.4,,0.25,0.5,,,,,0.4125,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-1630162-203937,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Anthony Edwards, Kyle Anderson","Towns, Milton, Alexander-Walker, Edwards, Anderson",1626157-1629003-1629638-1630162-203937,MIN,230.0,2,4.0,-3.0,8.0,8.0,,16.0,1.0,1.0,2.0,5.0,,7.0,10.0,,,,,4.0,2.0,1.0,,,7.0,,,,0.4,,0.5,,0.5,,100.17391304347825,16.375,12.375,16.375,12.375,0.14285714285714285,1.0,1.0,0.4524071428571429,,,8.72,,,,,,,,1.0,2.0,,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,1.0,3.0,4.0,,4.0,,,,,1.0,1.0,,,,,,,,,,,,0.5,0.5,,0.2857142857142857,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,0.2857142857142857,0.5,0.5,,,,,0.2857142857142857,0.5,,,,25.2,,,,1.0,1.0,1.0,,,,,1.0,4.0,,,,,,,,,0.5714285714285714,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-1630183-203497,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Jaden McDaniels, Rudy Gobert","Towns, Milton, Alexander-Walker, McDaniels, Gobert",1626157-1629003-1629638-1630183-203497,MIN,508.0,2,8.0,5.0,16.0,17.0,4.0,33.0,,1.0,6.0,12.0,1.0,22.0,17.0,2.0,2.0,,10.0,6.0,3.0,2.0,2.0,,20.0,10.0,4.0,,0.5,1.0,0.65625,1.25,0.6470588235294118,1.25,93.54330708661418,15.5625,15.235294117647058,15.4375,15.235294117647058,0.0625,,,0.518815625,0.53165,0.45454545454545453,6.058333333333334,0.25,,1.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,,2.0,2.0,6.0,9.0,3.0,3.0,3.0,3.0,6.0,3.0,2.0,15.0,,1.0,3.0,4.0,7.0,1.0,8.0,,1.0,1.0,,,,,,,1.0,,,,,0.5,0.6,1.0,0.75,0.75,1.0,0.25,1.0,0.16666666666666666,1.0,,1.0,0.14285714285714285,,,1.0,1.0,1.0,1.0,1.0,,,0.3125,0.8,0.8,0.5,0.1875,1.0,1.0,1.0,0.25,1.0,0.5,0.5625,1.0,0.058823529411764705,0.07692307692307693,0.09090909090909091,25.05,,1.0,,,,,0.0625,,,,2.0,6.0,1.0,,,,,,,,0.375,0.3333333333333333,0.5,0.5,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,,0.25,,1.0,1.0,,,0.6586,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-1630183-203937,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Jaden McDaniels, Kyle Anderson","Towns, Milton, Alexander-Walker, McDaniels, Anderson",1626157-1629003-1629638-1630183-203937,MIN,14.0,1,,-1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629638-201144-203497,1610612750,"Karl-Anthony Towns, Shake Milton, Nickeil Alexander-Walker, Mike Conley, Rudy Gobert","Towns, Milton, Alexander-Walker, Conley, Gobert",1626157-1629003-1629638-201144-203497,MIN,24.0,1,,-3.0,1.0,1.0,,2.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,120.0,20.0,4.0,20.0,4.0,,,,0.4324,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629675-1630162-1630183,1610612750,"Karl-Anthony Towns, Shake Milton, Naz Reid, Anthony Edwards, Jaden McDaniels","Towns, Milton, Reid, Edwards, McDaniels",1626157-1629003-1629675-1630162-1630183,MIN,294.0,3,5.0,,9.0,11.0,7.0,20.0,,1.0,4.0,6.0,1.0,15.0,15.0,2.0,3.0,1.0,11.0,4.0,1.0,2.0,3.0,1.0,15.0,11.0,7.0,,0.6666666666666666,0.6666666666666666,0.875,1.0,0.75,0.9166666666666666,97.95918367346938,13.555555555555555,15.636363636363637,13.555555555555555,15.636363636363637,0.125,,,0.61671875,0.54897,0.7333333333333333,5.516666666666667,0.7777777777777778,1.0,,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,4.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,,,3.0,1.0,4.0,,4.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,0.5,0.5,1.0,1.0,1.0,,0.25,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,0.5,0.75,1.0,0.6666666666666666,0.25,1.0,1.0,1.0,0.2,1.0,0.4,0.75,1.0,0.1111111111111111,0.14285714285714285,,28.55,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,0.125,1.0,1.0,,,,,,,1.0,,,,,0.16666666666666666,,,,,,,,,,2.0,2.0,1.0,1.0,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629675-1630162-201144,1610612750,"Karl-Anthony Towns, Shake Milton, Naz Reid, Anthony Edwards, Mike Conley","Towns, Milton, Reid, Edwards, Conley",1626157-1629003-1629675-1630162-201144,MIN,271.0,3,5.0,-5.0,10.0,9.0,,19.0,,,1.0,2.0,1.0,6.0,11.0,,,,,,2.0,1.0,2.0,,4.0,,,,0.5,,0.35714285714285715,,0.375,,100.95940959409594,12.0,16.77777777777778,11.7,14.666666666666666,,,,0.5678785714285715,,,1.9,,2.0,1.0,1.0,2.0,,,1.0,4.0,,1.0,5.0,1.0,,2.0,,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,2.0,1.0,3.0,1.0,4.0,,1.0,,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.2,0.2,1.0,0.7142857142857143,0.3333333333333333,,1.0,0.25,0.6,0.2,,,,0.5,,1.0,1.0,,,0.2857142857142857,0.5,1.0,1.0,0.5714285714285714,0.25,0.25,1.0,,,,1.0,0.25,0.125,0.3333333333333333,0.3333333333333333,25.18,,1.0,,,,,0.14285714285714285,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,0.5,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.5,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
1626157-1629003-1629675-1630162-203937,1610612750,"Karl-Anthony Towns, Shake Milton, Naz Reid, Anthony Edwards, Kyle Anderson","Towns, Milton, Reid, Edwards, Anderson",1626157-1629003-1629675-1630162-203937,MIN,1226.0,9,20.0,12.0,44.0,45.0,22.0,89.0,2.0,3.0,17.0,27.0,4.0,53.0,41.0,7.0,12.0,2.0,22.0,20.0,8.0,3.0,5.0,,53.0,22.0,22.0,,0.6296296296296297,0.5833333333333334,0.6447368421052632,0.5555555555555556,0.6625,0.5789473684210527,104.53507340946166,12.204545454545455,15.311111111111112,12.204545454545455,15.066666666666666,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.5201776315789474,0.5219833333333334,0.41509433962264153,7.096296296296296,0.5,12.0,,7.0,11.0,2.0,5.0,3.0,8.0,6.0,5.0,11.0,,,,6.0,14.0,9.0,8.0,3.0,7.0,3.0,10.0,1.0,7.0,23.0,,,12.0,8.0,21.0,,21.0,,2.0,2.0,5.0,5.0,6.0,,,1.0,3.0,2.0,1.0,2.0,2.0,0.4117647058823529,0.4117647058823529,0.6,0.45454545454545453,0.45454545454545453,,0.2894736842105263,0.8888888888888888,,0.9230769230769231,,0.9090909090909091,,,,1.0,0.8333333333333334,1.0,1.0,0.5,,1.0,0.2894736842105263,0.6363636363636364,0.875,1.0,0.21052631578947367,0.375,0.375,0.3333333333333333,0.2777777777777778,0.4,0.3333333333333333,0.5789473684210527,0.375,0.075,0.10344827586206896,,25.627272727272725,2.0,3.0,2.0,,,,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,8.0,13.0,,1.0,,1.0,3.0,1.0,,1.0,0.34210526315789475,0.6153846153846154,0.7272727272727273,,1.0,,,,,5.0,,,,,0.18518518518518517,0.15384615384615385,,,,,,,,,2.0,2.0,0.3333333333333333,0.3333333333333333,,,,2.0,0.2727272727272727,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,False
