EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Fouls,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Charge Fouls Drawn,OffAtRimReboundPct,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Fg3aBlocked,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,PtsPutbacks,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTDefRebounds,DefFTReboundPct,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,LongMidRangeAssists,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,LongMidRangePctAssisted,team_id,year,season,team_vs
1626181-1627826-1629599-1629611-201935,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Terance Mann, James Harden","Powell, Zubac, Coffey, Mann, Harden",1626181-1627826-1629599-1629611-201935,LAC,13.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
1626181-1627826-1629599-201566-201935,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Russell Westbrook, James Harden","Powell, Zubac, Coffey, Westbrook, Harden",1626181-1627826-1629599-201566-201935,LAC,668.0,4,6.0,11.0,-3.0,22.0,23.0,7.0,17.0,2.0,45.0,3.0,5.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,8.0,2.0,6.0,13.0,2.0,8.0,5.0,23.0,26.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,8.0,4.0,6.0,8.0,2.0,2.0,4.0,4.0,2.0,2.0,8.0,1.0,1.0,2.0,6.0,8.0,2.0,10.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,21.0,6.0,7.0,1.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.46153846153846156,0.5,0.42857142857142855,0.3333333333333333,0.4791666666666667,0.5,0.42857142857142855,0.38095238095238093,0.15384615384615385,0.2,0.14285714285714285,0.6,0.14285714285714285,1.0,0.16666666666666666,0.6666666666666666,0.15384615384615385,0.2,0.16666666666666666,0.4,0.75,1.0,1.0,97.0059880239521,1.0,13.954545454545455,15.695652173913043,13.636363636363637,15.08695652173913,0.23809523809523808,0.6,0.75,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.3333333333333333,1.0,0.047619047619047616,1.0,1.0,0.38095238095238093,0.25,0.25,1.0,0.16666666666666666,1.0,0.3333333333333333,0.6190476190476191,0.25,0.5134904761904762,0.5315,0.4873,0.08695652173913043,0.13333333333333333,0.08695652173913043,0.2608695652173913,5.8538461538461535,26.9375,0.3181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
1626181-1627826-1629599-201566-202331,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Russell Westbrook, Paul George","Powell, Zubac, Coffey, Westbrook, George",1626181-1627826-1629599-201566-202331,LAC,389.0,4,3.0,6.0,-2.0,13.0,12.0,9.0,4.0,3.0,25.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,6.0,4.0,1.0,1.0,2.0,7.0,2.0,10.0,12.0,1.0,,5.0,1.0,1.0,5.0,2.0,10.0,2.0,,,6.0,1.0,,1.0,3.0,1.0,,8.0,2.0,,1.0,5.0,6.0,2.0,8.0,1.0,1.0,,2.0,,6.0,,1.0,3.0,2.0,,1.0,1.0,,1.0,1.0,5.0,10.0,9.0,,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.5,0.6666666666666666,0.5555555555555556,1.25,0.7142857142857143,0.875,,,,0.7142857142857143,,0.5,0.4,0.6666666666666666,0.4,,0.4,0.6666666666666666,0.6666666666666666,1.0,,92.54498714652956,1.0,16.23076923076923,14.833333333333334,15.23076923076923,14.0,0.125,1.0,1.0,1.0,,,,,,,,0.75,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,1.0,0.6666666666666666,1.0,0.16666666666666666,0.5778125,,0.5859166666666666,0.2222222222222222,1.0,0.5,1.0,1.7,25.542857142857144,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,0.4,1.0,1.25,1.0,1.0,0.2,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.16666666666666666,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
1626181-1627826-1629599-201566-202695,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Russell Westbrook, Kawhi Leonard","Powell, Zubac, Coffey, Westbrook, Leonard",1626181-1627826-1629599-201566-202695,LAC,127.0,1,1.0,2.0,-2.0,5.0,4.0,,,,9.0,,,,,,1.0,1.0,,1.0,,,,1.0,2.0,,,,2.0,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,,,2.0,,,,,,,,0.5,,0.5,,0.3333333333333333,,,,,,,0.5,,,,0.3333333333333333,,,,0.5,,,,102.04724409448819,,14.2,14.0,14.2,13.75,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,0.4496,,,0.3333333333333333,0.3333333333333333,,,12.8,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
1626181-1627826-1629599-201935-202331,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, James Harden, Paul George","Powell, Zubac, Coffey, Harden, George",1626181-1627826-1629599-201935-202331,LAC,167.0,2,1.0,3.0,6.0,5.0,5.0,,,,10.0,1.0,1.0,,,,2.0,2.0,,,1.0,2.0,,3.0,3.0,1.0,2.0,1.0,10.0,4.0,,,,,,,,,2.0,4.0,,2.0,1.0,,1.0,2.0,1.0,,5.0,,,1.0,1.0,2.0,,2.0,,,,1.0,,2.0,,,1.0,1.0,,,,,,,10.0,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.9,,1.0,,,0.4,,,,1.0,,1.0,,1.0,,,,1.0,,,,86.22754491017965,,17.0,16.4,17.0,16.4,0.2,1.0,1.0,1.0,0.4,1.0,1.0,,,,,0.4,0.5,0.5,,,,,0.6,0.5,0.49761,,,0.2,0.3333333333333333,,,6.966666666666666,26.0,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
1626181-1627826-1629599-201935-202695,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, James Harden, Kawhi Leonard","Powell, Zubac, Coffey, Harden, Leonard",1626181-1627826-1629599-201935-202695,LAC,119.0,1,,2.0,3.0,4.0,4.0,,,,8.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,3.0,4.0,,,,6.0,3.0,,,,,,,,,4.0,2.0,,,,,2.0,2.0,2.0,,4.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,,,0.75,,0.75,,0.75,,,,,,,,,1.0,,1.0,,,,,,,,96.80672268907563,,12.5,17.25,12.5,17.25,0.5,1.0,1.0,1.0,0.25,1.0,1.0,,0.25,,,,,,,,,,0.5,,0.522325,,,,,,,6.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
1626181-1627826-1629611-201566-201935,1610612746,"Norman Powell, Ivica Zubac, Terance Mann, Russell Westbrook, James Harden","Powell, Zubac, Mann, Westbrook, Harden",1626181-1627826-1629611-201566-201935,LAC,298.0,3,,5.0,-4.0,8.0,10.0,5.0,5.0,1.0,18.0,,2.0,1.0,,2.0,1.0,2.0,,,,3.0,2.0,1.0,4.0,1.0,6.0,1.0,6.0,10.0,1.0,1.0,1.0,,3.0,3.0,1.0,1.0,,2.0,,3.0,,1.0,,1.0,,,3.0,2.0,1.0,1.0,,1.0,3.0,4.0,2.0,2.0,,,,2.0,,,2.0,1.0,,,,,,,5.0,1.0,5.0,,,,0.16666666666666666,0.16666666666666666,0.25,,0.25,,0.2727272727272727,0.25,0.07142857142857142,0.6,0.25,0.5,,,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.375,,0.3333333333333333,,,,,86.97986577181207,,18.5,15.0,17.125,13.2,0.2,,,,0.2,0.5,0.5,,,,,0.3,,,1.0,0.3333333333333333,,0.3333333333333333,0.8,,0.55001,,0.5519999999999999,0.09090909090909091,0.2,0.16666666666666666,0.16666666666666666,6.125,24.95,0.625,,1.0,3.0,,1.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,0.5,0.14285714285714285,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.16666666666666666,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
1626181-1627826-1629611-201566-202331,1610612746,"Norman Powell, Ivica Zubac, Terance Mann, Russell Westbrook, Paul George","Powell, Zubac, Mann, Westbrook, George",1626181-1627826-1629611-201566-202331,LAC,374.0,3,2.0,6.0,10.0,13.0,14.0,2.0,7.0,1.0,27.0,3.0,3.0,,,,2.0,3.0,,1.0,1.0,3.0,1.0,5.0,7.0,1.0,4.0,4.0,17.0,7.0,,,3.0,1.0,1.0,2.0,,5.0,2.0,8.0,,3.0,1.0,,1.0,2.0,1.0,,5.0,1.0,,3.0,5.0,8.0,1.0,9.0,2.0,1.0,1.0,1.0,,4.0,1.0,,5.0,3.0,,2.0,2.0,,2.0,,14.0,5.0,2.0,,0.2,0.2,0.25,0.25,0.7142857142857143,1.0,0.5909090909090909,0.8333333333333334,0.6538461538461539,1.5,0.8333333333333334,0.36363636363636365,,,,0.5555555555555556,,0.75,0.3333333333333333,0.6153846153846154,0.2,,,0.5,0.6666666666666666,,1.0,103.9572192513369,,10.384615384615385,17.071428571428573,10.153846153846153,15.5,0.2727272727272727,1.0,1.0,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.09090909090909091,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.5189954545454545,,0.5099166666666667,0.23076923076923078,0.3333333333333333,0.17647058823529413,0.29411764705882354,6.6571428571428575,25.65,0.15384615384615385,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,0.5,,1.5,,0.5,0.2,0.09090909090909091,,,,1.0,,,1.0,1.0,1.0,0.3333333333333333,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
1626181-1627826-1629611-201935-202331,1610612746,"Norman Powell, Ivica Zubac, Terance Mann, James Harden, Paul George","Powell, Zubac, Mann, Harden, George",1626181-1627826-1629611-201935-202331,LAC,1831.0,6,15.0,31.0,-12.0,58.0,60.0,14.0,15.0,7.0,118.0,9.0,10.0,2.0,2.0,2.0,5.0,13.0,2.0,3.0,4.0,14.0,3.0,16.0,26.0,7.0,19.0,10.0,63.0,75.0,3.0,,7.0,3.0,5.0,6.0,2.0,14.0,18.0,14.0,3.0,14.0,4.0,1.0,9.0,15.0,7.0,2.0,36.0,1.0,4.0,10.0,9.0,19.0,5.0,24.0,4.0,1.0,3.0,5.0,,13.0,2.0,,17.0,9.0,1.0,2.0,,2.0,4.0,1.0,56.0,14.0,14.0,1.0,0.5625,0.5625,0.3684210526315789,0.3684210526315789,0.6153846153846154,0.6,0.5888888888888889,0.5454545454545454,0.6057692307692307,0.5833333333333334,0.5833333333333334,0.4222222222222222,0.038461538461538464,,0.07692307692307693,0.75,0.4,0.8333333333333334,0.08333333333333333,0.7916666666666666,0.22727272727272727,0.375,0.1,0.3333333333333333,0.8571428571428571,1.0,0.8,92.80174767886402,0.25,13.413793103448276,17.55,12.879310344827585,17.383333333333333,0.2222222222222222,0.9,0.9,0.7777777777777778,0.28888888888888886,0.38461538461538464,0.4166666666666667,0.4,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.3111111111111111,0.2857142857142857,0.3076923076923077,0.4,0.18181818181818182,1.0,0.2727272727272727,0.6444444444444445,0.2857142857142857,0.5513933333333333,0.55142,0.5533363636363636,0.17647058823529413,0.28125,0.1111111111111111,0.2222222222222222,6.561538461538461,25.66315789473684,0.2413793103448276,1.0,3.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,18.0,6.0,3.0,3.0,1.0,6.0,4.0,2.0,11.0,3.0,3.0,,0.8571428571428571,0.5,0.3333333333333333,0.6666666666666666,0.7,0.5454545454545454,0.8571428571428571,0.05,0.1111111111111111,0.6,0.6,1.0,0.75,0.5,1.0,0.4,0.5,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,1.0,,1.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.05263157894736842,0.07142857142857142,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
1626181-1627826-1629611-201935-202695,1610612746,"Norman Powell, Ivica Zubac, Terance Mann, James Harden, Kawhi Leonard","Powell, Zubac, Mann, Harden, Leonard",1626181-1627826-1629611-201935-202695,LAC,237.0,1,,4.0,6.0,8.0,7.0,5.0,,2.0,15.0,4.0,6.0,2.0,3.0,4.0,,,1.0,2.0,,1.0,,5.0,8.0,1.0,2.0,,13.0,7.0,2.0,,4.0,4.0,6.0,,,8.0,4.0,6.0,,1.0,,,2.0,3.0,2.0,,7.0,,2.0,1.0,2.0,3.0,2.0,5.0,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,9.0,8.0,5.0,,0.4,0.6666666666666666,0.5,0.5,0.625,0.6666666666666666,0.65,0.6666666666666666,0.65,1.0,0.6666666666666666,0.2,,,,1.0,0.6666666666666666,1.0,,1.0,0.5,,,1.0,,,1.0,91.13924050632912,1.0,14.5,17.285714285714285,14.5,17.285714285714285,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,0.2,0.5,0.5,0.1,,,1.0,0.6666666666666666,0.75,,0.8,,0.61319,0.60535,0.5906333333333333,0.1,0.125,0.3076923076923077,0.6153846153846154,4.975,24.4,0.625,2.0,1.0,1.0,,,,,,2.0,,,,3.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,,0.25,0.1,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1610612746,2024,2023-24,True
