EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,NonHeaveArc3FGA,ShortMidRangeAssists,FG3APct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,PtsUnassisted2s,ShootingFouls,Fouls,Blocked2s,BlockedLongMidRange,Blocks,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,DefThreePtRebounds,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceOffPoss,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,Arc3Assists,OffThreePtRebounds,SelfOReb,BlockedAtRim,SecondChanceFg3Pct,PenaltyFg2Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Defensive 3 Seconds Violations,PenaltyFtPoints,SecondChanceTurnovers,Charge Fouls Drawn,SecondChanceFtPoints,PenaltyDefPoss,AtRimPctBlocked,OffLongMidRangeReboundPct,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGA,PenaltyCorner3FGA,FTDefRebounds,PenaltyTurnovers,Loose Ball Fouls,DefFTReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,Charge Fouls,OffCorner3ReboundPct,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceAtRimPctAssisted,Travels,StepOutOfBoundsTurnovers,3SecondViolations,BlockedCorner3,Transition Take Fouls Drawn,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,Transition Take Fouls,team_id,year,season,team_vs
1626246-1627832-1628415-1628988-201145,1610612745,"Boban Marjanovic, Fred VanVleet, Dillon Brooks, Aaron Holiday, Jeff Green","Marjanovic, VanVleet, Brooks, Holiday, Green",1626246-1627832-1628415-1628988-201145,HOU,1.0,1,-3.0,1.0,1.0,3.0,1440.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
1626246-1627832-1628415-201145-203493,1610612745,"Boban Marjanovic, Fred VanVleet, Dillon Brooks, Jeff Green, Reggie Bullock Jr.","Marjanovic, VanVleet, Brooks, Green, Bullock Jr.",1626246-1627832-1628415-201145-203493,HOU,70.0,1,4.0,1.0,3.0,,61.71428571428571,36.0,36.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,17.0,17.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5103,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
1626246-1627832-1630256-1631095-1641708,1610612745,"Boban Marjanovic, Fred VanVleet, Jae'Sean Tate, Jabari Smith Jr., Amen Thompson","Marjanovic, VanVleet, Tate, Smith Jr., Thompson",1626246-1627832-1630256-1631095-1641708,HOU,78.0,1,,2.0,4.0,2.0,73.84615384615384,21.5,19.0,1.0,2.0,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,2.0,,,,2.0,1.0,1.0,1.0,0.5,0.5,,,,17.5,17.5,,,,,,,,,0.5,0.501625,13.9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
1626246-1627832-1630256-1641708-201145,1610612745,"Boban Marjanovic, Fred VanVleet, Jae'Sean Tate, Amen Thompson, Jeff Green","Marjanovic, VanVleet, Tate, Thompson, Green",1626246-1627832-1630256-1641708-201145,HOU,75.0,1,-2.0,2.0,4.0,4.0,76.8,21.5,20.5,1.0,2.0,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,2.0,,,0.5,0.5,0.5,,,,16.0,16.0,0.5,1.0,1.0,,,,,,0.5,0.4902,7.5,,1.0,,,,,,0.5,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
1626246-1628988-1630207-1631466-1641708,1610612745,"Boban Marjanovic, Aaron Holiday, Nate Hinton, Nate Williams, Amen Thompson","Marjanovic, Holiday, Hinton, Williams, Thompson",1626246-1628988-1630207-1631466-1641708,HOU,207.0,2,2.0,7.0,14.0,5.0,97.39130434782608,17.571428571428573,15.571428571428571,3.0,7.0,1.0,1.0,,,2.0,5.0,7.0,2.0,1.0,2.0,1.0,,5.0,4.0,5.0,5.0,7.0,0.5,0.5,0.4,0.5,0.5,1.0,0.7142857142857143,1.0,12.0,12.0,0.14285714285714285,1.0,1.0,1.0,,,,,0.42857142857142855,0.5106071428571429,7.08,1.0,4.0,,2.0,,,0.2857142857142857,0.5714285714285714,0.25,0.3333333333333333,,,23.45,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.25,0.3333333333333333,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
1626246-1628988-1631095-1631466-1641708,1610612745,"Boban Marjanovic, Aaron Holiday, Jabari Smith Jr., Nate Williams, Amen Thompson","Marjanovic, Holiday, Smith Jr., Williams, Thompson",1626246-1628988-1631095-1631466-1641708,HOU,155.0,1,5.0,5.0,10.0,4.0,92.9032258064516,17.4,15.6,3.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,9.0,8.0,4.0,4.0,1.0,1.0,8.0,1.0,3.0,4.0,7.0,1.0,1.0,0.8,0.8,0.9,1.0,0.75,,13.6,12.4,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,0.50328,7.7,2.0,3.0,,,,2.0,,0.6,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,0.2,0.3333333333333333,0.6666666666666666,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3766,0.2,0.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
1626246-1628988-1631095-1641708-1641715,1610612745,"Boban Marjanovic, Aaron Holiday, Jabari Smith Jr., Amen Thompson, Cam Whitmore","Marjanovic, Holiday, Smith Jr., Thompson, Whitmore",1626246-1628988-1631095-1641708-1641715,HOU,143.0,1,-4.0,5.0,10.0,8.0,100.69930069930071,14.0,12.4,2.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,4.0,0.5,0.5,0.5,0.5,0.4,1.0,0.6666666666666666,1.0,14.6,14.6,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,0.25,0.43655,8.025,,2.0,,,,,,0.5,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,0.25,0.5,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
1626246-1630207-1631257-1631466-1641715,1610612745,"Boban Marjanovic, Nate Hinton, Jermaine Samuels Jr., Nate Williams, Cam Whitmore","Marjanovic, Hinton, Samuels Jr., Williams, Whitmore",1626246-1630207-1631257-1631466-1641715,HOU,3.0,1,,,1.0,,480.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
1626246-1630224-1630256-1641708-201145,1610612745,"Boban Marjanovic, Jalen Green, Jae'Sean Tate, Amen Thompson, Jeff Green","Marjanovic, Green, Tate, Thompson, Green",1626246-1630224-1630256-1641708-201145,HOU,224.0,1,1.0,8.0,17.0,10.0,109.28571428571428,14.125,13.875,4.0,9.0,2.0,2.0,1.0,1.0,4.0,4.0,11.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,11.0,0.25,0.25,1.0,0.7857142857142857,0.7857142857142857,1.0,0.5,1.0,12.333333333333334,12.333333333333334,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,,0.7142857142857143,0.46134285714285717,7.6,1.0,1.0,3.0,3.0,3.0,,0.42857142857142855,0.14285714285714285,1.0,1.0,,0.42857142857142855,27.366666666666664,6.0,,1.0,,,,,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,0.5,,,,,,,,,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.5,1.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.40545,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
1626246-1631095-1631466-1641708-1641715,1610612745,"Boban Marjanovic, Jabari Smith Jr., Nate Williams, Amen Thompson, Cam Whitmore","Marjanovic, Smith Jr., Williams, Thompson, Whitmore",1626246-1631095-1631466-1641708-1641715,HOU,157.0,2,5.0,7.0,13.0,2.0,119.23566878980891,11.0,10.428571428571429,3.0,6.0,2.0,3.0,,,2.0,4.0,7.0,,,1.0,,,3.0,1.0,4.0,7.0,,,,0.5,0.4375,0.4375,0.5,0.6666666666666666,,13.333333333333334,12.833333333333334,0.375,0.6666666666666666,0.6666666666666666,,,,,,0.875,0.52819375,2.8,,1.0,4.0,4.0,4.0,,0.5,0.125,,,,0.5,26.475,4.0,,,1.0,,1.0,,,1.0,3.0,1.0,1.0,,3.0,,,1.0,0.25,0.25,0.25,1.0,0.75,,,,,,,,2.0,,2.0,2.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,1.0,0.6,1.0,1.0,0.52955,0.125,0.25,1.0,1.0,1.0,0.16666666666666666,1.0,,1.0,,1.0,4.0,,1.0,1.0,1.0,,,,,4.0,,0.5,0.5,0.25,0.25,0.25,,0.25,0.5697375,0.5714285714285714,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,0.25,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2024,2023-24,False
