EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimFGM,AtRimAssists,LostBallOutOfBoundsTurnovers,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyArc3FGA,Blocked2s,BlockedAtRim,Blocks,PenaltyArc3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,Offensive Fouls,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceFtPoints,Fg2aBlocked,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,LostBallTurnovers,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,SelfOReb,Charge Fouls Drawn,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFG2M,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,BlocksRecoveredPct,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,Travels,SecondChanceCorner3FGA,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,team_id,year,season,team_vs
1626156-1627752-1629060-1629216-2544,1610612747,"D'Angelo Russell, Taurean Prince, Rui Hachimura, Gabe Vincent, LeBron James","Russell, Prince, Hachimura, Vincent, James",1626156-1627752-1629060-1629216-2544,LAL,143.0,1,2.0,-1.0,4.0,4.0,4.0,4.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,0.75,0.75,0.8333333333333334,0.8333333333333334,0.5,1.0,0.5,1.0,80.55944055944056,18.25,17.5,18.25,15.75,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.63475,0.63475,0.3333333333333333,0.5,1.0,1.1,23.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
1626156-1627752-1629060-1630559-203076,1610612747,"D'Angelo Russell, Taurean Prince, Rui Hachimura, Austin Reaves, Anthony Davis","Russell, Prince, Hachimura, Reaves, Davis",1626156-1627752-1629060-1630559-203076,LAL,241.0,1,4.0,3.0,7.0,8.0,,,15,,,,,,,5.0,1.0,1.0,,11.0,8.0,,,,,,3.0,1.0,3.0,,7.0,1.0,3.0,3.0,1.0,1.0,,1.0,,1.0,,,11.0,,,1.0,1.0,,1.0,0.9166666666666666,,0.9166666666666666,,0.16666666666666666,1.0,0.75,1.0,89.6265560165975,14.571428571428571,17.375,14.571428571428571,16.375,,,,,,,,,0.16666666666666666,0.4627833333333333,,,,,12.819999999999999,24.9,,3.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.8,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
1626156-1627752-1629060-1630559-2544,1610612747,"D'Angelo Russell, Taurean Prince, Rui Hachimura, Austin Reaves, LeBron James","Russell, Prince, Hachimura, Reaves, James",1626156-1627752-1629060-1630559-2544,LAL,49.0,1,1.0,,2.0,1.0,,,3,1.0,,,,,,1.0,,,,2.0,2.0,,,,,,,,1.0,,2.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,88.16326530612245,13.0,23.0,13.0,23.0,1.0,,,,,,,,1.0,0.6591,,,,,1.8,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
1626156-1627752-1629060-203076-203915,1610612747,"D'Angelo Russell, Taurean Prince, Rui Hachimura, Anthony Davis, Spencer Dinwiddie","Russell, Prince, Hachimura, Davis, Dinwiddie",1626156-1627752-1629060-203076-203915,LAL,449.0,3,7.0,-5.0,14.0,15.0,,,29,3.0,,,,,,10.0,,1.0,2.0,10.0,15.0,,,,,,,,3.0,,6.0,3.0,7.0,8.0,1.0,3.0,,3.0,,2.0,4.0,2.0,8.0,,,,,,,0.36363636363636365,,0.38461538461538464,,0.09090909090909091,0.75,0.8571428571428571,0.6666666666666666,93.00668151447661,16.214285714285715,14.8,16.214285714285715,14.6,0.2727272727272727,,,,,,,,0.36363636363636365,0.4821454545454546,,0.15384615384615385,0.16666666666666666,,7.62,24.5,,3.0,6.0,,1.0,,1.0,4.0,6.0,2.0,1.0,,3.0,,3.0,,3.0,1.0,,0.75,1.0,0.4,1.0,,1.0,0.5454545454545454,0.5,0.5,1.0,0.09090909090909091,,,,0.09090909090909091,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.16666666666666666,0.14285714285714285,0.5,1.0,1.0,1.0,1.0,0.5772,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
1626156-1627752-1629060-203915-2544,1610612747,"D'Angelo Russell, Taurean Prince, Rui Hachimura, Spencer Dinwiddie, LeBron James","Russell, Prince, Hachimura, Dinwiddie, James",1626156-1627752-1629060-203915-2544,LAL,270.0,2,4.0,-3.0,9.0,11.0,3.0,4.0,20,,,1.0,2.0,,,2.0,1.0,5.0,2.0,5.0,8.0,1.0,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,,1.0,,,,1.0,2.0,1.0,5.0,2.0,3.0,1.0,0.2,,0.2,0.21428571428571427,,0.3125,0.3333333333333333,0.7142857142857143,0.5,0.6666666666666666,,106.66666666666667,15.222222222222221,12.090909090909092,15.222222222222221,11.727272727272727,,0.2857142857142857,0.5,0.5,1.0,,,,0.7142857142857143,0.4995785714285715,0.426875,0.125,0.3333333333333333,0.4,13.4,25.119999999999997,0.3333333333333333,,1.0,,1.0,,3.0,,,,3.0,,,,,,3.0,,,,,,0.75,0.5,1.0,0.14285714285714285,,,,0.14285714285714285,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
1626156-1627752-1629216-1629637-203076,1610612747,"D'Angelo Russell, Taurean Prince, Gabe Vincent, Jaxson Hayes, Anthony Davis","Russell, Prince, Vincent, Hayes, Davis",1626156-1627752-1629216-1629637-203076,LAL,263.0,1,4.0,2.0,9.0,8.0,,,17,,,,,,,4.0,,3.0,4.0,12.0,10.0,,,,,,,,2.0,,4.0,3.0,4.0,5.0,1.0,1.0,,3.0,,2.0,4.0,2.0,12.0,,,,,,,0.5714285714285714,,0.6666666666666666,,0.42857142857142855,0.75,0.8,0.6666666666666666,93.07984790874524,15.444444444444445,15.5,14.88888888888889,15.25,,,,,,,,,0.42857142857142855,0.46287142857142854,,0.2222222222222222,0.3333333333333333,,7.75,25.400000000000002,,4.0,4.0,,,,3.0,4.0,4.0,4.0,3.0,,2.0,,2.0,,1.0,,,0.5,0.5,1.0,1.0,,,0.5714285714285714,1.0,1.0,0.5,,,,,0.42857142857142855,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
1626156-1627752-1629216-1629637-2544,1610612747,"D'Angelo Russell, Taurean Prince, Gabe Vincent, Jaxson Hayes, LeBron James","Russell, Prince, Vincent, Hayes, James",1626156-1627752-1629216-1629637-2544,LAL,313.0,2,5.0,-2.0,11.0,10.0,,,21,3.0,,,1.0,,,4.0,2.0,5.0,2.0,10.0,12.0,,,,,,6.0,2.0,3.0,,8.0,2.0,3.0,4.0,1.0,2.0,,4.0,,2.0,2.0,1.0,8.0,,,1.0,0.4,,0.4,0.4444444444444444,,0.5,,0.5555555555555556,0.6666666666666666,0.75,0.6666666666666666,96.61341853035144,14.545454545454545,15.3,13.363636363636363,15.2,0.3333333333333333,0.1111111111111111,,,,,,,0.8888888888888888,0.5547444444444445,,0.1,0.2,,4.15,26.2,,,1.0,,,2.0,4.0,1.0,2.0,,4.0,2.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,0.25,1.0,1.0,,0.1111111111111111,,,,,,,,0.4444444444444444,0.5,0.5,1.0,0.5,1.0,1.0,,0.3333333333333333,0.5,1.0,1.0,,,,,2.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,,1.0,0.5,,0.3333333333333333,0.16666666666666666,,,,,,,0.2,,,,,,,,,,,,,2.0,1.0,1.0,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
1626156-1627752-1629216-1630559-203076,1610612747,"D'Angelo Russell, Taurean Prince, Gabe Vincent, Austin Reaves, Anthony Davis","Russell, Prince, Vincent, Reaves, Davis",1626156-1627752-1629216-1630559-203076,LAL,172.0,1,3.0,-4.0,5.0,6.0,,,11,,,,,,,1.0,1.0,3.0,,3.0,7.0,,,,,,3.0,1.0,1.0,,3.0,1.0,3.0,3.0,,1.0,,,,2.0,,,3.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.375,,0.375,,0.75,1.0,0.75,1.0,92.09302325581395,15.4,15.833333333333334,15.4,15.333333333333334,,,,,,,,,0.75,0.48325,,,,,4.9,26.633333333333336,,,1.0,,,1.0,3.0,,,,3.0,1.0,,1.0,,,2.0,,,,,,0.6666666666666666,,1.0,0.25,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
1626156-1627752-1629216-203076-203915,1610612747,"D'Angelo Russell, Taurean Prince, Gabe Vincent, Anthony Davis, Spencer Dinwiddie","Russell, Prince, Vincent, Davis, Dinwiddie",1626156-1627752-1629216-203076-203915,LAL,307.0,2,5.0,5.0,12.0,12.0,,10.0,24,2.0,,2.0,3.0,,,5.0,3.0,4.0,4.0,17.0,12.0,,,,,,9.0,3.0,3.0,2.0,9.0,4.0,6.0,7.0,,1.0,,3.0,,4.0,6.0,3.0,14.0,,,1.0,0.75,,0.75,0.7222222222222222,,0.7083333333333334,,0.4444444444444444,0.8,0.8571428571428571,0.6666666666666666,112.57328990228014,12.75,12.833333333333334,12.5,12.083333333333334,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,0.5516944444444445,,0.25,0.375,,9.82,24.025,,,1.0,1.0,2.0,1.0,1.0,2.0,,4.0,1.0,1.0,,1.0,,,2.0,,,,,0.4,1.0,,1.0,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,,,0.5,1.0,,1.0,,,,,3.0,,,,1.0,,,,1.0,,1.0,,1.5,1.5,1.0,,,0.25,,,1.0,,,,0.17647058823529413,,,,,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,0.4,0.5,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
1626156-1627752-1629216-203076-2544,1610612747,"D'Angelo Russell, Taurean Prince, Gabe Vincent, Anthony Davis, LeBron James","Russell, Prince, Vincent, Davis, James",1626156-1627752-1629216-203076-2544,LAL,267.0,2,4.0,13.0,10.0,9.0,,,19,7.0,,,,,,9.0,1.0,1.0,1.0,16.0,3.0,,,,,,,,5.0,,10.0,3.0,4.0,5.0,,,,1.0,,4.0,2.0,1.0,14.0,,,,1.0,,1.0,0.75,,0.7272727272727273,,0.1,1.0,1.0,1.0,102.47191011235955,14.2,13.88888888888889,13.8,13.88888888888889,0.7,,,,,,,,0.8,0.57917,,0.09090909090909091,0.1,,4.211111111111111,27.2,,1.0,1.0,,1.0,1.0,1.0,6.0,10.0,2.0,1.0,1.0,5.0,,1.0,,1.0,,,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,,,0.1,1.0,1.0,1.0,0.1,,,,0.1,1.0,1.0,,1.0,5.0,4.0,,0.7142857142857143,0.7142857142857143,0.8,1.0,,,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,0.4833,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2024,2023-24,False
