EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LiveBallTurnoverPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls,Arc3PctBlocked,OffLongMidRangeReboundPct,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,3SecondViolations,LongMidRangePctBlocked,OffensiveGoaltends,BlockedLongMidRange,BlockedCorner3,Transition Take Fouls Drawn,team_id,year,season,team_vs
1627739-1628374-1631117-1631323-203903,1610612762,"Kris Dunn, Lauri Markkanen, Walker Kessler, Simone Fontecchio, Jordan Clarkson","Dunn, Markkanen, Kessler, Fontecchio, Clarkson",1627739-1628374-1631117-1631323-203903,UTA,525.0,2,9.0,3.0,18.0,19.0,3.0,2.0,37.0,1.0,2.0,1.0,1.0,1.0,3.0,10.0,3.0,3.0,1.0,1.0,1.0,3.0,,,,5.0,13.0,4.0,6.0,,22.0,19.0,,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,,7.0,2.0,8.0,12.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,14.0,,2.0,5.0,3.0,,8.0,2.0,10.0,,1.0,2.0,1.0,,,,,,,,19.0,7.0,3.0,,0.2,0.2,1.0,0.6666666666666666,1.0,0.6666666666666666,0.38461538461538464,,1.0,0.5789473684210527,0.75,1.1666666666666667,0.5789473684210527,0.75,1.1666666666666667,0.3157894736842105,0.07692307692307693,0.1,,0.75,0.25,1.0,,0.8888888888888888,0.2,,0.2857142857142857,,,1.0,,101.48571428571428,,14.11111111111111,14.263157894736842,14.0,13.210526315789474,0.10526315789473684,0.5,0.5,1.0,0.5263157894736842,0.3,0.3333333333333333,0.15789473684210525,1.0,1.0,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.3333333333333333,1.0,0.3333333333333333,1.0,,,0.42105263157894735,0.3333333333333333,0.5001763157894736,0.5995,0.5997,,,0.13636363636363635,0.3181818181818182,8.723076923076924,24.45,0.16666666666666666,7.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,0.05263157894736842,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628374-1631117-1641707-1641718,1610612762,"Kris Dunn, Lauri Markkanen, Walker Kessler, Taylor Hendricks, Keyonte George","Dunn, Markkanen, Kessler, Hendricks, George",1627739-1628374-1631117-1641707-1641718,UTA,538.0,1,9.0,-4.0,20.0,19.0,,1.0,39.0,5.0,5.0,,,,2.0,5.0,,1.0,,,,3.0,,,,7.0,11.0,,4.0,2.0,16.0,20.0,,1.0,,,,,,,,,,8.0,6.0,,3.0,,1.0,4.0,,4.0,,,3.0,8.0,,1.0,4.0,2.0,,6.0,1.0,7.0,,3.0,6.0,3.0,2.0,1.0,,,,,,16.0,,,,0.5714285714285714,0.5714285714285714,,,,,0.6363636363636364,,,0.4666666666666667,,,0.5,,,0.26666666666666666,0.09090909090909091,0.2,,1.0,0.25,1.0,,1.0,0.125,,0.3333333333333333,,,1.0,,104.38661710037175,,14.65,12.894736842105264,14.5,12.894736842105264,0.3333333333333333,1.0,1.0,0.6,0.3333333333333333,0.4,0.5,0.06666666666666667,,,,0.2,,,,,,,,,,,,0.6,,0.5625733333333333,0.3771,,0.0625,0.08333333333333333,,,6.136363636363637,25.5,,,,,1.0,,,,,,1.0,,2.0,1.0,3.0,1.0,2.0,2.0,5.0,,1.0,,,,0.6,,1.0,1.0,1.0,0.5,0.06666666666666667,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628374-1631117-1641707-203903,1610612762,"Kris Dunn, Lauri Markkanen, Walker Kessler, Taylor Hendricks, Jordan Clarkson","Dunn, Markkanen, Kessler, Hendricks, Clarkson",1627739-1628374-1631117-1641707-203903,UTA,234.0,2,4.0,-2.0,8.0,8.0,4.0,,16.0,,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,3.0,,1.0,2.0,,2.0,1.0,4.0,2.0,5.0,7.0,,1.0,,,,,1.0,1.0,3.0,,3.0,,,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,5.0,3.0,4.0,,,,1.0,0.25,0.3333333333333333,0.25,,,,0.25,,0.375,0.35714285714285715,,0.375,0.6666666666666666,0.5,,1.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.4,0.5,,,1.0,0.3333333333333333,,98.46153846153847,1.0,13.375,15.875,13.0,13.125,0.3333333333333333,,,,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.25,,0.25,,0.5,0.5,1.0,0.3333333333333333,0.5365583333333334,,0.5353125,0.14285714285714285,0.3333333333333333,,0.6,2.8,25.15,0.5,4.0,,,,,,,,,,,1.0,1.0,,,3.0,,3.0,2.0,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628374-1631117-1641718-203903,1610612762,"Kris Dunn, Lauri Markkanen, Walker Kessler, Keyonte George, Jordan Clarkson","Dunn, Markkanen, Kessler, George, Clarkson",1627739-1628374-1631117-1641718-203903,UTA,859.0,6,14.0,7.0,33.0,31.0,11.0,1.0,64.0,6.0,6.0,,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,8.0,,,1.0,9.0,12.0,4.0,9.0,6.0,36.0,29.0,,,,1.0,1.0,1.0,3.0,1.0,2.0,3.0,8.0,10.0,8.0,12.0,8.0,3.0,,5.0,4.0,9.0,3.0,1.0,4.0,22.0,,,2.0,10.0,,12.0,,12.0,,3.0,5.0,6.0,8.0,3.0,1.0,2.0,,2.0,1.0,35.0,8.0,11.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.4444444444444444,0.5,0.4444444444444444,0.75,,0.3333333333333333,0.7142857142857143,,0.5,0.72,0.5,0.5714285714285714,0.42857142857142855,,,,0.8333333333333334,,0.5,,0.75,,,,,1.0,0.5,,107.28754365541327,0.5,12.333333333333334,14.580645161290322,12.333333333333334,14.129032258064516,0.2857142857142857,1.0,1.0,0.6666666666666666,0.23809523809523808,0.6,0.6,0.047619047619047616,1.0,1.0,1.0,0.38095238095238093,0.375,0.375,1.0,,,0.2,1.0,0.2,1.0,0.2,,0.7142857142857143,0.375,0.5480619047619048,,0.5079100000000001,0.125,0.2,0.027777777777777776,0.2222222222222222,6.266666666666667,25.22222222222222,0.3333333333333333,10.0,,,1.0,,,,,,1.0,,4.0,,6.0,4.0,2.0,2.0,8.0,4.0,1.0,,,,0.75,,0.6666666666666666,1.0,0.5,0.3333333333333333,0.047619047619047616,,,,,,,,,,,,,4.0,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628374-1631117-1641729-203903,1610612762,"Kris Dunn, Lauri Markkanen, Walker Kessler, Brice Sensabaugh, Jordan Clarkson","Dunn, Markkanen, Kessler, Sensabaugh, Clarkson",1627739-1628374-1631117-1641729-203903,UTA,1910.0,3,32.0,-17.0,68.0,67.0,18.0,5.0,135.0,15.0,17.0,,4.0,4.0,6.0,15.0,1.0,5.0,1.0,3.0,6.0,17.0,1.0,1.0,4.0,22.0,35.0,7.0,22.0,11.0,76.0,93.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,7.0,6.0,20.0,32.0,12.0,21.0,17.0,6.0,2.0,16.0,7.0,23.0,6.0,1.0,11.0,53.0,3.0,3.0,7.0,10.0,,17.0,6.0,23.0,1.0,4.0,7.0,12.0,13.0,4.0,2.0,3.0,1.0,3.0,1.0,72.0,20.0,18.0,2.0,0.7272727272727273,0.7272727272727273,1.0,0.3181818181818182,0.2857142857142857,0.3181818181818182,0.6285714285714286,1.0,1.0,0.5701754385964912,0.5,0.6363636363636364,0.6031746031746031,0.6666666666666666,0.6666666666666666,0.38596491228070173,0.05714285714285714,0.06666666666666667,,0.6666666666666666,0.23076923076923078,0.6363636363636364,0.2,0.6538461538461539,0.21428571428571427,,0.3333333333333333,0.25,0.3333333333333333,0.6363636363636364,0.038461538461538464,101.78010471204189,0.3333333333333333,14.705882352941176,13.582089552238806,14.117647058823529,13.26865671641791,0.2982456140350877,0.8823529411764706,0.8823529411764706,0.7333333333333333,0.2631578947368421,0.4,0.42857142857142855,0.08771929824561403,0.2,0.2,1.0,0.2982456140350877,0.35294117647058826,0.35294117647058826,1.0,,0.5,0.36363636363636365,1.0,0.2727272727272727,0.3333333333333333,0.36363636363636365,0.25,0.6842105263157895,0.35294117647058826,0.5001096491228071,0.416075,0.4890636363636363,0.08196721311475409,0.10256410256410256,0.05263157894736842,0.2631578947368421,6.154285714285715,25.268181818181816,0.2647058823529412,13.0,,1.0,3.0,,,,,,4.0,1.0,7.0,5.0,8.0,6.0,3.0,2.0,11.0,4.0,1.0,,1.0,,0.7272727272727273,0.18181818181818182,0.7,1.0,,0.6666666666666666,0.05263157894736842,0.3333333333333333,0.5,1.0,,,,,,0.045454545454545456,,,,2.0,1.0,,,,3.0,1.0,,,2.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,1610612762,2024,2023-24,False
1627739-1628374-1631117-203482-203903,1610612762,"Kris Dunn, Lauri Markkanen, Walker Kessler, Kelly Olynyk, Jordan Clarkson","Dunn, Markkanen, Kessler, Olynyk, Clarkson",1627739-1628374-1631117-203482-203903,UTA,82.0,1,1.0,3.0,3.0,2.0,,,5.0,,,,,,,1.0,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,2.0,,,2.0,,2.0,,,,,,,,,,,,3.0,,,,,,1.0,1.0,,1.0,,,,0.5,,,0.5,,,0.3333333333333333,0.5,1.0,,,,1.0,,1.0,,,,,,1.0,,87.80487804878048,,14.666666666666666,19.0,14.666666666666666,19.0,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,0.44776666666666665,,,,,,,9.6,26.9,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628381-1629012-1629659-203903,1610612762,"Kris Dunn, John Collins, Collin Sexton, Talen Horton-Tucker, Jordan Clarkson","Dunn, Collins, Sexton, Horton-Tucker, Clarkson",1627739-1628381-1629012-1629659-203903,UTA,9.0,2,,-1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,4.5,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628381-1629012-1629677-1641718,1610612762,"Kris Dunn, John Collins, Collin Sexton, Luka Samanic, Keyonte George","Dunn, Collins, Sexton, Samanic, George",1627739-1628381-1629012-1629677-1641718,UTA,117.0,1,2.0,2.0,5.0,4.0,3.0,,9.0,,,,,,,1.0,,,,,2.0,2.0,,2.0,2.0,,1.0,2.0,2.0,2.0,8.0,6.0,,,,,,,,2.0,2.0,2.0,8.0,,,3.0,2.0,2.0,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,2.0,,2.0,,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,8.0,8.0,3.0,,,,0.5,1.0,1.0,1.0,,,,1.0,,1.5,1.0,,1.3333333333333333,0.6666666666666666,,,,1.0,,0.5,,0.6666666666666666,,,,,1.0,0.5,,110.76923076923077,1.0,10.0,16.75,10.0,15.25,,,,,0.3333333333333333,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,1.0,1.0,0.6666666666666666,1.0,0.5246833333333333,,0.561075,0.25,0.5,,1.0,11.3,26.5,0.6,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628381-1629012-1629677-1641729,1610612762,"Kris Dunn, John Collins, Collin Sexton, Luka Samanic, Brice Sensabaugh","Dunn, Collins, Sexton, Samanic, Sensabaugh",1627739-1628381-1629012-1629677-1641729,UTA,926.0,3,15.0,,33.0,31.0,,7.0,64.0,5.0,8.0,1.0,,,5.0,9.0,2.0,3.0,,,4.0,15.0,3.0,,,10.0,18.0,6.0,18.0,2.0,40.0,40.0,1.0,3.0,3.0,,5.0,,,,,,,14.0,6.0,12.0,15.0,4.0,3.0,7.0,4.0,11.0,2.0,2.0,3.0,26.0,4.0,3.0,9.0,5.0,,14.0,7.0,21.0,2.0,4.0,6.0,3.0,2.0,1.0,,2.0,1.0,2.0,1.0,35.0,,,,0.7,0.7,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.5555555555555556,0.3333333333333333,,0.5277777777777778,0.4166666666666667,,0.5405405405405406,0.4166666666666667,,0.5,0.16666666666666666,0.1111111111111111,,0.7142857142857143,0.375,0.9,0.3333333333333333,0.8235294117647058,0.35,0.3333333333333333,0.5,1.0,0.5,0.8888888888888888,0.11764705882352941,99.52483801295897,0.5,15.121212121212121,13.774193548387096,14.121212121212121,13.64516129032258,0.2222222222222222,0.625,0.8333333333333334,0.6,0.25,0.5555555555555556,0.625,0.08333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.4166666666666667,0.26666666666666666,0.26666666666666666,0.5,0.16666666666666666,0.5,,,,,,,0.7222222222222222,0.26666666666666666,0.5255347222222223,0.5130333333333333,,0.02702702702702703,0.05263157894736842,0.125,,5.766666666666667,25.133333333333333,,,,,1.0,,,1.0,6.0,,4.0,,,,1.0,1.0,2.0,,3.0,,1.0,,,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.6666666666666666,1.0,1.0,0.8,0.027777777777777776,,,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,0.25,,0.3333333333333333,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628381-1629012-1629677-203903,1610612762,"Kris Dunn, John Collins, Collin Sexton, Luka Samanic, Jordan Clarkson","Dunn, Collins, Sexton, Samanic, Clarkson",1627739-1628381-1629012-1629677-203903,UTA,296.0,1,5.0,,12.0,11.0,,1.0,23.0,2.0,2.0,1.0,,,2.0,6.0,1.0,1.0,,,,2.0,,,,4.0,8.0,1.0,3.0,1.0,12.0,12.0,1.0,1.0,,,2.0,,,,,,,4.0,4.0,3.0,2.0,,1.0,2.0,1.0,3.0,,1.0,1.0,7.0,,1.0,1.0,3.0,,4.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,10.0,,,,0.5,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.5,1.0,,0.5,1.0,,0.5454545454545454,1.0,,0.2727272727272727,0.125,0.16666666666666666,,0.5,0.25,1.0,,0.5714285714285714,0.16666666666666666,,0.25,,0.25,1.0,,111.89189189189189,,14.5,11.090909090909092,14.416666666666666,10.545454545454545,0.18181818181818182,1.0,1.0,0.5,0.5454545454545454,0.3333333333333333,0.4,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,,,,1.0,,,,,,,,0.45454545454545453,,0.4969181818181818,0.6183,,0.09090909090909091,0.125,0.16666666666666666,,6.7875,25.46666666666667,,,1.0,,,,,,,2.0,1.0,,1.0,,2.0,1.0,,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,0.5,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628381-1629012-1630534-203482,1610612762,"Kris Dunn, John Collins, Collin Sexton, Ochai Agbaji, Kelly Olynyk","Dunn, Collins, Sexton, Agbaji, Olynyk",1627739-1628381-1629012-1630534-203482,UTA,586.0,4,10.0,-11.0,19.0,19.0,10.0,1.0,38.0,4.0,7.0,,3.0,3.0,1.0,4.0,,,,,,3.0,,,1.0,5.0,11.0,,3.0,5.0,15.0,26.0,,,,1.0,1.0,4.0,6.0,,1.0,2.0,10.0,4.0,6.0,,3.0,,2.0,2.0,,2.0,,,2.0,4.0,,1.0,3.0,2.0,,5.0,1.0,6.0,,,,5.0,6.0,3.0,,,,,,14.0,10.0,10.0,,0.4,0.4,,,,,0.45454545454545453,,0.6666666666666666,0.35714285714285715,,0.5714285714285714,0.4411764705882353,0.5,0.625,0.21428571428571427,0.18181818181818182,,,0.6666666666666666,0.16666666666666666,0.6,,0.625,0.1111111111111111,,0.3333333333333333,,,0.75,,93.37883959044368,,15.631578947368421,15.210526315789474,15.210526315789474,14.631578947368421,0.5,0.5714285714285714,0.8,0.5,0.2857142857142857,0.25,0.25,,,,,0.21428571428571427,,,,,,0.42857142857142855,1.0,,,0.14285714285714285,,0.7142857142857143,,0.5272357142857144,,0.5146285714285714,0.17647058823529413,0.21428571428571427,0.06666666666666667,0.6666666666666666,3.7363636363636363,25.8,0.5263157894736842,3.0,,,,,,,,,,,,,1.0,1.0,2.0,,3.0,2.0,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628381-1629012-1630548-1641707,1610612762,"Kris Dunn, John Collins, Collin Sexton, Johnny Juzang, Taylor Hendricks","Dunn, Collins, Sexton, Juzang, Hendricks",1627739-1628381-1629012-1630548-1641707,UTA,242.0,3,4.0,2.0,7.0,6.0,,2.0,13.0,,,,,,4.0,5.0,1.0,1.0,,,,2.0,,,,4.0,5.0,1.0,3.0,1.0,12.0,10.0,2.0,2.0,,,4.0,,,,,,,6.0,2.0,3.0,2.0,,,3.0,1.0,4.0,,1.0,,9.0,2.0,,,,2.0,2.0,2.0,4.0,,2.0,5.0,1.0,1.0,1.0,,,,,,8.0,,,,0.75,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.8,1.0,,0.6875,1.0,,0.75,1.0,,0.375,,,1.0,,,,1.0,,0.6666666666666666,,,,,,,77.35537190082646,,18.0,19.333333333333332,17.285714285714285,19.333333333333332,,,,,0.625,0.8,0.8,0.125,1.0,1.0,1.0,0.25,,,,,,,,,,,,0.375,,0.400875,,,0.125,0.2,0.3333333333333333,,6.02,25.099999999999998,,6.0,,,,,,,,2.0,3.0,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628381-1629012-1630548-1641718,1610612762,"Kris Dunn, John Collins, Collin Sexton, Johnny Juzang, Keyonte George","Dunn, Collins, Sexton, Juzang, George",1627739-1628381-1629012-1630548-1641718,UTA,120.0,1,2.0,-3.0,4.0,3.0,,1.0,7.0,,,,,,1.0,1.0,,,,,1.0,2.0,,,,1.0,1.0,1.0,2.0,,5.0,8.0,,,,,,,,,,,,,2.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,3.0,1.0,,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,5.0,,,,,,1.0,0.5,,0.5,1.0,,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,,,,,,,1.0,,1.0,,,,,,,84.0,,17.75,16.333333333333332,16.25,16.333333333333332,,,,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,0.6666666666666666,0.5,0.5048833333333334,,,,,,,7.0,26.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
1627739-1628381-1629012-1630548-203903,1610612762,"Kris Dunn, John Collins, Collin Sexton, Johnny Juzang, Jordan Clarkson","Dunn, Collins, Sexton, Juzang, Clarkson",1627739-1628381-1629012-1630548-203903,UTA,313.0,2,5.0,12.0,10.0,12.0,3.0,1.0,22.0,1.0,1.0,,,,3.0,4.0,,2.0,,1.0,2.0,4.0,,1.0,1.0,4.0,5.0,2.0,6.0,,14.0,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,2.0,,5.0,4.0,4.0,6.0,4.0,2.0,,2.0,2.0,4.0,2.0,,,10.0,,1.0,4.0,4.0,1.0,9.0,1.0,10.0,,,1.0,3.0,,,,1.0,1.0,1.0,1.0,12.0,5.0,3.0,,0.5,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.8,1.0,1.0,0.6363636363636364,1.0,0.8333333333333334,0.6363636363636364,1.0,0.8333333333333334,0.5454545454545454,,,1.0,0.8,1.0,1.0,,0.8888888888888888,0.2,,1.0,,0.6666666666666666,1.0,,101.21405750798722,1.0,15.2,13.416666666666666,14.0,13.416666666666666,0.09090909090909091,1.0,1.0,,0.36363636363636365,0.75,0.75,0.18181818181818182,,,,0.36363636363636365,0.5,0.5,1.0,,,,,0.3333333333333333,,0.3333333333333333,1.0,0.6363636363636364,0.5,0.49841363636363634,0.3821,0.4887166666666667,,,0.14285714285714285,0.35714285714285715,9.8,25.566666666666666,0.3,11.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2024,2023-24,False
