EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,FoulsDrawn,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,TwoPtShootingFoulsDrawnPct,DefLongMidRangeReboundPct,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,Charge Fouls,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,LongMidRangeFGM,Fg3aBlocked,LongMidRangeAssists,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LostBallOutOfBoundsTurnovers,OffLongMidRangeReboundPct,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Travels,Transition Take Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,team_id,year,season,team_vs
1626181-1627826-201566-201935-202331,1610612746,"Norman Powell, Ivica Zubac, Russell Westbrook, James Harden, Paul George","Powell, Zubac, Westbrook, Harden, George",1626181-1627826-201566-201935-202331,LAC,483.0,4,6.0,8.0,11.0,15.0,14.0,11.0,5.0,1.0,29.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,1.0,2.0,1.0,2.0,6.0,6.0,1.0,2.0,8.0,23.0,12.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,7.0,18.0,6.0,3.0,,2.0,1.0,,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,,5.0,3.0,8.0,1.0,9.0,,1.0,1.0,1.0,3.0,,4.0,,3.0,1.0,2.0,,1.0,,9.0,,,,,,,21.0,18.0,11.0,,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.9375,1.0,0.9166666666666666,0.9583333333333334,1.0,1.0,0.25,,,,0.25,0.75,,0.8333333333333334,0.8,1.0,,,0.5,,0.8,,86.45962732919254,,14.266666666666667,19.214285714285715,14.0,16.857142857142858,0.375,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,0.5,0.125,,,,,0.25,0.5,0.5,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5,0.625,0.5,0.552525,,0.5489833333333333,0.3,,0.08695652173913043,0.782608695652174,6.183333333333334,26.35,0.7333333333333333,1.0,,6.0,,1.0,,,,,1.0,3.0,2.0,2.0,,1.0,,1.0,0.375,1.0,2.0,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-201566-201935-202695,1610612746,"Norman Powell, Ivica Zubac, Russell Westbrook, James Harden, Kawhi Leonard","Powell, Zubac, Westbrook, Harden, Leonard",1626181-1627826-201566-201935-202695,LAC,103.0,1,,2.0,,3.0,2.0,,,1.0,5.0,,,,,1.0,2.0,1.0,,,,,,1.0,,,1.0,3.0,,1.0,,2.0,2.0,,,,,,,,,,2.0,,,1.0,,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,,,,0.5,1.0,0.5,0.3333333333333333,,1.0,,,,,69.90291262135922,,22.666666666666668,17.5,19.333333333333332,12.0,,,,,0.5,0.5,0.5,1.0,0.25,,,,,0.25,,,,,,,,,,0.25,,0.435525,0.5349,,,,,,11.566666666666668,26.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1627826-201935-202331-202695,1610612746,"Norman Powell, Ivica Zubac, James Harden, Paul George, Kawhi Leonard","Powell, Zubac, Harden, George, Leonard",1626181-1627826-201935-202331-202695,LAC,194.0,3,1.0,3.0,-8.0,6.0,6.0,,,,12.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,2.0,,1.0,,2.0,10.0,,,,,,,,,,2.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,3.0,,,1.0,3.0,,2.0,,,,1.0,1.0,,1.0,,2.0,,,,1.0,1.0,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,0.5,,1.0,0.3333333333333333,,,1.0,0.5,,,,,,,,89.0721649484536,,16.833333333333332,15.5,16.833333333333332,15.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.4476833333333334,,,,,,,5.25,26.1,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629599-1629611-201566-201935,1610612746,"Norman Powell, Amir Coffey, Terance Mann, Russell Westbrook, James Harden","Powell, Coffey, Mann, Westbrook, Harden",1626181-1629599-1629611-201566-201935,LAC,32.0,2,,1.0,-1.0,2.0,3.0,2.0,2.0,,5.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,5.0,,,,,,1.0,1.0,1.0,4.0,,,3.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,4.0,4.0,2.0,,,,,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,1.0,,,1.0,,,,,1.0,,,225.0,1.0,2.5,9.0,2.5,6.666666666666667,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,0.2727,,0.2727,,,,1.0,,27.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629599-1629611-201566-202331,1610612746,"Norman Powell, Amir Coffey, Terance Mann, Russell Westbrook, Paul George","Powell, Coffey, Mann, Westbrook, George",1626181-1629599-1629611-201566-202331,LAC,129.0,2,1.0,2.0,,5.0,4.0,5.0,2.0,1.0,9.0,,2.0,,2.0,,,,,,,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,6.0,6.0,,,,,2.0,2.0,2.0,,6.0,,3.0,3.0,2.0,2.0,,,1.0,1.0,1.0,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,2.0,1.0,,1.0,2.0,,,,,,,6.0,6.0,5.0,,,,0.5,1.0,1.0,1.0,,,,0.75,,0.75,0.6,,0.6,0.5,,,,,,0.5,,,0.5,0.5,,,,,,100.46511627906978,,13.4,15.5,13.0,15.5,0.5,,,,,,,,,,,,,0.5,1.0,1.0,0.5,,0.5,,,0.5,1.0,1.0,1.0,0.58165,,0.58165,,,,1.0,1.55,27.2,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629599-1629611-201935-202331,1610612746,"Norman Powell, Amir Coffey, Terance Mann, James Harden, Paul George","Powell, Coffey, Mann, Harden, George",1626181-1629599-1629611-201935-202331,LAC,126.0,3,2.0,2.0,-4.0,4.0,4.0,3.0,4.0,1.0,8.0,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,3.0,3.0,7.0,,,,,,,1.0,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,4.0,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,0.375,,0.5,0.5,,,,,,,,,0.5,,,,,,,91.42857142857143,,17.25,14.25,17.25,12.75,,,,,0.5,,,,,,,,,0.5,,,,,,,,1.0,,0.5,,0.40515,,0.4221,,,,1.0,11.7,25.0,0.75,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629599-1630538-201566-201935,1610612746,"Norman Powell, Amir Coffey, Bones Hyland, Russell Westbrook, James Harden","Powell, Coffey, Hyland, Westbrook, Harden",1626181-1629599-1630538-201566-201935,LAC,27.0,1,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,106.66666666666666,,23.0,4.0,23.0,4.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,0.5154,,0.5154,,,,,,23.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629599-201566-201935-202331,1610612746,"Norman Powell, Amir Coffey, Russell Westbrook, James Harden, Paul George","Powell, Coffey, Westbrook, Harden, George",1626181-1629599-201566-201935-202331,LAC,18.0,2,,,,1.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,6.0,12.0,6.0,12.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.4643,,0.4643,,,,,2.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629599-201566-201935-203486,1610612746,"Norman Powell, Amir Coffey, Russell Westbrook, James Harden, Mason Plumlee","Powell, Coffey, Westbrook, Harden, Plumlee",1626181-1629599-201566-201935-203486,LAC,613.0,3,2.0,10.0,-15.0,19.0,19.0,3.0,6.0,3.0,38.0,,4.0,,1.0,,3.0,2.0,1.0,2.0,,,3.0,6.0,,,,9.0,4.0,8.0,1.0,13.0,28.0,,2.0,,,2.0,,,,,,3.0,9.0,6.0,3.0,5.0,,1.0,1.0,1.0,,,,3.0,3.0,2.0,3.0,5.0,3.0,8.0,,4.0,,1.0,,3.0,4.0,1.0,1.0,2.0,6.0,,,,2.0,,1.0,,1.0,1.0,,13.0,,3.0,,,,0.25,0.5,,0.5,,,,0.35294117647058826,,,0.3611111111111111,,,0.47058823529411764,0.5555555555555556,0.75,0.6666666666666666,1.0,0.6,0.3333333333333333,0.5,0.5555555555555556,0.23076923076923078,0.75,,,0.6666666666666666,,,89.26590538336052,,16.736842105263158,15.526315789473685,15.68421052631579,13.947368421052632,0.23529411764705882,,,,0.17647058823529413,,,,0.11764705882352941,0.11764705882352941,0.5,0.5,,0.35294117647058826,0.5,0.5,0.3333333333333333,,0.5,,,,,0.7058823529411765,0.5,0.5128205882352941,0.3836,0.46905,0.05555555555555555,,,,8.633333333333333,25.3375,0.15789473684210525,,,,,,,1.0,1.0,,,1.0,,,,,,,0.1,0.5,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629599-201566-202331-202695,1610612746,"Norman Powell, Amir Coffey, Russell Westbrook, Paul George, Kawhi Leonard","Powell, Coffey, Westbrook, George, Leonard",1626181-1629599-201566-202331-202695,LAC,22.0,1,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,65.45454545454545,,22.0,,22.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2124,,0.2124,,,,,5.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629599-201566-202331-203486,1610612746,"Norman Powell, Amir Coffey, Russell Westbrook, Paul George, Mason Plumlee","Powell, Coffey, Westbrook, George, Plumlee",1626181-1629599-201566-202331-203486,LAC,285.0,4,3.0,5.0,-2.0,10.0,11.0,9.0,8.0,2.0,21.0,,2.0,1.0,2.0,1.0,3.0,2.0,,,,,,1.0,,1.0,2.0,7.0,,1.0,3.0,7.0,9.0,1.0,2.0,2.0,2.0,7.0,,1.0,3.0,7.0,4.0,,,1.0,,1.0,2.0,,2.0,,,,1.0,4.0,2.0,3.0,1.0,4.0,2.0,6.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,4.0,,,,,,,5.0,7.0,9.0,,1.0,1.0,,,,,0.2857142857142857,0.5,0.2857142857142857,0.25,0.5,0.25,0.35,0.5,0.35,0.125,0.14285714285714285,,0.3333333333333333,,1.0,0.5,0.75,0.8,0.4,,0.5,,1.0,1.0,,106.10526315789474,,11.2,15.727272727272727,10.2,15.545454545454545,0.25,,,,0.375,0.3333333333333333,0.5,1.0,0.25,,,,,0.125,,,,0.5,0.25,,,0.125,,0.375,,0.4240625,0.35405,0.4240625,0.1111111111111111,,0.2857142857142857,1.0,7.614285714285714,26.0,0.9,,,,,,,,,,,1.0,1.0,1.0,,,,,0.125,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,0.5,0.5,1.0,,1.0,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629599-201935-202331-203486,1610612746,"Norman Powell, Amir Coffey, James Harden, Paul George, Mason Plumlee","Powell, Coffey, Harden, George, Plumlee",1626181-1629599-201935-202331-203486,LAC,99.0,1,,2.0,-5.0,2.0,2.0,,,,4.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,58.18181818181819,,28.5,21.0,28.5,21.0,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,0.5,,0.43305,,,,,,,20.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629611-200782-201935-202331,1610612746,"Norman Powell, Terance Mann, P.J. Tucker, James Harden, Paul George","Powell, Mann, Tucker, Harden, George",1626181-1629611-200782-201935-202331,LAC,168.0,1,,3.0,-2.0,4.0,3.0,,,1.0,7.0,1.0,1.0,,,,,,,1.0,,,1.0,3.0,,,1.0,1.0,1.0,4.0,,5.0,7.0,,,,,,,,,,2.0,3.0,,3.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,,,,2.0,2.0,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,5.0,,,,1.0,1.0,1.0,0.25,,0.25,1.0,,,0.5,,,0.5,,,0.8,,,,1.0,,,,,0.6666666666666666,,,,,,,60.00000000000001,,23.0,25.333333333333332,20.0,23.666666666666668,0.2,1.0,1.0,1.0,,,,,,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,0.3333333333333333,0.5968,,,,,,,1.6,24.725,,,,,,2.0,,,,,,,,,,0.6666666666666666,1.0,,,,,1.0,2.0,,0.5,,0.5,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629611-201566-201935-202331,1610612746,"Norman Powell, Terance Mann, Russell Westbrook, James Harden, Paul George","Powell, Mann, Westbrook, Harden, George",1626181-1629611-201566-201935-202331,LAC,76.0,3,2.0,1.0,,4.0,5.0,1.0,2.0,,9.0,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,2.0,,1.0,2.0,4.0,4.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,1.0,,,,3.0,,1.0,,1.0,1.0,1.0,4.0,,1.0,1.0,,,,,,,0.5,,,0.3333333333333333,,,0.5,,,0.3333333333333333,,,,,1.0,,,0.5,,,,,1.0,,,170.5263157894737,1.0,8.75,8.2,8.75,5.6,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,0.6666666666666666,,0.5519333333333333,,0.3468,0.5,,,,4.7,26.3,0.25,,,2.0,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629611-201566-201935-203486,1610612746,"Norman Powell, Terance Mann, Russell Westbrook, James Harden, Mason Plumlee","Powell, Mann, Westbrook, Harden, Plumlee",1626181-1629611-201566-201935-203486,LAC,560.0,3,2.0,9.0,-1.0,17.0,18.0,2.0,2.0,3.0,35.0,1.0,3.0,,,3.0,5.0,,1.0,2.0,,,2.0,7.0,1.0,1.0,4.0,8.0,3.0,9.0,3.0,20.0,21.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,5.0,2.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,3.0,4.0,3.0,7.0,4.0,11.0,1.0,,1.0,,2.0,,2.0,,,1.0,2.0,,,,4.0,,,,,,,17.0,5.0,2.0,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,0.5,0.5,1.25,0.5263157894736842,0.5,1.25,0.5294117647058824,0.25,0.3333333333333333,0.2,,1.0,0.75,1.0,1.0,0.4,1.0,0.5,,1.0,1.0,0.125,90.0,,16.176470588235293,15.833333333333334,15.0,15.833333333333334,0.17647058823529413,0.3333333333333333,0.5,1.0,0.29411764705882354,0.6,0.75,,,0.11764705882352941,0.5,0.5,,0.4117647058823529,0.2857142857142857,0.2857142857142857,0.5,,,,,0.5,1.0,0.7058823529411765,0.2857142857142857,0.5420676470588235,0.54375,0.41605,0.10526315789473684,,0.15,0.25,5.775,25.299999999999997,0.11764705882352941,,1.0,6.0,,1.0,,2.0,2.0,,,2.0,,,,0.16666666666666666,,,0.2,1.0,,1.0,1.0,,0.2,1.0,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629611-201566-202331-203486,1610612746,"Norman Powell, Terance Mann, Russell Westbrook, Paul George, Mason Plumlee","Powell, Mann, Westbrook, George, Plumlee",1626181-1629611-201566-202331-203486,LAC,488.0,3,2.0,8.0,9.0,17.0,19.0,5.0,9.0,2.0,36.0,3.0,5.0,2.0,,1.0,4.0,,2.0,2.0,1.0,1.0,3.0,5.0,3.0,4.0,4.0,9.0,5.0,7.0,1.0,24.0,15.0,1.0,2.0,2.0,,,4.0,5.0,,12.0,2.0,12.0,3.0,5.0,3.0,3.0,1.0,4.0,5.0,2.0,2.0,,1.0,14.0,1.0,3.0,4.0,9.0,2.0,11.0,,1.0,,,1.0,1.0,2.0,,,4.0,6.0,1.0,,,2.0,,1.0,1.0,,1.0,1.0,22.0,12.0,5.0,,0.25,0.3333333333333333,0.8,0.7142857142857143,0.8,0.7142857142857143,0.4444444444444444,0.5,,0.71875,0.5,1.2,0.7058823529411765,0.5,1.2,0.4375,0.3333333333333333,0.2,0.5,0.5,0.8,0.2,0.6,0.7,0.2857142857142857,0.5,,1.0,,0.6666666666666666,,106.22950819672131,1.0,12.352941176470589,14.631578947368421,12.235294117647058,14.210526315789474,0.3125,0.6,0.75,,0.25,0.25,0.5,1.0,,0.125,1.0,1.0,1.0,0.3125,0.6,0.6,0.6666666666666666,1.0,,0.2,1.0,0.8,0.75,0.75,0.6,0.56349375,0.6923,0.55953,0.058823529411764705,,0.08333333333333333,0.5,4.566666666666666,25.2,0.29411764705882354,1.0,,6.0,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,1.0,0.5,,0.5,0.1,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629611-201935-202331-202695,1610612746,"Norman Powell, Terance Mann, James Harden, Paul George, Kawhi Leonard","Powell, Mann, Harden, George, Leonard",1626181-1629611-201935-202331-202695,LAC,114.0,2,,2.0,-1.0,4.0,5.0,1.0,1.0,,9.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,6.0,,,,1.0,1.0,,,,2.0,2.0,,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,2.0,,,2.0,2.0,,2.0,,2.0,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,5.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.25,,1.0,1.25,,1.0,0.5,,,,1.0,0.6666666666666666,,,0.5,,,,1.0,,,,113.6842105263158,,10.0,14.8,10.0,11.6,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,,,1.0,,,,,1.0,1.0,0.6496,,0.7598,,,,0.4,2.8,24.8,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-1629611-201935-202695-203486,1610612746,"Norman Powell, Terance Mann, James Harden, Kawhi Leonard, Mason Plumlee","Powell, Mann, Harden, Leonard, Plumlee",1626181-1629611-201935-202695-203486,LAC,111.0,1,,2.0,,4.0,4.0,,4.0,,8.0,,,,,1.0,2.0,,,,,,,2.0,,,1.0,2.0,,2.0,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.5,,,0.25,,,0.25,,,0.5,,,,,,,1.0,1.0,,,,,,1.0,,103.78378378378378,,19.0,8.75,19.0,8.75,,,,,0.5,0.5,0.5,,,,,,,0.5,,,,,,,,,,0.5,,0.477,,,,,,,6.4,25.9,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
1626181-200782-201566-202331-203486,1610612746,"Norman Powell, P.J. Tucker, Russell Westbrook, Paul George, Mason Plumlee","Powell, Tucker, Westbrook, George, Plumlee",1626181-200782-201566-202331-203486,LAC,147.0,1,,2.0,-1.0,5.0,6.0,5.0,6.0,,11.0,1.0,2.0,,2.0,,,,,,,,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,,8.0,9.0,,,,1.0,2.0,2.0,3.0,,8.0,,,6.0,3.0,2.0,1.0,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,8.0,8.0,5.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.8,,0.8,0.8,,0.8,0.6,0.5,0.5,,,1.0,,1.0,1.0,,,,,,,,107.75510204081633,,8.4,17.5,8.4,17.5,0.4,0.5,1.0,,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,,,0.4,,,0.6,0.6666666666666666,1.0,0.6666666666666666,0.58106,,0.58106,,,,1.0,2.4,26.633333333333336,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2024,2023-24,False
