EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,DefShortMidRangeReboundPct,LongMidRangeFrequency,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,OffTwoPtRebounds,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceAtRimPctAssisted,3SecondViolations,Corner3PctBlocked,team_id,year,season,team_vs
1626167-1627783-1629614-1630167-1630169,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Obi Toppin, Tyrese Haliburton","Turner, Siakam, Nembhard, Toppin, Haliburton",1626167-1627783-1629614-1630167-1630169,IND,249.0,2,4.0,5.0,10.0,8.0,3.0,1.0,18.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,3.0,12.0,7.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,10.0,2.0,3.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.6,0.5,0.6,1.0,0.25,0.4444444444444444,0.2,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,104.09638554216866,10.9,17.5,10.9,17.5,0.4444444444444444,0.5,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,0.25,0.25,1.0,1.0,0.8888888888888888,0.25,0.5546611111111112,0.4435,0.1111111111111111,0.2,0.16666666666666666,0.16666666666666666,2.7399999999999998,26.025,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,False
1626167-1627783-1629614-1630167-1630174,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Obi Toppin, Aaron Nesmith","Turner, Siakam, Nembhard, Toppin, Nesmith",1626167-1627783-1629614-1630167-1630174,IND,229.0,3,4.0,-5.0,6.0,6.0,,,12.0,,,3.0,4.0,,,,3.0,5.0,,,,6.0,11.0,,,,,,4.0,2.0,,,,,2.0,,2.0,,,2.0,4.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,,,,0.6,0.6,0.6,,,,,,1.0,1.0,,,1.0,,,,,,75.45851528384279,19.0,19.166666666666668,19.0,19.166666666666668,,,,,0.8,0.75,0.75,0.6666666666666666,,,,,,,,0.42582000000000003,,,,,,10.3,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,False
1626167-1627783-1629614-1630167-1641767,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Obi Toppin, Ben Sheppard","Turner, Siakam, Nembhard, Toppin, Sheppard",1626167-1627783-1629614-1630167-1641767,IND,24.0,1,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,60.0,24.0,,21.0,,,,,,,,,,1.0,,,,,1.0,,0.5412,,,,,,,26.1,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,False
1626167-1627783-1629614-1630167-204456,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Obi Toppin, T.J. McConnell","Turner, Siakam, Nembhard, Toppin, McConnell",1626167-1627783-1629614-1630167-204456,IND,594.0,2,10.0,-1.0,16.0,17.0,,3.0,33.0,4.0,5.0,3.0,9.0,,2.0,,8.0,16.0,,2.0,1.0,17.0,18.0,,4.0,,,,6.0,10.0,,2.0,,1.0,3.0,,3.0,,2.0,1.0,6.0,1.0,7.0,2.0,9.0,3.0,12.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,1.0,,13.0,,,,0.375,0.5,,,,0.5,0.4444444444444444,0.4722222222222222,0.6666666666666666,,0.1111111111111111,0.0625,,1.0,1.0,0.7777777777777778,0.5,0.8181818181818182,0.3,0.5,,0.875,,80.0,16.875,19.058823529411764,16.0625,18.0,0.2777777777777778,0.8,0.8,0.5,0.5,0.3333333333333333,0.375,0.3333333333333333,0.1111111111111111,,,,,0.3888888888888889,,0.4663277777777778,,0.05555555555555555,0.0625,0.23529411764705882,,7.1375,26.8,,2.0,1.0,0.1111111111111111,,,,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.25,0.3333333333333333,0.1111111111111111,0.5,0.5,0.6666666666666666,1.0,0.4543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,False
1626167-1627783-1629614-1630169-1630174,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith","Turner, Siakam, Nembhard, Haliburton, Nesmith",1626167-1627783-1629614-1630169-1630174,IND,15418.0,24,257.0,29.0,474.0,473.0,67.0,46.0,947.0,78.0,115.0,40.0,81.0,63.0,151.0,22.0,154.0,264.0,83.0,187.0,57.0,614.0,585.0,12.0,69.0,31.0,17.0,84.0,174.0,134.0,213.0,151.0,63.0,19.0,87.0,71.0,158.0,51.0,46.0,17.0,387.0,26.0,71.0,93.0,169.0,59.0,228.0,29.0,15.0,49.0,47.0,96.0,83.0,9.0,3.0,84.0,9.0,38.0,6.0,545.0,82.0,66.0,5.0,0.564935064935065,0.6214285714285714,0.8554216867469879,0.44385026737967914,0.44385026737967914,0.5833333333333334,0.6175166297117517,0.6283367556468172,0.6160714285714286,0.5915492957746479,0.4146341463414634,0.07196969696969698,0.0782608695652174,0.5918367346938775,0.6503496503496503,0.71,0.25742574257425743,0.6748971193415638,0.2761904761904762,0.25882352941176473,0.7073170731707317,0.7283950617283951,0.631578947368421,88.447269425347,14.90928270042194,17.6553911205074,14.267932489451477,16.77167019027484,0.2549889135254989,0.6782608695652174,0.7358490566037735,0.5897435897435898,0.17960088691796008,0.49382716049382713,0.547945205479452,0.425,0.3348115299334812,0.41721854304635764,0.41721854304635764,0.8095238095238095,0.36065573770491804,0.6696230598669624,0.41721854304635764,0.5345671111111111,0.5059358333333334,0.08108108108108109,0.1296928327645051,0.11237785016286644,0.13680781758957655,8.031060606060606,25.9951871657754,0.14135021097046413,68.0,0.6551724137931034,0.15077605321507762,3.0,20.0,2.0,70.0,14.0,21.0,36.0,18.0,32.0,28.0,32.0,8.0,0.5625,0.5816326530612245,0.09876543209876543,0.29357798165137616,0.24390243902439024,0.041666666666666664,0.5294117647058824,0.5454545454545454,0.42857142857142855,0.6666666666666666,0.5141453125,11.0,14.0,20.0,36.0,1.0,3.0,6.0,9.0,6.0,14.0,5.0,7.0,17.0,17.0,30.0,11.0,36.0,20.0,24.0,1.0,5.0,22.0,18.0,4.0,4.0,14.0,1.0,2.0,9.0,2.0,5.0,4.0,3.0,2.0,1.0,20.0,3.0,2.0,11.0,1.0,2.0,7.0,23.0,12.0,1.0,7.0,0.4117647058823529,0.3548387096774194,0.5666666666666667,0.5491803278688525,0.029411764705882353,0.7142857142857143,0.0625,0.3783783783783784,0.25806451612903225,0.25,0.5909090909090909,0.5217391304347826,0.6666666666666666,0.07982261640798226,0.5555555555555556,0.5555555555555556,1.0,0.061224489795918366,0.3333333333333333,1.0,0.2857142857142857,0.42857142857142855,0.8333333333333334,0.22950819672131148,0.7857142857142857,0.14754098360655737,0.6666666666666666,0.22727272727272727,0.005319148936170213,,,,,,,,,,1610612754,2024,2023-24,False
1626167-1627783-1629614-1630169-1641767,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Ben Sheppard","Turner, Siakam, Nembhard, Haliburton, Sheppard",1626167-1627783-1629614-1630169-1641767,IND,1183.0,6,20.0,-2.0,37.0,37.0,7.0,2.0,74.0,5.0,9.0,6.0,8.0,4.0,9.0,1.0,14.0,21.0,4.0,9.0,9.0,49.0,51.0,,,1.0,2.0,6.0,14.0,14.0,6.0,9.0,4.0,2.0,7.0,2.0,9.0,2.0,3.0,3.0,20.0,1.0,3.0,7.0,11.0,3.0,14.0,1.0,1.0,3.0,5.0,7.0,9.0,,,13.0,,6.0,,49.0,6.0,7.0,,0.5,0.5,0.5,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.75,0.3,0.09523809523809523,0.2222222222222222,0.3333333333333333,0.5384615384615384,0.6,0.2,0.5555555555555556,0.25,0.2,0.5,0.5,1.0,90.07607776838547,15.621621621621621,16.35135135135135,15.216216216216216,15.35135135135135,0.3,0.5555555555555556,0.7142857142857143,0.6,0.26666666666666666,0.75,0.75,0.5,0.3,0.4444444444444444,0.4444444444444444,0.5,0.3333333333333333,0.6,0.4444444444444444,0.5218566666666666,0.45533333333333337,0.16666666666666666,0.2222222222222222,,0.12244897959183673,7.190476190476191,27.655555555555555,0.1891891891891892,4.0,0.5714285714285714,0.13333333333333333,,2.0,,7.0,,1.0,3.0,,1.0,,2.0,1.0,,,,0.2857142857142857,0.5,0.1,0.75,0.75,0.5,,0.4611,,,,,,,,,,1.0,,,1.0,2.0,2.0,,6.0,,1.0,,1.0,2.0,2.0,,1.0,,,,3.0,1.0,1.0,,,1.0,,3.0,,,3.0,,,,3.0,2.0,,,,,1.0,0.6666666666666666,,1.0,,0.25,,,0.5,0.6666666666666666,0.3333333333333333,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,False
1626167-1627783-1629614-1630169-203926,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Doug McDermott","Turner, Siakam, Nembhard, Haliburton, McDermott",1626167-1627783-1629614-1630169-203926,IND,177.0,2,3.0,-11.0,7.0,7.0,7.0,,14.0,,2.0,,1.0,,2.0,2.0,,4.0,,2.0,1.0,1.0,12.0,,,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,2.0,,2.0,,2.0,,,,,,1.0,,,2.0,,1.0,,1.0,1.0,7.0,,,,,,,,,0.07142857142857142,,0.07142857142857142,0.3333333333333333,0.25,0.5,,,1.0,,1.0,,,,1.0,1.0,113.89830508474576,11.285714285714286,14.0,11.285714285714286,14.0,0.3333333333333333,,,,0.16666666666666666,,,,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,,0.50805,0.50805,0.14285714285714285,0.2,,1.0,8.325,26.55,1.0,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1610612754,2024,2023-24,False
1626167-1627783-1629614-1630169-204456,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, T.J. McConnell","Turner, Siakam, Nembhard, Haliburton, McConnell",1626167-1627783-1629614-1630169-204456,IND,117.0,4,2.0,-3.0,5.0,3.0,2.0,1.0,8.0,,1.0,,1.0,,,,,2.0,,,3.0,3.0,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,,,3.0,,,,3.0,,2.0,,,,,,,,,0.5,,,,0.5,1.0,0.5,,,,,0.5,,,,,98.46153846153847,8.2,25.333333333333332,5.2,19.333333333333332,0.5,,,,0.5,,,,,,,,,0.5,,0.49195,,0.3333333333333333,,,,4.85,,0.4,,,,,1.0,,2.0,,,,,1.0,,1.0,,,,,0.5,,,,,,,0.3031,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612754,2024,2023-24,False
1626167-1627783-1629614-1630174-1641767,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Ben Sheppard","Turner, Siakam, Nembhard, Nesmith, Sheppard",1626167-1627783-1629614-1630174-1641767,IND,1753.0,4,29.0,-20.0,56.0,60.0,4.0,6.0,116.0,8.0,14.0,7.0,14.0,5.0,13.0,1.0,19.0,34.0,5.0,19.0,11.0,64.0,84.0,1.0,6.0,2.0,2.0,5.0,26.0,12.0,12.0,13.0,5.0,4.0,13.0,4.0,17.0,4.0,6.0,4.0,38.0,2.0,10.0,9.0,19.0,7.0,26.0,3.0,1.0,7.0,4.0,12.0,12.0,,1.0,12.0,3.0,5.0,1.0,58.0,5.0,4.0,1.0,0.6842105263157895,0.6842105263157895,0.8,0.2631578947368421,0.2631578947368421,0.5588235294117647,0.5,0.5614035087719298,0.5,0.5,0.3584905660377358,0.11764705882352941,0.14285714285714285,0.42857142857142855,0.6923076923076923,0.8333333333333334,0.14285714285714285,0.76,0.20689655172413793,0.125,0.6,0.8,1.0,95.28807758128923,14.482142857142858,15.7,14.142857142857142,15.05,0.2641509433962264,0.5714285714285714,0.6666666666666666,0.75,0.2641509433962264,0.5,0.5833333333333334,0.5714285714285714,0.24528301886792453,0.38461538461538464,0.4166666666666667,0.8,0.25,0.6226415094339622,0.38461538461538464,0.5196547169811321,0.62835,0.09090909090909091,0.1388888888888889,0.09375,0.078125,7.764705882352941,25.63157894736842,0.07142857142857142,6.0,0.6666666666666666,0.11320754716981132,2.0,4.0,1.0,5.0,,2.0,4.0,1.0,3.0,,4.0,1.0,0.3333333333333333,0.5,0.14285714285714285,0.26666666666666666,0.14285714285714285,0.041666666666666664,0.6666666666666666,0.6666666666666666,0.4,,0.5585,,2.0,,6.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0,3.0,,3.0,1.0,,3.0,2.0,1.0,,2.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,0.5,0.5,,0.375,,,1.0,0.16666666666666666,1.0,0.16666666666666666,0.8,,0.75,0.11320754716981132,,,,,,,0.4,0.5,1.0,0.5,,0.25,,1.0,,1.0,0.05263157894736842,0.07692307692307693,,,,,,,1610612754,2024,2023-24,False
1626167-1627783-1629614-1630174-203926,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Doug McDermott","Turner, Siakam, Nembhard, Nesmith, McDermott",1626167-1627783-1629614-1630174-203926,IND,125.0,2,2.0,2.0,3.0,3.0,,,6.0,1.0,1.0,2.0,2.0,,,,3.0,3.0,,1.0,,6.0,4.0,,,1.0,,,2.0,4.0,,,,,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,6.0,,,,0.3333333333333333,0.3333333333333333,,,,1.0,0.75,0.75,,,0.25,,,,,0.3333333333333333,,0.25,,,,,1.0,69.11999999999999,10.0,31.666666666666668,10.0,26.666666666666668,0.25,1.0,1.0,,0.5,1.0,1.0,0.5,,,,,,0.5,,0.4489,0.3216,0.25,0.3333333333333333,,,4.566666666666666,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612754,2024,2023-24,False
