EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,LiveBallTurnovers,BadPassTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,Corner3FGM,PtsUnassisted3s,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3Assists,Corner3PctAssisted,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,LostBallSteals,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,Offensive Fouls Drawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGA,PenaltyFtPoints,OffThreePtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimFGM,HeaveAttempts,PenaltyAtRimAccuracy,BlockedAtRim,AtRimPctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,OffCorner3ReboundPct,SecondChanceArc3Frequency,LongMidRangeFGM,SecondChanceFtPoints,LongMidRangePctBlocked,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,Travels,Loose Ball Fouls,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SelfOReb,Charge Fouls Drawn,SelfORebPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3,Transition Take Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,Transition Take Fouls,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1626196-1628389-1628997-1629130-200768,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Duncan Robinson, Kyle Lowry","Richardson, Adebayo, Martin, Robinson, Lowry",1626196-1628389-1628997-1629130-200768,MIA,680.0,3,11.0,-4.0,22.0,22.0,,44.0,,2.0,3.0,3.0,5.0,18.0,22.0,4.0,2.0,5.0,1.0,13.0,18.0,0.6666666666666666,0.6666666666666666,0.6,0.5294117647058824,0.5,93.17647058823529,16.681818181818183,14.227272727272727,16.681818181818183,14.0,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.7058823529411765,0.5113911764705882,10.84,,,5.0,3.0,7.0,,,4.0,12.0,,,,,,2.0,9.0,7.0,3.0,3.0,2.0,4.0,5.0,9.0,10.0,1.0,2.0,,5.0,2.0,3.0,,,,0.75,0.3333333333333333,,0.3333333333333333,,,,0.7058823529411765,0.8333333333333334,0.8,0.8181818181818182,1.0,1.0,0.5,0.29411764705882354,0.4117647058823529,0.42857142857142855,0.5,0.6666666666666666,,,0.42857142857142855,,,24.816666666666666,,,3.0,2.0,5.0,2.0,1.0,0.6,0.05555555555555555,0.16666666666666666,,1.0,3.0,,,,1.0,2.0,1.0,1.0,,,,0.1,,0.75,,,,0.2,0.2,1.0,1.0,,,,,2.0,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,0.11764705882352941,,,,,1.0,,,,1.0,,,,,1.0,,,0.125,0.25,,,,,,,,,,,1.0,,,,0.5,0.5,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.08333333333333333,,0.14285714285714285,,,1.0,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1629130-201567,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Duncan Robinson, Kevin Love","Richardson, Adebayo, Martin, Robinson, Love",1626196-1628389-1628997-1629130-201567,MIA,455.0,1,8.0,-11.0,17.0,15.0,6.0,32.0,3.0,,2.0,2.0,5.0,9.0,20.0,4.0,2.0,2.0,,4.0,7.0,1.0,1.0,0.4,0.16666666666666666,0.32142857142857145,101.27472527472528,13.411764705882353,15.133333333333333,12.823529411764707,15.066666666666666,0.25,0.16666666666666666,,,,0.8333333333333334,0.5044636363636363,4.220000000000001,6.0,3.0,2.0,,5.0,,1.0,,7.0,,1.0,,1.0,2.0,,,4.0,,,,,2.0,2.0,4.0,,1.0,1.0,3.0,2.0,5.0,2.0,6.0,,,,,,,,0.3333333333333333,0.5833333333333334,0.6666666666666666,,0.6666666666666666,,,,0.16666666666666666,0.4166666666666667,,,,0.5,,,0.4203,0.2222222222222222,28.900000000000002,0.35294117647058826,5.0,2.0,2.0,4.0,5.0,3.0,0.6666666666666666,0.21428571428571427,0.42857142857142855,2.0,,,,2.0,1.0,2.0,3.0,3.0,,,,0.3333333333333333,0.1111111111111111,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,2.0,,,2.0,1.0,1.0,1.0,1.0,,,0.5,,0.5,1.0,,,,0.58545,0.2222222222222222,,,,,,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1629130-202710,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Duncan Robinson, Jimmy Butler","Richardson, Adebayo, Martin, Robinson, Butler",1626196-1628389-1628997-1629130-202710,MIA,262.0,3,4.0,9.0,10.0,9.0,5.0,19.0,1.0,,,1.0,1.0,19.0,10.0,2.0,1.0,6.0,,17.0,17.0,1.0,1.0,1.0,0.9444444444444444,0.95,104.42748091603055,14.4,13.11111111111111,13.7,13.11111111111111,0.1111111111111111,,,,,1.0,0.5724611111111111,1.3,,1.0,3.0,2.0,5.0,,,5.0,8.0,,,,,,,15.0,5.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,,,,,1.0,1.0,,,,1.0,0.625,,0.625,,,,0.8888888888888888,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5555555555555556,0.4,0.4,1.0,,,0.4,,,24.4625,,2.0,,,1.0,2.0,1.0,,0.1,0.5,1.0,3.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1629312-1629639,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Haywood Highsmith, Tyler Herro","Richardson, Adebayo, Martin, Highsmith, Herro",1626196-1628389-1628997-1629312-1629639,MIA,153.0,1,3.0,12.0,5.0,5.0,,10.0,2.0,1.0,1.0,3.0,3.0,12.0,,6.0,3.0,5.0,1.0,12.0,12.0,1.0,1.0,1.0,1.2,1.2,94.11764705882354,12.0,18.6,12.0,18.6,0.4,0.2,1.0,1.0,1.0,0.8,0.62904,2.8000000000000003,,,1.0,1.0,1.0,,,2.0,2.0,,,,,,,6.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,0.4,1.0,1.0,1.0,1.0,1.0,,0.2,0.2,1.0,1.0,1.0,,,1.0,,,24.5,,,,,,,,,,,2.0,1.0,,,2.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1629312-1631170,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Haywood Highsmith, Jaime Jaquez Jr.","Richardson, Adebayo, Martin, Highsmith, Jaquez Jr.",1626196-1628389-1628997-1629312-1631170,MIA,335.0,6,6.0,7.0,11.0,9.0,1.0,20.0,,2.0,4.0,2.0,5.0,14.0,7.0,2.0,1.0,4.0,1.0,11.0,14.0,0.5,0.5,0.4,0.5909090909090909,0.5833333333333334,85.97014925373135,17.454545454545453,15.88888888888889,17.363636363636363,15.11111111111111,,0.36363636363636365,0.5,0.5,0.5,0.5454545454545454,0.4399863636363637,9.919999999999998,4.0,1.0,3.0,1.0,3.0,,1.0,3.0,6.0,1.0,4.0,,1.0,2.0,2.0,9.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,,,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.5,,0.5,0.25,0.2,0.2,0.5454545454545454,1.0,0.5,0.8,,1.0,,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2,,0.3333333333333333,0.33327999999999997,0.14285714285714285,25.2,0.36363636363636365,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.08333333333333333,0.16666666666666666,,2.0,,,,1.0,1.0,,,,,,0.5,0.25,0.5,1.0,,,,0.6666666666666666,0.6666666666666666,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,0.09090909090909091,,,0.3589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1629639-1631170,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Tyler Herro, Jaime Jaquez Jr.","Richardson, Adebayo, Martin, Herro, Jaquez Jr.",1626196-1628389-1628997-1629639-1631170,MIA,1959.0,4,33.0,3.0,59.0,61.0,3.0,120.0,10.0,8.0,19.0,18.0,34.0,65.0,62.0,20.0,10.0,16.0,5.0,38.0,47.0,0.5555555555555556,0.7142857142857143,0.5294117647058824,0.39705882352941174,0.4383561643835616,88.208269525268,18.35593220338983,14.360655737704919,16.491525423728813,13.59016393442623,0.14705882352941177,0.27941176470588236,0.42105263157894735,0.4444444444444444,0.625,0.6470588235294118,0.48901397058823526,7.582352941176471,4.0,13.0,7.0,2.0,27.0,,1.0,6.0,34.0,2.0,3.0,,1.0,7.0,16.0,18.0,27.0,2.0,6.0,2.0,5.0,19.0,24.0,40.0,1.0,2.0,,4.0,4.0,11.0,7.0,4.0,,1.0,0.17647058823529413,,0.17647058823529413,0.6666666666666666,0.5,0.7,0.5,0.76,0.5555555555555556,0.7058823529411765,0.5,0.42857142857142855,1.0,0.10294117647058823,0.39705882352941174,0.07407407407407407,0.07407407407407407,1.0,0.25,,0.07407407407407407,0.5209625,0.1076923076923077,26.205882352941178,0.06779661016949153,11.0,2.0,,15.0,15.0,9.0,0.5,0.1232876712328767,0.23076923076923078,9.0,4.0,,1.0,5.0,5.0,16.0,5.0,3.0,2.0,0.029411764705882353,0.05263157894736842,0.3125,0.3409090909090909,0.36363636363636365,0.6153846153846154,0.9,0.9,0.5555555555555556,0.5714285714285714,0.5714285714285714,4.0,1.0,,,4.0,4.0,5.0,7.0,9.0,18.0,8.0,2.0,,4.0,4.0,4.0,1.0,0.7777777777777778,0.6071428571428571,0.6,1.0,1.0,0.25,0.07352941176470588,0.2857142857142857,1.0,0.4786642857142857,0.27692307692307694,,1.0,,,1.0,,,2.0,3.0,10.0,,,0.35714285714285715,0.4,0.5,2.0,,1.0,,,3.0,5.0,,0.21428571428571427,1.0,1.0,,,0.2,0.2,,1.0,,1.0,,,,0.2,,,,,,,4.0,1.0,2.0,,0.046511627906976744,1.0,1.0,,1.0,2.0,0.14285714285714285,0.5,1.0,,,,,,1.0,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1629639-200768,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Tyler Herro, Kyle Lowry","Richardson, Adebayo, Martin, Herro, Lowry",1626196-1628389-1628997-1629639-200768,MIA,15.0,1,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,96.0,15.0,,15.0,,,1.0,,,,,0.4066,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1629639-202710,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Tyler Herro, Jimmy Butler","Richardson, Adebayo, Martin, Herro, Butler",1626196-1628389-1628997-1629639-202710,MIA,1255.0,9,21.0,14.0,39.0,38.0,13.0,77.0,8.0,7.0,16.0,11.0,29.0,46.0,32.0,12.0,6.0,10.0,4.0,24.0,35.0,0.5454545454545454,0.75,0.3793103448275862,0.43023255813953487,0.48936170212765956,88.35059760956175,16.641025641025642,15.947368421052632,15.64102564102564,15.131578947368421,0.18604651162790697,0.37209302325581395,0.4375,0.5,0.5714285714285714,0.5116279069767442,0.476003488372093,6.93793103448276,8.0,8.0,8.0,2.0,6.0,1.0,2.0,5.0,14.0,2.0,4.0,1.0,2.0,13.0,10.0,12.0,6.0,2.0,4.0,1.0,9.0,8.0,21.0,31.0,1.0,3.0,,3.0,6.0,11.0,13.0,8.0,3.0,0.8,0.35714285714285715,0.5,0.35714285714285715,0.5,0.5833333333333334,0.7222222222222222,0.32558139534883723,0.8888888888888888,0.6923076923076923,0.7727272727272727,1.0,0.6363636363636364,1.0,0.18604651162790697,0.13953488372093023,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.38162500000000005,0.2826086956521739,24.514285714285712,0.20512820512820512,9.0,,,9.0,10.0,5.0,,0.10869565217391304,0.15625,4.0,3.0,3.0,4.0,2.0,7.0,10.0,,,,0.13793103448275862,0.125,0.3888888888888889,0.37037037037037035,0.5555555555555556,1.0,0.5,0.6666666666666666,0.5,0.375,0.42857142857142855,3.0,1.0,4.0,1.0,2.0,3.0,5.0,4.0,6.0,11.0,6.0,,1.0,3.0,2.0,3.0,2.0,0.6666666666666666,0.5,0.6111111111111112,0.25,,0.6666666666666666,0.11627906976744186,0.375,0.6666666666666666,0.4811666666666667,0.2391304347826087,1.0,,,,1.0,,,,6.0,3.0,1.0,1.0,0.3333333333333333,0.5,,,,,1.0,0.25,,2.0,0.2,,,3.0,,0.2,,,,,,,3.0,,,,,,2.0,,,,2.0,,,,,,,,,2.0,0.25,,,,,,,1.0,,0.07142857142857142,0.125,,,,,1.0,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1631170-1631306,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Jaime Jaquez Jr., Cole Swider","Richardson, Adebayo, Martin, Jaquez Jr., Swider",1626196-1628389-1628997-1631170-1631306,MIA,381.0,1,6.0,3.0,13.0,13.0,,26.0,5.0,1.0,5.0,5.0,10.0,12.0,9.0,2.0,1.0,1.0,,2.0,10.0,0.2,0.25,0.5,0.45454545454545453,0.5,98.26771653543308,15.23076923076923,14.076923076923077,15.076923076923077,13.615384615384615,0.45454545454545453,0.45454545454545453,0.2,0.2,,0.5454545454545454,0.5739227272727273,4.54,,1.0,,,1.0,,,,1.0,,,,,,8.0,,1.0,,,,5.0,3.0,8.0,9.0,,,,2.0,,1.0,,,,,,,,,,,0.09090909090909091,0.75,0.8333333333333334,0.8,1.0,0.75,1.0,,0.09090909090909091,,,,,,,,,24.8,,2.0,2.0,2.0,2.0,3.0,,1.0,0.08333333333333333,,4.0,,,,1.0,1.0,1.0,,,,,,0.2,0.16666666666666666,0.25,1.0,0.8,0.8,0.25,,,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.6891,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1631170-200768,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Jaime Jaquez Jr., Kyle Lowry","Richardson, Adebayo, Martin, Jaquez Jr., Lowry",1626196-1628389-1628997-1631170-200768,MIA,480.0,2,8.0,2.0,16.0,17.0,2.0,33.0,4.0,1.0,2.0,6.0,8.0,26.0,24.0,6.0,3.0,4.0,,9.0,21.0,0.5,0.5,0.75,0.75,0.78125,99.0,14.125,14.941176470588236,13.625,14.941176470588236,0.2857142857142857,0.14285714285714285,0.5,1.0,,0.7142857142857143,0.5324142857142857,7.4875,14.0,2.0,,3.0,6.0,2.0,4.0,3.0,6.0,6.0,7.0,2.0,4.0,23.0,6.0,3.0,6.0,3.0,1.0,1.0,2.0,2.0,5.0,8.0,1.0,2.0,,3.0,3.0,4.0,23.0,14.0,,0.3333333333333333,0.5,0.5,0.5,0.8571428571428571,0.8181818181818182,0.8461538461538461,0.42857142857142855,0.6666666666666666,1.0,0.8,,1.0,1.0,,0.42857142857142855,0.5,0.5,0.3333333333333333,0.36363636363636365,0.5,0.5,0.540109090909091,0.8846153846153846,26.266666666666666,0.875,5.0,1.0,1.0,3.0,5.0,1.0,0.3333333333333333,0.06666666666666667,0.1111111111111111,4.0,,6.0,1.0,2.0,1.0,3.0,1.0,,,0.125,0.5,0.5,0.6,1.0,0.6666666666666666,1.0,1.0,0.5,,,,,1.0,1.0,,,2.0,1.0,1.0,5.0,,1.0,3.0,1.0,1.0,1.0,,1.0,1.25,1.25,,,,0.14285714285714285,,,0.3566,0.19230769230769232,,,,,,,,4.0,5.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.36363636363636365,4.0,,1.0,,,1.0,1.0,,0.5,1.0,,,,0.5,0.5,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1631170-201567,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Jaime Jaquez Jr., Kevin Love","Richardson, Adebayo, Martin, Jaquez Jr., Love",1626196-1628389-1628997-1631170-201567,MIA,350.0,2,6.0,6.0,13.0,12.0,,25.0,2.0,1.0,4.0,2.0,7.0,12.0,6.0,2.0,1.0,3.0,1.0,8.0,8.0,0.5,0.5,0.2857142857142857,0.45454545454545453,0.5,102.85714285714286,13.23076923076923,14.833333333333334,12.692307692307692,14.0,0.18181818181818182,0.36363636363636365,0.25,0.25,1.0,0.5454545454545454,0.4878863636363636,6.8,6.0,2.0,1.0,2.0,3.0,,1.0,2.0,4.0,2.0,6.0,,1.0,4.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,5.0,7.0,11.0,2.0,4.0,1.0,5.0,,,4.0,6.0,,1.0,0.5,,0.5,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.36363636363636365,1.0,0.6666666666666666,0.875,1.0,1.0,,0.09090909090909091,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,0.6666666666666666,0.4709357142857143,0.3333333333333333,26.15,0.46153846153846156,2.0,1.0,1.0,1.0,2.0,1.0,0.2,0.08333333333333333,0.125,,,,,,2.0,4.0,1.0,1.0,,,,0.4,0.5714285714285714,,1.0,,,,,,,,,,,2.0,1.0,1.0,3.0,4.0,,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,,0.09090909090909091,0.6666666666666666,,0.43805,0.3333333333333333,,,,,,,,2.0,,2.0,,,1.0,1.0,0.2857142857142857,,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1628997-1631170-202710,1610612748,"Josh Richardson, Bam Adebayo, Caleb Martin, Jaime Jaquez Jr., Jimmy Butler","Richardson, Adebayo, Martin, Jaquez Jr., Butler",1626196-1628389-1628997-1631170-202710,MIA,99.0,3,2.0,,3.0,4.0,,7.0,,,1.0,1.0,2.0,4.0,4.0,,,,,,2.0,,,0.5,0.3333333333333333,0.5,101.81818181818183,15.333333333333334,13.25,14.666666666666666,13.25,,0.3333333333333333,,,,0.3333333333333333,0.43976666666666664,12.45,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,2.0,2.0,,,,,,1.0,,1.0,2.0,,,,,1.0,1.0,2.0,1.0,,,,,,0.5,0.5,0.5,0.3333333333333333,,1.0,1.0,,1.0,,0.3333333333333333,,,,,,,,0.40225,0.5,23.0,0.3333333333333333,2.0,,,1.0,2.0,1.0,,0.25,0.3333333333333333,,,,,,1.0,1.0,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,0.3333333333333333,,,0.4259,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
1626196-1628389-1629130-1629312-1629639,1610612748,"Josh Richardson, Bam Adebayo, Duncan Robinson, Haywood Highsmith, Tyler Herro","Richardson, Adebayo, Robinson, Highsmith, Herro",1626196-1628389-1629130-1629312-1629639,MIA,198.0,3,3.0,5.0,7.0,8.0,,15.0,,,1.0,,1.0,9.0,4.0,,,3.0,,9.0,9.0,,,,1.125,1.125,109.0909090909091,7.0,18.625,7.0,18.625,,0.25,,,,0.75,0.55125,4.1,,,2.0,1.0,1.0,,,3.0,3.0,,,,,,,9.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,,3.0,,3.0,,,,1.0,1.0,,1.0,,,,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,1.0,,,1.0,,,23.833333333333332,,,1.0,1.0,1.0,,,0.3333333333333333,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2024,2023-24,True
