EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,SecondChanceFtPoints,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,OffensiveGoaltends,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGA,BlockedLongMidRange,SecondChanceArc3Frequency,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,3SecondViolations,Transition Take Fouls,HeaveAttempts,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,team_id,year,season,team_vs
1626167-1627783-1630169-203926-204456,1610612754,"Myles Turner, Pascal Siakam, Tyrese Haliburton, Doug McDermott, T.J. McConnell","Turner, Siakam, Haliburton, McDermott, McConnell",1626167-1627783-1630169-203926-204456,IND,20.0,1,,-2.0,1.0,1.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,144.0,8.0,12.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1627783-1630174-1630188-1630543,1610612754,"Myles Turner, Pascal Siakam, Aaron Nesmith, Jalen Smith, Isaiah Jackson","Turner, Siakam, Nesmith, Smith, Jackson",1626167-1627783-1630174-1630188-1630543,IND,,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1627783-1630174-1631097-204456,1610612754,"Myles Turner, Pascal Siakam, Aaron Nesmith, Bennedict Mathurin, T.J. McConnell","Turner, Siakam, Nesmith, Mathurin, McConnell",1626167-1627783-1630174-1631097-204456,IND,507.0,5,8.0,-6.0,16.0,17.0,4.0,33.0,10.0,,,,,3.0,14.0,,3.0,14.0,20.0,,1.0,4.0,,3.0,,1.0,,2.0,1.0,4.0,6.0,4.0,10.0,,1.0,,,,,0.29411764705882354,0.5,0.3684210526315789,0.5,0.17647058823529413,0.4444444444444444,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5,93.72781065088758,15.5,15.235294117647058,14.9375,14.823529411764707,0.5882352941176471,,,,,0.17647058823529413,,,,0.7647058823529411,0.5696176470588236,0.2857142857142857,4.564285714285714,26.233333333333334,9.0,5.0,2.0,3.0,7.0,,2.0,,5.0,4.0,2.0,3.0,2.0,8.0,8.0,2.0,8.0,4.0,,,1.0,,1.0,3.0,2.0,1.0,,,,,1.0,,,3.0,4.0,,10.0,8.0,9.0,0.2,0.3333333333333333,0.35714285714285715,0.6666666666666666,0.25,0.2,0.3333333333333333,,,,0.3333333333333333,1.0,0.4,0.5,0.25,1.0,0.08333333333333333,0.5,0.5,0.2,0.11764705882352941,,,,,,0.75,0.6666666666666666,0.7,,0.6067666666666667,0.5998,,,0.5714285714285714,0.5625,,2.0,,2.0,,,,2.0,,2.0,4.0,,,,,,,1.0,,,,,,,,,2.0,1.0,,1.0,,,1.0,,2.0,,,,,1.0,,,0.11764705882352941,,,,,,0.2857142857142857,,,0.2,,,,,1.0,1.0,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1627783-1630174-1641716-204456,1610612754,"Myles Turner, Pascal Siakam, Aaron Nesmith, Jarace Walker, T.J. McConnell","Turner, Siakam, Nesmith, Walker, McConnell",1626167-1627783-1630174-1641716-204456,IND,224.0,1,4.0,2.0,8.0,7.0,,15.0,2.0,,1.0,,,,4.0,,1.0,11.0,9.0,,,,,,,1.0,,2.0,,1.0,2.0,,2.0,1.0,2.0,,,,,0.8,,0.7857142857142857,,0.2,0.5,,0.6666666666666666,,,0.5,96.42857142857143,13.125,17.0,13.125,15.857142857142858,0.4,0.2,,,,,,,,0.6,0.55903,,7.675,23.2,5.0,2.0,,,2.0,1.0,1.0,,4.0,3.0,,,3.0,3.0,8.0,2.0,6.0,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,2.0,4.0,2.0,11.0,8.0,5.0,0.25,0.25,1.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,0.5,0.2,1.0,1.0,,,,,,0.6666666666666666,,,0.6025,0.2857142857142857,0.3333333333333333,0.7272727272727273,0.625,5.0,2.0,1.0,1.0,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,0.2,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1627783-1630174-1641767-204456,1610612754,"Myles Turner, Pascal Siakam, Aaron Nesmith, Ben Sheppard, T.J. McConnell","Turner, Siakam, Nesmith, Sheppard, McConnell",1626167-1627783-1630174-1641767-204456,IND,356.0,3,6.0,,10.0,10.0,1.0,20.0,2.0,1.0,2.0,,,5.0,4.0,2.0,7.0,11.0,11.0,,,,6.0,5.0,2.0,2.0,1.0,6.0,,2.0,5.0,1.0,6.0,,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.45454545454545453,,0.45454545454545453,,0.6363636363636364,1.0,,1.0,0.14285714285714285,,1.0,80.89887640449437,18.8,16.8,18.7,16.8,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,,,,0.8181818181818182,0.5112727272727272,,6.55,25.400000000000002,,,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,4.0,,1.0,1.0,,1.0,,1.0,3.0,,,,,,,,,2.0,1.0,,11.0,,,,,0.5,,,,,0.25,0.5,,0.5,1.0,0.5,,1.0,1.0,,,,,,,,0.2,0.2,1.0,1.0,,,0.2,0.5049,,,,,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.18181818181818182,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1627783-1631097-1641767-204456,1610612754,"Myles Turner, Pascal Siakam, Bennedict Mathurin, Ben Sheppard, T.J. McConnell","Turner, Siakam, Mathurin, Sheppard, McConnell",1626167-1627783-1631097-1641767-204456,IND,87.0,1,1.0,-7.0,3.0,3.0,,6.0,,,,,,1.0,1.0,,1.0,,7.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,99.3103448275862,18.333333333333332,10.666666666666666,18.333333333333332,10.666666666666666,,,,,,0.5,,,,0.5,0.47485,,20.4,29.3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1627783-1641716-1641767-204456,1610612754,"Myles Turner, Pascal Siakam, Jarace Walker, Ben Sheppard, T.J. McConnell","Turner, Siakam, Walker, Sheppard, McConnell",1626167-1627783-1641716-1641767-204456,IND,148.0,1,2.0,-9.0,5.0,5.0,1.0,10.0,1.0,,,,,2.0,1.0,,2.0,2.0,11.0,,1.0,,,2.0,,,,,1.0,,,1.0,1.0,1.0,3.0,,,,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,0.5,,0.5,0.5,,97.29729729729729,13.6,16.0,12.8,16.0,0.3333333333333333,,,,,0.6666666666666666,,,,1.0,0.5318833333333334,,2.7,26.65,,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1627783-1641716-203926-204456,1610612754,"Myles Turner, Pascal Siakam, Jarace Walker, Doug McDermott, T.J. McConnell","Turner, Siakam, Walker, McDermott, McConnell",1626167-1627783-1641716-203926-204456,IND,66.0,1,1.0,3.0,3.0,2.0,1.0,5.0,2.0,,,,,1.0,3.0,1.0,1.0,5.0,2.0,,,,3.0,1.0,1.0,2.0,,5.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,0.625,,0.625,,0.25,1.0,,1.0,0.5,,1.0,109.09090909090908,13.666666666666666,12.5,13.333333333333334,12.5,0.5,,,,,0.25,,,,0.75,0.5330875,,2.5,28.4,,,,1.0,,,,1.0,1.0,,,1.0,,,,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,5.0,,,1.0,1.0,0.3333333333333333,,,,,,,,0.5,,0.5,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,0.6177,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1628464-1628971-1630169-1631097,1610612754,"Myles Turner, Daniel Theis, Bruce Brown, Tyrese Haliburton, Bennedict Mathurin","Turner, Theis, Brown, Haliburton, Mathurin",1626167-1628464-1628971-1630169-1631097,IND,109.0,1,2.0,3.0,3.0,3.0,1.0,6.0,3.0,,,,,1.0,3.0,1.0,1.0,7.0,4.0,,,2.0,3.0,1.0,1.0,1.0,,3.0,,2.0,2.0,1.0,3.0,,,1.0,1.0,,1.0,0.875,1.0,0.875,1.0,0.25,0.6666666666666666,,0.6666666666666666,1.0,,0.5,79.26605504587155,13.333333333333334,23.0,12.666666666666666,23.0,0.75,,,,,0.25,,,,1.0,0.5467875,0.2857142857142857,2.533333333333333,27.6,3.0,2.0,1.0,1.0,3.0,,,1.0,2.0,,1.0,1.0,2.0,3.0,7.0,,4.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,5.0,7.0,3.0,,,0.6666666666666666,1.0,0.6666666666666666,0.875,0.875,,,,1.0,,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.6511,0.5467875,,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,1.0,,1.0,,,,1.0,,0.5,,,,,,,0.6666666666666666,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1628971-1629614-1629670-1630174,1610612754,"Myles Turner, Bruce Brown, Andrew Nembhard, Jordan Nwora, Aaron Nesmith","Turner, Brown, Nembhard, Nwora, Nesmith",1626167-1628971-1629614-1629670-1630174,IND,67.0,1,1.0,1.0,4.0,3.0,,7.0,,,,,,1.0,,1.0,1.0,3.0,2.0,,,,3.0,1.0,1.0,1.0,,3.0,,1.0,2.0,,2.0,,,1.0,1.0,,1.0,1.5,,1.5,,1.0,1.0,,1.0,,,,150.44776119402985,9.5,9.666666666666666,9.5,9.666666666666666,,,,,,1.0,,,,1.0,0.5619,,,25.6,3.0,,,,,,,1.0,,,,,,,3.0,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,2.0,,2.0,,,,3.0,3.0,3.0,,,,,,1.5,1.5,,,0.5,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,0.5619,,,1.0,0.75,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1628971-1629614-1629670-1630188,1610612754,"Myles Turner, Bruce Brown, Andrew Nembhard, Jordan Nwora, Jalen Smith","Turner, Brown, Nembhard, Nwora, Smith",1626167-1628971-1629614-1629670-1630188,IND,93.0,1,2.0,2.0,3.0,4.0,,7.0,1.0,,,,,1.0,2.0,1.0,1.0,5.0,3.0,,,,3.0,1.0,1.0,2.0,,5.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,,,1.0,,,,108.38709677419355,13.666666666666666,13.0,13.666666666666666,13.0,0.3333333333333333,,,,,0.3333333333333333,,,,0.6666666666666666,0.4697833333333334,,12.85,25.2,,1.0,,,,,1.0,1.0,1.0,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,5.0,,,1.0,1.0,0.5,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,,1.0,1.0,1.0,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1628971-1629614-1630167-1630169,1610612754,"Myles Turner, Bruce Brown, Andrew Nembhard, Obi Toppin, Tyrese Haliburton","Turner, Brown, Nembhard, Toppin, Haliburton",1626167-1628971-1629614-1630167-1630169,IND,417.0,3,7.0,-2.0,12.0,14.0,3.0,26.0,5.0,,2.0,,1.0,1.0,10.0,,3.0,15.0,17.0,,1.0,4.0,,1.0,,2.0,,4.0,,1.0,6.0,4.0,10.0,3.0,5.0,,,,,0.3076923076923077,0.3333333333333333,0.4411764705882353,0.5,0.23076923076923078,0.5,,0.8,0.4444444444444444,,0.5,89.7841726618705,19.833333333333332,12.785714285714286,18.25,12.285714285714286,0.38461538461538464,0.15384615384615385,,,,0.07692307692307693,0.3333333333333333,,,0.6153846153846154,0.49095,0.26666666666666666,5.07,25.133333333333336,7.0,4.0,1.0,2.0,4.0,,,,4.0,7.0,1.0,2.0,3.0,7.0,9.0,4.0,4.0,,,1.0,2.0,,2.0,4.0,3.0,2.0,1.0,,,,,,,6.0,9.0,5.0,11.0,9.0,7.0,0.5,0.5,0.4,0.5,0.42857142857142855,0.3333333333333333,0.4090909090909091,0.1,,,0.6666666666666666,1.0,1.0,,,1.0,0.2857142857142857,0.8,0.8,0.5,,,,,,,0.6666666666666666,0.5,0.4444444444444444,,0.5451666666666667,0.5023944444444445,0.29411764705882354,0.35714285714285715,0.6,0.5833333333333334,8.0,3.0,,5.0,,1.0,,1.0,,2.0,3.0,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,0.6,,1.0,,0.38461538461538464,,,,,1.0,0.75,0.1111111111111111,,0.1111111111111111,,1.0,2.0,1.0,,1.0,,,0.3333333333333333,0.2,,,,,,,,,,,,0.5,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1628971-1629614-1630167-1630174,1610612754,"Myles Turner, Bruce Brown, Andrew Nembhard, Obi Toppin, Aaron Nesmith","Turner, Brown, Nembhard, Toppin, Nesmith",1626167-1628971-1629614-1630167-1630174,IND,1111.0,1,19.0,-3.0,39.0,38.0,2.0,77.0,17.0,1.0,3.0,,,5.0,27.0,2.0,8.0,44.0,47.0,,,5.0,6.0,5.0,2.0,13.0,1.0,28.0,,6.0,11.0,3.0,14.0,3.0,8.0,1.0,0.25,,0.25,0.5142857142857142,0.6666666666666666,0.5641025641025641,0.8333333333333334,0.22857142857142856,0.46153846153846156,,0.5789473684210527,0.17647058823529413,,0.42857142857142855,99.8019801980198,14.76923076923077,14.078947368421053,14.461538461538462,13.210526315789474,0.4857142857142857,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,0.7142857142857143,0.5139414285714287,0.11363636363636363,5.551851851851852,25.275,13.0,11.0,,1.0,5.0,2.0,2.0,1.0,15.0,8.0,2.0,3.0,5.0,8.0,19.0,22.0,8.0,,1.0,2.0,11.0,1.0,10.0,3.0,5.0,,5.0,3.0,2.0,1.0,3.0,,1.0,7.0,9.0,3.0,39.0,19.0,13.0,0.7333333333333333,0.7333333333333333,0.5555555555555556,0.6666666666666666,0.625,0.5909090909090909,0.6785714285714286,0.07407407407407407,0.058823529411764705,0.6666666666666666,0.25,0.8333333333333334,0.16666666666666666,,0.4,0.8,,0.6470588235294118,0.6875,0.9090909090909091,0.05714285714285714,1.0,1.0,0.2,0.2,1.0,0.3333333333333333,,0.45454545454545453,0.2,0.4507666666666667,0.5000818181818182,0.08108108108108109,0.10344827586206896,0.4318181818181818,0.3333333333333333,10.0,3.0,2.0,8.0,,1.0,1.0,2.0,1.0,3.0,6.0,,1.0,,,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,2.0,4.0,,2.0,,2.0,4.0,2.0,2.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.5,0.22857142857142856,0.25,0.2857142857142857,0.5,,,0.6,0.09090909090909091,,0.18181818181818182,0.5,,1.0,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1628971-1629614-1630167-1631097,1610612754,"Myles Turner, Bruce Brown, Andrew Nembhard, Obi Toppin, Bennedict Mathurin","Turner, Brown, Nembhard, Toppin, Mathurin",1626167-1628971-1629614-1630167-1631097,IND,1096.0,7,18.0,11.0,42.0,40.0,3.0,82.0,9.0,,,,,9.0,21.0,5.0,9.0,51.0,40.0,,,4.0,9.0,9.0,3.0,13.0,,29.0,1.0,9.0,18.0,3.0,21.0,4.0,8.0,0.6,0.5555555555555556,,0.5555555555555556,0.75,1.0,0.75,1.0,0.3,0.75,0.25,0.8181818181818182,0.3,0.25,0.5,107.73722627737227,12.238095238095237,14.55,12.119047619047619,13.85,0.3,,,,,0.3,,,,0.6,0.5385683333333333,0.0784313725490196,5.242857142857143,25.644444444444446,1.0,8.0,1.0,1.0,,,1.0,5.0,15.0,6.0,2.0,2.0,1.0,1.0,2.0,20.0,10.0,2.0,5.0,1.0,10.0,3.0,7.0,2.0,9.0,1.0,2.0,,6.0,3.0,10.0,1.0,,5.0,8.0,4.0,47.0,2.0,1.0,0.6666666666666666,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,0.047619047619047616,,0.6,0.3333333333333333,0.9,,,0.75,0.8888888888888888,0.125,0.8888888888888888,0.8888888888888888,0.875,0.03333333333333333,,,0.5555555555555556,0.625,0.6,0.5,1.0,,0.5555555555555556,0.3736,0.4236,0.11764705882352941,0.16,0.0392156862745098,0.023809523809523808,2.0,,7.0,11.0,,,,,,,,6.0,3.0,,,2.0,1.0,4.0,3.0,,,1.0,,,,,,2.0,,1.0,,1.0,2.0,1.0,,,,,0.5,1.0,1.0,0.5,0.36666666666666664,0.6363636363636364,0.7,0.42857142857142855,,1.0,,,,,,,,1.0,1.0,,,,0.1111111111111111,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
1626167-1628971-1629614-1630169-1630174,1610612754,"Myles Turner, Bruce Brown, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith","Turner, Brown, Nembhard, Haliburton, Nesmith",1626167-1628971-1629614-1630169-1630174,IND,834.0,9,14.0,-1.0,30.0,26.0,6.0,56.0,14.0,1.0,2.0,,1.0,4.0,19.0,4.0,6.0,37.0,38.0,,1.0,4.0,9.0,4.0,3.0,8.0,1.0,19.0,,3.0,7.0,7.0,14.0,1.0,6.0,0.75,0.6666666666666666,,0.6666666666666666,0.48,0.3333333333333333,0.5625,0.5,0.24,1.0,,0.7777777777777778,0.4666666666666667,,1.0,96.69064748201438,16.566666666666666,12.961538461538462,15.733333333333333,12.615384615384615,0.56,0.08,0.5,0.5,1.0,0.16,0.3333333333333333,,,0.8,0.5235799999999999,0.10810810810810811,4.273684210526316,26.349999999999998,17.0,5.0,1.0,2.0,7.0,1.0,2.0,3.0,6.0,13.0,1.0,2.0,1.0,8.0,20.0,10.0,2.0,,3.0,4.0,5.0,2.0,5.0,7.0,4.0,1.0,2.0,,4.0,1.0,5.0,2.0,3.0,12.0,17.0,5.0,33.0,20.0,17.0,0.8333333333333334,0.8333333333333334,0.3157894736842105,0.5,0.125,0.4230769230769231,0.5555555555555556,0.21052631578947367,0.14285714285714285,0.8,0.5384615384615384,0.6666666666666666,0.4444444444444444,1.0,1.0,0.75,0.09090909090909091,0.35714285714285715,0.4166666666666667,1.0,0.08,0.5,0.5,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5384615384615384,0.75,0.5974833333333334,0.4803192307692307,0.2,0.21739130434782608,0.5405405405405406,0.5666666666666667,13.0,1.0,,3.0,1.0,2.0,2.0,3.0,3.0,5.0,9.0,3.0,,,,2.0,,1.0,3.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,0.6,,,0.6666666666666666,,0.5,1.0,0.12,,,,,1.0,0.14285714285714285,0.15384615384615385,0.5,0.23076923076923078,0.6666666666666666,,2.0,,,1.0,,,,0.6666666666666666,,,,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,1610612754,2024,2023-24,True
