EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,Steals,LostBallSteals,Travels,SecondChanceTurnovers,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,LostBallTurnovers,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3FGA,PenaltyArc3FGA,PenaltyFG3A,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3Frequency,PenaltyArc3Frequency,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,BlockedAtRim,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassSteals,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG3M,Fg3aBlocked,Charge Fouls,Charge Fouls Drawn,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,HeaveAttempts,Offensive Fouls,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,LongMidRangePctBlocked,PenaltyArc3Accuracy,Defensive 3 Seconds Violations,3SecondViolations,FTOffRebounds,OffFTReboundPct,Arc3PctBlocked,OffensiveGoaltends,Transition Take Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
1626157-1629162-1629638-1630162-1630183,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Nickeil Alexander-Walker, Anthony Edwards, Jaden McDaniels","Towns, McLaughlin, Alexander-Walker, Edwards, McDaniels",1626157-1629162-1629638-1630162-1630183,MIN,58.0,1,1.0,-3.0,2.0,3.0,,5.0,1.0,1.0,1.0,2.0,2.0,5.0,,1.0,1.0,1.0,2.0,,2.0,,0.5,0.5,0.5,1.0,124.13793103448276,15.0,9.333333333333334,15.0,9.333333333333334,0.5,1.0,1.0,0.43905,13.8,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629638-1630162-203937,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Nickeil Alexander-Walker, Anthony Edwards, Kyle Anderson","Towns, McLaughlin, Alexander-Walker, Edwards, Anderson",1626157-1629162-1629638-1630162-203937,MIN,147.0,1,2.0,-4.0,5.0,6.0,6.0,11.0,,1.0,2.0,3.0,4.0,8.0,4.0,,,,1.0,,4.0,,0.6666666666666666,0.5,0.5,,107.75510204081633,16.2,11.0,16.2,10.666666666666666,0.25,,,0.4897,9.933333333333334,5.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,2.0,3.0,,4.0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,4.0,5.0,,,,,,,0.6666666666666666,,0.5,,0.5,0.25,,,1.0,,,,,,,,,,,,0.25,1.0,1.0,,0.25,1.0,1.0,,,0.25,,,,,,0.25,1.0,0.5,,,0.4897,,,,1.0,25.6,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.25,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629638-1630183-201144,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Nickeil Alexander-Walker, Jaden McDaniels, Mike Conley","Towns, McLaughlin, Alexander-Walker, McDaniels, Conley",1626157-1629162-1629638-1630183-201144,MIN,118.0,1,2.0,1.0,4.0,4.0,4.0,8.0,,,3.0,3.0,7.0,6.0,2.0,,1.0,1.0,,2.0,7.0,,1.0,1.0,0.875,,97.6271186440678,15.25,14.25,15.25,14.25,,,,0.4779,5.766666666666667,,,1.0,1.0,,,,,2.0,2.0,,,,,,1.0,,,,,,,,4.0,,,,,,2.0,,2.0,,,2.0,4.0,,,1.0,,,,,,,,,,,,3.0,1.0,2.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629638-1630183-203497,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Nickeil Alexander-Walker, Jaden McDaniels, Rudy Gobert","Towns, McLaughlin, Alexander-Walker, McDaniels, Gobert",1626157-1629162-1629638-1630183-203497,MIN,406.0,3,7.0,-3.0,11.0,13.0,,24.0,1.0,1.0,4.0,7.0,14.0,17.0,4.0,,5.0,6.0,4.0,4.0,12.0,,0.5714285714285714,0.6363636363636364,0.6363636363636364,,85.1231527093596,16.454545454545453,17.307692307692307,16.454545454545453,17.307692307692307,0.09090909090909091,1.0,1.0,0.5368954545454545,6.6000000000000005,,1.0,3.0,4.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,2.0,4.0,,1.0,1.0,2.0,,,,,4.0,6.0,2.0,2.0,1.0,,2.0,2.0,4.0,1.0,1.0,,10.0,,1.0,2.0,3.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,0.5,0.6666666666666666,1.0,0.5,0.5,1.0,,1.0,,1.0,,0.36363636363636365,,,1.0,1.0,0.3333333333333333,0.6666666666666666,,0.8333333333333334,0.2,1.0,,,1.0,,0.36363636363636365,0.75,0.75,0.3333333333333333,0.18181818181818182,,,,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,1.0,1.0,,,0.7272727272727273,0.5,0.5985,,0.09090909090909091,0.14285714285714285,0.14285714285714285,,24.425,,,,,,,,0.6666666666666666,,1.0,,,,1.0,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629675-1630162-1630183,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Naz Reid, Anthony Edwards, Jaden McDaniels","Towns, McLaughlin, Reid, Edwards, McDaniels",1626157-1629162-1629675-1630162-1630183,MIN,103.0,1,2.0,,3.0,3.0,,6.0,,,1.0,1.0,5.0,5.0,,,1.0,1.0,,1.0,5.0,,1.0,0.8333333333333334,0.8333333333333334,,83.88349514563107,16.333333333333332,18.0,16.333333333333332,18.0,,,,0.5354166666666667,3.1,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,2.0,3.0,,1.0,,,1.0,1.0,2.0,,1.0,,5.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,0.6666666666666666,,,,,,1.0,,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,25.65,,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629675-1630162-201144,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Naz Reid, Anthony Edwards, Mike Conley","Towns, McLaughlin, Reid, Edwards, Conley",1626157-1629162-1629675-1630162-201144,MIN,88.0,1,1.0,1.0,2.0,3.0,3.0,5.0,,,,2.0,3.0,2.0,,,2.0,3.0,,,3.0,,,0.5,0.5,,81.81818181818183,18.0,17.333333333333332,18.0,17.333333333333332,,,,0.5954,6.85,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,3.0,,,,1.0,,1.0,1.0,,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.5,1.0,,1.0,0.5,1.0,,1.0,0.5,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,,,,,,,23.8,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629675-1630162-203937,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Naz Reid, Anthony Edwards, Kyle Anderson","Towns, McLaughlin, Reid, Edwards, Anderson",1626157-1629162-1629675-1630162-203937,MIN,526.0,4,9.0,-13.0,18.0,20.0,9.0,38.0,,1.0,3.0,7.0,13.0,26.0,,1.0,8.0,11.0,4.0,4.0,13.0,,0.42857142857142855,0.32142857142857145,0.38235294117647056,1.0,104.03041825095056,16.944444444444443,11.05,15.444444444444445,10.85,0.07142857142857142,,,0.5710035714285714,4.8,4.0,2.0,3.0,4.0,,1.0,,1.0,,2.0,4.0,1.0,3.0,1.0,7.0,4.0,,2.0,,,3.0,2.0,2.0,6.0,,,3.0,1.0,1.0,3.0,,3.0,,3.0,,6.0,1.0,2.0,2.0,5.0,3.0,2.0,,2.0,3.0,5.0,1.0,4.0,,,6.0,,3.0,2.0,4.0,1.0,1.0,,0.14285714285714285,0.14285714285714285,,,,,,0.16666666666666666,0.5,0.14285714285714285,0.25,0.4,0.7142857142857143,0.5,1.0,0.16666666666666666,0.7777777777777778,0.3,1.0,,,0.6,1.0,0.2857142857142857,0.75,1.0,1.0,0.14285714285714285,,,,0.2857142857142857,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.2,,0.7857142857142857,0.3333333333333333,0.510875,0.56338,0.17647058823529413,0.3,,0.15384615384615385,23.75714285714286,0.2222222222222222,,,,1.0,1.0,0.25,,,,1.0,1.0,3.0,,,,0.5,1.0,,,,,0.3333333333333333,,,2.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629675-1630183-201144,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Naz Reid, Jaden McDaniels, Mike Conley","Towns, McLaughlin, Reid, McDaniels, Conley",1626157-1629162-1629675-1630183-201144,MIN,498.0,6,8.0,-1.0,18.0,16.0,7.0,34.0,,,2.0,7.0,13.0,14.0,2.0,,8.0,10.0,4.0,3.0,11.0,,0.2857142857142857,0.38461538461538464,0.4642857142857143,,98.31325301204818,15.222222222222221,14.0,14.61111111111111,13.625,,,,0.5210923076923077,4.857142857142857,,1.0,1.0,4.0,,1.0,,,1.0,3.0,2.0,2.0,4.0,2.0,6.0,3.0,1.0,2.0,2.0,,,,,2.0,6.0,,4.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,,8.0,,2.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,5.0,,,,,3.0,,,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,0.46153846153846156,0.14285714285714285,0.25,0.6,1.0,0.4,0.8,,0.8888888888888888,0.2222222222222222,0.6666666666666666,,,,0.6666666666666666,0.3076923076923077,0.25,0.3333333333333333,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.15384615384615385,0.3076923076923077,0.5,0.5,1.0,0.5,,,,0.7692307692307693,0.5,0.5243,,0.07142857142857142,,0.15384615384615385,,24.583333333333332,,1.0,,,,,,1.0,0.125,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629675-1630183-203937,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Naz Reid, Jaden McDaniels, Kyle Anderson","Towns, McLaughlin, Reid, McDaniels, Anderson",1626157-1629162-1629675-1630183-203937,MIN,23.0,1,,3.0,1.0,1.0,,2.0,,,,,3.0,,,,,,,,3.0,,,1.5,1.5,,125.21739130434781,10.0,13.0,10.0,13.0,,,,0.55065,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629675-201144-203497,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Naz Reid, Mike Conley, Rudy Gobert","Towns, McLaughlin, Reid, Conley, Gobert",1626157-1629162-1629675-201144-203497,MIN,8.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,180.0,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1629675-201144-203937,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Naz Reid, Mike Conley, Kyle Anderson","Towns, McLaughlin, Reid, Conley, Anderson",1626157-1629162-1629675-201144-203937,MIN,82.0,1,1.0,3.0,2.0,2.0,,4.0,,,1.0,1.0,5.0,2.0,2.0,,1.0,2.0,1.0,,2.0,,1.0,0.8333333333333334,0.8333333333333334,,70.2439024390244,14.5,26.5,13.5,26.5,,,,0.5126833333333333,6.5,,1.0,,,,,,,1.0,1.0,,1.0,2.0,1.0,2.0,,,,3.0,,,,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,1.5,,1.5,,0.6666666666666666,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.6666666666666666,0.5,,,,,0.6,,26.25,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1630162-1630183-203497,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Anthony Edwards, Jaden McDaniels, Rudy Gobert","Towns, McLaughlin, Edwards, McDaniels, Gobert",1626157-1629162-1630162-1630183-203497,MIN,160.0,3,3.0,-1.0,5.0,5.0,,10.0,,,2.0,4.0,4.0,5.0,2.0,,1.0,2.0,2.0,3.0,4.0,,0.5,0.5,0.5,,90.0,21.6,10.4,18.6,10.4,,,,0.49395,6.35,,1.0,1.0,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,1.0,,,,2.0,2.0,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,0.5,1.0,,1.0,0.5,,,,,1.0,0.25,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1630162-1630183-203937,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Anthony Edwards, Jaden McDaniels, Kyle Anderson","Towns, McLaughlin, Edwards, McDaniels, Anderson",1626157-1629162-1630162-1630183-203937,MIN,173.0,1,3.0,2.0,7.0,7.0,,14.0,1.0,1.0,3.0,4.0,6.0,4.0,2.0,,4.0,4.0,1.0,,6.0,,0.75,0.6,0.6,,116.53179190751445,11.428571428571429,13.285714285714286,11.428571428571429,13.285714285714286,0.2,1.0,1.0,0.6151099999999999,5.25,,,2.0,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,4.0,,,1.0,,,2.0,,2.0,,2.0,,4.0,,,2.0,2.0,,1.0,,,1.0,2.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.2,,,0.5,1.0,,1.0,,1.0,,,,,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.2,,,,,,,,0.8,,,,,,,,26.1,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1630162-201144-203497,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Anthony Edwards, Mike Conley, Rudy Gobert","Towns, McLaughlin, Edwards, Conley, Gobert",1626157-1629162-1630162-201144-203497,MIN,83.0,1,1.0,4.0,3.0,2.0,,5.0,,1.0,1.0,2.0,4.0,,,,2.0,2.0,,2.0,4.0,,0.5,0.5,0.6666666666666666,,86.74698795180723,14.0,20.5,14.0,20.5,0.5,,,0.3935,15.55,2.0,,,,,,,,1.0,1.0,,,,,,2.0,,,,1.0,1.0,2.0,4.0,2.0,,,,,,1.0,,1.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,2.0,,1.0,4.0,2.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.4517,0.3333333333333333,0.3333333333333333,,1.0,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1630162-203497-203937,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Anthony Edwards, Rudy Gobert, Kyle Anderson","Towns, McLaughlin, Edwards, Gobert, Anderson",1626157-1629162-1630162-203497-203937,MIN,318.0,3,5.0,3.0,10.0,10.0,,20.0,,,5.0,7.0,12.0,9.0,6.0,,5.0,7.0,,2.0,10.0,,0.7142857142857143,0.5555555555555556,0.5454545454545454,,90.56603773584906,15.2,16.6,14.1,16.6,,,,0.4613777777777778,5.557142857142858,7.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,,,2.0,,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,8.0,4.0,,,2.0,,1.0,2.0,,2.0,,1.0,1.0,4.0,2.0,,1.0,4.0,2.0,,,,,,,,,,4.0,,1.0,8.0,7.0,0.4,0.4,,,,1.0,0.8,1.0,0.6666666666666666,1.0,0.5714285714285714,0.2222222222222222,0.14285714285714285,0.3333333333333333,,0.8,,1.0,1.0,0.8333333333333334,0.5,,,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.4444444444444444,0.75,0.75,0.3333333333333333,,0.2222222222222222,,,,1.0,1.0,0.3333333333333333,0.5,0.5555555555555556,,0.502,0.46082500000000004,0.1,0.125,0.16666666666666666,0.6666666666666666,25.45,0.7,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,1.0,1.0,1.0,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-1630183-201144-203497,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Jaden McDaniels, Mike Conley, Rudy Gobert","Towns, McLaughlin, McDaniels, Conley, Gobert",1626157-1629162-1630183-201144-203497,MIN,663.0,3,11.0,,21.0,18.0,,39.0,,4.0,3.0,14.0,19.0,19.0,4.0,,9.0,14.0,5.0,3.0,19.0,,0.21428571428571427,0.375,0.4318181818181818,,84.70588235294117,16.428571428571427,17.666666666666668,15.476190476190476,17.22222222222222,0.2,,,0.507475,8.535714285714286,,3.0,2.0,4.0,,1.0,,,1.0,6.0,2.0,1.0,4.0,3.0,6.0,4.0,,3.0,,,,,,2.0,9.0,,4.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,,11.0,,5.0,5.0,4.0,5.0,1.0,,,3.0,4.0,,,,,4.0,,2.0,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,,,,,,0.3,0.14285714285714285,,0.25,1.0,0.45454545454545453,0.8333333333333334,,0.9,0.35714285714285715,0.5,0.25,,1.0,0.75,0.2,0.5,0.5,0.5,0.3,0.16666666666666666,0.25,,0.1,0.2,0.25,0.25,1.0,0.25,,,,0.5,0.25,0.470575,,0.09090909090909091,0.125,,,24.95,,2.0,,,,,,1.0,0.16666666666666666,2.0,,1.0,,2.0,1.0,0.3333333333333333,0.6,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,0.25,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
1626157-1629162-201144-203497-203937,1610612750,"Karl-Anthony Towns, Jordan McLaughlin, Mike Conley, Rudy Gobert, Kyle Anderson","Towns, McLaughlin, Conley, Gobert, Anderson",1626157-1629162-201144-203497-203937,MIN,103.0,1,2.0,3.0,4.0,3.0,3.0,7.0,,,,1.0,5.0,2.0,,,1.0,1.0,,2.0,5.0,,,0.75,0.8333333333333334,,97.86407766990291,16.0,13.0,16.0,13.0,,,,0.466125,7.7,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,3.0,,,,,,1.0,1.0,,,,3.0,,,,1.0,,,,,1.0,1.0,,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,1.0,,,,1.0,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,0.5,,,,0.3333333333333333,0.5,,,23.7,,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2024,2023-24,True
