EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Travels,PenaltyFtPoints,PtsPutbacks,SelfOReb,Technical Free Throw Trips,SelfORebPct,LostBallTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Loose Ball Fouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTDefRebounds,Charge Fouls,Charge Fouls Drawn,DefFTReboundPct,DefensiveGoaltends,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangeAssists,FTOffRebounds,OffFTReboundPct,LongMidRangePctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1627747-1627777-1629622-1630171-202684,1610612739,"Caris LeVert, Georges Niang, Max Strus, Isaac Okoro, Tristan Thompson","LeVert, Niang, Strus, Okoro, Thompson",1627747-1627777-1629622-1630171-202684,CLE,11.0,1,,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8181818181818,,3.0,8.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1627777-1629622-1630241-202684,1610612739,"Caris LeVert, Georges Niang, Max Strus, Sam Merrill, Tristan Thompson","LeVert, Niang, Strus, Merrill, Thompson",1627747-1627777-1629622-1630241-202684,CLE,310.0,1,5.0,-5.0,8.0,9.0,,3.0,2.0,17.0,2.0,3.0,1.0,,,2.0,3.0,,,1.0,2.0,,,3.0,4.0,6.0,1.0,5.0,1.0,12.0,17.0,1.0,1.0,,2.0,,,,,6.0,2.0,3.0,,3.0,,,3.0,1.0,4.0,,1.0,1.0,2.0,9.0,1.0,2.0,,,,3.0,3.0,1.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,10.0,,,0.75,1.0,1.0,0.2,0.2,0.6666666666666666,1.0,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.45454545454545453,,,,,1.0,,0.25,,0.5,1.0,1.0,,0.3333333333333333,,,,,,,78.96774193548387,,19.5,17.11111111111111,17.875,16.77777777777778,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,0.18181818181818182,0.5,0.5,1.0,0.2727272727272727,,,,0.3333333333333333,,,,0.7272727272727273,,0.5772318181818181,0.604125,,,,0.16666666666666666,,5.05,25.880000000000003,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,0.3333333333333333,,,,,2.0,1.0,,0.16666666666666666,,1.0,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1627777-1629636-1630171-1630596,1610612739,"Caris LeVert, Georges Niang, Darius Garland, Isaac Okoro, Evan Mobley","LeVert, Niang, Garland, Okoro, Mobley",1627747-1627777-1629636-1630171-1630596,CLE,1279.0,4,21.0,-15.0,39.0,43.0,18.0,28.0,1.0,82.0,5.0,8.0,1.0,2.0,2.0,2.0,7.0,,,,2.0,2.0,6.0,17.0,7.0,15.0,6.0,19.0,2.0,34.0,49.0,,1.0,,,3.0,6.0,11.0,17.0,12.0,2.0,6.0,12.0,17.0,6.0,2.0,6.0,2.0,8.0,2.0,,4.0,2.0,18.0,,1.0,7.0,8.0,18.0,1.0,19.0,1.0,1.0,,3.0,2.0,2.0,5.0,,5.0,13.0,1.0,9.0,,6.0,3.0,2.0,2.0,2.0,,34.0,17.0,18.0,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.4666666666666667,,0.5,0.47058823529411764,,0.4411764705882353,0.4722222222222222,,0.4722222222222222,0.5588235294117647,0.13333333333333333,0.125,0.6,0.5714285714285714,0.125,0.7777777777777778,,0.6521739130434783,0.05263157894736842,,0.2,,,,0.5714285714285714,0.75,0.3333333333333333,0.75,1.0,92.32212666145426,,15.384615384615385,15.790697674418604,15.35897435897436,14.627906976744185,0.23529411764705882,0.625,0.7142857142857143,0.8,0.20588235294117646,0.2857142857142857,0.3333333333333333,1.0,,,,0.058823529411764705,,,,0.5,0.35294117647058826,0.35294117647058826,0.3333333333333333,1.0,0.11764705882352941,1.0,0.11764705882352941,0.7941176470588235,0.35294117647058826,0.5354308823529412,0.3949,0.5112764705882353,0.08571428571428572,0.1875,,0.5,4.6866666666666665,26.068421052631578,0.46153846153846156,,,3.0,9.0,,3.0,,,1.0,,2.0,2.0,0.2727272727272727,0.14285714285714285,,,,0.5294117647058824,0.3333333333333333,,2.0,,1.0,,0.058823529411764705,1.0,1.0,,1.0,4.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1627777-1629636-1630171-202684,1610612739,"Caris LeVert, Georges Niang, Darius Garland, Isaac Okoro, Tristan Thompson","LeVert, Niang, Garland, Okoro, Thompson",1627747-1627777-1629636-1630171-202684,CLE,190.0,1,3.0,1.0,5.0,5.0,,1.0,,10.0,3.0,5.0,1.0,,,,,,1.0,,,,,1.0,3.0,6.0,,1.0,,6.0,5.0,,1.0,,,,,,,4.0,2.0,,,1.0,,,2.0,,2.0,,,2.0,,4.0,,2.0,1.0,,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,6.0,,,0.6666666666666666,0.6666666666666666,,,,0.5,,,0.42857142857142855,,,0.42857142857142855,,,0.14285714285714285,,,,,0.6666666666666666,0.5,,0.3333333333333333,0.5,1.0,,,,,,,,1.0,,75.78947368421053,,20.2,17.8,20.2,16.0,0.7142857142857143,0.6,0.6,0.6666666666666666,,,,,0.14285714285714285,,,,,,,0.14285714285714285,,,,1.0,,,,0.8571428571428571,,0.5252714285714285,0.6146,,,,,,4.75,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1627777-1629636-1630241-1630596,1610612739,"Caris LeVert, Georges Niang, Darius Garland, Sam Merrill, Evan Mobley","LeVert, Niang, Garland, Merrill, Mobley",1627747-1627777-1629636-1630241-1630596,CLE,118.0,1,2.0,-1.0,4.0,4.0,,,,8.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,2.0,2.0,,1.0,,4.0,5.0,,,,,,,,,2.0,2.0,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,2.0,,2.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,4.0,,,0.5,0.5,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,97.6271186440678,,12.75,16.75,12.75,16.75,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.53005,,,,,,,3.35,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1627777-1629636-1630241-202684,1610612739,"Caris LeVert, Georges Niang, Darius Garland, Sam Merrill, Tristan Thompson","LeVert, Niang, Garland, Merrill, Thompson",1627747-1627777-1629636-1630241-202684,CLE,121.0,1,2.0,-5.0,4.0,4.0,,,1.0,8.0,,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,4.0,,1.0,,,5.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.2,,,,1.0,0.25,,,1.0,0.2,,0.5,,,,1.0,,,,,95.20661157024794,1.0,15.25,15.0,15.25,15.0,0.2,,,,0.4,,,,0.2,,,,,,,0.2,,,,1.0,,,,0.4,,0.47568,0.5057,,,,,,9.05,26.6,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1628386-1629622-1629636,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Max Strus, Darius Garland","LeVert, Mitchell, Allen, Strus, Garland",1627747-1628378-1628386-1629622-1629636,CLE,74.0,1,1.0,-6.0,1.0,3.0,,,,4.0,,,,,,,1.0,,,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.83783783783784,,21.0,17.666666666666668,21.0,17.666666666666668,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.4369,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1628386-1629622-1630171,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Max Strus, Isaac Okoro","LeVert, Mitchell, Allen, Strus, Okoro",1627747-1628378-1628386-1629622-1630171,CLE,64.0,1,1.0,,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,2.0,,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,,,,,,1.0,,1.0,,,,1.0,,,,,,,67.5,,38.0,13.0,25.0,13.0,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,,,,,,,,0.6666666666666666,,0.420325,,0.420325,,,1.0,1.0,21.3,36.7,1.0,,,,2.0,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1628386-1629622-1630241,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Max Strus, Sam Merrill","LeVert, Mitchell, Allen, Strus, Merrill",1627747-1628378-1628386-1629622-1630241,CLE,115.0,1,2.0,-4.0,4.0,4.0,,,,8.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,2.0,4.0,8.0,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,2.0,1.0,,,,,4.0,,,1.0,1.0,,,,1.0,,,0.5,,,0.6666666666666666,,,0.5,,,1.0,,,,,,,,,,,,,,,,,100.17391304347825,,15.75,13.0,15.75,13.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,1.0,,0.636525,,,0.3333333333333333,0.5,,,0.9,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1628386-1629622-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Max Strus, Evan Mobley","LeVert, Mitchell, Allen, Strus, Mobley",1627747-1628378-1628386-1629622-1630596,CLE,527.0,4,9.0,-5.0,17.0,17.0,7.0,7.0,3.0,34.0,2.0,4.0,1.0,1.0,1.0,,3.0,,,,1.0,1.0,2.0,7.0,2.0,7.0,2.0,8.0,4.0,14.0,19.0,,1.0,2.0,5.0,1.0,1.0,5.0,12.0,4.0,,3.0,3.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,,2.0,,7.0,3.0,,2.0,5.0,7.0,3.0,10.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,,,,,5.0,,5.0,1.0,,,,,9.0,12.0,7.0,1.0,1.0,0.5,0.25,0.25,0.2857142857142857,,1.0,0.3333333333333333,0.75,0.6666666666666666,0.4117647058823529,0.8333333333333334,0.75,0.5333333333333333,0.2857142857142857,0.5,0.5,1.0,,0.6666666666666666,0.5,0.875,0.2727272727272727,,,,0.6,,,1.0,,0.6666666666666666,,92.90322580645162,,18.294117647058822,12.705882352941176,18.0,12.647058823529411,0.26666666666666666,0.5,1.0,1.0,0.2,,,,,,,0.06666666666666667,,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,0.5,0.5,0.16666666666666666,1.0,0.16666666666666666,0.8,0.2857142857142857,0.5798666666666666,,0.5584333333333333,0.06666666666666667,0.14285714285714285,0.35714285714285715,0.8571428571428571,5.214285714285714,25.5625,0.4117647058823529,,1.0,2.0,4.0,1.0,2.0,1.0,,2.0,2.0,1.0,,0.4,,,,0.5,0.6666666666666666,0.5,,4.0,,,,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1628386-1629636-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Evan Mobley","LeVert, Mitchell, Allen, Garland, Mobley",1627747-1628378-1628386-1629636-1630596,CLE,160.0,1,3.0,4.0,6.0,6.0,,5.0,,12.0,2.0,2.0,,,,,,,2.0,,,,,1.0,2.0,4.0,,1.0,2.0,6.0,2.0,,,,,,,,,4.0,,,,1.0,,,2.0,,2.0,,,2.0,,4.0,,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,6.0,,,1.0,1.0,,,,0.5,,,0.4,,,0.5,,,0.2,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,108.0,1.0,11.0,15.666666666666666,11.0,15.666666666666666,0.4,1.0,1.0,1.0,,,,,0.4,,,,,,,0.2,,,,,,,,0.6,,0.54622,,,0.16666666666666666,0.2,,,11.15,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1628386-1630171-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Isaac Okoro, Evan Mobley","LeVert, Mitchell, Allen, Okoro, Mobley",1627747-1628378-1628386-1630171-1630596,CLE,22.0,1,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,,14.0,,14.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.7916,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1629622-1629636-1629731,1610612739,"Caris LeVert, Donovan Mitchell, Max Strus, Darius Garland, Dean Wade","LeVert, Mitchell, Strus, Garland, Wade",1627747-1628378-1629622-1629636-1629731,CLE,194.0,1,3.0,5.0,5.0,6.0,,1.0,1.0,11.0,3.0,3.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,3.0,4.0,1.0,2.0,,9.0,4.0,1.0,1.0,,2.0,,,,,4.0,2.0,3.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,7.0,,1.0,1.0,2.0,4.0,1.0,5.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,,7.0,,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.75,1.0,,0.75,1.0,,0.75,1.0,,0.3333333333333333,,,,1.0,1.0,0.5,,0.75,0.5,,1.0,,,,1.0,1.0,,0.5,,81.64948453608247,,18.8,16.666666666666668,16.4,13.166666666666666,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,,,,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,1.0,,,,0.8333333333333334,1.0,0.6502666666666667,0.7395,,,,0.2222222222222222,,3.475,24.5,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1629622-1629636-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Max Strus, Darius Garland, Evan Mobley","LeVert, Mitchell, Strus, Garland, Mobley",1627747-1628378-1629622-1629636-1630596,CLE,464.0,3,8.0,4.0,15.0,15.0,2.0,,1.0,30.0,4.0,8.0,,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,5.0,10.0,2.0,4.0,,16.0,12.0,,,,,1.0,2.0,,2.0,6.0,4.0,6.0,,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,,1.0,6.0,1.0,7.0,1.0,8.0,1.0,,1.0,1.0,,1.0,2.0,,1.0,4.0,1.0,3.0,1.0,,,,,,,16.0,2.0,2.0,0.6,0.6,1.0,0.5,0.5,0.5,,0.5,0.5714285714285714,,0.5,0.5714285714285714,,0.5,0.2857142857142857,0.1,0.125,0.5,1.0,0.25,1.0,,1.0,0.16666666666666666,0.25,,,,,,,1.0,1.0,1.0,93.10344827586206,,15.533333333333333,15.4,15.133333333333333,15.4,0.5714285714285714,0.5,0.5714285714285714,0.5,0.07142857142857142,1.0,1.0,1.0,0.07142857142857142,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,1.0,1.0,1.0,,0.5,1.0,,0.8571428571428571,1.0,0.6170785714285714,0.5658,0.5496,,,,0.125,4.15,23.85,0.13333333333333333,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1629622-1629636-202684,1610612739,"Caris LeVert, Donovan Mitchell, Max Strus, Darius Garland, Tristan Thompson","LeVert, Mitchell, Strus, Garland, Thompson",1627747-1628378-1629622-1629636-202684,CLE,197.0,3,3.0,3.0,6.0,4.0,,,,10.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,4.0,2.0,2.0,2.0,4.0,,10.0,7.0,,,,,,,,,2.0,2.0,3.0,3.0,4.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,4.0,,1.0,,,,,,,,10.0,,,0.5,0.5,0.5,0.5,0.5,1.0,,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,,,,1.0,,,,0.5,,,,,,,,1.0,,,,73.09644670050761,,15.5,26.0,15.5,25.25,0.16666666666666666,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,,,,,0.6666666666666666,0.5,0.5,0.5,,,,,0.8333333333333334,0.5,0.5453666666666667,,,,,,,9.6,26.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1629622-1629636-202694,1610612739,"Caris LeVert, Donovan Mitchell, Max Strus, Darius Garland, Marcus Morris Sr.","LeVert, Mitchell, Strus, Garland, Morris Sr.",1627747-1628378-1629622-1629636-202694,CLE,5.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1629622-1629731-1630241,1610612739,"Caris LeVert, Donovan Mitchell, Max Strus, Dean Wade, Sam Merrill","LeVert, Mitchell, Strus, Wade, Merrill",1627747-1628378-1629622-1629731-1630241,CLE,115.0,1,2.0,2.0,4.0,3.0,4.0,3.0,,7.0,,1.0,,,1.0,2.0,2.0,,,,,,,,2.0,3.0,,,,4.0,2.0,,,,,2.0,3.0,,4.0,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,2.0,2.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,4.0,4.0,4.0,0.5,0.5,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,,,87.65217391304347,1.0,12.0,22.333333333333332,12.0,22.333333333333332,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.5323666666666667,,0.5323666666666667,,,,1.0,6.333333333333333,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
1627747-1628378-1629622-1629731-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Max Strus, Dean Wade, Evan Mobley","LeVert, Mitchell, Strus, Wade, Mobley",1627747-1628378-1629622-1629731-1630596,CLE,148.0,1,2.0,-2.0,4.0,5.0,,,,9.0,,,,,,,1.0,,,1.0,1.0,,2.0,2.0,,1.0,3.0,3.0,,9.0,11.0,,,,,,,,,,,6.0,3.0,2.0,2.0,,,2.0,2.0,1.0,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,0.6666666666666666,1.0,1.0,,,,1.125,,,1.125,,,0.75,,,,,,,,,,,,,,,,,,,,87.56756756756756,,20.75,13.0,20.75,13.0,,,,,0.25,,,,,,,0.25,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,0.75,1.0,0.499075,,,,,,,5.4,25.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2024,2023-24,False
